root_folder,liga,temporada,equipo,equipo_folder,id,nombre,posicion,dorsal,Throw Ins to Own Player,Ground Duels,Aerial Duels won,Unsuccessful Passes Opposition Half,Attempts from Set Pieces,Aerial Duels,Blocks,Goals Conceded Outside Box,Duels,Shots On Target ( inc goals ),Index,Unsuccessful Passes Own Half,Total Tackles,Tackles Won,Total Losses Of Possession,Tackles Lost,Appearances,Starts,Times Tackled,Goals Conceded,Backward Passes,Interceptions,Unsuccessful Short Passes,Leftside Passes,Duels won,Ground Duels lost,Successful Dribbles,Rightside Passes,Total Passes,Successful Passes Opposition Half,Games Played,Total Successful Passes ( Excl Crosses & Corners ) ,Ground Duels won,Duels lost,Unsuccessful Launches,Penalty Goals Conceded,Successful Long Passes,Touches,Successful Short Passes,Total Unsuccessful Passes ( Excl Crosses & Corners ),Aerial Duels lost,Forward Passes,Total Shots,Successful Launches,Open Play Passes,Throw Ins to Opposition Player,Successful Open Play Passes,Unsuccessful Crosses & Corners,Goals Conceded Inside Box,Time Played,Unsuccessful Long Passes,Total Clearances,Successful Passes Own Half,Recoveries,Total Fouls Won,Winning Goal,Successful Crosses & Corners,Unsuccessful Dribbles,Total Fouls Conceded,Substitute On,Key Passes (Attempt Assists),Foul Attempted Tackle,Clearances Off the Line,Yellow Cards,Substitute Off,PutThrough/Blocked Distribution,Total Touches In Opposition Box,PutThrough/Blocked Distribution Won,Shots Off Target (inc woodwork),Goals from Outside Box,Successful Crosses open play,Goals,Successful Lay-offs,Left Foot Goals,Blocked Shots,Home Goals,Away Goals,Penalties Conceded,Corners Taken (incl short corners),Unsuccessful Corners into Box,Unsuccessful Crosses open play,Saves Made,Penalties Faced,GK Successful Distribution,Saves made - parried,GK Unsuccessful Distribution,Catches,Saves Made from Outside Box,Goal Kicks,Penalties Saved,Saves Made from Inside Box,Saves from Penalty,Drops,Corners Won,Goal Assists,Offsides,Unsuccessful lay-offs,Assists (Intentional),Straight Red Cards,Total Red Cards,Crosses not Claimed,Clean Sheets,Saves made - caught,Punches,Foul Won Penalty,Penalties Taken,Right Foot Goals,Goals from Inside Box,Penalty Goals,Successful Corners into Box,Second Goal Assists,Through balls,Handballs conceded,Headed Goals,Set Pieces Goals,Hit Woodwork,Last Man Tackle,Own Goal Scored,Goalkeeper Smother,Red Cards - 2nd Yellow,Other Goals
testeo_ligas_norteamerica,Concacaf_Concacaf_U17,2023 Guatemala,Cuba Under 17,Cuba_Under_17,acqmdq40qcteix4s2uhntbklw,Y. Quiñones,Defender,2,11.0,12.0,,18.0,,,,1.0,12.0,,10.0,6.0,5.0,3.0,34.0,2.0,3.0,3.0,3.0,7.0,3.0,4.0,16.0,12.0,5.0,7.0,,5.0,50.0,12.0,3.0,28.0,5.0,7.0,4.0,,1.0,92.0,27.0,22.0,,30.0,,,50.0,3.0,28.0,2.0,6.0,182.0,6.0,5.0,16.0,8.0,,0.0,,1.0,2.0,,,1.0,,1.0,2.0,2.0,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Concacaf_U17,2023 Guatemala,Cuba Under 17,Cuba_Under_17,7qlkz5auk4wdz66e9jk9p60pg,D. Reinoso,Forward,10,1.0,40.0,3.0,27.0,2.0,11.0,,1.0,51.0,5.0,10.0,5.0,1.0,1.0,59.0,,4.0,4.0,14.0,10.0,14.0,3.0,24.0,23.0,17.0,26.0,6.0,20.0,83.0,37.0,4.0,56.0,14.0,34.0,1.0,,3.0,151.0,53.0,27.0,8.0,26.0,8.0,,74.0,,49.0,5.0,9.0,351.0,3.0,1.0,21.0,17.0,7.0,0.0,2.0,4.0,6.0,,7.0,1.0,,1.0,1.0,5.0,17.0,,3.0,1.0,,3.0,,2.0,3.0,1.0,2.0,,3.0,2.0,,,,,,,,,,,,,,2.0,1.0,4.0,,1.0,,,,,,,1.0,,1.0,2.0,,,,,,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Concacaf_U17,2023 Guatemala,Cuba Under 17,Cuba_Under_17,668nvbn20om4npx8buioczfo4,Y. Reinoso,Forward,7,,29.0,1.0,18.0,,1.0,,1.0,30.0,2.0,10.0,,3.0,2.0,34.0,1.0,3.0,2.0,11.0,5.0,5.0,,9.0,8.0,10.0,20.0,3.0,2.0,22.0,8.0,3.0,12.0,9.0,20.0,,,,70.0,12.0,10.0,,7.0,9.0,,20.0,,10.0,8.0,4.0,171.0,1.0,,4.0,9.0,3.0,1.0,,7.0,7.0,1.0,,6.0,,2.0,2.0,2.0,9.0,1.0,7.0,,,1.0,,1.0,1.0,1.0,0.0,,2.0,2.0,6.0,,,,,,,,,,,,,5.0,,4.0,,,,,,,,,,,,1.0,,,,,,,,1.0,,,,,
testeo_ligas_norteamerica,Concacaf_Concacaf_U17,2023 Guatemala,Cuba Under 17,Cuba_Under_17,8d4vt9lo5y4gx0behx7co38k4,E. Rivera,Midfielder,15,10.0,17.0,1.0,23.0,,2.0,4.0,,19.0,,10.0,6.0,8.0,6.0,45.0,2.0,4.0,3.0,5.0,7.0,4.0,5.0,13.0,13.0,9.0,9.0,,17.0,59.0,17.0,4.0,41.0,8.0,10.0,3.0,,4.0,128.0,37.0,18.0,1.0,25.0,1.0,1.0,55.0,6.0,39.0,11.0,7.0,290.0,5.0,3.0,24.0,18.0,,0.0,,,1.0,1.0,1.0,,1.0,1.0,1.0,5.0,1.0,2.0,1.0,,,,,,1.0,,,,10.0,10.0,,,,,,,,,,,,,,3.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Concacaf_U17,2023 Guatemala,Cuba Under 17,Cuba_Under_17,drgpqly24wmph5d9vunypk4r8,H. Sosa,Forward,11,3.0,17.0,2.0,22.0,1.0,4.0,,,21.0,2.0,10.0,3.0,5.0,4.0,37.0,1.0,4.0,1.0,4.0,4.0,9.0,4.0,18.0,13.0,11.0,8.0,3.0,9.0,48.0,19.0,4.0,29.0,9.0,10.0,,,1.0,100.0,28.0,19.0,2.0,17.0,4.0,,48.0,1.0,29.0,6.0,4.0,119.0,1.0,,11.0,15.0,1.0,0.0,1.0,,3.0,3.0,2.0,2.0,,,1.0,6.0,9.0,2.0,2.0,,1.0,1.0,,,1.0,1.0,0.0,,2.0,2.0,4.0,,,,,,,,,,,,,1.0,,1.0,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Concacaf_U17,2023 Guatemala,Cuba Under 17,Cuba_Under_17,a7pj4pz02hdgtbik5qt6h2pec,G. Téllez,Defender,4,2.0,15.0,9.0,22.0,,18.0,4.0,1.0,33.0,2.0,10.0,25.0,4.0,2.0,54.0,2.0,4.0,4.0,3.0,10.0,5.0,6.0,19.0,25.0,15.0,9.0,,8.0,96.0,19.0,4.0,49.0,6.0,18.0,21.0,,9.0,159.0,40.0,47.0,9.0,58.0,2.0,3.0,83.0,,43.0,,9.0,360.0,28.0,26.0,30.0,23.0,2.0,0.0,,1.0,5.0,,,2.0,,,,1.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Concacaf_U17,2023 Guatemala,Cuba Under 17,Cuba_Under_17,bvav24hz4xjet9a3ll7oj83dg,M. Vega,Midfielder,14,,25.0,4.0,22.0,,6.0,,1.0,31.0,,10.0,4.0,8.0,5.0,36.0,3.0,3.0,2.0,5.0,5.0,4.0,7.0,17.0,9.0,17.0,12.0,1.0,19.0,64.0,24.0,3.0,39.0,13.0,14.0,4.0,,7.0,120.0,32.0,25.0,2.0,32.0,5.0,,63.0,,38.0,1.0,4.0,173.0,8.0,4.0,15.0,22.0,4.0,0.0,,1.0,4.0,1.0,3.0,1.0,,2.0,2.0,9.0,4.0,9.0,5.0,,,,,,2.0,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Concacaf_U17,2023 Guatemala,Cuba Under 17,Cuba_Under_17,1qrv8lahtzl3y4obexd7x7or8,D. Vento,Midfielder,16,10.0,26.0,1.0,16.0,,2.0,1.0,1.0,28.0,,10.0,2.0,7.0,6.0,33.0,1.0,4.0,2.0,4.0,6.0,5.0,,10.0,11.0,14.0,13.0,2.0,10.0,42.0,15.0,4.0,28.0,13.0,14.0,3.0,,1.0,99.0,27.0,14.0,1.0,16.0,,,39.0,3.0,27.0,4.0,5.0,177.0,4.0,2.0,16.0,15.0,4.0,0.0,3.0,1.0,7.0,2.0,2.0,6.0,,,2.0,6.0,,3.0,,,,,,,,,,,3.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Concacaf_U17,2023 Guatemala,Cuba Under 17,Cuba_Under_17,5i1nmswj27sesfe3a6b22xs0k,E. Viamontes,Midfielder,20,,1.0,,5.0,,,,,1.0,,10.0,1.0,,,7.0,,3.0,,,1.0,1.0,1.0,2.0,2.0,,1.0,,3.0,13.0,6.0,3.0,9.0,,1.0,1.0,,1.0,17.0,8.0,4.0,,7.0,,,12.0,,9.0,2.0,1.0,40.0,2.0,,3.0,1.0,,0.0,,,,3.0,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Concacaf_U17,2023 Guatemala,Cuba Under 17,Cuba_Under_17,3x29247ik8zof9dsmxaitbf2s,Y. Zayas,Goalkeeper,12,,2.0,,5.0,,,,,2.0,,10.0,6.0,,,11.0,,2.0,2.0,,,,,,5.0,1.0,1.0,,1.0,25.0,3.0,2.0,14.0,1.0,1.0,1.0,,8.0,44.0,6.0,11.0,,19.0,,1.0,2.0,,1.0,,,124.0,11.0,4.0,11.0,15.0,1.0,0.0,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,5.0,,17.0,2.0,7.0,1.0,2.0,16.0,,3.0,,,,,,,,1.0,1.0,,1.0,,4.0,,,,,,,,,,,,,,,,,
