liga,temporada,equipo,id,nombre,posicion,dorsal,Aerial Duels,Aerial Duels lost,Aerial Duels won,Appearances,Backward Passes,Blocked Shots,Carries,Corners Won,Duels,Duels lost,Duels won,Final Third Touches,Forward Passes,Foul Attempted Tackle,Foul Won Penalty,Games Played,Goals,Goals Conceded,Goals Conceded Inside Box,Goals Conceded Outside Box,Goals Openplay,Goals from Inside Box,Goals from Outside Box,Ground Duels,Ground Duels lost,Ground Duels won,Handballs conceded,Headed Goals,Key Passes (Attempt Assists),Leftside Passes,Open Play Passes,Penalties Taken,Penalty Goals,Penalty Goals Conceded,Progressive Carries,PutThrough/Blocked Distribution,PutThrough/Blocked Distribution Won,Recoveries,Right Foot Goals,Rightside Passes,Shots Created,Shots Off Target (inc woodwork),Shots On Target ( inc goals ),Starts,Substitute Off,Substitute On,Successful Crosses & Corners,Successful Crosses open play,Successful Dribbles,Successful Lay-offs,Successful Long Passes,Successful Open Play Passes,Successful Passes Opposition Half,Successful Passes Own Half,Successful Short Passes,Tackles Lost,Tackles Won,Throw Ins to Opposition Player,Throw Ins to Own Player,Time Played,Times Tackled,Total Big Chances Created,Total Big Chances Scored,Total Clearances,Total Fouls Conceded,Total Fouls Won,Total Losses Of Possession,Total Passes,Total Shots,Total Successful Passes ( Excl Crosses & Corners ) ,Total Tackles,Total Touches In Opposition Box,Total Unsuccessful Passes ( Excl Crosses & Corners ),Touches,Unsuccessful Crosses & Corners,Unsuccessful Crosses open play,Unsuccessful Dribbles,Unsuccessful Long Passes,Unsuccessful Passes Opposition Half,Unsuccessful Passes Own Half,Unsuccessful Short Passes,Yellow Cards,Home Goals,Away Goals,Winning Goal,Blocks,Interceptions,Penalties Conceded,Successful Launches,Unsuccessful Launches,Corners Taken (incl short corners),Hit Woodwork,Successful Corners into Box,Through balls,Unsuccessful Corners into Box,Assists (Intentional),Goal Assists,Offsides,Total Big Chances Missed,Unsuccessful lay-offs,Attempts from Set Pieces,Left Foot Goals,Clean Sheets,GK Successful Distribution,Goal Kicks,Catches,Drops,GK Unsuccessful Distribution,Penalties Faced,Saves Made,Saves Made from Outside Box,Saves made - caught,Saves made - parried,Overruns,Straight Red Cards,Total Red Cards,Punches,Saves Made from Inside Box,Total Big Chances Saved,Clearances Off the Line,Last Player Tackle,Goalkeeper Smother,Penalties Saved,Saves from Penalty,Own Goal Scored,Second Goal Assists,Crosses not Claimed,Red Cards - 2nd Yellow,Direct Corner Goals,Direct Setpiece Goals,Set Pieces Goals
USA_USL_League_One,2026,Portland Hearts of Pine SC,9a7uyxs2e1k7lqayntlj4bz10,T. Huck,Midfielder,35,5.0,4.0,1.0,3.0,8.0,,16.0,,13.0,9.0,4.0,20.0,9.0,1.0,,3.0,1.0,2.0,1.0,1.0,1.0,,1.0,8.0,5.0,3.0,,,,10.0,30.0,,,,8.0,9.0,9.0,6.0,1.0,3.0,,,1.0,2.0,2.0,1.0,,,1.0,1.0,,22.0,14.0,8.0,22.0,,,,,137.0,2.0,,,,1.0,2.0,14.0,30.0,1.0,22.0,,1.0,8.0,55.0,1.0,1.0,1.0,1.0,8.0,1.0,7.0,,0.0,1.0,0.0,,2.0,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_League_One,2026,Portland Hearts of Pine SC,5nykil6w1bxfevpp2c5rr32fo,J. Jones-Riley,Defender,2,2.0,2.0,,4.0,9.0,,21.0,1.0,22.0,12.0,10.0,25.0,35.0,2.0,,4.0,,3.0,1.0,2.0,,,,20.0,10.0,10.0,,,,17.0,62.0,,,,11.0,1.0,1.0,5.0,,3.0,,,,1.0,1.0,3.0,,,3.0,,4.0,44.0,30.0,16.0,42.0,1.0,5.0,2.0,8.0,143.0,3.0,,,7.0,5.0,1.0,28.0,64.0,,46.0,6.0,1.0,18.0,107.0,4.0,4.0,1.0,9.0,17.0,5.0,9.0,1.0,,,0.0,,1.0,,1.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_League_One,2026,Portland Hearts of Pine SC,2jbcmz368q7694p3hju1r4ydw,J. Kamara,Forward,11,,,,6.0,29.0,3.0,100.0,3.0,54.0,28.0,26.0,127.0,39.0,1.0,,6.0,1.0,4.0,1.0,3.0,1.0,,1.0,54.0,28.0,26.0,1.0,,11.0,77.0,149.0,,,,42.0,13.0,6.0,18.0,,7.0,13.0,4.0,4.0,5.0,3.0,1.0,5.0,1.0,13.0,3.0,12.0,112.0,80.0,40.0,103.0,2.0,6.0,,4.0,409.0,22.0,3.0,,1.0,5.0,5.0,92.0,152.0,8.0,115.0,8.0,16.0,37.0,272.0,18.0,11.0,13.0,6.0,49.0,6.0,31.0,1.0,1.0,0.0,0.0,,3.0,,,,9.0,,4.0,3.0,5.0,2.0,2.0,,1.0,1.0,2.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_League_One,2026,Portland Hearts of Pine SC,1extjwx4b7nlpu8fm6526dsrt,M. Kidd,Midfielder,98,6.0,4.0,2.0,8.0,48.0,,57.0,4.0,46.0,22.0,24.0,79.0,39.0,5.0,,8.0,,8.0,5.0,3.0,,,,40.0,18.0,22.0,2.0,,3.0,42.0,161.0,,,,21.0,5.0,4.0,22.0,,38.0,3.0,3.0,,4.0,2.0,4.0,3.0,,3.0,10.0,3.0,133.0,76.0,64.0,134.0,2.0,4.0,,,457.0,7.0,,,7.0,9.0,13.0,66.0,167.0,3.0,137.0,6.0,7.0,30.0,253.0,18.0,4.0,5.0,4.0,42.0,6.0,26.0,2.0,,,0.0,2.0,2.0,,,,12.0,,2.0,1.0,10.0,,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_League_One,2026,Portland Hearts of Pine SC,2w25x6xhv4fj1odj1130gcwrt,L. Kunga,Forward,70,3.0,2.0,1.0,2.0,1.0,,4.0,1.0,10.0,6.0,4.0,10.0,6.0,,,2.0,,1.0,1.0,,,,,7.0,4.0,3.0,,,2.0,4.0,11.0,,,,,1.0,1.0,1.0,,,2.0,,,,,2.0,,,1.0,,1.0,7.0,6.0,1.0,6.0,1.0,,,,42.0,2.0,,,1.0,1.0,1.0,8.0,11.0,,7.0,1.0,4.0,4.0,22.0,,,,,3.0,1.0,4.0,,,,0.0,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_League_One,2026,Portland Hearts of Pine SC,f1kd9zklc9noursfsqv7qrk5x,M. Lopez,Midfielder,5,7.0,2.0,5.0,5.0,13.0,1.0,36.0,2.0,49.0,18.0,31.0,35.0,64.0,7.0,,5.0,,5.0,3.0,2.0,,,,42.0,16.0,26.0,,,1.0,62.0,170.0,,,,14.0,9.0,7.0,24.0,,38.0,1.0,1.0,,5.0,2.0,,,,2.0,2.0,7.0,140.0,68.0,79.0,140.0,3.0,14.0,,,362.0,5.0,,,8.0,9.0,7.0,36.0,177.0,1.0,147.0,17.0,4.0,30.0,237.0,,,2.0,6.0,22.0,8.0,24.0,2.0,,,0.0,2.0,5.0,,3.0,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,1.0,,,
USA_USL_League_One,2026,Portland Hearts of Pine SC,6drrcebsbh37nnph0u0e40tpm,E. Mensah,Defender,27,6.0,2.0,4.0,3.0,8.0,,29.0,,24.0,9.0,15.0,18.0,41.0,,,3.0,,3.0,2.0,1.0,,,,18.0,7.0,11.0,,,,20.0,77.0,,,,14.0,,,7.0,,12.0,,,,2.0,1.0,1.0,1.0,1.0,2.0,1.0,3.0,57.0,32.0,30.0,58.0,2.0,5.0,1.0,11.0,198.0,1.0,,,11.0,3.0,2.0,22.0,81.0,,61.0,7.0,1.0,20.0,131.0,,,1.0,7.0,10.0,10.0,13.0,,,,0.0,3.0,3.0,,,7.0,,,,,,,,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_League_One,2026,Portland Hearts of Pine SC,87df7rnd9gsg3gf3ftavkpnca,M. Mohamed,Defender,6,10.0,3.0,7.0,7.0,24.0,1.0,60.0,1.0,39.0,17.0,22.0,64.0,70.0,2.0,,7.0,,4.0,3.0,1.0,,,,29.0,14.0,15.0,,,2.0,44.0,156.0,,,,31.0,9.0,5.0,6.0,,18.0,2.0,,1.0,7.0,2.0,,1.0,1.0,2.0,,9.0,119.0,62.0,58.0,110.0,3.0,5.0,12.0,43.0,558.0,8.0,,,29.0,6.0,5.0,70.0,156.0,1.0,119.0,8.0,4.0,37.0,309.0,5.0,5.0,6.0,21.0,34.0,8.0,16.0,2.0,,,0.0,3.0,7.0,,6.0,13.0,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_League_One,2026,Portland Hearts of Pine SC,b82dmhiv5rfrczfcx26cnvo16,H. Morse,Goalkeeper,1,5.0,,5.0,6.0,,,3.0,,7.0,1.0,6.0,,76.0,,,6.0,,6.0,4.0,2.0,,,,2.0,1.0,1.0,,,1.0,36.0,40.0,,,,1.0,1.0,,50.0,,10.0,1.0,,,6.0,,,,,,,20.0,34.0,18.0,57.0,55.0,,,,,540.0,,,,7.0,,1.0,49.0,122.0,,75.0,,,47.0,180.0,,,,47.0,43.0,4.0,,,,,0.0,,,,8.0,21.0,,,,,,,,,,,,,1.0,51.0,42.0,6.0,1.0,16.0,,16.0,6.0,,2.0,,,,3.0,10.0,4.0,,,1.0,,,,,,,,,
USA_USL_League_One,2026,Portland Hearts of Pine SC,enmiv46zueqr4f6bkzvdosqqy,K. Oladapo,Goalkeeper,23,1.0,,1.0,2.0,,,8.0,,3.0,,3.0,,41.0,,,2.0,,3.0,1.0,2.0,,,,2.0,,2.0,,,,11.0,34.0,,,,3.0,1.0,,16.0,,6.0,,,,2.0,,,,,,,9.0,22.0,8.0,25.0,24.0,,,,,180.0,,,,2.0,,2.0,25.0,58.0,,33.0,,,25.0,78.0,,,,23.0,17.0,8.0,2.0,,,,0.0,,,,3.0,15.0,,,,,,,,,,,,,1.0,14.0,8.0,2.0,,2.0,,5.0,2.0,,1.0,,,,1.0,3.0,1.0,,,,,,,,,,,,
USA_USL_League_One,2026,Portland Hearts of Pine SC,efucvjsekx76bv830jswb40es,M. Poon-Angeron,Midfielder,8,12.0,8.0,4.0,8.0,78.0,3.0,90.0,2.0,60.0,29.0,31.0,83.0,116.0,10.0,,8.0,,7.0,5.0,2.0,,,,48.0,21.0,27.0,,,4.0,106.0,377.0,,,,27.0,13.0,8.0,48.0,,101.0,4.0,3.0,1.0,7.0,3.0,1.0,,,3.0,8.0,13.0,328.0,156.0,196.0,339.0,9.0,9.0,,,618.0,6.0,,,10.0,11.0,6.0,68.0,401.0,4.0,352.0,18.0,5.0,49.0,496.0,2.0,2.0,1.0,16.0,37.0,14.0,33.0,2.0,,,0.0,4.0,5.0,,2.0,11.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_League_One,2026,Portland Hearts of Pine SC,7sbjlnagdpfp5o1kf210odxey,Z. Scarlett,Defender,41,3.0,,3.0,3.0,8.0,1.0,12.0,1.0,13.0,7.0,6.0,27.0,20.0,1.0,,3.0,,,,,,,,10.0,7.0,3.0,,,1.0,2.0,45.0,,,,7.0,3.0,,4.0,,15.0,1.0,,,1.0,1.0,2.0,,,1.0,,2.0,37.0,19.0,18.0,35.0,,1.0,2.0,11.0,101.0,2.0,,,5.0,3.0,1.0,19.0,45.0,,37.0,1.0,2.0,8.0,79.0,3.0,3.0,1.0,3.0,10.0,1.0,5.0,1.0,,,0.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_League_One,2026,Portland Hearts of Pine SC,3mzeohjoxuggovjk1jzagpyvp,E. Terzaghi,Forward,32,13.0,9.0,4.0,4.0,9.0,1.0,14.0,1.0,33.0,20.0,13.0,32.0,6.0,2.0,,4.0,,2.0,1.0,1.0,,,,20.0,11.0,9.0,1.0,,2.0,11.0,38.0,,,,3.0,1.0,1.0,3.0,,13.0,2.0,1.0,1.0,3.0,2.0,1.0,,,2.0,6.0,,30.0,21.0,10.0,31.0,,1.0,,1.0,241.0,4.0,1.0,,1.0,5.0,7.0,17.0,39.0,2.0,31.0,1.0,3.0,8.0,71.0,1.0,1.0,1.0,,6.0,3.0,8.0,1.0,,,0.0,,1.0,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_League_One,2026,Portland Hearts of Pine SC,5io6t8nfg6x964pexylu2lmuh,M. Wada,Midfielder,77,16.0,9.0,7.0,4.0,25.0,1.0,29.0,2.0,47.0,25.0,22.0,64.0,27.0,3.0,,4.0,1.0,2.0,,2.0,,1.0,,31.0,16.0,15.0,,,4.0,24.0,86.0,,,,9.0,4.0,3.0,7.0,,12.0,5.0,1.0,2.0,4.0,1.0,,2.0,2.0,3.0,2.0,2.0,70.0,52.0,21.0,69.0,5.0,3.0,,,292.0,11.0,2.0,,3.0,4.0,4.0,36.0,88.0,3.0,71.0,8.0,13.0,17.0,143.0,3.0,3.0,2.0,3.0,17.0,3.0,14.0,,0.0,1.0,1.0,,,,1.0,1.0,,,,1.0,,1.0,1.0,,,3.0,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_League_One,2026,Portland Hearts of Pine SC,208io2neq09rtpsvbpnhc54ic,Walter Varela,Forward,7,1.0,1.0,,1.0,1.0,,3.0,,3.0,2.0,1.0,4.0,4.0,,,1.0,,1.0,1.0,,,,,2.0,1.0,1.0,,,,1.0,6.0,,,,1.0,,,2.0,,,,,,,,1.0,,,,,,5.0,4.0,1.0,5.0,,1.0,,,18.0,,,,2.0,1.0,,2.0,6.0,,5.0,1.0,,1.0,10.0,1.0,1.0,,,1.0,1.0,1.0,1.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_League_One,2026,Portland Hearts of Pine SC,efods9d70i8zutdbsxqc4uh3o,T. Washington,Forward,14,39.0,18.0,21.0,7.0,15.0,2.0,29.0,5.0,75.0,40.0,35.0,79.0,27.0,1.0,,7.0,1.0,5.0,3.0,2.0,1.0,1.0,,36.0,22.0,14.0,2.0,,2.0,15.0,80.0,,,,20.0,7.0,3.0,14.0,1.0,24.0,2.0,7.0,5.0,4.0,2.0,3.0,,,5.0,7.0,,46.0,34.0,13.0,47.0,1.0,4.0,,1.0,391.0,13.0,1.0,,6.0,11.0,4.0,74.0,81.0,12.0,47.0,5.0,22.0,34.0,170.0,1.0,1.0,5.0,1.0,29.0,6.0,33.0,2.0,0.0,1.0,0.0,1.0,1.0,,,,,1.0,,,,,,4.0,1.0,3.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_League_One,2026,Portland Hearts of Pine SC,6qe888q8yqq73bxr27jbyu2hg,O. Wright,Forward,10,6.0,3.0,3.0,7.0,68.0,2.0,105.0,2.0,47.0,31.0,16.0,145.0,95.0,3.0,,7.0,3.0,7.0,4.0,3.0,3.0,2.0,1.0,41.0,28.0,13.0,1.0,,8.0,17.0,267.0,,,,44.0,9.0,3.0,39.0,2.0,93.0,11.0,4.0,7.0,7.0,4.0,,3.0,,10.0,10.0,11.0,199.0,139.0,68.0,193.0,,2.0,,8.0,566.0,19.0,1.0,2.0,3.0,5.0,1.0,103.0,273.0,11.0,204.0,2.0,8.0,69.0,367.0,6.0,4.0,8.0,15.0,50.0,25.0,54.0,2.0,3.0,0.0,1.0,,6.0,,1.0,9.0,7.0,,3.0,2.0,2.0,1.0,3.0,2.0,,5.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
