liga,temporada,equipo,id,nombre,posicion,dorsal,Goal Assists,Ground Duels lost,Index,Handballs conceded,Aerial Duels lost,Corners Taken (incl short corners),Penalties Taken,Goals from Inside Box,Substitute Off,Left Foot Goals,Total Touches In Opposition Box,Successful Short Passes,Tackles Lost,Appearances,Successful Open Play Passes,Open Play Passes,Corners Won,Total Shots,Duels won,Ground Duels,Key Passes (Attempt Assists),Rightside Passes,Unsuccessful Dribbles,Leftside Passes,Time Played,Unsuccessful Long Passes,Unsuccessful Short Passes,Games Played,PutThrough/Blocked Distribution Won,Shots Off Target (inc woodwork),Successful Dribbles,Times Tackled,Goals from Outside Box,Right Foot Goals,Hit Woodwork,Total Unsuccessful Passes ( Excl Crosses & Corners ),Duels lost,Aerial Duels,Total Tackles,Total Clearances,Foul Attempted Tackle,Successful Launches,Aerial Duels won,Ground Duels won,Total Successful Passes ( Excl Crosses & Corners ) ,Successful Passes Opposition Half,Tackles Won,Blocked Shots,Unsuccessful Crosses & Corners,Successful Long Passes,PutThrough/Blocked Distribution,Total Fouls Won,Unsuccessful lay-offs,Shots On Target ( inc goals ),Backward Passes,Through balls,Goals,Unsuccessful Corners into Box,Forward Passes,Successful Passes Own Half,Successful Lay-offs,Duels,Penalty Goals,Touches,Unsuccessful Crosses open play,Yellow Cards,Unsuccessful Passes Own Half,Penalty Goals Conceded,Successful Crosses & Corners,Total Losses Of Possession,Successful Crosses open play,Unsuccessful Passes Opposition Half,Total Fouls Conceded,Goals Conceded,Goals Conceded Inside Box,Starts,Recoveries,Substitute On,Clean Sheets,Offsides,Assists (Intentional),Interceptions,Total Passes,Goals Conceded Outside Box,Home Goals,Away Goals,Winning Goal,Unsuccessful Launches,Throw Ins to Opposition Player,Blocks,Throw Ins to Own Player,GK Successful Distribution,Headed Goals,Penalties Conceded,Clearances Off the Line,Second Goal Assists,Foul Won Penalty,Penalties Saved,Saves Made from Inside Box,Punches,Penalties Faced,Catches,Saves from Penalty,Drops,Crosses not Claimed,Saves made - parried,Saves made - caught,Saves Made,GK Unsuccessful Distribution,Goalkeeper Smother,Saves Made from Outside Box,Attempts from Set Pieces,Successful Corners into Box,Red Cards - 2nd Yellow,Total Red Cards,Last Man Tackle,Set Pieces Goals,Straight Red Cards,Own Goal Scored,Penalties Off Target
Mexico_Liga_MX,2015-2016,CD Tiburones Rojos de Veracruz,c6jvh199crryeyp58xeud6579,S. García,Goalkeeper,33,,2.0,10.0,,,,,,,,,44.0,1.0,8.0,29.0,43.0,,,4.0,4.0,,18.0,,26.0,720.0,66.0,,8.0,,,,,,,,66.0,2.0,2.0,1.0,10.0,,20.0,2.0,2.0,105.0,46.0,,,,61.0,,1.0,,,,,,,127.0,59.0,,6.0,,243.0,,1.0,8.0,,,68.0,,58.0,,15.0,11.0,8.0,51.0,,2.0,,,1.0,171.0,4.0,,,,20.0,,,,75.0,,,,,,1.0,12.0,6.0,,5.0,1.0,2.0,1.0,12.0,,21.0,35.0,,8.0,,,,,,,,,
Mexico_Liga_MX,2015-2016,CD Tiburones Rojos de Veracruz,8komw6m5409xpiv6wil1091p1,R. Godínez,Defender,4,,7.0,10.0,,5.0,,,,,,,22.0,,2.0,23.0,34.0,1.0,1.0,8.0,10.0,2.0,1.0,1.0,5.0,135.0,6.0,5.0,2.0,1.0,1.0,,,,,,11.0,12.0,10.0,2.0,2.0,2.0,,5.0,3.0,23.0,21.0,2.0,,2.0,1.0,2.0,2.0,,,3.0,,,,25.0,2.0,,20.0,,62.0,2.0,1.0,2.0,,,20.0,,11.0,4.0,3.0,3.0,1.0,3.0,1.0,,,,3.0,34.0,,,,,2.0,,,8.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
Mexico_Liga_MX,2015-2016,CD Tiburones Rojos de Veracruz,5qtn6g3yp5jw7x4vuuii528k5,M. Hernández,Goalkeeper,13,,1.0,10.0,,,,,,,,,29.0,,9.0,22.0,50.0,,,3.0,2.0,2.0,5.0,,17.0,810.0,99.0,2.0,9.0,,,,,,,,101.0,1.0,2.0,1.0,6.0,,17.0,2.0,1.0,91.0,48.0,1.0,,,62.0,,,,,,,,,170.0,43.0,,4.0,,301.0,,,15.0,,,107.0,,86.0,,19.0,17.0,9.0,87.0,,1.0,,,,192.0,2.0,,,,41.0,,,,94.0,,,,,,,17.0,2.0,,5.0,,1.0,,8.0,8.0,36.0,53.0,,19.0,,,,,,,,,
Mexico_Liga_MX,2015-2016,CD Tiburones Rojos de Veracruz,lgp88ye6zxaut9f9a8ea6ifp,G. Lugo,Midfielder,32,,24.0,10.0,,8.0,,,,3.0,,,100.0,1.0,9.0,102.0,134.0,6.0,1.0,21.0,44.0,3.0,45.0,4.0,39.0,374.0,1.0,31.0,9.0,2.0,1.0,6.0,,,,,32.0,32.0,9.0,5.0,1.0,2.0,,1.0,20.0,104.0,65.0,4.0,3.0,5.0,4.0,8.0,9.0,,,26.0,,,,26.0,41.0,,53.0,,208.0,5.0,1.0,7.0,,2.0,64.0,2.0,30.0,2.0,6.0,5.0,3.0,22.0,6.0,,,,2.0,136.0,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mexico_Liga_MX,2015-2016,CD Tiburones Rojos de Veracruz,315kqd6crp8sbs9mkna7tdrdh,E. López,Midfielder,14,1.0,15.0,10.0,1.0,2.0,21.0,,,1.0,,,69.0,,8.0,68.0,83.0,3.0,2.0,24.0,36.0,6.0,36.0,2.0,4.0,329.0,6.0,13.0,8.0,1.0,,4.0,,,,,19.0,17.0,5.0,7.0,5.0,5.0,1.0,3.0,21.0,74.0,51.0,7.0,,35.0,5.0,2.0,10.0,,2.0,19.0,,,13.0,34.0,32.0,,41.0,,197.0,13.0,2.0,7.0,,9.0,65.0,1.0,47.0,9.0,6.0,3.0,1.0,14.0,7.0,,1.0,1.0,7.0,93.0,3.0,,,,5.0,2.0,1.0,6.0,,,,,,1.0,,,,,,,,,,,,,,,,7.0,,,,,,,
Mexico_Liga_MX,2015-2016,CD Tiburones Rojos de Veracruz,9kx6jqnoo9mdze8g62qi5gzit,Leobardo López,Defender,23,,23.0,10.0,1.0,21.0,,,1.0,,,,249.0,8.0,16.0,256.0,347.0,2.0,10.0,86.0,71.0,4.0,89.0,,97.0,1440.0,42.0,54.0,16.0,6.0,5.0,,,,1.0,1.0,96.0,44.0,59.0,32.0,46.0,4.0,9.0,38.0,48.0,292.0,81.0,24.0,,1.0,43.0,12.0,17.0,,5.0,9.0,,1.0,,193.0,212.0,,130.0,,599.0,1.0,3.0,40.0,,1.0,110.0,1.0,57.0,16.0,32.0,26.0,16.0,43.0,,3.0,1.0,,67.0,388.0,6.0,,,,28.0,1.0,5.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,
Mexico_Liga_MX,2015-2016,CD Tiburones Rojos de Veracruz,b6verrhxc9y407o3dxheznbh1,C. Martínez,Forward,19,1.0,23.0,10.0,,9.0,,,,3.0,,,65.0,,7.0,65.0,87.0,2.0,4.0,20.0,40.0,2.0,21.0,2.0,26.0,279.0,1.0,21.0,7.0,3.0,3.0,11.0,,,,,22.0,32.0,12.0,4.0,1.0,5.0,,3.0,17.0,67.0,40.0,4.0,2.0,1.0,2.0,5.0,2.0,1.0,1.0,17.0,,,,25.0,27.0,1.0,52.0,,139.0,1.0,,4.0,,,41.0,,19.0,13.0,9.0,8.0,3.0,18.0,4.0,,2.0,1.0,1.0,89.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mexico_Liga_MX,2015-2016,CD Tiburones Rojos de Veracruz,di7f0uuwy7how35sysvrtg1jp,L. Martínez,Midfielder,6,,19.0,10.0,,4.0,,,,2.0,,,119.0,4.0,7.0,130.0,160.0,1.0,2.0,23.0,38.0,,48.0,2.0,47.0,345.0,4.0,26.0,7.0,4.0,2.0,1.0,,,,,30.0,23.0,8.0,13.0,8.0,5.0,,4.0,19.0,131.0,59.0,9.0,,2.0,12.0,6.0,5.0,,,21.0,,,,45.0,72.0,2.0,46.0,,214.0,2.0,,7.0,,,41.0,,25.0,9.0,13.0,11.0,4.0,20.0,3.0,,1.0,,5.0,161.0,2.0,,,,3.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mexico_Liga_MX,2015-2016,CD Tiburones Rojos de Veracruz,27q8poqt8mrr7kl509ccwz8b9,F. Meneses,Midfielder,20,,40.0,10.0,,8.0,7.0,,,10.0,,,292.0,2.0,15.0,297.0,370.0,10.0,5.0,38.0,76.0,12.0,50.0,15.0,137.0,919.0,13.0,62.0,15.0,9.0,4.0,16.0,,,,,75.0,48.0,10.0,8.0,1.0,5.0,2.0,2.0,36.0,300.0,213.0,6.0,1.0,49.0,8.0,25.0,12.0,,1.0,63.0,1.0,,6.0,125.0,103.0,1.0,86.0,,564.0,42.0,4.0,11.0,,16.0,164.0,15.0,113.0,10.0,23.0,18.0,13.0,39.0,2.0,1.0,,,4.0,375.0,5.0,,,,5.0,,1.0,9.0,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,
Mexico_Liga_MX,2015-2016,CD Tiburones Rojos de Veracruz,6rkx6cx5dq70wfnn9vd6nuxn9,R. Noya,Defender,24,,24.0,10.0,,13.0,,,,,,,176.0,6.0,13.0,184.0,247.0,4.0,9.0,49.0,56.0,4.0,42.0,2.0,70.0,1080.0,37.0,27.0,13.0,8.0,6.0,1.0,,,,,64.0,37.0,30.0,24.0,33.0,7.0,9.0,17.0,32.0,193.0,50.0,18.0,1.0,2.0,17.0,11.0,7.0,,3.0,10.0,,,,135.0,144.0,1.0,86.0,,497.0,2.0,3.0,17.0,,1.0,131.0,1.0,49.0,13.0,29.0,24.0,12.0,21.0,1.0,1.0,,,34.0,257.0,5.0,,,,26.0,46.0,7.0,40.0,,,1.0,1.0,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,,,1.0,
Mexico_Liga_MX,2015-2016,CD Tiburones Rojos de Veracruz,6thgb8y8yhjw4wvgkpxybyy8l,J. Paganoni,Defender,28,,46.0,10.0,1.0,15.0,,,,,,,419.0,7.0,17.0,420.0,527.0,8.0,3.0,85.0,118.0,10.0,63.0,6.0,170.0,1530.0,41.0,68.0,17.0,15.0,2.0,7.0,,,,,109.0,61.0,28.0,44.0,24.0,11.0,4.0,13.0,72.0,435.0,240.0,37.0,1.0,33.0,16.0,28.0,21.0,,1.0,67.0,,,,244.0,202.0,,146.0,,895.0,33.0,2.0,33.0,,7.0,198.0,7.0,109.0,18.0,34.0,28.0,17.0,69.0,,3.0,3.0,,37.0,544.0,6.0,,,,27.0,15.0,3.0,75.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mexico_Liga_MX,2015-2016,CD Tiburones Rojos de Veracruz,b4mm9be7b6xbr30rxo1jnh4np,G. Peñalba,Midfielder,8,,42.0,10.0,1.0,7.0,,2.0,3.0,1.0,,,342.0,5.0,13.0,391.0,465.0,1.0,9.0,64.0,100.0,8.0,174.0,6.0,112.0,1027.0,15.0,61.0,13.0,7.0,3.0,12.0,,,2.0,,76.0,49.0,13.0,15.0,11.0,9.0,1.0,6.0,58.0,406.0,213.0,10.0,1.0,,64.0,21.0,31.0,,6.0,40.0,3.0,3.0,,156.0,194.0,4.0,113.0,2.0,627.0,,2.0,24.0,,1.0,105.0,1.0,52.0,12.0,23.0,20.0,12.0,75.0,1.0,1.0,,,14.0,482.0,3.0,,,,2.0,,5.0,,,1.0,,,,,,,,,,,,,,,,,,,,,1.0,2.0,,,1.0,,
Mexico_Liga_MX,2015-2016,CD Tiburones Rojos de Veracruz,730zlb0kpah9nuhbt4cadx3h1,S. Saucedo,Midfielder,17,,5.0,10.0,,,,,,1.0,,,8.0,,3.0,9.0,11.0,1.0,1.0,3.0,8.0,1.0,,1.0,8.0,55.0,2.0,1.0,3.0,,,2.0,,,,,3.0,5.0,,1.0,1.0,1.0,,,3.0,9.0,9.0,1.0,1.0,5.0,1.0,,,,1.0,1.0,,,,3.0,1.0,,8.0,,29.0,5.0,1.0,1.0,,1.0,11.0,,7.0,1.0,1.0,1.0,,1.0,3.0,,,,,12.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mexico_Liga_MX,2015-2016,CD Tiburones Rojos de Veracruz,7gural3yjkfjwrtforzgauhh,Ó. Vera,Midfielder,22,,16.0,10.0,,1.0,12.0,,,,,,106.0,1.0,6.0,111.0,138.0,3.0,2.0,15.0,30.0,6.0,43.0,6.0,7.0,437.0,12.0,15.0,6.0,3.0,2.0,4.0,,,,,27.0,17.0,2.0,6.0,5.0,6.0,4.0,1.0,14.0,114.0,67.0,5.0,3.0,33.0,8.0,6.0,4.0,,,12.0,,,10.0,79.0,56.0,,32.0,,273.0,23.0,,7.0,,9.0,80.0,7.0,53.0,7.0,6.0,5.0,5.0,22.0,1.0,1.0,,,4.0,141.0,1.0,,,,6.0,6.0,1.0,24.0,,,1.0,,,,,,,,,,,,,,,,,,,2.0,,1.0,,,1.0,,
Mexico_Liga_MX,2015-2016,CD Tiburones Rojos de Veracruz,emv2bx1h7uwckllmx5j8tfkyd,D. Villalva,Forward,9,2.0,110.0,10.0,1.0,17.0,13.0,,1.0,7.0,,,299.0,7.0,16.0,322.0,407.0,13.0,21.0,111.0,213.0,20.0,163.0,36.0,69.0,1276.0,17.0,72.0,16.0,13.0,13.0,24.0,,,1.0,1.0,89.0,127.0,25.0,31.0,6.0,9.0,,8.0,103.0,335.0,244.0,24.0,2.0,29.0,36.0,25.0,48.0,1.0,8.0,79.0,,1.0,8.0,113.0,105.0,3.0,238.0,,779.0,18.0,3.0,6.0,,14.0,248.0,10.0,112.0,19.0,25.0,21.0,16.0,68.0,,2.0,1.0,2.0,10.0,424.0,4.0,,,,3.0,,2.0,2.0,,,,,,1.0,,,,,,,,,,,,,,,,4.0,,1.0,,,1.0,,
Mexico_Liga_MX,2015-2016,CD Tiburones Rojos de Veracruz,e58fl4npdtkz75zzzkrazaxud,A. Zamora,Midfielder,7,,24.0,10.0,,4.0,,,,3.0,,,236.0,9.0,8.0,256.0,290.0,,5.0,30.0,48.0,5.0,89.0,,78.0,584.0,10.0,26.0,8.0,6.0,3.0,3.0,,,,,36.0,28.0,10.0,17.0,7.0,7.0,1.0,6.0,24.0,263.0,137.0,8.0,1.0,,27.0,10.0,5.0,,2.0,28.0,1.0,,,104.0,126.0,4.0,58.0,,382.0,,1.0,9.0,,,44.0,,27.0,15.0,12.0,11.0,7.0,32.0,1.0,,,,14.0,299.0,1.0,,,,2.0,,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,
