liga,temporada,equipo,id,nombre,posicion,dorsal,Time Played,Throw Ins to Own Player,Open Play Passes,Backward Passes,Successful Crosses & Corners,Successful Passes Opposition Half,Unsuccessful Launches,Unsuccessful Long Passes,Total Losses Of Possession,Successful Passes Own Half,Total Tackles,Unsuccessful Short Passes,Total Passes,Substitute Off,Total Fouls Conceded,Successful Dribbles,Successful Short Passes,Goals Conceded Inside Box,Total Unsuccessful Passes ( Excl Crosses & Corners ),Successful Corners into Box,Rightside Passes,Key Passes (Attempt Assists),Unsuccessful Passes Opposition Half,Recoveries,Starts,PutThrough/Blocked Distribution,Unsuccessful Passes Own Half,Touches,Corners Taken (incl short corners),Appearances,Blocks,Ground Duels,Forward Passes,Index,Duels won,Successful Long Passes,Total Fouls Won,Aerial Duels won,Duels,Total Clearances,Goals Conceded,Unsuccessful Crosses & Corners,Games Played,Unsuccessful Corners into Box,Assists (Intentional),Ground Duels lost,Leftside Passes,Successful Open Play Passes,Total Successful Passes ( Excl Crosses & Corners ) ,Aerial Duels,Clean Sheets,Goal Assists,Tackles Won,Duels lost,Tackles Lost,Interceptions,Ground Duels won,Successful Launches,Yellow Cards,PutThrough/Blocked Distribution Won,Shots Off Target (inc woodwork),Aerial Duels lost,Total Shots,Foul Attempted Tackle,Total Touches In Opposition Box,Unsuccessful Dribbles,Unsuccessful Crosses open play,Corners Won,Blocked Shots,Throw Ins to Opposition Player,Shots On Target ( inc goals ),Through balls,Substitute On,Successful Lay-offs,Successful Crosses open play,Handballs conceded,Hit Woodwork,Saves Made,GK Successful Distribution,Punches,Saves Made from Outside Box,Saves made - parried,Saves Made from Inside Box,GK Unsuccessful Distribution,Foul Won Penalty,Offsides,Goals,Headed Goals,Goals from Inside Box,Right Foot Goals,Clearances Off the Line,Penalties Taken,Unsuccessful lay-offs,Penalty Goals,Penalty Goals Conceded,Goals Conceded Outside Box,Catches,Penalties Faced,Penalties Off Target,Left Foot Goals,Attempts from Set Pieces,Goals from Outside Box,Penalties Conceded,Set Pieces Goals,Total Red Cards,Red Cards - 2nd Yellow,Goalkeeper Smother,Drops,Own Goal Scored,Saves made - caught,Second Goal Assists,Other Goals,Last Man Tackle
Concacaf_Concacaf_Gold_Cup,2019 USA - Costa Rica - Jamaica,Canada,wo91ycisyie6qno6vbkcxuj9,J. Hoilett,Midfielder,10,244.0,,103.0,19.0,4.0,50.0,,3.0,60.0,28.0,7.0,27.0,104.0,1.0,1.0,6.0,70.0,3.0,30.0,1.0,27.0,4.0,36.0,11.0,3.0,7.0,2.0,181.0,5.0,3.0,,35.0,28.0,10.0,19.0,4.0,6.0,,38.0,,3.0,8.0,3.0,3.0,2.0,16.0,30.0,73.0,74.0,3.0,1.0,2.0,5.0,19.0,2.0,2.0,19.0,,,5.0,2.0,3.0,9.0,1.0,29.0,8.0,5.0,3.0,2.0,,7.0,,,3.0,3.0,,1.0,,,,,,,,,1.0,2.0,,2.0,2.0,,,,,1.0,,,,,,,,,,,,,,,,,,
Concacaf_Concacaf_Gold_Cup,2019 USA - Costa Rica - Jamaica,Canada,86r7erfy1f3vioy2czrv66rx1,A. Hutchinson,Midfielder,13,270.0,,176.0,21.0,,57.0,,,12.0,120.0,8.0,10.0,187.0,,2.0,4.0,171.0,5.0,10.0,,38.0,,4.0,19.0,3.0,3.0,6.0,222.0,,3.0,2.0,22.0,47.0,10.0,23.0,6.0,5.0,6.0,31.0,7.0,6.0,,3.0,,,5.0,81.0,166.0,177.0,9.0,1.0,,3.0,8.0,5.0,5.0,17.0,1.0,,2.0,,3.0,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,
Concacaf_Concacaf_Gold_Cup,2019 USA - Costa Rica - Jamaica,Canada,4fxnafz5s1b6djxhipp4rsul1,W. Johnson,Midfielder,5,61.0,,12.0,1.0,,4.0,,,1.0,7.0,,1.0,12.0,1.0,,,10.0,1.0,1.0,,5.0,,1.0,1.0,1.0,,,13.0,,1.0,,1.0,5.0,10.0,1.0,1.0,1.0,,2.0,,2.0,,1.0,,,,1.0,11.0,11.0,1.0,,,,1.0,,,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,
Concacaf_Concacaf_Gold_Cup,2019 USA - Costa Rica - Jamaica,Canada,62smmy1d3o9sm36mhyw5nrphx,M. Kaye,Midfielder,14,191.0,8.0,87.0,7.0,,40.0,,4.0,30.0,36.0,5.0,13.0,93.0,1.0,5.0,1.0,69.0,4.0,17.0,,29.0,1.0,16.0,15.0,2.0,3.0,3.0,139.0,,3.0,1.0,26.0,41.0,10.0,13.0,7.0,7.0,1.0,28.0,3.0,5.0,2.0,3.0,,1.0,14.0,16.0,71.0,76.0,2.0,,1.0,3.0,15.0,2.0,4.0,12.0,,1.0,1.0,1.0,1.0,2.0,3.0,2.0,2.0,2.0,,1.0,,1.0,,1.0,1.0,,,,,,,,,,,,2.0,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,
Concacaf_Concacaf_Gold_Cup,2019 USA - Costa Rica - Jamaica,Canada,3rrges782prcprsn207dk4zit,C. Larin,Forward,9,57.0,,8.0,1.0,,5.0,,,4.0,3.0,,,8.0,1.0,1.0,,7.0,1.0,,,5.0,,,2.0,1.0,,,22.0,,1.0,,9.0,1.0,10.0,5.0,1.0,5.0,,11.0,1.0,2.0,,1.0,,,4.0,1.0,8.0,8.0,2.0,,,,6.0,,,5.0,,,,1.0,2.0,2.0,,2.0,2.0,,1.0,,,1.0,,,,,,,,,,,,,,,1.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,
Concacaf_Concacaf_Gold_Cup,2019 USA - Costa Rica - Jamaica,Canada,b1kvp1crj9ha6qn23s7rp3f85,J. Leutwiler,Goalkeeper,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Concacaf_Concacaf_Gold_Cup,2019 USA - Costa Rica - Jamaica,Canada,11brjfbwv1v5jvz5rleiob5k9,L. Millar,Midfielder,11,40.0,,19.0,9.0,,9.0,,,10.0,4.0,,6.0,19.0,,,5.0,13.0,,6.0,,6.0,1.0,6.0,,,1.0,,30.0,,2.0,,8.0,2.0,10.0,6.0,,1.0,,8.0,,,,2.0,,,2.0,2.0,13.0,13.0,,,,,2.0,,,6.0,,,,1.0,,1.0,,6.0,1.0,,1.0,,,,,2.0,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
Concacaf_Concacaf_Gold_Cup,2019 USA - Costa Rica - Jamaica,Canada,d874x8snmm3ebewbv05onbzs9,K. Miller,Defender,17,29.0,,26.0,1.0,,7.0,,,2.0,18.0,,1.0,26.0,,,,25.0,,1.0,,11.0,,,3.0,,,1.0,29.0,,1.0,,1.0,11.0,10.0,,,,,2.0,,,,1.0,,,1.0,3.0,25.0,25.0,1.0,,,,2.0,,1.0,,,,,,1.0,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Concacaf_Concacaf_Gold_Cup,2019 USA - Costa Rica - Jamaica,Canada,ykzkzazvga55do4buqq0quhh,A. Morgan,Defender,3,39.0,1.0,27.0,6.0,1.0,15.0,,3.0,7.0,8.0,,2.0,27.0,,,,19.0,,5.0,,13.0,,6.0,2.0,,,,33.0,,2.0,,,8.0,10.0,,3.0,,,,,,1.0,2.0,,,,,22.0,22.0,,,,,,,,,,,,1.0,,1.0,,3.0,,,,,,,,2.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Concacaf_Concacaf_Gold_Cup,2019 USA - Costa Rica - Jamaica,Canada,6ahu72g0u39bxbjiz7ggefai1,N. Okello,Midfielder,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Concacaf_Concacaf_Gold_Cup,2019 USA - Costa Rica - Jamaica,Canada,a31s7t25qa1llzl3v79x2iimt,J. Osorio,Midfielder,21,274.0,2.0,167.0,21.0,,111.0,,1.0,27.0,53.0,,12.0,177.0,1.0,3.0,,158.0,2.0,13.0,,74.0,9.0,11.0,10.0,3.0,5.0,4.0,215.0,5.0,4.0,1.0,16.0,47.0,10.0,4.0,6.0,3.0,1.0,18.0,3.0,2.0,2.0,4.0,2.0,,13.0,35.0,154.0,164.0,2.0,2.0,,,14.0,,1.0,3.0,,,3.0,3.0,1.0,5.0,2.0,11.0,2.0,,,1.0,,2.0,1.0,1.0,2.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Concacaf_Concacaf_Gold_Cup,2019 USA - Costa Rica - Jamaica,Canada,6q37ge46z8a2zlsvqvpdjha6t,S. Piette,Midfielder,6,180.0,1.0,161.0,18.0,,62.0,,3.0,15.0,93.0,3.0,7.0,165.0,,4.0,1.0,147.0,,10.0,,45.0,1.0,7.0,22.0,2.0,,3.0,184.0,,2.0,2.0,14.0,46.0,10.0,10.0,8.0,1.0,5.0,21.0,1.0,,,2.0,,1.0,9.0,56.0,151.0,155.0,7.0,2.0,1.0,2.0,11.0,1.0,2.0,5.0,2.0,1.0,,,2.0,,3.0,,1.0,,,,,,1.0,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Concacaf_Concacaf_Gold_Cup,2019 USA - Costa Rica - Jamaica,Canada,cibach2kp6y1w697co2e4k2c5,R. Teibert,Midfielder,7,75.0,3.0,28.0,6.0,,7.0,1.0,2.0,8.0,17.0,2.0,3.0,29.0,1.0,2.0,,21.0,1.0,5.0,,10.0,,4.0,4.0,1.0,1.0,2.0,44.0,,2.0,,8.0,12.0,10.0,3.0,3.0,1.0,,9.0,1.0,2.0,1.0,2.0,,,5.0,1.0,23.0,24.0,1.0,,,1.0,6.0,1.0,1.0,3.0,1.0,,1.0,,1.0,,2.0,,,1.0,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,
