liga,temporada,equipo,id,nombre,posicion,dorsal,Unsuccessful Crosses open play,Time Played,Substitute On,Goals,Right Foot Goals,Open Play Passes,Corners Won,Times Tackled,Backward Passes,Successful Passes Opposition Half,Yellow Cards,PutThrough/Blocked Distribution Won,Goals Conceded Outside Box,Aerial Duels lost,Total Losses Of Possession,Successful Passes Own Half,Total Tackles,Unsuccessful Short Passes,Penalty Goals Conceded,Total Passes,Substitute Off,Total Fouls Conceded,Successful Dribbles,Successful Short Passes,Goals Conceded Inside Box,Total Shots,Total Unsuccessful Passes ( Excl Crosses & Corners ),Rightside Passes,Key Passes (Attempt Assists),Unsuccessful Passes Opposition Half,Blocked Shots,Recoveries,Starts,PutThrough/Blocked Distribution,Unsuccessful Passes Own Half,Touches,Corners Taken (incl short corners),Appearances,Foul Attempted Tackle,Ground Duels,Forward Passes,Total Touches In Opposition Box,Index,Duels won,Shots On Target ( inc goals ),Total Fouls Won,Aerial Duels won,Unsuccessful Dribbles,Duels,Total Clearances,Goals Conceded,Unsuccessful Crosses & Corners,Games Played,Unsuccessful Corners into Box,Ground Duels lost,Leftside Passes,Goals from Inside Box,Successful Open Play Passes,Total Successful Passes ( Excl Crosses & Corners ) ,Aerial Duels,Tackles Won,Duels lost,Interceptions,Ground Duels won,Winning Goal,Successful Crosses & Corners,Unsuccessful Long Passes,Successful Crosses open play,Offsides,Throw Ins to Own Player,Successful Lay-offs,Unsuccessful Launches,Shots Off Target (inc woodwork),Blocks,Successful Long Passes,Left Foot Goals,Clean Sheets,Tackles Lost,Successful Launches,Hit Woodwork,Assists (Intentional),Unsuccessful lay-offs,Goal Assists,Through balls,Throw Ins to Opposition Player,Handballs conceded,Last Man Tackle,Successful Corners into Box,Second Goal Assists,Attempts from Set Pieces,Foul Won Penalty,Headed Goals,Penalties Taken,Penalty Goals,Saves Made,GK Successful Distribution,Penalties Conceded,Punches,Penalties Saved,Goalkeeper Smother,Catches,Saves Made from Outside Box,Saves made - parried,Saves Made from Inside Box,Penalties Faced,Saves from Penalty,Saves made - caught,GK Unsuccessful Distribution,Goals from Outside Box,Clearances Off the Line,Own Goal Scored,Home Goals,Away Goals,Goal Kicks,Crosses not Claimed,Total Red Cards,Red Cards - 2nd Yellow,Drops,Straight Red Cards,Other Goals,Set Pieces Goals,Penalties Off Target
USA_USL_League_One,2020,North Texas SC,aam7us6gy4pbxwae53czke5be,G. Easton,Defender,20,,171.0,,,,138.0,,1.0,15.0,25.0,,1.0,,2.0,16.0,103.0,1.0,9.0,,142.0,1.0,2.0,1.0,118.0,2.0,,14.0,14.0,,7.0,,6.0,2.0,3.0,7.0,153.0,,2.0,1.0,6.0,49.0,1.0,10.0,5.0,,,3.0,1.0,11.0,4.0,2.0,,2.0,,4.0,64.0,,124.0,128.0,5.0,,6.0,,2.0,0.0,,5.0,,,1.0,,4.0,,,10.0,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_League_One,2020,North Texas SC,7kwhnmzzskj1g5uv6d17xco6i,B. Evans,Defender,4,,635.0,,,,425.0,2.0,,18.0,88.0,,2.0,1.0,11.0,64.0,289.0,5.0,20.0,,439.0,1.0,6.0,,335.0,11.0,4.0,62.0,157.0,,37.0,1.0,27.0,8.0,6.0,25.0,501.0,,8.0,2.0,14.0,151.0,7.0,10.0,16.0,2.0,2.0,10.0,,35.0,28.0,12.0,,8.0,,8.0,113.0,,366.0,377.0,21.0,3.0,19.0,8.0,6.0,0.0,,42.0,,1.0,2.0,,16.0,2.0,2.0,42.0,,1.0,2.0,2.0,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_League_One,2020,North Texas SC,bfdes5ft117ggu7ue5tnu5hm2,N. Hernandez,Midfielder,80,3.0,810.0,,3.0,3.0,326.0,4.0,15.0,66.0,121.0,1.0,9.0,1.0,11.0,101.0,147.0,17.0,49.0,2.0,331.0,,8.0,11.0,243.0,5.0,10.0,63.0,88.0,4.0,53.0,5.0,40.0,9.0,16.0,14.0,476.0,1.0,9.0,6.0,67.0,111.0,18.0,10.0,47.0,6.0,11.0,8.0,9.0,86.0,12.0,6.0,4.0,9.0,1.0,28.0,66.0,2.0,263.0,268.0,19.0,11.0,39.0,11.0,39.0,0.0,,14.0,,,1.0,4.0,7.0,4.0,4.0,25.0,,3.0,6.0,3.0,,,1.0,1.0,,,2.0,,,,,,,,,,,,,,,,,,,,,,,1.0,,,2.0,1.0,,,,,,,,,
USA_USL_League_One,2020,North Texas SC,96eutzcdgnp13k6mp6znzmo2y,D. Hernandez,Midfielder,36,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,10.0,,,,,,,,,,1.0,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_League_One,2020,North Texas SC,3lbqmjup43ygbk7hyrupkvkdl,E. Munjoma,Defender,26,4.0,429.0,,2.0,1.0,177.0,3.0,5.0,36.0,60.0,2.0,,1.0,4.0,78.0,73.0,4.0,35.0,2.0,181.0,1.0,5.0,4.0,122.0,3.0,12.0,48.0,28.0,,40.0,,20.0,5.0,6.0,12.0,275.0,,5.0,2.0,26.0,72.0,20.0,10.0,14.0,7.0,2.0,4.0,4.0,34.0,9.0,4.0,4.0,5.0,,16.0,45.0,2.0,129.0,133.0,8.0,2.0,20.0,11.0,10.0,2.0,,13.0,,,21.0,2.0,5.0,5.0,,11.0,1.0,1.0,2.0,,1.0,1.0,1.0,1.0,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,0.0,,,,,,,,,
USA_USL_League_One,2020,North Texas SC,emglxnqrlqskt8krglv7sziwa,R. Pepi,Forward,16,,61.0,,,,14.0,,2.0,4.0,5.0,,,,,11.0,4.0,,6.0,,15.0,1.0,1.0,,8.0,,,6.0,8.0,1.0,4.0,,,1.0,2.0,2.0,21.0,,1.0,1.0,3.0,2.0,,10.0,2.0,,,2.0,1.0,5.0,1.0,,,1.0,,3.0,1.0,,8.0,9.0,2.0,,3.0,,,0.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_League_One,2020,North Texas SC,1m00y83y7oefd7c7x89exhplh,P. Ponder,Defender,3,,46.0,6.0,,,48.0,,,8.0,9.0,,,,,7.0,33.0,,5.0,,49.0,,,,42.0,1.0,,7.0,13.0,,6.0,,10.0,,,1.0,52.0,,6.0,,2.0,11.0,,10.0,4.0,,1.0,3.0,,5.0,,1.0,,6.0,,1.0,17.0,,41.0,42.0,3.0,,1.0,1.0,1.0,0.0,,2.0,,,,,2.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_League_One,2020,North Texas SC,dgosg1mymhuajg0rz2ts6alpm,G. Rayo,Midfielder,14,6.0,713.0,7.0,1.0,1.0,247.0,3.0,13.0,57.0,99.0,3.0,9.0,,8.0,93.0,103.0,15.0,45.0,2.0,249.0,7.0,23.0,6.0,185.0,10.0,8.0,54.0,64.0,11.0,44.0,6.0,34.0,7.0,20.0,17.0,383.0,1.0,14.0,18.0,79.0,51.0,28.0,10.0,45.0,5.0,17.0,8.0,7.0,95.0,4.0,10.0,7.0,14.0,,42.0,77.0,1.0,193.0,195.0,16.0,13.0,50.0,8.0,37.0,0.0,7.0,9.0,6.0,4.0,1.0,1.0,3.0,3.0,,10.0,,,2.0,2.0,,,1.0,,,,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,1.0,0.0,,,1.0,1.0,,,,,
USA_USL_League_One,2020,North Texas SC,7ditqci7td8u4wj4dmirr3qzu,B. Redžić,Forward,37,4.0,562.0,7.0,3.0,1.0,224.0,11.0,33.0,68.0,115.0,,9.0,1.0,7.0,124.0,69.0,6.0,40.0,,230.0,5.0,18.0,14.0,167.0,7.0,11.0,50.0,84.0,13.0,51.0,9.0,31.0,6.0,18.0,9.0,393.0,13.0,13.0,10.0,88.0,46.0,50.0,10.0,34.0,6.0,13.0,1.0,17.0,96.0,,8.0,10.0,13.0,5.0,55.0,32.0,3.0,174.0,180.0,8.0,6.0,62.0,3.0,33.0,0.0,4.0,10.0,,,5.0,3.0,2.0,5.0,,13.0,1.0,,,,,,1.0,,1.0,,1.0,,5.0,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,3.0,0.0,,,,,,,,,
USA_USL_League_One,2020,North Texas SC,4m3lluwxr5u6cneqaxi56tt2i,T. Roberts,Midfielder,23,5.0,785.0,,1.0,,310.0,9.0,29.0,60.0,162.0,1.0,8.0,1.0,5.0,165.0,91.0,10.0,62.0,,326.0,7.0,11.0,24.0,228.0,9.0,15.0,83.0,78.0,20.0,85.0,4.0,46.0,10.0,13.0,21.0,521.0,16.0,10.0,5.0,95.0,124.0,18.0,10.0,57.0,8.0,17.0,7.0,10.0,107.0,4.0,10.0,23.0,10.0,10.0,45.0,64.0,,234.0,243.0,12.0,9.0,50.0,5.0,50.0,0.0,10.0,21.0,3.0,,2.0,1.0,3.0,7.0,2.0,15.0,1.0,,1.0,1.0,,,1.0,,,1.0,,,6.0,,4.0,,,,,,,,,,,,,,,,,,,1.0,,,1.0,0.0,,,,,,,,1.0,
USA_USL_League_One,2020,North Texas SC,3sm6srzig957fdn96ta68nmne,D. Rodríguez,Midfielder,8,2.0,312.0,7.0,,,123.0,2.0,5.0,37.0,65.0,,7.0,1.0,9.0,48.0,45.0,5.0,21.0,,132.0,4.0,4.0,3.0,104.0,6.0,9.0,24.0,26.0,5.0,26.0,1.0,18.0,4.0,9.0,6.0,207.0,6.0,11.0,3.0,28.0,32.0,12.0,10.0,18.0,4.0,9.0,1.0,2.0,38.0,1.0,7.0,8.0,11.0,3.0,11.0,37.0,,99.0,108.0,10.0,4.0,20.0,5.0,17.0,0.0,2.0,3.0,,3.0,1.0,2.0,,5.0,1.0,4.0,,,1.0,,,,1.0,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_League_One,2020,North Texas SC,1h85rt7bnqep3qovatft86pgq,A. Rodríguez,Midfielder,10,4.0,737.0,1.0,3.0,3.0,293.0,7.0,28.0,102.0,181.0,1.0,5.0,1.0,13.0,123.0,107.0,19.0,38.0,2.0,313.0,2.0,16.0,9.0,262.0,5.0,16.0,42.0,89.0,24.0,57.0,2.0,40.0,8.0,10.0,7.0,515.0,38.0,9.0,9.0,90.0,63.0,29.0,10.0,47.0,10.0,14.0,5.0,11.0,108.0,3.0,6.0,22.0,9.0,15.0,48.0,59.0,2.0,251.0,271.0,18.0,14.0,61.0,6.0,42.0,1.0,17.0,4.0,,3.0,9.0,1.0,,6.0,,9.0,,1.0,5.0,,1.0,1.0,,1.0,1.0,1.0,2.0,,15.0,,3.0,1.0,,1.0,1.0,,,,,,,,,,,,,,,1.0,,,1.0,2.0,,,,,,,,1.0,
USA_USL_League_One,2020,North Texas SC,9og9as71wh3x0k37drshwisid,O. Romero,Midfielder,7,6.0,227.0,2.0,2.0,2.0,93.0,1.0,1.0,32.0,42.0,2.0,2.0,1.0,3.0,44.0,34.0,3.0,19.0,,95.0,2.0,5.0,6.0,65.0,4.0,5.0,26.0,24.0,6.0,34.0,,13.0,2.0,4.0,2.0,152.0,5.0,4.0,3.0,23.0,24.0,10.0,10.0,17.0,3.0,6.0,2.0,,28.0,3.0,5.0,10.0,4.0,2.0,8.0,15.0,2.0,67.0,69.0,5.0,2.0,11.0,4.0,15.0,0.0,7.0,7.0,3.0,,,2.0,,2.0,,4.0,,,1.0,,,,,,1.0,,,,3.0,1.0,2.0,,,2.0,2.0,,,,,,,,,,,,,,,,,,0.0,2.0,,,,,,,,,
USA_USL_League_One,2020,North Texas SC,9xjixcn3jhf7m75dl49u0qe7e,C. Smith,Forward,25,31.0,695.0,8.0,1.0,1.0,136.0,10.0,29.0,32.0,72.0,,6.0,,10.0,120.0,32.0,13.0,38.0,2.0,137.0,5.0,12.0,12.0,89.0,11.0,13.0,39.0,17.0,6.0,62.0,2.0,17.0,7.0,16.0,8.0,310.0,,15.0,5.0,91.0,47.0,37.0,10.0,47.0,4.0,18.0,4.0,15.0,105.0,4.0,11.0,31.0,15.0,,48.0,41.0,1.0,97.0,98.0,14.0,12.0,58.0,3.0,43.0,0.0,6.0,1.0,6.0,3.0,,2.0,1.0,9.0,,9.0,,,1.0,,3.0,1.0,,1.0,,,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,0.0,1.0,,,,,,,,,
USA_USL_League_One,2020,North Texas SC,9r3eai0azanjm1waopeewfy3u,D. Waldeck,Defender,18,26.0,1307.0,1.0,,,686.0,6.0,15.0,108.0,210.0,,13.0,2.0,12.0,245.0,341.0,23.0,112.0,1.0,703.0,5.0,8.0,3.0,501.0,16.0,3.0,161.0,267.0,11.0,135.0,,89.0,15.0,35.0,60.0,1072.0,9.0,16.0,2.0,67.0,299.0,10.0,10.0,58.0,,12.0,21.0,7.0,100.0,18.0,18.0,34.0,16.0,6.0,30.0,29.0,,525.0,542.0,33.0,14.0,42.0,17.0,37.0,0.0,9.0,49.0,8.0,,164.0,,23.0,3.0,1.0,41.0,,2.0,9.0,3.0,,2.0,1.0,2.0,,10.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_League_One,2020,North Texas SC,ect3pxkbjycux4simxmzp9jze,L. Zamudio,Goalkeeper,24,,360.0,,,,87.0,,,,3.0,,,1.0,,19.0,98.0,,1.0,,119.0,,,,90.0,6.0,,18.0,34.0,,10.0,,41.0,4.0,1.0,8.0,167.0,,4.0,,,39.0,,10.0,1.0,,,1.0,,1.0,2.0,7.0,,4.0,,,46.0,,78.0,101.0,1.0,,,,,0.0,,17.0,,,,,9.0,,,11.0,,,,1.0,,,,,,,,,,,,,,,,16.0,46.0,,1.0,,,2.0,5.0,3.0,11.0,,,1.0,4.0,,,,,,25.0,,,,,,,,
USA_USL_League_One,2020,North Texas SC,f56yt70puoeftb786pu5gjx4a,Alisson,Midfielder,27,3.0,1073.0,5.0,1.0,1.0,549.0,3.0,13.0,52.0,159.0,5.0,12.0,1.0,15.0,136.0,312.0,18.0,71.0,1.0,572.0,3.0,23.0,7.0,438.0,13.0,11.0,101.0,145.0,,54.0,6.0,78.0,11.0,24.0,50.0,742.0,,16.0,16.0,69.0,226.0,13.0,10.0,57.0,4.0,7.0,26.0,6.0,110.0,10.0,14.0,3.0,16.0,,38.0,149.0,1.0,448.0,471.0,41.0,16.0,53.0,32.0,31.0,0.0,,30.0,,1.0,2.0,1.0,7.0,7.0,6.0,33.0,,2.0,2.0,1.0,,,,,,,2.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,0.0,1.0,,,,,,,,,
USA_USL_League_One,2020,North Texas SC,dul8b6cboz27mbjz1df11yax,J. Álvarez,Midfielder,17,8.0,298.0,1.0,,,200.0,2.0,6.0,33.0,75.0,1.0,4.0,,4.0,57.0,106.0,11.0,23.0,,209.0,3.0,11.0,3.0,168.0,3.0,1.0,32.0,45.0,3.0,32.0,,19.0,4.0,9.0,10.0,303.0,3.0,5.0,6.0,44.0,64.0,3.0,10.0,27.0,,9.0,5.0,3.0,53.0,4.0,3.0,10.0,5.0,1.0,22.0,67.0,,169.0,177.0,9.0,9.0,26.0,8.0,22.0,0.0,4.0,9.0,2.0,,11.0,,1.0,1.0,2.0,9.0,,,2.0,1.0,1.0,2.0,,2.0,,1.0,,,2.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
