liga,temporada,equipo,id,nombre,posicion,dorsal,Time Played,Throw Ins to Own Player,Open Play Passes,Backward Passes,Successful Crosses & Corners,Successful Passes Opposition Half,Unsuccessful Launches,Unsuccessful Long Passes,Total Losses Of Possession,Successful Passes Own Half,Total Tackles,Unsuccessful Short Passes,Total Passes,Substitute Off,Total Fouls Conceded,Successful Dribbles,Successful Short Passes,Goals Conceded Inside Box,Total Unsuccessful Passes ( Excl Crosses & Corners ),Successful Corners into Box,Rightside Passes,Key Passes (Attempt Assists),Unsuccessful Passes Opposition Half,Recoveries,Starts,PutThrough/Blocked Distribution,Unsuccessful Passes Own Half,Touches,Corners Taken (incl short corners),Appearances,Blocks,Ground Duels,Forward Passes,Index,Duels won,Successful Long Passes,Total Fouls Won,Aerial Duels won,Duels,Total Clearances,Goals Conceded,Unsuccessful Crosses & Corners,Games Played,Unsuccessful Corners into Box,Assists (Intentional),Ground Duels lost,Leftside Passes,Successful Open Play Passes,Total Successful Passes ( Excl Crosses & Corners ) ,Aerial Duels,Clean Sheets,Goal Assists,Tackles Won,Duels lost,Tackles Lost,Interceptions,Ground Duels won,Successful Launches,Yellow Cards,PutThrough/Blocked Distribution Won,Shots Off Target (inc woodwork),Aerial Duels lost,Total Shots,Foul Attempted Tackle,Total Touches In Opposition Box,Unsuccessful Dribbles,Unsuccessful Crosses open play,Corners Won,Blocked Shots,Throw Ins to Opposition Player,Shots On Target ( inc goals ),Through balls,Substitute On,Successful Lay-offs,Successful Crosses open play,Handballs conceded,Hit Woodwork,Saves Made,GK Successful Distribution,Punches,Saves Made from Outside Box,Saves made - parried,Saves Made from Inside Box,GK Unsuccessful Distribution,Foul Won Penalty,Offsides,Goals,Headed Goals,Goals from Inside Box,Right Foot Goals,Clearances Off the Line,Penalties Taken,Unsuccessful lay-offs,Penalty Goals,Penalty Goals Conceded,Goals Conceded Outside Box,Catches,Penalties Faced,Penalties Off Target,Left Foot Goals,Attempts from Set Pieces,Goals from Outside Box,Penalties Conceded,Set Pieces Goals,Total Red Cards,Red Cards - 2nd Yellow,Goalkeeper Smother,Drops,Own Goal Scored,Saves made - caught,Second Goal Assists,Other Goals,Last Man Tackle
Concacaf_Concacaf_Gold_Cup,2019 USA - Costa Rica - Jamaica,Cuba,6o2loebmqmvvwqyb5ukyoeeh,D. Morejón,Defender,5,237.0,14.0,69.0,7.0,,18.0,2.0,6.0,21.0,41.0,7.0,7.0,72.0,1.0,3.0,2.0,52.0,13.0,13.0,,25.0,,6.0,11.0,3.0,2.0,7.0,117.0,,3.0,1.0,20.0,35.0,10.0,14.0,7.0,1.0,4.0,25.0,5.0,14.0,,3.0,,,10.0,5.0,56.0,59.0,5.0,,,5.0,11.0,2.0,5.0,10.0,,1.0,,1.0,1.0,1.0,3.0,1.0,,,1.0,,2.0,,,,,,,,,,,,,,,,1.0,,,,,1.0,,,,,1.0,,,,,,,,,,,,,,,,,
Concacaf_Concacaf_Gold_Cup,2019 USA - Costa Rica - Jamaica,Cuba,3n19wksrxdqvhg4k8b1tzpotl,L. Morris,Midfielder,20,66.0,,14.0,3.0,,1.0,,1.0,7.0,9.0,,3.0,14.0,1.0,2.0,,10.0,5.0,4.0,,5.0,,1.0,5.0,1.0,1.0,3.0,18.0,,1.0,,3.0,4.0,10.0,1.0,,,1.0,5.0,,5.0,,1.0,,,3.0,2.0,10.0,10.0,2.0,,,,4.0,,,,,1.0,1.0,,1.0,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Concacaf_Concacaf_Gold_Cup,2019 USA - Costa Rica - Jamaica,Cuba,bjwx2qpiwztgythyn7nnzc4tm,L. Paradela,Midfielder,23,247.0,1.0,38.0,22.0,,13.0,1.0,3.0,44.0,25.0,1.0,14.0,55.0,2.0,1.0,3.0,34.0,15.0,17.0,,11.0,1.0,12.0,11.0,3.0,4.0,6.0,106.0,,3.0,,26.0,14.0,10.0,16.0,4.0,8.0,4.0,36.0,,15.0,1.0,3.0,,,14.0,8.0,22.0,38.0,10.0,,,1.0,20.0,,,12.0,,1.0,,3.0,6.0,3.0,,12.0,7.0,1.0,2.0,2.0,2.0,,,,,,,,,,,,,,,,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,
Concacaf_Concacaf_Gold_Cup,2019 USA - Costa Rica - Jamaica,Cuba,4z8dtah7788n2c6mroln62wut,Y. Piedra,Defender,6,270.0,3.0,110.0,11.0,,14.0,3.0,7.0,23.0,88.0,10.0,10.0,119.0,,5.0,1.0,94.0,16.0,17.0,,16.0,,8.0,14.0,3.0,6.0,12.0,163.0,,3.0,2.0,21.0,56.0,10.0,16.0,8.0,1.0,4.0,25.0,9.0,17.0,3.0,3.0,,,9.0,36.0,93.0,102.0,4.0,,,4.0,9.0,6.0,4.0,12.0,1.0,1.0,3.0,,,,5.0,,1.0,3.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,1.0,,,,,,,,,,
Concacaf_Concacaf_Gold_Cup,2019 USA - Costa Rica - Jamaica,Cuba,8hc7jarsubeafnjlocycejrop,A. Portal,Midfielder,8,82.0,,34.0,4.0,,11.0,,,7.0,19.0,1.0,6.0,36.0,1.0,6.0,,28.0,5.0,6.0,,12.0,,3.0,6.0,1.0,2.0,3.0,46.0,,3.0,1.0,10.0,10.0,10.0,1.0,2.0,,,10.0,2.0,6.0,,3.0,,,9.0,10.0,28.0,30.0,,,,,9.0,1.0,1.0,1.0,,,1.0,,,,5.0,,,,,1.0,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,
Concacaf_Concacaf_Gold_Cup,2019 USA - Costa Rica - Jamaica,Cuba,6g3vmll8083e7h22eb7seclat,E. Pozo,Goalkeeper,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Concacaf_Concacaf_Gold_Cup,2019 USA - Costa Rica - Jamaica,Cuba,403e1kmxw94dguqgwexmrlfit,R. Pérez,Midfielder,18,24.0,,4.0,2.0,,,,,2.0,4.0,,,4.0,,,,4.0,2.0,,,1.0,,1.0,2.0,,,,6.0,,1.0,,1.0,,10.0,,,,,1.0,,2.0,1.0,1.0,,,1.0,1.0,4.0,4.0,,,,,1.0,,,,,,,,,,,,1.0,1.0,,,,,,1.0,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
Concacaf_Concacaf_Gold_Cup,2019 USA - Costa Rica - Jamaica,Cuba,djd84tm52d3xwhkap60phoudx,M. Reyes,Forward,9,180.0,2.0,34.0,6.0,3.0,13.0,,,34.0,11.0,4.0,15.0,36.0,,2.0,,20.0,9.0,15.0,1.0,8.0,4.0,16.0,7.0,2.0,5.0,4.0,76.0,2.0,2.0,1.0,18.0,6.0,10.0,8.0,1.0,3.0,2.0,28.0,3.0,10.0,5.0,2.0,,,12.0,16.0,19.0,21.0,10.0,,,3.0,20.0,1.0,,6.0,,,1.0,1.0,8.0,1.0,1.0,3.0,6.0,5.0,2.0,,,,,,2.0,2.0,1.0,,,,,,,,,,3.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,
Concacaf_Concacaf_Gold_Cup,2019 USA - Costa Rica - Jamaica,Cuba,9aa7dvdwrrrzq1yxwch1gb4rt,E. Rizo,Midfielder,3,80.0,10.0,35.0,7.0,,10.0,1.0,3.0,18.0,14.0,5.0,8.0,35.0,,2.0,,23.0,2.0,11.0,,,1.0,7.0,5.0,1.0,1.0,5.0,61.0,,1.0,,9.0,16.0,10.0,8.0,1.0,1.0,2.0,11.0,,2.0,1.0,1.0,,,3.0,12.0,24.0,24.0,2.0,,,2.0,3.0,3.0,2.0,6.0,,,,,,,2.0,2.0,,1.0,,,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,
Concacaf_Concacaf_Gold_Cup,2019 USA - Costa Rica - Jamaica,Cuba,d1evq08e5fuos1mqoudgi6l4a,J. Rodríguez,Midfielder,17,20.0,1.0,6.0,2.0,,4.0,,,1.0,3.0,,,7.0,,,,7.0,1.0,,,,2.0,,1.0,,,,12.0,,1.0,,2.0,2.0,10.0,2.0,,2.0,,2.0,,2.0,,1.0,,,,3.0,6.0,7.0,,,,,,,,2.0,,,,1.0,,1.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,
Concacaf_Concacaf_Gold_Cup,2019 USA - Costa Rica - Jamaica,Cuba,97pwq0mmcex6vxjsn250qhvpx,S. Sánchez,Goalkeeper,1,270.0,,51.0,,,10.0,12.0,35.0,37.0,66.0,,2.0,113.0,,,,51.0,16.0,37.0,,24.0,,26.0,19.0,3.0,,11.0,147.0,,3.0,,,70.0,10.0,1.0,25.0,1.0,1.0,1.0,2.0,17.0,,3.0,,,,19.0,37.0,76.0,1.0,,,,,,1.0,,7.0,,,,,,,,,,,,,,,,,,,,18.0,40.0,,7.0,8.0,11.0,16.0,,,,,,,,,,,,1.0,,2.0,,,,,,,,,1.0,,,,,,
Concacaf_Concacaf_Gold_Cup,2019 USA - Costa Rica - Jamaica,Cuba,bj6uatzy7tg85a7eru5xbc7ze,A. Álvarez,Midfielder,13,124.0,,39.0,5.0,,10.0,,1.0,10.0,21.0,2.0,8.0,40.0,1.0,2.0,1.0,29.0,10.0,9.0,,10.0,1.0,5.0,6.0,1.0,2.0,4.0,48.0,,3.0,1.0,10.0,20.0,10.0,6.0,2.0,1.0,2.0,12.0,,10.0,,3.0,,,6.0,5.0,30.0,31.0,2.0,,,1.0,6.0,1.0,,4.0,,1.0,2.0,,,,2.0,,1.0,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
