liga,temporada,equipo,id,nombre,posicion,dorsal,Successful Short Passes,Successful Passes Opposition Half,Successful Long Passes,Forward Passes,Starts,Saves Made from Outside Box,Open Play Passes,Goals Conceded Inside Box,Successful Passes Own Half,Successful Open Play Passes,Rightside Passes,Total Unsuccessful Passes ( Excl Crosses & Corners ),Unsuccessful Passes Opposition Half,GK Unsuccessful Distribution,Appearances,Recoveries,Catches,Total Passes,Saves Made from Inside Box,Goals Conceded,Unsuccessful Passes Own Half,Saves Made,Games Played,Index,Unsuccessful Long Passes,Time Played,Goal Kicks,Crosses not Claimed,Total Successful Passes ( Excl Crosses & Corners ) ,GK Successful Distribution,Leftside Passes,Total Losses Of Possession,Saves made - parried,Touches,Winning Goal,Headed Goals,Penalty Goals,Aerial Duels won,Successful Crosses & Corners,Through balls,Corners Won,Times Tackled,Tackles Lost,Blocks,Unsuccessful Crosses open play,Goals Conceded Outside Box,Successful Crosses open play,Backward Passes,Goals from Inside Box,Hit Woodwork,Duels lost,Unsuccessful Launches,PutThrough/Blocked Distribution Won,Interceptions,Throw Ins to Own Player,Ground Duels lost,Goals,Ground Duels,PutThrough/Blocked Distribution,Foul Won Penalty,Tackles Won,Successful Corners into Box,Unsuccessful Short Passes,Foul Attempted Tackle,Substitute Off,Successful Lay-offs,Right Foot Goals,Total Tackles,Aerial Duels lost,Successful Dribbles,Aerial Duels,Penalties Taken,Shots On Target ( inc goals ),Total Shots,Penalty Goals Conceded,Duels,Overruns,Substitute On,Duels won,Unsuccessful Dribbles,Handballs conceded,Unsuccessful Crosses & Corners,Attempts from Set Pieces,Total Fouls Won,Corners Taken (incl short corners),Shots Off Target (inc woodwork),Blocked Shots,Ground Duels won,Unsuccessful Corners into Box,Total Touches In Opposition Box,Throw Ins to Opposition Player,Unsuccessful lay-offs,Total Clearances,Offsides,Total Fouls Conceded,Key Passes (Attempt Assists),Home Goals,Away Goals,Left Foot Goals,Straight Red Cards,Goals from Outside Box,Successful Launches,Total Red Cards,Yellow Cards,Clearances Off the Line,Assists (Intentional),Goal Assists,Penalties Conceded,Clean Sheets,Penalties Faced,Punches,Drops,Goalkeeper Smother,Saves made - caught,Last Player Tackle,Own Goal Scored,Red Cards - 2nd Yellow,Last Man Tackle,Set Pieces Goals,Second Goal Assists,Saves from Penalty,Penalties Saved,Penalties Off Target,Other Goals
USA_USL_League_One,2023,Forward Madison FC,7trxh0qysheh26v5t8nh787e2,D. Kigeya,Forward,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_League_One,2023,Forward Madison FC,a15ecw8anfitp7u6by6rae7ai,I. Martínez,Midfielder,7,672.0,439.0,94.0,334.0,23.0,,910.0,18.0,366.0,723.0,269.0,200.0,211.0,,27.0,167.0,,966.0,,25.0,61.0,,27.0,10.0,86.0,2093.0,,,766.0,,223.0,343.0,,1368.0,1.0,,,5.0,39.0,3.0,10.0,32.0,16.0,2.0,6.0,7.0,4.0,140.0,,,102.0,24.0,8.0,33.0,2.0,91.0,1.0,193.0,30.0,,32.0,31.0,114.0,16.0,7.0,2.0,1.0,48.0,11.0,17.0,16.0,,9.0,20.0,3.0,209.0,,4.0,107.0,19.0,1.0,72.0,4.0,37.0,86.0,11.0,5.0,102.0,52.0,5.0,1.0,1.0,13.0,,27.0,40.0,0.0,1.0,,,1.0,1.0,,4.0,,3.0,3.0,,7.0,,,,,,,,,,,,,,,
USA_USL_League_One,2023,Forward Madison FC,e9shind4h8y8q9j18k7tiwmzu,T. Mehl,Defender,5,878.0,393.0,144.0,537.0,24.0,,1206.0,22.0,634.0,993.0,103.0,217.0,153.0,,24.0,129.0,,1239.0,,27.0,71.0,,24.0,10.0,110.0,1985.0,,,1022.0,,521.0,255.0,,1530.0,0.0,,,31.0,5.0,2.0,,8.0,13.0,10.0,7.0,5.0,5.0,78.0,,,71.0,13.0,8.0,34.0,35.0,46.0,,107.0,15.0,,22.0,,107.0,8.0,3.0,1.0,,35.0,25.0,8.0,56.0,,1.0,5.0,4.0,163.0,,,92.0,4.0,1.0,7.0,,18.0,,4.0,2.0,61.0,,9.0,9.0,,72.0,,28.0,1.0,,,,1.0,,4.0,1.0,6.0,1.0,,,3.0,9.0,,,,,,,,,,,,,,,
USA_USL_League_One,2023,Forward Madison FC,9if2aqj0laxylkdz2f1sji3u,A. Mesias,Midfielder,10,715.0,368.0,30.0,191.0,26.0,,833.0,20.0,379.0,740.0,213.0,93.0,71.0,,30.0,102.0,,838.0,,23.0,30.0,,30.0,10.0,20.0,2050.0,,,745.0,,255.0,169.0,,1089.0,0.0,,,4.0,2.0,4.0,4.0,34.0,4.0,6.0,8.0,3.0,2.0,179.0,2.0,,65.0,4.0,18.0,24.0,3.0,58.0,2.0,127.0,28.0,,14.0,,73.0,4.0,21.0,3.0,1.0,18.0,7.0,24.0,11.0,1.0,3.0,8.0,4.0,138.0,4.0,4.0,73.0,12.0,1.0,8.0,,27.0,,5.0,3.0,69.0,,10.0,,,10.0,3.0,10.0,8.0,1.0,1.0,1.0,,,1.0,,6.0,,,,,3.0,,,,,,,,,,,,,,,
USA_USL_League_One,2023,Forward Madison FC,e4nu9tdbqlmfyp8g2rkuytmg9,J. Onen,Midfielder,10,459.0,352.0,28.0,171.0,22.0,,602.0,23.0,140.0,479.0,183.0,123.0,113.0,,26.0,61.0,,610.0,,27.0,20.0,,26.0,10.0,14.0,1895.0,,,487.0,,141.0,221.0,,883.0,1.0,,,7.0,5.0,8.0,16.0,41.0,9.0,4.0,10.0,4.0,5.0,115.0,2.0,5.0,90.0,1.0,13.0,19.0,5.0,74.0,3.0,133.0,34.0,,12.0,,109.0,13.0,15.0,15.0,3.0,21.0,16.0,26.0,23.0,1.0,16.0,31.0,4.0,156.0,2.0,4.0,66.0,27.0,2.0,10.0,,12.0,1.0,15.0,8.0,59.0,,69.0,,1.0,3.0,10.0,27.0,30.0,0.0,3.0,,1.0,1.0,,1.0,7.0,,5.0,6.0,,2.0,,,,,,,,,,,,,,1.0,
USA_USL_League_One,2023,Forward Madison FC,1xq85lf7g9twi107qntu0dr3e,M. Osmond,Defender,4,1401.0,424.0,143.0,613.0,30.0,,1692.0,33.0,1120.0,1482.0,563.0,217.0,136.0,,30.0,167.0,,1761.0,,41.0,83.0,,30.0,10.0,124.0,2700.0,21.0,,1544.0,21.0,488.0,236.0,,2108.0,0.0,1.0,,49.0,,,4.0,1.0,13.0,17.0,2.0,8.0,,97.0,1.0,,71.0,32.0,12.0,31.0,16.0,36.0,1.0,106.0,16.0,,39.0,,93.0,9.0,,1.0,,52.0,35.0,6.0,84.0,,3.0,12.0,5.0,190.0,,,119.0,1.0,2.0,2.0,,12.0,,9.0,2.0,70.0,,21.0,4.0,,131.0,2.0,28.0,7.0,0.0,1.0,,,,9.0,,6.0,,,,2.0,11.0,,,,,,1.0,1.0,,,,,,,,
USA_USL_League_One,2023,Forward Madison FC,6eteku1bt31hga1t8daqos0oa,S. Payne,Defender,22,853.0,443.0,51.0,320.0,33.0,,1104.0,36.0,492.0,877.0,31.0,227.0,221.0,,33.0,116.0,,1131.0,,44.0,76.0,,33.0,10.0,68.0,2907.0,,,904.0,,441.0,383.0,,1707.0,3.0,,,21.0,31.0,3.0,20.0,25.0,22.0,5.0,66.0,8.0,26.0,339.0,3.0,,83.0,23.0,13.0,32.0,172.0,65.0,3.0,126.0,51.0,,10.0,5.0,159.0,7.0,5.0,2.0,3.0,32.0,18.0,11.0,39.0,,5.0,12.0,6.0,165.0,3.0,,82.0,14.0,3.0,70.0,,18.0,9.0,7.0,8.0,61.0,3.0,41.0,25.0,,40.0,4.0,28.0,32.0,2.0,1.0,,,,8.0,,7.0,,4.0,5.0,1.0,11.0,,,,,,,,,,,,,,,
USA_USL_League_One,2023,Forward Madison FC,6g7v93m80xq6x38o9u3t8y3je,W. Prentice,Midfielder,7,57.0,41.0,3.0,31.0,2.0,,84.0,5.0,22.0,59.0,27.0,25.0,21.0,,9.0,22.0,,85.0,,5.0,9.0,,9.0,10.0,11.0,248.0,,,60.0,,2.0,47.0,,140.0,0.0,,,1.0,3.0,1.0,2.0,8.0,3.0,,5.0,,3.0,25.0,1.0,,15.0,5.0,6.0,1.0,5.0,14.0,1.0,24.0,12.0,,1.0,,14.0,1.0,2.0,1.0,,4.0,1.0,3.0,2.0,,1.0,1.0,1.0,26.0,2.0,7.0,11.0,5.0,,5.0,,3.0,,,,10.0,,5.0,1.0,,1.0,1.0,1.0,6.0,1.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_League_One,2023,Forward Madison FC,qeg5xtyviuiaqjqc8z3dd1m2,J. Ramos,Defender,0,66.0,27.0,4.0,32.0,1.0,,84.0,2.0,43.0,68.0,9.0,16.0,12.0,,5.0,6.0,,86.0,,2.0,4.0,,5.0,10.0,7.0,101.0,,,70.0,,43.0,16.0,,95.0,0.0,,,2.0,,,,,2.0,,,,,2.0,,,6.0,,,,3.0,2.0,,5.0,,,,,9.0,1.0,,,,2.0,4.0,,6.0,,,,,11.0,,4.0,5.0,,,,,1.0,,,,3.0,,,,,1.0,,1.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,
USA_USL_League_One,2023,Forward Madison FC,1d3o1u737jwck27g5ql2pp3vt,O. Ramos,Midfielder,0,762.0,366.0,58.0,326.0,19.0,,956.0,29.0,464.0,775.0,233.0,189.0,167.0,,29.0,100.0,,1009.0,,33.0,42.0,,29.0,10.0,86.0,1828.0,,,820.0,,278.0,240.0,,1251.0,0.0,,,25.0,10.0,1.0,5.0,13.0,9.0,6.0,4.0,4.0,1.0,172.0,,1.0,90.0,22.0,9.0,27.0,,68.0,,123.0,18.0,,16.0,9.0,103.0,19.0,6.0,12.0,,25.0,22.0,8.0,47.0,,3.0,21.0,3.0,170.0,,10.0,80.0,4.0,,20.0,2.0,25.0,25.0,18.0,8.0,55.0,13.0,6.0,,1.0,26.0,,27.0,18.0,,,,,,7.0,,7.0,,1.0,1.0,,2.0,,,,,,1.0,,,,,,,,,
USA_USL_League_One,2023,Forward Madison FC,9zn7l7i7dfjmlw78rochdysq,M. Sanchez,Goalkeeper,99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_League_One,2023,Forward Madison FC,1bxh1eicgvqzxg72einyra3th,B. Schipmann,Goalkeeper,1,479.0,131.0,194.0,531.0,33.0,34.0,486.0,36.0,542.0,402.0,146.0,245.0,195.0,71.0,33.0,271.0,29.0,918.0,48.0,44.0,50.0,84.0,33.0,10.0,237.0,2970.0,234.0,,673.0,283.0,241.0,251.0,24.0,1199.0,0.0,,,8.0,,,,,,,,8.0,,,,,3.0,24.0,,,,1.0,,8.0,3.0,,,,8.0,,,,,,2.0,4.0,10.0,,,,6.0,18.0,,,15.0,,,,,3.0,,,,7.0,,,,,30.0,,,,,,,,,15.0,,4.0,,,,,12.0,8.0,17.0,4.0,1.0,6.0,,,,,,,2.0,2.0,,
USA_USL_League_One,2023,Forward Madison FC,jb43adjmhnwysrrwwmvuojfu,R. Screen,Defender,2,45.0,27.0,2.0,26.0,,,65.0,,21.0,46.0,7.0,21.0,20.0,,16.0,13.0,,68.0,,,6.0,,16.0,10.0,9.0,155.0,,,47.0,,13.0,36.0,,129.0,0.0,,,1.0,1.0,,,2.0,1.0,,4.0,,1.0,22.0,,,10.0,3.0,6.0,4.0,6.0,7.0,,24.0,11.0,,8.0,,12.0,,,2.0,,9.0,3.0,2.0,4.0,,1.0,1.0,,28.0,,16.0,18.0,1.0,,5.0,,6.0,2.0,,2.0,17.0,1.0,5.0,2.0,,2.0,2.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_League_One,2023,Forward Madison FC,tp2arycegorgujli45f0b11w,T. Vásquez,Midfielder,26,5.0,6.0,1.0,5.0,,,9.0,,,6.0,1.0,3.0,2.0,,3.0,1.0,,9.0,,,1.0,,3.0,10.0,1.0,12.0,,,6.0,,1.0,3.0,,13.0,0.0,,,,,,,,,,,,,2.0,,,1.0,,,1.0,,,,,1.0,,,,2.0,,,,,,1.0,,1.0,,,,,1.0,,3.0,,,,,,,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_League_One,2023,Forward Madison FC,f3gh5dq60yb84ngww3uj6ct7t,A. Wheeler-Omiunu,Midfielder,28,552.0,307.0,35.0,176.0,16.0,,662.0,21.0,281.0,571.0,197.0,92.0,74.0,,28.0,84.0,,679.0,,26.0,23.0,,28.0,10.0,26.0,1497.0,,,587.0,,165.0,160.0,,890.0,0.0,,,32.0,1.0,2.0,3.0,23.0,11.0,1.0,5.0,5.0,1.0,141.0,,,65.0,6.0,7.0,18.0,1.0,47.0,,113.0,13.0,,20.0,,66.0,7.0,9.0,16.0,,31.0,18.0,4.0,50.0,,2.0,7.0,3.0,163.0,,12.0,98.0,9.0,,5.0,,31.0,,5.0,2.0,66.0,,16.0,,,18.0,,14.0,11.0,,,,,,3.0,,3.0,,1.0,1.0,,3.0,,,,,,,,,,,,,,,
