liga,temporada,equipo,id,nombre,posicion,dorsal,Unsuccessful Crosses open play,Time Played,Throw Ins to Own Player,Successful Lay-offs,Successful Launches,Open Play Passes,Corners Won,Backward Passes,Successful Crosses & Corners,Successful Passes Opposition Half,Unsuccessful Launches,Yellow Cards,Unsuccessful Long Passes,PutThrough/Blocked Distribution Won,Shots Off Target (inc woodwork),Goals Conceded Outside Box,Aerial Duels lost,Total Losses Of Possession,Successful Passes Own Half,Total Tackles,Unsuccessful Short Passes,Total Passes,Substitute Off,Total Fouls Conceded,Successful Dribbles,Successful Short Passes,Goals Conceded Inside Box,Total Shots,Total Unsuccessful Passes ( Excl Crosses & Corners ),Rightside Passes,Key Passes (Attempt Assists),Unsuccessful Passes Opposition Half,Blocked Shots,Recoveries,Starts,PutThrough/Blocked Distribution,Unsuccessful Passes Own Half,Touches,Corners Taken (incl short corners),Appearances,Foul Attempted Tackle,Ground Duels,Forward Passes,Total Touches In Opposition Box,Index,Duels won,Shots On Target ( inc goals ),Attempts from Set Pieces,Successful Long Passes,Successful Crosses open play,Total Fouls Won,Aerial Duels won,Unsuccessful Dribbles,Duels,Total Clearances,Goals Conceded,Unsuccessful Crosses & Corners,Games Played,Hit Woodwork,Ground Duels lost,Leftside Passes,Successful Open Play Passes,Total Successful Passes ( Excl Crosses & Corners ) ,Aerial Duels,Clean Sheets,Unsuccessful lay-offs,Goal Assists,Through balls,Tackles Won,Duels lost,Tackles Lost,Interceptions,Ground Duels won,Substitute On,Offsides,Penalties Conceded,Goals,Successful Corners into Box,Total Red Cards,Throw Ins to Opposition Player,Red Cards - 2nd Yellow,Blocks,Left Foot Goals,Unsuccessful Corners into Box,Handballs conceded,Assists (Intentional),Goals from Inside Box,Penalties Taken,Penalty Goals,Goals from Outside Box,Headed Goals,Last Man Tackle,Straight Red Cards,Saves Made,GK Successful Distribution,Punches,Goalkeeper Smother,Catches,Saves Made from Outside Box,Saves made - parried,Saves Made from Inside Box,Penalties Faced,Saves made - caught,GK Unsuccessful Distribution,Right Foot Goals,Foul Won Penalty,Set Pieces Goals,Drops,Penalties Off Target,Crosses not Claimed,Own Goal Scored,Clearances Off the Line,Penalties Saved,Saves from Penalty,Other Goals
Mexico_Liga_MX,2017-2018,CF Monterrey,8hvgcyrjla6crn2toiqflxn85,H. González,Goalkeeper,1,,1370.0,1.0,,27.0,155.0,1.0,,,52.0,70.0,1.0,129.0,,,3.0,,133.0,149.0,1.0,2.0,332.0,1.0,,1.0,130.0,17.0,,131.0,55.0,1.0,112.0,,113.0,16.0,1.0,19.0,477.0,,16.0,,4.0,224.0,,10.0,7.0,,,71.0,,1.0,5.0,,9.0,18.0,20.0,,16.0,,2.0,53.0,105.0,201.0,5.0,3.0,,,,,2.0,1.0,2.0,2.0,,,,,,,,,,,,,,,,,,,,,37.0,130.0,6.0,1.0,10.0,17.0,7.0,20.0,3.0,4.0,44.0,,,,,,1.0,,,1.0,1.0,
Mexico_Liga_MX,2017-2018,CF Monterrey,3xhxdg5j5a2xri7n7ox0aoctl,J. Gónzalez,Midfielder,25,1.0,918.0,1.0,12.0,1.0,330.0,,62.0,1.0,173.0,7.0,1.0,9.0,12.0,1.0,,6.0,88.0,118.0,23.0,37.0,336.0,5.0,16.0,15.0,276.0,9.0,2.0,46.0,100.0,4.0,31.0,3.0,67.0,11.0,13.0,16.0,511.0,,15.0,9.0,125.0,84.0,7.0,10.0,75.0,1.0,,14.0,1.0,32.0,8.0,5.0,139.0,7.0,9.0,1.0,15.0,,58.0,90.0,284.0,290.0,14.0,2.0,1.0,,,12.0,64.0,11.0,21.0,67.0,4.0,,,,,,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,
Mexico_Liga_MX,2017-2018,CF Monterrey,5zpifeodjjnl4z070la091wph,A. Hurtado,Midfielder,18,11.0,1189.0,7.0,20.0,,352.0,7.0,75.0,1.0,231.0,,5.0,3.0,7.0,8.0,3.0,17.0,209.0,60.0,14.0,75.0,368.0,5.0,26.0,53.0,283.0,16.0,19.0,78.0,100.0,21.0,83.0,3.0,52.0,15.0,18.0,6.0,659.0,,15.0,16.0,193.0,103.0,80.0,10.0,106.0,11.0,,7.0,1.0,28.0,11.0,31.0,221.0,,19.0,11.0,15.0,1.0,98.0,90.0,277.0,290.0,28.0,2.0,1.0,4.0,5.0,8.0,115.0,6.0,6.0,95.0,,8.0,,4.0,,1.0,,1.0,,2.0,,,3.0,3.0,1.0,,1.0,,,,,,,,,,,,,,,2.0,3.0,,,1.0,,,,,,
Mexico_Liga_MX,2017-2018,CF Monterrey,aa5kj45eisniowqbhczo0tiei,Daniel Lahud,Forward,302,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mexico_Liga_MX,2017-2018,CF Monterrey,avklyjdqb9280ejj78gwtsb85,S. Medina,Defender,33,23.0,1569.0,147.0,,8.0,569.0,11.0,76.0,6.0,262.0,37.0,6.0,60.0,14.0,4.0,3.0,18.0,260.0,168.0,53.0,106.0,590.0,2.0,39.0,26.0,394.0,19.0,9.0,166.0,38.0,11.0,144.0,2.0,94.0,18.0,48.0,45.0,1053.0,2.0,18.0,25.0,193.0,280.0,19.0,10.0,125.0,5.0,,30.0,6.0,23.0,23.0,19.0,234.0,27.0,22.0,23.0,18.0,1.0,91.0,196.0,409.0,424.0,41.0,4.0,1.0,1.0,,36.0,109.0,17.0,30.0,102.0,,1.0,1.0,,,,14.0,,3.0,,,1.0,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,
Mexico_Liga_MX,2017-2018,CF Monterrey,ecc0z4kvkeg894k4zbnc6pmmt,J. Molina,Midfielder,21,,929.0,2.0,2.0,7.0,471.0,1.0,20.0,,183.0,23.0,3.0,35.0,14.0,10.0,2.0,18.0,106.0,206.0,20.0,60.0,484.0,1.0,15.0,,358.0,15.0,15.0,95.0,125.0,7.0,72.0,1.0,49.0,11.0,15.0,23.0,614.0,,14.0,10.0,61.0,178.0,18.0,10.0,70.0,5.0,,31.0,,7.0,44.0,1.0,123.0,17.0,17.0,,14.0,,35.0,161.0,379.0,389.0,62.0,1.0,,,3.0,17.0,53.0,3.0,27.0,26.0,3.0,,,2.0,,1.0,,,4.0,,,1.0,,2.0,,,,2.0,,1.0,,,,,,,,,,,,,,,,,,,1.0,,,
Mexico_Liga_MX,2017-2018,CF Monterrey,cbhdq57m8kxdeqjf42z0i3rop,C. Montes,Defender,3,,1074.0,2.0,,2.0,314.0,,12.0,,92.0,28.0,4.0,48.0,1.0,5.0,1.0,12.0,87.0,177.0,11.0,36.0,353.0,,12.0,4.0,237.0,16.0,9.0,84.0,53.0,2.0,71.0,,36.0,11.0,2.0,13.0,493.0,,16.0,8.0,42.0,174.0,13.0,10.0,54.0,4.0,,32.0,,8.0,31.0,1.0,85.0,61.0,17.0,,16.0,,19.0,114.0,240.0,269.0,43.0,2.0,,1.0,,8.0,31.0,3.0,27.0,23.0,5.0,,,,,,,,5.0,,,,1.0,,,,,,,,,1.0,,,,,,,,,4.0,,,,,,,,,,,
Mexico_Liga_MX,2017-2018,CF Monterrey,8b9lvuqf5ltpcy1gqw7ps3z6d,C. Ortiz,Midfielder,16,3.0,1368.0,3.0,5.0,3.0,640.0,2.0,93.0,3.0,311.0,30.0,1.0,42.0,22.0,7.0,2.0,25.0,156.0,220.0,48.0,85.0,655.0,5.0,21.0,5.0,502.0,18.0,9.0,127.0,156.0,12.0,88.0,4.0,104.0,16.0,35.0,42.0,857.0,,17.0,13.0,127.0,277.0,7.0,10.0,95.0,2.0,,26.0,2.0,13.0,30.0,2.0,182.0,11.0,20.0,3.0,17.0,,62.0,129.0,514.0,528.0,55.0,3.0,,2.0,2.0,35.0,87.0,13.0,32.0,65.0,1.0,,,1.0,,,,,4.0,,,1.0,,1.0,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,
Mexico_Liga_MX,2017-2018,CF Monterrey,cljagdyxgnvhgvkbl4n0i5t5h,D. Pabón,Forward,8,43.0,1425.0,9.0,11.0,1.0,459.0,24.0,98.0,23.0,284.0,8.0,4.0,31.0,10.0,29.0,3.0,18.0,274.0,78.0,9.0,109.0,479.0,12.0,15.0,27.0,302.0,14.0,51.0,140.0,137.0,36.0,192.0,19.0,76.0,17.0,34.0,9.0,810.0,23.0,19.0,3.0,129.0,147.0,52.0,10.0,66.0,22.0,5.0,37.0,8.0,25.0,5.0,16.0,152.0,1.0,17.0,61.0,19.0,,68.0,97.0,324.0,339.0,23.0,1.0,1.0,3.0,9.0,5.0,86.0,4.0,5.0,61.0,2.0,4.0,,5.0,8.0,,1.0,,,1.0,11.0,2.0,2.0,4.0,1.0,1.0,1.0,,,,,,,,,,,,,,,4.0,1.0,,,,,,,,,
Mexico_Liga_MX,2017-2018,CF Monterrey,e327wxbopkbxzbmw8uxz03svd,D. Parra,Defender,293,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mexico_Liga_MX,2017-2018,CF Monterrey,3jws3oczmdz7cdh8gmfuy5exh,A. Portales,Defender,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mexico_Liga_MX,2017-2018,CF Monterrey,axzfu4ve0f2izvoowa5xwcdsl,E. Reséndez,Goalkeeper,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mexico_Liga_MX,2017-2018,CF Monterrey,c6auv7bx7m8tpfws9ncfnr4yd,C. Sánchez,Midfielder,13,20.0,770.0,13.0,9.0,2.0,333.0,5.0,53.0,4.0,207.0,7.0,3.0,18.0,4.0,10.0,2.0,6.0,134.0,72.0,11.0,48.0,341.0,2.0,20.0,6.0,246.0,7.0,13.0,66.0,64.0,20.0,83.0,5.0,52.0,6.0,18.0,12.0,525.0,8.0,16.0,14.0,88.0,113.0,21.0,10.0,47.0,3.0,,29.0,2.0,27.0,6.0,4.0,100.0,6.0,9.0,29.0,16.0,,47.0,111.0,269.0,275.0,12.0,1.0,1.0,1.0,,7.0,53.0,4.0,13.0,41.0,10.0,2.0,,1.0,,,5.0,,,,8.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,
Mexico_Liga_MX,2017-2018,CF Monterrey,8ccew21ghurfiznopilx1wqtx,N. Sánchez,Defender,4,3.0,1079.0,12.0,,3.0,427.0,2.0,23.0,,99.0,28.0,4.0,53.0,8.0,4.0,2.0,23.0,130.0,235.0,17.0,65.0,452.0,,19.0,3.0,303.0,13.0,9.0,118.0,104.0,1.0,86.0,1.0,57.0,12.0,15.0,35.0,625.0,,12.0,11.0,39.0,206.0,11.0,10.0,59.0,5.0,,31.0,,2.0,38.0,1.0,100.0,56.0,15.0,3.0,12.0,,18.0,119.0,315.0,334.0,61.0,4.0,,1.0,1.0,12.0,41.0,5.0,28.0,21.0,,,1.0,4.0,,1.0,2.0,,7.0,,,1.0,,4.0,3.0,3.0,,1.0,,1.0,,5.0,,,,,,,,,3.0,3.0,,,,,,,1.0,,,
Mexico_Liga_MX,2017-2018,CF Monterrey,2jafomm5g9wg1k5d8ecvuo5x,J. Urretaviscaya,Midfielder,10,10.0,598.0,3.0,14.0,1.0,264.0,5.0,48.0,8.0,147.0,3.0,1.0,18.0,6.0,5.0,1.0,3.0,147.0,63.0,9.0,59.0,279.0,4.0,3.0,24.0,184.0,9.0,10.0,77.0,56.0,10.0,97.0,1.0,54.0,6.0,12.0,14.0,430.0,22.0,13.0,3.0,78.0,102.0,14.0,10.0,43.0,5.0,1.0,18.0,3.0,10.0,,12.0,81.0,1.0,10.0,34.0,13.0,,35.0,73.0,194.0,202.0,3.0,1.0,3.0,3.0,2.0,5.0,38.0,4.0,6.0,43.0,7.0,,,1.0,2.0,,,,,,17.0,,3.0,1.0,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,
Mexico_Liga_MX,2017-2018,CF Monterrey,38gladv6ywz2zwjxsegqzxbrp,L. Vangioni,Defender,11,20.0,1227.0,116.0,1.0,10.0,425.0,4.0,42.0,3.0,163.0,26.0,3.0,48.0,29.0,2.0,3.0,16.0,197.0,148.0,52.0,85.0,441.0,2.0,22.0,12.0,282.0,11.0,2.0,133.0,136.0,7.0,109.0,2.0,77.0,15.0,46.0,44.0,832.0,,15.0,13.0,130.0,246.0,4.0,10.0,98.0,,,26.0,3.0,18.0,16.0,5.0,162.0,31.0,14.0,20.0,15.0,,48.0,17.0,296.0,308.0,32.0,4.0,,2.0,1.0,38.0,64.0,14.0,34.0,82.0,,1.0,,,,,16.0,,2.0,,,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,
Mexico_Liga_MX,2017-2018,CF Monterrey,54imt0lkrhtkk0a474yj0gafp,E. Velarde,Defender,32,5.0,390.0,34.0,,1.0,134.0,,20.0,2.0,60.0,6.0,,10.0,4.0,1.0,,6.0,44.0,51.0,12.0,18.0,137.0,2.0,3.0,,104.0,9.0,1.0,28.0,38.0,1.0,22.0,,20.0,4.0,8.0,11.0,229.0,,5.0,1.0,23.0,70.0,1.0,10.0,19.0,,,5.0,2.0,3.0,4.0,,33.0,7.0,9.0,5.0,5.0,,8.0,9.0,107.0,109.0,10.0,,,,,7.0,14.0,5.0,6.0,15.0,1.0,1.0,,,,,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mexico_Liga_MX,2017-2018,CF Monterrey,6xondg5rhae78piwak96m54np,J. Zavala,Midfielder,17,,6.0,,,,6.0,,1.0,,2.0,,,,,,,,,4.0,,,6.0,,,,6.0,,,,,,,,,,,,7.0,,1.0,,,2.0,,10.0,2.0,,,,,,2.0,,2.0,1.0,,,1.0,,,3.0,6.0,6.0,2.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mexico_Liga_MX,2017-2018,CF Monterrey,dul8b6cboz27mbjz1df11yax,J. Álvarez,Midfielder,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
