liga,temporada,equipo,id,nombre,posicion,dorsal,Unsuccessful Crosses open play,Time Played,GK Successful Distribution,Throw Ins to Own Player,Successful Lay-offs,Successful Launches,Goals,Open Play Passes,Backward Passes,Successful Passes Opposition Half,Unsuccessful Launches,Unsuccessful Long Passes,PutThrough/Blocked Distribution Won,Shots Off Target (inc woodwork),Aerial Duels lost,Total Losses Of Possession,Successful Passes Own Half,Total Tackles,Set Pieces Goals,Unsuccessful Short Passes,Total Passes,Total Fouls Conceded,Successful Short Passes,Goals Conceded Inside Box,Total Shots,Total Unsuccessful Passes ( Excl Crosses & Corners ),Rightside Passes,Key Passes (Attempt Assists),Unsuccessful Passes Opposition Half,Recoveries,Starts,PutThrough/Blocked Distribution,Unsuccessful Passes Own Half,Touches,Appearances,Foul Attempted Tackle,Blocks,Ground Duels,Goals from Outside Box,Forward Passes,Total Touches In Opposition Box,Index,Duels won,Shots On Target ( inc goals ),Attempts from Set Pieces,Successful Long Passes,Total Fouls Won,Aerial Duels won,Duels,Total Clearances,Goals Conceded,Left Foot Goals,Unsuccessful Crosses & Corners,Games Played,Headed Goals,GK Unsuccessful Distribution,Ground Duels lost,Leftside Passes,Goals from Inside Box,Successful Open Play Passes,Total Successful Passes ( Excl Crosses & Corners ) ,Aerial Duels,Clean Sheets,Tackles Won,Duels lost,Tackles Lost,Interceptions,Ground Duels won,Successful Dribbles,Blocked Shots,Substitute On,Successful Crosses & Corners,Successful Crosses open play,Offsides,Corners Won,Yellow Cards,Substitute Off,Throw Ins to Opposition Player,Unsuccessful Dribbles,Assists (Intentional),Goal Assists,Right Foot Goals,Handballs conceded,Saves Made,Punches,Goalkeeper Smother,Drops,Catches,Saves Made from Outside Box,Saves made - parried,Saves Made from Inside Box,Hit Woodwork,Unsuccessful lay-offs,Successful Corners into Box,Corners Taken (incl short corners),Unsuccessful Corners into Box,Through balls,Goals Conceded Outside Box,Foul Won Penalty,Penalties Taken,Penalty Goals,Penalties Faced,Saves made - caught,Penalties Conceded,Own Goal Scored,Total Red Cards,Red Cards - 2nd Yellow,Last Man Tackle
Concacaf_Concacaf_Champions_Cup,2018,CD Olimpia,,,Forward,23,1.0,90.0,,2.0,,,1.0,26.0,4.0,3.0,,3.0,4.0,2.0,2.0,24.0,9.0,3.0,,13.0,28.0,3.0,11.0,1.0,3.0,16.0,11.0,,11.0,8.0,1.0,5.0,6.0,55.0,1.0,2.0,,14.0,,11.0,2.0,70.0,7.0,1.0,,1.0,4.0,1.0,17.0,,1.0,,1.0,1.0,,,8.0,2.0,1.0,12.0,12.0,3.0,,3.0,10.0,,,6.0,,,,,,,,,,,1.0,,,1.0,1.0,,,,,,,,,,1.0,,,,,,,1.0,1.0,,,,,,,
Concacaf_Concacaf_Champions_Cup,2018,CD Olimpia,5v2e5bpr0yg3mfbfnp118xl1x,L. Ovalle,Defender,4,3.0,180.0,,24.0,,,,97.0,16.0,24.0,2.0,5.0,2.0,,,48.0,49.0,8.0,,27.0,105.0,1.0,67.0,1.0,,32.0,31.0,,17.0,25.0,2.0,6.0,18.0,178.0,2.0,1.0,,21.0,,54.0,,69.0,21.0,,,6.0,7.0,6.0,27.0,5.0,3.0,,3.0,2.0,,,6.0,4.0,,67.0,73.0,6.0,,7.0,6.0,1.0,7.0,15.0,,,,,,,1.0,,,9.0,1.0,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,
Concacaf_Concacaf_Champions_Cup,2018,CD Olimpia,cd4tjr1swjm9qij3f4femwiqd,J. Palacios,Defender,30,,180.0,,,,,,62.0,5.0,7.0,4.0,9.0,,,2.0,21.0,40.0,5.0,,9.0,65.0,2.0,39.0,1.0,,18.0,12.0,,12.0,7.0,2.0,,6.0,94.0,2.0,2.0,,13.0,,29.0,2.0,45.0,9.0,,,8.0,1.0,3.0,18.0,14.0,3.0,,,2.0,,,7.0,19.0,,44.0,47.0,5.0,,3.0,9.0,2.0,5.0,6.0,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,
Concacaf_Concacaf_Champions_Cup,2018,CD Olimpia,f1x9jsx4i6x5ye77pzkv09vpx,J. Paz,Defender,17,,90.0,,,,1.0,,28.0,1.0,3.0,2.0,4.0,1.0,,3.0,8.0,20.0,1.0,,3.0,30.0,1.0,21.0,1.0,,7.0,9.0,,5.0,12.0,1.0,1.0,2.0,48.0,1.0,1.0,1.0,4.0,,16.0,,61.0,5.0,,,2.0,3.0,2.0,9.0,9.0,1.0,,,1.0,,,1.0,4.0,,22.0,23.0,5.0,,1.0,4.0,,1.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Concacaf_Concacaf_Champions_Cup,2018,CD Olimpia,4ag7ykxjf5pex7tv4ki1vene1,J. Pinto,Forward,59,,17.0,,,,,,5.0,4.0,2.0,,,,,,2.0,2.0,3.0,,1.0,5.0,,4.0,,,1.0,,,1.0,1.0,,1.0,,10.0,1.0,,,3.0,,,1.0,60.0,3.0,,,,,,3.0,,,,,1.0,,,,1.0,,4.0,4.0,,,2.0,,1.0,1.0,3.0,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Concacaf_Concacaf_Champions_Cup,2018,CD Olimpia,86k7x1ko9my38bkw0f6wk0yxh,D. Reyes,Midfielder,9,,97.0,,,,,,18.0,5.0,9.0,,,2.0,1.0,1.0,8.0,6.0,,,4.0,19.0,,15.0,,1.0,4.0,4.0,,2.0,6.0,1.0,4.0,2.0,30.0,2.0,,,5.0,,6.0,2.0,36.0,4.0,,,,3.0,1.0,7.0,,2.0,,,2.0,,,2.0,4.0,,14.0,15.0,2.0,,,3.0,,,3.0,,,1.0,,,2.0,,,1.0,,2.0,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,
Concacaf_Concacaf_Champions_Cup,2018,CD Olimpia,4nz7csxo318r5d0uac8vnkvs9,A. Reyes,Midfielder,46,1.0,73.0,,,,,,38.0,4.0,22.0,,1.0,,,1.0,21.0,10.0,,,9.0,42.0,3.0,30.0,,1.0,10.0,11.0,,14.0,7.0,,2.0,2.0,59.0,2.0,1.0,,6.0,,11.0,,22.0,3.0,1.0,,2.0,2.0,,7.0,,2.0,,6.0,2.0,,,3.0,16.0,,28.0,32.0,1.0,,,4.0,,1.0,3.0,1.0,,2.0,,,,,1.0,,,,,,,1.0,,,,,,,,,,,,3.0,3.0,,2.0,,,,,,,,,,
Concacaf_Concacaf_Champions_Cup,2018,CD Olimpia,160cyah5plimecazfy2suiwut,G. Rodas,Midfielder,16,,107.0,,,,,,37.0,3.0,10.0,,5.0,1.0,2.0,1.0,18.0,23.0,1.0,,7.0,45.0,,29.0,1.0,2.0,12.0,13.0,,13.0,3.0,2.0,2.0,2.0,65.0,2.0,,1.0,4.0,,17.0,,27.0,4.0,,,4.0,2.0,,5.0,2.0,1.0,,3.0,2.0,,,,12.0,,28.0,33.0,1.0,,1.0,1.0,,2.0,4.0,1.0,,,,,,,,2.0,,,,,,,,,,,,,,,,,,3.0,3.0,,,,,,,,,,,,
Concacaf_Concacaf_Champions_Cup,2018,CD Olimpia,204j7pggxryj9i9vzyfxnrvth,Ó. Salas,Midfielder,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Concacaf_Concacaf_Champions_Cup,2018,CD Olimpia,7pp5zmga0z7ludztfv21bh7u1,N. Del Grecco,Defender,3,,90.0,,,,,,43.0,,12.0,2.0,5.0,,,,10.0,25.0,3.0,,4.0,46.0,2.0,28.0,,,9.0,19.0,,6.0,4.0,1.0,,3.0,63.0,1.0,,2.0,7.0,,24.0,,49.0,6.0,,,9.0,2.0,1.0,8.0,2.0,2.0,,,1.0,,,2.0,3.0,,34.0,37.0,1.0,,3.0,2.0,,6.0,5.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,
Concacaf_Concacaf_Champions_Cup,2018,CD Olimpia,5g2l20pbm2nbwpi679o7fb9pl,J. Álvarez,Midfielder,58,,8.0,,,,,,,,1.0,,,,,,,,,,,1.0,,1.0,,,,1.0,,,,,,,2.0,1.0,,,1.0,,,,65.0,1.0,,,,1.0,,1.0,,,,,1.0,,,,,,,1.0,,,,,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Concacaf_Concacaf_Champions_Cup,2018,CD Olimpia,alx3qxxg4i0yei31m3qi0e11x,K. Álvarez,Defender,2,2.0,180.0,,12.0,,1.0,,70.0,2.0,24.0,3.0,13.0,1.0,,6.0,49.0,18.0,2.0,,19.0,73.0,,38.0,1.0,1.0,32.0,8.0,1.0,22.0,15.0,2.0,7.0,12.0,125.0,2.0,,1.0,9.0,,33.0,2.0,50.0,9.0,1.0,,3.0,5.0,2.0,17.0,7.0,3.0,,2.0,2.0,,,2.0,30.0,,38.0,41.0,8.0,,2.0,8.0,,4.0,7.0,1.0,,,1.0,1.0,1.0,1.0,,,10.0,1.0,,,,,,,,,,,,,,,,,,1.0,2.0,,,,,,,,,,
