liga,temporada,equipo,id,nombre,posicion,dorsal,Aerial Duels,Aerial Duels lost,Aerial Duels won,Appearances,Backward Passes,Carries,Duels,Duels lost,Duels won,Forward Passes,Foul Attempted Tackle,Games Played,Goals,Goals Conceded,Goals Conceded Inside Box,Goals from Inside Box,Ground Duels,Ground Duels lost,Ground Duels won,Index,Leftside Passes,Offsides,Open Play Passes,Overruns,Penalties Taken,Penalty Goals,Progressive Carries,PutThrough/Blocked Distribution,PutThrough/Blocked Distribution Won,Recoveries,Right Foot Goals,Rightside Passes,Shots On Target ( inc goals ),Substitute On,Successful Dribbles,Successful Lay-offs,Successful Long Passes,Successful Open Play Passes,Successful Passes Opposition Half,Successful Passes Own Half,Successful Short Passes,Tackles Won,Throw Ins to Opposition Player,Time Played,Times Tackled,Total Big Chances Scored,Total Clearances,Total Fouls Conceded,Total Losses Of Possession,Total Passes,Total Shots,Total Successful Passes ( Excl Crosses & Corners ) ,Total Tackles,Total Touches In Opposition Box,Total Unsuccessful Passes ( Excl Crosses & Corners ),Touches,Unsuccessful Dribbles,Unsuccessful Long Passes,Unsuccessful Passes Opposition Half,Unsuccessful Short Passes,Yellow Cards,Home Goals,Away Goals,Winning Goal,Blocked Shots,Blocks,Corners Won,Final Third Touches,Goals Conceded Outside Box,Goals Openplay,Handballs conceded,Hit Woodwork,Key Passes (Attempt Assists),Penalty Goals Conceded,Shots Off Target (inc woodwork),Starts,Straight Red Cards,Substitute Off,Throw Ins to Own Player,Total Big Chances Missed,Total Fouls Won,Total Red Cards,Unsuccessful Crosses & Corners,Unsuccessful Crosses open play,Unsuccessful Launches,Unsuccessful Passes Own Half,Clean Sheets,Clearances Off the Line,Interceptions,Successful Launches,Tackles Lost,Unsuccessful lay-offs,Assists (Intentional),Corners Taken (incl short corners),Foul Won Penalty,Goal Assists,Second Goal Assists,Successful Crosses & Corners,Successful Crosses open play,Total Big Chances Created,Unsuccessful Corners into Box,Attempts from Set Pieces,Direct Setpiece Goals,Goals from Outside Box,Set Pieces Goals,Successful Corners into Box,Through balls,GK Successful Distribution,Goal Kicks,Left Foot Goals,Headed Goals,Penalties Conceded,Total Big Chances Saved,Catches,Drops,GK Unsuccessful Distribution,Goalkeeper Smother,Penalties Faced,Penalties Saved,Punches,Saves Made,Saves Made from Inside Box,Saves Made from Outside Box,Saves from Penalty,Saves made - caught,Saves made - parried,Own Goal Scored,Last Player Tackle,Red Cards - 2nd Yellow,Crosses not Claimed,Penalties Off Target,Direct Corner Goals
USA_USL_League_One,2025,Portland Hearts of Pine SC,87df7rnd9gsg3gf3ftavkpnca,M. Mohamed,Defender,50,30.0,18.0,12.0,17.0,61.0,81.0,100.0,50.0,50.0,102.0,7.0,17.0,,10.0,9.0,,70.0,32.0,38.0,10.0,80.0,,253.0,,,,44.0,11.0,6.0,31.0,,16.0,1.0,9.0,7.0,1.0,12.0,193.0,102.0,101.0,187.0,16.0,25.0,869.0,13.0,,51.0,10.0,129.0,259.0,1.0,199.0,22.0,8.0,60.0,540.0,7.0,25.0,61.0,35.0,1.0,,,0.0,4.0,5.0,6.0,118.0,1.0,,,,5.0,2.0,,8.0,,4.0,81.0,,9.0,,15.0,15.0,19.0,14.0,2.0,,10.0,5.0,6.0,,,,,,,4.0,4.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_League_One,2025,Portland Hearts of Pine SC,b82dmhiv5rfrczfcx26cnvo16,H. Morse,Goalkeeper,1,13.0,,13.0,30.0,,33.0,26.0,1.0,25.0,467.0,1.0,30.0,,37.0,29.0,,13.0,1.0,12.0,10.0,111.0,,259.0,,,,11.0,,,286.0,,89.0,,,,,144.0,151.0,101.0,279.0,236.0,,,2730.0,,,41.0,1.0,292.0,667.0,,380.0,,,287.0,992.0,,286.0,247.0,1.0,5.0,,,0.0,1.0,,,,8.0,,,,1.0,5.0,,30.0,,,,,12.0,,,,144.0,40.0,7.0,,,56.0,,,,,,,,,,,,,,,,,,292.0,236.0,,,,6.0,28.0,2.0,81.0,4.0,5.0,,21.0,96.0,65.0,28.0,,3.0,22.0,,,,1.0,,
USA_USL_League_One,2025,Portland Hearts of Pine SC,enmiv46zueqr4f6bkzvdosqqy,K. Oladapo,Goalkeeper,23,2.0,1.0,1.0,2.0,,5.0,2.0,1.0,1.0,32.0,,2.0,,3.0,2.0,,,,,10.0,10.0,,17.0,,,,2.0,,,15.0,,2.0,,,,,6.0,8.0,6.0,13.0,13.0,,,180.0,,,6.0,,25.0,44.0,,19.0,,,25.0,55.0,,25.0,24.0,,,,,0.0,,,,,1.0,,,,,,,2.0,,,,,,,,,14.0,1.0,,,,2.0,,,,,,,,,,,,,,,,,,9.0,11.0,,,,,,,4.0,,,,3.0,3.0,2.0,1.0,,,1.0,,,,,,
USA_USL_League_One,2025,Portland Hearts of Pine SC,efucvjsekx76bv830jswb40es,M. Poon-Angeron,Midfielder,8,39.0,20.0,19.0,30.0,198.0,283.0,216.0,107.0,109.0,498.0,28.0,30.0,,23.0,20.0,,177.0,87.0,90.0,10.0,301.0,,1278.0,1.0,,,122.0,37.0,21.0,145.0,,342.0,4.0,5.0,10.0,18.0,78.0,1075.0,660.0,476.0,1057.0,40.0,,2259.0,22.0,,53.0,41.0,278.0,1339.0,14.0,1135.0,70.0,17.0,204.0,1684.0,11.0,76.0,177.0,128.0,6.0,,,0.0,3.0,6.0,4.0,103.0,3.0,,1.0,,18.0,3.0,10.0,25.0,,14.0,5.0,,10.0,1.0,14.0,13.0,38.0,41.0,3.0,,27.0,11.0,30.0,,1.0,,,2.0,,1.0,1.0,3.0,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,1.0,,,
USA_USL_League_One,2025,Portland Hearts of Pine SC,dc8u2bssrhxycx8vtn0kutp4a,C. Quiñones,Defender,21,23.0,14.0,9.0,16.0,42.0,62.0,73.0,33.0,40.0,166.0,5.0,16.0,,13.0,10.0,,50.0,19.0,31.0,10.0,99.0,,321.0,,,,34.0,19.0,5.0,26.0,,22.0,,5.0,1.0,,12.0,213.0,134.0,87.0,208.0,13.0,20.0,962.0,3.0,,37.0,10.0,157.0,329.0,,220.0,18.0,5.0,109.0,583.0,2.0,38.0,87.0,71.0,3.0,,,0.0,,3.0,5.0,,3.0,,1.0,,2.0,1.0,,11.0,,9.0,103.0,,12.0,,16.0,16.0,25.0,38.0,,,11.0,3.0,5.0,,,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_League_One,2025,Portland Hearts of Pine SC,228yqlynay7kd51aql84pnifo,M. Reilly,Midfielder,17,12.0,6.0,6.0,12.0,17.0,33.0,67.0,29.0,38.0,45.0,6.0,12.0,,10.0,10.0,,55.0,23.0,32.0,10.0,18.0,1.0,96.0,,,,20.0,10.0,6.0,17.0,,17.0,1.0,7.0,,1.0,2.0,67.0,38.0,30.0,66.0,8.0,,405.0,10.0,,8.0,9.0,48.0,97.0,3.0,68.0,16.0,18.0,29.0,190.0,3.0,5.0,25.0,24.0,1.0,,,0.0,1.0,1.0,3.0,14.0,,,,,1.0,2.0,2.0,5.0,,5.0,5.0,2.0,17.0,,2.0,2.0,4.0,6.0,,,4.0,1.0,8.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_League_One,2025,Portland Hearts of Pine SC,34d5bg99voq5p7ez5ss7xj2wa,E. Southern,Forward,11,20.0,12.0,8.0,13.0,23.0,33.0,53.0,34.0,19.0,26.0,,13.0,,5.0,4.0,,33.0,22.0,11.0,10.0,15.0,1.0,70.0,1.0,,,11.0,9.0,5.0,14.0,,16.0,2.0,9.0,1.0,,3.0,41.0,32.0,19.0,47.0,2.0,,362.0,16.0,,6.0,1.0,74.0,80.0,5.0,50.0,5.0,18.0,30.0,169.0,10.0,3.0,38.0,27.0,,,,0.0,,1.0,1.0,42.0,1.0,,,,4.0,,3.0,4.0,,4.0,1.0,1.0,5.0,,11.0,8.0,2.0,3.0,,,3.0,,3.0,2.0,1.0,6.0,1.0,2.0,,1.0,,2.0,3.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_League_One,2025,Portland Hearts of Pine SC,ukqj0t4bc3lqptbbtqob8zu2,S. Vinberg,Defender,7,108.0,52.0,56.0,32.0,49.0,192.0,239.0,101.0,138.0,413.0,15.0,32.0,1.0,34.0,27.0,1.0,131.0,49.0,82.0,10.0,288.0,3.0,845.0,,,,110.0,18.0,13.0,74.0,1.0,155.0,4.0,5.0,8.0,,71.0,667.0,189.0,525.0,642.0,23.0,4.0,2417.0,9.0,,170.0,35.0,239.0,905.0,5.0,713.0,32.0,14.0,192.0,1312.0,2.0,105.0,129.0,87.0,10.0,1.0,0.0,0.0,1.0,14.0,1.0,18.0,7.0,1.0,1.0,,1.0,4.0,1.0,27.0,,3.0,13.0,2.0,44.0,,2.0,2.0,56.0,65.0,5.0,1.0,13.0,23.0,9.0,,,,,,,1.0,1.0,,,,,,,,,7.0,7.0,,,1.0,1.0,,,,,,,,,,,,,,,,,,,
USA_USL_League_One,2025,Portland Hearts of Pine SC,5io6t8nfg6x964pexylu2lmuh,M. Wada,Midfielder,77,89.0,50.0,39.0,27.0,137.0,256.0,294.0,149.0,145.0,302.0,23.0,27.0,9.0,33.0,27.0,9.0,205.0,99.0,106.0,10.0,192.0,2.0,766.0,5.0,1.0,,128.0,53.0,29.0,73.0,8.0,144.0,21.0,2.0,29.0,36.0,35.0,585.0,438.0,165.0,559.0,17.0,1.0,2236.0,49.0,7.0,16.0,40.0,324.0,775.0,36.0,594.0,35.0,75.0,181.0,1192.0,19.0,49.0,184.0,132.0,4.0,5.0,4.0,1.0,5.0,4.0,15.0,175.0,6.0,6.0,2.0,2.0,30.0,5.0,15.0,25.0,,9.0,,5.0,47.0,1.0,29.0,23.0,31.0,26.0,1.0,,5.0,5.0,18.0,2.0,1.0,6.0,,1.0,,9.0,7.0,2.0,3.0,,,,,2.0,3.0,,,,1.0,,,,,,,,,,,,,,,,,,1.0,,,
USA_USL_League_One,2025,Portland Hearts of Pine SC,efods9d70i8zutdbsxqc4uh3o,T. Washington,Forward,14,153.0,95.0,58.0,28.0,95.0,154.0,306.0,201.0,105.0,89.0,20.0,28.0,5.0,22.0,15.0,5.0,153.0,106.0,47.0,10.0,69.0,12.0,362.0,1.0,,,78.0,33.0,13.0,53.0,3.0,117.0,25.0,8.0,15.0,25.0,4.0,247.0,205.0,56.0,251.0,11.0,,1814.0,53.0,3.0,16.0,45.0,272.0,370.0,49.0,255.0,13.0,123.0,115.0,726.0,19.0,7.0,118.0,108.0,5.0,3.0,2.0,2.0,15.0,1.0,17.0,192.0,7.0,5.0,,,16.0,4.0,24.0,20.0,,13.0,,8.0,19.0,,17.0,17.0,5.0,14.0,3.0,,3.0,,2.0,6.0,1.0,,1.0,3.0,,6.0,6.0,5.0,,,,,,,1.0,,,2.0,,,,,,,,,,,,,,,,,,,,,,
USA_USL_League_One,2025,Portland Hearts of Pine SC,6qe888q8yqq73bxr27jbyu2hg,O. Wright,Midfielder,10,29.0,18.0,11.0,32.0,310.0,383.0,252.0,147.0,105.0,413.0,14.0,32.0,11.0,31.0,23.0,9.0,223.0,129.0,94.0,10.0,96.0,5.0,1133.0,5.0,4.0,4.0,142.0,47.0,22.0,132.0,9.0,385.0,23.0,5.0,48.0,50.0,71.0,863.0,686.0,256.0,850.0,13.0,1.0,2401.0,81.0,8.0,13.0,25.0,504.0,1204.0,43.0,921.0,22.0,74.0,283.0,1745.0,37.0,86.0,292.0,197.0,7.0,7.0,4.0,4.0,17.0,1.0,13.0,335.0,8.0,7.0,1.0,2.0,53.0,5.0,20.0,27.0,,15.0,34.0,6.0,24.0,,53.0,21.0,31.0,44.0,4.0,,26.0,4.0,9.0,4.0,8.0,65.0,,8.0,,21.0,5.0,8.0,22.0,7.0,,2.0,,13.0,6.0,,,2.0,,,,,,,,,,,,,,,,,,,,,,
USA_USL_League_One,2025,Portland Hearts of Pine SC,84md9mgrxi48l1pxienkkspw4,S. Wright,Defender,19,17.0,5.0,12.0,11.0,17.0,52.0,66.0,30.0,36.0,89.0,8.0,11.0,,10.0,6.0,,49.0,25.0,24.0,10.0,62.0,,176.0,1.0,,,23.0,7.0,2.0,21.0,,20.0,1.0,4.0,3.0,,9.0,120.0,54.0,79.0,120.0,6.0,6.0,605.0,1.0,,33.0,15.0,84.0,188.0,2.0,129.0,13.0,2.0,59.0,329.0,1.0,32.0,47.0,27.0,3.0,,,0.0,1.0,3.0,3.0,33.0,4.0,,1.0,,3.0,1.0,1.0,7.0,,2.0,20.0,,8.0,,7.0,7.0,16.0,19.0,1.0,,8.0,3.0,7.0,,,,,,,4.0,4.0,1.0,,,,,,,,4.0,4.0,,,1.0,,,,,,,,,,,,,,,,,,,,
