liga,temporada,equipo,id,nombre,posicion,dorsal,Aerial Duels,Aerial Duels lost,Aerial Duels won,Appearances,Backward Passes,Blocked Shots,Carries,Corners Won,Duels,Duels lost,Duels won,Final Third Touches,Forward Passes,Foul Attempted Tackle,Foul Won Penalty,Games Played,Goals,Goals Conceded,Goals Conceded Inside Box,Goals Conceded Outside Box,Goals Openplay,Goals from Inside Box,Goals from Outside Box,Ground Duels,Ground Duels lost,Ground Duels won,Handballs conceded,Headed Goals,Key Passes (Attempt Assists),Leftside Passes,Open Play Passes,Penalties Taken,Penalty Goals,Penalty Goals Conceded,Progressive Carries,PutThrough/Blocked Distribution,PutThrough/Blocked Distribution Won,Recoveries,Right Foot Goals,Rightside Passes,Shots Created,Shots Off Target (inc woodwork),Shots On Target ( inc goals ),Starts,Substitute Off,Substitute On,Successful Crosses & Corners,Successful Crosses open play,Successful Dribbles,Successful Lay-offs,Successful Long Passes,Successful Open Play Passes,Successful Passes Opposition Half,Successful Passes Own Half,Successful Short Passes,Tackles Lost,Tackles Won,Throw Ins to Opposition Player,Throw Ins to Own Player,Time Played,Times Tackled,Total Big Chances Created,Total Big Chances Scored,Total Clearances,Total Fouls Conceded,Total Fouls Won,Total Losses Of Possession,Total Passes,Total Shots,Total Successful Passes ( Excl Crosses & Corners ) ,Total Tackles,Total Touches In Opposition Box,Total Unsuccessful Passes ( Excl Crosses & Corners ),Touches,Unsuccessful Crosses & Corners,Unsuccessful Crosses open play,Unsuccessful Dribbles,Unsuccessful Long Passes,Unsuccessful Passes Opposition Half,Unsuccessful Passes Own Half,Unsuccessful Short Passes,Yellow Cards,Home Goals,Away Goals,Winning Goal,Blocks,Interceptions,Penalties Conceded,Successful Launches,Unsuccessful Launches,Corners Taken (incl short corners),Hit Woodwork,Successful Corners into Box,Through balls,Unsuccessful Corners into Box,Assists (Intentional),Goal Assists,Offsides,Total Big Chances Missed,Unsuccessful lay-offs,Attempts from Set Pieces,Left Foot Goals,Clean Sheets,GK Successful Distribution,Goal Kicks,Catches,Drops,GK Unsuccessful Distribution,Penalties Faced,Saves Made,Saves Made from Outside Box,Saves made - caught,Saves made - parried,Overruns,Straight Red Cards,Total Red Cards,Punches,Saves Made from Inside Box,Total Big Chances Saved,Clearances Off the Line,Last Player Tackle,Goalkeeper Smother,Penalties Saved,Saves from Penalty,Own Goal Scored,Second Goal Assists,Crosses not Claimed,Red Cards - 2nd Yellow,Direct Corner Goals,Direct Setpiece Goals,Set Pieces Goals
USA_USL_League_One,2026,Chattanooga Red Wolves SC,7gsrx0g0wrgwevoib5fif7w9g,Yanis Lelin,Defender,23,2.0,,2.0,3.0,2.0,,3.0,,7.0,1.0,6.0,9.0,6.0,,,3.0,,,,,,,,5.0,1.0,4.0,,,,3.0,12.0,,,,2.0,,,4.0,,1.0,,,,,,3.0,1.0,1.0,,,1.0,8.0,6.0,3.0,7.0,1.0,1.0,3.0,5.0,50.0,,,,2.0,,2.0,14.0,12.0,,8.0,2.0,1.0,4.0,34.0,3.0,3.0,,1.0,5.0,2.0,3.0,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_League_One,2026,Chattanooga Red Wolves SC,8n2bppwta5ug4nawajawt0n6y,A. Lombardi,Defender,30,3.0,2.0,1.0,3.0,4.0,,8.0,,10.0,8.0,2.0,12.0,3.0,1.0,,3.0,,,,,,,,7.0,6.0,1.0,,,,2.0,12.0,,,,4.0,2.0,1.0,2.0,,3.0,,,,,,3.0,1.0,1.0,,,,6.0,6.0,1.0,6.0,,,,,50.0,1.0,,,1.0,4.0,1.0,11.0,12.0,,6.0,,2.0,6.0,23.0,3.0,2.0,1.0,3.0,9.0,,3.0,1.0,,,0.0,1.0,1.0,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_League_One,2026,Chattanooga Red Wolves SC,eu533xxiwkappe1sakgdn2s5w,J. Maldonado,Forward,27,,,,2.0,8.0,,10.0,,5.0,2.0,3.0,7.0,7.0,,,2.0,,,,,,,,5.0,2.0,3.0,,,1.0,4.0,20.0,,,,5.0,,,1.0,,1.0,1.0,1.0,,,,2.0,1.0,1.0,2.0,,1.0,15.0,9.0,7.0,14.0,,,,,45.0,1.0,,,,,1.0,8.0,20.0,1.0,15.0,,,5.0,29.0,,,1.0,1.0,3.0,2.0,4.0,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_League_One,2026,Chattanooga Red Wolves SC,b04dnzjt176a4hyhff3j1p7u1,R. Mensah,Forward,20,10.0,6.0,4.0,4.0,2.0,,4.0,,16.0,10.0,6.0,7.0,8.0,,,4.0,,,,,,,,6.0,4.0,2.0,,,1.0,1.0,13.0,,,,1.0,,,1.0,,2.0,1.0,1.0,,,,4.0,,,,,,5.0,4.0,1.0,5.0,,1.0,,,48.0,3.0,1.0,,,2.0,1.0,12.0,13.0,1.0,5.0,1.0,3.0,8.0,22.0,,,2.0,1.0,7.0,1.0,7.0,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_League_One,2026,Chattanooga Red Wolves SC,59s33lg1iwrdzt62til3l86xg,G. Mercer,Forward,9,50.0,23.0,27.0,5.0,19.0,1.0,24.0,3.0,87.0,44.0,43.0,74.0,19.0,6.0,1.0,5.0,1.0,6.0,5.0,1.0,1.0,1.0,,37.0,21.0,16.0,,1.0,3.0,15.0,59.0,,,,12.0,3.0,1.0,8.0,,6.0,3.0,3.0,4.0,4.0,2.0,1.0,1.0,1.0,4.0,1.0,,39.0,32.0,8.0,39.0,,1.0,,,322.0,7.0,,1.0,2.0,12.0,11.0,38.0,59.0,7.0,39.0,1.0,20.0,20.0,122.0,,,5.0,1.0,17.0,3.0,19.0,,0.0,1.0,1.0,,2.0,,,,,,,,,,,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_League_One,2026,Chattanooga Red Wolves SC,21r9sa2pxqnbkq7jg440nqrro,A. Montoya,Goalkeeper,66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_League_One,2026,Chattanooga Red Wolves SC,e59usmu5w20s5bg44d37f8qcq,O. Hernandez,Midfielder,7,6.0,4.0,2.0,5.0,36.0,1.0,42.0,7.0,33.0,14.0,19.0,103.0,29.0,2.0,,5.0,3.0,7.0,6.0,1.0,1.0,1.0,2.0,27.0,10.0,17.0,,,11.0,7.0,83.0,1.0,1.0,,12.0,7.0,4.0,17.0,,32.0,13.0,4.0,6.0,5.0,4.0,,17.0,6.0,5.0,2.0,10.0,60.0,62.0,33.0,68.0,2.0,3.0,5.0,17.0,392.0,4.0,2.0,1.0,2.0,3.0,7.0,67.0,104.0,10.0,78.0,5.0,4.0,26.0,225.0,29.0,11.0,,9.0,49.0,6.0,17.0,,0.0,3.0,0.0,,6.0,,,7.0,20.0,,6.0,,9.0,2.0,2.0,,,,2.0,3.0,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,
USA_USL_League_One,2026,Chattanooga Red Wolves SC,dntorsr8bza6jf3lf99p1r4t0,P. Hernandez,Forward,14,18.0,16.0,2.0,5.0,17.0,5.0,28.0,8.0,51.0,36.0,15.0,73.0,12.0,3.0,,5.0,,7.0,6.0,1.0,,,,33.0,20.0,13.0,1.0,,3.0,17.0,63.0,,,,14.0,8.0,3.0,9.0,,17.0,5.0,2.0,2.0,5.0,2.0,,2.0,2.0,3.0,3.0,3.0,40.0,27.0,15.0,37.0,2.0,6.0,,,411.0,12.0,,,,8.0,2.0,55.0,63.0,4.0,40.0,8.0,15.0,23.0,137.0,6.0,6.0,5.0,,20.0,9.0,23.0,2.0,,,0.0,1.0,3.0,,,,,1.0,,,,1.0,2.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_League_One,2026,Chattanooga Red Wolves SC,30yhcwhswigj9a1cllu8fp4kq,J. Ramos,Defender,11,12.0,4.0,8.0,4.0,18.0,3.0,34.0,1.0,47.0,20.0,27.0,57.0,41.0,1.0,,4.0,,5.0,4.0,1.0,,,,35.0,16.0,19.0,,,2.0,43.0,97.0,,,,15.0,8.0,5.0,14.0,,,2.0,2.0,1.0,4.0,2.0,,3.0,3.0,5.0,,4.0,63.0,33.0,38.0,64.0,4.0,4.0,4.0,16.0,315.0,8.0,,,5.0,4.0,6.0,62.0,102.0,3.0,68.0,8.0,17.0,34.0,193.0,4.0,4.0,3.0,4.0,31.0,7.0,30.0,1.0,,,0.0,1.0,2.0,,2.0,2.0,,,,,,,,2.0,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,
USA_USL_League_One,2026,Chattanooga Red Wolves SC,7rtdcfhfv59wxfrwoc7t45obu,J. Smith,Goalkeeper,1,1.0,,1.0,5.0,,,11.0,1.0,3.0,,3.0,,80.0,,,5.0,,7.0,6.0,1.0,,,,2.0,,2.0,,,,24.0,45.0,,,,4.0,,,42.0,,12.0,,,,5.0,,,,,,,25.0,25.0,15.0,46.0,36.0,,,,,450.0,,,,2.0,,2.0,55.0,116.0,,61.0,,,55.0,154.0,,,,55.0,52.0,3.0,,,,,0.0,,,,11.0,25.0,,,,,,,,,,,,,,41.0,37.0,3.0,,15.0,,12.0,5.0,,4.0,,,,2.0,7.0,2.0,,,,,,,,,,,,
USA_USL_League_One,2026,Chattanooga Red Wolves SC,bmxqomwyb3fhcrnbgx9pme784,T. Torres Aguayo,Midfielder,45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_League_One,2026,Chattanooga Red Wolves SC,5csmpw39d1ly14fv8eaba5rvu,J. Vaughan,Midfielder,4,,,,2.0,1.0,,6.0,,5.0,5.0,,1.0,31.0,2.0,,2.0,,1.0,1.0,,,,,5.0,5.0,,,,,8.0,41.0,,,,3.0,2.0,1.0,3.0,,4.0,,,,1.0,1.0,1.0,,,,,4.0,27.0,11.0,18.0,25.0,,,2.0,,66.0,,,,6.0,3.0,,19.0,44.0,,29.0,,,15.0,60.0,1.0,,,11.0,11.0,5.0,4.0,,,,0.0,1.0,4.0,,,6.0,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_League_One,2026,Chattanooga Red Wolves SC,2nnnyq7z0veqnbxwpaxs67q50,W. Wessels,Midfielder,6,2.0,1.0,1.0,3.0,7.0,1.0,22.0,,14.0,7.0,7.0,16.0,18.0,2.0,,3.0,,2.0,2.0,,,,,12.0,6.0,6.0,,,3.0,20.0,60.0,,,,7.0,1.0,1.0,4.0,,17.0,3.0,,,1.0,,2.0,2.0,1.0,,1.0,11.0,52.0,36.0,20.0,43.0,1.0,2.0,,1.0,117.0,2.0,,,2.0,3.0,3.0,16.0,62.0,,54.0,3.0,,8.0,89.0,3.0,1.0,,4.0,11.0,,4.0,1.0,,,0.0,,1.0,,,,5.0,,1.0,,2.0,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,
