liga,temporada,equipo,id,nombre,posicion,dorsal,Unsuccessful Crosses open play,Time Played,Throw Ins to Own Player,Substitute On,Successful Lay-offs,Successful Launches,Open Play Passes,Corners Won,Backward Passes,Successful Crosses & Corners,Successful Passes Opposition Half,Unsuccessful Launches,Unsuccessful Long Passes,PutThrough/Blocked Distribution Won,Shots Off Target (inc woodwork),Goals Conceded Outside Box,Aerial Duels lost,Total Losses Of Possession,Successful Passes Own Half,Total Tackles,Unsuccessful Short Passes,Total Passes,Substitute Off,Total Fouls Conceded,Successful Dribbles,Successful Short Passes,Goals Conceded Inside Box,Total Shots,Total Unsuccessful Passes ( Excl Crosses & Corners ),Rightside Passes,Key Passes (Attempt Assists),Unsuccessful Passes Opposition Half,Blocked Shots,Recoveries,Starts,PutThrough/Blocked Distribution,Unsuccessful Passes Own Half,Touches,Corners Taken (incl short corners),Appearances,Foul Attempted Tackle,Blocks,Ground Duels,Forward Passes,Total Touches In Opposition Box,Index,Duels won,Shots On Target ( inc goals ),Attempts from Set Pieces,Successful Long Passes,Successful Crosses open play,Total Fouls Won,Aerial Duels won,Unsuccessful Dribbles,Duels,Total Clearances,Goals Conceded,Unsuccessful Crosses & Corners,Games Played,Unsuccessful Corners into Box,Hit Woodwork,Assists (Intentional),Ground Duels lost,Leftside Passes,Successful Open Play Passes,Total Successful Passes ( Excl Crosses & Corners ) ,Aerial Duels,Clean Sheets,Goal Assists,Through balls,Tackles Won,Duels lost,Tackles Lost,Interceptions,Ground Duels won,Throw Ins to Opposition Player,Offsides,Goals,Right Foot Goals,Yellow Cards,Successful Corners into Box,Left Foot Goals,Foul Won Penalty,Handballs conceded,Goals from Inside Box,Penalties Taken,Penalty Goals,Penalties Conceded,Total Red Cards,Straight Red Cards,Unsuccessful lay-offs,Headed Goals,Saves Made,GK Successful Distribution,Punches,Drops,Catches,Saves Made from Outside Box,Saves made - parried,Saves Made from Inside Box,Penalties Faced,Saves made - caught,GK Unsuccessful Distribution,Clearances Off the Line,Penalty Goals Conceded,Winning Goal,Times Tackled,Overruns,Own Goal Scored,Second Goal Assists,Home Goals,Away Goals,Saves from Penalty,Penalties Saved,Goal Kicks,Goals from Outside Box,Goalkeeper Smother,Crosses not Claimed,Red Cards - 2nd Yellow,Set Pieces Goals,Last Player Tackle,Penalties Off Target,Other Goals
Mexico_Liga_MX,2018-2019,CF Pachuca,dat3cnif8tjb0l88o28wx9brp,F. Jara,Forward,29,9.0,1175.0,3.0,1.0,16.0,,272.0,11.0,106.0,3.0,186.0,,3.0,11.0,20.0,1.0,23.0,141.0,59.0,7.0,51.0,296.0,4.0,19.0,7.0,235.0,13.0,36.0,54.0,83.0,24.0,55.0,4.0,41.0,14.0,22.0,8.0,510.0,,15.0,7.0,2.0,96.0,47.0,65.0,10.0,47.0,16.0,,7.0,3.0,24.0,10.0,8.0,129.0,7.0,14.0,9.0,15.0,,1.0,3.0,59.0,60.0,218.0,242.0,33.0,1.0,3.0,1.0,5.0,82.0,2.0,2.0,37.0,,4.0,9.0,5.0,3.0,,1.0,1.0,2.0,8.0,2.0,2.0,,1.0,1.0,1.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,
Mexico_Liga_MX,2018-2019,CF Pachuca,56ew9sgcos8mzjk0cpi66q9k9,P. López,Midfielder,24,6.0,848.0,1.0,,8.0,,309.0,3.0,59.0,1.0,173.0,5.0,7.0,14.0,8.0,1.0,19.0,92.0,85.0,18.0,49.0,313.0,10.0,10.0,1.0,250.0,7.0,12.0,56.0,83.0,5.0,46.0,1.0,37.0,12.0,19.0,16.0,441.0,,12.0,2.0,4.0,61.0,104.0,11.0,10.0,41.0,4.0,,7.0,1.0,9.0,13.0,7.0,93.0,5.0,8.0,6.0,12.0,,,1.0,33.0,67.0,254.0,257.0,32.0,1.0,2.0,,10.0,52.0,8.0,9.0,28.0,,,2.0,1.0,,,1.0,,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,
Mexico_Liga_MX,2018-2019,CF Pachuca,1pf1raesloo4r2kvg74ic9knp,R. López,Defender,6,22.0,277.0,22.0,5.0,,,114.0,5.0,19.0,9.0,66.0,2.0,7.0,,1.0,,4.0,72.0,34.0,3.0,22.0,120.0,,4.0,4.0,81.0,4.0,4.0,29.0,3.0,9.0,52.0,,11.0,2.0,7.0,6.0,213.0,9.0,7.0,1.0,,23.0,37.0,2.0,10.0,10.0,3.0,2.0,10.0,6.0,2.0,1.0,4.0,28.0,1.0,4.0,29.0,7.0,5.0,,,14.0,61.0,87.0,91.0,5.0,,,,3.0,18.0,,2.0,9.0,3.0,,,,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mexico_Liga_MX,2018-2019,CF Pachuca,5shco09rftlth4ofo7l0ist79,J. Martínez,Midfielder,18,18.0,1283.0,117.0,,4.0,6.0,397.0,10.0,60.0,4.0,174.0,9.0,19.0,6.0,,2.0,15.0,128.0,164.0,41.0,49.0,402.0,4.0,21.0,6.0,307.0,13.0,,68.0,18.0,8.0,65.0,2.0,60.0,15.0,16.0,21.0,714.0,,15.0,15.0,1.0,113.0,170.0,7.0,10.0,73.0,,,27.0,4.0,19.0,8.0,3.0,136.0,19.0,15.0,18.0,15.0,,,,48.0,154.0,329.0,334.0,23.0,3.0,,,30.0,63.0,11.0,18.0,65.0,15.0,,,,4.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mexico_Liga_MX,2018-2019,CF Pachuca,8sbgxc5sow6ahmw8ac8bvcfkl,Ó. Murillo,Defender,23,,1080.0,3.0,,,10.0,453.0,,31.0,,129.0,16.0,34.0,4.0,4.0,,21.0,88.0,263.0,23.0,47.0,473.0,,24.0,1.0,361.0,14.0,4.0,81.0,106.0,2.0,52.0,2.0,46.0,12.0,10.0,29.0,649.0,,12.0,9.0,7.0,61.0,250.0,9.0,10.0,66.0,,,31.0,,13.0,29.0,2.0,111.0,60.0,14.0,,12.0,,,,24.0,86.0,372.0,392.0,50.0,3.0,,,16.0,45.0,7.0,32.0,37.0,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,
Mexico_Liga_MX,2018-2019,CF Pachuca,bk9x8b97ynj86h6uxvmg3vc6i,J. Padilla,Midfielder,290,,1.0,,1.0,,,2.0,,,,3.0,,,,,,,,,,,3.0,,,,3.0,,,,,,,,,,,,3.0,,1.0,,,,,,10.0,,,,,,,,,,,,,1.0,,,,,3.0,2.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mexico_Liga_MX,2018-2019,CF Pachuca,boj4urfa7yff97ht1ih08r3yt,S. Palacios,Forward,34,18.0,724.0,2.0,3.0,6.0,,191.0,10.0,42.0,6.0,117.0,,2.0,1.0,7.0,1.0,3.0,133.0,37.0,7.0,50.0,200.0,8.0,14.0,10.0,144.0,9.0,13.0,52.0,50.0,12.0,68.0,5.0,31.0,9.0,9.0,7.0,363.0,9.0,12.0,9.0,1.0,83.0,46.0,26.0,10.0,44.0,6.0,,4.0,4.0,24.0,3.0,12.0,89.0,,10.0,23.0,12.0,5.0,,4.0,42.0,62.0,140.0,148.0,6.0,,4.0,,4.0,45.0,3.0,5.0,41.0,,,,,2.0,2.0,,,1.0,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mexico_Liga_MX,2018-2019,CF Pachuca,6vawru1s2pzrmrq9vpymzzeuh,A. Peña,Defender,25,,1260.0,5.0,,,14.0,568.0,3.0,57.0,,159.0,38.0,55.0,9.0,,2.0,24.0,101.0,344.0,27.0,40.0,598.0,,11.0,2.0,434.0,10.0,3.0,95.0,87.0,2.0,50.0,,61.0,14.0,17.0,45.0,753.0,,14.0,4.0,16.0,50.0,279.0,4.0,10.0,51.0,3.0,1.0,69.0,,3.0,19.0,1.0,93.0,52.0,12.0,,14.0,,,,18.0,175.0,476.0,503.0,43.0,4.0,,,14.0,42.0,13.0,21.0,32.0,,,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mexico_Liga_MX,2018-2019,CF Pachuca,biloln6ke1x7dov3ytki3nufp,J. Pérez,Forward,9,3.0,142.0,,2.0,1.0,,57.0,1.0,15.0,3.0,45.0,,2.0,,2.0,,1.0,25.0,6.0,1.0,10.0,60.0,2.0,3.0,2.0,45.0,1.0,2.0,12.0,23.0,4.0,19.0,3.0,11.0,2.0,2.0,,89.0,6.0,4.0,2.0,,14.0,11.0,7.0,10.0,6.0,,,3.0,,2.0,1.0,1.0,16.0,,1.0,7.0,4.0,3.0,,,9.0,11.0,46.0,48.0,2.0,,,,1.0,10.0,,1.0,5.0,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mexico_Liga_MX,2018-2019,CF Pachuca,47wasen155qbiu6pmyp3dowr9,S. Pérez,Midfielder,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mexico_Liga_MX,2018-2019,CF Pachuca,dmgtn14s7xc14vgnhur6m491x,Ó. Pérez,Goalkeeper,21,,180.0,,,,2.0,32.0,,,,5.0,3.0,4.0,,,,,4.0,41.0,,,50.0,,,,34.0,3.0,,4.0,6.0,,3.0,,22.0,2.0,,1.0,71.0,,2.0,,,,27.0,,10.0,,,,12.0,,,,,,1.0,3.0,,2.0,,,,,17.0,29.0,46.0,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,29.0,,,,2.0,2.0,3.0,,1.0,1.0,,,,,,,,,,,,,,,,,,,,
Mexico_Liga_MX,2018-2019,CF Pachuca,3mgrqgq3eobnu941j3q4yeuol,Á. Sagal,Midfielder,7,19.0,879.0,2.0,5.0,7.0,,268.0,12.0,41.0,6.0,167.0,2.0,9.0,4.0,10.0,1.0,25.0,166.0,32.0,8.0,66.0,268.0,6.0,14.0,11.0,181.0,9.0,20.0,75.0,55.0,14.0,85.0,6.0,26.0,10.0,20.0,9.0,455.0,,15.0,7.0,,102.0,84.0,31.0,10.0,59.0,10.0,1.0,12.0,6.0,20.0,20.0,17.0,147.0,5.0,10.0,19.0,15.0,,1.0,1.0,63.0,88.0,193.0,193.0,45.0,2.0,2.0,1.0,4.0,88.0,4.0,2.0,39.0,1.0,3.0,1.0,,2.0,,1.0,,,1.0,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mexico_Liga_MX,2018-2019,CF Pachuca,54kcu71vtiz8xlkke60k394a1,É. Sánchez,Forward,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mexico_Liga_MX,2018-2019,CF Pachuca,ctihnzj7rc3idsu4irqcnsbmx,M. Tapias,Midfielder,4,2.0,526.0,7.0,2.0,,3.0,282.0,,14.0,,88.0,14.0,21.0,6.0,2.0,1.0,5.0,51.0,163.0,10.0,21.0,293.0,,7.0,1.0,230.0,6.0,4.0,42.0,112.0,2.0,33.0,,28.0,5.0,8.0,11.0,364.0,,7.0,3.0,2.0,27.0,113.0,6.0,10.0,19.0,2.0,,21.0,,3.0,5.0,,37.0,17.0,7.0,2.0,7.0,,,,13.0,54.0,242.0,251.0,10.0,1.0,,,5.0,18.0,5.0,8.0,14.0,3.0,,1.0,,,,1.0,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mexico_Liga_MX,2018-2019,CF Pachuca,4szqfu5xdvo92qzfr2rywjdud,L. Ulloa,Forward,11,,403.0,,7.0,5.0,,129.0,1.0,52.0,,70.0,,2.0,,6.0,1.0,13.0,50.0,39.0,5.0,25.0,136.0,1.0,18.0,2.0,106.0,4.0,15.0,27.0,21.0,4.0,22.0,1.0,12.0,3.0,3.0,5.0,199.0,,10.0,6.0,1.0,36.0,28.0,29.0,10.0,33.0,9.0,,3.0,,6.0,21.0,1.0,70.0,5.0,5.0,,10.0,,,,24.0,35.0,102.0,109.0,34.0,,,,4.0,37.0,1.0,1.0,12.0,,,2.0,,1.0,,,,1.0,2.0,,,,,,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
