liga,temporada,equipo,id,nombre,posicion,dorsal,Aerial Duels,Aerial Duels lost,Aerial Duels won,Appearances,Backward Passes,Blocks,Carries,Clean Sheets,Duels,Duels lost,Duels won,Final Third Touches,Forward Passes,Games Played,Goals Conceded,Goals Conceded Inside Box,Ground Duels,Ground Duels lost,Ground Duels won,Interceptions,Leftside Passes,Open Play Passes,Progressive Carries,Recoveries,Rightside Passes,Shots On Target ( inc goals ),Starts,Successful Dribbles,Successful Long Passes,Successful Open Play Passes,Successful Passes Opposition Half,Successful Passes Own Half,Successful Short Passes,Tackles Lost,Tackles Won,Throw Ins to Opposition Player,Throw Ins to Own Player,Time Played,Times Tackled,Total Big Chances Missed,Total Clearances,Total Fouls Conceded,Total Losses Of Possession,Total Passes,Total Shots,Total Successful Passes ( Excl Crosses & Corners ) ,Total Tackles,Total Touches In Opposition Box,Total Unsuccessful Passes ( Excl Crosses & Corners ),Touches,Unsuccessful Dribbles,Unsuccessful Launches,Unsuccessful Long Passes,Unsuccessful Passes Opposition Half,Unsuccessful Passes Own Half,Unsuccessful Short Passes,Winning Goal,Foul Attempted Tackle,PutThrough/Blocked Distribution,PutThrough/Blocked Distribution Won,Shots Off Target (inc woodwork),Substitute Off,Unsuccessful lay-offs,Hit Woodwork,Substitute On,Unsuccessful Crosses & Corners,Unsuccessful Crosses open play,Yellow Cards,Successful Crosses & Corners,Successful Crosses open play,Total Fouls Won,GK Successful Distribution,GK Unsuccessful Distribution,Goal Kicks,Punches,Saves Made,Saves Made from Inside Box,Saves Made from Outside Box,Successful Launches,Total Big Chances Saved,Corners Taken (incl short corners),Corners Won,Key Passes (Attempt Assists),Overruns,Successful Corners into Box,Successful Lay-offs,Total Big Chances Created,Unsuccessful Corners into Box,Offsides,Goals,Goals Openplay,Goals from Inside Box,Headed Goals,Total Big Chances Scored,Home Goals,Away Goals,Assists (Intentional),Goal Assists,Blocked Shots,Through balls,Catches,Saves made - parried,Clearances Off the Line,Handballs conceded,Attempts from Set Pieces,Goals from Outside Box,Right Foot Goals,Goalkeeper Smother,Goals Conceded Outside Box,Penalty Goals Conceded,Shots Created,Drops,Penalties Faced,Left Foot Goals,Penalties Conceded,Foul Won Penalty,Penalties Taken,Penalty Goals,Saves made - caught,Other Goals,Straight Red Cards,Total Red Cards,Last Player Tackle,Second Goal Assists,Red Cards - 2nd Yellow,Penalties Off Target,Crosses not Claimed,Direct Setpiece Goals,Set Pieces Goals,Penalties Saved,Saves from Penalty,Own Goal Scored
Concacaf_Concacaf_Champions_Cup,2026,AF Sporting San Miguelito,1dps3kej018cdzt619z2pagut,R. Niño,Defender,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Concacaf_Concacaf_Champions_Cup,2026,AF Sporting San Miguelito,cglbi7v8i7auykupmng41t59l,Á. Orelién,Forward,10,,,,2.0,1.0,,2.0,,,,,6.0,1.0,2.0,,,,,,,1.0,3.0,,,1.0,,,,,2.0,2.0,1.0,3.0,,,,1.0,5.0,,,,,4.0,4.0,,3.0,,1.0,1.0,9.0,,,,2.0,,1.0,0.0,,,,,,,,2.0,1.0,,,,,,,,,,,,,,,1.0,,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Concacaf_Concacaf_Champions_Cup,2026,AF Sporting San Miguelito,b5dd86m5xqlk60j7d2zcj9250,M. Pérez,Goalkeeper,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Concacaf_Concacaf_Champions_Cup,2026,AF Sporting San Miguelito,7mdmktebzg74yhzl2pdcthyj8,R. de León,Forward,9,,,,1.0,,,,,,,,2.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,1.0,,,,,1.0,,2.0,,,,,,,0.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Concacaf_Concacaf_Champions_Cup,2026,AF Sporting San Miguelito,2jm46y02m3kyv7yrn6fvjmxka,S. Ramírez,Defender,22,7.0,3.0,4.0,2.0,3.0,4.0,11.0,1.0,12.0,7.0,5.0,,32.0,2.0,1.0,1.0,5.0,4.0,1.0,3.0,8.0,60.0,4.0,11.0,30.0,,2.0,,5.0,48.0,6.0,55.0,56.0,,1.0,,,180.0,1.0,,7.0,1.0,15.0,73.0,,61.0,1.0,,12.0,95.0,1.0,6.0,8.0,6.0,6.0,4.0,0.0,,1.0,1.0,,,,,,,,1.0,,,,10.0,,10.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Concacaf_Concacaf_Champions_Cup,2026,AF Sporting San Miguelito,5ne1pysdb0seghkcmwf0hjv9w,M. Richards,Midfielder,83,,,,1.0,1.0,,1.0,,1.0,1.0,,5.0,,1.0,,,1.0,1.0,,,1.0,3.0,,,1.0,,,,,3.0,3.0,,3.0,,,,,20.0,,,1.0,1.0,3.0,3.0,,3.0,,1.0,,7.0,,,,2.0,,,0.0,,1.0,,,,,,1.0,2.0,2.0,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Concacaf_Concacaf_Champions_Cup,2026,AF Sporting San Miguelito,5dhg4cgir3300aoct39sw66fo,M. Ruíz,Midfielder,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Concacaf_Concacaf_Champions_Cup,2026,AF Sporting San Miguelito,cl1mzvekhe2fpw21kalh5dxxw,J. Scarpetta,Forward,36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Concacaf_Concacaf_Champions_Cup,2026,AF Sporting San Miguelito,94q4ixhpkm3fmfkazijfxf28k,R. Tello,Midfielder,27,3.0,3.0,,2.0,10.0,,9.0,1.0,12.0,7.0,5.0,15.0,21.0,2.0,1.0,1.0,9.0,4.0,5.0,2.0,12.0,53.0,4.0,7.0,11.0,1.0,2.0,,3.0,40.0,17.0,24.0,38.0,1.0,3.0,,,180.0,1.0,,1.0,2.0,17.0,54.0,1.0,41.0,4.0,1.0,13.0,77.0,,,6.0,9.0,4.0,7.0,0.0,2.0,5.0,4.0,,,,,,,,,,,1.0,,,,,,,,,,,,2.0,1.0,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Concacaf_Concacaf_Champions_Cup,2026,AF Sporting San Miguelito,1bslrs6uul2e73nperoonyo7o,J. Tuñón,Defender,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Concacaf_Concacaf_Champions_Cup,2026,AF Sporting San Miguelito,5hcjyrc5vhsf5jcd2coy90vvu,Á. Valencia,Midfielder,17,,,,2.0,10.0,,16.0,,13.0,7.0,6.0,18.0,12.0,2.0,1.0,1.0,13.0,7.0,6.0,,11.0,45.0,9.0,9.0,13.0,,2.0,3.0,3.0,39.0,17.0,25.0,36.0,,3.0,,,145.0,4.0,,2.0,,20.0,46.0,,39.0,3.0,,7.0,74.0,1.0,1.0,2.0,7.0,3.0,5.0,0.0,,2.0,1.0,,2.0,,,,3.0,1.0,,3.0,2.0,,,,,,,,,,,3.0,1.0,3.0,1.0,1.0,3.0,3.0,2.0,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
