liga,temporada,equipo,id,nombre,posicion,dorsal,Aerial Duels,Aerial Duels lost,Aerial Duels won,Appearances,Backward Passes,Blocked Shots,Blocks,Carries,Clean Sheets,Duels,Duels lost,Duels won,Final Third Touches,Forward Passes,Foul Attempted Tackle,Games Played,Goals Conceded,Goals Conceded Inside Box,Ground Duels,Ground Duels lost,Ground Duels won,Interceptions,Key Passes (Attempt Assists),Leftside Passes,Open Play Passes,Penalty Goals Conceded,Progressive Carries,PutThrough/Blocked Distribution,PutThrough/Blocked Distribution Won,Recoveries,Rightside Passes,Shots Created,Starts,Substitute Off,Successful Launches,Successful Lay-offs,Successful Long Passes,Successful Open Play Passes,Successful Passes Opposition Half,Successful Passes Own Half,Successful Short Passes,Tackles Lost,Tackles Won,Time Played,Times Tackled,Total Clearances,Total Fouls Conceded,Total Fouls Won,Total Losses Of Possession,Total Passes,Total Successful Passes ( Excl Crosses & Corners ) ,Total Tackles,Total Touches In Opposition Box,Total Unsuccessful Passes ( Excl Crosses & Corners ),Touches,Unsuccessful Crosses & Corners,Unsuccessful Crosses open play,Unsuccessful Launches,Unsuccessful Long Passes,Unsuccessful Passes Opposition Half,Unsuccessful Passes Own Half,Unsuccessful Short Passes,Yellow Cards,Winning Goal,Corners Won,Overruns,Substitute On,Successful Dribbles,Throw Ins to Own Player,Total Big Chances Created,Throw Ins to Opposition Player,Handballs conceded,Penalties Conceded,Shots Off Target (inc woodwork),Total Shots,Unsuccessful Dribbles,Goals,Goals Openplay,Goals from Inside Box,Hit Woodwork,Offsides,Right Foot Goals,Shots On Target ( inc goals ),Total Big Chances Missed,Unsuccessful lay-offs,Home Goals,Away Goals,Assists (Intentional),Corners Taken (incl short corners),Goal Assists,Successful Crosses & Corners,Successful Crosses open play,Through balls,Unsuccessful Corners into Box,Red Cards - 2nd Yellow,Total Red Cards,GK Successful Distribution,Goal Kicks,Total Big Chances Saved,Left Foot Goals,Catches,Drops,GK Unsuccessful Distribution,Penalties Faced,Punches,Saves Made,Saves Made from Inside Box,Saves Made from Outside Box,Saves made - caught,Saves made - parried,Total Big Chances Scored,Penalties Taken,Penalty Goals,Successful Corners into Box,Attempts from Set Pieces,Second Goal Assists,Foul Won Penalty,Goals Conceded Outside Box,Goals from Outside Box,Own Goal Scored,Last Player Tackle,Headed Goals,Direct Setpiece Goals,Set Pieces Goals,Clearances Off the Line,Crosses not Claimed,Goalkeeper Smother,Straight Red Cards,Penalties Off Target,Penalties Saved,Saves from Penalty,Other Goals
USA_USL_Championship,2026,Pittsburgh Riverhounds SC,d3b8yjlx6aitma59vlpen39m2,J. Garcia,Midfielder,18,,,,1.0,,,,,,,,,,,,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,,,,,,,,,2.0,,,,,,,,,0.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_Championship,2026,Pittsburgh Riverhounds SC,441plehxckmdj5gb2mr6y8ne2,E. Goldthorp,Midfielder,37,11.0,5.0,6.0,6.0,23.0,3.0,,49.0,,46.0,29.0,17.0,75.0,26.0,4.0,6.0,4.0,3.0,35.0,24.0,11.0,1.0,4.0,10.0,94.0,,21.0,4.0,3.0,15.0,38.0,4.0,3.0,3.0,,4.0,6.0,67.0,45.0,28.0,64.0,2.0,4.0,294.0,14.0,2.0,7.0,4.0,72.0,97.0,70.0,6.0,9.0,27.0,185.0,25.0,16.0,5.0,9.0,46.0,6.0,18.0,,0.0,4.0,,3.0,1.0,2.0,,,,,3.0,6.0,7.0,1.0,1.0,1.0,1.0,,1.0,3.0,,1.0,0.0,1.0,,6.0,,3.0,2.0,,4.0,,,,,,,,,,,,,,,,,,,,1.0,,,,1.0,,,,,,,,,,,,,,
USA_USL_Championship,2026,Pittsburgh Riverhounds SC,c4va4gt5g10zm05qtucgyt889,D. Griffin,Midfielder,2,40.0,18.0,22.0,8.0,95.0,1.0,4.0,90.0,,74.0,35.0,39.0,89.0,145.0,3.0,8.0,12.0,11.0,34.0,17.0,17.0,7.0,6.0,109.0,405.0,1.0,39.0,7.0,2.0,39.0,76.0,6.0,8.0,2.0,5.0,6.0,14.0,339.0,175.0,185.0,344.0,2.0,5.0,700.0,6.0,12.0,10.0,7.0,85.0,425.0,358.0,7.0,8.0,67.0,510.0,2.0,2.0,12.0,15.0,55.0,14.0,52.0,,0.0,,,,3.0,1.0,,,,,4.0,6.0,1.0,,,,,,,2.0,1.0,,,,,,,2.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,
USA_USL_Championship,2026,Pittsburgh Riverhounds SC,6n5cxr98t18xdsiib24kdjfje,L. Kelp,Defender,4,25.0,11.0,14.0,4.0,22.0,1.0,3.0,72.0,1.0,61.0,24.0,37.0,24.0,112.0,1.0,4.0,3.0,3.0,36.0,13.0,23.0,9.0,2.0,18.0,219.0,1.0,37.0,4.0,3.0,28.0,75.0,2.0,4.0,,2.0,,15.0,176.0,84.0,99.0,168.0,8.0,10.0,360.0,6.0,22.0,1.0,5.0,67.0,227.0,183.0,18.0,2.0,44.0,349.0,2.0,2.0,13.0,24.0,30.0,16.0,20.0,,0.0,1.0,,,,21.0,,10.0,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_Championship,2026,Pittsburgh Riverhounds SC,364a445zm6p8fzqxia2myj7dg,B. Larsen,Forward,17,11.0,4.0,7.0,4.0,3.0,,,3.0,,17.0,7.0,10.0,9.0,3.0,,4.0,1.0,1.0,6.0,3.0,3.0,,2.0,4.0,16.0,,,1.0,,3.0,6.0,2.0,,,,1.0,,8.0,6.0,2.0,8.0,,,38.0,,3.0,3.0,2.0,10.0,16.0,8.0,,4.0,8.0,27.0,,,,,7.0,1.0,8.0,,0.0,,,4.0,1.0,,,,,,,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_Championship,2026,Pittsburgh Riverhounds SC,e8rbnbqkrxia3lgt7agaid4kq,R. Mertz,Midfielder,14,12.0,4.0,8.0,8.0,57.0,1.0,2.0,59.0,1.0,47.0,26.0,21.0,89.0,40.0,3.0,8.0,5.0,4.0,35.0,22.0,13.0,5.0,6.0,39.0,155.0,,25.0,4.0,1.0,22.0,24.0,6.0,4.0,,1.0,4.0,4.0,134.0,91.0,53.0,135.0,2.0,2.0,437.0,10.0,6.0,5.0,9.0,56.0,160.0,139.0,4.0,7.0,21.0,246.0,15.0,7.0,,,31.0,5.0,21.0,1.0,0.0,3.0,,4.0,1.0,1.0,2.0,,,,3.0,3.0,2.0,,,,,,,,,,,,,7.0,,5.0,2.0,1.0,6.0,,,,,,,,,,,,,,,,,,,,1.0,,,,1.0,,,,,,,,,,,,,,
USA_USL_Championship,2026,Pittsburgh Riverhounds SC,72wo0quqvivrod717vredsd1w,O. Mikoy,Defender,6,33.0,10.0,23.0,6.0,8.0,,6.0,58.0,1.0,46.0,16.0,30.0,5.0,109.0,,6.0,6.0,6.0,13.0,6.0,7.0,8.0,1.0,63.0,242.0,1.0,14.0,3.0,2.0,16.0,67.0,1.0,6.0,,4.0,,15.0,201.0,46.0,159.0,190.0,3.0,1.0,540.0,1.0,45.0,5.0,3.0,51.0,247.0,205.0,4.0,5.0,42.0,345.0,,,17.0,24.0,29.0,13.0,18.0,,0.0,,,,,5.0,1.0,2.0,,,2.0,2.0,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_Championship,2026,Pittsburgh Riverhounds SC,c8nk2hg1xy4h4646ajpq65dnu,I. Osumanu,Defender,28,9.0,3.0,6.0,5.0,9.0,,1.0,9.0,,11.0,5.0,6.0,4.0,31.0,1.0,5.0,1.0,1.0,2.0,2.0,,,,13.0,57.0,,3.0,,,9.0,7.0,,1.0,,,,,40.0,12.0,31.0,43.0,,,153.0,,14.0,2.0,,26.0,60.0,43.0,,,17.0,89.0,,,4.0,8.0,16.0,1.0,9.0,,0.0,,,4.0,,1.0,,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_Championship,2026,Pittsburgh Riverhounds SC,1l26kd7tulii6x999b3fdxi0a,B. Sample,Midfielder,15,8.0,4.0,4.0,7.0,43.0,1.0,2.0,39.0,,27.0,11.0,16.0,34.0,64.0,1.0,7.0,9.0,9.0,19.0,7.0,12.0,4.0,,43.0,186.0,1.0,12.0,11.0,6.0,26.0,42.0,,5.0,4.0,5.0,2.0,9.0,134.0,64.0,76.0,130.0,2.0,2.0,410.0,4.0,5.0,1.0,7.0,66.0,192.0,139.0,4.0,5.0,53.0,251.0,,,12.0,15.0,41.0,12.0,38.0,,0.0,,,2.0,1.0,,,,,,,3.0,3.0,1.0,,1.0,,,,3.0,,,0.0,1.0,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,1.0,,,1.0,,,,,,,,1.0,,,,,,,,,,
USA_USL_Championship,2026,Pittsburgh Riverhounds SC,1ceqwz4ozqi6ft5l4hf5a04r8,M. Sheridan,Goalkeeper,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_Championship,2026,Pittsburgh Riverhounds SC,ahgclh3e05evznhrpa32z6g6i,V. Souza,Defender,5,33.0,10.0,23.0,9.0,30.0,,7.0,116.0,,62.0,24.0,38.0,16.0,194.0,2.0,9.0,13.0,12.0,29.0,14.0,15.0,3.0,2.0,144.0,463.0,1.0,38.0,12.0,7.0,24.0,103.0,2.0,9.0,5.0,8.0,,22.0,390.0,91.0,306.0,375.0,3.0,8.0,739.0,3.0,48.0,7.0,3.0,88.0,471.0,397.0,11.0,5.0,74.0,590.0,2.0,2.0,19.0,39.0,53.0,23.0,35.0,1.0,0.0,1.0,,,1.0,5.0,1.0,,,,1.0,2.0,1.0,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,
USA_USL_Championship,2026,Pittsburgh Riverhounds SC,6omt3lirajdcqxcbhzk9sobmx,G. Vacter,Defender,23,4.0,3.0,1.0,3.0,11.0,,,49.0,,18.0,8.0,10.0,21.0,85.0,,3.0,5.0,5.0,14.0,5.0,9.0,,1.0,22.0,203.0,,34.0,3.0,1.0,9.0,90.0,1.0,3.0,2.0,,,10.0,179.0,80.0,104.0,174.0,2.0,3.0,222.0,3.0,8.0,1.0,2.0,29.0,208.0,184.0,5.0,,24.0,248.0,,,4.0,7.0,19.0,5.0,17.0,,0.0,1.0,,,2.0,9.0,,1.0,,,,,2.0,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_Championship,2026,Pittsburgh Riverhounds SC,1vl4kyf53ix9kppnwc2igi1yi,M. Viera,Midfielder,13,7.0,5.0,2.0,7.0,86.0,,,47.0,,33.0,20.0,13.0,91.0,52.0,2.0,7.0,6.0,5.0,26.0,15.0,11.0,5.0,4.0,31.0,185.0,,20.0,9.0,5.0,15.0,16.0,4.0,4.0,2.0,1.0,1.0,8.0,147.0,85.0,64.0,139.0,1.0,5.0,382.0,7.0,1.0,6.0,4.0,61.0,185.0,147.0,6.0,6.0,38.0,267.0,6.0,6.0,5.0,12.0,34.0,10.0,26.0,,0.0,2.0,,3.0,1.0,23.0,,3.0,1.0,,1.0,2.0,3.0,,,,,1.0,,1.0,,2.0,,,,,,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,
USA_USL_Championship,2026,Pittsburgh Riverhounds SC,6jsu34146kbtoeco3ue1a7ok4,J. Wälti,Midfielder,42,7.0,6.0,1.0,7.0,26.0,,5.0,44.0,1.0,26.0,16.0,10.0,19.0,74.0,4.0,7.0,4.0,4.0,19.0,10.0,9.0,3.0,,38.0,172.0,,15.0,9.0,3.0,22.0,40.0,,4.0,3.0,3.0,,5.0,142.0,66.0,81.0,142.0,5.0,3.0,347.0,2.0,8.0,7.0,,39.0,178.0,147.0,8.0,2.0,31.0,227.0,3.0,3.0,4.0,9.0,23.0,11.0,22.0,2.0,0.0,,1.0,3.0,1.0,,,1.0,1.0,,1.0,2.0,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_Championship,2026,Pittsburgh Riverhounds SC,1445ppxg007udzcj6t20ceyju,B. Ydrach,Defender,16,21.0,8.0,13.0,4.0,28.0,,2.0,63.0,,39.0,13.0,26.0,34.0,135.0,,4.0,9.0,8.0,18.0,5.0,13.0,4.0,1.0,106.0,289.0,,41.0,10.0,4.0,12.0,29.0,1.0,4.0,,3.0,,25.0,218.0,91.0,137.0,202.0,1.0,7.0,360.0,1.0,15.0,1.0,3.0,82.0,298.0,227.0,8.0,2.0,71.0,372.0,2.0,2.0,12.0,25.0,45.0,28.0,46.0,,0.0,,1.0,,2.0,16.0,,5.0,,,1.0,1.0,,,,,,1.0,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,1.0,,,,,,,
