root_folder,liga,temporada,equipo,equipo_folder,id,nombre,posicion,dorsal,Total Touches In Opposition Box,Unsuccessful Launches,Ground Duels,Total Successful Passes ( Excl Crosses & Corners ) ,Total Passes,Substitute On,Unsuccessful Crosses & Corners,Open Play Passes,Total Tackles,Goals Conceded,Successful Dribbles,Successful Crosses open play,Index,Successful Open Play Passes,Rightside Passes,Shots On Target ( inc goals ),Time Played,PutThrough/Blocked Distribution Won,Ground Duels won,Throw Ins to Opposition Player,Foul Attempted Tackle,Successful Passes Opposition Half,Total Losses Of Possession,Duels,Times Tackled,Forward Passes,Tackles Lost,Unsuccessful Short Passes,Leftside Passes,Unsuccessful lay-offs,Duels lost,Tackles Won,Touches,Unsuccessful Passes Own Half,Shots Off Target (inc woodwork),Total Unsuccessful Passes ( Excl Crosses & Corners ),Total Shots,Appearances,Total Fouls Won,Starts,Unsuccessful Long Passes,Throw Ins to Own Player,Successful Launches,Unsuccessful Dribbles,PutThrough/Blocked Distribution,Unsuccessful Crosses open play,Hit Woodwork,Goals Conceded Inside Box,Games Played,Duels won,Unsuccessful Passes Opposition Half,Substitute Off,Successful Long Passes,Successful Lay-offs,Total Clearances,Successful Short Passes,Successful Crosses & Corners,Goals Conceded Outside Box,Aerial Duels lost,Aerial Duels won,Recoveries,Ground Duels lost,Aerial Duels,Total Fouls Conceded,Backward Passes,Overruns,Corners Won,Successful Passes Own Half,Winning Goal,Offsides,Red Cards - 2nd Yellow,Total Red Cards,Key Passes (Attempt Assists),Through balls,Goal Kicks,GK Successful Distribution,Interceptions,Yellow Cards,Second Goal Assists,Successful Corners into Box,Corners Taken (incl short corners),Blocked Shots,Handballs conceded,Clean Sheets,Unsuccessful Corners into Box,Goal Assists,Goals,Assists (Intentional),Goals from Inside Box,Penalty Goals,Left Foot Goals,Penalties Taken,Home Goals,Away Goals,Blocks,Attempts from Set Pieces,Foul Won Penalty,Straight Red Cards,Right Foot Goals,Last Player Tackle,Clearances Off the Line,Goals from Outside Box,Headed Goals,Saves made - parried,Saves Made from Outside Box,Saves made - caught,Drops,Catches,Saves Made from Inside Box,Saves Made,GK Unsuccessful Distribution,Crosses not Claimed,Punches,Set Pieces Goals,Goalkeeper Smother,Penalties Conceded,Penalties Saved,Saves from Penalty,Penalties Faced,Penalty Goals Conceded,Other Goals,Own Goal Scored
testeo_ligas_norteamerica,USA_USL_Cup,2024,Northern Colorado Hailstorm FC,Northern_Colorado_Hailstorm_FC,5y3ffas67ufbxhtmjmbq3e9xx,J. Keegan,Forward,23,14.0,1.0,18.0,30.0,47.0,6.0,4.0,44.0,4.0,1.0,1.0,1.0,10.0,27.0,10.0,2.0,281.0,1.0,6.0,,4.0,18.0,32.0,31.0,4.0,15.0,2.0,15.0,10.0,,22.0,2.0,84.0,3.0,3.0,17.0,5.0,9.0,2.0,3.0,2.0,,,1.0,9.0,4.0,,,9.0,9.0,18.0,3.0,1.0,,2.0,29.0,1.0,1.0,10.0,3.0,12.0,12.0,13.0,7.0,12.0,,6.0,13.0,0.0,2.0,,,3.0,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,USA_USL_Cup,2024,Northern Colorado Hailstorm FC,Northern_Colorado_Hailstorm_FC,c4v0l6nd0hdzjk5aezddb755h,B. King,Forward,19,20.0,3.0,46.0,113.0,142.0,4.0,14.0,140.0,11.0,4.0,10.0,4.0,10.0,111.0,25.0,3.0,451.0,6.0,25.0,,2.0,86.0,65.0,49.0,12.0,34.0,5.0,23.0,32.0,,23.0,6.0,240.0,7.0,2.0,29.0,5.0,9.0,4.0,5.0,6.0,3.0,1.0,8.0,14.0,10.0,,4.0,9.0,26.0,36.0,5.0,7.0,3.0,4.0,106.0,6.0,,2.0,1.0,20.0,21.0,3.0,3.0,51.0,2.0,5.0,33.0,1.0,2.0,,,9.0,1.0,,,1.0,1.0,,2.0,6.0,3.0,,,3.0,3.0,1.0,3.0,1.0,,,,1.0,0.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,1.0,,
testeo_ligas_norteamerica,USA_USL_Cup,2024,Northern Colorado Hailstorm FC,Northern_Colorado_Hailstorm_FC,ek2k6sagi13lj3is2n5212p5h,E. Kwakwa,Midfielder,8,,,20.0,99.0,115.0,3.0,,111.0,7.0,2.0,2.0,,10.0,96.0,32.0,2.0,262.0,,11.0,,3.0,39.0,28.0,23.0,2.0,29.0,2.0,12.0,24.0,,10.0,5.0,159.0,4.0,2.0,16.0,4.0,6.0,2.0,3.0,4.0,1.0,,1.0,,,,2.0,6.0,13.0,12.0,1.0,12.0,4.0,3.0,87.0,,,1.0,2.0,15.0,9.0,3.0,6.0,30.0,,1.0,60.0,0.0,,,,1.0,,,,4.0,1.0,,,,,,1.0,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,USA_USL_Cup,2024,Northern Colorado Hailstorm FC,Northern_Colorado_Hailstorm_FC,9n8idci7b4kq83rbepum6ub8q,P. Langlois,Midfielder,15,1.0,5.0,25.0,267.0,311.0,1.0,,306.0,5.0,10.0,2.0,,10.0,262.0,97.0,1.0,699.0,11.0,9.0,,2.0,128.0,51.0,40.0,2.0,92.0,3.0,30.0,80.0,1.0,24.0,2.0,391.0,10.0,3.0,44.0,4.0,9.0,3.0,8.0,14.0,3.0,2.0,2.0,12.0,,1.0,8.0,9.0,16.0,34.0,1.0,37.0,2.0,15.0,230.0,,2.0,8.0,7.0,31.0,16.0,15.0,8.0,42.0,,2.0,139.0,0.0,,,,5.0,,,,13.0,1.0,,,,2.0,,2.0,,,,,,,,,,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,
testeo_ligas_norteamerica,USA_USL_Cup,2024,Northern Colorado Hailstorm FC,Northern_Colorado_Hailstorm_FC,a15ecw8anfitp7u6by6rae7ai,I. Martínez,Midfielder,30,5.0,3.0,22.0,144.0,163.0,4.0,30.0,152.0,8.0,5.0,2.0,5.0,10.0,133.0,36.0,1.0,462.0,1.0,15.0,,2.0,121.0,57.0,30.0,2.0,39.0,4.0,10.0,45.0,,13.0,4.0,257.0,3.0,3.0,19.0,4.0,9.0,5.0,5.0,9.0,2.0,3.0,,3.0,6.0,,3.0,9.0,17.0,46.0,4.0,7.0,1.0,1.0,137.0,14.0,2.0,6.0,2.0,24.0,7.0,8.0,4.0,43.0,,2.0,37.0,0.0,,,,18.0,2.0,,,5.0,1.0,,4.0,25.0,1.0,1.0,,15.0,1.0,1.0,,1.0,,,,0.0,1.0,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,USA_USL_Cup,2024,Northern Colorado Hailstorm FC,Northern_Colorado_Hailstorm_FC,24epvbshqjzm4ivhelxkctcve,L. Opara,Defender,13,23.0,23.0,47.0,262.0,329.0,,15.0,326.0,7.0,10.0,10.0,5.0,10.0,259.0,76.0,4.0,709.0,8.0,24.0,6.0,4.0,136.0,109.0,69.0,9.0,125.0,1.0,34.0,56.0,,29.0,6.0,501.0,16.0,5.0,67.0,9.0,8.0,7.0,8.0,33.0,47.0,2.0,6.0,17.0,15.0,,7.0,8.0,40.0,66.0,1.0,30.0,1.0,15.0,232.0,5.0,3.0,6.0,16.0,41.0,23.0,22.0,12.0,72.0,2.0,5.0,131.0,0.0,2.0,,,8.0,,,,6.0,5.0,,,,2.0,,2.0,,2.0,,2.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,
testeo_ligas_norteamerica,USA_USL_Cup,2024,Northern Colorado Hailstorm FC,Northern_Colorado_Hailstorm_FC,en3oz129mdb1eud9ik6ng7v9w,J. Parks,Midfielder,57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,USA_USL_Cup,2024,Northern Colorado Hailstorm FC,Northern_Colorado_Hailstorm_FC,2euoopnlltf8dywlwobr40jx1,I. Parra,Forward,10,6.0,,13.0,32.0,50.0,3.0,,47.0,1.0,2.0,,1.0,10.0,29.0,15.0,,135.0,1.0,4.0,1.0,2.0,21.0,28.0,21.0,4.0,15.0,1.0,16.0,12.0,,13.0,,77.0,2.0,1.0,18.0,1.0,4.0,3.0,1.0,2.0,5.0,,1.0,1.0,,,2.0,4.0,8.0,16.0,1.0,2.0,2.0,1.0,30.0,1.0,,4.0,4.0,5.0,9.0,8.0,3.0,8.0,,,12.0,0.0,,,,3.0,,,,,2.0,1.0,,,2.0,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,1.0,,
testeo_ligas_norteamerica,USA_USL_Cup,2024,Northern Colorado Hailstorm FC,Northern_Colorado_Hailstorm_FC,6ynvli3n5395c4eoteg1lod0p,N. Powder,Defender,66,12.0,1.0,30.0,106.0,123.0,4.0,12.0,121.0,4.0,4.0,5.0,1.0,10.0,104.0,18.0,7.0,411.0,8.0,15.0,,3.0,66.0,47.0,39.0,9.0,33.0,3.0,16.0,37.0,,21.0,1.0,209.0,2.0,7.0,17.0,14.0,8.0,6.0,4.0,1.0,1.0,1.0,5.0,10.0,6.0,,1.0,8.0,18.0,27.0,3.0,6.0,7.0,2.0,100.0,1.0,3.0,6.0,3.0,13.0,15.0,9.0,3.0,35.0,,2.0,41.0,1.0,1.0,,,6.0,,,,3.0,2.0,,,4.0,4.0,,,3.0,,1.0,,1.0,,1.0,,0.0,1.0,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,USA_USL_Cup,2024,Northern Colorado Hailstorm FC,Northern_Colorado_Hailstorm_FC,1lk61nwcvayf0ep21p31xcfzd,B. Rendón,Defender,27,51.0,7.0,57.0,132.0,196.0,1.0,6.0,195.0,11.0,11.0,11.0,2.0,10.0,131.0,48.0,19.0,672.0,3.0,28.0,6.0,5.0,95.0,108.0,103.0,13.0,67.0,4.0,51.0,25.0,2.0,50.0,7.0,353.0,11.0,5.0,64.0,24.0,8.0,8.0,7.0,13.0,15.0,,7.0,13.0,6.0,,8.0,8.0,53.0,59.0,1.0,3.0,5.0,11.0,129.0,2.0,3.0,21.0,25.0,33.0,29.0,46.0,14.0,56.0,1.0,3.0,39.0,2.0,6.0,,,9.0,2.0,,,5.0,,,,,4.0,1.0,,,1.0,9.0,,9.0,,3.0,,5.0,4.0,1.0,,,,4.0,,,,2.0,,,,,,,,,,,,,,,,,1.0,,
testeo_ligas_norteamerica,USA_USL_Cup,2024,Northern Colorado Hailstorm FC,Northern_Colorado_Hailstorm_FC,9dakvdj5bkxvtyvglt69oxu22,D. Robles,Midfielder,34,13.0,5.0,30.0,96.0,125.0,5.0,9.0,120.0,3.0,5.0,2.0,1.0,10.0,91.0,24.0,3.0,361.0,2.0,13.0,,2.0,56.0,51.0,35.0,8.0,40.0,2.0,18.0,34.0,1.0,19.0,1.0,183.0,6.0,,29.0,3.0,9.0,8.0,4.0,11.0,,1.0,3.0,6.0,1.0,,4.0,9.0,16.0,32.0,4.0,5.0,2.0,1.0,91.0,3.0,1.0,2.0,3.0,20.0,17.0,5.0,6.0,27.0,,1.0,43.0,1.0,1.0,,,3.0,1.0,,,1.0,1.0,,2.0,8.0,1.0,,,6.0,1.0,1.0,1.0,1.0,,1.0,,1.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,USA_USL_Cup,2024,Northern Colorado Hailstorm FC,Northern_Colorado_Hailstorm_FC,8fb62dbrpiodc3n3csiw8rz3e,R. Shealy,Goalkeeper,12,,6.0,1.0,39.0,60.0,1.0,,39.0,1.0,1.0,,,10.0,33.0,14.0,,190.0,,1.0,,,9.0,21.0,1.0,,34.0,1.0,1.0,12.0,,,,91.0,5.0,,21.0,,3.0,,2.0,20.0,,4.0,,,,,,3.0,1.0,16.0,,14.0,,4.0,25.0,,1.0,,,23.0,,,,,,,30.0,0.0,,,,,,13.0,17.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,3.0,5.0,,,3.0,5.0,10.0,8.0,,3.0,,1.0,,,,,,,
testeo_ligas_norteamerica,USA_USL_Cup,2024,Northern Colorado Hailstorm FC,Northern_Colorado_Hailstorm_FC,2axflqcowldpal1ffaf2lw3dg,H. Yamazaki,Forward,0,5.0,17.0,107.0,316.0,385.0,,8.0,379.0,34.0,10.0,12.0,6.0,10.0,310.0,81.0,2.0,781.0,14.0,74.0,17.0,3.0,185.0,123.0,129.0,13.0,163.0,14.0,41.0,60.0,,44.0,20.0,650.0,24.0,2.0,69.0,4.0,9.0,29.0,9.0,28.0,55.0,4.0,8.0,18.0,8.0,,7.0,9.0,85.0,53.0,3.0,20.0,3.0,16.0,296.0,6.0,3.0,11.0,11.0,52.0,33.0,22.0,10.0,81.0,3.0,1.0,137.0,0.0,2.0,,,9.0,1.0,,,14.0,2.0,,,,,,3.0,,1.0,1.0,1.0,,,,,0.0,1.0,4.0,,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,1.0,,
