liga,temporada,equipo,id,nombre,posicion,dorsal,Total Passes,Total Clearances,Offsides,Foul Attempted Tackle,Through balls,Unsuccessful Long Passes,Time Played,Starts,Duels,Index,Aerial Duels lost,Clean Sheets,Penalty Goals Conceded,Interceptions,Total Successful Passes ( Excl Crosses & Corners ) ,Leftside Passes,Total Shots,Unsuccessful Crosses open play,Total Fouls Conceded,Open Play Passes,Aerial Duels won,Throw Ins to Own Player,Blocks,Total Tackles,Successful Short Passes,Unsuccessful Passes Opposition Half,Recoveries,Games Played,Appearances,Unsuccessful Dribbles,PutThrough/Blocked Distribution,Ground Duels lost,Unsuccessful Passes Own Half,Successful Crosses & Corners,Unsuccessful Short Passes,Duels lost,Forward Passes,Ground Duels,Successful Passes Opposition Half,Goals Conceded Outside Box,Unsuccessful Launches,Backward Passes,Successful Long Passes,Rightside Passes,Duels won,Ground Duels won,Corners Won,Successful Crosses open play,Total Losses Of Possession,Shots On Target ( inc goals ),Tackles Lost,Total Unsuccessful Passes ( Excl Crosses & Corners ),Shots Off Target (inc woodwork),PutThrough/Blocked Distribution Won,Substitute Off,Throw Ins to Opposition Player,Blocked Shots,Total Touches In Opposition Box,Successful Launches,Times Tackled,Total Fouls Won,Tackles Won,Successful Dribbles,Goals Conceded Inside Box,Successful Open Play Passes,Aerial Duels,Goals Conceded,Successful Passes Own Half,Key Passes (Attempt Assists),Successful Lay-offs,Unsuccessful Crosses & Corners,Touches,Winning Goal,Attempts from Set Pieces,Clearances Off the Line,Substitute On,Yellow Cards,Goals from Inside Box,Handballs conceded,Overruns,Penalties Taken,Left Foot Goals,Goal Assists,Goals,Right Foot Goals,Unsuccessful lay-offs,Penalty Goals,Assists (Intentional),Home Goals,Away Goals,Headed Goals,Successful Corners into Box,Unsuccessful Corners into Box,Corners Taken (incl short corners),GK Successful Distribution,Saves Made from Inside Box,Saves Made,Goalkeeper Smother,Saves Made from Outside Box,Saves made - parried,Drops,GK Unsuccessful Distribution,Goal Kicks,Punches,Catches,Goals from Outside Box,Hit Woodwork,Straight Red Cards,Total Red Cards,Foul Won Penalty,Set Pieces Goals,Second Goal Assists,Penalties Conceded,Saves made - caught,Penalties Faced,Last Player Tackle,Saves from Penalty,Penalties Saved,Red Cards - 2nd Yellow,Penalties Off Target,Own Goal Scored,Crosses not Claimed,Other Goals,Last Man Tackle
Mexico_Liga_MX,2022-2023,CF América,3zs52b90se14xuu87lzqboy6s,J. Gómez,Defender,191,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mexico_Liga_MX,2022-2023,CF América,eunmtkojftvpeiiwdz5x8klat,Ó. Jiménez,Goalkeeper,27,14.0,1.0,,,,3.0,90.0,1.0,,10.0,,,,,11.0,3.0,,,,6.0,,,,,6.0,3.0,9.0,1.0,1.0,,,,,,,,11.0,,4.0,,2.0,,5.0,,,,,,3.0,,,3.0,,,,,,,,,,,,1.0,5.0,,1.0,7.0,,,,28.0,0.0,,,,,,,,,,,,,,,,,,,,,,13.0,1.0,5.0,,4.0,2.0,,1.0,6.0,,,,,,,,,,,,,,,,,,,,,
Mexico_Liga_MX,2022-2023,CF América,76a0p6bdffuxw4ogr6a1r86lm,R. Juárez,Defender,29,206.0,31.0,,2.0,,30.0,723.0,8.0,41.0,10.0,8.0,3.0,2.0,8.0,155.0,57.0,4.0,,8.0,198.0,14.0,2.0,6.0,8.0,128.0,37.0,14.0,10.0,10.0,,4.0,8.0,14.0,,21.0,16.0,78.0,19.0,34.0,2.0,15.0,7.0,27.0,64.0,25.0,11.0,1.0,,53.0,1.0,3.0,51.0,3.0,1.0,1.0,,,5.0,2.0,,3.0,5.0,,6.0,148.0,22.0,8.0,121.0,,,,286.0,0.0,,,2.0,2.0,,1.0,,,,,,,,,,,,,,,,1.0,,,,,,,,1.0,,,,,,,,,,1.0,,,,,,,,,,,
Mexico_Liga_MX,2022-2023,CF América,atpdftqkh9h0r74rk12waemay,E. Lara,Defender,23,581.0,28.0,,8.0,,48.0,1478.0,17.0,116.0,10.0,12.0,6.0,1.0,25.0,454.0,239.0,7.0,31.0,18.0,572.0,19.0,88.0,14.0,36.0,418.0,111.0,65.0,18.0,18.0,8.0,21.0,43.0,47.0,13.0,79.0,55.0,225.0,85.0,212.0,2.0,27.0,74.0,36.0,43.0,61.0,42.0,6.0,13.0,210.0,3.0,19.0,127.0,4.0,7.0,3.0,15.0,1.0,19.0,1.0,14.0,2.0,17.0,4.0,11.0,446.0,31.0,13.0,255.0,6.0,,31.0,923.0,1.0,,1.0,1.0,2.0,2.0,,2.0,,,3.0,2.0,2.0,,,2.0,0.0,2.0,,,,,,,,,,,,,,,,,1.0,,,,,1.0,1.0,,,,,,,,,,,
Mexico_Liga_MX,2022-2023,CF América,dq7sreeigwha462ih1rx93105,M. Layún,Defender,19,320.0,7.0,,5.0,1.0,22.0,761.0,7.0,48.0,10.0,3.0,1.0,,3.0,266.0,149.0,8.0,41.0,7.0,311.0,5.0,39.0,1.0,7.0,248.0,103.0,32.0,14.0,14.0,2.0,10.0,17.0,10.0,16.0,32.0,20.0,90.0,40.0,191.0,2.0,7.0,50.0,18.0,31.0,28.0,23.0,8.0,13.0,133.0,2.0,4.0,54.0,6.0,3.0,,4.0,2.0,15.0,1.0,7.0,7.0,3.0,9.0,9.0,260.0,8.0,11.0,91.0,12.0,1.0,59.0,513.0,0.0,2.0,,7.0,2.0,1.0,,1.0,1.0,,5.0,1.0,1.0,,1.0,3.0,1.0,0.0,,2.0,11.0,16.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mexico_Liga_MX,2022-2023,CF América,71mkms16395b6py3grp5p0mw9,M. Laínez,Midfielder,28,142.0,2.0,2.0,4.0,,4.0,502.0,3.0,69.0,10.0,5.0,,1.0,5.0,115.0,11.0,4.0,29.0,8.0,141.0,3.0,7.0,1.0,8.0,107.0,51.0,22.0,16.0,16.0,7.0,17.0,28.0,7.0,5.0,23.0,33.0,39.0,61.0,74.0,,3.0,48.0,8.0,44.0,36.0,33.0,8.0,5.0,91.0,1.0,4.0,27.0,3.0,5.0,3.0,,3.0,5.0,,19.0,14.0,4.0,11.0,4.0,114.0,8.0,4.0,46.0,5.0,1.0,31.0,278.0,0.0,,,13.0,4.0,,,3.0,,,1.0,,,,,1.0,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,
Mexico_Liga_MX,2022-2023,CF América,5q1kcpk3g539uawnt9g4nd20a,E. Lozano,Forward,195,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mexico_Liga_MX,2022-2023,CF América,a1qs3b34p5u2s6mmlhdkgdp7t,L. Malagón,Goalkeeper,1,625.0,16.0,,,,172.0,1620.0,18.0,10.0,10.0,1.0,3.0,2.0,,451.0,131.0,,,,381.0,4.0,,,1.0,290.0,151.0,167.0,18.0,18.0,,,,23.0,,2.0,1.0,359.0,5.0,101.0,5.0,75.0,,161.0,135.0,9.0,5.0,,,179.0,,1.0,174.0,,,,,,,31.0,,4.0,,,23.0,300.0,5.0,28.0,350.0,,,,808.0,0.0,,,,4.0,,,,,,,,,,,,,,,,,,184.0,33.0,62.0,2.0,29.0,15.0,2.0,53.0,160.0,6.0,12.0,,,,,,,,,3.0,2.0,,,,,,,,,
Mexico_Liga_MX,2022-2023,CF América,5ysw10inm8syf7r9xvbpk9n11,H. Martín,Forward,21,292.0,2.0,13.0,5.0,2.0,1.0,1435.0,17.0,162.0,10.0,48.0,1.0,2.0,5.0,218.0,76.0,32.0,3.0,8.0,274.0,28.0,,1.0,10.0,216.0,61.0,25.0,21.0,21.0,12.0,19.0,49.0,16.0,,73.0,97.0,47.0,86.0,171.0,3.0,,93.0,2.0,76.0,65.0,37.0,9.0,,162.0,19.0,2.0,74.0,13.0,7.0,10.0,,17.0,110.0,,38.0,18.0,8.0,9.0,14.0,200.0,76.0,17.0,47.0,24.0,12.0,3.0,509.0,4.0,,,4.0,1.0,13.0,,4.0,2.0,2.0,6.0,13.0,9.0,3.0,1.0,4.0,7.0,6.0,2.0,,,,,,,,,,,,,,,,2.0,,,2.0,,,,,,,,,,,,,,
Mexico_Liga_MX,2022-2023,CF América,63mr7tc6jklvvo3s32sdjll1x,R. Martínez,Forward,9,133.0,,,1.0,,4.0,295.0,3.0,47.0,10.0,2.0,,,1.0,106.0,19.0,11.0,3.0,3.0,130.0,3.0,2.0,1.0,3.0,101.0,27.0,13.0,9.0,9.0,10.0,5.0,23.0,4.0,1.0,23.0,25.0,40.0,42.0,87.0,,,34.0,5.0,40.0,22.0,19.0,2.0,1.0,63.0,6.0,,27.0,5.0,2.0,3.0,,3.0,18.0,,19.0,10.0,3.0,6.0,1.0,103.0,5.0,1.0,20.0,9.0,6.0,4.0,216.0,1.0,1.0,,6.0,,1.0,,,,,2.0,3.0,2.0,1.0,,2.0,1.0,2.0,1.0,,1.0,1.0,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,
Mexico_Liga_MX,2022-2023,CF América,5ciz2gp7ds4orx6dm5g5wmgru,R. Martínez,Forward,30,14.0,,1.0,1.0,,,101.0,1.0,7.0,10.0,,,,,12.0,1.0,4.0,,2.0,13.0,2.0,1.0,,,12.0,2.0,3.0,3.0,3.0,1.0,1.0,4.0,,,2.0,4.0,,5.0,11.0,,,4.0,,9.0,3.0,1.0,1.0,,8.0,1.0,,2.0,3.0,1.0,1.0,,,8.0,,2.0,1.0,,,,11.0,2.0,,1.0,2.0,,,29.0,0.0,,,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mexico_Liga_MX,2022-2023,CF América,9nseqjhn4sywc3pvpk8d302z8,S. Martínez,Midfielder,205,3.0,,,,,,4.0,,,10.0,,,,,3.0,2.0,,,,3.0,,,,,3.0,,,1.0,1.0,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,3.0,,,3.0,,,,3.0,0.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mexico_Liga_MX,2022-2023,CF América,89hekdywmtzt4gftz196oxgmi,A. Medina,Midfielder,16,378.0,7.0,1.0,4.0,,12.0,1074.0,11.0,165.0,10.0,6.0,,2.0,12.0,294.0,132.0,16.0,17.0,12.0,377.0,4.0,7.0,1.0,15.0,286.0,81.0,72.0,18.0,18.0,30.0,31.0,69.0,21.0,8.0,72.0,75.0,95.0,155.0,208.0,3.0,5.0,98.0,8.0,53.0,90.0,86.0,4.0,7.0,193.0,6.0,5.0,84.0,10.0,11.0,7.0,,4.0,31.0,,49.0,20.0,10.0,51.0,10.0,293.0,10.0,13.0,94.0,10.0,4.0,18.0,668.0,0.0,,,7.0,2.0,3.0,,8.0,,1.0,2.0,4.0,3.0,,,2.0,3.0,1.0,,,1.0,1.0,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,
Mexico_Liga_MX,2022-2023,CF América,54ojuo12zxzasi4a6vpmhxfbp,Jorge Meré,Defender,0,179.0,20.0,,1.0,,5.0,406.0,5.0,29.0,10.0,6.0,1.0,1.0,9.0,154.0,62.0,,,2.0,171.0,11.0,,1.0,6.0,150.0,10.0,20.0,6.0,6.0,1.0,1.0,3.0,15.0,,20.0,9.0,55.0,12.0,26.0,1.0,4.0,18.0,4.0,44.0,20.0,9.0,,,28.0,,,25.0,,,2.0,,,,1.0,1.0,2.0,6.0,1.0,5.0,146.0,17.0,6.0,128.0,,,,223.0,0.0,,,1.0,,,,1.0,,,,,,,,,,,,,,,2.0,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,
Mexico_Liga_MX,2022-2023,CF América,e8k7ga8z2lo9ino1tud0a1n9w,I. Moreno,Midfielder,245,13.0,,,,,,50.0,,7.0,10.0,,,,,12.0,1.0,2.0,,1.0,13.0,,,,1.0,12.0,,1.0,1.0,1.0,,1.0,3.0,1.0,,1.0,3.0,2.0,7.0,11.0,,,5.0,,5.0,4.0,4.0,,,6.0,1.0,,1.0,1.0,1.0,,,,2.0,,2.0,1.0,1.0,2.0,,12.0,,,1.0,,,,26.0,0.0,,,1.0,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mexico_Liga_MX,2022-2023,CF América,2luxnwcabb7msig7odfq5p5g5,G. Ochoa,Goalkeeper,13,523.0,8.0,,,,139.0,1800.0,20.0,3.0,10.0,,7.0,3.0,,383.0,108.0,,,,311.0,2.0,,,,259.0,120.0,144.0,20.0,20.0,,,,20.0,,1.0,,324.0,1.0,81.0,4.0,58.0,,124.0,91.0,3.0,1.0,1.0,,143.0,,,140.0,,,,,,,23.0,,1.0,,,17.0,243.0,2.0,21.0,302.0,,,,675.0,0.0,,,,,,,,,,1.0,,,,,,,,,,,,182.0,28.0,52.0,1.0,23.0,21.0,,44.0,152.0,4.0,6.0,,,,,,,,,1.0,4.0,,,,,,,,,
Mexico_Liga_MX,2022-2023,CF América,bb3je87e5kz5vwj7nb7gajqc4,R. Orquin,Defender,34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mexico_Liga_MX,2022-2023,CF América,a1ootdgvyfcn6u2tdmnts68ve,I. Reyes,Defender,3,735.0,44.0,1.0,14.0,,32.0,1738.0,19.0,130.0,10.0,17.0,2.0,2.0,49.0,631.0,273.0,11.0,1.0,23.0,690.0,18.0,7.0,10.0,35.0,582.0,70.0,101.0,20.0,20.0,2.0,22.0,40.0,35.0,,72.0,57.0,249.0,95.0,232.0,5.0,14.0,58.0,49.0,155.0,73.0,55.0,1.0,,122.0,7.0,16.0,104.0,4.0,15.0,,2.0,1.0,14.0,2.0,5.0,15.0,19.0,5.0,29.0,588.0,35.0,34.0,399.0,4.0,4.0,1.0,972.0,0.0,1.0,,1.0,3.0,3.0,1.0,,,,,3.0,1.0,,,,1.0,2.0,2.0,,,,7.0,,,,,,,,7.0,,,,,,,,,,,,,,,,,,,,,
Mexico_Liga_MX,2022-2023,CF América,5ppgl8nb7bs0v593jo9m724iy,M. Reyes,Midfielder,206,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mexico_Liga_MX,2022-2023,CF América,32d1wbtc1fdy41cj1ky302b55,S. Reyes,Midfielder,26,165.0,8.0,1.0,1.0,,11.0,558.0,5.0,43.0,10.0,4.0,1.0,,,126.0,10.0,5.0,18.0,4.0,162.0,8.0,36.0,1.0,9.0,120.0,37.0,18.0,13.0,13.0,4.0,11.0,13.0,20.0,6.0,28.0,17.0,54.0,31.0,77.0,1.0,9.0,57.0,6.0,44.0,26.0,18.0,2.0,6.0,75.0,1.0,2.0,39.0,4.0,3.0,1.0,5.0,1.0,17.0,3.0,9.0,6.0,7.0,3.0,5.0,123.0,12.0,6.0,55.0,7.0,,18.0,292.0,0.0,,,8.0,,1.0,,1.0,,,,1.0,1.0,,,,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mexico_Liga_MX,2022-2023,CF América,euha4w0awkqy0zo5rktvje57t,B. Rodríguez,Midfielder,7,128.0,1.0,2.0,6.0,,4.0,349.0,3.0,47.0,10.0,3.0,,,1.0,94.0,26.0,7.0,5.0,8.0,127.0,2.0,1.0,,4.0,91.0,36.0,13.0,9.0,9.0,7.0,12.0,25.0,3.0,3.0,30.0,28.0,30.0,42.0,79.0,,1.0,30.0,3.0,42.0,19.0,17.0,8.0,3.0,66.0,5.0,3.0,34.0,2.0,3.0,2.0,,4.0,41.0,,15.0,5.0,1.0,8.0,4.0,93.0,5.0,4.0,18.0,12.0,3.0,5.0,203.0,0.0,,,6.0,,2.0,,1.0,,1.0,2.0,2.0,1.0,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mexico_Liga_MX,2022-2023,CF América,bepgomq3u5u8e6d4qrsj0frh1,J. Rodríguez,Forward,11,427.0,7.0,5.0,13.0,1.0,16.0,1469.0,18.0,185.0,10.0,19.0,2.0,3.0,4.0,326.0,52.0,36.0,7.0,21.0,421.0,37.0,1.0,1.0,20.0,307.0,80.0,60.0,19.0,19.0,18.0,24.0,77.0,28.0,2.0,85.0,96.0,96.0,129.0,242.0,3.0,5.0,104.0,19.0,175.0,89.0,52.0,17.0,2.0,198.0,14.0,7.0,101.0,22.0,11.0,11.0,3.0,10.0,94.0,1.0,45.0,23.0,13.0,10.0,15.0,320.0,56.0,18.0,86.0,21.0,12.0,7.0,683.0,1.0,,,1.0,1.0,6.0,1.0,4.0,,2.0,1.0,6.0,4.0,,,1.0,3.0,3.0,,,,,,,,,,,,,,,,,1.0,,,,,1.0,,,,,,,,,,,,
Mexico_Liga_MX,2022-2023,CF América,bybcg273so3mqoczf21gehn9,L. Suárez,Midfielder,32,367.0,2.0,,7.0,2.0,23.0,893.0,8.0,94.0,10.0,11.0,,1.0,5.0,289.0,136.0,24.0,16.0,10.0,363.0,4.0,6.0,1.0,14.0,262.0,109.0,52.0,18.0,18.0,5.0,20.0,38.0,10.0,11.0,55.0,49.0,136.0,79.0,221.0,1.0,2.0,48.0,27.0,47.0,45.0,41.0,8.0,8.0,154.0,14.0,5.0,78.0,10.0,11.0,6.0,1.0,8.0,19.0,,13.0,15.0,9.0,12.0,12.0,286.0,15.0,13.0,79.0,24.0,2.0,41.0,572.0,0.0,9.0,,10.0,,4.0,,1.0,,5.0,2.0,6.0,1.0,,,2.0,2.0,4.0,,3.0,19.0,22.0,,,,,,,,,,,,2.0,2.0,,,,,,,,,,,,,,,,,
