root_folder,liga,temporada,equipo,equipo_folder,id,nombre,posicion,dorsal,Games Played,Goals,Yellow Cards,Total Red Cards,Straight Red Cards,Red Cards - 2nd Yellow,Substitute On,Substitute Off
testeo_ligas_norteamerica,USA_MLS,2012,CD Chivas USA,CD_Chivas_USA,au17mnf2ptc19ypwt7vflbs9h,S. Gordon,Defender,2.0,3,0,0,0,0,0,3,0
testeo_ligas_norteamerica,USA_MLS,2012,CD Chivas USA,CD_Chivas_USA,5revewjtwrg9p7oo8jeaqx0wl,M. Iraheta,Midfielder,26.0,0,0,0,0,0,0,0,0
testeo_ligas_norteamerica,USA_MLS,2012,CD Chivas USA,CD_Chivas_USA,d87c3nx65vxt25h2jzinw082d,A. Jazić,Defender,13.0,27,0,0,0,0,0,0,3
testeo_ligas_norteamerica,USA_MLS,2012,CD Chivas USA,CD_Chivas_USA,29x3dmgrmpg1ajm7aick086vp,S. Joseph,Midfielder,18.0,30,3,7,0,0,0,3,0
testeo_ligas_norteamerica,USA_MLS,2012,CD Chivas USA,CD_Chivas_USA,9ncop9vzmynu8riois7gd5nth,D. Kennedy,Goalkeeper,1.0,32,0,2,0,0,0,0,0
testeo_ligas_norteamerica,USA_MLS,2012,CD Chivas USA,CD_Chivas_USA,8bhx379cnca733t4vl7z7el05,N. LaBrocca,Midfielder,10.0,29,2,3,0,0,0,3,7
testeo_ligas_norteamerica,USA_MLS,2012,CD Chivas USA,CD_Chivas_USA,3vk61q32frttvqmdpd6v7xpzp,M. Lahoud,Midfielder,11.0,24,0,4,0,0,0,5,9
testeo_ligas_norteamerica,USA_MLS,2012,CD Chivas USA,CD_Chivas_USA,8qqu1pnar2hw7nvraoqc87snp,David Lopes,Defender,77.0,17,0,4,1,1,0,1,2
testeo_ligas_norteamerica,USA_MLS,2012,CD Chivas USA,CD_Chivas_USA,cblfj2ztxm1etd4ntpe50n9p1,R. McKenzie,Defender,4.0,20,0,2,0,0,0,1,2
testeo_ligas_norteamerica,USA_MLS,2012,CD Chivas USA,CD_Chivas_USA,4hqcpxe2wvizsvy30x7uaf105,P. McLain,Goalkeeper,24.0,0,0,0,0,0,0,0,0
testeo_ligas_norteamerica,USA_MLS,2012,CD Chivas USA,CD_Chivas_USA,33skk40ltk8q7rev7b81ygbmd,T. Melia,Goalkeeper,28.0,2,0,0,0,0,0,0,0
testeo_ligas_norteamerica,USA_MLS,2012,CD Chivas USA,CD_Chivas_USA,8ir62opas7zc8tvj0b306v5qt,O. Minda,Midfielder,8.0,22,1,13,0,0,0,2,4
testeo_ligas_norteamerica,USA_MLS,2012,CD Chivas USA,CD_Chivas_USA,4qqkose26d9gwyub9c3tti3th,A. Moreno,Attacker,15.0,22,2,1,0,0,0,5,6
testeo_ligas_norteamerica,USA_MLS,2012,CD Chivas USA,CD_Chivas_USA,1fv3ib3h6oehhcvbai7qhj45x,H. Pearce,Defender,3.0,30,2,2,0,0,0,0,2
testeo_ligas_norteamerica,USA_MLS,2012,CD Chivas USA,CD_Chivas_USA,2a6oh4k1j8ip81148x6ie9ql1,J. Riley,Defender,7.0,32,0,2,1,1,0,0,0
testeo_ligas_norteamerica,USA_MLS,2012,CD Chivas USA,CD_Chivas_USA,243oubm0qh8s17f2wg0cb0el1,C. Romero,Attacker,58.0,12,0,1,0,0,0,8,4
testeo_ligas_norteamerica,USA_MLS,2012,CD Chivas USA,CD_Chivas_USA,4wms8xoeyz0btjwn286ot6w2d,R. Smith,Midfielder,22.0,21,0,3,0,0,0,9,9
testeo_ligas_norteamerica,USA_MLS,2012,CD Chivas USA,CD_Chivas_USA,e713wiuacxmyjksikowzv46hh,C. Townsend,Attacker,14.0,17,1,3,0,0,0,7,4
testeo_ligas_norteamerica,USA_MLS,2012,CD Chivas USA,CD_Chivas_USA,60xoy76p2xu1w6ykv7dl31sl,P. Vagenas,Midfielder,6.0,13,0,1,0,0,0,2,8
testeo_ligas_norteamerica,USA_MLS,2012,CD Chivas USA,CD_Chivas_USA,c3pvyif9kssmw65hbjdlojd1x,John Valencia,Defender,5.0,14,0,5,0,0,0,0,2
testeo_ligas_norteamerica,USA_MLS,2012,CD Chivas USA,CD_Chivas_USA,9mpcpygxd11icgc7mnb4e75cl,B. Zemanski,Midfielder,21.0,22,0,3,0,0,0,4,2
