liga,temporada,equipo,id,nombre,posicion,dorsal,Total Unsuccessful Passes ( Excl Crosses & Corners ),Unsuccessful Crosses open play,Unsuccessful Crosses & Corners,Through balls,Total Clearances,Penalty Goals Conceded,Unsuccessful Passes Own Half,Successful Long Passes,Index,Clean Sheets,Leftside Passes,Unsuccessful Launches,Successful Dribbles,Open Play Passes,Interceptions,PutThrough/Blocked Distribution Won,Successful Passes Own Half,Successful Open Play Passes,Aerial Duels lost,Total Fouls Won,Key Passes (Attempt Assists),Blocks,Unsuccessful Long Passes,Times Tackled,Tackles Won,Successful Short Passes,Goals Conceded Outside Box,Throw Ins to Own Player,PutThrough/Blocked Distribution,Successful Launches,Goals Conceded Inside Box,Ground Duels lost,Blocked Shots,Total Fouls Conceded,Total Losses Of Possession,Unsuccessful Short Passes,Successful Crosses & Corners,Total Tackles,Starts,Successful Crosses open play,Recoveries,Unsuccessful Passes Opposition Half,Forward Passes,Tackles Lost,Touches,Time Played,Successful Passes Opposition Half,Goals Conceded,Appearances,Substitute Off,Games Played,Duels lost,Aerial Duels,Backward Passes,Substitute On,Foul Attempted Tackle,Corners Won,Total Successful Passes ( Excl Crosses & Corners ) ,Total Passes,Ground Duels,Ground Duels won,Rightside Passes,Duels,Unsuccessful Dribbles,Total Touches In Opposition Box,Duels won,Throw Ins to Opposition Player,Winning Goal,Penalties Faced,Yellow Cards,Saves made - caught,Catches,Goal Kicks,Saves Made from Inside Box,Punches,Saves Made,Saves Made from Outside Box,Crosses not Claimed,Aerial Duels won,GK Unsuccessful Distribution,Drops,Saves made - parried,GK Successful Distribution,Total Shots,Shots Off Target (inc woodwork),Assists (Intentional),Offsides,Foul Won Penalty,Hit Woodwork,Attempts from Set Pieces,Unsuccessful Corners into Box,Goals from Inside Box,Successful Corners into Box,Right Foot Goals,Goals,Shots On Target ( inc goals ),Second Goal Assists,Corners Taken (incl short corners),Headed Goals,Unsuccessful lay-offs,Handballs conceded,Penalties Taken,Successful Lay-offs,Goal Assists,Home Goals,Away Goals,Red Cards - 2nd Yellow,Goals from Outside Box,Total Red Cards,Other Goals,Set Pieces Goals,Penalties Off Target,Penalties Conceded,Own Goal Scored,Left Foot Goals,Clearances Off the Line,Last Man Tackle,Straight Red Cards,Penalty Goals,Saves from Penalty,Penalties Saved,Goalkeeper Smother
USA_USL_League_One,2022,South Georgia Tormenta FC,c0dufhelsw7m31egjr947bxn8,B. Gottlieb,Defender,29,,,,,1.0,,,1.0,10.0,,1.0,,,2.0,,,2.0,2.0,1.0,,,,,,,2.0,,1.0,,,,,,,1.0,,,,,,,,,,6.0,1.0,1.0,,1.0,,1.0,1.0,1.0,,1.0,,,3.0,3.0,,,2.0,1.0,,,,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_League_One,2022,South Georgia Tormenta FC,ayd3hhutk6ahrbet7d5jz9vdg,O. Green,Defender,3,161.0,15.0,15.0,1.0,43.0,,70.0,29.0,10.0,,173.0,25.0,7.0,525.0,26.0,7.0,167.0,364.0,21.0,8.0,11.0,6.0,44.0,9.0,21.0,340.0,1.0,102.0,22.0,6.0,13.0,27.0,3.0,14.0,248.0,117.0,2.0,33.0,14.0,2.0,77.0,106.0,240.0,12.0,885.0,1270.0,204.0,14.0,27.0,8.0,27.0,48.0,51.0,70.0,13.0,6.0,5.0,369.0,530.0,74.0,47.0,47.0,125.0,6.0,9.0,77.0,52.0,0.0,,2.0,,,,,,,,,30.0,,,,,5.0,3.0,,1.0,,,,,,,,,2.0,,,,,2.0,,,,,,,,1.0,,,,1.0,,,1.0,,1.0,,,,
USA_USL_League_One,2022,South Georgia Tormenta FC,8m84hom6lsjdyii046vwvvdp0,C. Heckenberg,Midfielder,21,132.0,2.0,3.0,2.0,30.0,1.0,39.0,29.0,10.0,5.0,199.0,15.0,14.0,707.0,22.0,18.0,261.0,576.0,25.0,22.0,10.0,6.0,33.0,22.0,23.0,555.0,2.0,8.0,37.0,4.0,22.0,54.0,1.0,17.0,186.0,99.0,1.0,34.0,13.0,1.0,93.0,96.0,228.0,11.0,963.0,1520.0,324.0,24.0,28.0,2.0,28.0,79.0,40.0,104.0,15.0,13.0,,584.0,716.0,124.0,70.0,185.0,164.0,8.0,7.0,85.0,1.0,0.0,,1.0,,,,,,,,,15.0,,,,,4.0,4.0,2.0,,,,,1.0,,,,,,,1.0,,,1.0,,3.0,2.0,,,,,,,,,,,,,,,,,,
USA_USL_League_One,2022,South Georgia Tormenta FC,a6esshxr2z2k8280meh1wzwt1,P. Jara,Goalkeeper,1,200.0,,,,9.0,1.0,24.0,92.0,10.0,4.0,53.0,66.0,1.0,191.0,,,193.0,118.0,,2.0,,,199.0,,2.0,162.0,3.0,1.0,,24.0,28.0,,,1.0,205.0,1.0,,2.0,19.0,,154.0,176.0,332.0,,606.0,1720.0,61.0,31.0,20.0,,20.0,,1.0,,1.0,,,254.0,454.0,4.0,4.0,69.0,5.0,,,5.0,,0.0,3.0,3.0,6.0,6.0,176.0,27.0,1.0,47.0,20.0,,1.0,75.0,1.0,11.0,180.0,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0
USA_USL_League_One,2022,South Georgia Tormenta FC,c571almdfsnmj6o5efurxiket,R. Morrell,Forward,14,71.0,25.0,26.0,2.0,3.0,,15.0,7.0,10.0,,46.0,5.0,16.0,262.0,5.0,8.0,66.0,191.0,16.0,10.0,8.0,,10.0,29.0,8.0,191.0,,17.0,21.0,,15.0,49.0,5.0,15.0,156.0,61.0,5.0,11.0,8.0,5.0,43.0,82.0,87.0,3.0,465.0,819.0,137.0,15.0,25.0,7.0,25.0,65.0,23.0,65.0,17.0,5.0,13.0,198.0,269.0,86.0,37.0,71.0,109.0,18.0,39.0,44.0,1.0,0.0,,1.0,,,,,,,,,7.0,,,,,14.0,6.0,1.0,3.0,,1.0,,1.0,,,,,8.0,,2.0,,,2.0,,1.0,1.0,,,,,,,,,,,,,,,,,,
USA_USL_League_One,2022,South Georgia Tormenta FC,cno3hfiqasdrv8qo7i53fbyzt,M. Mwape,Forward,0,2.0,,,,1.0,,,,10.0,,6.0,,,28.0,,,14.0,26.0,3.0,,,1.0,,1.0,,27.0,,,,,2.0,5.0,,1.0,6.0,2.0,,,1.0,,3.0,2.0,5.0,,37.0,85.0,13.0,2.0,3.0,1.0,3.0,8.0,3.0,9.0,2.0,1.0,,27.0,29.0,5.0,,9.0,8.0,,1.0,,,0.0,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,
USA_USL_League_One,2022,South Georgia Tormenta FC,dkj34rgt4nacxdvruhgno3i3u,D. Nembhard,Defender,12,260.0,9.0,9.0,2.0,47.0,1.0,92.0,56.0,10.0,10.0,84.0,32.0,8.0,985.0,43.0,6.0,387.0,733.0,41.0,12.0,4.0,9.0,93.0,15.0,33.0,693.0,3.0,106.0,20.0,12.0,27.0,55.0,2.0,30.0,357.0,167.0,4.0,45.0,26.0,3.0,142.0,177.0,585.0,12.0,1430.0,2286.0,366.0,30.0,30.0,7.0,30.0,96.0,88.0,76.0,4.0,16.0,1.0,749.0,1009.0,119.0,64.0,264.0,207.0,11.0,8.0,111.0,60.0,0.0,,9.0,,,,,,,,,47.0,,,,,5.0,3.0,,2.0,,,1.0,,,,,,2.0,,,,,2.0,,,1.0,,,,,,,,,,,,,,,,,,
USA_USL_League_One,2022,South Georgia Tormenta FC,3bj2lb0mqojrc0hq6451pjip6,T. Otieno,Midfielder,5,137.0,6.0,6.0,4.0,17.0,,34.0,38.0,10.0,4.0,205.0,8.0,17.0,659.0,16.0,19.0,234.0,522.0,20.0,36.0,13.0,5.0,49.0,38.0,24.0,494.0,2.0,7.0,30.0,2.0,13.0,77.0,8.0,30.0,218.0,88.0,,39.0,16.0,,107.0,109.0,225.0,15.0,968.0,1334.0,298.0,15.0,20.0,10.0,20.0,97.0,35.0,89.0,4.0,21.0,7.0,532.0,669.0,169.0,92.0,150.0,204.0,18.0,16.0,107.0,1.0,0.0,,5.0,,,,,,,,,15.0,,,,,11.0,4.0,4.0,1.0,,1.0,,,1.0,,,1.0,7.0,,,1.0,,1.0,,2.0,4.0,1.0,0.0,,,,,,,,,,,,,,,,
USA_USL_League_One,2022,South Georgia Tormenta FC,dlz48v55bfdgu8vphpzfjhnxm,J. Phelps,Defender,5,252.0,1.0,1.0,,111.0,1.0,108.0,97.0,10.0,6.0,375.0,47.0,9.0,1307.0,46.0,7.0,718.0,1066.0,40.0,23.0,3.0,28.0,109.0,4.0,33.0,1018.0,3.0,8.0,16.0,12.0,36.0,48.0,2.0,32.0,274.0,143.0,1.0,45.0,29.0,1.0,204.0,145.0,638.0,12.0,1708.0,2622.0,398.0,39.0,30.0,2.0,30.0,88.0,91.0,56.0,1.0,16.0,1.0,1115.0,1367.0,125.0,77.0,298.0,216.0,2.0,20.0,128.0,3.0,1.0,,7.0,,,,,,,,,51.0,,,,,5.0,4.0,,1.0,,,,,1.0,,1.0,1.0,1.0,,,,,,,,,0.0,1.0,1.0,,2.0,,,,,,,,,1.0,,,,
USA_USL_League_One,2022,South Georgia Tormenta FC,dg8v1qfph32jysm1oiasswg7o,J. Roberts,Forward,11,129.0,24.0,32.0,2.0,8.0,1.0,29.0,24.0,10.0,1.0,95.0,17.0,6.0,411.0,14.0,10.0,115.0,285.0,9.0,21.0,13.0,1.0,33.0,24.0,13.0,267.0,3.0,45.0,17.0,4.0,21.0,50.0,8.0,13.0,233.0,96.0,10.0,20.0,15.0,6.0,51.0,132.0,124.0,7.0,719.0,1363.0,186.0,24.0,26.0,10.0,26.0,59.0,13.0,113.0,11.0,8.0,7.0,291.0,420.0,97.0,47.0,88.0,110.0,12.0,43.0,51.0,14.0,1.0,,3.0,,,,,,,,,4.0,,,,,23.0,14.0,1.0,5.0,,2.0,,8.0,2.0,4.0,,3.0,9.0,1.0,12.0,,2.0,,,1.0,1.0,3.0,0.0,,1.0,,,,,,,3.0,,,,,,,
USA_USL_League_One,2022,South Georgia Tormenta FC,1yszyfo2vvro5hq0tjsj4znmy,S. Sanchez,Midfielder,63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_League_One,2022,South Georgia Tormenta FC,dz8n9blpy11bxsqthud08ed7u,B. Sharifi,Midfielder,47,46.0,1.0,2.0,,,,4.0,7.0,10.0,,36.0,2.0,3.0,190.0,4.0,2.0,46.0,144.0,3.0,15.0,7.0,1.0,4.0,12.0,6.0,148.0,1.0,3.0,13.0,,9.0,31.0,4.0,19.0,71.0,42.0,1.0,9.0,5.0,1.0,26.0,44.0,67.0,3.0,287.0,504.0,110.0,10.0,15.0,4.0,15.0,34.0,6.0,49.0,10.0,6.0,3.0,155.0,201.0,58.0,27.0,49.0,64.0,5.0,21.0,30.0,,0.0,,4.0,,,,,,,,,3.0,,,,,9.0,2.0,,3.0,,1.0,,1.0,3.0,,2.0,3.0,7.0,,3.0,1.0,,1.0,,2.0,,0.0,3.0,,,,,,,,,,,,,,,,
USA_USL_League_One,2022,South Georgia Tormenta FC,jbh7l38xqsl14svx9rdu9hw5,R. Sierakowski,Forward,15,77.0,6.0,6.0,,10.0,,19.0,6.0,10.0,2.0,49.0,7.0,2.0,242.0,3.0,12.0,58.0,165.0,31.0,17.0,6.0,1.0,16.0,24.0,14.0,163.0,1.0,4.0,18.0,,10.0,66.0,4.0,35.0,133.0,61.0,,18.0,12.0,,39.0,64.0,78.0,4.0,404.0,1012.0,111.0,11.0,16.0,5.0,16.0,97.0,50.0,64.0,4.0,16.0,9.0,169.0,246.0,103.0,37.0,55.0,153.0,10.0,36.0,56.0,1.0,0.0,,3.0,,,,,,,,,19.0,,,,,12.0,6.0,,1.0,,,,,1.0,,1.0,1.0,6.0,,,,,1.0,,1.0,1.0,1.0,0.0,,,,,,,,,,,,,,,,
USA_USL_League_One,2022,South Georgia Tormenta FC,dvl3a1kc54icwz3lt1fivf00l,J. Soto,Midfielder,18,38.0,2.0,2.0,,4.0,,7.0,18.0,10.0,,43.0,4.0,2.0,226.0,4.0,3.0,82.0,190.0,3.0,4.0,2.0,,11.0,3.0,5.0,176.0,2.0,2.0,5.0,1.0,10.0,7.0,,3.0,49.0,27.0,,9.0,6.0,,25.0,33.0,79.0,4.0,279.0,407.0,112.0,12.0,15.0,6.0,15.0,10.0,5.0,38.0,9.0,2.0,1.0,194.0,232.0,22.0,15.0,72.0,27.0,1.0,1.0,17.0,,0.0,,3.0,,,,,,,,,2.0,,,,,1.0,,,,,,,,,,,,1.0,,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,
USA_USL_League_One,2022,South Georgia Tormenta FC,76c4m8r3cr7g07qbpb945arxl,K. Sterling,Forward,9,101.0,,,1.0,6.0,,14.0,1.0,10.0,3.0,83.0,3.0,17.0,322.0,3.0,18.0,53.0,222.0,60.0,52.0,17.0,,5.0,50.0,17.0,252.0,2.0,2.0,34.0,,22.0,84.0,21.0,34.0,228.0,96.0,,22.0,19.0,,47.0,87.0,82.0,5.0,709.0,1890.0,200.0,24.0,26.0,6.0,26.0,144.0,82.0,84.0,7.0,12.0,12.0,253.0,354.0,175.0,91.0,105.0,257.0,17.0,118.0,113.0,,6.0,,4.0,,,,,,,,,22.0,,,,,42.0,12.0,3.0,9.0,3.0,2.0,,,16.0,,13.0,17.0,30.0,,,,5.0,3.0,6.0,14.0,5.0,10.0,7.0,,1.0,,,,,,,4.0,,,,6.0,,,
USA_USL_League_One,2022,South Georgia Tormenta FC,2j3ujgpz5knx7tpo7q97b8ktm,C. Thorn,Defender,23,166.0,23.0,24.0,1.0,33.0,1.0,48.0,31.0,10.0,5.0,224.0,31.0,6.0,716.0,22.0,8.0,268.0,551.0,34.0,7.0,16.0,6.0,56.0,9.0,20.0,530.0,1.0,168.0,20.0,7.0,23.0,31.0,,19.0,265.0,110.0,8.0,27.0,18.0,8.0,87.0,142.0,260.0,7.0,1148.0,1538.0,301.0,24.0,22.0,8.0,22.0,65.0,64.0,177.0,4.0,8.0,6.0,561.0,727.0,71.0,40.0,66.0,135.0,3.0,22.0,70.0,50.0,0.0,,3.0,,,,,,,,,30.0,,,,,1.0,,,2.0,,,,1.0,,,,,1.0,,2.0,,,3.0,,,,,,,,,,,,1.0,,,1.0,,,,,,
USA_USL_League_One,2022,South Georgia Tormenta FC,d8o404ke9w0hojog5vjpqef6y,K. Umeda,Defender,13,14.0,2.0,2.0,,1.0,,5.0,3.0,10.0,,11.0,2.0,1.0,46.0,2.0,,13.0,32.0,,4.0,2.0,,5.0,3.0,,30.0,1.0,8.0,3.0,,3.0,5.0,,1.0,26.0,9.0,1.0,1.0,,1.0,3.0,11.0,20.0,1.0,81.0,118.0,21.0,4.0,9.0,,9.0,5.0,2.0,8.0,9.0,,,33.0,47.0,11.0,6.0,8.0,13.0,1.0,1.0,8.0,5.0,0.0,,,,,,,,,,,2.0,,,,,1.0,,,,,,,,,,,,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,
