liga,temporada,equipo,id,nombre,posicion,dorsal,Unsuccessful Crosses open play,Time Played,Substitute On,Successful Lay-offs,Successful Launches,Goals,Open Play Passes,Corners Won,Backward Passes,Successful Crosses & Corners,Successful Passes Opposition Half,Unsuccessful Launches,Yellow Cards,Unsuccessful Long Passes,PutThrough/Blocked Distribution Won,Shots Off Target (inc woodwork),Aerial Duels lost,Total Losses Of Possession,Successful Passes Own Half,Total Tackles,Unsuccessful Short Passes,Penalty Goals Conceded,Total Passes,Substitute Off,Total Fouls Conceded,Successful Dribbles,Successful Short Passes,Goals Conceded Inside Box,Total Shots,Total Unsuccessful Passes ( Excl Crosses & Corners ),Rightside Passes,Key Passes (Attempt Assists),Unsuccessful Passes Opposition Half,Blocked Shots,Recoveries,Starts,PutThrough/Blocked Distribution,Unsuccessful Passes Own Half,Touches,Corners Taken (incl short corners),Appearances,Foul Attempted Tackle,Blocks,Ground Duels,Goals from Outside Box,Forward Passes,Total Touches In Opposition Box,Index,Duels won,Shots On Target ( inc goals ),Successful Long Passes,Successful Crosses open play,Total Fouls Won,Aerial Duels won,Unsuccessful Dribbles,Duels,Total Clearances,Goals Conceded,Left Foot Goals,Unsuccessful Crosses & Corners,Games Played,Unsuccessful Corners into Box,Handballs conceded,Assists (Intentional),Ground Duels lost,Leftside Passes,Successful Open Play Passes,Total Successful Passes ( Excl Crosses & Corners ) ,Aerial Duels,Clean Sheets,Unsuccessful lay-offs,Goal Assists,Through balls,Tackles Won,Duels lost,Tackles Lost,Interceptions,Ground Duels won,Goals Conceded Outside Box,Offsides,Right Foot Goals,Headed Goals,Goals from Inside Box,Throw Ins to Own Player,Set Pieces Goals,Successful Corners into Box,Attempts from Set Pieces,Penalties Taken,Throw Ins to Opposition Player,Saves Made,GK Successful Distribution,Penalties Conceded,Punches,Penalties Saved,Goalkeeper Smother,Drops,Catches,Saves Made from Outside Box,Saves made - parried,Saves Made from Inside Box,Penalties Faced,Saves from Penalty,Saves made - caught,GK Unsuccessful Distribution,Total Red Cards,Straight Red Cards,Foul Won Penalty,Second Goal Assists,Hit Woodwork,Penalty Goals,Crosses not Claimed,Other Goals,Red Cards - 2nd Yellow,Clearances Off the Line,Own Goal Scored,Last Man Tackle,Penalties Off Target
Canada_Canadian_Premier_League,2019,Valour FC,92cutl9629yad2jm1srr6rzzd,Y. Le Bourhis,Defender,25,,720.0,,,4.0,,243.0,1.0,14.0,,48.0,17.0,,45.0,3.0,1.0,17.0,102.0,118.0,14.0,40.0,2.0,251.0,,9.0,1.0,146.0,19.0,2.0,85.0,72.0,,47.0,,30.0,8.0,6.0,38.0,363.0,,8.0,6.0,2.0,32.0,,130.0,2.0,10.0,31.0,1.0,20.0,,2.0,14.0,,63.0,41.0,20.0,,,8.0,,,,15.0,35.0,161.0,166.0,31.0,2.0,,,,11.0,32.0,3.0,5.0,17.0,1.0,,,,,9.0,,,,,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Canada_Canadian_Premier_League,2019,Valour FC,87livipejk1sbferagw91n6c5,A. Mitter,Defender,15,,1513.0,1.0,,6.0,,586.0,1.0,49.0,,96.0,15.0,4.0,53.0,3.0,1.0,37.0,108.0,422.0,17.0,50.0,4.0,621.0,5.0,23.0,,471.0,32.0,1.0,103.0,188.0,2.0,69.0,,46.0,19.0,4.0,34.0,760.0,,20.0,7.0,13.0,47.0,,236.0,2.0,10.0,63.0,,47.0,,7.0,39.0,,123.0,50.0,34.0,,,20.0,,4.0,,23.0,148.0,488.0,518.0,76.0,2.0,,,,13.0,60.0,4.0,29.0,24.0,2.0,,,,,2.0,,,,,1.0,,,3.0,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,
Canada_Canadian_Premier_League,2019,Valour FC,1ezmtic5hzvazq7ogvy5vwbu,G. Muenkat,Midfielder,11,4.0,365.0,11.0,,,,85.0,1.0,20.0,,41.0,1.0,,3.0,3.0,4.0,11.0,65.0,16.0,6.0,26.0,,86.0,1.0,7.0,10.0,57.0,3.0,6.0,29.0,22.0,3.0,27.0,2.0,17.0,2.0,8.0,6.0,179.0,,13.0,3.0,1.0,50.0,,29.0,16.0,10.0,24.0,2.0,,,7.0,1.0,7.0,62.0,,5.0,,4.0,13.0,,,,27.0,15.0,57.0,57.0,12.0,,,,,4.0,38.0,2.0,5.0,23.0,2.0,,,,,9.0,,,,,3.0,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,
Canada_Canadian_Premier_League,2019,Valour FC,eyu2l3gom8fn098e66e4a6k0l,J. Murrell,Defender,4,9.0,1784.0,,,9.0,,712.0,7.0,52.0,1.0,218.0,49.0,4.0,100.0,9.0,1.0,23.0,220.0,344.0,46.0,77.0,4.0,738.0,1.0,30.0,8.0,494.0,28.0,4.0,177.0,171.0,5.0,131.0,1.0,88.0,20.0,15.0,55.0,1052.0,,20.0,18.0,15.0,125.0,,340.0,12.0,10.0,110.0,3.0,67.0,1.0,14.0,42.0,7.0,190.0,64.0,33.0,,9.0,20.0,,1.0,,57.0,175.0,543.0,561.0,65.0,4.0,,,,27.0,80.0,19.0,25.0,68.0,5.0,,,,,60.0,,,,,6.0,,,1.0,,,,,,,,,,,,,1.0,1.0,,,,,,,,1.0,1.0,,
Canada_Canadian_Premier_League,2019,Valour FC,cbw3da3l9qi13ludkt9181z9x,A. Musse,Forward,23,12.0,740.0,5.0,3.0,2.0,2.0,167.0,5.0,45.0,2.0,92.0,7.0,,12.0,8.0,11.0,18.0,134.0,37.0,9.0,37.0,2.0,176.0,4.0,13.0,11.0,121.0,13.0,21.0,49.0,39.0,6.0,53.0,3.0,44.0,8.0,15.0,10.0,358.0,3.0,13.0,6.0,,86.0,,50.0,26.0,10.0,42.0,10.0,6.0,1.0,10.0,12.0,23.0,116.0,4.0,16.0,1.0,14.0,13.0,1.0,1.0,2.0,56.0,42.0,119.0,127.0,30.0,1.0,1.0,2.0,2.0,9.0,74.0,,11.0,30.0,3.0,5.0,1.0,,2.0,5.0,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Canada_Canadian_Premier_League,2019,Valour FC,4tus0wc9k482jmoncnstteelm,R. Ohin,Midfielder,27,5.0,1461.0,4.0,3.0,6.0,,741.0,4.0,96.0,1.0,239.0,18.0,9.0,60.0,14.0,13.0,20.0,248.0,361.0,38.0,103.0,5.0,762.0,2.0,42.0,30.0,552.0,32.0,17.0,163.0,117.0,8.0,97.0,8.0,157.0,16.0,25.0,71.0,1108.0,,20.0,31.0,3.0,186.0,,310.0,7.0,10.0,111.0,4.0,47.0,1.0,28.0,17.0,11.0,223.0,33.0,35.0,,5.0,20.0,,2.0,,92.0,239.0,579.0,599.0,37.0,3.0,,,,26.0,112.0,12.0,21.0,94.0,3.0,,,,,36.0,,,,,13.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,
Canada_Canadian_Premier_League,2019,Valour FC,80lmne42x8296d6zo8r23wd05,M. Paolucci,Forward,17,4.0,1139.0,2.0,6.0,,3.0,162.0,9.0,59.0,,67.0,5.0,2.0,15.0,4.0,9.0,64.0,120.0,58.0,7.0,53.0,2.0,193.0,6.0,15.0,8.0,122.0,23.0,20.0,68.0,44.0,5.0,61.0,9.0,23.0,13.0,8.0,11.0,347.0,,15.0,9.0,1.0,81.0,1.0,50.0,54.0,10.0,60.0,11.0,3.0,,26.0,21.0,3.0,166.0,9.0,23.0,2.0,4.0,15.0,,2.0,1.0,42.0,40.0,95.0,125.0,85.0,1.0,1.0,2.0,1.0,6.0,106.0,1.0,,39.0,,19.0,1.0,,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,
Canada_Canadian_Premier_League,2019,Valour FC,e6cd4pwmbb7lfatlo8gc8eaj9,José Galán,Midfielder,21,4.0,901.0,2.0,,1.0,,481.0,1.0,62.0,,194.0,6.0,5.0,22.0,11.0,8.0,18.0,121.0,211.0,26.0,67.0,3.0,494.0,6.0,31.0,4.0,375.0,21.0,9.0,89.0,151.0,9.0,61.0,,69.0,11.0,18.0,33.0,644.0,1.0,13.0,22.0,7.0,102.0,,152.0,,10.0,55.0,1.0,30.0,,18.0,7.0,1.0,127.0,15.0,21.0,,5.0,13.0,,2.0,,54.0,129.0,393.0,405.0,25.0,2.0,,,,16.0,72.0,10.0,4.0,48.0,,,,,,1.0,,,2.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,1.0,,,
Canada_Canadian_Premier_League,2019,Valour FC,6ptroe7b9vgzimcvzo2fehcr9,M. Petrasso,Midfielder,9,26.0,1301.0,3.0,4.0,,6.0,354.0,18.0,122.0,8.0,223.0,,,3.0,5.0,11.0,20.0,207.0,88.0,9.0,74.0,4.0,380.0,3.0,14.0,31.0,294.0,29.0,24.0,77.0,112.0,17.0,97.0,9.0,52.0,15.0,17.0,10.0,679.0,15.0,18.0,11.0,1.0,125.0,1.0,81.0,67.0,10.0,65.0,13.0,9.0,4.0,19.0,6.0,20.0,151.0,6.0,30.0,,30.0,18.0,4.0,1.0,4.0,66.0,65.0,277.0,303.0,26.0,3.0,1.0,5.0,1.0,6.0,86.0,3.0,3.0,59.0,1.0,10.0,6.0,,5.0,25.0,,4.0,,4.0,3.0,,,,,,,,,,,,,,,,,,1.0,,1.0,4.0,,,,,,,
Canada_Canadian_Premier_League,2019,Valour FC,dl4wkt9bhput0z1sikhu15562,F. Peña,Midfielder,77,5.0,315.0,5.0,,,,105.0,,14.0,2.0,34.0,4.0,1.0,7.0,2.0,,5.0,59.0,45.0,1.0,23.0,1.0,107.0,1.0,4.0,6.0,74.0,10.0,1.0,30.0,18.0,2.0,26.0,1.0,16.0,3.0,4.0,10.0,192.0,1.0,8.0,4.0,4.0,36.0,,46.0,3.0,10.0,14.0,1.0,3.0,2.0,5.0,3.0,5.0,44.0,6.0,10.0,,6.0,8.0,1.0,,,25.0,29.0,75.0,77.0,8.0,,,,,1.0,30.0,,4.0,11.0,,2.0,,,,16.0,,,,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Canada_Canadian_Premier_League,2019,Valour FC,ch0vd8g5cgce7fsamp5nwjbp,D. Sacramento,Midfielder,7,5.0,1135.0,6.0,12.0,2.0,1.0,447.0,5.0,75.0,5.0,215.0,5.0,,17.0,14.0,14.0,25.0,215.0,129.0,28.0,112.0,2.0,468.0,8.0,22.0,13.0,324.0,16.0,20.0,129.0,122.0,15.0,114.0,5.0,75.0,12.0,24.0,26.0,718.0,9.0,18.0,12.0,,130.0,1.0,162.0,23.0,10.0,72.0,6.0,15.0,2.0,21.0,10.0,18.0,165.0,11.0,19.0,,11.0,18.0,6.0,3.0,,68.0,109.0,321.0,339.0,35.0,2.0,,1.0,4.0,19.0,93.0,9.0,11.0,62.0,3.0,1.0,1.0,,,5.0,,3.0,2.0,,1.0,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,
Canada_Canadian_Premier_League,2019,Valour FC,9sqefuu2tn9n1efnv2q56ay1h,S. Thomas,Defender,3,1.0,1894.0,1.0,,10.0,,834.0,1.0,62.0,,184.0,51.0,5.0,95.0,10.0,9.0,37.0,206.0,482.0,35.0,92.0,4.0,853.0,1.0,24.0,4.0,598.0,30.0,12.0,187.0,162.0,7.0,127.0,2.0,101.0,21.0,18.0,61.0,1112.0,,22.0,12.0,20.0,84.0,,396.0,23.0,10.0,111.0,3.0,68.0,,7.0,65.0,,186.0,99.0,34.0,,1.0,22.0,,1.0,1.0,38.0,233.0,648.0,666.0,102.0,4.0,,1.0,,23.0,75.0,12.0,23.0,46.0,4.0,1.0,,,,9.0,,,,,2.0,,,1.0,,,,,,,,,,,,,,,1.0,,,,,,,1.0,,,
