liga,temporada,equipo,id,nombre,posicion,dorsal,Time Played,Open Play Passes,Backward Passes,Successful Passes Opposition Half,Unsuccessful Long Passes,Aerial Duels lost,Total Losses Of Possession,Successful Passes Own Half,Unsuccessful Short Passes,Penalty Goals Conceded,Total Passes,Substitute Off,Total Fouls Conceded,Successful Short Passes,Goals Conceded Inside Box,Total Unsuccessful Passes ( Excl Crosses & Corners ),Rightside Passes,Key Passes (Attempt Assists),Unsuccessful Passes Opposition Half,Recoveries,Starts,PutThrough/Blocked Distribution,Unsuccessful Passes Own Half,Touches,Appearances,Foul Attempted Tackle,Ground Duels,Forward Passes,Index,Duels won,Successful Long Passes,Aerial Duels won,Duels,Goals Conceded,Games Played,Ground Duels lost,Leftside Passes,Successful Open Play Passes,Total Successful Passes ( Excl Crosses & Corners ) ,Aerial Duels,Duels lost,Throw Ins to Own Player,Goals,Corners Won,Shots Off Target (inc woodwork),Total Shots,Total Touches In Opposition Box,Shots On Target ( inc goals ),Total Fouls Won,Left Foot Goals,Goals from Inside Box,Ground Duels won,Successful Launches,Unsuccessful Launches,Yellow Cards,Total Tackles,Successful Dribbles,Throw Ins to Opposition Player,Tackles Lost,Interceptions,Unsuccessful Crosses open play,PutThrough/Blocked Distribution Won,Blocks,Total Clearances,Unsuccessful Crosses & Corners,Tackles Won,Substitute On,Successful Crosses & Corners,Successful Corners into Box,Blocked Shots,Corners Taken (incl short corners),Goals from Outside Box,Attempts from Set Pieces,Unsuccessful Corners into Box,Offsides,Successful Crosses open play,Assists (Intentional),Goal Assists,Through balls,Successful Lay-offs,Handballs conceded,Penalties Conceded,Unsuccessful Dribbles,Headed Goals,Saves Made,GK Successful Distribution,Punches,Penalties Saved,Saves made - parried,Saves Made from Inside Box,Penalties Faced,Saves from Penalty,GK Unsuccessful Distribution,Right Foot Goals,Foul Won Penalty,Catches,Saves Made from Outside Box,Penalties Taken,Penalty Goals,Times Tackled,Goals Conceded Outside Box,Home Goals,Away Goals,Winning Goal,Clean Sheets,Goalkeeper Smother,Hit Woodwork,Total Red Cards,Straight Red Cards,Own Goal Scored,Clearances Off the Line,Unsuccessful lay-offs,Drops,Second Goal Assists,Saves made - caught,Last Man Tackle
Concacaf_Concacaf_Champions_Cup,2020,Atlanta United FC,agjzai69udbed9vhljq5f18lx,A. Kann,Goalkeeper,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Concacaf_Concacaf_Champions_Cup,2020,Atlanta United FC,29yzbetu0kz3siy9prkcesno5,J. Larentowicz,Midfielder,18,182.0,62.0,10.0,12.0,9.0,2.0,20.0,42.0,6.0,,68.0,,4.0,51.0,3.0,15.0,13.0,1.0,10.0,9.0,2.0,1.0,6.0,86.0,3.0,3.0,11.0,23.0,18.0,8.0,2.0,3.0,16.0,4.0,3.0,6.0,22.0,47.0,53.0,5.0,8.0,3.0,,,1.0,1.0,,,1.0,,,5.0,,5.0,,4.0,,1.0,2.0,1.0,1.0,,,2.0,1.0,2.0,1.0,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,0.0,0.0,0.0,,,,,,,,,,,,
Concacaf_Concacaf_Champions_Cup,2020,Atlanta United FC,234q7lf0bx51r8wehvg51r4k5,B. Lennon,Defender,11,205.0,41.0,12.0,26.0,1.0,4.0,12.0,14.0,4.0,,41.0,,4.0,33.0,2.0,5.0,2.0,1.0,8.0,3.0,2.0,2.0,2.0,79.0,3.0,2.0,12.0,5.0,63.0,8.0,3.0,2.0,18.0,3.0,3.0,6.0,22.0,36.0,36.0,6.0,10.0,12.0,,1.0,,,2.0,,,,,6.0,1.0,1.0,,5.0,1.0,,2.0,,5.0,,3.0,4.0,5.0,3.0,1.0,4.0,,,,,,,,4.0,,,,,1.0,,,,,,,,,,,,,,,,,,,1.0,1.0,0.0,0.0,0.0,1.0,,,,,,,,,,,
Concacaf_Concacaf_Champions_Cup,2020,Atlanta United FC,ddb6de7pli57w8z163ztwczx1,G. Martínez,Midfielder,10,259.0,111.0,17.0,62.0,6.0,1.0,66.0,29.0,25.0,,117.0,2.0,2.0,78.0,3.0,31.0,23.0,7.0,38.0,5.0,3.0,5.0,7.0,203.0,3.0,,36.0,37.0,86.0,20.0,8.0,,37.0,4.0,3.0,16.0,40.0,81.0,86.0,1.0,17.0,4.0,2.0,4.0,8.0,15.0,17.0,7.0,7.0,1.0,2.0,20.0,,2.0,,1.0,12.0,,1.0,,9.0,1.0,,1.0,14.0,,,5.0,4.0,,10.0,,3.0,4.0,,,2.0,2.0,2.0,,,,6.0,,,,,,,,,,,1.0,,,,,,12.0,1.0,2.0,0.0,1.0,,,2.0,,,,,,,,,
Concacaf_Concacaf_Champions_Cup,2020,Atlanta United FC,cjqwtxwyqdy1o1ehr8yrdbnit,Josef Martínez,Forward,7,180.0,34.0,11.0,21.0,,8.0,11.0,9.0,7.0,,37.0,,3.0,30.0,1.0,7.0,8.0,4.0,4.0,5.0,2.0,,3.0,57.0,2.0,1.0,7.0,4.0,83.0,4.0,,1.0,16.0,1.0,2.0,4.0,14.0,27.0,30.0,9.0,12.0,1.0,2.0,2.0,2.0,6.0,10.0,4.0,2.0,,2.0,3.0,,,1.0,,1.0,,,,,,,2.0,,,,,,1.0,,,,,,,1.0,2.0,,3.0,1.0,,,,,,,,,,,,,2.0,,,,,,1.0,,1.0,1.0,0.0,1.0,,,,,,,,,,,
Concacaf_Concacaf_Champions_Cup,2020,Atlanta United FC,70k0sgj1n6fwi5o10uebx10b9,F. Meza,Defender,6,360.0,214.0,12.0,46.0,13.0,8.0,35.0,153.0,18.0,,230.0,,4.0,183.0,3.0,31.0,57.0,,22.0,22.0,4.0,,9.0,258.0,4.0,2.0,9.0,94.0,53.0,15.0,16.0,12.0,29.0,4.0,4.0,6.0,67.0,186.0,199.0,20.0,14.0,,,,,1.0,3.0,1.0,2.0,,,3.0,2.0,4.0,,1.0,,,1.0,2.0,,,2.0,8.0,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,1.0,1.0,0.0,0.0,0.0,2.0,,,,,,,,,,,
Concacaf_Concacaf_Champions_Cup,2020,Atlanta United FC,2w2bcofg9g5qq4894ilb7k9nt,B. Moore,Goalkeeper,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Concacaf_Concacaf_Champions_Cup,2020,Atlanta United FC,92yhyr3ylo3xc31bqvnpbxe51,J. Mulraney,Midfielder,23,227.0,46.0,22.0,22.0,3.0,2.0,20.0,21.0,2.0,,47.0,3.0,7.0,42.0,2.0,5.0,13.0,1.0,15.0,11.0,3.0,7.0,1.0,95.0,3.0,2.0,17.0,8.0,19.0,8.0,,,19.0,3.0,3.0,9.0,4.0,41.0,42.0,2.0,11.0,6.0,,3.0,,,4.0,,3.0,,,8.0,,1.0,1.0,3.0,2.0,1.0,2.0,1.0,8.0,4.0,,1.0,11.0,1.0,,1.0,1.0,3.0,4.0,,,2.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,1.0,1.0,0.0,0.0,0.0,,,,,,,,,,,,
Concacaf_Concacaf_Champions_Cup,2020,Atlanta United FC,7b346y8ad54mkc0h1343ybs2x,Luiz Fernando,Midfielder,22,9.0,5.0,,1.0,,1.0,1.0,4.0,,,5.0,,,5.0,,,3.0,,,2.0,,,,11.0,1.0,,2.0,1.0,89.0,2.0,,,3.0,,1.0,,1.0,5.0,5.0,1.0,1.0,1.0,,,1.0,1.0,1.0,,,,,2.0,,,,,2.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,
Concacaf_Concacaf_Champions_Cup,2020,Atlanta United FC,4v30smxat71u7nl3x7tgaulzp,E. Remedi,Midfielder,5,305.0,194.0,19.0,81.0,7.0,5.0,34.0,95.0,20.0,,203.0,2.0,3.0,169.0,3.0,27.0,69.0,1.0,23.0,11.0,4.0,2.0,6.0,245.0,4.0,1.0,29.0,63.0,49.0,20.0,7.0,,34.0,4.0,4.0,9.0,52.0,167.0,176.0,5.0,14.0,1.0,,1.0,1.0,2.0,1.0,1.0,13.0,,,20.0,,1.0,1.0,4.0,3.0,,,2.0,2.0,,1.0,2.0,2.0,4.0,,,,2.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,3.0,1.0,0.0,0.0,0.0,1.0,,,,,,,,,,,
Concacaf_Concacaf_Champions_Cup,2020,Atlanta United FC,bjpjsx12xdi3bwsv35746arqh,M. Robinson,Defender,12,90.0,70.0,5.0,18.0,3.0,1.0,10.0,46.0,6.0,,73.0,,2.0,57.0,,9.0,31.0,,4.0,9.0,1.0,2.0,5.0,86.0,1.0,,7.0,19.0,77.0,8.0,7.0,4.0,12.0,,1.0,3.0,18.0,61.0,64.0,5.0,4.0,,,1.0,,,3.0,,2.0,,,4.0,,1.0,1.0,2.0,,,1.0,3.0,,,2.0,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,0.0,0.0,0.0,1.0,,,,,,,,,,,
Concacaf_Concacaf_Champions_Cup,2020,Atlanta United FC,cq9z19r30krrf7zule7nh7hex,Matheus Rossetto,Midfielder,9,23.0,17.0,5.0,13.0,3.0,,7.0,3.0,1.0,,20.0,1.0,1.0,15.0,,4.0,4.0,,3.0,2.0,,,1.0,27.0,2.0,1.0,5.0,8.0,24.0,3.0,1.0,,5.0,,2.0,2.0,3.0,14.0,16.0,,2.0,,,,,,1.0,,1.0,,,3.0,,,,1.0,1.0,,1.0,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,0.0,0.0,0.0,,,,,,,,,,,,
Concacaf_Concacaf_Champions_Cup,2020,Atlanta United FC,1qz6h5i13a5tjhrhi3s2sppex,A. Walkes,Defender,4,270.0,135.0,17.0,16.0,11.0,,22.0,99.0,11.0,,137.0,,2.0,111.0,3.0,22.0,49.0,,17.0,11.0,3.0,2.0,5.0,166.0,3.0,,5.0,44.0,47.0,7.0,4.0,4.0,9.0,4.0,3.0,2.0,27.0,113.0,115.0,4.0,2.0,1.0,,,1.0,1.0,2.0,,1.0,,,3.0,,4.0,,1.0,1.0,,,4.0,,1.0,1.0,13.0,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,0.0,0.0,1.0,,,,,,,,,,,
Concacaf_Concacaf_Champions_Cup,2020,Atlanta United FC,2w38gs56nefz2s67peyzb10q1,J. Williams,Forward,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
