liga,temporada,equipo,id,nombre,posicion,dorsal,Unsuccessful Crosses open play,Time Played,GK Successful Distribution,Throw Ins to Own Player,Successful Lay-offs,Successful Launches,Goals,Open Play Passes,Backward Passes,Successful Passes Opposition Half,Unsuccessful Launches,Unsuccessful Long Passes,PutThrough/Blocked Distribution Won,Shots Off Target (inc woodwork),Aerial Duels lost,Total Losses Of Possession,Successful Passes Own Half,Total Tackles,Set Pieces Goals,Unsuccessful Short Passes,Total Passes,Total Fouls Conceded,Successful Short Passes,Goals Conceded Inside Box,Total Shots,Total Unsuccessful Passes ( Excl Crosses & Corners ),Rightside Passes,Key Passes (Attempt Assists),Unsuccessful Passes Opposition Half,Recoveries,Starts,PutThrough/Blocked Distribution,Unsuccessful Passes Own Half,Touches,Appearances,Foul Attempted Tackle,Blocks,Ground Duels,Goals from Outside Box,Forward Passes,Total Touches In Opposition Box,Index,Duels won,Shots On Target ( inc goals ),Attempts from Set Pieces,Successful Long Passes,Total Fouls Won,Aerial Duels won,Duels,Total Clearances,Goals Conceded,Left Foot Goals,Unsuccessful Crosses & Corners,Games Played,Headed Goals,GK Unsuccessful Distribution,Ground Duels lost,Leftside Passes,Goals from Inside Box,Successful Open Play Passes,Total Successful Passes ( Excl Crosses & Corners ) ,Aerial Duels,Clean Sheets,Tackles Won,Duels lost,Tackles Lost,Interceptions,Ground Duels won,Successful Dribbles,Blocked Shots,Substitute On,Successful Crosses & Corners,Successful Crosses open play,Offsides,Corners Won,Yellow Cards,Substitute Off,Throw Ins to Opposition Player,Unsuccessful Dribbles,Assists (Intentional),Goal Assists,Right Foot Goals,Handballs conceded,Saves Made,Punches,Goalkeeper Smother,Drops,Catches,Saves Made from Outside Box,Saves made - parried,Saves Made from Inside Box,Hit Woodwork,Unsuccessful lay-offs,Successful Corners into Box,Corners Taken (incl short corners),Unsuccessful Corners into Box,Through balls,Goals Conceded Outside Box,Foul Won Penalty,Penalties Taken,Penalty Goals,Penalties Faced,Saves made - caught,Penalties Conceded,Own Goal Scored,Total Red Cards,Red Cards - 2nd Yellow,Last Man Tackle
Concacaf_Concacaf_Champions_Cup,2018,Deportivo Saprissa,5824uzgiv40159q4t1wareeol,H. Mora,Midfielder,6,,96.0,,6.0,,1.0,,22.0,2.0,5.0,3.0,7.0,2.0,2.0,2.0,13.0,8.0,3.0,,2.0,22.0,1.0,8.0,,2.0,9.0,5.0,,8.0,5.0,1.0,2.0,1.0,40.0,2.0,,,6.0,,15.0,2.0,96.0,7.0,,,5.0,,4.0,12.0,1.0,1.0,,,2.0,,,3.0,,,13.0,13.0,6.0,,2.0,5.0,1.0,,3.0,,,1.0,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,
Concacaf_Concacaf_Champions_Cup,2018,Deportivo Saprissa,bzrkd4tflwk4mcuohced0htqt,J. Mora,Defender,28,4.0,180.0,,13.0,,,,31.0,5.0,13.0,1.0,2.0,2.0,,3.0,20.0,9.0,10.0,,7.0,31.0,2.0,22.0,4.0,,9.0,11.0,1.0,11.0,5.0,2.0,6.0,2.0,84.0,2.0,,,19.0,,15.0,3.0,24.0,16.0,,,,1.0,2.0,24.0,5.0,6.0,,4.0,2.0,,,5.0,,,22.0,22.0,5.0,,8.0,8.0,2.0,4.0,14.0,3.0,,,,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,
Concacaf_Concacaf_Champions_Cup,2018,Deportivo Saprissa,6y34h1scb4di00k2h4ultd3o5,Henrique Moura,Defender,5,,180.0,,2.0,,1.0,,27.0,2.0,12.0,2.0,4.0,3.0,,,10.0,9.0,6.0,,4.0,29.0,1.0,18.0,4.0,,8.0,2.0,,5.0,3.0,2.0,3.0,3.0,66.0,2.0,1.0,3.0,9.0,,22.0,1.0,25.0,8.0,,,3.0,,2.0,11.0,9.0,6.0,,,2.0,,,3.0,3.0,,19.0,21.0,2.0,,4.0,3.0,2.0,10.0,6.0,,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,
Concacaf_Concacaf_Champions_Cup,2018,Deportivo Saprissa,bz1jtjcv7ib5h89rwkfr9thw5,J. Moya,Forward,34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Concacaf_Concacaf_Champions_Cup,2018,Deportivo Saprissa,94k300q4jocf6z94etpyza8k5,D. Parker,Goalkeeper,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Concacaf_Concacaf_Champions_Cup,2018,Deportivo Saprissa,6n5nn33fvdb3t8goqflovmf2t,L. Pérez,Midfielder,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Concacaf_Concacaf_Champions_Cup,2018,Deportivo Saprissa,2zyly9zv194653h5hv9ey4jbp,D. Ramírez,Forward,24,,27.0,,,1.0,,,5.0,2.0,2.0,,,2.0,,,7.0,2.0,,,3.0,7.0,,4.0,1.0,,3.0,3.0,1.0,3.0,2.0,1.0,3.0,,13.0,1.0,,,1.0,,1.0,2.0,13.0,,,,,,,1.0,,1.0,,,1.0,,,1.0,1.0,,3.0,4.0,,,,1.0,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Concacaf_Concacaf_Champions_Cup,2018,Deportivo Saprissa,9t6k88oci3bamtq5me0bdpivp,A. Robinson,Defender,32,,90.0,,,,,,19.0,,7.0,2.0,4.0,,,1.0,7.0,6.0,5.0,,2.0,19.0,3.0,12.0,4.0,,6.0,7.0,,2.0,4.0,1.0,,4.0,37.0,1.0,2.0,,11.0,,12.0,,18.0,8.0,,,1.0,1.0,1.0,13.0,4.0,5.0,,,1.0,,,4.0,,,13.0,13.0,2.0,,4.0,5.0,1.0,4.0,7.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,
Concacaf_Concacaf_Champions_Cup,2018,Deportivo Saprissa,e1wfubsenlko5kjvaqiorfbv9,A. Rodríguez,Forward,17,,136.0,,,3.0,,1.0,35.0,16.0,25.0,,1.0,,1.0,3.0,17.0,7.0,3.0,,8.0,41.0,4.0,32.0,3.0,3.0,9.0,7.0,3.0,7.0,4.0,1.0,1.0,2.0,64.0,2.0,2.0,,15.0,,7.0,7.0,70.0,9.0,2.0,,,1.0,1.0,19.0,2.0,5.0,1.0,,2.0,,,7.0,11.0,1.0,27.0,32.0,4.0,,3.0,10.0,,,8.0,4.0,1.0,1.0,,,,3.0,1.0,1.0,,2.0,,,,,,,,,,,,,,1.0,,,,,2.0,,,,,,,,,,
Concacaf_Concacaf_Champions_Cup,2018,Deportivo Saprissa,3gaoqrkf73134kvk2a023coa1,Y. Salinas,Defender,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Concacaf_Concacaf_Champions_Cup,2018,Deportivo Saprissa,d5nlg3mvn4cg3iuemtjnvikt1,J. Smith,Defender,23,5.0,180.0,,4.0,1.0,1.0,,40.0,2.0,21.0,1.0,6.0,,,2.0,21.0,10.0,9.0,,5.0,42.0,2.0,28.0,4.0,,11.0,,1.0,13.0,6.0,2.0,1.0,3.0,85.0,2.0,2.0,1.0,19.0,,20.0,,35.0,12.0,,,3.0,,3.0,24.0,11.0,6.0,,5.0,2.0,,,10.0,20.0,,29.0,31.0,5.0,,8.0,12.0,1.0,4.0,9.0,,,,,,,,1.0,,3.0,1.0,,1.0,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,
Concacaf_Concacaf_Champions_Cup,2018,Deportivo Saprissa,905r4pirto8izy6j053kl91hx,M. Torres,Midfielder,20,2.0,174.0,,,5.0,,1.0,84.0,13.0,54.0,,2.0,3.0,4.0,,28.0,26.0,3.0,,10.0,89.0,2.0,71.0,4.0,6.0,12.0,22.0,2.0,18.0,15.0,2.0,4.0,3.0,130.0,2.0,2.0,,17.0,1.0,26.0,,69.0,9.0,2.0,,6.0,3.0,,17.0,1.0,6.0,1.0,9.0,2.0,,,8.0,28.0,,73.0,77.0,,,2.0,8.0,1.0,1.0,9.0,3.0,2.0,,3.0,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,3.0,6.0,3.0,,2.0,,,,,,,,,,
Concacaf_Concacaf_Champions_Cup,2018,Deportivo Saprissa,9aoke98456yic2bon1igtmimt,J. Venegas,Midfielder,7,2.0,153.0,,,3.0,,,31.0,11.0,21.0,,,,1.0,5.0,22.0,8.0,6.0,,5.0,33.0,2.0,27.0,4.0,1.0,5.0,3.0,1.0,7.0,12.0,2.0,2.0,,74.0,2.0,1.0,,28.0,,7.0,4.0,46.0,15.0,,,1.0,8.0,2.0,35.0,1.0,6.0,,2.0,2.0,,,15.0,12.0,,26.0,28.0,7.0,,4.0,20.0,2.0,3.0,13.0,1.0,1.0,,1.0,1.0,,2.0,,1.0,,6.0,,,,,,,,,,,,,,1.0,,,,,2.0,,,,,,,,,,
