root_folder,liga,temporada,equipo,equipo_folder,id,nombre,posicion,dorsal,Throw Ins to Own Player,Ground Duels,Aerial Duels won,Unsuccessful Passes Opposition Half,Attempts from Set Pieces,Aerial Duels,Blocks,Goals Conceded Outside Box,Duels,Shots On Target ( inc goals ),Index,Unsuccessful Passes Own Half,Total Tackles,Tackles Won,Total Losses Of Possession,Tackles Lost,Appearances,Starts,Times Tackled,Goals Conceded,Backward Passes,Interceptions,Unsuccessful Short Passes,Leftside Passes,Duels won,Ground Duels lost,Successful Dribbles,Rightside Passes,Total Passes,Successful Passes Opposition Half,Games Played,Total Successful Passes ( Excl Crosses & Corners ) ,Ground Duels won,Duels lost,Unsuccessful Launches,Penalty Goals Conceded,Successful Long Passes,Touches,Successful Short Passes,Total Unsuccessful Passes ( Excl Crosses & Corners ),Aerial Duels lost,Forward Passes,Total Shots,Successful Launches,Open Play Passes,Throw Ins to Opposition Player,Successful Open Play Passes,Unsuccessful Crosses & Corners,Goals Conceded Inside Box,Time Played,Unsuccessful Long Passes,Total Clearances,Successful Passes Own Half,Recoveries,Total Fouls Won,Winning Goal,Successful Crosses & Corners,Unsuccessful Dribbles,Total Fouls Conceded,Substitute On,Key Passes (Attempt Assists),Foul Attempted Tackle,Clearances Off the Line,Yellow Cards,Substitute Off,PutThrough/Blocked Distribution,Total Touches In Opposition Box,PutThrough/Blocked Distribution Won,Shots Off Target (inc woodwork),Goals from Outside Box,Successful Crosses open play,Goals,Successful Lay-offs,Left Foot Goals,Blocked Shots,Home Goals,Away Goals,Penalties Conceded,Corners Taken (incl short corners),Unsuccessful Corners into Box,Unsuccessful Crosses open play,Saves Made,Penalties Faced,GK Successful Distribution,Saves made - parried,GK Unsuccessful Distribution,Catches,Saves Made from Outside Box,Goal Kicks,Penalties Saved,Saves Made from Inside Box,Saves from Penalty,Drops,Corners Won,Goal Assists,Offsides,Unsuccessful lay-offs,Assists (Intentional),Straight Red Cards,Total Red Cards,Crosses not Claimed,Clean Sheets,Saves made - caught,Punches,Foul Won Penalty,Penalties Taken,Right Foot Goals,Goals from Inside Box,Penalty Goals,Successful Corners into Box,Second Goal Assists,Through balls,Handballs conceded,Headed Goals,Set Pieces Goals,Hit Woodwork,Last Man Tackle,Own Goal Scored,Goalkeeper Smother,Red Cards - 2nd Yellow,Other Goals
testeo_ligas_norteamerica,Concacaf_Concacaf_U17,2023 Guatemala,Barbados Under 17,Barbados_Under_17,85uxu0zbzep11buqrme75xdzo,K. Johnson,Defender,5,4.0,12.0,,3.0,,,,1.0,12.0,,10.0,6.0,3.0,2.0,16.0,1.0,2.0,2.0,2.0,4.0,3.0,,4.0,,6.0,6.0,2.0,4.0,15.0,1.0,2.0,6.0,6.0,6.0,3.0,1.0,,38.0,6.0,9.0,,8.0,,,15.0,,6.0,,3.0,90.0,5.0,4.0,5.0,1.0,1.0,0.0,,,3.0,,,3.0,,,2.0,2.0,,2.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Concacaf_U17,2023 Guatemala,Barbados Under 17,Barbados_Under_17,9k8hzhhw84981yhzymr3d9444,A. Jordan,Defender,6,,33.0,1.0,6.0,,1.0,2.0,1.0,34.0,1.0,10.0,4.0,12.0,11.0,19.0,1.0,2.0,2.0,4.0,6.0,1.0,4.0,4.0,6.0,24.0,10.0,4.0,12.0,34.0,12.0,2.0,25.0,23.0,10.0,2.0,,8.0,81.0,17.0,9.0,,15.0,1.0,1.0,30.0,,22.0,1.0,5.0,180.0,5.0,4.0,13.0,9.0,7.0,0.0,,1.0,2.0,,,2.0,,1.0,,2.0,1.0,2.0,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Concacaf_U17,2023 Guatemala,Barbados Under 17,Barbados_Under_17,6wrwehqbrkw69t7j5s664nxn8,R. Lee,Midfielder,17,,11.0,,2.0,,2.0,,1.0,13.0,,10.0,7.0,7.0,4.0,14.0,3.0,3.0,2.0,1.0,5.0,2.0,5.0,7.0,5.0,8.0,3.0,,4.0,17.0,4.0,3.0,9.0,8.0,5.0,1.0,1.0,1.0,40.0,8.0,8.0,2.0,6.0,,1.0,17.0,,9.0,1.0,4.0,135.0,1.0,1.0,5.0,3.0,1.0,0.0,,,,1.0,,,,,2.0,2.0,1.0,2.0,,,,,1.0,,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Concacaf_U17,2023 Guatemala,Barbados Under 17,Barbados_Under_17,cr17p1lsk0ayw84o1necjlses,J. Malcolm,Goalkeeper,18,,1.0,1.0,14.0,,1.0,,1.0,2.0,,10.0,20.0,,,35.0,,3.0,3.0,,8.0,,,1.0,21.0,1.0,1.0,,14.0,87.0,7.0,3.0,53.0,,1.0,7.0,1.0,19.0,122.0,34.0,34.0,,52.0,,2.0,16.0,,6.0,,7.0,270.0,33.0,3.0,46.0,26.0,,0.0,,,1.0,,,1.0,,,,,,,,,,,,,,,,1.0,,,,16.0,2.0,48.0,5.0,17.0,3.0,6.0,53.0,2.0,10.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Concacaf_U17,2023 Guatemala,Barbados Under 17,Barbados_Under_17,54bc46cbrpjouk5kak1owbj84,R. Massiah,Forward,10,,36.0,3.0,15.0,2.0,3.0,,1.0,39.0,1.0,10.0,4.0,7.0,6.0,42.0,1.0,3.0,2.0,11.0,6.0,3.0,1.0,10.0,4.0,18.0,21.0,,10.0,33.0,8.0,3.0,15.0,15.0,21.0,1.0,,3.0,90.0,12.0,18.0,,16.0,3.0,,29.0,,11.0,1.0,5.0,225.0,8.0,3.0,7.0,12.0,8.0,0.0,,2.0,6.0,1.0,1.0,4.0,,1.0,,3.0,3.0,2.0,2.0,,,,,,1.0,,,,,,1.0,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Concacaf_U17,2023 Guatemala,Barbados Under 17,Barbados_Under_17,bot86vzw4w7uz9k5hw0inaxas,C. Millington,Forward,9,,13.0,1.0,6.0,,2.0,1.0,,15.0,2.0,10.0,1.0,2.0,1.0,17.0,1.0,3.0,2.0,3.0,5.0,7.0,1.0,7.0,7.0,5.0,9.0,,4.0,23.0,7.0,3.0,16.0,4.0,10.0,,1.0,2.0,45.0,14.0,7.0,1.0,5.0,2.0,,16.0,,9.0,,5.0,164.0,,2.0,9.0,5.0,2.0,0.0,,1.0,4.0,1.0,,2.0,,,2.0,1.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,2.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Concacaf_U17,2023 Guatemala,Barbados Under 17,Barbados_Under_17,c0gjvr0dbn1sm1it4432v5clw,J. Moore,Midfielder,20,9.0,13.0,2.0,8.0,,3.0,,,16.0,,10.0,2.0,1.0,1.0,24.0,,2.0,1.0,4.0,4.0,3.0,2.0,6.0,6.0,6.0,9.0,1.0,,21.0,6.0,2.0,13.0,4.0,10.0,2.0,,1.0,63.0,12.0,8.0,1.0,12.0,1.0,,20.0,7.0,12.0,2.0,4.0,120.0,2.0,7.0,7.0,5.0,2.0,0.0,,,2.0,1.0,1.0,2.0,,,,3.0,2.0,1.0,1.0,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Concacaf_U17,2023 Guatemala,Barbados Under 17,Barbados_Under_17,8x2ipjod7gamycxayj2a3rjf8,A. Payne,Defender,19,21.0,17.0,,9.0,,2.0,1.0,,19.0,,10.0,15.0,9.0,6.0,34.0,3.0,2.0,2.0,3.0,3.0,2.0,2.0,15.0,4.0,11.0,6.0,1.0,11.0,44.0,2.0,2.0,20.0,11.0,8.0,3.0,1.0,1.0,100.0,19.0,24.0,2.0,27.0,,,40.0,3.0,16.0,,3.0,180.0,9.0,4.0,18.0,9.0,1.0,0.0,,3.0,1.0,,,1.0,,,,6.0,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Concacaf_U17,2023 Guatemala,Barbados Under 17,Barbados_Under_17,bb1hm61q3m4zt0ztegoee94pg,W. Trotman,Defender,4,,18.0,1.0,3.0,,1.0,4.0,1.0,19.0,,10.0,6.0,5.0,1.0,11.0,4.0,3.0,3.0,1.0,8.0,3.0,4.0,6.0,10.0,9.0,10.0,,12.0,53.0,5.0,3.0,44.0,8.0,10.0,1.0,1.0,7.0,104.0,37.0,9.0,,28.0,,4.0,48.0,,39.0,,7.0,270.0,3.0,24.0,39.0,8.0,3.0,0.0,,,5.0,,,4.0,,1.0,,4.0,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Concacaf_U17,2023 Guatemala,Barbados Under 17,Barbados_Under_17,2267vtjo73lec13cpftvqe1p0,Z. Yard,Defender,16,,1.0,,1.0,,,,,1.0,,10.0,3.0,1.0,1.0,4.0,,1.0,,,3.0,3.0,,4.0,3.0,1.0,,,,10.0,,1.0,6.0,1.0,,,,,14.0,6.0,4.0,,4.0,,,9.0,,5.0,,3.0,45.0,,2.0,6.0,2.0,,0.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
