liga,temporada,equipo,id,nombre,posicion,dorsal,Games Played,Goals,Yellow Cards,Total Red Cards,Straight Red Cards,Red Cards - 2nd Yellow,Substitute On,Substitute Off,Unsuccessful Crosses open play,Time Played,Throw Ins to Own Player,Right Foot Goals,Open Play Passes,Corners Won,Backward Passes,Successful Crosses & Corners,Successful Passes Opposition Half,PutThrough/Blocked Distribution Won,Shots Off Target (inc woodwork),Goals Conceded Outside Box,Aerial Duels lost,Total Losses Of Possession,Successful Passes Own Half,Total Tackles,Unsuccessful Short Passes,Total Passes,Total Fouls Conceded,Successful Dribbles,Successful Short Passes,Goals Conceded Inside Box,Total Shots,Total Unsuccessful Passes ( Excl Crosses & Corners ),Successful Corners into Box,Rightside Passes,Key Passes (Attempt Assists),Unsuccessful Passes Opposition Half,Blocked Shots,Throw Ins to Opposition Player,Recoveries,Starts,PutThrough/Blocked Distribution,Unsuccessful Passes Own Half,Touches,Corners Taken (incl short corners),Appearances,Foul Attempted Tackle,Ground Duels,Goals from Outside Box,Forward Passes,Total Touches In Opposition Box,Index,Duels won,Shots On Target ( inc goals ),Attempts from Set Pieces,Successful Long Passes,Successful Crosses open play,Total Fouls Won,Unsuccessful Dribbles,Duels,Goals Conceded,Left Foot Goals,Unsuccessful Crosses & Corners,Foul Won Penalty,Unsuccessful Corners into Box,Handballs conceded,Hit Woodwork,Ground Duels lost,Leftside Passes,Goals from Inside Box,Penalties Taken,Successful Open Play Passes,Total Successful Passes ( Excl Crosses & Corners ) ,Aerial Duels,Goal Assists,Penalty Goals,Tackles Won,Duels lost,Tackles Lost,Ground Duels won,Offsides,Successful Lay-offs,Unsuccessful Long Passes,Clean Sheets,Interceptions,Unsuccessful lay-offs,Successful Launches,Unsuccessful Launches,Blocks,Aerial Duels won,Total Clearances,Penalties Conceded,Saves Made,GK Successful Distribution,Punches,Drops,Catches,Saves Made from Outside Box,Saves made - parried,Saves Made from Inside Box,Penalties Faced,Saves made - caught,GK Unsuccessful Distribution,Assists (Intentional),Through balls,Clearances Off the Line,Headed Goals,Crosses not Claimed,Other Goals
USA_US_Open_Cup,2016,Chicago Fire FC,4249onic3pa4kkqg7v00ro3x1,S. Johnson,Goalkeeper,25.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_US_Open_Cup,2016,Chicago Fire FC,bm0877awita8ao3jlakekriz9,J. Kappelhof,Defender,4.0,4.0,,1.0,,,,1.0,,1.0,316.0,1.0,,169.0,,12.0,1.0,52.0,2.0,,1.0,6.0,39.0,88.0,6.0,11.0,172.0,5.0,,125.0,4.0,,33.0,,44.0,,29.0,,1.0,14.0,3.0,2.0,5.0,213.0,,4.0,1.0,11.0,,72.0,,10.0,8.0,,,14.0,1.0,,1.0,19.0,5.0,,1.0,,,1.0,,5.0,44.0,,,137.0,139.0,8.0,,,6.0,11.0,,6.0,,,22.0,1.0,10.0,,2.0,10.0,1.0,2.0,11.0,1.0,,,,,,,,,,,,,,,,,
USA_US_Open_Cup,2016,Chicago Fire FC,8bhx379cnca733t4vl7z7el05,N. LaBrocca,Midfielder,21.0,3.0,,2.0,,,,2.0,,2.0,210.0,2.0,,106.0,1.0,21.0,,53.0,3.0,1.0,,2.0,21.0,40.0,6.0,10.0,107.0,4.0,1.0,83.0,2.0,4.0,14.0,,34.0,1.0,15.0,,1.0,9.0,1.0,4.0,2.0,135.0,2.0,3.0,4.0,13.0,,25.0,2.0,10.0,9.0,3.0,,10.0,,1.0,,17.0,2.0,,3.0,,1.0,,,6.0,27.0,,,92.0,93.0,4.0,,,5.0,8.0,1.0,7.0,,,4.0,,2.0,,1.0,2.0,,2.0,,,,,,,,,,,,,,,,,,,
USA_US_Open_Cup,2016,Chicago Fire FC,9uty4a8ww9ce7ydjgp9z78set,M. Lampson,Goalkeeper,28.0,4.0,,,,,,,,,390.0,,,50.0,,,,15.0,,,1.0,,47.0,44.0,1.0,,103.0,,,31.0,4.0,,44.0,,11.0,,34.0,,,43.0,4.0,1.0,10.0,142.0,,4.0,,1.0,,77.0,,10.0,3.0,,,28.0,,,,3.0,5.0,,,,,,,,15.0,,,33.0,59.0,2.0,,,1.0,,,1.0,,,44.0,1.0,,,7.0,19.0,,2.0,3.0,,11.0,41.0,2.0,1.0,1.0,9.0,3.0,2.0,2.0,1.0,23.0,,,,,,
USA_US_Open_Cup,2016,Chicago Fire FC,4hqcpxe2wvizsvy30x7uaf105,P. McLain,Goalkeeper,23.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_US_Open_Cup,2016,Chicago Fire FC,amfw7whs13f5wrs24ruxrphp1,João Meira,Defender,66.0,1.0,,,,,,1.0,,,21.0,,,10.0,,2.0,,1.0,,,,,4.0,5.0,,4.0,10.0,,,6.0,1.0,,4.0,,2.0,,1.0,,,3.0,,,3.0,12.0,,1.0,,,,3.0,,10.0,1.0,,,,,,,1.0,1.0,,,,,,,,3.0,,,6.0,6.0,1.0,,,,,,,,,,,,,,,,1.0,2.0,,,,,,,,,,,,,,,,,,
USA_US_Open_Cup,2016,Chicago Fire FC,c571almdfsnmj6o5efurxiket,R. Morrell,Midfielder,29.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_US_Open_Cup,2016,Chicago Fire FC,4tz0a34w3gb0xozcyjj0wylex,M. Polster,Defender,2.0,3.0,,,,,,1.0,1.0,,159.0,,,102.0,,17.0,,55.0,2.0,2.0,1.0,1.0,14.0,39.0,5.0,8.0,105.0,5.0,2.0,84.0,,2.0,11.0,,30.0,2.0,11.0,,,10.0,2.0,2.0,,131.0,,3.0,4.0,19.0,,32.0,,10.0,14.0,,,10.0,,4.0,1.0,23.0,1.0,,,,,,,8.0,26.0,,,91.0,94.0,4.0,,,4.0,9.0,1.0,11.0,,,3.0,1.0,7.0,,,,,3.0,1.0,,,,,,,,,,,,,,,,,,
USA_US_Open_Cup,2016,Chicago Fire FC,516ygtbil1p6hyupo2162frv9,L. Solignac,Forward,0.0,2.0,,,,,,1.0,,1.0,130.0,,,27.0,,9.0,,16.0,,1.0,,5.0,14.0,8.0,1.0,6.0,30.0,3.0,,22.0,2.0,2.0,6.0,,7.0,3.0,5.0,,,2.0,1.0,,2.0,48.0,,2.0,,12.0,,6.0,,10.0,7.0,1.0,,2.0,,5.0,1.0,18.0,2.0,,1.0,,,,,6.0,8.0,,,21.0,24.0,6.0,,,1.0,11.0,,6.0,3.0,1.0,,,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,
USA_US_Open_Cup,2016,Chicago Fire FC,529ezqdja99494k5smvjzk1qt,M. Stephens,Midfielder,26.0,2.0,,,,,,1.0,,,108.0,1.0,,77.0,,10.0,,27.0,1.0,,,,10.0,45.0,,3.0,79.0,1.0,,65.0,1.0,,7.0,,24.0,,4.0,,,6.0,1.0,1.0,3.0,87.0,,2.0,,3.0,,23.0,1.0,10.0,1.0,,,7.0,,,1.0,4.0,1.0,,,,,,,3.0,22.0,,,70.0,72.0,1.0,,,,3.0,,,,,4.0,,3.0,,2.0,3.0,,1.0,,,,,,,,,,,,,,,,,,,
USA_US_Open_Cup,2016,Chicago Fire FC,b54lupefz2xttnsw0tdojkdlh,K. Thiam,Midfielder,19.0,3.0,1.0,,,,,,1.0,1.0,276.0,1.0,1.0,125.0,,17.0,,62.0,1.0,2.0,,2.0,28.0,46.0,12.0,15.0,128.0,5.0,4.0,100.0,3.0,4.0,20.0,,40.0,4.0,17.0,,,16.0,3.0,1.0,4.0,173.0,2.0,3.0,2.0,31.0,,43.0,3.0,10.0,22.0,2.0,,8.0,,1.0,1.0,38.0,3.0,,1.0,,,,,14.0,28.0,1.0,,105.0,108.0,7.0,,,9.0,16.0,3.0,17.0,,1.0,5.0,1.0,4.0,,,1.0,5.0,5.0,2.0,,,,,,,,,,,,,,,,,,
USA_US_Open_Cup,2016,Chicago Fire FC,bzr9hqi5q5extggvq5itw9aeh,B. Vincent,Defender,3.0,4.0,,,,,,1.0,,12.0,345.0,18.0,,131.0,6.0,26.0,4.0,55.0,3.0,1.0,1.0,6.0,58.0,56.0,3.0,13.0,134.0,5.0,4.0,101.0,2.0,3.0,27.0,,62.0,1.0,27.0,,8.0,12.0,3.0,4.0,12.0,217.0,1.0,4.0,3.0,18.0,,45.0,2.0,10.0,12.0,2.0,,6.0,4.0,4.0,2.0,25.0,3.0,,12.0,,,,,7.0,1.0,,,105.0,107.0,7.0,,,3.0,13.0,,11.0,,,14.0,1.0,5.0,,2.0,9.0,1.0,1.0,8.0,,,,,,,,,,,,,,,,,,
USA_US_Open_Cup,2016,Chicago Fire FC,47autoxmcbr5z7o6d8998esph,M. de Leeuw,Forward,8.0,2.0,1.0,1.0,,,,,1.0,,143.0,1.0,1.0,36.0,1.0,8.0,,28.0,,1.0,1.0,2.0,13.0,5.0,1.0,3.0,37.0,8.0,1.0,32.0,2.0,2.0,4.0,,10.0,3.0,3.0,,,3.0,2.0,1.0,1.0,57.0,,2.0,4.0,15.0,,9.0,6.0,10.0,4.0,1.0,,1.0,,1.0,1.0,18.0,3.0,,,,,,,12.0,10.0,1.0,,32.0,33.0,3.0,1.0,,1.0,14.0,,3.0,,1.0,1.0,,1.0,,,1.0,,1.0,,,,,,,,,,,,,,1.0,,,,,
USA_US_Open_Cup,2016,Chicago Fire FC,ciu7xwaj5bf8kz83m6hkmg4ix,Rodrigo Ramos,Defender,13.0,4.0,,1.0,,,,,2.0,7.0,299.0,32.0,,126.0,3.0,26.0,3.0,58.0,1.0,1.0,,2.0,59.0,42.0,11.0,18.0,128.0,4.0,3.0,91.0,3.0,1.0,31.0,,7.0,3.0,28.0,1.0,2.0,13.0,4.0,4.0,10.0,224.0,,4.0,3.0,29.0,,63.0,1.0,10.0,19.0,,,6.0,3.0,3.0,2.0,33.0,3.0,,7.0,,,,,12.0,32.0,,,97.0,97.0,4.0,1.0,,6.0,14.0,5.0,17.0,,,13.0,1.0,6.0,,2.0,6.0,1.0,2.0,4.0,1.0,,,,,,,,,,,,1.0,,,,,
