root_folder,liga,temporada,equipo,equipo_folder,id,nombre,posicion,dorsal,Time Played,Throw Ins to Own Player,Open Play Passes,Backward Passes,Successful Passes Opposition Half,Unsuccessful Launches,Yellow Cards,Unsuccessful Long Passes,Own Goal Scored,PutThrough/Blocked Distribution Won,Shots Off Target (inc woodwork),Goals Conceded Outside Box,Aerial Duels lost,Total Losses Of Possession,Successful Passes Own Half,Total Tackles,Unsuccessful Short Passes,Total Passes,Total Fouls Conceded,Successful Dribbles,Successful Short Passes,Goals Conceded Inside Box,Total Shots,Total Unsuccessful Passes ( Excl Crosses & Corners ),Rightside Passes,Key Passes (Attempt Assists),Unsuccessful Passes Opposition Half,Blocked Shots,Throw Ins to Opposition Player,Recoveries,Starts,PutThrough/Blocked Distribution,Unsuccessful Passes Own Half,Touches,Appearances,Foul Attempted Tackle,Ground Duels,Forward Passes,Total Touches In Opposition Box,Index,Duels won,Attempts from Set Pieces,Successful Long Passes,Total Fouls Won,Aerial Duels won,Unsuccessful Dribbles,Duels,Total Clearances,Goals Conceded,Games Played,Ground Duels lost,Leftside Passes,Successful Open Play Passes,Total Successful Passes ( Excl Crosses & Corners ) ,Aerial Duels,Tackles Won,Duels lost,Tackles Lost,Interceptions,Ground Duels won,Unsuccessful Crosses open play,Substitute On,Successful Launches,Unsuccessful Crosses & Corners,Unsuccessful lay-offs,Blocks,Offsides,Successful Lay-offs,Goals,Right Foot Goals,Corners Won,Shots On Target ( inc goals ),Hit Woodwork,Goals from Inside Box,Substitute Off,Through balls,Successful Crosses & Corners,Corners Taken (incl short corners),Successful Crosses open play,Unsuccessful Corners into Box,Assists (Intentional),Goal Assists,Successful Corners into Box,Left Foot Goals,Penalties Taken,Penalty Goals,Saves Made,GK Successful Distribution,Punches,Saves Made from Outside Box,Saves made - parried,Saves Made from Inside Box,GK Unsuccessful Distribution,Catches,Drops,Foul Won Penalty,Handballs conceded,Penalties Off Target,Clearances Off the Line,Clean Sheets,Goalkeeper Smother,Penalty Goals Conceded,Penalties Conceded,Crosses not Claimed,Penalties Faced,Headed Goals,Goals from Outside Box,Total Red Cards,Straight Red Cards,Red Cards - 2nd Yellow,Saves made - caught,Set Pieces Goals,Second Goal Assists,Penalties Saved,Saves from Penalty
testeo_ligas_norteamerica,Concacaf_Concacaf_U17,2019 USA,United States Under 17,United_States_Under_17,a3k4grlhkn63p3xfb2rzslkdm,D. Las,Goalkeeper,1,480.0,,64.0,,6.0,2.0,,7.0,,,,,,11.0,81.0,,4.0,98.0,1.0,,73.0,4.0,,11.0,26.0,,4.0,,,30.0,5.0,,7.0,135.0,5.0,,,42.0,,10.0,,,14.0,,,,,2.0,4.0,5.0,,30.0,59.0,87.0,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,8.0,50.0,,2.0,2.0,6.0,5.0,2.0,,,,,,3.0,,,,,,,,,,,1.0,,,,
testeo_ligas_norteamerica,Concacaf_Concacaf_U17,2019 USA,United States Under 17,United_States_Under_17,errrv56acc41z74f8kumo7qlm,D. Leyva,Midfielder,6,545.0,1.0,362.0,70.0,139.0,7.0,,15.0,,6.0,2.0,,6.0,48.0,194.0,16.0,24.0,369.0,11.0,8.0,310.0,5.0,3.0,39.0,91.0,9.0,34.0,3.0,,51.0,6.0,7.0,7.0,438.0,7.0,6.0,43.0,101.0,9.0,10.0,31.0,,20.0,6.0,1.0,,50.0,1.0,5.0,7.0,13.0,107.0,323.0,330.0,7.0,9.0,19.0,7.0,4.0,30.0,2.0,1.0,,2.0,,,,1.0,,,1.0,1.0,,,1.0,1.0,3.0,,3.0,,2.0,2.0,,,,,,,,,,,,,,,2.0,,,3.0,,1.0,,,,,,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Concacaf_U17,2019 USA,United States Under 17,United_States_Under_17,42wy8249nwozwzl13jqewtn56,A. Ocampo-Chávez,Forward,19,390.0,2.0,102.0,38.0,57.0,,,1.0,,2.0,5.0,,8.0,38.0,32.0,7.0,14.0,104.0,4.0,7.0,89.0,2.0,12.0,15.0,19.0,13.0,16.0,1.0,,11.0,4.0,2.0,1.0,178.0,7.0,2.0,37.0,12.0,36.0,10.0,26.0,,,8.0,4.0,7.0,49.0,3.0,2.0,7.0,15.0,35.0,87.0,89.0,12.0,4.0,23.0,3.0,2.0,22.0,2.0,3.0,,2.0,1.0,,3.0,2.0,4.0,,1.0,7.0,,4.0,1.0,,,,,,1.0,1.0,,2.0,,,,,,,,,,,,1.0,,,,2.0,,1.0,,,,2.0,,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Concacaf_U17,2019 USA,United States Under 17,United_States_Under_17,2v9pdg70kewaarbz4jzsh00a2,C. Odunze,Goalkeeper,12,180.0,,21.0,,,,,1.0,,,,,,1.0,28.0,,,29.0,,,25.0,1.0,,1.0,9.0,,1.0,,,13.0,2.0,,,47.0,2.0,,,12.0,,10.0,,,3.0,,,,,3.0,1.0,2.0,,8.0,21.0,28.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,15.0,,4.0,2.0,2.0,1.0,,,,,,,1.0,,1.0,,,1.0,,,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Concacaf_U17,2019 USA,United States Under 17,United_States_Under_17,emglxnqrlqskt8krglv7sziwa,R. Pepi,Forward,9,378.0,1.0,77.0,28.0,45.0,,,,,3.0,2.0,,5.0,50.0,11.0,9.0,26.0,82.0,7.0,2.0,56.0,3.0,12.0,26.0,23.0,6.0,23.0,1.0,,8.0,3.0,8.0,3.0,142.0,6.0,3.0,31.0,9.0,34.0,10.0,19.0,,,1.0,7.0,3.0,43.0,1.0,3.0,6.0,19.0,22.0,51.0,56.0,12.0,4.0,24.0,5.0,,12.0,,3.0,,,3.0,,2.0,2.0,3.0,2.0,6.0,10.0,,3.0,2.0,,,,,,1.0,1.0,,1.0,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Concacaf_U17,2019 USA,United States Under 17,United_States_Under_17,2we9yak4ipkr1ljigj20puv6y,G. Reyna,Forward,10,518.0,7.0,222.0,56.0,137.0,1.0,,6.0,,8.0,11.0,,5.0,144.0,73.0,12.0,47.0,243.0,2.0,21.0,175.0,4.0,25.0,53.0,94.0,23.0,93.0,7.0,1.0,35.0,6.0,24.0,5.0,471.0,6.0,1.0,92.0,74.0,44.0,10.0,58.0,5.0,15.0,20.0,5.0,15.0,102.0,5.0,4.0,6.0,39.0,19.0,173.0,190.0,10.0,8.0,44.0,4.0,1.0,53.0,14.0,,,45.0,,,2.0,6.0,6.0,5.0,17.0,14.0,2.0,4.0,3.0,,20.0,44.0,5.0,24.0,3.0,3.0,15.0,,2.0,2.0,,,,,,,,,,,,,,2.0,,,,,,1.0,2.0,,,,,2.0,,,
testeo_ligas_norteamerica,Concacaf_Concacaf_U17,2019 USA,United States Under 17,United_States_Under_17,91kiw0xa00btt5v54ywplywkq,A. Saldaña,Midfielder,16,489.0,1.0,413.0,86.0,172.0,3.0,1.0,10.0,,2.0,1.0,,7.0,40.0,226.0,13.0,18.0,426.0,9.0,6.0,361.0,3.0,3.0,28.0,121.0,4.0,23.0,4.0,,29.0,5.0,3.0,6.0,501.0,6.0,7.0,39.0,80.0,4.0,10.0,27.0,1.0,37.0,4.0,4.0,1.0,50.0,4.0,3.0,6.0,16.0,139.0,385.0,398.0,11.0,8.0,23.0,5.0,11.0,23.0,1.0,1.0,,1.0,,1.0,,1.0,1.0,,1.0,2.0,,,1.0,,,,,,1.0,1.0,,1.0,,,,,,,,,,,,,,,,3.0,,1.0,,,,,1.0,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Concacaf_U17,2019 USA,United States Under 17,United_States_Under_17,43eq31reskwn9veb3vickralm,J. Scally,Defender,2,461.0,54.0,275.0,46.0,96.0,5.0,2.0,18.0,,4.0,4.0,,4.0,89.0,133.0,11.0,36.0,282.0,11.0,13.0,207.0,5.0,4.0,54.0,7.0,1.0,51.0,,4.0,23.0,5.0,5.0,12.0,437.0,5.0,6.0,62.0,109.0,7.0,10.0,44.0,,21.0,9.0,11.0,4.0,77.0,9.0,5.0,5.0,29.0,120.0,222.0,228.0,15.0,7.0,33.0,4.0,7.0,33.0,9.0,,3.0,9.0,,1.0,,,,,5.0,,,,1.0,,1.0,,1.0,,1.0,1.0,,,,,,,,,,,,,,,1.0,,,1.0,,1.0,1.0,,,,,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Concacaf_U17,2019 USA,United States Under 17,United_States_Under_17,4xs77e574mfyhel01usnjq7e,J. Tolkin,Defender,15,257.0,21.0,166.0,40.0,76.0,,,3.0,,1.0,3.0,,1.0,29.0,80.0,9.0,11.0,168.0,3.0,2.0,142.0,2.0,3.0,14.0,67.0,1.0,16.0,1.0,1.0,18.0,3.0,3.0,5.0,237.0,4.0,1.0,20.0,51.0,5.0,10.0,14.0,2.0,12.0,1.0,2.0,2.0,23.0,1.0,2.0,4.0,8.0,10.0,152.0,154.0,3.0,5.0,9.0,4.0,8.0,12.0,7.0,1.0,,7.0,,,,,,,2.0,,,,1.0,,2.0,,2.0,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,,,,,,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Concacaf_U17,2019 USA,United States Under 17,United_States_Under_17,14ck81f8xibt3fzzxmy1mvka2,G. Yow,Forward,11,402.0,6.0,119.0,36.0,70.0,2.0,,2.0,,3.0,7.0,,4.0,67.0,28.0,5.0,26.0,121.0,6.0,7.0,88.0,3.0,17.0,28.0,14.0,7.0,31.0,6.0,,24.0,5.0,8.0,6.0,225.0,6.0,1.0,38.0,28.0,35.0,10.0,21.0,,5.0,7.0,2.0,5.0,44.0,,3.0,6.0,19.0,43.0,91.0,93.0,6.0,4.0,23.0,1.0,3.0,19.0,9.0,1.0,1.0,9.0,,,2.0,2.0,4.0,2.0,8.0,10.0,1.0,4.0,3.0,1.0,5.0,,5.0,,1.0,1.0,,,,,,,,,,,,,,,2.0,,,2.0,,,,,,2.0,,,,,,,,,
