root_folder,liga,temporada,equipo,equipo_folder,id,nombre,posicion,dorsal,Total Shots,Total Losses Of Possession,Index,Total Fouls Conceded,Substitute Off,Yellow Cards,Games Played,Foul Attempted Tackle,Successful Passes Own Half,PutThrough/Blocked Distribution Won,Total Tackles,Shots Off Target (inc woodwork),Ground Duels lost,Unsuccessful Long Passes,Total Touches In Opposition Box,Successful Open Play Passes,Substitute On,Unsuccessful Passes Opposition Half,Forward Passes,Penalty Goals Conceded,Tackles Won,Successful Short Passes,Touches,Successful Passes Opposition Half,Ground Duels won,PutThrough/Blocked Distribution,Duels,Recoveries,Backward Passes,Time Played,Duels won,Times Tackled,Unsuccessful Passes Own Half,Ground Duels,Open Play Passes,Goals Conceded,Starts,Leftside Passes,Unsuccessful Dribbles,Unsuccessful Short Passes,Appearances,Shots On Target ( inc goals ),Total Passes,Total Successful Passes ( Excl Crosses & Corners ) ,Goals Conceded Inside Box,Total Unsuccessful Passes ( Excl Crosses & Corners ),Aerial Duels lost,Corners Won,Aerial Duels won,Aerial Duels,Rightside Passes,Duels lost,Key Passes (Attempt Assists),Home Goals,Away Goals,Winning Goal,Successful Long Passes,Total Fouls Won,Foul Won Penalty,Tackles Lost,Assists (Intentional),Successful Crosses & Corners,Total Clearances,Successful Dribbles,Hit Woodwork,Offsides,Goals from Inside Box,Goal Assists,Goals,Interceptions,Unsuccessful Crosses open play,Successful Lay-offs,Successful Crosses open play,Unsuccessful Crosses & Corners,Right Foot Goals,Throw Ins to Opposition Player,Throw Ins to Own Player,Blocked Shots,Unsuccessful Launches,Punches,Penalties Saved,Successful Launches,Catches,Saves Made,Saves from Penalty,Clean Sheets,Penalties Faced,Saves Made from Outside Box,GK Unsuccessful Distribution,GK Successful Distribution,Saves Made from Inside Box,Saves made - parried,Through balls,Corners Taken (incl short corners),Blocks,Set Pieces Goals,Unsuccessful Corners into Box,Successful Corners into Box,Attempts from Set Pieces,Goals from Outside Box,Penalties Conceded,Penalty Goals,Unsuccessful lay-offs,Penalties Taken,Handballs conceded,Left Foot Goals,Headed Goals,Goalkeeper Smother,Total Red Cards,Straight Red Cards,Goals Conceded Outside Box,Fifty Fifty,Successful Fifty Fifty,Drops,Clearances Off the Line,Red Cards - 2nd Yellow,Own Goal Scored,Crosses not Claimed,Saves made - caught,Last Man Tackle,Second Goal Assists,Penalties Off Target
testeo_ligas_norteamerica,Concacaf_Concacaf_Gold_Cup,2021,Honduras,Honduras,15kop7o6luu9ppzl283ixra39,B. García,Midfielder,14,,27.0,10.0,6.0,2.0,1.0,4.0,3.0,33.0,2.0,2.0,,12.0,3.0,1.0,90.0,2.0,14.0,34.0,1.0,2.0,87.0,135.0,59.0,9.0,2.0,27.0,15.0,7.0,198.0,13.0,5.0,1.0,21.0,104.0,3.0,2.0,39.0,2.0,11.0,4.0,,106.0,92.0,3.0,14.0,2.0,,4.0,6.0,26.0,14.0,3.0,0.0,0.0,0.0,5.0,4.0,,,,,1.0,3.0,,,,,,1.0,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,2.0,1.0,,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Concacaf_Gold_Cup,2021,Honduras,Honduras,5k2vjr67b2ppezr738btyr179,J. Leverón,Defender,16,3.0,30.0,10.0,1.0,,,4.0,,54.0,1.0,7.0,1.0,3.0,10.0,3.0,100.0,2.0,17.0,44.0,,5.0,96.0,177.0,48.0,9.0,3.0,16.0,16.0,17.0,236.0,11.0,1.0,5.0,12.0,120.0,5.0,2.0,6.0,1.0,10.0,4.0,2.0,122.0,102.0,4.0,20.0,2.0,,2.0,4.0,55.0,5.0,,1.0,0.0,0.0,6.0,1.0,,2.0,,,3.0,1.0,,,1.0,,1.0,4.0,2.0,,,2.0,,3.0,17.0,,3.0,,,1.0,,,,,,,,,,,,,3.0,,,,,,,,1.0,,,1.0,,,,,1.0,2.0,1.0,,1.0,,,,,,,
testeo_ligas_norteamerica,Concacaf_Concacaf_Gold_Cup,2021,Honduras,Honduras,9w1g0akk9nsgs102ci99jquol,M. Licona,Goalkeeper,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Concacaf_Gold_Cup,2021,Honduras,Honduras,3ys8mdricypsfnezm5trj285x,A. López,Midfielder,10,6.0,44.0,10.0,1.0,2.0,,4.0,1.0,40.0,3.0,,3.0,7.0,1.0,3.0,130.0,,27.0,38.0,1.0,,127.0,207.0,98.0,5.0,5.0,14.0,14.0,42.0,330.0,5.0,2.0,5.0,12.0,153.0,7.0,4.0,41.0,,22.0,4.0,3.0,159.0,136.0,6.0,23.0,2.0,1.0,,2.0,38.0,9.0,8.0,0.0,1.0,0.0,9.0,5.0,,,2.0,2.0,,,,,1.0,2.0,1.0,1.0,6.0,7.0,1.0,9.0,1.0,1.0,,2.0,,,,,,,,1.0,,,,,,,5.0,7.0,1.0,,3.0,2.0,,,,,,,,,,,,,1.0,3.0,1.0,,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Concacaf_Gold_Cup,2021,Honduras,Honduras,d4kfksxcgef2mut6byxuv52vp,K. López,Midfielder,25,,2.0,10.0,,1.0,,1.0,,3.0,1.0,,,,,,7.0,,2.0,3.0,,,7.0,16.0,4.0,,1.0,1.0,2.0,3.0,45.0,1.0,,,,9.0,3.0,1.0,3.0,,2.0,1.0,,9.0,7.0,2.0,2.0,,,1.0,1.0,,,,0.0,0.0,0.0,,,,,,,2.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Concacaf_Gold_Cup,2021,Honduras,Honduras,cbyp6fbp6x44572n87udspqz9,L. López,Goalkeeper,22,1.0,22.0,10.0,,,,4.0,,39.0,,,1.0,1.0,22.0,1.0,20.0,,15.0,46.0,1.0,,32.0,110.0,10.0,1.0,,3.0,26.0,,360.0,2.0,,7.0,2.0,25.0,7.0,4.0,13.0,,,4.0,,71.0,49.0,6.0,22.0,,1.0,1.0,1.0,12.0,1.0,,0.0,0.0,0.0,17.0,,,,,,1.0,,,,,,,,,,,,,,1.0,,2.0,,1.0,4.0,3.0,12.0,1.0,1.0,2.0,2.0,12.0,43.0,10.0,4.0,,,,,,,,,,,,,,,,1.0,,,1.0,,,,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Concacaf_Gold_Cup,2021,Honduras,Honduras,3jek5dcwadwsg9496xq0tvzyt,W. Martínez,Midfielder,8,,4.0,10.0,1.0,1.0,,1.0,1.0,5.0,,,,1.0,,,18.0,,2.0,3.0,,,18.0,25.0,13.0,1.0,1.0,3.0,2.0,1.0,63.0,1.0,,,2.0,19.0,,1.0,13.0,,1.0,1.0,,19.0,18.0,,1.0,1.0,,,1.0,2.0,2.0,,0.0,0.0,0.0,,1.0,,,,,,,,,,,,1.0,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Concacaf_Gold_Cup,2021,Honduras,Honduras,1xsjvdcc3ev6d9nj6f9b0omol,E. Menjívar,Goalkeeper,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Concacaf_Gold_Cup,2021,Honduras,Honduras,67qlzf0p1scwhnnrkprsqhiax,M. Pereira,Defender,4,,4.0,10.0,1.0,,,1.0,1.0,13.0,,,,2.0,1.0,,26.0,1.0,2.0,4.0,,,25.0,35.0,13.0,,,3.0,3.0,,45.0,,1.0,,2.0,28.0,1.0,,11.0,,1.0,1.0,,28.0,26.0,1.0,2.0,1.0,,,1.0,13.0,3.0,,0.0,0.0,0.0,1.0,,,,,,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Concacaf_Gold_Cup,2021,Honduras,Honduras,epusm8fpwyc40s5y1bu6e7w7p,R. Quioto,Forward,12,5.0,12.0,10.0,3.0,2.0,,3.0,1.0,3.0,,,1.0,4.0,,13.0,11.0,1.0,7.0,1.0,1.0,,13.0,36.0,10.0,1.0,1.0,9.0,,5.0,124.0,3.0,2.0,,5.0,16.0,3.0,2.0,3.0,,5.0,3.0,4.0,18.0,13.0,3.0,5.0,2.0,2.0,2.0,4.0,9.0,6.0,1.0,1.0,2.0,1.0,,,,,,,2.0,1.0,,,3.0,,3.0,,2.0,2.0,,2.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Concacaf_Gold_Cup,2021,Honduras,Honduras,9gissbisipdwaqf8l9jv9x65m,D. Rodríguez,Defender,23,1.0,53.0,10.0,5.0,4.0,,4.0,5.0,30.0,2.0,5.0,1.0,18.0,10.0,4.0,68.0,,28.0,37.0,1.0,5.0,66.0,158.0,39.0,12.0,5.0,38.0,30.0,18.0,307.0,16.0,8.0,9.0,30.0,99.0,6.0,4.0,9.0,2.0,21.0,4.0,,99.0,68.0,5.0,31.0,4.0,1.0,4.0,8.0,35.0,22.0,1.0,0.0,0.0,0.0,2.0,6.0,,,,1.0,5.0,1.0,,1.0,,,,1.0,6.0,2.0,1.0,6.0,,2.0,8.0,,4.0,,,1.0,,,,,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,1.0,3.0,1.0,,1.0,,,,,,,
testeo_ligas_norteamerica,Concacaf_Concacaf_Gold_Cup,2021,Honduras,Honduras,4yx504t67uhqe9yrfdb9o75qt,R. Rojas,Forward,24,,1.0,10.0,1.0,,1.0,1.0,1.0,,,,,2.0,1.0,,4.0,1.0,1.0,2.0,,,3.0,6.0,4.0,1.0,,5.0,,1.0,24.0,1.0,,,3.0,5.0,,,,,,1.0,,5.0,4.0,,1.0,2.0,,,2.0,2.0,4.0,,0.0,0.0,0.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Concacaf_Gold_Cup,2021,Honduras,Honduras,bnic2so7igd1mq5uimokge2mt,M. Santos,Midfielder,5,,13.0,10.0,3.0,,,2.0,,17.0,2.0,2.0,,5.0,3.0,3.0,38.0,1.0,10.0,14.0,,2.0,34.0,74.0,21.0,5.0,2.0,14.0,4.0,7.0,119.0,8.0,1.0,,10.0,42.0,4.0,1.0,20.0,1.0,2.0,2.0,,43.0,38.0,3.0,5.0,1.0,,3.0,4.0,2.0,6.0,,0.0,0.0,0.0,4.0,1.0,,,,,2.0,2.0,,,,,,2.0,5.0,,,5.0,,,9.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Concacaf_Gold_Cup,2021,Honduras,Honduras,dc1tojqbfxfq4wevzyqo0nzai,E. Solano,Midfielder,19,3.0,8.0,10.0,2.0,1.0,,1.0,1.0,4.0,2.0,,2.0,5.0,,4.0,12.0,,4.0,3.0,,,12.0,28.0,8.0,1.0,2.0,7.0,3.0,7.0,80.0,1.0,2.0,,6.0,14.0,,1.0,1.0,,2.0,1.0,1.0,14.0,12.0,,2.0,1.0,,,1.0,3.0,6.0,1.0,1.0,0.0,0.0,,,,,,,,1.0,,,1.0,,1.0,,2.0,1.0,,2.0,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Concacaf_Gold_Cup,2021,Honduras,Honduras,alx3qxxg4i0yei31m3qi0e11x,K. Álvarez,Defender,21,2.0,28.0,10.0,4.0,,,4.0,2.0,96.0,,1.0,,7.0,15.0,4.0,134.0,,19.0,59.0,1.0,1.0,125.0,198.0,40.0,6.0,3.0,24.0,17.0,5.0,360.0,10.0,1.0,5.0,13.0,156.0,7.0,4.0,64.0,1.0,7.0,4.0,2.0,158.0,136.0,6.0,22.0,7.0,1.0,4.0,11.0,30.0,14.0,1.0,0.0,0.0,0.0,11.0,4.0,,,1.0,,18.0,1.0,,,,1.0,,2.0,2.0,,,2.0,,,1.0,,4.0,,,1.0,,,,1.0,,,,,,,1.0,,3.0,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,
