liga,temporada,equipo,id,nombre,posicion,dorsal,Aerial Duels,Aerial Duels lost,Aerial Duels won,Appearances,Assists (Intentional),Backward Passes,Blocked Shots,Blocks,Carries,Clean Sheets,Corners Taken (incl short corners),Corners Won,Duels,Duels lost,Duels won,Final Third Touches,Forward Passes,Foul Attempted Tackle,Games Played,Goal Assists,Goals Conceded,Goals Conceded Inside Box,Goals Conceded Outside Box,Ground Duels,Ground Duels lost,Ground Duels won,Handballs conceded,Interceptions,Key Passes (Attempt Assists),Leftside Passes,Offsides,Open Play Passes,Overruns,Progressive Carries,PutThrough/Blocked Distribution,PutThrough/Blocked Distribution Won,Recoveries,Rightside Passes,Shots Created,Shots Off Target (inc woodwork),Shots On Target ( inc goals ),Starts,Substitute Off,Successful Corners into Box,Successful Crosses & Corners,Successful Crosses open play,Successful Dribbles,Successful Lay-offs,Successful Long Passes,Successful Open Play Passes,Successful Passes Opposition Half,Successful Passes Own Half,Successful Short Passes,Tackles Lost,Tackles Won,Through balls,Throw Ins to Opposition Player,Throw Ins to Own Player,Time Played,Times Tackled,Total Big Chances Created,Total Big Chances Missed,Total Clearances,Total Fouls Conceded,Total Fouls Won,Total Losses Of Possession,Total Passes,Total Shots,Total Successful Passes ( Excl Crosses & Corners ) ,Total Tackles,Total Touches In Opposition Box,Total Unsuccessful Passes ( Excl Crosses & Corners ),Touches,Unsuccessful Corners into Box,Unsuccessful Crosses & Corners,Unsuccessful Crosses open play,Unsuccessful Dribbles,Unsuccessful Launches,Unsuccessful Long Passes,Unsuccessful Passes Opposition Half,Unsuccessful Passes Own Half,Unsuccessful Short Passes,Winning Goal,Substitute On,Yellow Cards,Attempts from Set Pieces,Clearances Off the Line,GK Successful Distribution,Goal Kicks,Successful Launches,Total Big Chances Saved,Penalties Conceded,Second Goal Assists,Goals,Goals Openplay,Goals from Inside Box,Goals from Outside Box,Right Foot Goals,Home Goals,Away Goals,Unsuccessful lay-offs,Last Player Tackle,Catches,Crosses not Claimed,Drops,GK Unsuccessful Distribution,Goalkeeper Smother,Penalties Faced,Punches,Saves Made,Saves Made from Inside Box,Saves Made from Outside Box,Saves made - parried,Hit Woodwork,Total Big Chances Scored,Left Foot Goals,Direct Setpiece Goals,Set Pieces Goals,Headed Goals,Penalty Goals Conceded,Straight Red Cards,Total Red Cards,Own Goal Scored,Other Goals,Penalties Taken,Penalty Goals,Foul Won Penalty,Saves made - caught,Red Cards - 2nd Yellow,Penalties Saved,Saves from Penalty,Penalties Off Target
USA_MLS,2026,New York City Football Club,471c07gek7lcu4rbaarwzffu1,K. O'Toole,Defender,22,18.0,7.0,11.0,10.0,,149.0,1.0,2.0,118.0,1.0,1.0,2.0,59.0,27.0,32.0,171.0,183.0,4.0,10.0,,16.0,14.0,2.0,41.0,20.0,21.0,,6.0,3.0,40.0,3.0,553.0,,46.0,28.0,13.0,39.0,191.0,3.0,1.0,2.0,10.0,,,5.0,5.0,3.0,2.0,6.0,492.0,252.0,254.0,495.0,5.0,9.0,,8.0,60.0,900.0,11.0,1.0,1.0,18.0,6.0,4.0,117.0,563.0,3.0,501.0,14.0,18.0,62.0,772.0,,17.0,16.0,5.0,10.0,16.0,47.0,32.0,46.0,0.0,,,,,,,1.0,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,
USA_MLS,2026,New York City Football Club,12wwh7g8lray6xp7nssi7wfmc,A. Ojeda,Forward,26,18.0,12.0,6.0,14.0,3.0,142.0,4.0,1.0,142.0,,3.0,11.0,103.0,58.0,45.0,295.0,68.0,3.0,14.0,3.0,14.0,13.0,1.0,85.0,46.0,39.0,,2.0,13.0,104.0,12.0,372.0,1.0,88.0,12.0,5.0,51.0,59.0,16.0,9.0,7.0,14.0,12.0,1.0,6.0,5.0,19.0,5.0,7.0,321.0,226.0,102.0,315.0,5.0,7.0,,,4.0,1117.0,29.0,2.0,7.0,8.0,9.0,8.0,123.0,373.0,16.0,322.0,12.0,71.0,51.0,552.0,1.0,17.0,16.0,15.0,3.0,4.0,58.0,10.0,47.0,1.0,,1.0,,,,,1.0,,,1.0,3.0,2.0,3.0,,3.0,3.0,0.0,1.0,,,,,,,,,,,,,2.0,2.0,,,,,2.0,,,,,,,,,,,,
USA_MLS,2026,New York City Football Club,85pd2dxhy1gjhzm2mvnkdak15,K. Parks,Midfielder,55,35.0,12.0,23.0,14.0,,86.0,2.0,1.0,77.0,,,1.0,107.0,55.0,52.0,132.0,149.0,10.0,14.0,,13.0,11.0,2.0,72.0,43.0,29.0,,6.0,8.0,135.0,2.0,469.0,1.0,31.0,22.0,17.0,46.0,107.0,8.0,4.0,3.0,10.0,9.0,,1.0,1.0,3.0,18.0,17.0,392.0,189.0,212.0,383.0,6.0,11.0,,,,826.0,16.0,2.0,2.0,19.0,20.0,9.0,120.0,477.0,7.0,400.0,17.0,19.0,77.0,625.0,,3.0,3.0,7.0,6.0,8.0,55.0,25.0,69.0,0.0,4.0,3.0,,,,,,,1.0,,2.0,2.0,2.0,,1.0,2.0,0.0,1.0,,,,,,,,,,,,,,1.0,1.0,,,,3.0,,,,,,,,,,,,
USA_MLS,2026,New York City Football Club,8k9kbq1n2orgl4zrv9eiewmp5,A. Perea,Midfielder,8,6.0,1.0,5.0,4.0,,6.0,,,11.0,,,,24.0,8.0,16.0,28.0,20.0,,4.0,,2.0,2.0,,18.0,7.0,11.0,,1.0,1.0,13.0,,54.0,,4.0,2.0,1.0,8.0,18.0,1.0,3.0,1.0,,,,,,3.0,,4.0,39.0,27.0,15.0,38.0,1.0,1.0,,,,122.0,6.0,,,3.0,,6.0,25.0,57.0,4.0,42.0,2.0,5.0,15.0,90.0,,2.0,2.0,3.0,1.0,4.0,12.0,5.0,11.0,0.0,4.0,,,,,,,,,,1.0,,1.0,,,0.0,1.0,,,,,,,,,,,,,,,1.0,,,,1.0,1.0,,,,,,,,,,,,
USA_MLS,2026,New York City Football Club,n85ek1vtyijsm7o46qpoltsk,K. Pierre,Midfielder,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2026,New York City Football Club,djhfxpcow7rwzecl551rq3u21,G. Ranjitsingh,Goalkeeper,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2026,New York City Football Club,bdx0gkyqnrgn9v1o3j6obv4a2,Raul Gustavo,Defender,34,41.0,17.0,24.0,13.0,,53.0,1.0,7.0,180.0,2.0,,1.0,74.0,28.0,46.0,32.0,249.0,6.0,13.0,,13.0,12.0,1.0,33.0,11.0,22.0,,13.0,1.0,105.0,,716.0,1.0,97.0,16.0,7.0,30.0,356.0,1.0,4.0,2.0,9.0,2.0,,,,3.0,,58.0,624.0,165.0,506.0,613.0,5.0,8.0,1.0,,,861.0,1.0,,1.0,67.0,8.0,7.0,105.0,763.0,6.0,671.0,13.0,14.0,92.0,924.0,,2.0,2.0,,24.0,50.0,67.0,27.0,42.0,0.0,4.0,3.0,1.0,,35.0,35.0,8.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,
USA_MLS,2026,New York City Football Club,8umio719luwjmq30cdv3zc5jo,S. Reid,Forward,99,3.0,1.0,2.0,9.0,,3.0,,1.0,9.0,,,,14.0,7.0,7.0,15.0,2.0,,9.0,,2.0,2.0,,11.0,6.0,5.0,,,2.0,4.0,1.0,15.0,,3.0,2.0,1.0,3.0,8.0,2.0,1.0,1.0,,,,,,,,,9.0,8.0,3.0,11.0,2.0,1.0,,,,71.0,3.0,,1.0,,2.0,2.0,17.0,17.0,2.0,11.0,3.0,8.0,6.0,40.0,,,,,,,6.0,,6.0,0.0,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,
USA_MLS,2026,New York City Football Club,7csd9e4ga2p90zyawcpgdc82x,T. Romero,Goalkeeper,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2026,New York City Football Club,1cfm4ne1po0mld4bl37deg36c,J. Shore,Midfielder,32,4.0,3.0,1.0,9.0,,10.0,,1.0,10.0,,,,21.0,9.0,12.0,25.0,23.0,2.0,9.0,,3.0,2.0,1.0,17.0,6.0,11.0,,1.0,2.0,22.0,,68.0,,5.0,2.0,1.0,5.0,13.0,2.0,,,,,,,,,,1.0,56.0,32.0,24.0,55.0,2.0,4.0,,1.0,1.0,86.0,2.0,,,1.0,2.0,5.0,16.0,68.0,,56.0,6.0,,12.0,92.0,,1.0,1.0,,4.0,5.0,9.0,4.0,7.0,0.0,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,
USA_MLS,2026,New York City Football Club,8rxwwv5nvmf9rd4oesd4rh5re,Talles Magno,Forward,11,14.0,7.0,7.0,10.0,,16.0,3.0,,28.0,,,4.0,48.0,23.0,25.0,50.0,17.0,1.0,10.0,,5.0,4.0,1.0,34.0,16.0,18.0,,,1.0,7.0,4.0,54.0,1.0,16.0,4.0,1.0,7.0,15.0,1.0,2.0,5.0,,,,,,7.0,2.0,,36.0,28.0,9.0,37.0,2.0,3.0,,,,162.0,8.0,,1.0,4.0,6.0,6.0,35.0,55.0,7.0,37.0,5.0,17.0,18.0,109.0,,,,3.0,,1.0,14.0,4.0,17.0,0.0,10.0,,,,,,,,,1.0,2.0,2.0,2.0,,1.0,2.0,0.0,,,,,,,,,,,,,,,1.0,1.0,,,,1.0,,,,,,,,,,,,
USA_MLS,2026,New York City Football Club,3ye0empdjbf7x9bgyjbfiy609,S. Tanasijević,Defender,19,5.0,2.0,3.0,3.0,,5.0,,,8.0,,,,10.0,5.0,5.0,10.0,25.0,1.0,3.0,,3.0,2.0,1.0,5.0,3.0,2.0,,,,34.0,,76.0,,5.0,2.0,,3.0,13.0,,,,1.0,1.0,,,,,1.0,,70.0,35.0,36.0,71.0,,1.0,,,8.0,83.0,2.0,,,3.0,2.0,1.0,8.0,77.0,,71.0,1.0,,6.0,94.0,,,,1.0,,,3.0,3.0,6.0,0.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,
USA_MLS,2026,New York City Football Club,71fvqt5u686umgs8bf4vtay8l,Thiago Martins,Defender,13,27.0,7.0,20.0,13.0,,52.0,1.0,14.0,248.0,2.0,,,48.0,17.0,31.0,21.0,282.0,,13.0,,17.0,15.0,2.0,21.0,10.0,11.0,,9.0,1.0,476.0,,1064.0,,106.0,10.0,4.0,63.0,284.0,1.0,1.0,,13.0,1.0,,,,,,49.0,976.0,237.0,766.0,954.0,4.0,5.0,1.0,,,1151.0,3.0,,1.0,72.0,3.0,2.0,105.0,1094.0,1.0,1003.0,9.0,6.0,91.0,1244.0,,,,,20.0,39.0,55.0,36.0,52.0,0.0,,,,1.0,4.0,4.0,9.0,1.0,1.0,,,,,,,,,,1.0,,,,,,,,,,,,1.0,,,,,,3.0,,,,,,,,,,,,
USA_MLS,2026,New York City Football Club,dhnssdf1iuorniavvla5zbwx6,K. Trewin,Defender,5,24.0,8.0,16.0,14.0,,82.0,3.0,9.0,135.0,3.0,,3.0,84.0,35.0,49.0,107.0,317.0,11.0,14.0,,18.0,16.0,2.0,60.0,27.0,33.0,,16.0,7.0,206.0,,844.0,,61.0,24.0,13.0,42.0,280.0,7.0,2.0,3.0,13.0,2.0,,1.0,1.0,2.0,7.0,40.0,743.0,347.0,438.0,744.0,6.0,17.0,2.0,2.0,4.0,1171.0,8.0,2.0,,41.0,13.0,8.0,124.0,885.0,5.0,784.0,23.0,8.0,101.0,1060.0,,1.0,1.0,3.0,14.0,33.0,65.0,37.0,68.0,0.0,1.0,2.0,,,8.0,8.0,6.0,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,
USA_MLS,2026,New York City Football Club,cgzcn8oo03wda4e5o0jxgy4tl,H. Wolf,Forward,17,4.0,4.0,,13.0,1.0,98.0,6.0,,123.0,2.0,1.0,3.0,110.0,67.0,43.0,235.0,65.0,8.0,13.0,2.0,13.0,12.0,1.0,106.0,63.0,43.0,2.0,9.0,11.0,68.0,4.0,308.0,1.0,62.0,20.0,8.0,58.0,79.0,13.0,7.0,9.0,12.0,7.0,,1.0,1.0,8.0,11.0,3.0,257.0,185.0,75.0,256.0,6.0,13.0,1.0,,6.0,994.0,35.0,1.0,2.0,4.0,18.0,16.0,110.0,310.0,16.0,259.0,19.0,55.0,51.0,480.0,,6.0,6.0,22.0,3.0,5.0,40.0,17.0,46.0,1.0,1.0,2.0,,,,,,,,,5.0,5.0,5.0,,3.0,4.0,1.0,1.0,,,,,,,,,,,,,,3.0,2.0,,,,1.0,,,,,,,,,,,,
