liga,temporada,equipo,id,nombre,posicion,dorsal,Time Played,Substitute On,Appearances,Index,Games Played,Yellow Cards,Substitute Off,Goals Conceded Inside Box,Starts,Goals Conceded,Clean Sheets,Goals,Right Foot Goals,Open Play Passes,Successful Passes Opposition Half,Total Passes,Successful Short Passes,Total Shots,Touches,Total Touches In Opposition Box,Shots On Target ( inc goals ),Assists (Intentional),Leftside Passes,Goals from Inside Box,Successful Open Play Passes,Total Successful Passes ( Excl Crosses & Corners ) ,Goal Assists,Successful Crosses & Corners,Successful Crosses open play,Total Red Cards,Straight Red Cards,Headed Goals,Forward Passes,Unsuccessful Crosses open play,Throw Ins to Own Player,Successful Lay-offs,Corners Won,Backward Passes,Unsuccessful Long Passes,Shots Off Target (inc woodwork),Total Losses Of Possession,Successful Passes Own Half,Total Tackles,Unsuccessful Short Passes,Total Fouls Conceded,Successful Dribbles,Total Unsuccessful Passes ( Excl Crosses & Corners ),Rightside Passes,Key Passes (Attempt Assists),Unsuccessful Passes Opposition Half,Blocked Shots,Recoveries,PutThrough/Blocked Distribution,Unsuccessful Passes Own Half,Ground Duels,Duels won,Successful Long Passes,Total Fouls Won,Unsuccessful Dribbles,Duels,Left Foot Goals,Unsuccessful Crosses & Corners,Handballs conceded,Ground Duels lost,Tackles Won,Duels lost,Tackles Lost,Ground Duels won,Successful Launches,PutThrough/Blocked Distribution Won,Aerial Duels lost,Set Pieces Goals,Goals from Outside Box,Attempts from Set Pieces,Aerial Duels won,Total Clearances,Aerial Duels,Unsuccessful lay-offs,Offsides,Unsuccessful Launches,Foul Attempted Tackle,Blocks,Interceptions,Corners Taken (incl short corners),Unsuccessful Corners into Box,Saves Made,GK Successful Distribution,Catches,Saves Made from Inside Box,Penalties Conceded,Throw Ins to Opposition Player,Penalties Off Target,Penalties Taken,Successful Corners into Box,Punches,Saves Made from Outside Box,Saves made - parried,Penalties Faced,GK Unsuccessful Distribution,Own Goal Scored,Goals Conceded Outside Box,Penalties Saved,Saves from Penalty,Clearances Off the Line,Hit Woodwork,Red Cards - 2nd Yellow,Foul Won Penalty,Penalty Goals,Goalkeeper Smother,Through balls,Saves made - caught,Drops
Concacaf_Concacaf_U17,2017 Panama,Canada Under 17,882vd5rnobx3xba2sb99k49gp,A. Hojabrpour,Midfielder,13,112.0,2.0,3.0,10.0,3.0,,1.0,2.0,1.0,2.0,,1.0,1.0,,,,,1.0,1.0,1.0,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Concacaf_Concacaf_U17,2017 Panama,Canada Under 17,92cutl9629yad2jm1srr6rzzd,Y. Le Bourhis,Defender,14,175.0,,2.0,10.0,2.0,,1.0,2.0,2.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Concacaf_Concacaf_U17,2017 Panama,Canada Under 17,eg3uo03gmym3dhombksuyljop,É. Legault,Defender,12,270.0,,3.0,10.0,3.0,1.0,,4.0,3.0,4.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Concacaf_Concacaf_U17,2017 Panama,Canada Under 17,cu34wwcs8ozsglt7gew3p7sh5,T. Mohammed,Forward,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Concacaf_Concacaf_U17,2017 Panama,Canada Under 17,6ahu72g0u39bxbjiz7ggefai1,N. Okello,Midfielder,6,128.0,1.0,3.0,10.0,3.0,1.0,2.0,2.0,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Concacaf_Concacaf_U17,2017 Panama,Canada Under 17,bdgjmawy0anbgy1tz87ocvd9l,L. Petrasso,Midfielder,11,117.0,2.0,3.0,10.0,3.0,,1.0,2.0,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Concacaf_Concacaf_U17,2017 Panama,Canada Under 17,cusim5b0lb4yc0sz00d7is73d,R. Romeo,Defender,5,82.0,,1.0,10.0,1.0,,,1.0,1.0,1.0,,1.0,,,,,,1.0,1.0,1.0,1.0,,,1.0,,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Concacaf_Concacaf_U17,2017 Panama,Canada Under 17,76lz7mhivihluvwrvf2rmdlnt,J. Ruby,Defender,2,270.0,,3.0,10.0,3.0,,,4.0,3.0,4.0,1.0,,,1.0,1.0,1.0,1.0,,1.0,,,1.0,,,1.0,1.0,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Concacaf_Concacaf_U17,2017 Panama,Canada Under 17,a864g2cv5nk1z8luo7bpoo2y1,S. Sgarbossa,Goalkeeper,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Concacaf_Concacaf_U17,2017 Panama,Canada Under 17,eojxqfdewy3jdl9h3nb5d6ui1,S. Yeates,Midfielder,10,255.0,,3.0,10.0,3.0,1.0,1.0,4.0,3.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
