root_folder,liga,temporada,equipo,equipo_folder,id,nombre,posicion,dorsal,Unsuccessful Crosses open play,Time Played,Throw Ins to Own Player,Open Play Passes,Corners Won,Backward Passes,Successful Passes Opposition Half,Unsuccessful Launches,Unsuccessful Long Passes,Aerial Duels lost,Total Losses Of Possession,Successful Passes Own Half,Total Tackles,Unsuccessful Short Passes,Total Passes,Total Fouls Conceded,Successful Short Passes,Goals Conceded Inside Box,Total Unsuccessful Passes ( Excl Crosses & Corners ),Rightside Passes,Key Passes (Attempt Assists),Unsuccessful Passes Opposition Half,Throw Ins to Opposition Player,Recoveries,Starts,Unsuccessful Passes Own Half,Touches,Appearances,Foul Attempted Tackle,Ground Duels,Forward Passes,Index,Duels won,Successful Long Passes,Aerial Duels won,Duels,Total Clearances,Goals Conceded,Unsuccessful Crosses & Corners,Games Played,Ground Duels lost,Leftside Passes,Successful Open Play Passes,Total Successful Passes ( Excl Crosses & Corners ) ,Aerial Duels,Clean Sheets,Tackles Won,Duels lost,Interceptions,Ground Duels won,Substitute On,Blocks,Successful Lay-offs,Goals,Successful Crosses & Corners,Yellow Cards,PutThrough/Blocked Distribution Won,Goals Conceded Outside Box,Successful Dribbles,Total Shots,Successful Corners into Box,Blocked Shots,PutThrough/Blocked Distribution,Corners Taken (incl short corners),Goals from Outside Box,Total Touches In Opposition Box,Shots On Target ( inc goals ),Attempts from Set Pieces,Total Fouls Won,Unsuccessful Dribbles,Left Foot Goals,Unsuccessful Corners into Box,Handballs conceded,Assists (Intentional),Goal Assists,Through balls,Tackles Lost,Shots Off Target (inc woodwork),Substitute Off,Saves Made,GK Successful Distribution,Successful Launches,Punches,Drops,Catches,Saves Made from Outside Box,Saves made - parried,Saves Made from Inside Box,Saves made - caught,GK Unsuccessful Distribution,Offsides,Unsuccessful lay-offs,Successful Crosses open play,Goals from Inside Box,Right Foot Goals,Other Goals,Clearances Off the Line,Hit Woodwork,Headed Goals,Penalties Taken,Goalkeeper Smother,Penalty Goals Conceded,Crosses not Claimed,Penalties Saved,Penalties Faced,Saves from Penalty,Penalties Conceded,Total Red Cards,Straight Red Cards,Set Pieces Goals,Penalty Goals,Red Cards - 2nd Yellow,Own Goal Scored,Second Goal Assists,Foul Won Penalty
testeo_ligas_norteamerica,Concacaf_Concacaf_Gold_Cup,2017 USA,Costa Rica,Costa_Rica,7vfi4xx7xmrkzdizzoz7v3jl5,J. Marín,Midfielder,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Concacaf_Gold_Cup,2017 USA,Costa Rica,Costa_Rica,8k3z7zd8xy0rhyvxzhmygiuvp,L. Moreira,Goalkeeper,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Concacaf_Gold_Cup,2017 USA,Costa Rica,Costa_Rica,a92pcg1oc5adsjl5vn368nzrp,J. Ordain,Defender,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Concacaf_Gold_Cup,2017 USA,Costa Rica,Costa_Rica,9syvwkayarvzchmkjpysurowl,B. Oviedo,Defender,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Concacaf_Gold_Cup,2017 USA,Costa Rica,Costa_Rica,b7hbf12fmi37axcj72o16bwt1,P. Pemberton,Goalkeeper,18,,360.0,,58.0,,,14.0,15.0,22.0,,25.0,63.0,,2.0,101.0,,59.0,2.0,24.0,14.0,1.0,17.0,,28.0,4.0,7.0,134.0,4.0,,2.0,71.0,10.0,4.0,18.0,2.0,4.0,11.0,3.0,,4.0,,16.0,44.0,77.0,2.0,2.0,,,,2.0,,,,,,1.0,,1.0,,,,,1.0,,,,,,3.0,,,,,,,,,,,8.0,36.0,6.0,5.0,,,1.0,1.0,7.0,,5.0,,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Concacaf_Gold_Cup,2017 USA,Costa Rica,Costa_Rica,2zyly9zv194653h5hv9ey4jbp,D. Ramírez,Forward,7,3.0,319.0,,96.0,2.0,34.0,42.0,2.0,6.0,1.0,36.0,36.0,9.0,12.0,96.0,3.0,75.0,2.0,18.0,22.0,1.0,20.0,,24.0,3.0,1.0,145.0,5.0,3.0,30.0,27.0,10.0,18.0,3.0,1.0,32.0,,3.0,3.0,5.0,13.0,13.0,78.0,78.0,2.0,1.0,5.0,14.0,1.0,17.0,2.0,,8.0,1.0,,1.0,1.0,1.0,2.0,6.0,,1.0,2.0,,1.0,6.0,3.0,,6.0,6.0,1.0,,,,,,4.0,3.0,1.0,,,1.0,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Concacaf_Gold_Cup,2017 USA,Costa Rica,Costa_Rica,e1wfubsenlko5kjvaqiorfbv9,A. Rodríguez,Forward,9,,90.0,,18.0,,8.0,9.0,,,1.0,7.0,6.0,1.0,4.0,19.0,3.0,15.0,,4.0,7.0,,3.0,,2.0,1.0,1.0,30.0,2.0,1.0,7.0,2.0,10.0,5.0,,1.0,9.0,,,,2.0,3.0,2.0,14.0,15.0,2.0,,1.0,4.0,,4.0,1.0,,3.0,1.0,,,,,1.0,3.0,,,1.0,,,2.0,1.0,,2.0,,,,1.0,,,,,2.0,2.0,,,,,,,,,,,,2.0,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Concacaf_Gold_Cup,2017 USA,Costa Rica,Costa_Rica,8i0igr9dvvvba8mjvdrusjufp,B. Ruiz,Midfielder,10,2.0,450.0,7.0,208.0,4.0,48.0,99.0,1.0,9.0,6.0,78.0,69.0,2.0,39.0,214.0,5.0,153.0,2.0,48.0,43.0,7.0,48.0,,30.0,5.0,4.0,291.0,5.0,4.0,42.0,66.0,10.0,21.0,13.0,6.0,54.0,6.0,3.0,4.0,5.0,27.0,57.0,161.0,166.0,12.0,3.0,2.0,33.0,2.0,15.0,,,9.0,,2.0,,3.0,1.0,6.0,4.0,2.0,4.0,3.0,4.0,,7.0,2.0,1.0,7.0,8.0,,2.0,1.0,1.0,1.0,1.0,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Concacaf_Gold_Cup,2017 USA,Costa Rica,Costa_Rica,1fkxsz9q0spqx8zvjyh6vb845,J. Salvatierra,Defender,6,6.0,275.0,15.0,109.0,4.0,15.0,42.0,2.0,5.0,2.0,39.0,43.0,9.0,19.0,109.0,6.0,80.0,1.0,24.0,4.0,4.0,26.0,4.0,10.0,3.0,4.0,179.0,4.0,3.0,25.0,38.0,10.0,16.0,5.0,3.0,30.0,5.0,1.0,6.0,4.0,12.0,52.0,85.0,85.0,5.0,2.0,6.0,14.0,12.0,13.0,1.0,,3.0,,,,2.0,,3.0,1.0,,1.0,4.0,,,7.0,1.0,,1.0,,,,,,,2.0,3.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Concacaf_Gold_Cup,2017 USA,Costa Rica,Costa_Rica,e3x8a76sa2mrv1wkbx3jv3x05,U. Segura,Midfielder,19,,67.0,,27.0,,7.0,9.0,1.0,1.0,1.0,16.0,10.0,,7.0,27.0,2.0,17.0,,8.0,5.0,,5.0,,4.0,1.0,3.0,46.0,2.0,1.0,10.0,11.0,10.0,3.0,2.0,1.0,12.0,2.0,,,2.0,8.0,4.0,19.0,19.0,2.0,,,9.0,2.0,2.0,1.0,,1.0,,,,2.0,,,,,1.0,5.0,,,,,,2.0,2.0,,,,,,,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Concacaf_Gold_Cup,2017 USA,Costa Rica,Costa_Rica,cg2d8f7rgwhf8t8c3unaittjp,Y. Tejeda,Midfielder,17,,298.0,,167.0,,35.0,67.0,1.0,4.0,4.0,23.0,82.0,8.0,17.0,170.0,,144.0,1.0,21.0,34.0,1.0,15.0,,23.0,3.0,6.0,199.0,5.0,,17.0,49.0,10.0,13.0,5.0,1.0,22.0,1.0,1.0,,5.0,5.0,52.0,146.0,149.0,5.0,1.0,5.0,9.0,5.0,12.0,2.0,,3.0,,,,6.0,,1.0,,,,7.0,,,,,,3.0,,,,,,,1.0,3.0,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Concacaf_Gold_Cup,2017 USA,Costa Rica,Costa_Rica,9gvz98097iu5w7fqzzscfpo0l,M. Umaña,Defender,4,,90.0,,64.0,,4.0,6.0,2.0,3.0,3.0,5.0,55.0,1.0,2.0,66.0,,54.0,,5.0,31.0,,3.0,,3.0,1.0,2.0,76.0,1.0,,2.0,19.0,10.0,4.0,7.0,2.0,7.0,3.0,,,1.0,,12.0,59.0,61.0,5.0,1.0,,3.0,,2.0,,2.0,,,,,,,,2.0,,,,,,2.0,,,1.0,,,,,,,,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Concacaf_Gold_Cup,2017 USA,Costa Rica,Costa_Rica,bwajcg410mvcsdlxvc7u4yq51,M. Ureña,Forward,21,6.0,364.0,6.0,79.0,3.0,22.0,53.0,,1.0,2.0,52.0,9.0,,24.0,86.0,3.0,57.0,2.0,25.0,25.0,5.0,30.0,,6.0,4.0,1.0,148.0,5.0,,28.0,14.0,10.0,16.0,4.0,2.0,32.0,,3.0,6.0,5.0,14.0,25.0,54.0,61.0,4.0,1.0,,16.0,1.0,14.0,1.0,,5.0,1.0,1.0,,1.0,1.0,5.0,10.0,,2.0,8.0,,,19.0,8.0,,9.0,6.0,,,1.0,1.0,1.0,1.0,,2.0,1.0,,,,,,,,,,,,3.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Concacaf_Gold_Cup,2017 USA,Costa Rica,Costa_Rica,cz51ia9ovw0adlfq56ld6cbu1,J. Vargas,Defender,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Concacaf_Gold_Cup,2017 USA,Costa Rica,Costa_Rica,9aoke98456yic2bon1igtmimt,J. Venegas,Midfielder,11,,35.0,,7.0,1.0,1.0,3.0,,,,6.0,3.0,,1.0,7.0,,6.0,,1.0,,,1.0,,2.0,1.0,,15.0,1.0,,4.0,1.0,10.0,,,,4.0,,,,1.0,4.0,5.0,6.0,6.0,,,,4.0,,,,,,,,,1.0,,,1.0,,,1.0,,,2.0,,,,3.0,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Concacaf_Gold_Cup,2017 USA,Costa Rica,Costa_Rica,e9q3q6g92qe9o1b34majj6j11,R. Wallace,Midfielder,13,8.0,183.0,1.0,65.0,2.0,17.0,40.0,,,1.0,24.0,17.0,4.0,9.0,65.0,2.0,55.0,1.0,9.0,32.0,5.0,16.0,,10.0,2.0,1.0,96.0,3.0,1.0,17.0,9.0,10.0,9.0,1.0,2.0,20.0,,1.0,8.0,3.0,10.0,7.0,56.0,56.0,3.0,,4.0,11.0,2.0,7.0,1.0,1.0,2.0,1.0,1.0,,,,1.0,4.0,,,3.0,,,11.0,2.0,,2.0,1.0,,,,1.0,1.0,,,2.0,1.0,,,,,,,,,,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Concacaf_Gold_Cup,2017 USA,Costa Rica,Costa_Rica,deoif7y6l43fo1xcqt66oiq51,K. Waston,Defender,24,,180.0,,98.0,,5.0,18.0,4.0,10.0,2.0,17.0,67.0,1.0,5.0,100.0,2.0,77.0,1.0,15.0,53.0,1.0,12.0,,5.0,2.0,3.0,123.0,2.0,1.0,4.0,29.0,10.0,5.0,8.0,2.0,8.0,11.0,2.0,,2.0,1.0,13.0,84.0,85.0,4.0,1.0,1.0,3.0,3.0,3.0,,,,,,,2.0,1.0,,,,,3.0,,,1.0,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
