liga,temporada,equipo,id,nombre,posicion,dorsal,Unsuccessful Crosses open play,Time Played,GK Successful Distribution,Throw Ins to Own Player,Successful Lay-offs,Successful Launches,Goals,Open Play Passes,Backward Passes,Successful Passes Opposition Half,Unsuccessful Launches,Unsuccessful Long Passes,PutThrough/Blocked Distribution Won,Shots Off Target (inc woodwork),Aerial Duels lost,Total Losses Of Possession,Successful Passes Own Half,Total Tackles,Set Pieces Goals,Unsuccessful Short Passes,Total Passes,Total Fouls Conceded,Successful Short Passes,Goals Conceded Inside Box,Total Shots,Total Unsuccessful Passes ( Excl Crosses & Corners ),Rightside Passes,Key Passes (Attempt Assists),Unsuccessful Passes Opposition Half,Recoveries,Starts,PutThrough/Blocked Distribution,Unsuccessful Passes Own Half,Touches,Appearances,Foul Attempted Tackle,Blocks,Ground Duels,Goals from Outside Box,Forward Passes,Total Touches In Opposition Box,Index,Duels won,Shots On Target ( inc goals ),Attempts from Set Pieces,Successful Long Passes,Total Fouls Won,Aerial Duels won,Duels,Total Clearances,Goals Conceded,Left Foot Goals,Unsuccessful Crosses & Corners,Games Played,Headed Goals,GK Unsuccessful Distribution,Ground Duels lost,Leftside Passes,Goals from Inside Box,Successful Open Play Passes,Total Successful Passes ( Excl Crosses & Corners ) ,Aerial Duels,Clean Sheets,Tackles Won,Duels lost,Tackles Lost,Interceptions,Ground Duels won,Successful Dribbles,Blocked Shots,Substitute On,Successful Crosses & Corners,Successful Crosses open play,Offsides,Corners Won,Yellow Cards,Substitute Off,Throw Ins to Opposition Player,Unsuccessful Dribbles,Assists (Intentional),Goal Assists,Right Foot Goals,Handballs conceded,Saves Made,Punches,Goalkeeper Smother,Drops,Catches,Saves Made from Outside Box,Saves made - parried,Saves Made from Inside Box,Hit Woodwork,Unsuccessful lay-offs,Successful Corners into Box,Corners Taken (incl short corners),Unsuccessful Corners into Box,Through balls,Goals Conceded Outside Box,Foul Won Penalty,Penalties Taken,Penalty Goals,Penalties Faced,Saves made - caught,Penalties Conceded,Own Goal Scored,Total Red Cards,Red Cards - 2nd Yellow,Last Man Tackle
Concacaf_Concacaf_Champions_Cup,2018,CD Guadalajara,3tj14uw0unebifz0frd9u2dw5,E. Hernández,Defender,6,7.0,433.0,,37.0,1.0,5.0,,198.0,25.0,84.0,20.0,23.0,8.0,1.0,11.0,94.0,66.0,20.0,,40.0,205.0,7.0,132.0,2.0,1.0,63.0,47.0,9.0,46.0,31.0,5.0,14.0,26.0,348.0,5.0,4.0,2.0,40.0,,117.0,4.0,58.0,39.0,,,10.0,4.0,12.0,63.0,8.0,2.0,,9.0,5.0,,,13.0,16.0,,136.0,142.0,23.0,2.0,14.0,24.0,6.0,13.0,27.0,4.0,,,8.0,5.0,1.0,1.0,2.0,2.0,12.0,2.0,,,,,,,,,,,,,,,3.0,6.0,1.0,,,,,,,,,,,,
Concacaf_Concacaf_Champions_Cup,2018,CD Guadalajara,avd8lotmysybbftiwdtlezx79,M. Jiménez,Goalkeeper,34,,90.0,8.0,,,1.0,,9.0,,1.0,3.0,10.0,,,,10.0,12.0,,,,23.0,,9.0,1.0,,10.0,6.0,,9.0,8.0,1.0,,1.0,35.0,1.0,,,,,12.0,,76.0,,,,4.0,,,,,1.0,,,1.0,,5.0,,5.0,,7.0,13.0,,,,,,,,,,,,,,,,,,,,,,,6.0,,,,,3.0,1.0,3.0,,,,,,,,,,,,,,,,,
Concacaf_Concacaf_Champions_Cup,2018,CD Guadalajara,fbxl6ozy6n8o2cc4zxn4qg9h,J. López,Midfielder,10,5.0,273.0,,2.0,3.0,,1.0,100.0,23.0,65.0,,2.0,2.0,4.0,4.0,48.0,23.0,1.0,,20.0,108.0,5.0,82.0,,9.0,22.0,18.0,2.0,31.0,5.0,3.0,6.0,2.0,168.0,5.0,1.0,,21.0,,30.0,14.0,51.0,11.0,5.0,,4.0,6.0,1.0,26.0,1.0,,,11.0,5.0,1.0,,11.0,37.0,1.0,78.0,86.0,5.0,,1.0,15.0,,7.0,10.0,3.0,1.0,2.0,2.0,2.0,2.0,5.0,,3.0,1.0,2.0,,,,2.0,,,,,,,,,1.0,,,7.0,3.0,,,,,,,,,,,,
Concacaf_Concacaf_Champions_Cup,2018,CD Guadalajara,4xlgsrklbu5qofhrk52pjttnu,J. Macías,Forward,292,2.0,138.0,,,1.0,,2.0,39.0,12.0,26.0,1.0,2.0,1.0,4.0,,20.0,5.0,5.0,,6.0,39.0,,30.0,,11.0,8.0,11.0,1.0,9.0,8.0,1.0,3.0,1.0,75.0,6.0,,,13.0,,12.0,10.0,92.0,8.0,7.0,,1.0,1.0,,13.0,1.0,,1.0,2.0,6.0,,,5.0,4.0,2.0,31.0,31.0,,1.0,4.0,5.0,1.0,1.0,8.0,2.0,,5.0,,,6.0,1.0,,,,2.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
Concacaf_Concacaf_Champions_Cup,2018,CD Guadalajara,8fdn4ollhabj63gxxzijpdroq,Ó. Macías,Midfielder,287,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Concacaf_Concacaf_Champions_Cup,2018,CD Guadalajara,c7l6c6gphs8amkcwomtrku7e1,A. Mayorga,Defender,88,2.0,251.0,,27.0,1.0,,1.0,137.0,26.0,74.0,2.0,6.0,7.0,3.0,3.0,42.0,46.0,11.0,,14.0,139.0,5.0,115.0,2.0,5.0,20.0,44.0,1.0,18.0,18.0,3.0,8.0,5.0,231.0,3.0,1.0,1.0,27.0,,62.0,5.0,75.0,19.0,2.0,,4.0,1.0,5.0,35.0,3.0,2.0,1.0,3.0,3.0,,,13.0,7.0,1.0,117.0,119.0,8.0,1.0,7.0,16.0,4.0,4.0,14.0,2.0,3.0,,1.0,1.0,,,,1.0,6.0,3.0,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,
Concacaf_Concacaf_Champions_Cup,2018,CD Guadalajara,5awjec1787k7nfw9flda5d1at,J. Pereira,Defender,4,,321.0,,2.0,,6.0,,184.0,9.0,51.0,6.0,16.0,,1.0,9.0,32.0,115.0,4.0,,11.0,193.0,5.0,146.0,2.0,2.0,27.0,27.0,1.0,19.0,20.0,4.0,,8.0,235.0,4.0,1.0,2.0,17.0,,87.0,2.0,85.0,24.0,1.0,,20.0,5.0,13.0,39.0,12.0,2.0,,,4.0,,,6.0,70.0,,158.0,166.0,22.0,2.0,4.0,15.0,,6.0,11.0,2.0,,,,,1.0,,1.0,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Concacaf_Concacaf_Champions_Cup,2018,CD Guadalajara,axrchx0095dg0ydpb1ajj19ed,O. Pineda,Midfielder,7,5.0,662.0,,2.0,10.0,2.0,1.0,338.0,58.0,199.0,4.0,10.0,3.0,3.0,16.0,96.0,109.0,12.0,,45.0,355.0,6.0,274.0,4.0,5.0,55.0,97.0,14.0,47.0,47.0,7.0,10.0,17.0,478.0,8.0,5.0,1.0,67.0,,83.0,4.0,52.0,45.0,2.0,,26.0,14.0,7.0,90.0,6.0,4.0,,9.0,8.0,,,29.0,117.0,1.0,285.0,300.0,23.0,4.0,7.0,45.0,5.0,8.0,38.0,13.0,1.0,1.0,8.0,,1.0,1.0,1.0,,1.0,5.0,,,1.0,,,,,,,,,,,1.0,6.0,16.0,3.0,2.0,,,,,,,,,,,
Concacaf_Concacaf_Champions_Cup,2018,CD Guadalajara,aul0t01lanfx9qbnosguego9h,R. Pizarro,Midfielder,20,10.0,601.0,,8.0,11.0,,1.0,221.0,59.0,135.0,2.0,4.0,5.0,10.0,5.0,145.0,43.0,11.0,,51.0,229.0,8.0,165.0,4.0,16.0,55.0,67.0,18.0,52.0,34.0,6.0,19.0,13.0,418.0,8.0,2.0,,103.0,,71.0,28.0,69.0,47.0,6.0,,9.0,17.0,3.0,111.0,6.0,4.0,,10.0,8.0,,,59.0,32.0,1.0,166.0,174.0,8.0,4.0,7.0,64.0,4.0,5.0,44.0,16.0,,2.0,4.0,4.0,3.0,10.0,1.0,,,26.0,5.0,5.0,1.0,2.0,,,,,,,,,1.0,,,2.0,,2.0,,,,,,,,,,,
Concacaf_Concacaf_Champions_Cup,2018,CD Guadalajara,936lj4sgmt36ovtu791nd7ys5,A. Pulido,Forward,9,,554.0,,,13.0,,2.0,217.0,49.0,122.0,1.0,3.0,2.0,6.0,16.0,109.0,57.0,6.0,1.0,44.0,224.0,3.0,174.0,4.0,16.0,47.0,65.0,7.0,36.0,34.0,6.0,9.0,11.0,362.0,7.0,,,69.0,1.0,54.0,24.0,69.0,41.0,10.0,4.0,3.0,14.0,10.0,95.0,3.0,4.0,,,7.0,,,38.0,56.0,1.0,171.0,177.0,26.0,2.0,5.0,54.0,1.0,6.0,31.0,11.0,6.0,1.0,2.0,2.0,8.0,5.0,2.0,2.0,,7.0,,,2.0,1.0,,,,,,,,,,1.0,,,,2.0,,,,,,,,,,,
Concacaf_Concacaf_Champions_Cup,2018,CD Guadalajara,c343s86ihz1r03pxsho5psedx,M. Pérez,Midfielder,25,1.0,657.0,,3.0,3.0,7.0,,327.0,44.0,117.0,11.0,21.0,11.0,1.0,13.0,69.0,163.0,30.0,,31.0,332.0,19.0,250.0,4.0,2.0,52.0,85.0,4.0,31.0,53.0,8.0,16.0,22.0,461.0,8.0,8.0,,76.0,,110.0,1.0,51.0,61.0,1.0,,30.0,13.0,14.0,103.0,13.0,4.0,,1.0,8.0,,,29.0,93.0,,277.0,280.0,27.0,4.0,25.0,42.0,5.0,22.0,47.0,5.0,2.0,,,,,1.0,,3.0,,2.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
Concacaf_Concacaf_Champions_Cup,2018,CD Guadalajara,4hxcnch5nam895sdszm41rhzp,A. Rodríguez,Goalkeeper,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Concacaf_Concacaf_Champions_Cup,2018,CD Guadalajara,458fztg3q75fu1brrxjrg1jh1,C. Salcido,Defender,3,1.0,366.0,,2.0,,3.0,,146.0,18.0,24.0,8.0,23.0,4.0,2.0,8.0,39.0,101.0,6.0,,13.0,161.0,,107.0,4.0,3.0,36.0,19.0,,29.0,21.0,4.0,4.0,8.0,223.0,6.0,,3.0,13.0,,70.0,2.0,79.0,18.0,1.0,,18.0,2.0,10.0,31.0,21.0,4.0,,1.0,6.0,,1.0,5.0,54.0,,112.0,125.0,18.0,1.0,5.0,13.0,1.0,16.0,8.0,1.0,,2.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Concacaf_Concacaf_Champions_Cup,2018,CD Guadalajara,8mte9if061bfau2q60ymimz11,G. Sandoval,Midfielder,13,5.0,126.0,,1.0,3.0,,,68.0,16.0,46.0,,1.0,,3.0,1.0,34.0,18.0,2.0,,12.0,70.0,2.0,55.0,1.0,4.0,13.0,17.0,7.0,23.0,5.0,1.0,3.0,3.0,109.0,3.0,2.0,,11.0,,19.0,2.0,50.0,3.0,1.0,,2.0,1.0,,12.0,,1.0,,13.0,3.0,,,8.0,18.0,,56.0,57.0,1.0,1.0,2.0,9.0,,,3.0,,1.0,2.0,7.0,,1.0,5.0,,,,3.0,2.0,2.0,,,,,,,,,,,,1.0,6.0,13.0,7.0,,,,,,,,,,,,
Concacaf_Concacaf_Champions_Cup,2018,CD Guadalajara,ab2fee8s6kv2ck8cbcj1vhnmd,J. Sánchez,Midfielder,17,2.0,90.0,,10.0,,2.0,1.0,46.0,3.0,29.0,2.0,2.0,,,4.0,10.0,15.0,6.0,,3.0,47.0,,38.0,,1.0,5.0,6.0,1.0,6.0,3.0,1.0,1.0,1.0,73.0,1.0,,,11.0,,16.0,1.0,87.0,8.0,1.0,,4.0,1.0,1.0,16.0,,,,2.0,1.0,,,4.0,22.0,1.0,41.0,42.0,5.0,1.0,6.0,8.0,,1.0,7.0,,,,2.0,2.0,,2.0,,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
Concacaf_Concacaf_Champions_Cup,2018,CD Guadalajara,39vlfcg8e9k8ubcc586nh2nl5,É. Torres,Midfielder,302,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Concacaf_Concacaf_Champions_Cup,2018,CD Guadalajara,99mrnc95q93g28eqgnm6r9r6d,Á. Zaldívar,Forward,14,,36.0,,,1.0,,,18.0,3.0,11.0,,,1.0,2.0,,4.0,5.0,1.0,,2.0,18.0,1.0,16.0,,3.0,2.0,6.0,,2.0,3.0,,1.0,,29.0,3.0,,,4.0,,6.0,,100.0,3.0,1.0,,,,1.0,5.0,2.0,,,,3.0,,,2.0,3.0,,16.0,16.0,1.0,,1.0,2.0,,,2.0,1.0,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
