liga,temporada,equipo,id,nombre,posicion,dorsal,Time Played,Throw Ins to Own Player,Open Play Passes,Backward Passes,Successful Crosses & Corners,Successful Passes Opposition Half,Unsuccessful Launches,Unsuccessful Long Passes,Total Losses Of Possession,Successful Passes Own Half,Total Tackles,Unsuccessful Short Passes,Total Passes,Substitute Off,Total Fouls Conceded,Successful Dribbles,Successful Short Passes,Goals Conceded Inside Box,Total Unsuccessful Passes ( Excl Crosses & Corners ),Successful Corners into Box,Rightside Passes,Key Passes (Attempt Assists),Unsuccessful Passes Opposition Half,Recoveries,Starts,PutThrough/Blocked Distribution,Unsuccessful Passes Own Half,Touches,Corners Taken (incl short corners),Appearances,Blocks,Ground Duels,Forward Passes,Index,Duels won,Successful Long Passes,Total Fouls Won,Aerial Duels won,Duels,Total Clearances,Goals Conceded,Unsuccessful Crosses & Corners,Games Played,Unsuccessful Corners into Box,Assists (Intentional),Ground Duels lost,Leftside Passes,Successful Open Play Passes,Total Successful Passes ( Excl Crosses & Corners ) ,Aerial Duels,Clean Sheets,Goal Assists,Tackles Won,Duels lost,Tackles Lost,Interceptions,Ground Duels won,Successful Launches,Yellow Cards,PutThrough/Blocked Distribution Won,Shots Off Target (inc woodwork),Aerial Duels lost,Total Shots,Foul Attempted Tackle,Total Touches In Opposition Box,Unsuccessful Dribbles,Unsuccessful Crosses open play,Corners Won,Blocked Shots,Throw Ins to Opposition Player,Shots On Target ( inc goals ),Through balls,Substitute On,Successful Lay-offs,Successful Crosses open play,Handballs conceded,Hit Woodwork,Saves Made,GK Successful Distribution,Punches,Saves Made from Outside Box,Saves made - parried,Saves Made from Inside Box,GK Unsuccessful Distribution,Foul Won Penalty,Offsides,Goals,Headed Goals,Goals from Inside Box,Right Foot Goals,Clearances Off the Line,Penalties Taken,Unsuccessful lay-offs,Penalty Goals,Penalty Goals Conceded,Goals Conceded Outside Box,Catches,Penalties Faced,Penalties Off Target,Left Foot Goals,Attempts from Set Pieces,Goals from Outside Box,Penalties Conceded,Set Pieces Goals,Total Red Cards,Red Cards - 2nd Yellow,Goalkeeper Smother,Drops,Own Goal Scored,Saves made - caught,Second Goal Assists,Other Goals,Last Man Tackle
Concacaf_Concacaf_Gold_Cup,2019 USA - Costa Rica - Jamaica,Curaçao,5p8jind3yq077ligjqla5zv11,M. Maria,Midfielder,6,220.0,,101.0,10.0,,41.0,,1.0,30.0,44.0,2.0,16.0,102.0,2.0,4.0,2.0,77.0,2.0,17.0,,28.0,,15.0,5.0,3.0,5.0,2.0,129.0,,4.0,,14.0,35.0,10.0,6.0,8.0,1.0,1.0,20.0,2.0,2.0,,4.0,,,9.0,29.0,84.0,85.0,6.0,1.0,,2.0,14.0,,,5.0,,,1.0,,5.0,1.0,1.0,3.0,3.0,,1.0,,,1.0,,1.0,1.0,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Concacaf_Concacaf_Gold_Cup,2019 USA - Costa Rica - Jamaica,Curaçao,5fcaaack3wbn6nfdx1qoqoafp,C. Martina,Defender,2,360.0,2.0,287.0,13.0,,85.0,5.0,14.0,31.0,183.0,5.0,12.0,294.0,,2.0,,246.0,3.0,26.0,,75.0,2.0,19.0,28.0,4.0,1.0,8.0,332.0,,4.0,3.0,9.0,106.0,10.0,7.0,22.0,1.0,1.0,13.0,13.0,3.0,1.0,4.0,,,3.0,100.0,262.0,268.0,4.0,1.0,,4.0,6.0,1.0,5.0,6.0,4.0,,1.0,,3.0,,2.0,1.0,,1.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Concacaf_Concacaf_Gold_Cup,2019 USA - Costa Rica - Jamaica,Curaçao,dilzsa0xc0y1r1r35rdvjty3t,S. Martina,Midfielder,15,195.0,,107.0,16.0,,27.0,2.0,11.0,20.0,67.0,8.0,3.0,108.0,2.0,4.0,,87.0,2.0,14.0,,30.0,1.0,13.0,12.0,2.0,1.0,1.0,131.0,,4.0,,19.0,25.0,10.0,12.0,7.0,3.0,1.0,22.0,,2.0,,4.0,,,8.0,37.0,93.0,94.0,3.0,,,6.0,10.0,2.0,1.0,11.0,,2.0,1.0,,2.0,1.0,2.0,,2.0,,,,,1.0,,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Concacaf_Concacaf_Gold_Cup,2019 USA - Costa Rica - Jamaica,Curaçao,4dxznpr3xwrf1elpc33nm7kd1,S. Martina,Defender,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Concacaf_Concacaf_Gold_Cup,2019 USA - Costa Rica - Jamaica,Curaçao,hwbm1213wyw7ht153fbe647p,G. Nepomuceno,Forward,11,339.0,3.0,99.0,24.0,7.0,65.0,,3.0,64.0,23.0,2.0,21.0,105.0,1.0,3.0,2.0,77.0,3.0,24.0,3.0,12.0,6.0,44.0,11.0,4.0,2.0,,183.0,15.0,4.0,,24.0,25.0,10.0,10.0,4.0,5.0,1.0,26.0,1.0,3.0,20.0,4.0,9.0,1.0,15.0,44.0,77.0,81.0,2.0,,1.0,1.0,16.0,1.0,3.0,9.0,,,,3.0,1.0,4.0,2.0,6.0,6.0,11.0,2.0,2.0,1.0,1.0,,,3.0,4.0,,,,,,,,,,,1.0,,,,,,,1.0,,,,,,,,1.0,,,,,,,,,,,,
Concacaf_Concacaf_Gold_Cup,2019 USA - Costa Rica - Jamaica,Curaçao,evp683g5vsiu94zywpw24gn2t,J. Pieter,Goalkeeper,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Concacaf_Concacaf_Gold_Cup,2019 USA - Costa Rica - Jamaica,Curaçao,7cza2st4pm7zecztqgeauujmd,E. Room,Goalkeeper,1,360.0,,85.0,,,16.0,14.0,33.0,35.0,101.0,,1.0,151.0,,,,95.0,3.0,34.0,,29.0,1.0,28.0,47.0,4.0,,6.0,198.0,,4.0,,,81.0,10.0,,22.0,,,,1.0,3.0,,4.0,,,,41.0,71.0,117.0,,1.0,,,,,,,10.0,,,,,,,,,,,,,,,,,,,,21.0,59.0,1.0,11.0,11.0,10.0,12.0,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,
Concacaf_Concacaf_Gold_Cup,2019 USA - Costa Rica - Jamaica,Curaçao,5prsilftzw8drzbaytsbldjh1,A. Statie,Midfielder,21,258.0,9.0,94.0,15.0,,30.0,3.0,8.0,25.0,47.0,5.0,9.0,94.0,2.0,6.0,2.0,72.0,2.0,17.0,,29.0,1.0,15.0,17.0,3.0,3.0,4.0,140.0,,4.0,1.0,20.0,41.0,10.0,12.0,5.0,3.0,3.0,25.0,9.0,2.0,2.0,4.0,,,11.0,9.0,77.0,77.0,5.0,1.0,,4.0,13.0,1.0,5.0,9.0,,,1.0,,2.0,,5.0,1.0,1.0,2.0,1.0,,2.0,,,1.0,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,
Concacaf_Concacaf_Gold_Cup,2019 USA - Costa Rica - Jamaica,Curaçao,8fnoslb4toi2qhri4pyocq4et,J. Vapor,Midfielder,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Concacaf_Concacaf_Gold_Cup,2019 USA - Costa Rica - Jamaica,Curaçao,5phs46vnv8sxrgc860g95l1p1,Z. de la Paz,Goalkeeper,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Concacaf_Concacaf_Gold_Cup,2019 USA - Costa Rica - Jamaica,Curaçao,89mrojg2kewrjikl5iugqrz6d,G. van Kessel,Forward,16,72.0,1.0,7.0,2.0,,2.0,,1.0,16.0,1.0,1.0,3.0,7.0,,3.0,,3.0,,4.0,,1.0,,7.0,4.0,,4.0,1.0,35.0,,4.0,,12.0,3.0,10.0,3.0,,1.0,1.0,17.0,2.0,,4.0,4.0,,,10.0,1.0,3.0,3.0,5.0,,,,14.0,1.0,,2.0,,1.0,1.0,3.0,4.0,6.0,2.0,4.0,5.0,4.0,4.0,1.0,,3.0,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
