liga,temporada,equipo,id,nombre,posicion,dorsal,Games Played,Goals Conceded,Total Fouls Conceded,Total Successful Passes ( Excl Crosses & Corners ) ,Starts,Total Tackles,Rightside Passes,Time Played,Unsuccessful Long Passes,Times Tackled,Ground Duels won,Total Unsuccessful Passes ( Excl Crosses & Corners ),Total Losses Of Possession,Unsuccessful Short Passes,Goals Conceded Outside Box,Unsuccessful Passes Opposition Half,Tackles Lost,Tackles Won,Clean Sheets,Aerial Duels,Foul Attempted Tackle,Recoveries,Goals Conceded Inside Box,Total Passes,Successful Open Play Passes,Open Play Passes,Duels lost,Unsuccessful Passes Own Half,Interceptions,Touches,Aerial Duels won,Total Clearances,Ground Duels,Duels,Backward Passes,Successful Long Passes,Ground Duels lost,Forward Passes,Appearances,Index,Duels won,Successful Passes Own Half,Successful Short Passes,Key Passes (Attempt Assists),Leftside Passes,Blocks,Successful Passes Opposition Half,Home Goals,Away Goals,Winning Goal,Throw Ins to Own Player,Unsuccessful Launches,Unsuccessful Crosses open play,Substitute Off,Throw Ins to Opposition Player,PutThrough/Blocked Distribution Won,PutThrough/Blocked Distribution,Unsuccessful Crosses & Corners,Substitute On,Total Shots,Unsuccessful Dribbles,Total Fouls Won,Aerial Duels lost,Successful Dribbles,Handballs conceded,Blocked Shots,Shots Off Target (inc woodwork),Successful Launches,Unsuccessful lay-offs,Successful Lay-offs,Offsides,Yellow Cards,GK Successful Distribution,Saves Made from Inside Box,GK Unsuccessful Distribution,Saves Made,Total Touches In Opposition Box,Saves made - parried,Punches,Goals from Inside Box,Attempts from Set Pieces,Assists (Intentional),Right Foot Goals,Corners Won,Penalty Goals,Penalties Taken,Shots On Target ( inc goals ),Goal Assists,Successful Crosses & Corners,Goals,Successful Crosses open play,Goalkeeper Smother,Saves Made from Outside Box,Total Red Cards,Straight Red Cards,Unsuccessful Corners into Box,Corners Taken (incl short corners),Successful Corners into Box,Through balls,Second Goal Assists,Drops,Hit Woodwork,Left Foot Goals,Clearances Off the Line,Own Goal Scored,Headed Goals,Saves made - caught,Catches,Penalty Goals Conceded,Goals from Outside Box,Penalties Conceded,Penalties Faced,Saves from Penalty,Penalties Saved,Foul Won Penalty,Set Pieces Goals,Other Goals
Concacaf_Concacaf_Champions_Cup,2021,Deportivo Saprissa,3zwpfcnzlxkrnr9jkkpu1aifp,E. Espíndola,Defender,5,2.0,5.0,3.0,53.0,2.0,4.0,11.0,180.0,9.0,,6.0,23.0,25.0,14.0,,17.0,1.0,3.0,,7.0,2.0,4.0,5.0,76.0,50.0,73.0,7.0,6.0,2.0,99.0,4.0,7.0,10.0,17.0,3.0,5.0,4.0,40.0,2.0,22.0,10.0,41.0,48.0,,22.0,,12.0,0.0,0.0,0.0,1.0,3.0,,,1.0,1.0,3.0,,,4.0,,2.0,3.0,,,,4.0,,,,,,,,,,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,
Concacaf_Concacaf_Champions_Cup,2021,Deportivo Saprissa,8uxj0wxdu98pv5dbmrcf9jdyi,J. Evans,Defender,39,1.0,4.0,2.0,36.0,1.0,3.0,6.0,90.0,2.0,,7.0,13.0,14.0,11.0,,8.0,2.0,1.0,,,1.0,3.0,4.0,49.0,35.0,48.0,3.0,5.0,1.0,69.0,,1.0,10.0,10.0,3.0,3.0,3.0,25.0,1.0,10.0,7.0,20.0,33.0,,15.0,,16.0,0.0,0.0,0.0,7.0,2.0,,,,3.0,6.0,,,,,1.0,,3.0,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,
Concacaf_Concacaf_Champions_Cup,2021,Deportivo Saprissa,2r9j2cp5okpsf1t0gq562tgwl,D. Guzmán,Midfielder,8,1.0,3.0,1.0,27.0,1.0,1.0,15.0,69.0,6.0,,5.0,12.0,13.0,6.0,,6.0,,1.0,,3.0,1.0,7.0,3.0,39.0,26.0,37.0,1.0,6.0,4.0,56.0,3.0,3.0,6.0,9.0,,5.0,1.0,20.0,1.0,57.0,8.0,21.0,22.0,,4.0,1.0,6.0,0.0,0.0,0.0,,2.0,,1.0,,,,,,1.0,,4.0,,,,,1.0,1.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,
Concacaf_Concacaf_Champions_Cup,2021,Deportivo Saprissa,49qi13tvmu2m5fofb97h8r36d,Alejandro Gómez,Goalkeeper,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Concacaf_Concacaf_Champions_Cup,2021,Deportivo Saprissa,7h6dcr6i7pot28agxeyx7n7jd,L. Hernández,Defender,29,2.0,5.0,2.0,46.0,2.0,4.0,22.0,176.0,,1.0,6.0,7.0,11.0,7.0,,4.0,3.0,1.0,,9.0,2.0,9.0,5.0,53.0,45.0,52.0,10.0,4.0,2.0,73.0,2.0,1.0,9.0,18.0,7.0,3.0,3.0,19.0,2.0,14.0,8.0,27.0,43.0,,5.0,,19.0,0.0,0.0,0.0,2.0,,1.0,1.0,,3.0,3.0,1.0,,,1.0,1.0,7.0,1.0,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,
Concacaf_Concacaf_Champions_Cup,2021,Deportivo Saprissa,6zvr15stdow9yjf5ltjaduk2c,J. Lester,Midfielder,37,1.0,3.0,3.0,18.0,1.0,,7.0,65.0,,1.0,1.0,3.0,5.0,3.0,,1.0,,,,,2.0,5.0,3.0,21.0,18.0,21.0,4.0,2.0,1.0,25.0,,,5.0,5.0,7.0,2.0,4.0,4.0,1.0,2.0,1.0,12.0,16.0,,3.0,,6.0,0.0,0.0,0.0,,,,1.0,,,,,,,1.0,1.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,
Concacaf_Concacaf_Champions_Cup,2021,Deportivo Saprissa,9r6nspi1i7fqw5eizms8l2ynd,J. Martínez,Midfielder,15,1.0,1.0,,9.0,,1.0,5.0,25.0,,,1.0,2.0,5.0,2.0,,1.0,,1.0,,1.0,,2.0,1.0,11.0,9.0,11.0,,1.0,,16.0,1.0,,1.0,2.0,1.0,1.0,,4.0,1.0,25.0,2.0,3.0,8.0,,1.0,,6.0,0.0,0.0,0.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Concacaf_Concacaf_Champions_Cup,2021,Deportivo Saprissa,7vfi4xx7xmrkzdizzoz7v3jl5,J. Marín,Midfielder,80,2.0,2.0,,23.0,1.0,2.0,5.0,110.0,2.0,3.0,8.0,9.0,16.0,7.0,,9.0,1.0,1.0,,3.0,,2.0,2.0,32.0,23.0,32.0,6.0,2.0,,54.0,,,11.0,14.0,11.0,1.0,3.0,5.0,2.0,21.0,8.0,4.0,22.0,,11.0,,19.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,,3.0,4.0,2.0,1.0,1.0,1.0,3.0,3.0,3.0,,2.0,1.0,,,,,,,,,,3.0,,,,,,,2.0,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,
Concacaf_Concacaf_Champions_Cup,2021,Deportivo Saprissa,bs1c570dqtf1jmdnxqhzwrc6i,A. Roper,Defender,38,1.0,1.0,,2.0,,,1.0,21.0,,,,,,,,,,,,,,,1.0,2.0,2.0,2.0,,,,2.0,,,,,1.0,,,,1.0,1.0,,,2.0,,,,2.0,0.0,0.0,0.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Concacaf_Concacaf_Champions_Cup,2021,Deportivo Saprissa,41zrtiektkm0e8d96auw51250,D. Sequeira,Defender,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Concacaf_Concacaf_Champions_Cup,2021,Deportivo Saprissa,afvfd7wufrcm5v0k0wljv3n1m,J. Tellería,Midfielder,36,1.0,1.0,,,,,,1.0,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,0.0,0.0,0.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Concacaf_Concacaf_Champions_Cup,2021,Deportivo Saprissa,905r4pirto8izy6j053kl91hx,M. Torres,Midfielder,20,1.0,1.0,1.0,52.0,1.0,3.0,13.0,90.0,4.0,4.0,7.0,18.0,27.0,14.0,,13.0,3.0,,,,1.0,9.0,1.0,70.0,48.0,62.0,7.0,7.0,3.0,101.0,,,14.0,14.0,11.0,11.0,7.0,28.0,1.0,58.0,7.0,26.0,41.0,4.0,18.0,,29.0,0.0,0.0,0.0,2.0,3.0,1.0,,,2.0,8.0,2.0,,1.0,3.0,2.0,,2.0,,3.0,1.0,,,1.0,,,,,,,,,,,,,,1.0,,,,,3.0,,,,,,,1.0,5.0,3.0,,,,,,,,,,,,,,,,,,,
Concacaf_Concacaf_Champions_Cup,2021,Deportivo Saprissa,deoif7y6l43fo1xcqt66oiq51,K. Waston,Defender,4,1.0,1.0,2.0,40.0,1.0,,10.0,90.0,3.0,,1.0,9.0,9.0,6.0,,4.0,,,,5.0,1.0,9.0,1.0,49.0,37.0,46.0,4.0,5.0,2.0,61.0,3.0,6.0,3.0,8.0,3.0,5.0,2.0,21.0,1.0,51.0,4.0,33.0,35.0,,15.0,,7.0,0.0,0.0,0.0,,2.0,,,,,,,,2.0,,1.0,2.0,,,,2.0,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
