liga,temporada,equipo,id,nombre,posicion,dorsal,Unsuccessful Crosses open play,Time Played,GK Successful Distribution,Throw Ins to Own Player,Successful Lay-offs,Successful Launches,Goals,Open Play Passes,Backward Passes,Successful Passes Opposition Half,Unsuccessful Launches,Unsuccessful Long Passes,PutThrough/Blocked Distribution Won,Shots Off Target (inc woodwork),Aerial Duels lost,Total Losses Of Possession,Successful Passes Own Half,Total Tackles,Set Pieces Goals,Unsuccessful Short Passes,Total Passes,Total Fouls Conceded,Successful Short Passes,Goals Conceded Inside Box,Total Shots,Total Unsuccessful Passes ( Excl Crosses & Corners ),Rightside Passes,Key Passes (Attempt Assists),Unsuccessful Passes Opposition Half,Recoveries,Starts,PutThrough/Blocked Distribution,Unsuccessful Passes Own Half,Touches,Appearances,Foul Attempted Tackle,Blocks,Ground Duels,Goals from Outside Box,Forward Passes,Total Touches In Opposition Box,Index,Duels won,Shots On Target ( inc goals ),Attempts from Set Pieces,Successful Long Passes,Total Fouls Won,Aerial Duels won,Duels,Total Clearances,Goals Conceded,Left Foot Goals,Unsuccessful Crosses & Corners,Games Played,Headed Goals,GK Unsuccessful Distribution,Ground Duels lost,Leftside Passes,Goals from Inside Box,Successful Open Play Passes,Total Successful Passes ( Excl Crosses & Corners ) ,Aerial Duels,Clean Sheets,Tackles Won,Duels lost,Tackles Lost,Interceptions,Ground Duels won,Successful Dribbles,Blocked Shots,Substitute On,Successful Crosses & Corners,Successful Crosses open play,Offsides,Corners Won,Yellow Cards,Substitute Off,Throw Ins to Opposition Player,Unsuccessful Dribbles,Assists (Intentional),Goal Assists,Right Foot Goals,Handballs conceded,Saves Made,Punches,Goalkeeper Smother,Drops,Catches,Saves Made from Outside Box,Saves made - parried,Saves Made from Inside Box,Hit Woodwork,Unsuccessful lay-offs,Successful Corners into Box,Corners Taken (incl short corners),Unsuccessful Corners into Box,Through balls,Goals Conceded Outside Box,Foul Won Penalty,Penalties Taken,Penalty Goals,Penalties Faced,Saves made - caught,Penalties Conceded,Own Goal Scored,Total Red Cards,Red Cards - 2nd Yellow,Last Man Tackle
Concacaf_Concacaf_Champions_Cup,2018,Seattle Sounders FC,d63omwkan7ur4x8w8pk37kvs9,J. McCrary,Midfielder,30,2.0,360.0,1.0,26.0,,2.0,,108.0,18.0,41.0,5.0,12.0,6.0,2.0,6.0,45.0,46.0,11.0,,14.0,111.0,7.0,74.0,4.0,3.0,26.0,6.0,2.0,18.0,12.0,4.0,10.0,10.0,201.0,4.0,4.0,,27.0,,45.0,4.0,38.0,23.0,1.0,,11.0,3.0,10.0,43.0,7.0,5.0,,2.0,4.0,,,14.0,42.0,,82.0,85.0,16.0,2.0,6.0,20.0,5.0,9.0,13.0,2.0,,,2.0,2.0,,2.0,2.0,,10.0,1.0,,,,,,,,,,,,,,,,,,,1.0,,,,,,1.0,,,,
Concacaf_Concacaf_Champions_Cup,2018,Seattle Sounders FC,7vkikmfnhrvfectvaelt2sfrp,B. Meredith,Goalkeeper,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Concacaf_Concacaf_Champions_Cup,2018,Seattle Sounders FC,5vsdc384lgj2t43i6t5ogur4l,J. Morris,Forward,13,2.0,90.0,,,1.0,,,18.0,8.0,7.0,,1.0,1.0,,3.0,10.0,8.0,1.0,,5.0,21.0,2.0,12.0,2.0,1.0,6.0,5.0,1.0,8.0,1.0,1.0,1.0,,34.0,1.0,1.0,,6.0,,5.0,1.0,38.0,6.0,1.0,,3.0,,2.0,11.0,1.0,2.0,,2.0,1.0,,,2.0,3.0,,12.0,15.0,5.0,,1.0,5.0,,2.0,4.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Concacaf_Concacaf_Champions_Cup,2018,Seattle Sounders FC,70velpmyqr0x9onav4kgfjlxx,L. Neagle,Midfielder,27,,104.0,,2.0,,,,28.0,4.0,11.0,,,,,7.0,17.0,7.0,3.0,,11.0,29.0,2.0,17.0,2.0,,11.0,12.0,1.0,9.0,3.0,,,2.0,46.0,3.0,1.0,,9.0,,9.0,2.0,77.0,11.0,,,1.0,3.0,6.0,22.0,2.0,3.0,,,3.0,,,4.0,4.0,,17.0,18.0,13.0,,2.0,11.0,1.0,1.0,5.0,,,3.0,,,1.0,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,
Concacaf_Concacaf_Champions_Cup,2018,Seattle Sounders FC,7ow3xv8u8vzjfis6fn1p7n4dl,A. Roldan,Midfielder,16,,31.0,,,1.0,,,12.0,1.0,3.0,,1.0,,,1.0,6.0,5.0,1.0,,3.0,12.0,,7.0,2.0,,4.0,,,4.0,2.0,,1.0,,18.0,1.0,,,3.0,,5.0,,34.0,2.0,,,1.0,1.0,,4.0,,2.0,,,1.0,,,1.0,6.0,,8.0,8.0,1.0,,1.0,2.0,,2.0,2.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Concacaf_Concacaf_Champions_Cup,2018,Seattle Sounders FC,1n0l8r7kj88y4k7tfaolsrkkp,C. Roldan,Midfielder,7,,360.0,,1.0,6.0,,,181.0,26.0,76.0,5.0,6.0,1.0,,7.0,49.0,70.0,13.0,,33.0,185.0,7.0,142.0,4.0,1.0,39.0,37.0,,31.0,30.0,4.0,2.0,8.0,238.0,4.0,5.0,2.0,37.0,,78.0,2.0,50.0,32.0,1.0,,4.0,6.0,12.0,56.0,5.0,5.0,,,4.0,,,17.0,44.0,,143.0,146.0,19.0,2.0,10.0,24.0,3.0,8.0,20.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,
Concacaf_Concacaf_Champions_Cup,2018,Seattle Sounders FC,59asg6ejg941cd84vnqqaq385,H. Shipp,Midfielder,19,1.0,136.0,,3.0,3.0,,,48.0,16.0,23.0,1.0,1.0,,1.0,2.0,17.0,13.0,4.0,,11.0,48.0,,33.0,,1.0,12.0,15.0,,10.0,6.0,2.0,1.0,3.0,66.0,3.0,,,12.0,,13.0,1.0,21.0,7.0,,,3.0,,2.0,16.0,1.0,,,1.0,3.0,,,7.0,4.0,,36.0,36.0,4.0,,3.0,9.0,1.0,1.0,5.0,1.0,,1.0,,,,1.0,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Concacaf_Concacaf_Champions_Cup,2018,Seattle Sounders FC,2erjnb3l5mngpxyicnzhk7phx,G. Svensson,Midfielder,4,,282.0,,1.0,1.0,2.0,,122.0,13.0,38.0,10.0,14.0,1.0,2.0,1.0,43.0,56.0,7.0,,23.0,131.0,3.0,89.0,2.0,3.0,37.0,25.0,1.0,28.0,18.0,3.0,3.0,9.0,169.0,4.0,2.0,,18.0,,64.0,8.0,100.0,18.0,1.0,,5.0,3.0,8.0,27.0,5.0,3.0,,,4.0,,,8.0,29.0,,88.0,94.0,9.0,2.0,6.0,9.0,1.0,11.0,10.0,,,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,
Concacaf_Concacaf_Champions_Cup,2018,Seattle Sounders FC,4ctqowp9o7mwhajsc4gucql0p,N. Tolo,Defender,5,2.0,90.0,,8.0,,,,38.0,7.0,10.0,2.0,3.0,1.0,,,21.0,15.0,2.0,,10.0,38.0,2.0,24.0,,,13.0,13.0,,13.0,6.0,1.0,2.0,2.0,71.0,1.0,,,8.0,,16.0,,79.0,9.0,,,1.0,4.0,5.0,13.0,5.0,,,2.0,1.0,,,4.0,2.0,,25.0,25.0,5.0,1.0,2.0,4.0,,6.0,4.0,,,,,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Concacaf_Concacaf_Champions_Cup,2018,Seattle Sounders FC,e68y57cy5thgxyun2m3gc4set,R. Torres,Defender,29,,180.0,,,,2.0,,39.0,3.0,9.0,4.0,9.0,,1.0,1.0,19.0,16.0,1.0,,9.0,43.0,4.0,19.0,2.0,2.0,18.0,4.0,1.0,13.0,5.0,2.0,,5.0,60.0,2.0,4.0,1.0,7.0,,26.0,4.0,20.0,6.0,1.0,,6.0,1.0,4.0,12.0,5.0,3.0,,,2.0,,,5.0,10.0,,22.0,25.0,5.0,1.0,1.0,6.0,,4.0,2.0,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,
Concacaf_Concacaf_Champions_Cup,2018,Seattle Sounders FC,5wzjiocild0uj4d0ctq5ipz9x,H. Wingo,Midfielder,23,1.0,160.0,,,1.0,,,43.0,16.0,20.0,1.0,1.0,1.0,,6.0,17.0,13.0,2.0,,10.0,43.0,,29.0,2.0,1.0,11.0,8.0,1.0,6.0,5.0,2.0,6.0,6.0,63.0,4.0,,,5.0,,9.0,4.0,20.0,3.0,1.0,,3.0,,1.0,12.0,1.0,3.0,,1.0,4.0,,,3.0,10.0,,32.0,32.0,7.0,,2.0,9.0,,1.0,2.0,,1.0,2.0,1.0,1.0,,1.0,,2.0,2.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,
Concacaf_Concacaf_Champions_Cup,2018,Seattle Sounders FC,7m4f590x3kc3935gpg72xhg45,M. Eikrem,Midfielder,22,1.0,135.0,,,,1.0,1.0,51.0,12.0,32.0,3.0,7.0,,,3.0,20.0,9.0,3.0,,7.0,54.0,1.0,37.0,2.0,1.0,14.0,17.0,,12.0,3.0,1.0,2.0,4.0,66.0,2.0,1.0,,5.0,,11.0,2.0,72.0,3.0,1.0,,3.0,,,8.0,,3.0,1.0,2.0,2.0,,,2.0,14.0,1.0,39.0,40.0,3.0,,2.0,5.0,1.0,,3.0,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,1.0,3.0,1.0,,1.0,,,,,,,,,,
