liga,temporada,equipo,id,nombre,posicion,dorsal,Unsuccessful Crosses open play,Time Played,Substitute On,Successful Lay-offs,Successful Launches,Goals,Right Foot Goals,Open Play Passes,Corners Won,Backward Passes,Successful Crosses & Corners,Successful Passes Opposition Half,Unsuccessful Launches,Yellow Cards,Unsuccessful Long Passes,PutThrough/Blocked Distribution Won,Shots Off Target (inc woodwork),Goals Conceded Outside Box,Aerial Duels lost,Total Losses Of Possession,Successful Passes Own Half,Total Tackles,Unsuccessful Short Passes,Total Passes,Substitute Off,Total Fouls Conceded,Successful Dribbles,Successful Short Passes,Goals Conceded Inside Box,Total Shots,Total Unsuccessful Passes ( Excl Crosses & Corners ),Successful Corners into Box,Rightside Passes,Key Passes (Attempt Assists),Unsuccessful Passes Opposition Half,Blocked Shots,Recoveries,Starts,PutThrough/Blocked Distribution,Unsuccessful Passes Own Half,Touches,Corners Taken (incl short corners),Appearances,Foul Attempted Tackle,Blocks,Ground Duels,Forward Passes,Total Touches In Opposition Box,Index,Duels won,Shots On Target ( inc goals ),Successful Long Passes,Successful Crosses open play,Total Fouls Won,Aerial Duels won,Unsuccessful Dribbles,Duels,Total Clearances,Goals Conceded,Unsuccessful Crosses & Corners,Games Played,Unsuccessful Corners into Box,Assists (Intentional),Ground Duels lost,Leftside Passes,Goals from Inside Box,Successful Open Play Passes,Total Successful Passes ( Excl Crosses & Corners ) ,Aerial Duels,Clean Sheets,Goal Assists,Through balls,Tackles Won,Duels lost,Tackles Lost,Interceptions,Ground Duels won,Throw Ins to Own Player,Throw Ins to Opposition Player,Offsides,Goals from Outside Box,Attempts from Set Pieces,Left Foot Goals,Headed Goals,Handballs conceded,Hit Woodwork,Penalties Taken,Penalty Goals,GK Successful Distribution,Total Red Cards,Red Cards - 2nd Yellow,Penalties Conceded,Unsuccessful lay-offs,Saves Made,Crosses not Claimed,Punches,Goalkeeper Smother,Drops,Catches,Saves Made from Outside Box,Saves made - parried,Saves Made from Inside Box,Penalties Faced,Saves made - caught,GK Unsuccessful Distribution,Own Goal Scored,Clearances Off the Line,Straight Red Cards,Penalties Saved,Saves from Penalty,Set Pieces Goals,Foul Won Penalty,Last Man Tackle,Second Goal Assists,Penalties Off Target,Times Tackled,Penalty Goals Conceded,Home Goals,Away Goals,Winning Goal,Overruns,Goal Kicks,Other Goals
Mexico_Liga_MX,2016-2017,CF Cruz Azul,bp09n8g1rj8syqya1llzu0251,C. Giménez,Midfielder,10,8.0,940.0,8.0,19.0,2.0,,,448.0,14.0,80.0,10.0,302.0,3.0,5.0,18.0,10.0,17.0,1.0,8.0,152.0,106.0,9.0,59.0,475.0,1.0,22.0,9.0,351.0,13.0,27.0,77.0,3.0,147.0,18.0,104.0,7.0,30.0,8.0,15.0,6.0,669.0,24.0,16.0,10.0,2.0,87.0,126.0,19.0,10.0,42.0,10.0,47.0,4.0,20.0,5.0,10.0,100.0,7.0,14.0,33.0,16.0,19.0,,50.0,122.0,,376.0,398.0,13.0,2.0,1.0,,9.0,58.0,,4.0,37.0,6.0,1.0,3.0,,8.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mexico_Liga_MX,2016-2017,CF Cruz Azul,1qiicv34bcz4q8wuhdxxkymzt,J. Lima,Goalkeeper,282,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mexico_Liga_MX,2016-2017,CF Cruz Azul,7nb8wttu9vq5vyvc3idkuci51,Á. Mena,Midfielder,13,22.0,1327.0,,26.0,,5.0,1.0,552.0,11.0,147.0,8.0,374.0,3.0,6.0,15.0,3.0,10.0,2.0,9.0,182.0,132.0,10.0,54.0,567.0,9.0,43.0,21.0,471.0,14.0,31.0,69.0,1.0,71.0,30.0,102.0,9.0,50.0,16.0,8.0,5.0,824.0,14.0,16.0,14.0,1.0,151.0,143.0,62.0,10.0,64.0,21.0,27.0,6.0,29.0,5.0,15.0,165.0,2.0,16.0,38.0,16.0,10.0,2.0,92.0,206.0,3.0,484.0,498.0,14.0,,4.0,2.0,9.0,101.0,1.0,6.0,59.0,8.0,,10.0,2.0,8.0,4.0,,3.0,,3.0,2.0,,,,,,,,,,,,,,,,,,,,,,,1.0,2.0,,,,,,,,,,,
Mexico_Liga_MX,2016-2017,CF Cruz Azul,52snk5ulvq9ziwe64jk9re95h,O. Mendoza,Defender,2,23.0,1203.0,1.0,2.0,5.0,,,504.0,6.0,88.0,3.0,236.0,16.0,4.0,33.0,9.0,4.0,1.0,14.0,204.0,184.0,29.0,71.0,521.0,4.0,25.0,1.0,385.0,12.0,4.0,104.0,,24.0,5.0,109.0,1.0,70.0,14.0,21.0,18.0,908.0,,15.0,8.0,2.0,116.0,221.0,7.0,10.0,81.0,,32.0,3.0,29.0,23.0,12.0,153.0,24.0,13.0,23.0,15.0,,,58.0,188.0,,401.0,417.0,37.0,4.0,,1.0,22.0,72.0,7.0,28.0,58.0,134.0,34.0,1.0,,,,,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,
Mexico_Liga_MX,2016-2017,CF Cruz Azul,82ney7jkic1rfe7kv2t86hj3d,K. Montaño,Midfielder,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mexico_Liga_MX,2016-2017,CF Cruz Azul,b4mm9be7b6xbr30rxo1jnh4np,G. Peñalba,Midfielder,8,1.0,1168.0,1.0,6.0,1.0,,,686.0,4.0,63.0,,347.0,7.0,2.0,27.0,3.0,9.0,1.0,6.0,103.0,290.0,16.0,55.0,719.0,5.0,18.0,9.0,551.0,10.0,12.0,82.0,,247.0,11.0,65.0,3.0,62.0,15.0,5.0,18.0,832.0,,16.0,11.0,5.0,75.0,215.0,11.0,10.0,47.0,3.0,86.0,,11.0,12.0,4.0,93.0,14.0,11.0,1.0,16.0,,,40.0,194.0,,606.0,637.0,18.0,4.0,1.0,,12.0,46.0,4.0,13.0,35.0,,,1.0,,,,,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,
Mexico_Liga_MX,2016-2017,CF Cruz Azul,2zn2o5lzchz7oattq9pnjr8wl,E. Roco,Defender,26,,749.0,1.0,,10.0,,,342.0,,25.0,,95.0,9.0,1.0,26.0,4.0,2.0,2.0,15.0,62.0,206.0,13.0,31.0,358.0,,13.0,4.0,262.0,10.0,3.0,57.0,,114.0,3.0,41.0,,31.0,8.0,5.0,16.0,457.0,,9.0,7.0,4.0,44.0,156.0,5.0,10.0,41.0,1.0,39.0,,11.0,14.0,1.0,73.0,25.0,12.0,,9.0,,,17.0,63.0,,289.0,301.0,29.0,2.0,,1.0,7.0,32.0,6.0,20.0,27.0,3.0,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mexico_Liga_MX,2016-2017,CF Cruz Azul,2mbinjn69nk32x8sm22l1h49h,F. Rodríguez,Defender,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mexico_Liga_MX,2016-2017,CF Cruz Azul,a6kw1x4kpkio8ua2zxaz7v6c5,M. Rodríguez,Forward,14,35.0,892.0,4.0,7.0,2.0,1.0,1.0,287.0,16.0,90.0,12.0,171.0,6.0,1.0,11.0,11.0,8.0,2.0,5.0,168.0,78.0,7.0,41.0,289.0,5.0,12.0,18.0,230.0,8.0,12.0,52.0,2.0,115.0,15.0,84.0,2.0,45.0,10.0,15.0,9.0,502.0,9.0,14.0,3.0,,96.0,63.0,41.0,10.0,40.0,4.0,7.0,10.0,11.0,4.0,24.0,105.0,4.0,10.0,41.0,14.0,6.0,,60.0,21.0,1.0,235.0,237.0,9.0,1.0,1.0,,5.0,65.0,2.0,7.0,36.0,5.0,2.0,2.0,,1.0,,,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,
Mexico_Liga_MX,2016-2017,CF Cruz Azul,8jf6iwkk15xlkmix318zn8set,A. Rojas,Midfielder,18,,45.0,,,,,,31.0,,5.0,,9.0,1.0,,3.0,,,,,9.0,17.0,3.0,4.0,33.0,1.0,1.0,,23.0,2.0,,7.0,,10.0,,7.0,1.0,4.0,1.0,1.0,,39.0,,1.0,1.0,,5.0,11.0,,10.0,3.0,,3.0,,,,,5.0,,2.0,,1.0,,,2.0,7.0,,24.0,26.0,,,,,2.0,2.0,1.0,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mexico_Liga_MX,2016-2017,CF Cruz Azul,cv9tveb6ytv35taismfjug1cl,J. Rojas,Forward,9,19.0,540.0,2.0,5.0,,1.0,1.0,155.0,18.0,38.0,3.0,89.0,1.0,1.0,6.0,4.0,7.0,1.0,9.0,118.0,19.0,6.0,48.0,159.0,5.0,11.0,15.0,103.0,8.0,9.0,54.0,2.0,35.0,5.0,77.0,3.0,22.0,7.0,14.0,4.0,286.0,14.0,9.0,5.0,,72.0,31.0,36.0,10.0,37.0,2.0,2.0,1.0,14.0,2.0,9.0,83.0,,9.0,27.0,9.0,8.0,,37.0,55.0,1.0,101.0,105.0,11.0,,,,4.0,46.0,2.0,2.0,35.0,3.0,,3.0,,,,,1.0,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mexico_Liga_MX,2016-2017,CF Cruz Azul,4agudi415wgyl4hiadtohqcwl,Richard Ruíz,Midfielder,23,18.0,508.0,7.0,5.0,,1.0,,165.0,6.0,45.0,10.0,99.0,1.0,1.0,7.0,4.0,5.0,,6.0,83.0,43.0,5.0,28.0,167.0,3.0,9.0,7.0,125.0,6.0,8.0,35.0,7.0,44.0,13.0,55.0,1.0,25.0,5.0,11.0,4.0,272.0,13.0,12.0,4.0,,51.0,41.0,12.0,10.0,24.0,3.0,7.0,3.0,7.0,5.0,4.0,62.0,1.0,6.0,24.0,12.0,6.0,,32.0,37.0,1.0,131.0,132.0,11.0,1.0,,,2.0,38.0,3.0,3.0,19.0,6.0,,4.0,,1.0,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mexico_Liga_MX,2016-2017,CF Cruz Azul,4zua1e18eslclq6hqxrwncmol,F. Silva,Midfielder,5,,663.0,3.0,2.0,1.0,3.0,3.0,388.0,,50.0,1.0,179.0,6.0,3.0,20.0,2.0,5.0,1.0,4.0,82.0,154.0,17.0,45.0,397.0,2.0,17.0,2.0,299.0,8.0,11.0,65.0,,126.0,5.0,45.0,2.0,38.0,7.0,5.0,22.0,482.0,,10.0,11.0,2.0,56.0,126.0,1.0,10.0,32.0,6.0,33.0,1.0,7.0,6.0,1.0,66.0,12.0,9.0,2.0,10.0,,,30.0,95.0,,323.0,332.0,10.0,1.0,1.0,1.0,8.0,34.0,9.0,7.0,26.0,1.0,,,3.0,2.0,,,,,,,,1.0,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mexico_Liga_MX,2016-2017,CF Cruz Azul,4qk5vjf5jpvaroug2gd0v285x,J. Velázquez,Defender,6,,1440.0,,,15.0,,,685.0,2.0,45.0,,200.0,44.0,3.0,79.0,9.0,6.0,1.0,20.0,168.0,366.0,33.0,74.0,719.0,,22.0,7.0,495.0,17.0,6.0,153.0,,110.0,1.0,106.0,2.0,82.0,16.0,17.0,47.0,917.0,,16.0,16.0,3.0,102.0,297.0,16.0,10.0,98.0,,71.0,,25.0,36.0,,158.0,44.0,18.0,,16.0,,,40.0,267.0,,540.0,566.0,56.0,4.0,,,29.0,60.0,4.0,29.0,62.0,4.0,,,,,,,,2.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mexico_Liga_MX,2016-2017,CF Cruz Azul,b0asxrmzvlpficslcwf9bpo0l,V. Zúñiga,Forward,24,2.0,46.0,4.0,,,,,15.0,,6.0,1.0,9.0,,,1.0,,1.0,,4.0,14.0,2.0,1.0,4.0,15.0,,2.0,3.0,10.0,4.0,2.0,5.0,,2.0,3.0,7.0,1.0,4.0,,2.0,,35.0,,4.0,2.0,,15.0,1.0,4.0,10.0,4.0,1.0,,1.0,,,4.0,19.0,,4.0,2.0,4.0,,,11.0,6.0,,10.0,10.0,4.0,,,,,15.0,1.0,,4.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
