liga,temporada,equipo,id,nombre,posicion,dorsal,Time Played,Throw Ins to Own Player,Open Play Passes,Backward Passes,Successful Crosses & Corners,Successful Passes Opposition Half,Unsuccessful Launches,Unsuccessful Long Passes,Total Losses Of Possession,Successful Passes Own Half,Total Tackles,Unsuccessful Short Passes,Total Passes,Substitute Off,Total Fouls Conceded,Successful Dribbles,Successful Short Passes,Goals Conceded Inside Box,Total Unsuccessful Passes ( Excl Crosses & Corners ),Successful Corners into Box,Rightside Passes,Key Passes (Attempt Assists),Unsuccessful Passes Opposition Half,Recoveries,Starts,PutThrough/Blocked Distribution,Unsuccessful Passes Own Half,Touches,Corners Taken (incl short corners),Appearances,Blocks,Ground Duels,Forward Passes,Index,Duels won,Successful Long Passes,Total Fouls Won,Aerial Duels won,Duels,Total Clearances,Goals Conceded,Unsuccessful Crosses & Corners,Games Played,Unsuccessful Corners into Box,Assists (Intentional),Ground Duels lost,Leftside Passes,Successful Open Play Passes,Total Successful Passes ( Excl Crosses & Corners ) ,Aerial Duels,Clean Sheets,Goal Assists,Tackles Won,Duels lost,Tackles Lost,Interceptions,Ground Duels won,Successful Launches,Yellow Cards,PutThrough/Blocked Distribution Won,Shots Off Target (inc woodwork),Aerial Duels lost,Total Shots,Foul Attempted Tackle,Total Touches In Opposition Box,Unsuccessful Dribbles,Unsuccessful Crosses open play,Corners Won,Blocked Shots,Throw Ins to Opposition Player,Shots On Target ( inc goals ),Through balls,Substitute On,Successful Lay-offs,Successful Crosses open play,Handballs conceded,Hit Woodwork,Saves Made,GK Successful Distribution,Punches,Saves Made from Outside Box,Saves made - parried,Saves Made from Inside Box,GK Unsuccessful Distribution,Foul Won Penalty,Offsides,Goals,Headed Goals,Goals from Inside Box,Right Foot Goals,Clearances Off the Line,Penalties Taken,Unsuccessful lay-offs,Penalty Goals,Penalty Goals Conceded,Goals Conceded Outside Box,Catches,Penalties Faced,Penalties Off Target,Left Foot Goals,Attempts from Set Pieces,Goals from Outside Box,Penalties Conceded,Set Pieces Goals,Total Red Cards,Red Cards - 2nd Yellow,Goalkeeper Smother,Drops,Own Goal Scored,Saves made - caught,Second Goal Assists,Other Goals,Last Man Tackle
Concacaf_Concacaf_Gold_Cup,2019 USA - Costa Rica - Jamaica,Bermuda,905ctd20yz6tq5z83e217ldxx,R. Lee,Defender,4,11.0,,2.0,,,1.0,,,,1.0,,,2.0,,2.0,,2.0,,,,1.0,,,,,,,2.0,,1.0,,2.0,1.0,10.0,,,,,2.0,,,,1.0,,,2.0,,2.0,2.0,,,,,2.0,,,,,,,,,,2.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Concacaf_Concacaf_Gold_Cup,2019 USA - Costa Rica - Jamaica,Bermuda,7t45yumbmxyzscj9pr74oibx1,D. Leverock,Defender,16,270.0,,59.0,2.0,,14.0,4.0,7.0,18.0,39.0,3.0,9.0,69.0,,4.0,,46.0,4.0,16.0,,10.0,,11.0,8.0,3.0,,5.0,113.0,,3.0,2.0,13.0,38.0,10.0,13.0,7.0,3.0,8.0,27.0,22.0,4.0,,3.0,,,8.0,19.0,45.0,53.0,14.0,1.0,,,14.0,3.0,4.0,5.0,1.0,,,,6.0,2.0,2.0,5.0,1.0,,1.0,1.0,,2.0,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,
Concacaf_Concacaf_Gold_Cup,2019 USA - Costa Rica - Jamaica,Bermuda,6sqbbasqmtyfmsrp0ba64xxp1,Z. Lewis,Midfielder,10,252.0,1.0,57.0,10.0,,24.0,,2.0,32.0,19.0,5.0,14.0,59.0,1.0,4.0,1.0,42.0,4.0,16.0,,11.0,5.0,16.0,14.0,3.0,3.0,3.0,95.0,2.0,3.0,,21.0,21.0,10.0,13.0,1.0,5.0,3.0,27.0,,4.0,3.0,3.0,2.0,,11.0,17.0,41.0,43.0,6.0,1.0,,4.0,14.0,1.0,,10.0,,,2.0,2.0,3.0,4.0,2.0,10.0,3.0,1.0,4.0,1.0,,2.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Concacaf_Concacaf_Gold_Cup,2019 USA - Costa Rica - Jamaica,Bermuda,6sdu9gijl8iuk9ew2tgm7xx3p,W. Ming,Midfielder,18,17.0,,4.0,2.0,,1.0,,,1.0,3.0,,,4.0,,,,4.0,,,,,,,,,,,7.0,,1.0,,,1.0,10.0,,,,,,,,,1.0,,,,1.0,4.0,4.0,,,,,,,1.0,,,1.0,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Concacaf_Concacaf_Gold_Cup,2019 USA - Costa Rica - Jamaica,Bermuda,cu5djp0q8z4dtscudows5sy5l,C. Minors,Defender,3,143.0,8.0,64.0,13.0,,25.0,2.0,4.0,15.0,32.0,4.0,4.0,65.0,1.0,2.0,,55.0,2.0,8.0,,30.0,1.0,11.0,9.0,2.0,1.0,2.0,97.0,,2.0,2.0,9.0,21.0,10.0,7.0,2.0,,3.0,13.0,5.0,2.0,5.0,2.0,,,5.0,1.0,56.0,57.0,4.0,,,3.0,6.0,1.0,3.0,4.0,1.0,,,,1.0,,,,,5.0,1.0,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Concacaf_Concacaf_Gold_Cup,2019 USA - Costa Rica - Jamaica,Bermuda,6pq5yz5u4kok0kvl7q331wxyh,C. Robinson,Midfielder,14,17.0,,4.0,,,2.0,,,1.0,2.0,2.0,,4.0,,,,4.0,,,,3.0,,,1.0,,,,10.0,,1.0,,2.0,1.0,10.0,2.0,,,,2.0,,,,1.0,,,,,4.0,4.0,,,,2.0,,,,2.0,,,,,,1.0,,1.0,,,1.0,1.0,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Concacaf_Concacaf_Gold_Cup,2019 USA - Costa Rica - Jamaica,Bermuda,cb42p0yir4o2k0vm665q1cct1,L. Simmons,Forward,7,131.0,,35.0,8.0,1.0,11.0,,2.0,22.0,13.0,4.0,10.0,35.0,2.0,4.0,1.0,23.0,1.0,12.0,,5.0,1.0,11.0,5.0,2.0,2.0,3.0,66.0,,2.0,1.0,17.0,13.0,10.0,8.0,,2.0,1.0,22.0,1.0,1.0,2.0,2.0,,1.0,10.0,9.0,23.0,23.0,5.0,,1.0,4.0,14.0,,3.0,7.0,,1.0,,2.0,4.0,3.0,2.0,4.0,1.0,2.0,3.0,1.0,,1.0,1.0,,,1.0,,,,,,,,,,,1.0,1.0,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,
Concacaf_Concacaf_Gold_Cup,2019 USA - Costa Rica - Jamaica,Bermuda,7u0c4kj4mfac05rvgyo697kk5,J. Smith,Forward,9,23.0,,6.0,2.0,,3.0,,,5.0,2.0,,1.0,6.0,,2.0,,5.0,,1.0,,2.0,,1.0,1.0,,,,12.0,,2.0,,2.0,,10.0,1.0,,,1.0,6.0,,,,2.0,,,2.0,2.0,5.0,5.0,4.0,,,,5.0,,,,,,,2.0,3.0,2.0,,1.0,,,,,,,,2.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Concacaf_Concacaf_Gold_Cup,2019 USA - Costa Rica - Jamaica,Bermuda,cdnjrzb7yp9h4v2bf0vtehnth,M. Warren,Midfielder,22,79.0,,20.0,6.0,,8.0,,,7.0,8.0,3.0,4.0,20.0,1.0,,,16.0,,4.0,,1.0,,1.0,4.0,1.0,,3.0,32.0,,1.0,1.0,7.0,5.0,10.0,4.0,,1.0,,9.0,,,,1.0,,,3.0,8.0,16.0,16.0,2.0,,,2.0,5.0,1.0,2.0,4.0,,,,1.0,2.0,1.0,,1.0,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Concacaf_Concacaf_Gold_Cup,2019 USA - Costa Rica - Jamaica,Bermuda,34ix43mjp0bvby0rj64mhac45,N. Wells,Forward,21,270.0,,72.0,15.0,3.0,39.0,,3.0,36.0,17.0,3.0,20.0,76.0,,5.0,2.0,49.0,4.0,23.0,,31.0,6.0,21.0,8.0,3.0,2.0,3.0,120.0,,3.0,,23.0,14.0,10.0,17.0,4.0,6.0,6.0,34.0,1.0,4.0,1.0,3.0,,,12.0,16.0,49.0,53.0,11.0,1.0,,3.0,17.0,,2.0,11.0,,,1.0,5.0,5.0,10.0,4.0,21.0,2.0,1.0,3.0,1.0,,5.0,,,1.0,3.0,,,,,,,,,,,3.0,2.0,1.0,2.0,1.0,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,
