liga,temporada,equipo,id,nombre,posicion,dorsal,Appearances,Unsuccessful lay-offs,Successful Short Passes,Successful Crosses & Corners,Overruns,Tackles Lost,Shots Off Target (inc woodwork),Recoveries,Unsuccessful Long Passes,Corners Taken (incl short corners),Backward Passes,Unsuccessful Crosses & Corners,Throw Ins to Opposition Player,Unsuccessful Launches,Total Fouls Won,Goals,Unsuccessful Crosses open play,Yellow Cards,Blocked Shots,Foul Attempted Tackle,Unsuccessful Dribbles,PutThrough/Blocked Distribution Won,Goals Conceded Inside Box,Games Played,Total Fouls Conceded,Successful Crosses open play,Successful Lay-offs,Total Shots,Times Tackled,Key Passes (Attempt Assists),Substitute Off,Rightside Passes,Duels lost,Tackles Won,Goals Conceded,Right Foot Goals,Total Losses Of Possession,Corners Won,Unsuccessful Short Passes,Forward Passes,Total Unsuccessful Passes ( Excl Crosses & Corners ),Unsuccessful Corners into Box,Aerial Duels lost,Total Successful Passes ( Excl Crosses & Corners ) ,Throw Ins to Own Player,Ground Duels,Total Passes,Through balls,Shots On Target ( inc goals ),Aerial Duels,Unsuccessful Passes Own Half,Successful Passes Own Half,Leftside Passes,Duels,Open Play Passes,Goal Assists,Interceptions,Successful Open Play Passes,Successful Passes Opposition Half,Starts,Successful Dribbles,Goals from Inside Box,Unsuccessful Passes Opposition Half,Goals Conceded Outside Box,Total Clearances,Ground Duels won,Index,Total Touches In Opposition Box,Time Played,Ground Duels lost,Touches,PutThrough/Blocked Distribution,Duels won,Substitute On,Successful Corners into Box,Aerial Duels won,Total Tackles,Successful Long Passes,Assists (Intentional),Home Goals,Away Goals,Winning Goal,Penalty Goals Conceded,Penalties Conceded,Offsides,Blocks,Hit Woodwork,Clean Sheets,Successful Launches,Goals from Outside Box,Headed Goals,Handballs conceded,Penalty Goals,Penalties Off Target,Attempts from Set Pieces,Penalties Taken,Last Player Tackle,Goal Kicks,GK Successful Distribution,Left Foot Goals,Clearances Off the Line,Saves Made from Inside Box,Saves made - parried,Penalties Faced,Saves Made from Outside Box,Saves made - caught,Goalkeeper Smother,Catches,Drops,Punches,GK Unsuccessful Distribution,Saves Made,Foul Won Penalty,Own Goal Scored,Total Red Cards,Straight Red Cards,Second Goal Assists,Crosses not Claimed,Other Goals,Red Cards - 2nd Yellow,Saves from Penalty,Penalties Saved,Set Pieces Goals
Canada_Canadian_Premier_League,2024,Cavalry FC,3141if674kt100fnbi3unstsl,T. Field,Defender,12,21.0,,859.0,8.0,,16.0,3.0,70.0,68.0,12.0,100.0,19.0,7.0,41.0,3.0,,15.0,3.0,,8.0,4.0,10.0,12.0,21.0,18.0,5.0,2.0,4.0,11.0,11.0,5.0,386.0,58.0,41.0,14.0,,188.0,5.0,72.0,452.0,140.0,4.0,20.0,929.0,98.0,103.0,1069.0,,1.0,35.0,51.0,522.0,131.0,138.0,1035.0,,28.0,898.0,415.0,19.0,5.0,,108.0,2.0,42.0,65.0,10.0,8.0,1613.0,38.0,1399.0,28.0,80.0,2.0,3.0,15.0,57.0,70.0,,,,0.0,3.0,,,5.0,,6.0,15.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,
Canada_Canadian_Premier_League,2024,Cavalry FC,16q3kpp7uxqjn9993xd5woauh,D. Gutiérrez,Midfielder,27,29.0,1.0,1065.0,9.0,2.0,24.0,14.0,155.0,32.0,12.0,275.0,16.0,,16.0,23.0,,9.0,6.0,9.0,15.0,15.0,21.0,20.0,29.0,22.0,5.0,22.0,16.0,39.0,31.0,10.0,371.0,102.0,53.0,23.0,,223.0,2.0,109.0,324.0,141.0,5.0,9.0,1151.0,11.0,211.0,1292.0,1.0,2.0,16.0,49.0,538.0,322.0,227.0,1247.0,,23.0,1106.0,622.0,24.0,18.0,,108.0,3.0,22.0,118.0,10.0,27.0,2148.0,93.0,1659.0,40.0,125.0,5.0,3.0,7.0,77.0,86.0,,,,0.0,3.0,,1.0,3.0,1.0,5.0,5.0,,,,,,2.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,
Canada_Canadian_Premier_League,2024,Cavalry FC,7m423mahkxftk81mmh7v0jzf8,M. Harms,Defender,29,5.0,,111.0,,2.0,4.0,,11.0,5.0,,27.0,6.0,5.0,4.0,2.0,,6.0,,,1.0,5.0,,1.0,5.0,1.0,,,1.0,7.0,,2.0,13.0,13.0,3.0,1.0,,46.0,2.0,15.0,48.0,20.0,,1.0,112.0,31.0,23.0,132.0,,1.0,3.0,9.0,58.0,44.0,26.0,130.0,,1.0,110.0,54.0,3.0,2.0,,17.0,,7.0,11.0,10.0,4.0,271.0,12.0,217.0,4.0,13.0,2.0,,2.0,7.0,1.0,,,,0.0,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Canada_Canadian_Premier_League,2024,Cavalry FC,e2o2n3ndnjcp5llg2eza9p10q,M. Henry,Midfielder,18,9.0,,113.0,1.0,1.0,8.0,3.0,12.0,1.0,,33.0,6.0,,,11.0,2.0,6.0,1.0,4.0,8.0,6.0,4.0,4.0,9.0,10.0,1.0,5.0,10.0,17.0,8.0,5.0,39.0,38.0,2.0,4.0,1.0,60.0,3.0,22.0,39.0,23.0,,5.0,121.0,2.0,60.0,144.0,,7.0,7.0,1.0,39.0,33.0,67.0,137.0,,2.0,115.0,83.0,5.0,6.0,2.0,28.0,,4.0,27.0,10.0,13.0,419.0,33.0,246.0,7.0,29.0,4.0,,2.0,10.0,8.0,,0.0,2.0,1.0,1.0,,1.0,,2.0,,1.0,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,
Canada_Canadian_Premier_League,2024,Cavalry FC,dvk85r457e15hg0pw5rig0222,J. Herdman,Midfielder,11,8.0,,85.0,2.0,4.0,3.0,2.0,18.0,1.0,,37.0,7.0,1.0,1.0,10.0,1.0,7.0,2.0,4.0,8.0,7.0,4.0,3.0,8.0,13.0,2.0,4.0,6.0,16.0,5.0,5.0,38.0,44.0,5.0,4.0,,56.0,3.0,20.0,25.0,21.0,,4.0,88.0,8.0,64.0,109.0,,4.0,6.0,7.0,35.0,9.0,70.0,108.0,1.0,4.0,87.0,55.0,5.0,6.0,1.0,21.0,1.0,3.0,24.0,10.0,16.0,401.0,40.0,207.0,12.0,26.0,3.0,,2.0,8.0,3.0,1.0,0.0,1.0,0.0,1.0,,1.0,,,,2.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Canada_Canadian_Premier_League,2024,Cavalry FC,20nun88umv5313rqiqfilzyfo,J. Holliday,Goalkeeper,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Canada_Canadian_Premier_League,2024,Cavalry FC,5y0x6mck3zl8cio425q1uli3t,B. Kamdem,Defender,5,21.0,,596.0,8.0,1.0,12.0,9.0,57.0,76.0,,164.0,24.0,35.0,42.0,22.0,1.0,24.0,6.0,2.0,10.0,13.0,12.0,18.0,21.0,18.0,8.0,,10.0,22.0,10.0,4.0,264.0,63.0,22.0,22.0,,252.0,4.0,80.0,312.0,156.0,,17.0,626.0,119.0,108.0,782.0,,1.0,39.0,45.0,358.0,42.0,147.0,757.0,3.0,11.0,602.0,276.0,19.0,8.0,1.0,135.0,4.0,44.0,62.0,10.0,20.0,1739.0,46.0,1197.0,30.0,84.0,2.0,,22.0,34.0,30.0,1.0,1.0,0.0,0.0,2.0,1.0,1.0,11.0,1.0,4.0,7.0,,,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,
Canada_Canadian_Premier_League,2024,Cavalry FC,246l8ttdytxycwsbi5sg12ei,D. Klomp,Defender,4,29.0,,1374.0,2.0,2.0,22.0,20.0,114.0,104.0,,109.0,7.0,2.0,54.0,11.0,6.0,7.0,7.0,6.0,14.0,5.0,12.0,23.0,29.0,30.0,2.0,3.0,31.0,16.0,9.0,,467.0,106.0,21.0,28.0,1.0,268.0,7.0,123.0,625.0,227.0,,46.0,1467.0,8.0,123.0,1694.0,,11.0,138.0,65.0,950.0,493.0,261.0,1653.0,1.0,27.0,1431.0,519.0,29.0,9.0,6.0,169.0,5.0,99.0,63.0,10.0,65.0,2610.0,60.0,2045.0,23.0,155.0,,,92.0,43.0,93.0,,5.0,1.0,2.0,3.0,1.0,,25.0,1.0,8.0,10.0,,4.0,,,,,,,2.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,
Canada_Canadian_Premier_League,2024,Cavalry FC,nska6xtrvs8qgob92syv0296,E. Kobza,Midfielder,24,20.0,,635.0,,,5.0,3.0,54.0,66.0,,43.0,,4.0,33.0,11.0,,,1.0,,2.0,2.0,4.0,9.0,20.0,11.0,,1.0,5.0,5.0,1.0,,109.0,34.0,9.0,9.0,,128.0,1.0,47.0,346.0,113.0,,16.0,697.0,18.0,47.0,810.0,,2.0,33.0,28.0,445.0,312.0,80.0,792.0,,10.0,682.0,252.0,11.0,4.0,,85.0,,32.0,29.0,10.0,6.0,1043.0,18.0,951.0,7.0,46.0,9.0,,17.0,14.0,62.0,,,,0.0,,,,4.0,,4.0,11.0,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,
Canada_Canadian_Premier_League,2024,Cavalry FC,3834u873th72ys1pcxl0zjy1g,J. McGlinchey,Midfielder,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Canada_Canadian_Premier_League,2024,Cavalry FC,2x500ds4ke374qi3jcpdi1wtm,C. Montgomery,Defender,3,23.0,,708.0,,,5.0,5.0,55.0,72.0,,62.0,2.0,7.0,40.0,7.0,1.0,2.0,1.0,1.0,1.0,,5.0,11.0,23.0,10.0,,,8.0,,4.0,3.0,259.0,30.0,10.0,16.0,,164.0,2.0,79.0,365.0,151.0,,14.0,780.0,8.0,39.0,931.0,,3.0,66.0,51.0,553.0,245.0,105.0,904.0,,13.0,754.0,227.0,14.0,1.0,1.0,102.0,5.0,63.0,23.0,10.0,21.0,1306.0,16.0,1092.0,11.0,75.0,9.0,,52.0,15.0,72.0,,1.0,0.0,1.0,2.0,,1.0,8.0,,2.0,13.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,
Canada_Canadian_Premier_League,2024,Cavalry FC,cbw3da3l9qi13ludkt9181z9x,A. Musse,Forward,7,18.0,2.0,329.0,35.0,2.0,12.0,23.0,60.0,12.0,47.0,112.0,55.0,1.0,6.0,27.0,4.0,30.0,2.0,16.0,10.0,34.0,17.0,12.0,18.0,15.0,16.0,16.0,37.0,67.0,37.0,7.0,53.0,117.0,13.0,14.0,,265.0,24.0,82.0,127.0,94.0,23.0,17.0,342.0,8.0,177.0,436.0,3.0,14.0,26.0,16.0,85.0,144.0,203.0,414.0,4.0,14.0,322.0,292.0,16.0,25.0,1.0,133.0,2.0,5.0,77.0,10.0,86.0,1377.0,100.0,857.0,41.0,86.0,2.0,15.0,9.0,25.0,13.0,4.0,1.0,3.0,2.0,2.0,,3.0,2.0,1.0,3.0,2.0,3.0,,,,,5.0,,,,,4.0,,,,,,,,,,,,,,,,,1.0,,,,,,
Canada_Canadian_Premier_League,2024,Cavalry FC,4nvf04b997gxvn5gozwgln9qs,N. Myroniuk,Midfielder,28,11.0,,71.0,,,6.0,2.0,18.0,3.0,1.0,43.0,7.0,1.0,2.0,5.0,,7.0,1.0,2.0,1.0,5.0,13.0,2.0,11.0,7.0,,3.0,3.0,15.0,3.0,4.0,25.0,38.0,6.0,2.0,,73.0,6.0,29.0,25.0,32.0,,10.0,72.0,2.0,50.0,104.0,,1.0,15.0,4.0,23.0,11.0,65.0,102.0,1.0,4.0,70.0,49.0,4.0,5.0,,35.0,,4.0,22.0,10.0,12.0,364.0,28.0,212.0,22.0,27.0,7.0,,5.0,12.0,1.0,1.0,,,0.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Canada_Canadian_Premier_League,2024,Cavalry FC,a3jdkwh4z5y72qgt9flmgkg0k,M. Piepgrass,Midfielder,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Canada_Canadian_Premier_League,2024,Cavalry FC,5lwifklgs8vo4nuz9z884uql0,C. Rogozinski,Defender,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Canada_Canadian_Premier_League,2024,Cavalry FC,6oy4mzcnojabnil6u43mxal4a,M. Shaw,Forward,14,23.0,1.0,97.0,,,2.0,14.0,23.0,3.0,1.0,47.0,,,2.0,20.0,1.0,,1.0,9.0,16.0,7.0,7.0,11.0,23.0,24.0,,8.0,21.0,26.0,8.0,5.0,29.0,85.0,9.0,14.0,,89.0,7.0,32.0,29.0,35.0,,31.0,99.0,,88.0,134.0,,7.0,47.0,4.0,24.0,29.0,135.0,131.0,1.0,3.0,96.0,75.0,10.0,4.0,1.0,31.0,3.0,5.0,34.0,10.0,47.0,1043.0,54.0,296.0,12.0,50.0,13.0,,16.0,11.0,2.0,1.0,1.0,0.0,0.0,,,5.0,1.0,,,,,1.0,2.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Canada_Canadian_Premier_League,2024,Cavalry FC,9ddoyq4wpjjr58e8g8g5z3h7t,S. Shome,Midfielder,26,30.0,2.0,839.0,2.0,1.0,20.0,8.0,104.0,31.0,,161.0,10.0,5.0,12.0,20.0,,10.0,4.0,6.0,21.0,10.0,28.0,22.0,30.0,35.0,2.0,6.0,11.0,30.0,26.0,10.0,266.0,103.0,32.0,26.0,,236.0,7.0,122.0,355.0,153.0,,18.0,875.0,32.0,179.0,1028.0,1.0,3.0,48.0,45.0,370.0,246.0,227.0,1008.0,1.0,37.0,855.0,507.0,29.0,22.0,,118.0,4.0,28.0,94.0,10.0,36.0,2504.0,85.0,1414.0,46.0,124.0,1.0,,30.0,52.0,36.0,,,,0.0,3.0,,,3.0,,6.0,7.0,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Canada_Canadian_Premier_League,2024,Cavalry FC,g2i7tap1jusx5t2mnbfbns2d,C. Trafford,Midfielder,6,22.0,,511.0,,1.0,8.0,4.0,72.0,16.0,,116.0,2.0,,7.0,33.0,1.0,2.0,3.0,1.0,15.0,7.0,15.0,7.0,22.0,30.0,,6.0,8.0,17.0,6.0,9.0,149.0,62.0,25.0,9.0,,111.0,1.0,63.0,195.0,79.0,,10.0,535.0,,121.0,614.0,,4.0,36.0,25.0,299.0,154.0,157.0,592.0,,16.0,514.0,236.0,11.0,3.0,1.0,56.0,2.0,18.0,69.0,10.0,12.0,892.0,52.0,798.0,22.0,95.0,11.0,,26.0,33.0,24.0,,1.0,0.0,1.0,,,,4.0,,,1.0,,,4.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,
Canada_Canadian_Premier_League,2024,Cavalry FC,1jw8ni6v99xnlou4wf0j47dnt,T. Warschewski,Forward,9,26.0,1.0,424.0,7.0,7.0,17.0,34.0,89.0,20.0,1.0,164.0,40.0,,3.0,57.0,14.0,39.0,3.0,19.0,6.0,52.0,20.0,16.0,26.0,18.0,7.0,14.0,69.0,142.0,28.0,9.0,136.0,229.0,20.0,20.0,12.0,440.0,17.0,131.0,184.0,151.0,,57.0,452.0,17.0,319.0,603.0,5.0,35.0,121.0,21.0,96.0,119.0,440.0,595.0,3.0,15.0,445.0,363.0,24.0,57.0,13.0,170.0,4.0,13.0,147.0,10.0,123.0,2060.0,172.0,1277.0,49.0,211.0,2.0,1.0,64.0,37.0,28.0,3.0,8.0,6.0,4.0,2.0,,5.0,2.0,6.0,5.0,1.0,1.0,1.0,3.0,4.0,,13.0,5.0,,,,1.0,,,,,,,,,,,,,2.0,,,,,,,,,,
Canada_Canadian_Premier_League,2024,Cavalry FC,a6i4npit5smx1zcpgucou9y0a,L. Wright,Forward,80,12.0,,63.0,1.0,1.0,2.0,2.0,15.0,,,30.0,3.0,,,8.0,1.0,3.0,,2.0,2.0,11.0,2.0,2.0,12.0,8.0,1.0,3.0,8.0,26.0,5.0,2.0,22.0,48.0,3.0,2.0,1.0,64.0,3.0,22.0,19.0,22.0,,14.0,65.0,,50.0,87.0,1.0,6.0,19.0,3.0,12.0,16.0,69.0,87.0,,,65.0,54.0,2.0,3.0,1.0,22.0,,2.0,16.0,10.0,19.0,386.0,34.0,175.0,3.0,21.0,10.0,,5.0,5.0,2.0,,0.0,1.0,0.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Canada_Canadian_Premier_League,2024,Cavalry FC,21rfcb9z6rvey1q0tnj7r6b4l,N. Wähling,Forward,17,14.0,,151.0,1.0,2.0,,7.0,28.0,7.0,,57.0,5.0,,4.0,7.0,,5.0,,5.0,5.0,10.0,6.0,8.0,14.0,15.0,1.0,3.0,11.0,18.0,8.0,5.0,69.0,55.0,4.0,10.0,,89.0,5.0,37.0,56.0,44.0,,20.0,158.0,2.0,54.0,202.0,1.0,4.0,29.0,10.0,47.0,20.0,83.0,202.0,,3.0,158.0,112.0,10.0,8.0,,39.0,2.0,4.0,19.0,10.0,31.0,874.0,35.0,316.0,14.0,28.0,4.0,,9.0,4.0,7.0,,,,0.0,2.0,,5.0,1.0,,2.0,1.0,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
