liga,temporada,equipo,id,nombre,posicion,dorsal,Successful Short Passes,Successful Passes Opposition Half,Successful Long Passes,Forward Passes,Starts,Saves Made from Outside Box,Open Play Passes,Goals Conceded Inside Box,Successful Passes Own Half,Successful Open Play Passes,Rightside Passes,Total Unsuccessful Passes ( Excl Crosses & Corners ),Unsuccessful Passes Opposition Half,GK Unsuccessful Distribution,Appearances,Recoveries,Catches,Total Passes,Saves Made from Inside Box,Goals Conceded,Unsuccessful Passes Own Half,Saves Made,Games Played,Index,Unsuccessful Long Passes,Time Played,Goal Kicks,Crosses not Claimed,Total Successful Passes ( Excl Crosses & Corners ) ,GK Successful Distribution,Leftside Passes,Total Losses Of Possession,Saves made - parried,Touches,Winning Goal,Headed Goals,Penalty Goals,Aerial Duels won,Successful Crosses & Corners,Through balls,Corners Won,Times Tackled,Tackles Lost,Blocks,Unsuccessful Crosses open play,Goals Conceded Outside Box,Successful Crosses open play,Backward Passes,Goals from Inside Box,Hit Woodwork,Duels lost,Unsuccessful Launches,PutThrough/Blocked Distribution Won,Interceptions,Throw Ins to Own Player,Ground Duels lost,Goals,Ground Duels,PutThrough/Blocked Distribution,Foul Won Penalty,Tackles Won,Successful Corners into Box,Unsuccessful Short Passes,Foul Attempted Tackle,Substitute Off,Successful Lay-offs,Right Foot Goals,Total Tackles,Aerial Duels lost,Successful Dribbles,Aerial Duels,Penalties Taken,Shots On Target ( inc goals ),Total Shots,Penalty Goals Conceded,Duels,Overruns,Substitute On,Duels won,Unsuccessful Dribbles,Handballs conceded,Unsuccessful Crosses & Corners,Attempts from Set Pieces,Total Fouls Won,Corners Taken (incl short corners),Shots Off Target (inc woodwork),Blocked Shots,Ground Duels won,Unsuccessful Corners into Box,Total Touches In Opposition Box,Throw Ins to Opposition Player,Unsuccessful lay-offs,Total Clearances,Offsides,Total Fouls Conceded,Key Passes (Attempt Assists),Home Goals,Away Goals,Left Foot Goals,Straight Red Cards,Goals from Outside Box,Successful Launches,Total Red Cards,Yellow Cards,Clearances Off the Line,Assists (Intentional),Goal Assists,Penalties Conceded,Clean Sheets,Penalties Faced,Punches,Drops,Goalkeeper Smother,Saves made - caught,Last Player Tackle,Own Goal Scored,Red Cards - 2nd Yellow,Last Man Tackle,Set Pieces Goals,Second Goal Assists,Saves from Penalty,Penalties Saved,Penalties Off Target,Other Goals
USA_USL_League_One,2023,North Carolina FC,bh3an1jmbqxwmf2a41u9p4ftg,David García,Defender,24,1015.0,355.0,130.0,632.0,25.0,,1361.0,23.0,791.0,1099.0,215.0,270.0,179.0,,28.0,137.0,,1415.0,,28.0,93.0,,28.0,10.0,139.0,2358.0,,,1145.0,,506.0,281.0,,1711.0,1.0,2.0,,91.0,1.0,1.0,5.0,2.0,10.0,20.0,2.0,5.0,1.0,62.0,3.0,,96.0,43.0,17.0,28.0,4.0,55.0,3.0,97.0,31.0,,14.0,,131.0,16.0,1.0,,1.0,24.0,41.0,1.0,132.0,,8.0,17.0,1.0,229.0,,3.0,133.0,,1.0,2.0,,17.0,,9.0,2.0,42.0,,29.0,,,125.0,1.0,37.0,4.0,3.0,0.0,,,,9.0,,6.0,,,,1.0,7.0,,,,,,,,,,,1.0,,,,
USA_USL_League_One,2023,North Carolina FC,4npcsyrhri5kmeks8gfon146i,N. Holliday,Goalkeeper,1,171.0,28.0,57.0,178.0,13.0,12.0,174.0,12.0,200.0,131.0,75.0,93.0,68.0,27.0,13.0,89.0,10.0,321.0,13.0,16.0,25.0,26.0,13.0,10.0,88.0,1170.0,102.0,,228.0,123.0,68.0,93.0,4.0,419.0,0.0,,,4.0,,,,,,,,4.0,,,,,1.0,20.0,1.0,,,,,1.0,1.0,,,,5.0,,,,,,1.0,,5.0,,,,,6.0,,,5.0,,,,,1.0,,,,1.0,,,,,11.0,,,,,,,,,5.0,,2.0,,,,,3.0,1.0,5.0,,,,,,,,,,1.0,1.0,,
USA_USL_League_One,2023,North Carolina FC,51dxq7xhe6g3ag3vvv83owqju,C. Young,Defender,2,766.0,453.0,55.0,535.0,29.0,,1118.0,27.0,386.0,810.0,41.0,310.0,255.0,,32.0,139.0,,1131.0,,32.0,86.0,,32.0,10.0,101.0,2625.0,,,821.0,,336.0,446.0,,1675.0,0.0,,,44.0,18.0,3.0,15.0,19.0,7.0,13.0,30.0,5.0,18.0,219.0,,,78.0,36.0,16.0,27.0,184.0,46.0,,100.0,46.0,,15.0,,209.0,5.0,6.0,,,22.0,32.0,18.0,76.0,,,2.0,1.0,176.0,2.0,3.0,98.0,13.0,,31.0,,14.0,1.0,2.0,1.0,54.0,1.0,32.0,53.0,,49.0,6.0,19.0,22.0,,,,,,5.0,,4.0,1.0,1.0,2.0,,9.0,,,,,,,,,,,,,,,
USA_USL_League_One,2023,North Carolina FC,bbyv14qwisul4jsmv1zmrlfro,K. Lumsden,Midfielder,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_League_One,2023,North Carolina FC,1tsiml56f2xxym8h4tfjmho2c,M. Maldonado,Midfielder,15,1075.0,559.0,103.0,434.0,32.0,,1312.0,31.0,621.0,1126.0,381.0,196.0,153.0,1.0,32.0,168.0,,1374.0,,38.0,59.0,,32.0,10.0,57.0,2909.0,1.0,,1178.0,,359.0,326.0,,1808.0,0.0,,,21.0,2.0,3.0,3.0,14.0,19.0,6.0,15.0,7.0,2.0,200.0,,,148.0,21.0,34.0,26.0,31.0,133.0,1.0,231.0,52.0,,37.0,,139.0,31.0,,6.0,1.0,56.0,15.0,12.0,36.0,,3.0,10.0,1.0,267.0,,,119.0,6.0,,16.0,,31.0,1.0,7.0,2.0,98.0,1.0,12.0,67.0,,41.0,,55.0,32.0,0.0,1.0,,,1.0,4.0,1.0,10.0,1.0,1.0,2.0,1.0,9.0,,,,,,,,1.0,,,,,,,
USA_USL_League_One,2023,North Carolina FC,eez66wwps41x35ruf6s4v5zl6,M. Mariche,Forward,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_League_One,2023,North Carolina FC,e9k3zqys07a14ywiy703t9iw9,G. McLaughlin,Forward,19,370.0,278.0,10.0,86.0,23.0,,474.0,24.0,105.0,352.0,108.0,122.0,109.0,,33.0,61.0,,502.0,,28.0,22.0,,33.0,10.0,8.0,2077.0,,,380.0,,113.0,198.0,,747.0,3.0,2.0,,53.0,3.0,3.0,12.0,24.0,5.0,4.0,9.0,4.0,3.0,195.0,8.0,3.0,115.0,4.0,9.0,8.0,,65.0,9.0,133.0,18.0,2.0,13.0,,114.0,12.0,19.0,21.0,1.0,18.0,50.0,10.0,103.0,1.0,29.0,41.0,1.0,236.0,3.0,10.0,121.0,11.0,1.0,9.0,1.0,40.0,,12.0,3.0,68.0,,122.0,,10.0,6.0,5.0,29.0,35.0,4.0,5.0,6.0,,1.0,,,1.0,,6.0,7.0,,1.0,,,,,,,,,,1.0,,,,,
USA_USL_League_One,2023,North Carolina FC,18g5ilv70mq7igiooy5yb8sno,T. Mulqueen,Goalkeeper,25,29.0,5.0,7.0,34.0,2.0,,32.0,2.0,31.0,23.0,13.0,20.0,17.0,8.0,3.0,17.0,1.0,56.0,1.0,2.0,3.0,1.0,3.0,10.0,20.0,228.0,18.0,,36.0,19.0,9.0,20.0,,70.0,0.0,,,,,,,,,,,,,,,,1.0,4.0,,,,,,1.0,,,,,,,,,,,1.0,,1.0,,,,,2.0,,1.0,1.0,,,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,1.0,,,1.0,,,,,,,,,,,,
USA_USL_League_One,2023,North Carolina FC,7w8n7b3zpteways75fjgtlq6t,D. Navarro,Defender,5,466.0,173.0,72.0,269.0,12.0,,590.0,12.0,365.0,522.0,136.0,68.0,46.0,,14.0,58.0,,606.0,,15.0,22.0,,14.0,10.0,28.0,1039.0,1.0,,538.0,1.0,179.0,70.0,,701.0,0.0,,,21.0,,,2.0,2.0,4.0,11.0,,3.0,,22.0,,,42.0,8.0,3.0,12.0,1.0,27.0,,46.0,6.0,,6.0,,40.0,10.0,3.0,,,10.0,15.0,5.0,36.0,,1.0,4.0,,82.0,,2.0,40.0,2.0,1.0,,,4.0,,3.0,2.0,19.0,,12.0,,,26.0,,20.0,2.0,,,,,,3.0,,5.0,1.0,,,,3.0,,,,,,,,,,,,,,,
USA_USL_League_One,2023,North Carolina FC,8w0skw1rxote085h7ji0aykgk,N. Ntalu,Forward,0,27.0,21.0,,11.0,2.0,,38.0,2.0,7.0,27.0,11.0,11.0,9.0,,11.0,6.0,,38.0,,2.0,2.0,,11.0,10.0,,268.0,,,27.0,,8.0,41.0,,92.0,0.0,,,7.0,1.0,,2.0,15.0,1.0,,,,1.0,8.0,,,34.0,,1.0,,,27.0,,35.0,4.0,,3.0,,11.0,3.0,2.0,1.0,,4.0,7.0,1.0,14.0,,,2.0,,49.0,2.0,9.0,15.0,6.0,,,,3.0,,2.0,1.0,8.0,,5.0,,,3.0,1.0,9.0,4.0,,,,,,,,1.0,,1.0,1.0,,,,,,,,,,,,,,,,,
USA_USL_League_One,2023,North Carolina FC,69wq859yz6wzirpbvpnt3n8bt,L. Perez,Midfielder,13,663.0,496.0,63.0,346.0,28.0,,921.0,23.0,261.0,692.0,136.0,240.0,301.0,1.0,32.0,144.0,,966.0,,28.0,32.0,,32.0,10.0,61.0,2377.0,1.0,,726.0,,252.0,440.0,,1502.0,3.0,,,46.0,31.0,7.0,23.0,50.0,11.0,1.0,29.0,5.0,9.0,232.0,3.0,2.0,149.0,8.0,25.0,15.0,8.0,120.0,8.0,247.0,41.0,,31.0,19.0,179.0,22.0,23.0,18.0,2.0,42.0,29.0,43.0,75.0,,27.0,56.0,,322.0,3.0,4.0,173.0,29.0,5.0,93.0,12.0,42.0,76.0,29.0,18.0,127.0,47.0,42.0,3.0,3.0,18.0,5.0,51.0,38.0,5.0,3.0,6.0,,5.0,3.0,,8.0,,1.0,1.0,,,,,,,,,,,,2.0,,,,,
USA_USL_League_One,2023,North Carolina FC,efdjq77mfa7famdb2hbi3zf56,P. Popp,Forward,88,21.0,14.0,,5.0,1.0,,27.0,3.0,7.0,19.0,4.0,8.0,12.0,,15.0,6.0,,29.0,,5.0,1.0,,15.0,10.0,,171.0,,,21.0,,10.0,34.0,,75.0,0.0,,,,,1.0,3.0,6.0,1.0,1.0,5.0,2.0,,10.0,1.0,,25.0,,1.0,,,22.0,1.0,31.0,4.0,,2.0,,8.0,7.0,1.0,2.0,1.0,3.0,3.0,2.0,3.0,,2.0,5.0,,34.0,1.0,14.0,9.0,6.0,,5.0,,4.0,,3.0,1.0,9.0,,11.0,,,1.0,2.0,10.0,2.0,0.0,1.0,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
USA_USL_League_One,2023,North Carolina FC,4dytdbcoh08mvuobsc31qvgbu,M. Puckerin,Goalkeeper,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_League_One,2023,North Carolina FC,9jy9vyn7y1bomsbjhjujynb4k,N. Rincon,Midfielder,16,1.0,1.0,,,,,1.0,,,1.0,1.0,,,,1.0,1.0,,1.0,,,,,1.0,10.0,,1.0,,,1.0,,,1.0,,3.0,0.0,,,,,,,,,,,,,,,,1.0,,,,,1.0,,2.0,,,1.0,,,1.0,,,,1.0,,,,,,,,2.0,,1.0,1.0,,,,,,,,,1.0,,,,,,,1.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,
USA_USL_League_One,2023,North Carolina FC,29df83esvhh3xg361d2ww3m22,T. Saunders,Goalkeeper,12,12.0,7.0,14.0,26.0,2.0,,15.0,2.0,19.0,13.0,3.0,8.0,7.0,3.0,2.0,9.0,1.0,34.0,1.0,2.0,1.0,1.0,2.0,10.0,8.0,132.0,11.0,,26.0,16.0,5.0,8.0,,45.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,
USA_USL_League_One,2023,North Carolina FC,4l0iztasx0cae3j4f15d8gd4a,J. Servania,Midfielder,10,312.0,207.0,15.0,109.0,21.0,,374.0,22.0,132.0,292.0,96.0,83.0,94.0,,28.0,74.0,,410.0,,25.0,18.0,,28.0,10.0,14.0,1863.0,,,327.0,,97.0,214.0,,763.0,1.0,,,8.0,12.0,5.0,12.0,49.0,6.0,2.0,13.0,3.0,2.0,108.0,2.0,,111.0,4.0,10.0,5.0,7.0,86.0,3.0,204.0,23.0,2.0,27.0,8.0,69.0,10.0,15.0,7.0,,33.0,25.0,19.0,33.0,,7.0,17.0,1.0,237.0,5.0,7.0,126.0,22.0,4.0,29.0,1.0,66.0,19.0,10.0,8.0,118.0,10.0,43.0,,1.0,5.0,4.0,30.0,30.0,1.0,2.0,3.0,,1.0,1.0,,7.0,,2.0,4.0,,1.0,,,,,,,,,,,,,,,
USA_USL_League_One,2023,North Carolina FC,8e6kj3506n4gum041dok8v1ex,R. Sommersall,Midfielder,44,475.0,284.0,37.0,195.0,17.0,,637.0,18.0,229.0,499.0,178.0,138.0,110.0,,28.0,118.0,,650.0,,22.0,31.0,,28.0,10.0,28.0,1796.0,,,512.0,,164.0,198.0,,932.0,0.0,,,23.0,1.0,,6.0,28.0,11.0,5.0,3.0,4.0,1.0,113.0,,1.0,107.0,8.0,14.0,31.0,2.0,74.0,2.0,154.0,25.0,,32.0,,110.0,12.0,1.0,5.0,2.0,43.0,33.0,15.0,56.0,,8.0,15.0,1.0,210.0,1.0,11.0,103.0,15.0,2.0,3.0,,22.0,,7.0,10.0,80.0,,38.0,,,24.0,1.0,32.0,17.0,1.0,1.0,,,2.0,1.0,,5.0,1.0,2.0,4.0,,4.0,,,,,,,,,,,,,,,
USA_USL_League_One,2023,North Carolina FC,1rknkp6cfxg6powoea2tttoiy,B. Thompson,Goalkeeper,31,317.0,31.0,54.0,179.0,17.0,14.0,252.0,18.0,340.0,223.0,141.0,95.0,64.0,46.0,17.0,105.0,7.0,466.0,17.0,21.0,31.0,31.0,17.0,10.0,91.0,1560.0,163.0,1.0,371.0,191.0,146.0,96.0,12.0,611.0,0.0,,,2.0,,,,,,,,3.0,,,,,,11.0,,,,,,11.0,1.0,,,,4.0,,,,,,,3.0,2.0,,,,1.0,13.0,,,13.0,,,,,8.0,,,,11.0,,,,,19.0,,,,,,,,,3.0,,1.0,,,,,4.0,1.0,12.0,3.0,,,,,,,,,,,,
