liga,temporada,equipo,id,nombre,posicion,dorsal,Games Played,Goals Conceded,Total Fouls Conceded,Total Successful Passes ( Excl Crosses & Corners ) ,Starts,Total Tackles,Rightside Passes,Time Played,Unsuccessful Long Passes,Times Tackled,Ground Duels won,Total Unsuccessful Passes ( Excl Crosses & Corners ),Total Losses Of Possession,Unsuccessful Short Passes,Goals Conceded Outside Box,Unsuccessful Passes Opposition Half,Tackles Lost,Tackles Won,Clean Sheets,Aerial Duels,Foul Attempted Tackle,Recoveries,Goals Conceded Inside Box,Total Passes,Successful Open Play Passes,Open Play Passes,Duels lost,Unsuccessful Passes Own Half,Interceptions,Touches,Aerial Duels won,Total Clearances,Ground Duels,Duels,Backward Passes,Successful Long Passes,Ground Duels lost,Forward Passes,Appearances,Index,Duels won,Successful Passes Own Half,Successful Short Passes,Key Passes (Attempt Assists),Leftside Passes,Blocks,Successful Passes Opposition Half,Home Goals,Away Goals,Winning Goal,Throw Ins to Own Player,Unsuccessful Launches,Unsuccessful Crosses open play,Substitute Off,Throw Ins to Opposition Player,PutThrough/Blocked Distribution Won,PutThrough/Blocked Distribution,Unsuccessful Crosses & Corners,Substitute On,Total Shots,Unsuccessful Dribbles,Total Fouls Won,Aerial Duels lost,Successful Dribbles,Handballs conceded,Blocked Shots,Shots Off Target (inc woodwork),Successful Launches,Unsuccessful lay-offs,Successful Lay-offs,Offsides,Yellow Cards,GK Successful Distribution,Saves Made from Inside Box,GK Unsuccessful Distribution,Saves Made,Total Touches In Opposition Box,Saves made - parried,Punches,Goals from Inside Box,Attempts from Set Pieces,Assists (Intentional),Right Foot Goals,Corners Won,Penalty Goals,Penalties Taken,Shots On Target ( inc goals ),Goal Assists,Successful Crosses & Corners,Goals,Successful Crosses open play,Goalkeeper Smother,Saves Made from Outside Box,Total Red Cards,Straight Red Cards,Unsuccessful Corners into Box,Corners Taken (incl short corners),Successful Corners into Box,Through balls,Second Goal Assists,Drops,Hit Woodwork,Left Foot Goals,Clearances Off the Line,Own Goal Scored,Headed Goals,Saves made - caught,Catches,Penalty Goals Conceded,Goals from Outside Box,Penalties Conceded,Penalties Faced,Saves from Penalty,Penalties Saved,Foul Won Penalty,Set Pieces Goals,Other Goals
Concacaf_Concacaf_Champions_Cup,2021,Atlanta United FC,bkyxv0njobtuf80zatjpe53v9,E. Hyndman,Midfielder,20,4.0,4.0,5.0,211.0,4.0,6.0,70.0,360.0,7.0,6.0,10.0,21.0,33.0,14.0,,19.0,1.0,5.0,2.0,7.0,4.0,29.0,4.0,232.0,206.0,227.0,16.0,4.0,7.0,285.0,3.0,5.0,22.0,29.0,41.0,15.0,12.0,57.0,4.0,58.0,13.0,91.0,196.0,1.0,64.0,1.0,120.0,0.0,0.0,0.0,3.0,1.0,1.0,,,3.0,4.0,2.0,,3.0,2.0,1.0,4.0,3.0,,3.0,,,,,,1.0,,,,,7.0,,,,,,,1.0,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Concacaf_Concacaf_Champions_Cup,2021,Atlanta United FC,esejxbb5upv0nofhq1qfnex62,F. Ibarra,Midfielder,14,3.0,1.0,5.0,70.0,3.0,4.0,8.0,202.0,1.0,4.0,6.0,16.0,25.0,15.0,,13.0,1.0,3.0,,4.0,4.0,6.0,1.0,86.0,70.0,86.0,13.0,4.0,4.0,126.0,3.0,2.0,18.0,22.0,25.0,2.0,12.0,28.0,3.0,20.0,9.0,39.0,68.0,,25.0,,31.0,0.0,0.0,0.0,2.0,,1.0,3.0,,9.0,9.0,1.0,,1.0,,2.0,1.0,,,,,,,1.0,,1.0,,,,,2.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Concacaf_Concacaf_Champions_Cup,2021,Atlanta United FC,234q7lf0bx51r8wehvg51r4k5,B. Lennon,Defender,11,3.0,1.0,3.0,122.0,3.0,3.0,12.0,270.0,5.0,3.0,7.0,14.0,38.0,9.0,,26.0,,3.0,2.0,11.0,2.0,14.0,1.0,136.0,114.0,127.0,16.0,5.0,3.0,218.0,2.0,4.0,14.0,25.0,50.0,8.0,7.0,33.0,3.0,69.0,9.0,55.0,114.0,9.0,41.0,,80.0,0.0,0.0,0.0,22.0,3.0,11.0,,,1.0,4.0,17.0,,,1.0,2.0,9.0,2.0,,2.0,,2.0,,,1.0,,,,,,3.0,,,,,,,1.0,,,,,13.0,,7.0,,,,,2.0,9.0,5.0,,,,,,,,,,,,,,,,,,,
Concacaf_Concacaf_Champions_Cup,2021,Atlanta United FC,3e8zqidb3uajze4dovobymbmy,B. Lundgaard,Goalkeeper,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Concacaf_Concacaf_Champions_Cup,2021,Atlanta United FC,6rzzilhwedeems5je313t0uay,E. López,Forward,16,1.0,1.0,1.0,29.0,1.0,1.0,8.0,90.0,,1.0,4.0,7.0,13.0,7.0,,6.0,,1.0,,3.0,1.0,3.0,1.0,36.0,29.0,36.0,6.0,2.0,,49.0,1.0,,8.0,11.0,16.0,1.0,4.0,9.0,1.0,52.0,5.0,11.0,28.0,3.0,3.0,,19.0,0.0,0.0,0.0,1.0,,1.0,,,,1.0,1.0,,1.0,,2.0,2.0,1.0,,,1.0,,,,2.0,,,,,,4.0,,,,,,,1.0,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
Concacaf_Concacaf_Champions_Cup,2021,Atlanta United FC,7nnongu5yjl4awuxqkwoeqac5,L. López,Forward,15,2.0,,3.0,24.0,1.0,,10.0,91.0,,2.0,,5.0,9.0,5.0,,4.0,,,,4.0,2.0,2.0,,29.0,23.0,28.0,7.0,1.0,,35.0,2.0,,5.0,9.0,9.0,,5.0,5.0,2.0,23.0,2.0,7.0,24.0,,5.0,,17.0,0.0,0.0,0.0,,,,1.0,,,1.0,,1.0,2.0,,,2.0,,,,1.0,,1.0,,1.0,,,,,,4.0,,,,,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Concacaf_Concacaf_Champions_Cup,2021,Atlanta United FC,cjqwtxwyqdy1o1ehr8yrdbnit,Josef Martínez,Forward,7,4.0,3.0,6.0,46.0,3.0,,16.0,257.0,,1.0,5.0,7.0,12.0,7.0,,7.0,,,,6.0,2.0,8.0,3.0,53.0,41.0,48.0,11.0,,,71.0,3.0,3.0,13.0,19.0,17.0,1.0,8.0,9.0,4.0,72.0,8.0,18.0,45.0,1.0,11.0,,28.0,0.0,0.0,0.0,1.0,,,2.0,,,,,1.0,2.0,1.0,4.0,3.0,1.0,,,1.0,,,1.0,2.0,,,,,,2.0,,,,,,,,,,1.0,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,
Concacaf_Concacaf_Champions_Cup,2021,Atlanta United FC,d42nqefiqme45lyi9mtclhtjp,M. Moreno,Midfielder,10,3.0,2.0,8.0,103.0,3.0,3.0,49.0,238.0,3.0,4.0,26.0,11.0,36.0,8.0,,20.0,2.0,1.0,1.0,6.0,2.0,15.0,2.0,114.0,99.0,110.0,18.0,,1.0,185.0,1.0,,39.0,45.0,27.0,7.0,13.0,22.0,3.0,73.0,27.0,26.0,96.0,2.0,16.0,,80.0,0.0,0.0,0.0,3.0,,6.0,1.0,,2.0,4.0,9.0,,7.0,3.0,14.0,5.0,9.0,1.0,,3.0,,,,1.0,1.0,,,,,10.0,,,,,,,3.0,,,4.0,1.0,3.0,,2.0,,,,,3.0,5.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,
Concacaf_Concacaf_Champions_Cup,2021,Atlanta United FC,92yhyr3ylo3xc31bqvnpbxe51,J. Mulraney,Midfielder,23,3.0,3.0,1.0,76.0,2.0,2.0,21.0,167.0,3.0,4.0,15.0,16.0,33.0,13.0,,27.0,1.0,1.0,,6.0,,7.0,3.0,92.0,76.0,92.0,12.0,,,137.0,2.0,,23.0,29.0,43.0,4.0,8.0,11.0,3.0,68.0,17.0,28.0,72.0,2.0,17.0,,52.0,0.0,0.0,0.0,2.0,,8.0,1.0,1.0,,1.0,11.0,1.0,,1.0,11.0,4.0,2.0,,1.0,,,,,,,,,,,1.0,,,,,,,1.0,,,,,4.0,,2.0,,,,,2.0,3.0,1.0,,,,,,,,,,,,,,,,,,,
Concacaf_Concacaf_Champions_Cup,2021,Atlanta United FC,awj3l7yckyuf5lqi8pavmqove,R. Ríos Novo,Goalkeeper,34,2.0,,,45.0,1.0,,11.0,135.0,23.0,,1.0,23.0,23.0,,,17.0,,,1.0,,,8.0,,68.0,32.0,38.0,,6.0,,79.0,,1.0,1.0,1.0,,16.0,,45.0,2.0,89.0,1.0,37.0,29.0,,12.0,,8.0,0.0,0.0,0.0,,9.0,,,,,,,1.0,,,1.0,,,,,,2.0,,,,1.0,12.0,3.0,9.0,7.0,,,,,,,,,,,,,,,,,4.0,,,,,,,,1.0,,,,,,,,,,,,,,,,
Concacaf_Concacaf_Champions_Cup,2021,Atlanta United FC,bjpjsx12xdi3bwsv35746arqh,M. Robinson,Defender,12,4.0,4.0,4.0,228.0,4.0,8.0,43.0,360.0,10.0,,14.0,34.0,37.0,24.0,,24.0,3.0,5.0,2.0,11.0,2.0,20.0,4.0,262.0,222.0,256.0,10.0,10.0,8.0,320.0,9.0,19.0,22.0,33.0,21.0,13.0,8.0,103.0,4.0,78.0,23.0,139.0,215.0,3.0,95.0,6.0,89.0,0.0,0.0,0.0,,4.0,,,,1.0,6.0,,,2.0,,4.0,2.0,3.0,,,1.0,3.0,,,,,,,,,4.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Concacaf_Concacaf_Champions_Cup,2021,Atlanta United FC,3w14rgqjh2jmrfib07kf17hpm,S. Sosa,Midfielder,5,4.0,4.0,6.0,248.0,4.0,12.0,86.0,360.0,18.0,5.0,18.0,47.0,55.0,29.0,,33.0,7.0,5.0,2.0,23.0,1.0,26.0,4.0,295.0,235.0,281.0,21.0,14.0,11.0,366.0,14.0,12.0,30.0,53.0,14.0,39.0,12.0,99.0,4.0,77.0,32.0,140.0,209.0,,96.0,4.0,108.0,0.0,1.0,0.0,,9.0,,,,3.0,6.0,,,6.0,1.0,3.0,9.0,3.0,,,4.0,1.0,,,,,,,,,5.0,,,1.0,,,1.0,1.0,,,2.0,,,1.0,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,
Concacaf_Concacaf_Champions_Cup,2021,Atlanta United FC,91lazw34shbdm3qx4soofubit,É. Torres,Forward,31,2.0,3.0,1.0,8.0,,,4.0,33.0,,2.0,1.0,1.0,7.0,1.0,,2.0,,,,3.0,,1.0,3.0,9.0,7.0,8.0,4.0,,,18.0,2.0,,4.0,7.0,,1.0,3.0,5.0,2.0,59.0,3.0,2.0,7.0,,,,6.0,0.0,0.0,0.0,,,1.0,,,,,1.0,2.0,1.0,1.0,1.0,1.0,,,1.0,,,,,,,,,,,6.0,,,,,,,2.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Concacaf_Concacaf_Champions_Cup,2021,Atlanta United FC,1qz6h5i13a5tjhrhi3s2sppex,A. Walkes,Defender,4,3.0,1.0,2.0,189.0,3.0,6.0,90.0,270.0,9.0,,8.0,11.0,11.0,2.0,,9.0,2.0,4.0,2.0,9.0,1.0,14.0,1.0,200.0,185.0,195.0,8.0,2.0,5.0,238.0,3.0,15.0,10.0,19.0,23.0,6.0,2.0,56.0,3.0,77.0,11.0,126.0,183.0,,31.0,,63.0,0.0,0.0,0.0,,4.0,,,,3.0,3.0,,,,,1.0,6.0,1.0,,,,2.0,,,,1.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Concacaf_Concacaf_Champions_Cup,2021,Atlanta United FC,ah3swx80hoddr239t1r6qg2ga,T. Wolff,Midfielder,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
