liga,temporada,equipo,id,nombre,posicion,dorsal,Games Played,Goals,Yellow Cards,Total Red Cards,Straight Red Cards,Red Cards - 2nd Yellow,Substitute On,Substitute Off,Unsuccessful Crosses open play,Offsides,Time Played,Throw Ins to Own Player,Successful Lay-offs,Right Foot Goals,Open Play Passes,Corners Won,Backward Passes,Successful Crosses & Corners,Successful Passes Opposition Half,Unsuccessful Launches,Unsuccessful Long Passes,PutThrough/Blocked Distribution Won,Shots Off Target (inc woodwork),Goals Conceded Outside Box,Aerial Duels lost,Total Losses Of Possession,Successful Passes Own Half,Total Tackles,Unsuccessful Short Passes,Total Passes,Total Fouls Conceded,Successful Dribbles,Successful Short Passes,Goals Conceded Inside Box,Total Shots,Total Unsuccessful Passes ( Excl Crosses & Corners ),Rightside Passes,Key Passes (Attempt Assists),Unsuccessful Passes Opposition Half,Blocked Shots,Throw Ins to Opposition Player,Recoveries,Starts,PutThrough/Blocked Distribution,Unsuccessful Passes Own Half,Touches,Corners Taken (incl short corners),Appearances,Foul Attempted Tackle,Blocks,Ground Duels,Goals from Outside Box,Forward Passes,Total Touches In Opposition Box,Index,Duels won,Shots On Target ( inc goals ),Successful Long Passes,Successful Crosses open play,Total Fouls Won,Aerial Duels won,Unsuccessful Dribbles,Duels,Total Clearances,Goals Conceded,Left Foot Goals,Unsuccessful Crosses & Corners,Foul Won Penalty,Headed Goals,Handballs conceded,Assists (Intentional),Ground Duels lost,Leftside Passes,Goals from Inside Box,Successful Open Play Passes,Total Successful Passes ( Excl Crosses & Corners ) ,Aerial Duels,Clean Sheets,Unsuccessful lay-offs,Goal Assists,Through balls,Tackles Won,Duels lost,Tackles Lost,Interceptions,Ground Duels won,Hit Woodwork,Penalties Taken,Successful Launches,Unsuccessful Corners into Box,Clearances Off the Line,Attempts from Set Pieces,Penalties Conceded,Last Man Tackle,Saves Made,GK Successful Distribution,Crosses not Claimed,Punches,Penalties Saved,Goalkeeper Smother,Drops,Catches,Saves Made from Outside Box,Saves made - parried,Saves Made from Inside Box,Penalties Faced,Saves from Penalty,Saves made - caught,GK Unsuccessful Distribution,Penalty Goals,Successful Corners into Box,Other Goals,Own Goal Scored,Set Pieces Goals,Penalty Goals Conceded,Second Goal Assists,Penalties Off Target
USA_MLS,2014,Colorado Rapids,aij1pddtm5ch0o8dstl3mc1jp,C. Irwin,Goalkeeper,1,26.0,,2.0,,,,1.0,,,,2336.0,,,,291.0,,,,154.0,96.0,267.0,,,4.0,1.0,281.0,237.0,1.0,7.0,665.0,,,184.0,45.0,,274.0,69.0,1.0,241.0,,,232.0,25.0,1.0,33.0,949.0,,26.0,,,6.0,,516.0,,49.0,15.0,,207.0,,3.0,11.0,,18.0,32.0,49.0,,,,,,,2.0,80.0,,215.0,391.0,12.0,7.0,,,,,3.0,1.0,4.0,4.0,,,71.0,,,,,,74.0,234.0,2.0,18.0,,7.0,,30.0,34.0,25.0,39.0,7.0,,16.0,105.0,,,,,,,,
USA_MLS,2014,Colorado Rapids,60m49onsrnyokxkb9e42gjdud,C. Klute,Defender,15,25.0,,1.0,,,,1.0,2.0,39.0,1.0,2132.0,201.0,3.0,,940.0,7.0,154.0,12.0,419.0,34.0,62.0,24.0,3.0,4.0,25.0,378.0,333.0,78.0,150.0,952.0,20.0,29.0,697.0,40.0,5.0,212.0,197.0,22.0,194.0,1.0,52.0,127.0,24.0,43.0,57.0,1635.0,1.0,25.0,7.0,8.0,183.0,,370.0,,68.0,131.0,2.0,43.0,12.0,4.0,20.0,17.0,228.0,60.0,44.0,,39.0,,,2.0,1.0,72.0,231.0,,729.0,740.0,45.0,6.0,,1.0,2.0,67.0,97.0,11.0,54.0,111.0,,,5.0,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2014,Colorado Rapids,2h33yejc7a0f6u0c6s3nlt61h,Z. Knight,Defender,18,4.0,,1.0,,,,1.0,,,,315.0,1.0,,,119.0,1.0,14.0,,21.0,7.0,19.0,1.0,2.0,,2.0,24.0,77.0,6.0,5.0,122.0,1.0,1.0,84.0,5.0,3.0,24.0,13.0,,22.0,1.0,,18.0,3.0,1.0,2.0,156.0,,4.0,1.0,,11.0,,47.0,,45.0,14.0,1.0,14.0,,1.0,7.0,,20.0,10.0,5.0,,,,,,,4.0,48.0,,96.0,98.0,9.0,,,,,6.0,6.0,,8.0,7.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2014,Colorado Rapids,8bhx379cnca733t4vl7z7el05,N. LaBrocca,Midfielder,2,31.0,1.0,9.0,,,,2.0,3.0,12.0,1.0,2584.0,10.0,35.0,,1493.0,10.0,221.0,4.0,677.0,37.0,100.0,32.0,17.0,4.0,23.0,390.0,569.0,49.0,192.0,1534.0,38.0,7.0,1117.0,49.0,24.0,292.0,423.0,24.0,268.0,8.0,,196.0,29.0,45.0,48.0,1912.0,12.0,31.0,22.0,3.0,180.0,1.0,527.0,,46.0,100.0,7.0,125.0,4.0,28.0,19.0,7.0,222.0,37.0,53.0,1.0,24.0,,,,1.0,99.0,363.0,,1206.0,1242.0,42.0,7.0,3.0,1.0,8.0,43.0,122.0,6.0,44.0,81.0,,,3.0,12.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2014,Colorado Rapids,2rn90c44nbr991vxlj2nmwxqt,José Mari,Midfielder,6,20.0,4.0,2.0,1.0,,1.0,,4.0,9.0,,1745.0,4.0,21.0,1.0,1156.0,8.0,122.0,2.0,502.0,19.0,51.0,27.0,16.0,4.0,40.0,242.0,508.0,37.0,137.0,1196.0,22.0,8.0,891.0,40.0,27.0,188.0,348.0,13.0,158.0,7.0,,153.0,20.0,43.0,39.0,1489.0,,20.0,14.0,4.0,133.0,3.0,377.0,,53.0,111.0,11.0,117.0,2.0,28.0,42.0,4.0,215.0,38.0,44.0,2.0,9.0,,1.0,4.0,,64.0,349.0,1.0,974.0,1008.0,82.0,2.0,2.0,,1.0,33.0,104.0,4.0,37.0,69.0,,,4.0,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2014,Colorado Rapids,dkbz951l9u6th48yiv7qqdmfp,D. Moor,Defender,3,23.0,2.0,2.0,,,,,1.0,1.0,2.0,1994.0,4.0,,,1079.0,1.0,26.0,,235.0,42.0,73.0,11.0,6.0,4.0,44.0,193.0,709.0,30.0,114.0,1131.0,16.0,1.0,750.0,25.0,13.0,187.0,411.0,5.0,120.0,2.0,,108.0,23.0,14.0,68.0,1444.0,,23.0,7.0,15.0,72.0,,534.0,,64.0,130.0,7.0,194.0,,19.0,83.0,,199.0,119.0,29.0,,1.0,,2.0,1.0,1.0,25.0,160.0,2.0,901.0,944.0,127.0,9.0,1.0,1.0,,27.0,69.0,3.0,69.0,47.0,1.0,,9.0,,2.0,,2.0,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2014,Colorado Rapids,4qss966f9lver5rp965jlrob9,B. Mullan,Defender,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2014,Colorado Rapids,8stk4kvilehgir7rcirkof651,D. Mwanga,Forward,55,6.0,,,,,,4.0,2.0,,1.0,214.0,,3.0,,41.0,2.0,11.0,1.0,24.0,,1.0,4.0,3.0,2.0,4.0,32.0,8.0,,11.0,43.0,4.0,2.0,31.0,3.0,3.0,12.0,10.0,2.0,11.0,2.0,,6.0,2.0,4.0,1.0,82.0,,6.0,1.0,,17.0,,11.0,,15.0,8.0,,,1.0,4.0,2.0,4.0,23.0,,5.0,,,,,1.0,,11.0,11.0,,29.0,31.0,6.0,,,,,,15.0,,,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2014,Colorado Rapids,ajs5q9mr6awxt7n8a56pzleqd,J. Nasco,Goalkeeper,23,4.0,,,1.0,1.0,,,,,,271.0,,,,32.0,,,,15.0,17.0,39.0,,,1.0,,40.0,20.0,,,74.0,1.0,,16.0,6.0,,39.0,2.0,,36.0,,,36.0,4.0,,3.0,122.0,,4.0,,,1.0,,66.0,,51.0,2.0,,19.0,,,2.0,,3.0,5.0,7.0,,,,,,,1.0,6.0,,20.0,35.0,2.0,,,,,,1.0,,2.0,,,,4.0,,,,1.0,,14.0,25.0,1.0,4.0,,,2.0,7.0,8.0,6.0,5.0,,,1.0,13.0,,,,1.0,,,,
USA_MLS,2014,Colorado Rapids,br475mati0k5y7cyximvszw0l,J. Neeskens,Defender,16,5.0,1.0,,,,,2.0,1.0,10.0,,273.0,1.0,11.0,,118.0,3.0,31.0,,52.0,1.0,4.0,13.0,1.0,,5.0,57.0,38.0,6.0,25.0,119.0,5.0,2.0,85.0,3.0,2.0,29.0,35.0,3.0,34.0,3.0,,19.0,3.0,16.0,5.0,187.0,,5.0,4.0,,31.0,,35.0,,46.0,17.0,1.0,5.0,,6.0,4.0,5.0,40.0,,3.0,1.0,10.0,,,,,18.0,18.0,1.0,89.0,90.0,9.0,,,,1.0,4.0,23.0,2.0,2.0,13.0,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2014,Colorado Rapids,7eqfde3gktznwi6ngtq6jjzdh,S. O'Neill,Defender,27,21.0,1.0,6.0,,,,,,6.0,,1890.0,39.0,,1.0,861.0,4.0,52.0,1.0,197.0,27.0,71.0,8.0,2.0,4.0,18.0,207.0,535.0,38.0,81.0,883.0,25.0,8.0,608.0,29.0,6.0,152.0,172.0,2.0,107.0,,9.0,103.0,21.0,16.0,51.0,1207.0,,21.0,14.0,8.0,107.0,1.0,380.0,1.0,45.0,74.0,4.0,123.0,1.0,12.0,18.0,6.0,143.0,79.0,33.0,,6.0,1.0,,,,51.0,279.0,,713.0,731.0,36.0,7.0,,,,33.0,69.0,5.0,51.0,56.0,,,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2014,Colorado Rapids,9hz6c6lxhkjea4ombowuv1nmd,T. Piermayr,Defender,5,14.0,,3.0,1.0,,1.0,,2.0,20.0,,1146.0,91.0,2.0,,479.0,2.0,77.0,7.0,137.0,33.0,69.0,8.0,4.0,3.0,12.0,199.0,218.0,25.0,74.0,491.0,18.0,,292.0,20.0,4.0,143.0,25.0,4.0,136.0,,22.0,40.0,14.0,24.0,29.0,780.0,3.0,14.0,9.0,5.0,68.0,,220.0,,19.0,45.0,,56.0,5.0,8.0,14.0,,94.0,47.0,23.0,,22.0,,,,,37.0,169.0,,340.0,348.0,26.0,4.0,,,1.0,21.0,49.0,4.0,24.0,31.0,,,9.0,1.0,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,
USA_MLS,2014,Colorado Rapids,427gutu4gr6yqt1s60w88ghjp,D. Powers,Midfielder,8,30.0,5.0,2.0,,,,3.0,10.0,17.0,4.0,2328.0,21.0,83.0,3.0,1173.0,19.0,257.0,40.0,679.0,8.0,26.0,15.0,15.0,5.0,49.0,399.0,400.0,37.0,175.0,1240.0,25.0,22.0,961.0,40.0,27.0,201.0,378.0,52.0,255.0,6.0,,133.0,27.0,38.0,29.0,1730.0,81.0,30.0,7.0,3.0,222.0,,326.0,,75.0,149.0,12.0,78.0,6.0,63.0,31.0,17.0,302.0,19.0,45.0,2.0,83.0,,,3.0,8.0,104.0,279.0,5.0,985.0,1039.0,80.0,4.0,3.0,8.0,10.0,30.0,153.0,7.0,12.0,118.0,2.0,3.0,,50.0,,3.0,,,,,,,,,,,,,,,,,,3.0,28.0,,,,,,
USA_MLS,2014,Colorado Rapids,9arl4023zrlg0jcz78ckvi11x,V. Sánchez,Forward,7,17.0,6.0,2.0,,,,5.0,9.0,26.0,6.0,1011.0,3.0,24.0,,335.0,15.0,92.0,20.0,241.0,2.0,8.0,6.0,10.0,1.0,6.0,210.0,61.0,5.0,66.0,356.0,12.0,23.0,251.0,18.0,21.0,74.0,75.0,25.0,120.0,4.0,1.0,34.0,12.0,10.0,9.0,611.0,39.0,17.0,6.0,,104.0,,82.0,,92.0,48.0,11.0,31.0,11.0,18.0,3.0,15.0,113.0,1.0,19.0,6.0,55.0,1.0,,1.0,,59.0,107.0,6.0,263.0,282.0,9.0,1.0,2.0,,1.0,4.0,65.0,1.0,5.0,45.0,,5.0,2.0,26.0,,2.0,,,,,,,,,,,,,,,,,,5.0,8.0,,,,,,
USA_MLS,2014,Colorado Rapids,6kq8itr9qyntj286s7q1mxrrp,D. Serna,Midfielder,17,27.0,3.0,2.0,,,,9.0,8.0,25.0,9.0,1623.0,8.0,16.0,,497.0,16.0,100.0,15.0,262.0,13.0,32.0,25.0,15.0,4.0,25.0,255.0,120.0,32.0,111.0,510.0,15.0,10.0,348.0,30.0,29.0,143.0,104.0,27.0,152.0,10.0,2.0,60.0,18.0,52.0,28.0,797.0,18.0,27.0,6.0,1.0,124.0,1.0,150.0,,31.0,63.0,14.0,19.0,6.0,15.0,7.0,13.0,156.0,9.0,34.0,3.0,37.0,,,1.0,1.0,68.0,156.0,2.0,359.0,367.0,32.0,3.0,1.0,2.0,5.0,30.0,93.0,2.0,7.0,56.0,2.0,,3.0,12.0,1.0,,,,,,,,,,,,,,,,,,,,4.0,,,,,,
USA_MLS,2014,Colorado Rapids,d8a53xfwyg01fkl5nknqwezth,N. Sturgis,Midfielder,24,22.0,,5.0,,,,9.0,6.0,10.0,1.0,1201.0,6.0,22.0,,589.0,1.0,104.0,6.0,265.0,6.0,23.0,15.0,1.0,4.0,16.0,170.0,223.0,34.0,95.0,600.0,20.0,6.0,451.0,25.0,1.0,118.0,141.0,12.0,113.0,2.0,,78.0,13.0,23.0,23.0,800.0,6.0,22.0,15.0,4.0,91.0,,194.0,,21.0,71.0,,31.0,5.0,11.0,21.0,,128.0,26.0,29.0,,18.0,,,2.0,1.0,41.0,161.0,,473.0,482.0,37.0,1.0,,1.0,5.0,25.0,57.0,9.0,20.0,50.0,,,2.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2014,Colorado Rapids,9ztaodgpu7cjkqg1x9uhietw5,G. Torres,Forward,10,23.0,3.0,2.0,,,,12.0,4.0,14.0,17.0,1090.0,6.0,18.0,3.0,316.0,8.0,76.0,8.0,219.0,1.0,9.0,5.0,9.0,2.0,12.0,144.0,62.0,10.0,51.0,333.0,5.0,10.0,247.0,22.0,21.0,60.0,115.0,20.0,72.0,5.0,1.0,33.0,11.0,11.0,9.0,513.0,7.0,23.0,2.0,,72.0,,67.0,2.0,46.0,41.0,12.0,26.0,5.0,18.0,3.0,13.0,87.0,4.0,24.0,,21.0,1.0,,1.0,1.0,34.0,75.0,3.0,257.0,273.0,15.0,1.0,3.0,1.0,2.0,8.0,46.0,2.0,1.0,38.0,,1.0,1.0,3.0,,2.0,,,,,,,,,,,,,,,,,,1.0,3.0,,,,,,
USA_MLS,2014,Colorado Rapids,dtujl2jx8pb5lwzykernavv11,G. Van De Casteele,Defender,21,1.0,,,,,,1.0,,,,29.0,1.0,,,18.0,,1.0,,3.0,,,1.0,,,2.0,1.0,15.0,1.0,1.0,19.0,,,17.0,2.0,,1.0,14.0,,,,,1.0,,1.0,1.0,27.0,,1.0,,,1.0,,2.0,,1.0,1.0,,1.0,,,,,3.0,3.0,2.0,,,,,,,,2.0,,17.0,18.0,2.0,,,,,,2.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2014,Colorado Rapids,35srvwi22gglg0bn135o3987p,J. Watts,Midfielder,33,17.0,,1.0,1.0,,1.0,4.0,4.0,3.0,1.0,1149.0,5.0,12.0,,720.0,2.0,95.0,,231.0,22.0,53.0,24.0,2.0,1.0,42.0,147.0,379.0,31.0,75.0,738.0,25.0,5.0,540.0,18.0,4.0,128.0,204.0,11.0,106.0,4.0,1.0,95.0,13.0,30.0,25.0,925.0,,17.0,14.0,5.0,85.0,,266.0,,35.0,64.0,2.0,70.0,,6.0,23.0,1.0,150.0,35.0,19.0,,3.0,1.0,,1.0,,44.0,173.0,,593.0,610.0,65.0,4.0,1.0,1.0,,26.0,86.0,5.0,33.0,41.0,,,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2014,Colorado Rapids,cvuyu9pry83mccugncwz99kgl,M. Wynne,Defender,22,28.0,,1.0,1.0,,1.0,1.0,2.0,21.0,,2404.0,65.0,2.0,,1060.0,3.0,65.0,5.0,356.0,37.0,61.0,22.0,1.0,6.0,33.0,291.0,507.0,64.0,148.0,1067.0,20.0,28.0,783.0,48.0,1.0,209.0,119.0,15.0,166.0,2.0,31.0,166.0,27.0,36.0,64.0,1528.0,,28.0,12.0,10.0,147.0,,508.0,1.0,45.0,127.0,,75.0,5.0,9.0,28.0,12.0,208.0,99.0,54.0,,21.0,,,1.0,1.0,48.0,375.0,,851.0,858.0,61.0,5.0,,1.0,2.0,56.0,81.0,8.0,54.0,99.0,,,4.0,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,
