liga,temporada,equipo,id,nombre,posicion,dorsal,Games Played,Goals Conceded,Total Fouls Conceded,Total Successful Passes ( Excl Crosses & Corners ) ,Starts,Total Tackles,Rightside Passes,Time Played,Unsuccessful Long Passes,Times Tackled,Ground Duels won,Total Unsuccessful Passes ( Excl Crosses & Corners ),Total Losses Of Possession,Unsuccessful Short Passes,Goals Conceded Outside Box,Unsuccessful Passes Opposition Half,Tackles Lost,Tackles Won,Clean Sheets,Aerial Duels,Foul Attempted Tackle,Recoveries,Goals Conceded Inside Box,Total Passes,Successful Open Play Passes,Open Play Passes,Duels lost,Unsuccessful Passes Own Half,Interceptions,Touches,Aerial Duels won,Total Clearances,Ground Duels,Duels,Backward Passes,Successful Long Passes,Ground Duels lost,Forward Passes,Appearances,Index,Duels won,Successful Passes Own Half,Successful Short Passes,Key Passes (Attempt Assists),Leftside Passes,Blocks,Successful Passes Opposition Half,Home Goals,Away Goals,Winning Goal,Throw Ins to Own Player,Unsuccessful Launches,Unsuccessful Crosses open play,Substitute Off,Throw Ins to Opposition Player,PutThrough/Blocked Distribution Won,PutThrough/Blocked Distribution,Unsuccessful Crosses & Corners,Substitute On,Total Shots,Unsuccessful Dribbles,Total Fouls Won,Aerial Duels lost,Successful Dribbles,Handballs conceded,Blocked Shots,Shots Off Target (inc woodwork),Successful Launches,Unsuccessful lay-offs,Successful Lay-offs,Offsides,Yellow Cards,GK Successful Distribution,Saves Made from Inside Box,GK Unsuccessful Distribution,Saves Made,Total Touches In Opposition Box,Saves made - parried,Punches,Goals from Inside Box,Attempts from Set Pieces,Assists (Intentional),Right Foot Goals,Corners Won,Penalty Goals,Penalties Taken,Shots On Target ( inc goals ),Goal Assists,Successful Crosses & Corners,Goals,Successful Crosses open play,Goalkeeper Smother,Saves Made from Outside Box,Total Red Cards,Straight Red Cards,Unsuccessful Corners into Box,Corners Taken (incl short corners),Successful Corners into Box,Through balls,Second Goal Assists,Drops,Hit Woodwork,Left Foot Goals,Clearances Off the Line,Own Goal Scored,Headed Goals,Saves made - caught,Catches,Penalty Goals Conceded,Goals from Outside Box,Penalties Conceded,Penalties Faced,Saves from Penalty,Penalties Saved,Foul Won Penalty,Set Pieces Goals,Other Goals
Concacaf_Concacaf_Champions_Cup,2021,CF Monterrey,4ar9qv2f1k3ehvm0377r13gbu,Á. Grijalva,Defender,18,1.0,1.0,1.0,29.0,1.0,1.0,1.0,79.0,3.0,,1.0,4.0,4.0,1.0,,4.0,,1.0,,5.0,1.0,,1.0,33.0,29.0,33.0,4.0,,1.0,39.0,2.0,2.0,2.0,7.0,1.0,2.0,1.0,12.0,1.0,22.0,3.0,22.0,27.0,,19.0,,7.0,0.0,0.0,0.0,,1.0,,1.0,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Concacaf_Concacaf_Champions_Cup,2021,CF Monterrey,5zuetzoqduux3tt31yu74lsr9,É. Gutiérrez,Defender,6,2.0,1.0,3.0,57.0,2.0,2.0,3.0,158.0,5.0,4.0,8.0,8.0,25.0,3.0,,11.0,1.0,1.0,,2.0,2.0,5.0,1.0,65.0,55.0,62.0,8.0,2.0,4.0,120.0,1.0,,15.0,17.0,11.0,8.0,7.0,26.0,2.0,69.0,9.0,30.0,49.0,1.0,25.0,1.0,30.0,0.0,0.0,0.0,19.0,2.0,5.0,2.0,6.0,1.0,5.0,5.0,,1.0,1.0,7.0,1.0,,,,1.0,1.0,,,,,,,,,3.0,,,,,1.0,,3.0,,,,1.0,3.0,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,
Concacaf_Concacaf_Champions_Cup,2021,CF Monterrey,5wwet2ot926yulorak6rnohnu,K. Hernández,Midfielder,49,2.0,1.0,,13.0,,1.0,3.0,47.0,,3.0,2.0,7.0,12.0,7.0,,7.0,,1.0,,,,2.0,1.0,20.0,12.0,19.0,3.0,2.0,,29.0,,,5.0,5.0,5.0,1.0,3.0,8.0,2.0,21.0,2.0,4.0,12.0,,4.0,,9.0,0.0,0.0,0.0,,,1.0,,,2.0,2.0,2.0,2.0,,,,,1.0,,,,1.0,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,
Concacaf_Concacaf_Champions_Cup,2021,CF Monterrey,5zpifeodjjnl4z070la091wph,A. Hurtado,Midfielder,18,2.0,,4.0,31.0,1.0,4.0,16.0,100.0,,4.0,6.0,5.0,13.0,5.0,,5.0,1.0,3.0,,4.0,2.0,9.0,,36.0,31.0,36.0,9.0,,3.0,62.0,2.0,1.0,13.0,17.0,8.0,2.0,7.0,7.0,2.0,47.0,8.0,14.0,29.0,1.0,5.0,,18.0,0.0,0.0,0.0,,,,1.0,,3.0,3.0,,1.0,,1.0,1.0,2.0,1.0,1.0,1.0,,,,,,,,,,,1.0,,,,,,,1.0,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
Concacaf_Concacaf_Champions_Cup,2021,CF Monterrey,eg4piy0kcdtdopqpd3lcl5j2t,V. Janssen,Forward,9,5.0,1.0,7.0,65.0,3.0,1.0,17.0,262.0,1.0,6.0,7.0,12.0,25.0,11.0,,13.0,1.0,,,10.0,3.0,5.0,1.0,77.0,62.0,74.0,17.0,,,121.0,4.0,1.0,18.0,28.0,17.0,8.0,11.0,10.0,5.0,79.0,11.0,20.0,57.0,5.0,33.0,1.0,45.0,1.0,1.0,2.0,,,1.0,2.0,,1.0,2.0,1.0,2.0,13.0,1.0,3.0,6.0,3.0,2.0,4.0,2.0,,,2.0,2.0,,,,,,21.0,,,2.0,,2.0,1.0,5.0,,,11.0,2.0,,2.0,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,
Concacaf_Concacaf_Champions_Cup,2021,CF Monterrey,adbr7wt8l9cv4wg7i1e2wirpx,M. Kranevitter,Midfielder,5,7.0,3.0,5.0,132.0,3.0,3.0,42.0,318.0,10.0,1.0,9.0,23.0,25.0,13.0,,17.0,2.0,1.0,1.0,6.0,3.0,19.0,3.0,155.0,127.0,149.0,9.0,6.0,5.0,183.0,4.0,5.0,16.0,22.0,19.0,10.0,7.0,43.0,7.0,20.0,13.0,88.0,122.0,,51.0,,44.0,0.0,0.0,0.0,,2.0,,,,1.0,1.0,,4.0,1.0,,5.0,2.0,1.0,,,1.0,2.0,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Concacaf_Concacaf_Champions_Cup,2021,CF Monterrey,dq7sreeigwha462ih1rx93105,M. Layún,Defender,19,2.0,2.0,1.0,54.0,2.0,2.0,4.0,180.0,3.0,,2.0,11.0,22.0,8.0,,15.0,,2.0,1.0,,1.0,2.0,2.0,65.0,53.0,64.0,2.0,5.0,3.0,104.0,,2.0,4.0,4.0,19.0,1.0,2.0,18.0,2.0,52.0,2.0,36.0,53.0,3.0,24.0,,21.0,1.0,0.0,0.0,14.0,2.0,7.0,,,,3.0,9.0,,1.0,,,,,,1.0,,,,,,1.0,,,,,2.0,,,,1.0,,1.0,3.0,,,1.0,,3.0,1.0,2.0,,,,,2.0,3.0,,,,,,,,,,,,,1.0,,,,,,1.0,
Concacaf_Concacaf_Champions_Cup,2021,CF Monterrey,a1hc0kfyu3y7irx8gx6iospnt,A. Loba,Forward,10,2.0,1.0,4.0,14.0,1.0,1.0,7.0,92.0,,3.0,2.0,4.0,8.0,4.0,,4.0,,1.0,,5.0,2.0,,1.0,18.0,14.0,18.0,9.0,,,37.0,4.0,1.0,10.0,15.0,4.0,1.0,8.0,3.0,2.0,55.0,6.0,3.0,13.0,,4.0,,11.0,0.0,1.0,0.0,,,,1.0,,2.0,3.0,,1.0,4.0,,2.0,1.0,,,,2.0,,,,,,,,,,4.0,,,1.0,,,1.0,,,,2.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
Concacaf_Concacaf_Champions_Cup,2021,CF Monterrey,6s1oih9gufvq1s3uudy76xmju,J. Martínez,Midfielder,55,1.0,,,10.0,,,3.0,9.0,1.0,,,1.0,1.0,,,1.0,,,,,,1.0,,11.0,10.0,11.0,,,,13.0,,,,,,2.0,,3.0,1.0,81.0,,4.0,8.0,,5.0,,6.0,0.0,0.0,0.0,,,,,,1.0,1.0,,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Concacaf_Concacaf_Champions_Cup,2021,CF Monterrey,avklyjdqb9280ejj78gwtsb85,S. Medina,Defender,33,5.0,1.0,7.0,89.0,3.0,5.0,5.0,292.0,6.0,5.0,7.0,23.0,40.0,17.0,1.0,16.0,1.0,4.0,2.0,9.0,3.0,20.0,,112.0,87.0,108.0,20.0,8.0,8.0,181.0,6.0,8.0,24.0,33.0,17.0,11.0,17.0,60.0,5.0,100.0,13.0,40.0,78.0,,30.0,1.0,49.0,0.0,0.0,0.0,23.0,4.0,1.0,,4.0,1.0,4.0,1.0,2.0,,3.0,1.0,3.0,1.0,,,,2.0,,,,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Concacaf_Concacaf_Champions_Cup,2021,CF Monterrey,bdibb4tinr5kyhu8va15rmok5,M. Meza,Midfielder,11,4.0,1.0,5.0,66.0,4.0,3.0,14.0,323.0,3.0,12.0,16.0,26.0,59.0,23.0,1.0,28.0,,3.0,1.0,13.0,4.0,16.0,,92.0,65.0,90.0,22.0,5.0,,167.0,9.0,3.0,34.0,47.0,20.0,6.0,18.0,30.0,4.0,86.0,25.0,21.0,60.0,1.0,28.0,1.0,47.0,3.0,1.0,2.0,1.0,,4.0,3.0,,2.0,8.0,7.0,,9.0,5.0,8.0,4.0,5.0,1.0,1.0,2.0,,,1.0,,1.0,,,,,11.0,,,4.0,,1.0,3.0,2.0,,,7.0,2.0,2.0,4.0,2.0,,,,,2.0,2.0,,1.0,,,,,,,1.0,,,,,,,,,,,
Concacaf_Concacaf_Champions_Cup,2021,CF Monterrey,cbhdq57m8kxdeqjf42z0i3rop,C. Montes,Defender,3,6.0,2.0,6.0,115.0,4.0,2.0,21.0,392.0,23.0,2.0,3.0,29.0,34.0,6.0,1.0,20.0,1.0,1.0,3.0,11.0,3.0,8.0,1.0,144.0,113.0,141.0,11.0,9.0,3.0,187.0,8.0,24.0,11.0,22.0,14.0,14.0,8.0,67.0,6.0,89.0,11.0,90.0,101.0,,42.0,1.0,25.0,0.0,0.0,0.0,1.0,13.0,,,,1.0,2.0,,2.0,2.0,1.0,1.0,3.0,,,1.0,2.0,2.0,,,,1.0,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Concacaf_Concacaf_Champions_Cup,2021,CF Monterrey,ct2l9vkkkxyv2i4y1m0copox6,A. Mora,Defender,2,2.0,2.0,2.0,72.0,2.0,2.0,35.0,169.0,6.0,,2.0,13.0,13.0,7.0,,7.0,,2.0,,3.0,,5.0,2.0,85.0,69.0,81.0,3.0,6.0,2.0,100.0,2.0,5.0,4.0,7.0,4.0,8.0,2.0,38.0,2.0,38.0,4.0,52.0,64.0,1.0,8.0,3.0,20.0,0.0,0.0,0.0,,3.0,,1.0,,,1.0,,,1.0,,,1.0,,,,,,,,,1.0,,,,,1.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Concacaf_Concacaf_Champions_Cup,2021,CF Monterrey,54kqv02lgadahlv9is64l2ggl,H. Moreno,Defender,0,2.0,,,38.0,1.0,2.0,12.0,136.0,3.0,,3.0,6.0,6.0,3.0,,3.0,1.0,1.0,1.0,3.0,,2.0,,44.0,33.0,39.0,2.0,3.0,1.0,56.0,1.0,6.0,3.0,6.0,1.0,2.0,,17.0,2.0,66.0,4.0,27.0,36.0,,14.0,,11.0,0.0,0.0,0.0,,2.0,,,,,,,1.0,,,,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Concacaf_Concacaf_Champions_Cup,2021,CF Monterrey,8b9lvuqf5ltpcy1gqw7ps3z6d,C. Ortiz,Midfielder,16,6.0,3.0,5.0,153.0,4.0,9.0,45.0,385.0,15.0,1.0,19.0,40.0,42.0,25.0,1.0,27.0,4.0,5.0,1.0,14.0,3.0,27.0,2.0,193.0,146.0,186.0,14.0,13.0,9.0,237.0,9.0,2.0,28.0,42.0,26.0,8.0,9.0,68.0,6.0,85.0,28.0,81.0,145.0,,54.0,1.0,72.0,0.0,0.0,0.0,,11.0,,2.0,,2.0,5.0,,2.0,1.0,,8.0,5.0,2.0,,1.0,1.0,1.0,,,,1.0,,,,,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Concacaf_Concacaf_Champions_Cup,2021,CF Monterrey,cljagdyxgnvhgvkbl4n0i5t5h,D. Pabón,Forward,8,4.0,1.0,2.0,45.0,2.0,3.0,9.0,169.0,4.0,4.0,8.0,11.0,33.0,7.0,,25.0,1.0,2.0,1.0,,2.0,9.0,1.0,56.0,43.0,53.0,8.0,2.0,,113.0,,1.0,16.0,16.0,16.0,7.0,8.0,12.0,4.0,56.0,8.0,14.0,38.0,6.0,19.0,,46.0,0.0,0.0,0.0,,2.0,7.0,1.0,,1.0,3.0,16.0,2.0,6.0,2.0,4.0,,1.0,,2.0,3.0,,,,,,,,,,10.0,,,,2.0,3.0,,6.0,,,3.0,3.0,15.0,,8.0,,,,,6.0,13.0,6.0,,,,,,,,,,,,,,,,,,,
Concacaf_Concacaf_Champions_Cup,2021,CF Monterrey,e327wxbopkbxzbmw8uxz03svd,D. Parra,Defender,27,1.0,,,7.0,,1.0,4.0,27.0,,,2.0,,1.0,,,1.0,,1.0,,1.0,,1.0,,7.0,7.0,7.0,,,,14.0,1.0,,2.0,3.0,,,,2.0,1.0,55.0,3.0,1.0,7.0,,1.0,,6.0,0.0,0.0,0.0,3.0,,1.0,,,,,1.0,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Concacaf_Concacaf_Champions_Cup,2021,CF Monterrey,dmtsbln16ttjoymm2rqfuyw2x,C. Rodríguez,Midfielder,29,6.0,3.0,6.0,148.0,5.0,7.0,31.0,424.0,9.0,5.0,14.0,29.0,49.0,20.0,1.0,29.0,1.0,6.0,2.0,7.0,4.0,28.0,2.0,177.0,147.0,176.0,20.0,6.0,4.0,232.0,1.0,2.0,28.0,35.0,28.0,13.0,14.0,68.0,6.0,69.0,15.0,57.0,135.0,8.0,50.0,,92.0,0.0,0.0,0.0,,1.0,6.0,3.0,,2.0,6.0,6.0,1.0,3.0,2.0,4.0,6.0,3.0,,3.0,3.0,1.0,,,,1.0,,,,,8.0,,,,,2.0,,2.0,,,,2.0,1.0,,1.0,,,,,,,,2.0,,,,,,,,,,,,,,,,,,
Concacaf_Concacaf_Champions_Cup,2021,CF Monterrey,7u9gg7rwpm3ku3ihkn9perazu,M. Rodríguez,Midfielder,51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Concacaf_Concacaf_Champions_Cup,2021,CF Monterrey,ak1647012heka69wr46ctva7e,G. Sánchez,Defender,23,2.0,1.0,4.0,88.0,2.0,2.0,38.0,180.0,,2.0,4.0,10.0,22.0,10.0,,10.0,1.0,1.0,1.0,1.0,2.0,6.0,1.0,98.0,85.0,95.0,8.0,2.0,2.0,146.0,,1.0,11.0,12.0,26.0,2.0,7.0,31.0,2.0,78.0,4.0,38.0,86.0,1.0,3.0,2.0,51.0,1.0,0.0,0.0,21.0,,2.0,,4.0,2.0,3.0,2.0,,1.0,2.0,2.0,1.0,,,,,,,,,,,,,,3.0,,,1.0,,,,2.0,,,1.0,,1.0,1.0,1.0,,,,,,,,,,,,,,,1.0,,,,,,,,,,,
Concacaf_Concacaf_Champions_Cup,2021,CF Monterrey,8ccew21ghurfiznopilx1wqtx,N. Sánchez,Defender,4,3.0,1.0,5.0,124.0,3.0,4.0,44.0,270.0,7.0,,5.0,22.0,23.0,15.0,,12.0,1.0,3.0,2.0,6.0,3.0,12.0,1.0,146.0,121.0,143.0,7.0,10.0,5.0,166.0,5.0,6.0,11.0,17.0,14.0,14.0,6.0,44.0,3.0,52.0,10.0,103.0,110.0,1.0,44.0,2.0,21.0,0.0,0.0,0.0,,3.0,,,,1.0,1.0,,,,,1.0,1.0,,,,,1.0,,,,1.0,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Concacaf_Concacaf_Champions_Cup,2021,CF Monterrey,4rp06cf9n8lvit3932bh6jq39,S. Vegas,Defender,20,6.0,3.0,7.0,161.0,6.0,11.0,58.0,519.0,23.0,1.0,16.0,48.0,54.0,25.0,1.0,29.0,,11.0,3.0,13.0,3.0,15.0,2.0,209.0,153.0,197.0,14.0,19.0,8.0,283.0,9.0,15.0,26.0,39.0,22.0,14.0,10.0,95.0,6.0,64.0,25.0,121.0,147.0,2.0,34.0,1.0,40.0,0.0,0.0,0.0,12.0,10.0,,1.0,1.0,3.0,7.0,,,1.0,,5.0,4.0,,,1.0,,3.0,,,,,,,,,1.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Concacaf_Concacaf_Champions_Cup,2021,CF Monterrey,63gt90wmd4ju0bnb3iul2ucix,D. Vergara,Forward,10,2.0,1.0,4.0,24.0,2.0,1.0,5.0,107.0,1.0,6.0,4.0,6.0,16.0,5.0,1.0,8.0,1.0,,,,2.0,6.0,,30.0,24.0,29.0,10.0,,,48.0,,,14.0,14.0,14.0,1.0,10.0,8.0,2.0,58.0,4.0,10.0,23.0,3.0,3.0,,15.0,0.0,1.0,1.0,,1.0,1.0,2.0,,,,2.0,,3.0,2.0,2.0,,1.0,,,1.0,,,,,1.0,,,,,4.0,,,1.0,,,1.0,,,,2.0,,1.0,1.0,1.0,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,
Concacaf_Concacaf_Champions_Cup,2021,CF Monterrey,bpnuwv0mw5wzfd3dc0lob8dpm,Á. Zapata,Midfielder,50,1.0,,,6.0,,1.0,1.0,7.0,1.0,,5.0,2.0,2.0,1.0,,1.0,,1.0,,,,1.0,,8.0,5.0,6.0,,1.0,,13.0,,,5.0,5.0,2.0,,,3.0,1.0,100.0,5.0,4.0,6.0,,2.0,,2.0,0.0,0.0,0.0,,1.0,,,,,,,1.0,,,3.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
