liga,temporada,equipo,id,nombre,posicion,dorsal,Games Played,Goals,Yellow Cards,Total Red Cards,Straight Red Cards,Red Cards - 2nd Yellow,Substitute On,Substitute Off,Unsuccessful Crosses open play,Offsides,Time Played,Throw Ins to Own Player,Successful Lay-offs,Right Foot Goals,Open Play Passes,Corners Won,Backward Passes,Successful Crosses & Corners,Successful Passes Opposition Half,Unsuccessful Launches,Unsuccessful Long Passes,PutThrough/Blocked Distribution Won,Shots Off Target (inc woodwork),Goals Conceded Outside Box,Aerial Duels lost,Total Losses Of Possession,Successful Passes Own Half,Total Tackles,Set Pieces Goals,Unsuccessful Short Passes,Penalty Goals Conceded,Total Passes,Total Fouls Conceded,Successful Dribbles,Successful Short Passes,Goals Conceded Inside Box,Total Shots,Total Unsuccessful Passes ( Excl Crosses & Corners ),Rightside Passes,Key Passes (Attempt Assists),Unsuccessful Passes Opposition Half,Blocked Shots,Recoveries,Starts,PutThrough/Blocked Distribution,Unsuccessful Passes Own Half,Touches,Appearances,Foul Attempted Tackle,Blocks,Ground Duels,Goals from Outside Box,Forward Passes,Total Touches In Opposition Box,Index,Duels won,Shots On Target ( inc goals ),Attempts from Set Pieces,Successful Long Passes,Successful Crosses open play,Total Fouls Won,Aerial Duels won,Unsuccessful Dribbles,Duels,Total Clearances,Goals Conceded,Unsuccessful Crosses & Corners,Headed Goals,Handballs conceded,Hit Woodwork,Assists (Intentional),Ground Duels lost,Leftside Passes,Goals from Inside Box,Penalties Taken,Successful Open Play Passes,Total Successful Passes ( Excl Crosses & Corners ) ,Aerial Duels,Clean Sheets,Unsuccessful lay-offs,Goal Assists,Through balls,Tackles Won,Duels lost,Tackles Lost,Interceptions,Ground Duels won,Successful Launches,Throw Ins to Opposition Player,Left Foot Goals,Foul Won Penalty,Clearances Off the Line,Second Goal Assists,Successful Corners into Box,Corners Taken (incl short corners),Unsuccessful Corners into Box,Penalty Goals,Penalties Conceded,Saves Made,GK Successful Distribution,Crosses not Claimed,Own Goal Scored,Punches,Goalkeeper Smother,Drops,Catches,Saves Made from Outside Box,Saves made - parried,Saves Made from Inside Box,Penalties Faced,Saves made - caught,GK Unsuccessful Distribution,Last Man Tackle,Penalties Saved,Saves from Penalty,Penalties Off Target
USA_MLS,2015,Toronto FC,6tdj7u4hn6b5m5j6eah5v2aj9,B. Dike,Forward,7.0,2.0,,,,,,2.0,,1.0,,20.0,,,,3.0,1.0,1.0,,2.0,,,,,,3.0,3.0,,,,1.0,,3.0,,,2.0,1.0,,1.0,,,1.0,,,,,1.0,5.0,2.0,,,,,,,75.0,,,,,,,,,3.0,,1.0,1.0,,,,1.0,,2.0,,,2.0,2.0,3.0,,1.0,1.0,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2015,Toronto FC,d8c2lshqg6q7z97pl34lp815h,R. Findley,Forward,55.0,26.0,2.0,2.0,,,,7.0,13.0,15.0,4.0,1548.0,3.0,27.0,1.0,438.0,10.0,143.0,4.0,249.0,5.0,16.0,24.0,13.0,4.0,33.0,226.0,97.0,15.0,,98.0,,456.0,18.0,9.0,332.0,32.0,21.0,114.0,80.0,12.0,104.0,7.0,80.0,19.0,36.0,25.0,719.0,26.0,6.0,,138.0,,120.0,,42.0,98.0,8.0,,10.0,4.0,35.0,41.0,20.0,212.0,9.0,36.0,15.0,1.0,2.0,2.0,2.0,81.0,113.0,2.0,,324.0,342.0,74.0,,6.0,3.0,2.0,15.0,114.0,,13.0,57.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2015,Toronto FC,a4ho0enrp6omdbdplkf1hly39,S. Giovinco,Forward,10.0,34.0,22.0,4.0,,,,1.0,11.0,50.0,35.0,2865.0,11.0,39.0,18.0,557.0,66.0,105.0,48.0,469.0,,22.0,11.0,63.0,9.0,,522.0,66.0,18.0,5.0,130.0,,639.0,43.0,65.0,445.0,48.0,138.0,152.0,220.0,49.0,273.0,48.0,86.0,33.0,40.0,8.0,1484.0,34.0,22.0,,364.0,10.0,175.0,6.0,83.0,176.0,75.0,50.0,42.0,20.0,93.0,,84.0,364.0,,57.0,129.0,,8.0,6.0,10.0,188.0,139.0,12.0,4.0,408.0,487.0,,2.0,6.0,13.0,8.0,17.0,188.0,1.0,8.0,176.0,1.0,1.0,4.0,2.0,,,24.0,98.0,65.0,3.0,,,,,,,,,,,,,,,,,,,1.0
USA_MLS,2015,Toronto FC,5xs9jt9zdxt7xfzvkg5iemthx,Jackson Gonçalves,Midfielder,11.0,27.0,1.0,2.0,,,,12.0,5.0,51.0,3.0,1464.0,107.0,10.0,1.0,439.0,11.0,75.0,15.0,224.0,22.0,38.0,41.0,9.0,5.0,8.0,305.0,122.0,58.0,,80.0,,449.0,25.0,26.0,301.0,25.0,15.0,118.0,27.0,16.0,145.0,10.0,112.0,15.0,58.0,24.0,1018.0,27.0,20.0,2.0,208.0,,165.0,,48.0,127.0,6.0,,30.0,15.0,36.0,7.0,35.0,223.0,16.0,30.0,51.0,,1.0,,1.0,88.0,182.0,1.0,,323.0,331.0,15.0,,1.0,1.0,,47.0,96.0,11.0,40.0,120.0,1.0,31.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2015,Toronto FC,6ggcny5t6f4120bsprivhlq6t,H. Gómez,Forward,16.0,8.0,1.0,,,,,6.0,2.0,8.0,,241.0,3.0,4.0,1.0,55.0,3.0,18.0,2.0,26.0,,2.0,4.0,,,13.0,38.0,14.0,,,17.0,,57.0,6.0,,38.0,3.0,2.0,19.0,20.0,3.0,28.0,1.0,9.0,2.0,6.0,1.0,96.0,8.0,1.0,,11.0,,7.0,1.0,55.0,8.0,2.0,1.0,,,5.0,3.0,,27.0,,3.0,10.0,,1.0,,,6.0,12.0,1.0,,36.0,38.0,16.0,,2.0,,,,19.0,,2.0,5.0,,1.0,,,,,2.0,3.0,1.0,,,,,,,,,,,,,,,,,,,,
USA_MLS,2015,Toronto FC,dv09p12tc7rdd22262wamfnx1,N. Hagglund,Defender,6.0,12.0,,4.0,,,,4.0,,,1.0,787.0,8.0,3.0,,334.0,1.0,8.0,2.0,88.0,18.0,40.0,6.0,1.0,2.0,12.0,91.0,174.0,9.0,,43.0,,343.0,9.0,1.0,226.0,16.0,2.0,83.0,66.0,5.0,55.0,,32.0,8.0,8.0,28.0,501.0,12.0,2.0,11.0,27.0,,186.0,,70.0,45.0,1.0,,34.0,2.0,5.0,32.0,,71.0,66.0,18.0,,,1.0,,,14.0,83.0,,,254.0,260.0,44.0,2.0,,1.0,1.0,9.0,26.0,,30.0,13.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,2.0,1.0,,,
USA_MLS,2015,Toronto FC,6of4lxl9haj2csl0hxsbf4slx,J. Hamilton,Forward,22.0,2.0,,,,,,2.0,,,1.0,13.0,,1.0,,2.0,,1.0,,3.0,,,,,,,,,,,,,3.0,,,3.0,1.0,,,,,,,,,,,3.0,2.0,,,,,1.0,,1.0,,,,,,,,,,,1.0,,,,,,,1.0,,,2.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2015,Toronto FC,308xjyf5d6o24kawnyceedv4l,A. Kantari,Defender,0.0,13.0,,3.0,,,,2.0,1.0,2.0,2.0,996.0,1.0,2.0,,462.0,1.0,17.0,,140.0,18.0,48.0,4.0,1.0,4.0,13.0,122.0,248.0,25.0,,52.0,,488.0,20.0,1.0,336.0,20.0,2.0,100.0,159.0,,74.0,,37.0,11.0,6.0,28.0,643.0,13.0,9.0,7.0,54.0,,251.0,,28.0,50.0,1.0,,52.0,,6.0,19.0,,86.0,51.0,24.0,2.0,,1.0,,,23.0,61.0,,,368.0,388.0,32.0,1.0,,,,24.0,36.0,1.0,36.0,31.0,7.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,
USA_MLS,2015,Toronto FC,8ziuhfjdyjakdta3h8gsj7179,C. Konopka,Goalkeeper,1.0,22.0,,2.0,,,,,,,,1980.0,,,,195.0,,,,63.0,82.0,206.0,,,4.0,,211.0,171.0,,,2.0,,442.0,1.0,,142.0,30.0,1.0,208.0,46.0,,178.0,,175.0,22.0,,30.0,669.0,22.0,1.0,,4.0,,349.0,,51.0,3.0,1.0,,92.0,,,2.0,,6.0,21.0,34.0,,,,,,3.0,47.0,,,123.0,234.0,2.0,4.0,,,,,3.0,,4.0,1.0,29.0,,,,,,,,,,1.0,68.0,171.0,3.0,,13.0,2.0,2.0,9.0,26.0,16.0,40.0,6.0,7.0,96.0,,2.0,2.0,
USA_MLS,2015,Toronto FC,4kflkbicl4vmd7vftq4hdgyqd,D. Lovitz,Midfielder,19.0,11.0,,,,,,8.0,1.0,22.0,,350.0,14.0,2.0,,131.0,5.0,24.0,5.0,63.0,8.0,17.0,5.0,1.0,3.0,7.0,79.0,36.0,6.0,,22.0,,133.0,2.0,4.0,89.0,9.0,2.0,39.0,60.0,3.0,51.0,,20.0,3.0,7.0,10.0,240.0,11.0,1.0,2.0,21.0,,46.0,,88.0,26.0,1.0,,5.0,5.0,6.0,10.0,2.0,38.0,7.0,12.0,22.0,,,,1.0,5.0,3.0,,,92.0,94.0,17.0,,,1.0,,5.0,12.0,1.0,12.0,16.0,1.0,4.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2015,Toronto FC,63rmd2xbr48c0zzvsj6bn3651,C. Mannella,Midfielder,20.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2015,Toronto FC,245dnkx41cnky9wwbembppmtx,L. Moore,Forward,27.0,15.0,1.0,2.0,,,,9.0,5.0,4.0,2.0,625.0,,28.0,1.0,176.0,9.0,55.0,,87.0,1.0,3.0,4.0,3.0,,49.0,94.0,49.0,3.0,,43.0,,182.0,9.0,3.0,136.0,10.0,9.0,46.0,40.0,6.0,47.0,3.0,17.0,6.0,8.0,3.0,274.0,15.0,5.0,,44.0,,50.0,,98.0,39.0,6.0,,,,9.0,24.0,5.0,117.0,4.0,10.0,4.0,,2.0,,3.0,29.0,37.0,1.0,,130.0,136.0,73.0,,5.0,3.0,1.0,3.0,78.0,,1.0,15.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2015,Toronto FC,ykzkzazvga55do4buqq0quhh,A. Morgan,Defender,5.0,19.0,,2.0,,,,2.0,6.0,55.0,1.0,1554.0,156.0,1.0,,420.0,10.0,84.0,9.0,161.0,30.0,50.0,21.0,,4.0,28.0,254.0,159.0,34.0,,70.0,,431.0,13.0,9.0,292.0,21.0,,120.0,153.0,9.0,136.0,1.0,63.0,17.0,39.0,39.0,911.0,19.0,7.0,1.0,98.0,,181.0,,63.0,82.0,,,19.0,9.0,17.0,23.0,13.0,149.0,45.0,25.0,55.0,,1.0,,2.0,39.0,13.0,,,300.0,311.0,51.0,4.0,,2.0,,29.0,67.0,5.0,33.0,59.0,8.0,31.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,
USA_MLS,2015,Toronto FC,b7xpyb832znharyanthhks91x,J. Morrow,Defender,2.0,33.0,2.0,3.0,1.0,1.0,,1.0,1.0,48.0,3.0,2847.0,225.0,16.0,,1012.0,13.0,177.0,20.0,432.0,46.0,81.0,27.0,4.0,9.0,29.0,420.0,390.0,86.0,,145.0,,1028.0,32.0,16.0,745.0,43.0,8.0,226.0,279.0,15.0,204.0,2.0,152.0,32.0,45.0,70.0,1847.0,33.0,21.0,4.0,222.0,,389.0,5.0,48.0,176.0,4.0,,57.0,20.0,31.0,44.0,14.0,295.0,96.0,52.0,48.0,1.0,,,2.0,90.0,183.0,2.0,,789.0,802.0,73.0,5.0,,2.0,,69.0,119.0,17.0,79.0,132.0,17.0,67.0,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,1.0,,,
USA_MLS,2015,Toronto FC,a31s7t25qa1llzl3v79x2iimt,J. Osorio,Midfielder,21.0,30.0,1.0,1.0,,,,3.0,14.0,12.0,4.0,2305.0,16.0,76.0,1.0,1106.0,5.0,264.0,4.0,597.0,6.0,20.0,34.0,7.0,5.0,8.0,245.0,397.0,30.0,,111.0,,1121.0,22.0,27.0,949.0,33.0,14.0,131.0,384.0,35.0,120.0,7.0,147.0,27.0,49.0,24.0,1458.0,30.0,2.0,,167.0,1.0,260.0,4.0,47.0,92.0,7.0,,41.0,4.0,32.0,5.0,17.0,180.0,7.0,38.0,13.0,,7.0,1.0,4.0,80.0,213.0,,,976.0,990.0,13.0,,2.0,5.0,4.0,23.0,88.0,7.0,24.0,87.0,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,
USA_MLS,2015,Toronto FC,de9f3lifb4bk9bbk8evfqzt91,D. Perquis,Defender,24.0,25.0,1.0,6.0,,,,1.0,6.0,1.0,,2069.0,2.0,,,715.0,2.0,29.0,1.0,213.0,33.0,72.0,9.0,4.0,6.0,39.0,171.0,401.0,22.0,,71.0,,756.0,25.0,4.0,522.0,30.0,6.0,143.0,159.0,3.0,104.0,,107.0,24.0,14.0,40.0,1093.0,25.0,9.0,9.0,62.0,,352.0,,45.0,96.0,2.0,,91.0,1.0,16.0,58.0,2.0,159.0,133.0,36.0,1.0,1.0,2.0,,,24.0,216.0,1.0,,576.0,613.0,97.0,4.0,,1.0,,17.0,63.0,5.0,93.0,38.0,8.0,,,,,,,,,,2.0,,1.0,,2.0,,,,,,,,,,,,,,
USA_MLS,2015,Toronto FC,6qp7j3yg8y4mi6awsjk79hwph,Q. Roberts,Goalkeeper,40.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2015,Toronto FC,7qj10nnom371pm29686w35ip5,C. Simonin,Defender,38.0,2.0,,1.0,,,,,1.0,,,171.0,,,,107.0,,11.0,,22.0,8.0,19.0,1.0,1.0,,,36.0,55.0,1.0,,13.0,,109.0,4.0,3.0,62.0,4.0,1.0,32.0,46.0,,27.0,,7.0,2.0,4.0,5.0,133.0,2.0,2.0,1.0,9.0,,48.0,,17.0,9.0,,,15.0,,,5.0,,14.0,8.0,4.0,,,1.0,,,5.0,4.0,,,75.0,77.0,5.0,,,,,1.0,5.0,,6.0,4.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2015,Toronto FC,b6qcbypqd6eicmvpvp1ivu9xx,C. Warner,Midfielder,26.0,29.0,2.0,7.0,,,,9.0,8.0,5.0,,1747.0,4.0,13.0,1.0,845.0,2.0,98.0,2.0,393.0,8.0,28.0,32.0,9.0,6.0,22.0,231.0,333.0,55.0,,121.0,,873.0,45.0,20.0,656.0,27.0,13.0,149.0,196.0,10.0,123.0,2.0,150.0,20.0,52.0,31.0,1209.0,29.0,27.0,8.0,185.0,,274.0,,97.0,109.0,4.0,,68.0,2.0,17.0,19.0,15.0,226.0,32.0,33.0,5.0,,6.0,,1.0,95.0,305.0,2.0,,697.0,724.0,41.0,2.0,,1.0,3.0,47.0,117.0,8.0,52.0,90.0,5.0,1.0,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2015,Toronto FC,x4hsnlz1ngvhw8xc4215s2j9,J. Williams,Defender,23.0,18.0,,1.0,,,,,2.0,10.0,1.0,1600.0,60.0,3.0,,759.0,,70.0,,220.0,27.0,46.0,14.0,3.0,4.0,30.0,166.0,449.0,29.0,,79.0,,794.0,10.0,4.0,607.0,24.0,3.0,125.0,111.0,4.0,89.0,1.0,104.0,18.0,25.0,46.0,1117.0,18.0,7.0,7.0,75.0,,300.0,1.0,49.0,80.0,,,62.0,,10.0,38.0,4.0,143.0,77.0,28.0,10.0,,2.0,,,33.0,313.0,,,638.0,669.0,68.0,1.0,,,,22.0,63.0,7.0,68.0,42.0,14.0,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2015,Toronto FC,45vy8s9kzx0k094lg2cicj1zp,E. Zavaleta,Defender,15.0,19.0,1.0,1.0,,,,8.0,,1.0,,1099.0,7.0,1.0,,435.0,,21.0,,110.0,26.0,46.0,6.0,3.0,3.0,13.0,108.0,238.0,26.0,,56.0,,450.0,10.0,2.0,311.0,17.0,5.0,102.0,88.0,,71.0,1.0,62.0,11.0,13.0,32.0,623.0,19.0,3.0,9.0,42.0,,241.0,,100.0,62.0,2.0,,37.0,,4.0,32.0,,87.0,61.0,20.0,1.0,1.0,,,,12.0,100.0,1.0,,333.0,348.0,45.0,2.0,,,,23.0,25.0,3.0,38.0,30.0,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
