liga,temporada,equipo,id,nombre,posicion,dorsal,Games Played,Goals,Yellow Cards,Total Red Cards,Straight Red Cards,Red Cards - 2nd Yellow,Substitute On,Substitute Off,Forward Passes,Unsuccessful Passes Opposition Half,Total Unsuccessful Passes ( Excl Crosses & Corners ),Time Played,Successful Short Passes,Unsuccessful Passes Own Half,Duels,Touches,Duels won,Corners Won,Unsuccessful Long Passes,Successful Passes Opposition Half,Ground Duels won,Times Tackled,Duels lost,Recoveries,Unsuccessful Short Passes,Total Tackles,Tackles Won,Total Passes,Leftside Passes,Ground Duels,Throw Ins to Own Player,Ground Duels lost,Total Losses Of Possession,Index,Total Successful Passes ( Excl Crosses & Corners ) ,Appearances,Home Goals,Away Goals,Winning Goal,Aerial Duels lost,Shots On Target ( inc goals ),Foul Won Penalty,Successful Lay-offs,Unsuccessful Crosses open play,Successful Passes Own Half,Unsuccessful Crosses & Corners,Unsuccessful Dribbles,Successful Open Play Passes,Goals Conceded,Right Foot Goals,Rightside Passes,Unsuccessful lay-offs,Interceptions,Offsides,Successful Dribbles,Shots Off Target (inc woodwork),Penalty Goals Conceded,Goals from Inside Box,Total Fouls Won,Goals Conceded Inside Box,Open Play Passes,Through balls,Starts,Aerial Duels won,Blocked Shots,Key Passes (Attempt Assists),Goals Conceded Outside Box,Total Shots,Successful Long Passes,Total Clearances,Total Fouls Conceded,Backward Passes,Aerial Duels,Handballs conceded,Attempts from Set Pieces,Successful Crosses & Corners,Corners Taken (incl short corners),Unsuccessful Launches,Second Goal Assists,Successful Crosses open play,Penalties Taken,Throw Ins to Opposition Player,Penalty Goals,Tackles Lost,Headed Goals,Goals from Outside Box,Left Foot Goals,Clean Sheets,Successful Launches,Blocks,Goal Assists,Assists (Intentional),Hit Woodwork,Total Touches In Opposition Box,Unsuccessful Corners into Box,Penalties Conceded,Successful Corners into Box,Set Pieces Goals,Last Man Tackle,Own Goal Scored,Catches,Saves made - parried,Goalkeeper Smother,Saves Made from Outside Box,GK Successful Distribution,GK Unsuccessful Distribution,Drops,Saves Made from Inside Box,Saves Made,Crosses not Claimed,Punches,Penalties Faced,Saves made - caught,Clearances Off the Line,Penalties Off Target,Other Goals,Saves from Penalty,Penalties Saved
USA_MLS,2011,Sporting Kansas City,drg3v7974zszuaaltfys5teqd,K. Ellis,Defender,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2011,Sporting Kansas City,16dmszlgoxqwzncidglrv9j9x,R. Espinoza,Midfielder,15.0,27.0,1.0,5.0,1.0,1.0,,,7.0,446.0,231.0,259.0,2189.0,721.0,54.0,269.0,1565.0,161.0,4.0,78.0,488.0,137.0,39.0,108.0,182.0,181.0,72.0,58.0,1063.0,177.0,231.0,57.0,94.0,421.0,51.0,804.0,27.0,1.0,0.0,1.0,14.0,5.0,,9.0,26.0,327.0,26.0,6.0,108.0,31.0,,348.0,1.0,59.0,,17.0,15.0,2.0,1.0,48.0,24.0,143.0,10.0,27.0,24.0,1.0,24.0,7.0,20.0,83.0,49.0,47.0,92.0,38.0,5.0,,11.0,,29.0,,11.0,,16.0,,14.0,,,1.0,3.0,16.0,2.0,3.0,1.0,,,,1.0,,,,,,,,,1.0,,,,,,,,,,,,,
USA_MLS,2011,Sporting Kansas City,6w4gqs4wnryzo59te2tmm6j85,M. Harrington,Defender,2.0,23.0,,5.0,,,,7.0,1.0,309.0,168.0,169.0,1495.0,459.0,42.0,112.0,1109.0,74.0,3.0,39.0,300.0,62.0,12.0,38.0,91.0,130.0,42.0,35.0,680.0,149.0,90.0,159.0,28.0,280.0,29.0,511.0,23.0,0.0,0.0,0.0,10.0,,,4.0,41.0,228.0,41.0,1.0,57.0,23.0,,134.0,,23.0,,4.0,1.0,1.0,,16.0,18.0,84.0,,16.0,12.0,1.0,19.0,5.0,1.0,52.0,50.0,14.0,88.0,22.0,2.0,,17.0,,32.0,,16.0,,22.0,,7.0,,,,3.0,10.0,7.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,
USA_MLS,2011,Sporting Kansas City,5z0k5jke4l6fqowqeixrfkic5,P. Joseph,Midfielder,19.0,1.0,,,,,,1.0,,2.0,2.0,4.0,8.0,3.0,2.0,2.0,15.0,2.0,,1.0,2.0,2.0,,,4.0,3.0,1.0,1.0,7.0,1.0,2.0,,,7.0,59.0,3.0,1.0,0.0,0.0,0.0,,,,,,1.0,,,,1.0,,3.0,,1.0,,1.0,,,,,1.0,,,,,,,,,,,,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2011,Sporting Kansas City,77bfpxhy1oo4cz9txm88qlnmd,K. Kamara,Forward,23.0,33.0,9.0,2.0,,,,6.0,9.0,294.0,311.0,266.0,2470.0,587.0,31.0,311.0,1520.0,149.0,32.0,32.0,444.0,112.0,94.0,162.0,112.0,234.0,50.0,36.0,883.0,247.0,250.0,21.0,138.0,577.0,61.0,617.0,33.0,6.0,3.0,1.0,24.0,33.0,,34.0,76.0,186.0,76.0,26.0,79.0,28.0,6.0,119.0,6.0,23.0,9.0,13.0,50.0,1.0,8.0,49.0,21.0,129.0,6.0,27.0,37.0,16.0,30.0,7.0,83.0,30.0,20.0,40.0,223.0,61.0,3.0,4.0,13.0,,13.0,,13.0,2.0,7.0,2.0,14.0,2.0,1.0,1.0,4.0,1.0,3.0,4.0,4.0,4.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2011,Sporting Kansas City,aybzlyd3jpg02yklqpnzu5i39,J. Kempin,Goalkeeper,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2011,Sporting Kansas City,8zlf4sao77w6r7z5es0ntcj4l,E. Kronberg,Goalkeeper,1.0,4.0,,,,,,1.0,,48.0,20.0,23.0,292.0,7.0,3.0,,124.0,,,22.0,21.0,,,,31.0,1.0,,,52.0,1.0,,,,40.0,48.0,29.0,4.0,0.0,0.0,0.0,,,,,,8.0,,,,5.0,,3.0,,,,,,1.0,,,4.0,,,3.0,,,,1.0,,22.0,1.0,,,,,,,,13.0,,,,,,,,,,1.0,16.0,,,,,,,,,,,,2.0,2.0,,6.0,28.0,17.0,1.0,3.0,10.0,,1.0,1.0,5.0,,,,,
USA_MLS,2011,Sporting Kansas City,co3niwple5xj0c14t3ydz3rh1,C. Sapong,Forward,17.0,37.0,6.0,,,,,12.0,6.0,156.0,181.0,180.0,2366.0,411.0,20.0,305.0,1011.0,126.0,20.0,12.0,325.0,80.0,104.0,179.0,83.0,168.0,15.0,11.0,603.0,120.0,227.0,2.0,147.0,406.0,45.0,423.0,37.0,4.0,2.0,1.0,32.0,30.0,1.0,29.0,21.0,105.0,21.0,19.0,49.0,34.0,1.0,177.0,3.0,11.0,5.0,14.0,20.0,1.0,5.0,51.0,25.0,62.0,7.0,25.0,46.0,8.0,34.0,9.0,50.0,12.0,19.0,38.0,150.0,78.0,3.0,,7.0,,5.0,1.0,7.0,,,,4.0,1.0,1.0,4.0,5.0,1.0,1.0,4.0,4.0,1.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2011,Sporting Kansas City,8qei3c00h3aw69zqe7ripts5x,S. Lorenz,Defender,24.0,1.0,,,,,,,1.0,15.0,8.0,7.0,84.0,24.0,1.0,8.0,50.0,1.0,,1.0,11.0,1.0,,7.0,5.0,6.0,1.0,1.0,32.0,1.0,7.0,7.0,6.0,15.0,8.0,25.0,1.0,0.0,0.0,0.0,1.0,,,,2.0,14.0,2.0,,,3.0,,11.0,,,,,,1.0,,,2.0,,,1.0,,,,1.0,,1.0,2.0,3.0,5.0,1.0,,,,,,,,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2011,Sporting Kansas City,emenxsxx3i9dqp4zl6r8dvh05,C. Myers,Defender,7.0,31.0,,1.0,,,,4.0,2.0,468.0,236.0,221.0,2479.0,676.0,52.0,193.0,1631.0,110.0,13.0,55.0,438.0,92.0,17.0,83.0,135.0,166.0,65.0,52.0,967.0,353.0,171.0,179.0,79.0,434.0,98.0,746.0,31.0,0.0,0.0,0.0,4.0,5.0,,5.0,67.0,344.0,67.0,5.0,34.0,30.0,,36.0,,61.0,1.0,2.0,12.0,1.0,,25.0,21.0,51.0,5.0,27.0,18.0,4.0,35.0,9.0,17.0,70.0,72.0,41.0,110.0,22.0,1.0,,36.0,,42.0,,35.0,,57.0,,13.0,,,,9.0,19.0,8.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2011,Sporting Kansas City,537nvw40r2cbpt3ar9ubrujf9,J. Nielsen,Goalkeeper,1.0,34.0,,2.0,1.0,1.0,,,,364.0,160.0,181.0,3037.0,160.0,21.0,7.0,1059.0,6.0,1.0,172.0,99.0,6.0,,1.0,268.0,9.0,1.0,,472.0,65.0,7.0,1.0,1.0,285.0,52.0,291.0,34.0,0.0,0.0,0.0,,,,,,192.0,,,23.0,37.0,,43.0,,,,,,1.0,,4.0,28.0,32.0,,34.0,,,,9.0,,131.0,19.0,1.0,,,1.0,,,,120.0,,,,,,1.0,,,,9.0,79.0,,,,,,,,,,,,18.0,26.0,1.0,46.0,298.0,107.0,1.0,40.0,88.0,,14.0,2.0,5.0,,,,1.0,1.0
USA_MLS,2011,Sporting Kansas City,bdo44stf3c80g4m5wb3676m6t,L. Olum,Midfielder,13.0,1.0,,,,,,1.0,,3.0,1.0,3.0,13.0,3.0,2.0,,8.0,,,2.0,1.0,,,,2.0,1.0,,,6.0,1.0,,,,3.0,1.0,3.0,1.0,0.0,0.0,0.0,,,,,,2.0,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2011,Sporting Kansas City,c12whztq2i5lc4ren2fyno6ad,C. Rocastle,Midfielder,4.0,6.0,,,,,,1.0,3.0,51.0,27.0,30.0,306.0,102.0,4.0,41.0,195.0,24.0,,7.0,50.0,24.0,3.0,17.0,27.0,23.0,17.0,14.0,146.0,32.0,36.0,1.0,12.0,45.0,80.0,116.0,6.0,0.0,0.0,0.0,5.0,,,2.0,1.0,66.0,1.0,,,6.0,,43.0,,4.0,,,2.0,1.0,,7.0,5.0,,1.0,5.0,,,,1.0,2.0,14.0,2.0,6.0,20.0,5.0,,,,,3.0,,,,2.0,,3.0,,,,,3.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2011,Sporting Kansas City,4ppsdp3nuohx5332raqtgjufp,Jéferson,Midfielder,10.0,11.0,,1.0,,,,3.0,6.0,83.0,68.0,52.0,591.0,199.0,8.0,32.0,373.0,13.0,5.0,12.0,164.0,12.0,15.0,19.0,27.0,40.0,8.0,8.0,272.0,71.0,29.0,3.0,17.0,105.0,22.0,220.0,11.0,0.0,0.0,0.0,2.0,4.0,,7.0,7.0,60.0,24.0,5.0,52.0,7.0,,60.0,,4.0,1.0,3.0,5.0,,,1.0,5.0,66.0,7.0,8.0,1.0,9.0,11.0,2.0,9.0,21.0,1.0,4.0,58.0,3.0,2.0,3.0,4.0,18.0,2.0,,2.0,,,,,,,,,,,1.0,1.0,,1.0,12.0,,2.0,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2011,Sporting Kansas City,dqw3k85vpxfxn7ybxqyzof3rp,Júlio César,Defender,55.0,30.0,2.0,4.0,1.0,,1.0,2.0,8.0,537.0,162.0,229.0,2388.0,706.0,72.0,167.0,1391.0,101.0,1.0,49.0,342.0,86.0,15.0,66.0,160.0,180.0,59.0,43.0,1017.0,219.0,142.0,,56.0,329.0,45.0,788.0,30.0,2.0,0.0,1.0,10.0,4.0,,8.0,5.0,446.0,5.0,2.0,74.0,28.0,2.0,182.0,,69.0,1.0,5.0,5.0,1.0,2.0,22.0,22.0,105.0,6.0,28.0,15.0,1.0,8.0,6.0,9.0,82.0,119.0,31.0,79.0,25.0,2.0,,,,25.0,,,,,,16.0,,,,6.0,15.0,19.0,3.0,2.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,
USA_MLS,2011,Sporting Kansas City,1552t33awtog8skxy7p4qklp1,L. Sassano,Defender,32.0,9.0,1.0,1.0,,,,4.0,2.0,71.0,31.0,35.0,531.0,153.0,8.0,36.0,304.0,24.0,,13.0,72.0,19.0,5.0,12.0,29.0,22.0,13.0,10.0,203.0,49.0,28.0,9.0,9.0,72.0,48.0,168.0,9.0,0.0,1.0,0.0,3.0,2.0,,6.0,4.0,99.0,4.0,2.0,,4.0,1.0,49.0,,9.0,,,,,,6.0,4.0,,,5.0,5.0,,3.0,,2.0,15.0,19.0,2.0,34.0,8.0,,,3.0,1.0,8.0,,2.0,,9.0,,3.0,,1.0,,2.0,3.0,5.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2011,Sporting Kansas City,25keye19z4kbub4pn55w5rnit,S. Sinovic,Defender,15.0,23.0,,2.0,,,,,5.0,316.0,173.0,163.0,2002.0,571.0,38.0,128.0,1270.0,70.0,6.0,58.0,283.0,59.0,21.0,58.0,128.0,105.0,35.0,28.0,771.0,25.0,110.0,128.0,51.0,338.0,75.0,608.0,23.0,0.0,0.0,0.0,7.0,2.0,,5.0,48.0,332.0,48.0,4.0,60.0,17.0,,299.0,,55.0,1.0,6.0,3.0,,,18.0,14.0,81.0,2.0,23.0,11.0,1.0,11.0,3.0,5.0,37.0,44.0,19.0,131.0,18.0,2.0,,7.0,,44.0,,7.0,,68.0,,7.0,,,,9.0,7.0,8.0,,,,1.0,,,,,,,,,,,,,,,,,,,,1.0,,,,
USA_MLS,2011,Sporting Kansas City,4wms8xoeyz0btjwn286ot6w2d,R. Smith,Midfielder,0.0,6.0,1.0,1.0,,,,4.0,1.0,39.0,40.0,36.0,294.0,63.0,7.0,24.0,163.0,14.0,4.0,6.0,55.0,14.0,10.0,10.0,15.0,30.0,2.0,2.0,103.0,16.0,24.0,1.0,10.0,65.0,100.0,67.0,6.0,0.0,1.0,0.0,,3.0,,1.0,11.0,18.0,11.0,3.0,,1.0,,32.0,,1.0,,7.0,6.0,,1.0,5.0,,,5.0,2.0,,,6.0,1.0,9.0,4.0,,,16.0,,,,6.0,,3.0,,6.0,,1.0,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2011,Sporting Kansas City,6lwyd2zcdqf02w98nauylyggl,M. Stojčev,Midfielder,88.0,12.0,,,1.0,,1.0,1.0,9.0,79.0,87.0,82.0,790.0,178.0,14.0,94.0,430.0,35.0,7.0,8.0,124.0,30.0,38.0,59.0,41.0,74.0,15.0,10.0,279.0,81.0,83.0,3.0,53.0,162.0,23.0,197.0,12.0,0.0,0.0,0.0,6.0,4.0,,12.0,12.0,84.0,19.0,4.0,17.0,15.0,,57.0,1.0,4.0,3.0,7.0,8.0,2.0,,8.0,12.0,25.0,7.0,11.0,5.0,6.0,16.0,3.0,12.0,19.0,2.0,9.0,62.0,11.0,,2.0,11.0,13.0,1.0,1.0,2.0,,,,5.0,,,,,,,1.0,1.0,1.0,,5.0,,7.0,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2011,Sporting Kansas City,6w7u5ax5nzhy672ony8twcwr9,S. Thomas,Defender,6.0,3.0,,1.0,,,,3.0,,10.0,3.0,6.0,35.0,13.0,3.0,9.0,29.0,5.0,,1.0,5.0,4.0,,4.0,4.0,5.0,3.0,2.0,22.0,5.0,6.0,,2.0,7.0,1.0,16.0,3.0,0.0,0.0,0.0,2.0,,,,,11.0,,,8.0,3.0,,6.0,,,,,,,,1.0,3.0,11.0,,,1.0,,,,,3.0,2.0,2.0,1.0,3.0,,,,,2.0,,,,,,1.0,,,,,3.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,
USA_MLS,2011,Sporting Kansas City,omuez9f9c7bxq7nz23kw5zv9,G. Zusi,Defender,8.0,35.0,5.0,4.0,,,,7.0,4.0,376.0,364.0,261.0,2599.0,859.0,36.0,209.0,1794.0,102.0,29.0,63.0,598.0,92.0,61.0,107.0,169.0,198.0,31.0,22.0,1225.0,257.0,185.0,14.0,93.0,544.0,100.0,964.0,35.0,3.0,2.0,1.0,14.0,16.0,,27.0,56.0,429.0,139.0,11.0,64.0,30.0,5.0,285.0,,38.0,2.0,20.0,23.0,1.0,2.0,41.0,22.0,76.0,16.0,28.0,10.0,12.0,67.0,8.0,39.0,105.0,18.0,31.0,307.0,24.0,4.0,9.0,63.0,107.0,17.0,5.0,14.0,,3.0,,9.0,,3.0,,8.0,2.0,6.0,4.0,4.0,1.0,,61.0,,41.0,1.0,,,,,,,1.0,,,,,,,,,,,,,
