liga,temporada,equipo,id,nombre,posicion,dorsal,Aerial Duels,Aerial Duels lost,Aerial Duels won,Appearances,Backward Passes,Blocks,Carries,Clean Sheets,Duels,Duels lost,Duels won,Final Third Touches,Forward Passes,Games Played,Goals Conceded,Goals Conceded Inside Box,Ground Duels,Ground Duels lost,Ground Duels won,Interceptions,Leftside Passes,Open Play Passes,Progressive Carries,Recoveries,Rightside Passes,Shots On Target ( inc goals ),Starts,Successful Dribbles,Successful Long Passes,Successful Open Play Passes,Successful Passes Opposition Half,Successful Passes Own Half,Successful Short Passes,Tackles Lost,Tackles Won,Throw Ins to Opposition Player,Throw Ins to Own Player,Time Played,Times Tackled,Total Big Chances Missed,Total Clearances,Total Fouls Conceded,Total Losses Of Possession,Total Passes,Total Shots,Total Successful Passes ( Excl Crosses & Corners ) ,Total Tackles,Total Touches In Opposition Box,Total Unsuccessful Passes ( Excl Crosses & Corners ),Touches,Unsuccessful Dribbles,Unsuccessful Launches,Unsuccessful Long Passes,Unsuccessful Passes Opposition Half,Unsuccessful Passes Own Half,Unsuccessful Short Passes,Winning Goal,Foul Attempted Tackle,PutThrough/Blocked Distribution,PutThrough/Blocked Distribution Won,Shots Off Target (inc woodwork),Substitute Off,Unsuccessful lay-offs,Hit Woodwork,Substitute On,Unsuccessful Crosses & Corners,Unsuccessful Crosses open play,Yellow Cards,Successful Crosses & Corners,Successful Crosses open play,Total Fouls Won,GK Successful Distribution,GK Unsuccessful Distribution,Goal Kicks,Punches,Saves Made,Saves Made from Inside Box,Saves Made from Outside Box,Successful Launches,Total Big Chances Saved,Corners Taken (incl short corners),Corners Won,Key Passes (Attempt Assists),Overruns,Successful Corners into Box,Successful Lay-offs,Total Big Chances Created,Unsuccessful Corners into Box,Offsides,Goals,Goals Openplay,Goals from Inside Box,Headed Goals,Total Big Chances Scored,Home Goals,Away Goals,Assists (Intentional),Goal Assists,Blocked Shots,Through balls,Catches,Saves made - parried,Clearances Off the Line,Handballs conceded,Attempts from Set Pieces,Goals from Outside Box,Right Foot Goals,Goalkeeper Smother,Goals Conceded Outside Box,Penalty Goals Conceded,Shots Created,Drops,Penalties Faced,Left Foot Goals,Penalties Conceded,Foul Won Penalty,Penalties Taken,Penalty Goals,Saves made - caught,Other Goals,Straight Red Cards,Total Red Cards,Last Player Tackle,Second Goal Assists,Red Cards - 2nd Yellow,Penalties Off Target,Crosses not Claimed,Direct Setpiece Goals,Set Pieces Goals,Penalties Saved,Saves from Penalty,Own Goal Scored
Concacaf_Concacaf_Champions_Cup,2026,CD Olimpia,1j51dwspvmaod1x4gv5qm5xck,K. Güiti,Defender,15,1.0,1.0,,2.0,2.0,,16.0,,16.0,8.0,8.0,16.0,20.0,2.0,2.0,2.0,15.0,7.0,8.0,2.0,6.0,33.0,12.0,8.0,5.0,,2.0,,3.0,26.0,18.0,8.0,23.0,2.0,4.0,1.0,4.0,175.0,3.0,,4.0,2.0,19.0,33.0,1.0,26.0,6.0,2.0,7.0,71.0,2.0,,1.0,9.0,2.0,6.0,0.0,1.0,4.0,3.0,1.0,1.0,,,,4.0,4.0,,,,2.0,,,,,,,,1.0,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Concacaf_Concacaf_Champions_Cup,2026,CD Olimpia,8sule3zbpbaj0g8112gz8x6cq,E. Hernández,Defender,2,12.0,9.0,3.0,2.0,3.0,1.0,3.0,1.0,17.0,11.0,6.0,5.0,18.0,2.0,2.0,2.0,5.0,2.0,3.0,5.0,14.0,36.0,1.0,2.0,3.0,,2.0,,3.0,33.0,14.0,20.0,31.0,1.0,1.0,,,180.0,,1.0,13.0,2.0,6.0,38.0,2.0,34.0,2.0,4.0,4.0,69.0,,3.0,4.0,4.0,,,0.0,1.0,1.0,1.0,2.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Concacaf_Concacaf_Champions_Cup,2026,CD Olimpia,5g2l20pbm2nbwpi679o7fb9pl,J. Álvarez,Midfielder,23,1.0,,1.0,2.0,6.0,1.0,26.0,1.0,13.0,4.0,9.0,20.0,34.0,2.0,2.0,2.0,12.0,4.0,8.0,1.0,11.0,67.0,9.0,10.0,20.0,1.0,2.0,,4.0,59.0,40.0,24.0,59.0,2.0,5.0,,1.0,179.0,2.0,,,1.0,16.0,71.0,3.0,63.0,7.0,1.0,8.0,102.0,,1.0,3.0,10.0,2.0,5.0,0.0,1.0,3.0,2.0,2.0,1.0,,,,4.0,2.0,,1.0,1.0,1.0,,,,,,,,1.0,,2.0,1.0,3.0,,,2.0,,2.0,,1.0,1.0,,,,1.0,0.0,,,1.0,,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
Concacaf_Concacaf_Champions_Cup,2026,CD Olimpia,4tzchbzl5yai2zskhes1w6olw,K. Álvarez,Midfielder,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Concacaf_Concacaf_Champions_Cup,2026,CD Olimpia,2pqvlht8nrqgnrg2se8fls178,E. Lobo,Defender,44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Concacaf_Concacaf_Champions_Cup,2026,CD Olimpia,ec0xt30gu3hk3xhyoauy7340k,R. Mejía,Goalkeeper,38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Concacaf_Concacaf_Champions_Cup,2026,CD Olimpia,1xsjvdcc3ev6d9nj6f9b0omol,E. Menjívar,Goalkeeper,1,,,,2.0,,,2.0,1.0,1.0,,1.0,,30.0,2.0,2.0,2.0,1.0,,1.0,,3.0,9.0,1.0,12.0,1.0,,2.0,,12.0,6.0,9.0,7.0,4.0,,,,,180.0,,,,,20.0,34.0,,16.0,,,18.0,50.0,,4.0,17.0,17.0,1.0,1.0,0.0,,,,,,,,,,,,,,1.0,9.0,10.0,14.0,,8.0,8.0,,2.0,,,,,,,,,,,,,,,,,,,,,,,3.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
Concacaf_Concacaf_Champions_Cup,2026,CD Olimpia,3lrjsmodnjcle5x3s31211h5g,Y. Morales,Defender,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Concacaf_Concacaf_Champions_Cup,2026,CD Olimpia,ckqonko7hawy5tu5zs09kg1zo,A. Mulet,Midfielder,32,2.0,,2.0,2.0,5.0,3.0,3.0,,9.0,6.0,3.0,5.0,19.0,2.0,2.0,2.0,7.0,6.0,1.0,4.0,13.0,44.0,2.0,7.0,8.0,,2.0,,2.0,39.0,18.0,22.0,38.0,,1.0,,,153.0,1.0,,2.0,4.0,7.0,45.0,1.0,40.0,1.0,1.0,5.0,60.0,1.0,,1.0,3.0,2.0,4.0,0.0,4.0,1.0,,1.0,1.0,,,,,,2.0,,,,,,,,,,,1.0,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Concacaf_Concacaf_Champions_Cup,2026,CD Olimpia,40hswoqe40asjjyye8kzmsgt0,O. Rodríguez,Goalkeeper,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Concacaf_Concacaf_Champions_Cup,2026,CD Olimpia,9fx9q9zrlky0oockvimof9yj8,A. Ortiz,Midfielder,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Concacaf_Concacaf_Champions_Cup,2026,CD Olimpia,xskwnq9b2hymvxxnl0bdd2c4,D. Paguada,Midfielder,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Concacaf_Concacaf_Champions_Cup,2026,CD Olimpia,4ag7ykxjf5pex7tv4ki1vene1,J. Pinto,Midfielder,7,5.0,4.0,1.0,2.0,13.0,,14.0,,21.0,14.0,7.0,29.0,9.0,2.0,2.0,2.0,16.0,10.0,6.0,,3.0,34.0,7.0,6.0,10.0,,2.0,1.0,1.0,27.0,18.0,10.0,26.0,3.0,1.0,,1.0,175.0,6.0,,2.0,2.0,28.0,35.0,,27.0,4.0,2.0,8.0,69.0,2.0,,1.0,11.0,,7.0,0.0,,7.0,2.0,,1.0,,,,3.0,3.0,,1.0,1.0,1.0,,,,,,,,1.0,,1.0,,2.0,,,3.0,1.0,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Concacaf_Concacaf_Champions_Cup,2026,CD Olimpia,eedik71zba3vjkov7m894mvsa,F. Queiroz,Defender,3,6.0,2.0,4.0,2.0,1.0,3.0,14.0,1.0,12.0,3.0,9.0,1.0,28.0,2.0,2.0,2.0,6.0,1.0,5.0,1.0,9.0,49.0,5.0,8.0,13.0,,2.0,,4.0,36.0,15.0,22.0,33.0,2.0,3.0,,,180.0,,,8.0,1.0,14.0,51.0,,37.0,5.0,1.0,14.0,69.0,,3.0,6.0,9.0,5.0,8.0,0.0,1.0,1.0,1.0,,,,,,,,1.0,,,,1.0,,1.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Concacaf_Concacaf_Champions_Cup,2026,CD Olimpia,a6vyp1lwcle7p5zpg4mqioctl,S. Ramírez,Forward,14,,,,1.0,,,,,,,,2.0,1.0,1.0,,,,,,,,1.0,,,,,,,,1.0,2.0,,1.0,,,,,1.0,,,,,,1.0,,1.0,,,,2.0,,,,,,,0.0,,,,,,,,1.0,,,,1.0,,,,,,,,,,,,1.0,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Concacaf_Concacaf_Champions_Cup,2026,CD Olimpia,8eth5xos80x1qutcql2nwu978,R. García,Defender,18,,,,2.0,2.0,1.0,2.0,,2.0,,2.0,3.0,3.0,2.0,,,2.0,,2.0,,,6.0,2.0,1.0,1.0,,,1.0,,5.0,3.0,2.0,5.0,1.0,,3.0,1.0,27.0,,,,,5.0,6.0,,5.0,1.0,,1.0,14.0,,,1.0,2.0,,,0.0,,,,,,,,2.0,1.0,1.0,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Concacaf_Concacaf_Champions_Cup,2026,CD Olimpia,a70oen38v8i9p05pxu91kbn8q,E. Rivas,Defender,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Concacaf_Concacaf_Champions_Cup,2026,CD Olimpia,bhzh6u12c2a87ocrapiztnoid,C. Sánchez,Defender,31,2.0,1.0,1.0,2.0,8.0,,8.0,1.0,13.0,7.0,6.0,18.0,30.0,2.0,2.0,2.0,11.0,6.0,5.0,3.0,2.0,53.0,5.0,3.0,17.0,1.0,2.0,,2.0,32.0,22.0,14.0,33.0,1.0,1.0,4.0,16.0,180.0,1.0,,3.0,3.0,35.0,57.0,1.0,35.0,2.0,,22.0,109.0,1.0,6.0,8.0,22.0,5.0,14.0,0.0,2.0,5.0,2.0,,,,,,5.0,4.0,,1.0,1.0,3.0,,,,,,,,,,2.0,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
Concacaf_Concacaf_Champions_Cup,2026,CD Olimpia,xfj0d179s4s2bk4k6v7mwbv8,N. Valladares,Goalkeeper,37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
