root_folder,liga,temporada,equipo,equipo_folder,id,nombre,posicion,dorsal,Time Played,Throw Ins to Own Player,Open Play Passes,Backward Passes,Successful Passes Opposition Half,Unsuccessful Launches,Yellow Cards,Unsuccessful Long Passes,Own Goal Scored,PutThrough/Blocked Distribution Won,Shots Off Target (inc woodwork),Goals Conceded Outside Box,Aerial Duels lost,Total Losses Of Possession,Successful Passes Own Half,Total Tackles,Unsuccessful Short Passes,Total Passes,Total Fouls Conceded,Successful Dribbles,Successful Short Passes,Goals Conceded Inside Box,Total Shots,Total Unsuccessful Passes ( Excl Crosses & Corners ),Rightside Passes,Key Passes (Attempt Assists),Unsuccessful Passes Opposition Half,Blocked Shots,Throw Ins to Opposition Player,Recoveries,Starts,PutThrough/Blocked Distribution,Unsuccessful Passes Own Half,Touches,Appearances,Foul Attempted Tackle,Ground Duels,Forward Passes,Total Touches In Opposition Box,Index,Duels won,Attempts from Set Pieces,Successful Long Passes,Total Fouls Won,Aerial Duels won,Unsuccessful Dribbles,Duels,Total Clearances,Goals Conceded,Games Played,Ground Duels lost,Leftside Passes,Successful Open Play Passes,Total Successful Passes ( Excl Crosses & Corners ) ,Aerial Duels,Tackles Won,Duels lost,Tackles Lost,Interceptions,Ground Duels won,Unsuccessful Crosses open play,Substitute On,Successful Launches,Unsuccessful Crosses & Corners,Unsuccessful lay-offs,Blocks,Offsides,Successful Lay-offs,Goals,Right Foot Goals,Corners Won,Shots On Target ( inc goals ),Hit Woodwork,Goals from Inside Box,Substitute Off,Through balls,Successful Crosses & Corners,Corners Taken (incl short corners),Successful Crosses open play,Unsuccessful Corners into Box,Assists (Intentional),Goal Assists,Successful Corners into Box,Left Foot Goals,Penalties Taken,Penalty Goals,Saves Made,GK Successful Distribution,Punches,Saves Made from Outside Box,Saves made - parried,Saves Made from Inside Box,GK Unsuccessful Distribution,Catches,Drops,Foul Won Penalty,Handballs conceded,Penalties Off Target,Clearances Off the Line,Clean Sheets,Goalkeeper Smother,Penalty Goals Conceded,Penalties Conceded,Crosses not Claimed,Penalties Faced,Headed Goals,Goals from Outside Box,Total Red Cards,Straight Red Cards,Red Cards - 2nd Yellow,Saves made - caught,Set Pieces Goals,Second Goal Assists,Penalties Saved,Saves from Penalty
testeo_ligas_norteamerica,Concacaf_Concacaf_U17,2019 USA,Nicaragua Under 17,Nicaragua_Under_17,b5c2lav8f3xojvpx13h7is12i,N. Olivares,Midfielder,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Concacaf_U17,2019 USA,Nicaragua Under 17,Nicaragua_Under_17,5t2iivj8212imy5npk25xbxbe,A. Palacios,Midfielder,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Concacaf_U17,2019 USA,Nicaragua Under 17,Nicaragua_Under_17,efkdcdowkcsrvr731tzspahyi,R. Palacios,Forward,0,6.0,,2.0,,1.0,,,1.0,,,1.0,,,4.0,,,,2.0,1.0,,1.0,,1.0,1.0,,,1.0,,,1.0,,,,6.0,1.0,,2.0,2.0,,10.0,1.0,,,,1.0,1.0,3.0,,,1.0,2.0,,1.0,1.0,1.0,,2.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Concacaf_U17,2019 USA,Nicaragua Under 17,Nicaragua_Under_17,9c88j8yxma78nb1jzreqged7u,C. Patterson,Forward,0,1.0,,1.0,,,,,,,,,,,,1.0,,,1.0,,,1.0,,,,,,,,,,,,,1.0,1.0,,,,,10.0,,,,,,,,,,1.0,,1.0,1.0,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Concacaf_U17,2019 USA,Nicaragua Under 17,Nicaragua_Under_17,3n6l51b1czbuero9i5tx60u3u,C. Rodríguez,Forward,0,90.0,,6.0,5.0,1.0,,,,,,,,1.0,4.0,4.0,2.0,1.0,6.0,3.0,,5.0,2.0,,1.0,,,,,,1.0,1.0,,1.0,11.0,1.0,2.0,7.0,,,10.0,2.0,,,,,,8.0,,2.0,1.0,5.0,1.0,5.0,5.0,1.0,2.0,6.0,,,2.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Concacaf_U17,2019 USA,Nicaragua Under 17,Nicaragua_Under_17,3kkjjj89b25nwwqzwcscxoewa,D. Rocha,Midfielder,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Concacaf_U17,2019 USA,Nicaragua Under 17,Nicaragua_Under_17,5x9ez1doir25ziwd27f04zmui,J. Rodríguez,Defender,0,90.0,8.0,22.0,2.0,7.0,2.0,,2.0,,,1.0,,,15.0,7.0,2.0,6.0,22.0,2.0,1.0,13.0,2.0,1.0,8.0,7.0,,9.0,,4.0,3.0,1.0,,,49.0,1.0,,9.0,13.0,,10.0,5.0,,1.0,,2.0,,11.0,3.0,2.0,1.0,6.0,,14.0,14.0,2.0,1.0,6.0,1.0,2.0,3.0,1.0,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Concacaf_U17,2019 USA,Nicaragua Under 17,Nicaragua_Under_17,234jrdoy3sixgpg53ui49yq96,W. Talavera,Forward,0,84.0,,14.0,2.0,3.0,3.0,,3.0,,,,,1.0,16.0,3.0,1.0,5.0,14.0,,1.0,6.0,2.0,,8.0,3.0,,7.0,1.0,,3.0,1.0,2.0,4.0,28.0,1.0,,6.0,8.0,1.0,10.0,3.0,,,1.0,,1.0,7.0,,2.0,1.0,3.0,1.0,6.0,6.0,1.0,1.0,4.0,,1.0,3.0,3.0,,,3.0,,,,,,,2.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Concacaf_U17,2019 USA,Nicaragua Under 17,Nicaragua_Under_17,678icsacy4d39o7a9xt3qeei,F. Vallecillo,Defender,0,90.0,,28.0,,2.0,16.0,,16.0,,1.0,,,2.0,22.0,11.0,2.0,5.0,34.0,1.0,1.0,12.0,2.0,1.0,21.0,5.0,,13.0,,,2.0,1.0,3.0,8.0,47.0,1.0,1.0,6.0,24.0,1.0,10.0,4.0,,1.0,,1.0,,9.0,5.0,2.0,1.0,3.0,5.0,12.0,13.0,3.0,1.0,5.0,1.0,2.0,3.0,,,1.0,,,,,,1.0,1.0,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Concacaf_U17,2019 USA,Nicaragua Under 17,Nicaragua_Under_17,2dqf4jb1mrvlj0ryap9jqzg4q,W. Vásquez,Midfielder,0,82.0,,14.0,,5.0,4.0,,5.0,,1.0,,,1.0,15.0,,2.0,7.0,17.0,,,4.0,2.0,,12.0,2.0,1.0,8.0,,,,1.0,2.0,4.0,27.0,1.0,,6.0,13.0,,10.0,3.0,,1.0,1.0,,,7.0,1.0,2.0,1.0,3.0,2.0,4.0,5.0,1.0,1.0,4.0,1.0,1.0,3.0,,,,,,1.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
