liga,temporada,equipo,id,nombre,posicion,dorsal,Games Played,Goals,Yellow Cards,Total Red Cards,Straight Red Cards,Red Cards - 2nd Yellow,Substitute On,Substitute Off,Unsuccessful Crosses open play,Time Played,Successful Lay-offs,Right Foot Goals,Open Play Passes,Corners Won,Backward Passes,Successful Crosses & Corners,Successful Passes Opposition Half,Unsuccessful Long Passes,PutThrough/Blocked Distribution Won,Goals Conceded Outside Box,Aerial Duels lost,Total Losses Of Possession,Successful Passes Own Half,Unsuccessful Short Passes,Total Passes,Total Fouls Conceded,Successful Short Passes,Goals Conceded Inside Box,Total Shots,Total Unsuccessful Passes ( Excl Crosses & Corners ),Rightside Passes,Unsuccessful Passes Opposition Half,Blocked Shots,Recoveries,Starts,PutThrough/Blocked Distribution,Touches,Appearances,Foul Attempted Tackle,Ground Duels,Forward Passes,Index,Duels won,Shots On Target ( inc goals ),Successful Long Passes,Successful Crosses open play,Total Fouls Won,Aerial Duels won,Unsuccessful Dribbles,Duels,Goals Conceded,Unsuccessful Crosses & Corners,Assists (Intentional),Ground Duels lost,Leftside Passes,Goals from Inside Box,Successful Open Play Passes,Total Successful Passes ( Excl Crosses & Corners ) ,Aerial Duels,Goal Assists,Duels lost,Interceptions,Ground Duels won,Offsides,Throw Ins to Own Player,Shots Off Target (inc woodwork),Key Passes (Attempt Assists),Unsuccessful Passes Own Half,Corners Taken (incl short corners),Attempts from Set Pieces,Unsuccessful Corners into Box,Unsuccessful lay-offs,Through balls,Unsuccessful Launches,Total Tackles,Successful Dribbles,Successful Corners into Box,Throw Ins to Opposition Player,Total Clearances,Tackles Won,Successful Launches,Saves Made,GK Successful Distribution,Saves Made from Outside Box,Saves made - parried,Saves made - caught,Goals from Outside Box,Left Foot Goals,Foul Won Penalty,Handballs conceded,Penalties Taken,Penalty Goals,Blocks,Headed Goals,Tackles Lost,Second Goal Assists,Own Goal Scored,Other Goals,Set Pieces Goals,Punches,Catches,Saves Made from Inside Box,Penalties Faced,GK Unsuccessful Distribution,Penalties Conceded,Hit Woodwork
Concacaf_Concacaf_Champions_Cup,2014-2015,CF Pachuca,1ksgnqwyrps2rvof8cm9qofyt,S. Fassi,Goalkeeper,32.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Concacaf_Concacaf_Champions_Cup,2014-2015,CF Pachuca,1sn6ldcvwfkmh3svyfjzyxxat,E. García,Midfielder,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Concacaf_Concacaf_Champions_Cup,2014-2015,CF Pachuca,9uuk73i8obc7ji0dnan352nkl,É. Gutiérrez,Midfielder,15.0,6.0,3.0,,,,,2.0,1.0,1.0,397.0,5.0,,257.0,1.0,20.0,,144.0,3.0,1.0,3.0,1.0,36.0,97.0,17.0,261.0,2.0,217.0,4.0,4.0,20.0,90.0,15.0,3.0,27.0,4.0,2.0,330.0,6.0,2.0,38.0,69.0,71.0,29.0,3.0,24.0,,10.0,3.0,2.0,42.0,7.0,1.0,1.0,12.0,82.0,3.0,237.0,241.0,4.0,1.0,13.0,5.0,26.0,,1.0,1.0,1.0,6.0,,,,,4.0,,11.0,6.0,,,3.0,10.0,,,,,,,,2.0,,,,,1.0,1.0,1.0,,,,,,,,,,,
Concacaf_Concacaf_Champions_Cup,2014-2015,CF Pachuca,4zudld3tsiho4fya7v8xyju1h,J. Hernández,Midfielder,16.0,3.0,,1.0,,,,1.0,,,197.0,6.0,,155.0,,17.0,,73.0,4.0,1.0,,,17.0,74.0,11.0,162.0,7.0,129.0,3.0,1.0,15.0,57.0,12.0,,20.0,2.0,1.0,195.0,3.0,2.0,20.0,36.0,51.0,13.0,,18.0,,5.0,1.0,,21.0,3.0,,,8.0,52.0,,140.0,147.0,1.0,,8.0,5.0,12.0,,1.0,1.0,2.0,3.0,,,,,1.0,2.0,7.0,,,,7.0,5.0,,,,,,,,,,2.0,,,1.0,,2.0,1.0,,,,,,,,,,
Concacaf_Concacaf_Champions_Cup,2014-2015,CF Pachuca,56gpi68f68jhdw5p2aifi7hzp,M. Herrera,Defender,0.0,5.0,,1.0,,,,1.0,,,405.0,,,241.0,1.0,14.0,,88.0,16.0,1.0,4.0,8.0,42.0,135.0,21.0,260.0,7.0,200.0,6.0,1.0,37.0,51.0,26.0,,27.0,4.0,2.0,310.0,5.0,1.0,18.0,97.0,75.0,17.0,,23.0,,4.0,8.0,,34.0,10.0,,,9.0,98.0,,211.0,223.0,16.0,,17.0,12.0,9.0,,1.0,1.0,,11.0,,1.0,,,,1.0,3.0,2.0,,,13.0,2.0,1.0,,,,,,,,,,,,3.0,,1.0,,,,,,,,,,,
Concacaf_Concacaf_Champions_Cup,2014-2015,CF Pachuca,5zpifeodjjnl4z070la091wph,A. Hurtado,Midfielder,18.0,4.0,2.0,,,,,,3.0,4.0,303.0,7.0,1.0,148.0,3.0,33.0,3.0,79.0,5.0,,3.0,1.0,37.0,54.0,13.0,148.0,2.0,127.0,4.0,9.0,18.0,52.0,22.0,3.0,17.0,4.0,1.0,212.0,4.0,1.0,38.0,29.0,90.0,29.0,4.0,3.0,3.0,5.0,3.0,3.0,42.0,7.0,4.0,3.0,12.0,34.0,2.0,130.0,130.0,4.0,3.0,13.0,1.0,26.0,1.0,,5.0,3.0,,,1.0,,,1.0,,6.0,15.0,,,1.0,6.0,,,,,,,,,,,,,,1.0,,,,,,,,,,,,
Concacaf_Concacaf_Champions_Cup,2014-2015,CF Pachuca,cen5nxf8sb8binjr7apt9nb2t,H. Lozano,Forward,8.0,5.0,1.0,1.0,,,,2.0,,10.0,312.0,7.0,1.0,124.0,5.0,33.0,4.0,81.0,3.0,2.0,1.0,4.0,60.0,19.0,26.0,125.0,4.0,92.0,4.0,7.0,29.0,41.0,37.0,,10.0,3.0,6.0,186.0,5.0,1.0,28.0,23.0,53.0,17.0,4.0,4.0,4.0,11.0,4.0,6.0,36.0,5.0,10.0,2.0,15.0,28.0,1.0,95.0,96.0,8.0,2.0,19.0,1.0,13.0,3.0,,3.0,9.0,2.0,,,,1.0,,1.0,,3.0,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
Concacaf_Concacaf_Champions_Cup,2014-2015,CF Pachuca,be02zvjpnx5bjyu6absr8745x,G. Martínez,Midfielder,22.0,2.0,,,,,,2.0,,,11.0,,,5.0,,1.0,,2.0,1.0,1.0,,,4.0,1.0,1.0,5.0,1.0,3.0,1.0,,2.0,1.0,2.0,,1.0,,1.0,9.0,2.0,,1.0,2.0,1.0,1.0,,,,,1.0,,2.0,1.0,,,1.0,1.0,,3.0,3.0,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,
Concacaf_Concacaf_Champions_Cup,2014-2015,CF Pachuca,1xxg0aou3yp4zl9j64ztdm4fd,H. Mascorro,Midfielder,175.0,2.0,,,,,,1.0,1.0,,58.0,1.0,,11.0,1.0,6.0,,7.0,,,,1.0,9.0,2.0,2.0,11.0,,9.0,,,2.0,1.0,2.0,,2.0,1.0,,18.0,2.0,,5.0,1.0,22.0,1.0,,,,,1.0,2.0,7.0,,,,5.0,3.0,,9.0,9.0,2.0,,6.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Concacaf_Concacaf_Champions_Cup,2014-2015,CF Pachuca,9kziqy5is9iduxjcfl6x7konp,A. Mosquera,Defender,3.0,3.0,,1.0,,,,,,,270.0,,,159.0,1.0,8.0,,56.0,3.0,,1.0,5.0,14.0,104.0,9.0,172.0,6.0,145.0,3.0,,12.0,64.0,10.0,1.0,13.0,3.0,1.0,214.0,3.0,5.0,14.0,49.0,57.0,19.0,,15.0,,4.0,13.0,,32.0,4.0,,,8.0,51.0,,147.0,160.0,18.0,,13.0,6.0,6.0,,,,,2.0,,,,,,1.0,3.0,,,,14.0,2.0,2.0,,,,,,,,,,,,4.0,,1.0,,1.0,,,,,,,,,
Concacaf_Concacaf_Champions_Cup,2014-2015,CF Pachuca,68se1vew8l1geo7buytqinbo5,A. Nahuelpán,Forward,9.0,5.0,5.0,,,,,1.0,3.0,,341.0,9.0,1.0,94.0,3.0,25.0,,47.0,1.0,,1.0,4.0,51.0,24.0,27.0,99.0,6.0,64.0,3.0,16.0,28.0,18.0,23.0,3.0,11.0,4.0,1.0,163.0,5.0,4.0,30.0,24.0,88.0,22.0,9.0,7.0,,11.0,11.0,4.0,45.0,4.0,,1.0,19.0,32.0,5.0,67.0,71.0,15.0,2.0,23.0,2.0,11.0,1.0,,7.0,5.0,5.0,,2.0,,3.0,1.0,,2.0,1.0,,,4.0,2.0,,,,,,,,2.0,,,1.0,1.0,,1.0,,,,1.0,,,,,,,,
Concacaf_Concacaf_Champions_Cup,2014-2015,CF Pachuca,ce1y45gb7zb9zoaeisgvvx2ad,H. Olvera,Defender,12.0,4.0,1.0,,,,,,,7.0,360.0,2.0,,202.0,,21.0,4.0,92.0,11.0,4.0,4.0,3.0,32.0,96.0,11.0,206.0,1.0,167.0,5.0,2.0,22.0,110.0,26.0,1.0,23.0,4.0,5.0,286.0,4.0,1.0,10.0,67.0,69.0,7.0,1.0,17.0,4.0,3.0,2.0,,15.0,9.0,7.0,,5.0,8.0,,180.0,184.0,5.0,2.0,8.0,10.0,5.0,,31.0,1.0,5.0,3.0,,2.0,,,1.0,3.0,3.0,,,2.0,5.0,3.0,1.0,,,,,,1.0,1.0,,,,,1.0,,,1.0,,,1.0,,,,,,,
Concacaf_Concacaf_Champions_Cup,2014-2015,CF Pachuca,6kwvv619nu41j14077aw1vg7p,C. Penilla,Forward,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Concacaf_Concacaf_Champions_Cup,2014-2015,CF Pachuca,aul0t01lanfx9qbnosguego9h,R. Pizarro,Forward,7.0,4.0,,,,,,,,11.0,360.0,1.0,,212.0,3.0,19.0,2.0,102.0,6.0,4.0,3.0,2.0,60.0,80.0,29.0,215.0,1.0,160.0,4.0,5.0,35.0,14.0,41.0,,17.0,4.0,11.0,316.0,4.0,1.0,26.0,85.0,75.0,21.0,2.0,20.0,2.0,5.0,2.0,2.0,30.0,7.0,11.0,,7.0,97.0,,177.0,180.0,4.0,,9.0,9.0,19.0,,32.0,3.0,5.0,5.0,,,,,1.0,2.0,8.0,6.0,,5.0,5.0,8.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
Concacaf_Concacaf_Champions_Cup,2014-2015,CF Pachuca,9l1grh3qut5mo9emryfvi7etx,Marco Pérez,Defender,4.0,2.0,,,,,,,,,180.0,,,110.0,,3.0,,18.0,2.0,,2.0,6.0,10.0,88.0,8.0,116.0,4.0,93.0,2.0,,10.0,40.0,4.0,,6.0,2.0,1.0,131.0,2.0,2.0,6.0,45.0,52.0,8.0,,13.0,,3.0,5.0,,17.0,4.0,,,3.0,28.0,,100.0,106.0,11.0,,9.0,2.0,3.0,,,,,6.0,,,,,,1.0,,,,,8.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
Concacaf_Concacaf_Champions_Cup,2014-2015,CF Pachuca,dmgtn14s7xc14vgnhur6m491x,Ó. Pérez,Goalkeeper,21.0,4.0,,1.0,,,,,,,360.0,,,42.0,,,,11.0,10.0,,2.0,,10.0,63.0,,84.0,,52.0,5.0,,10.0,17.0,6.0,,40.0,4.0,,129.0,4.0,,,55.0,60.0,,,22.0,,,,,,7.0,,,,12.0,,40.0,74.0,,,,,,,,,,4.0,,,,,,2.0,,,,,4.0,,4.0,17.0,46.0,10.0,2.0,3.0,,,,,,,,,,,,,,1.0,2.0,7.0,1.0,3.0,,
Concacaf_Concacaf_Champions_Cup,2014-2015,CF Pachuca,yg8ti1bgub7sqln98ibtrd91,H. Rodríguez,Defender,27.0,3.0,,,,,,,1.0,,225.0,1.0,,134.0,,9.0,,25.0,4.0,,1.0,2.0,10.0,106.0,4.0,139.0,2.0,120.0,3.0,1.0,8.0,55.0,3.0,,8.0,3.0,,168.0,3.0,1.0,9.0,44.0,77.0,8.0,,11.0,,3.0,1.0,,12.0,4.0,,,2.0,31.0,,126.0,131.0,3.0,,4.0,10.0,7.0,,,1.0,,5.0,,,,,,3.0,2.0,2.0,,,6.0,2.0,1.0,,,,,,,,,,,,2.0,,,,,,,,,,,,1.0,
Concacaf_Concacaf_Champions_Cup,2014-2015,CF Pachuca,e1ayj3nkmjs0an94llnfqo82d,R. Salinas,Defender,29.0,3.0,,,,,,1.0,,5.0,182.0,2.0,,156.0,,15.0,,65.0,8.0,1.0,1.0,7.0,23.0,76.0,8.0,157.0,5.0,126.0,3.0,3.0,16.0,5.0,14.0,,7.0,2.0,2.0,195.0,3.0,1.0,8.0,61.0,50.0,7.0,,15.0,,3.0,2.0,1.0,17.0,4.0,5.0,,3.0,76.0,,140.0,141.0,9.0,,10.0,4.0,5.0,,10.0,3.0,1.0,7.0,,,,,,3.0,3.0,,,,4.0,3.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
Concacaf_Concacaf_Champions_Cup,2014-2015,CF Pachuca,8myuopii2kh2ty1dbdx4s66z9,J. Sornoza,Midfielder,27.0,2.0,,,,,,1.0,1.0,,78.0,5.0,,40.0,1.0,8.0,,33.0,1.0,,1.0,,7.0,5.0,3.0,42.0,1.0,30.0,2.0,1.0,4.0,11.0,7.0,1.0,1.0,1.0,,49.0,2.0,,,11.0,23.0,,,8.0,,,,,,3.0,3.0,,,12.0,,36.0,38.0,,,,,,,,1.0,1.0,,3.0,,3.0,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,
Concacaf_Concacaf_Champions_Cup,2014-2015,CF Pachuca,cfc38fybizx6ev3gvg1tv6ok5,D. Villalpando,Midfielder,0.0,4.0,,,,,,2.0,1.0,,176.0,5.0,,107.0,,24.0,8.0,75.0,1.0,2.0,2.0,1.0,21.0,36.0,3.0,107.0,2.0,93.0,2.0,4.0,4.0,28.0,6.0,1.0,8.0,2.0,2.0,152.0,4.0,1.0,21.0,24.0,50.0,12.0,1.0,10.0,3.0,8.0,1.0,3.0,23.0,4.0,2.0,2.0,10.0,31.0,,103.0,103.0,2.0,2.0,11.0,,11.0,,,3.0,2.0,,7.0,,2.0,,1.0,,2.0,1.0,5.0,,,1.0,,,,,,,,,,,,,,,1.0,,,,,,,,,,,
Concacaf_Concacaf_Champions_Cup,2014-2015,CF Pachuca,91986pedduup87pg6lthb1fpx,J. Villalpando,Goalkeeper,23.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Concacaf_Concacaf_Champions_Cup,2014-2015,CF Pachuca,4zg07x3hp8bw42r6l664snnx1,J. Villegas,Midfielder,30.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Concacaf_Concacaf_Champions_Cup,2014-2015,CF Pachuca,56xi7msq9ua1sle14v3p7zvf9,D. de Buen,Midfielder,6.0,4.0,1.0,,,,,,1.0,1.0,358.0,4.0,1.0,273.0,3.0,26.0,8.0,128.0,5.0,3.0,4.0,2.0,45.0,145.0,17.0,287.0,9.0,240.0,5.0,10.0,22.0,101.0,30.0,5.0,26.0,4.0,4.0,369.0,4.0,3.0,30.0,61.0,79.0,17.0,5.0,25.0,2.0,7.0,1.0,1.0,33.0,9.0,17.0,,14.0,99.0,1.0,252.0,265.0,3.0,,16.0,6.0,16.0,,3.0,5.0,8.0,9.0,17.0,4.0,11.0,,,,7.0,2.0,5.0,,7.0,6.0,,,,,,,,,,,1.0,1.0,,,1.0,,,,,,,,,,,
