liga,temporada,equipo,id,nombre,posicion,dorsal,Games Played,Goals,Yellow Cards,Total Red Cards,Straight Red Cards,Red Cards - 2nd Yellow,Substitute On,Substitute Off,Unsuccessful Crosses open play,Time Played,Throw Ins to Own Player,Successful Lay-offs,Open Play Passes,Corners Won,Backward Passes,Successful Crosses & Corners,Successful Passes Opposition Half,Unsuccessful Launches,Unsuccessful Long Passes,PutThrough/Blocked Distribution Won,Shots Off Target (inc woodwork),Goals Conceded Outside Box,Aerial Duels lost,Total Losses Of Possession,Successful Passes Own Half,Total Tackles,Unsuccessful Short Passes,Total Passes,Total Fouls Conceded,Successful Dribbles,Successful Short Passes,Goals Conceded Inside Box,Total Shots,Total Unsuccessful Passes ( Excl Crosses & Corners ),Rightside Passes,Key Passes (Attempt Assists),Unsuccessful Passes Opposition Half,Blocked Shots,Throw Ins to Opposition Player,Recoveries,Starts,PutThrough/Blocked Distribution,Unsuccessful Passes Own Half,Touches,Appearances,Foul Attempted Tackle,Blocks,Ground Duels,Forward Passes,Total Touches In Opposition Box,Index,Duels won,Shots On Target ( inc goals ),Successful Long Passes,Successful Crosses open play,Total Fouls Won,Aerial Duels won,Unsuccessful Dribbles,Duels,Total Clearances,Goals Conceded,Unsuccessful Crosses & Corners,Ground Duels lost,Leftside Passes,Successful Open Play Passes,Total Successful Passes ( Excl Crosses & Corners ) ,Aerial Duels,Clean Sheets,Unsuccessful lay-offs,Through balls,Tackles Won,Duels lost,Tackles Lost,Interceptions,Ground Duels won,Offsides,GK Successful Distribution,Successful Launches,Successful Corners into Box,Corners Taken (incl short corners),Unsuccessful Corners into Box,Handballs conceded,Hit Woodwork,Attempts from Set Pieces,Assists (Intentional),Goal Assists,Saves Made,Crosses not Claimed,Punches,Goalkeeper Smother,Catches,Saves Made from Outside Box,Saves made - parried,Saves Made from Inside Box,Saves made - caught,GK Unsuccessful Distribution,Right Foot Goals,Clearances Off the Line,Goals from Inside Box,Left Foot Goals,Headed Goals,Penalties Taken,Penalty Goals,Foul Won Penalty,Goals from Outside Box,Penalties Conceded,Last Man Tackle,Own Goal Scored,Set Pieces Goals,Penalties Faced,Penalties Off Target,Penalties Saved,Saves from Penalty,Fifty Fifty,Drops
Mexico_Liga_MX,2014-2015,Club León,cclest9g7007x8597utvzm2fp,F. Navarro,Midfielder,5.0,12.0,2.0,,1.0,1.0,,3.0,2.0,11.0,743.0,46.0,4.0,381.0,5.0,54.0,8.0,226.0,4.0,9.0,10.0,4.0,3.0,4.0,85.0,125.0,23.0,40.0,392.0,16.0,10.0,330.0,12.0,7.0,49.0,49.0,12.0,54.0,1.0,9.0,46.0,9.0,17.0,8.0,587.0,12.0,12.0,2.0,80.0,116.0,,10.0,57.0,3.0,13.0,7.0,18.0,6.0,4.0,90.0,12.0,15.0,13.0,29.0,173.0,333.0,343.0,10.0,1.0,1.0,2.0,22.0,33.0,1.0,19.0,51.0,,,,1.0,3.0,2.0,1.0,1.0,2.0,3.0,3.0,,,,,,,,,,,1.0,1.0,1.0,1.0,,,,,1.0,,,,,,,,,,
Mexico_Liga_MX,2014-2015,Club León,7d7nst8wf8ge70bjz00z9glat,C. Peña,Midfielder,27.0,15.0,3.0,,1.0,1.0,,,2.0,1.0,1332.0,1.0,26.0,635.0,11.0,105.0,2.0,369.0,,8.0,13.0,15.0,2.0,22.0,168.0,183.0,25.0,87.0,645.0,23.0,8.0,534.0,23.0,28.0,95.0,185.0,14.0,84.0,7.0,,89.0,15.0,22.0,12.0,868.0,15.0,14.0,3.0,116.0,190.0,3.0,10.0,75.0,13.0,16.0,1.0,28.0,17.0,8.0,155.0,14.0,25.0,1.0,58.0,165.0,541.0,550.0,39.0,1.0,1.0,,18.0,80.0,7.0,15.0,58.0,2.0,,1.0,1.0,2.0,,2.0,1.0,,1.0,1.0,,,,,,,,,,,2.0,,2.0,,1.0,,,1.0,1.0,,,,,,,,,,
Mexico_Liga_MX,2014-2015,Club León,1lytpaa8wgiq0r33lywyh1al1,I. Pineda,Defender,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mexico_Liga_MX,2014-2015,Club León,8qxq8fh82gbxlphuj5q3foiy1,A. Puga,Midfielder,286.0,1.0,,,,,,1.0,,,45.0,,,12.0,,2.0,,9.0,,,,1.0,,,1.0,2.0,1.0,1.0,12.0,,,11.0,,1.0,1.0,3.0,,1.0,1.0,,2.0,,,,15.0,1.0,,,1.0,1.0,,10.0,1.0,,,,,,,1.0,,,,,6.0,11.0,11.0,,,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mexico_Liga_MX,2014-2015,Club León,5pyixshvbqnwoa1kvyalln11,Y. Rivera,Forward,24.0,2.0,,,,,,2.0,,2.0,78.0,,1.0,30.0,2.0,13.0,,19.0,,,,2.0,,,14.0,6.0,,6.0,31.0,,,23.0,1.0,2.0,6.0,8.0,,8.0,1.0,,,,1.0,,44.0,2.0,,,4.0,3.0,,10.0,3.0,,2.0,,2.0,1.0,2.0,5.0,,1.0,2.0,2.0,7.0,24.0,25.0,1.0,,,,,2.0,,,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mexico_Liga_MX,2014-2015,Club León,62hgf13it1y2bhucfxl7bmdhx,A. Rocha,Midfielder,29.0,5.0,,,,,,2.0,1.0,1.0,253.0,8.0,1.0,108.0,2.0,7.0,3.0,60.0,1.0,2.0,1.0,2.0,1.0,3.0,18.0,42.0,5.0,10.0,111.0,2.0,,97.0,8.0,2.0,12.0,24.0,,9.0,,2.0,13.0,3.0,3.0,4.0,163.0,5.0,2.0,,18.0,33.0,,10.0,13.0,,2.0,3.0,5.0,3.0,1.0,24.0,10.0,9.0,1.0,8.0,47.0,97.0,99.0,6.0,,,,5.0,11.0,,12.0,10.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mexico_Liga_MX,2014-2015,Club León,cmu2gqa4ldxpq5l7rrgmclryt,J. Ruiz,Forward,93.0,1.0,,,,,,1.0,,,13.0,1.0,,4.0,1.0,1.0,1.0,3.0,,,,1.0,,,2.0,1.0,,1.0,4.0,,1.0,3.0,,1.0,1.0,,,1.0,1.0,,,,,,11.0,1.0,,,1.0,,,10.0,1.0,,,1.0,,,,1.0,,,,,3.0,3.0,3.0,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mexico_Liga_MX,2014-2015,Club León,bn1u7bt80tst11c1uvjgs5r6d,C. Ríos,Goalkeeper,28.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mexico_Liga_MX,2014-2015,Club León,50awfilrpa5anmorwuzzv0el1,G. Ríos,Midfielder,18.0,11.0,3.0,2.0,,,,7.0,3.0,6.0,440.0,5.0,5.0,90.0,7.0,25.0,3.0,56.0,2.0,4.0,1.0,2.0,1.0,15.0,68.0,16.0,3.0,27.0,100.0,14.0,2.0,67.0,10.0,8.0,31.0,21.0,3.0,32.0,3.0,,7.0,4.0,3.0,5.0,179.0,11.0,5.0,1.0,45.0,20.0,,10.0,20.0,6.0,2.0,2.0,11.0,4.0,5.0,64.0,3.0,11.0,6.0,29.0,34.0,60.0,69.0,19.0,,4.0,,3.0,44.0,,1.0,16.0,4.0,,,1.0,1.0,,2.0,1.0,,,,,,,,,,,,,,2.0,,3.0,,1.0,1.0,,,,,,,,,1.0,,,,
Mexico_Liga_MX,2014-2015,Club León,2o00ppf48o1ijw2jt9fk0ur4l,M. Sabah,Forward,9.0,14.0,3.0,2.0,,,,5.0,7.0,6.0,765.0,,11.0,143.0,8.0,42.0,1.0,113.0,,1.0,3.0,5.0,2.0,45.0,56.0,22.0,2.0,25.0,160.0,13.0,,130.0,12.0,21.0,26.0,56.0,6.0,29.0,3.0,,14.0,9.0,6.0,3.0,241.0,14.0,7.0,,36.0,24.0,2.0,10.0,25.0,16.0,4.0,1.0,14.0,13.0,4.0,94.0,1.0,14.0,6.0,24.0,38.0,117.0,134.0,58.0,,1.0,,2.0,69.0,,1.0,12.0,4.0,,,,,,,,,,,,,,,,,,,,,1.0,,3.0,,2.0,1.0,1.0,2.0,,,,,,,,,,,
Mexico_Liga_MX,2014-2015,Club León,7ho8fht11vemi9k5nx84mjb2t,C. Torres,Defender,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mexico_Liga_MX,2014-2015,Club León,60mav3linjpzdk443j8iy6n6d,J. Vázquez,Midfielder,23.0,16.0,1.0,1.0,1.0,1.0,,,,2.0,1419.0,2.0,7.0,964.0,,116.0,2.0,532.0,8.0,26.0,12.0,11.0,4.0,8.0,127.0,358.0,28.0,71.0,985.0,20.0,8.0,846.0,25.0,16.0,97.0,286.0,10.0,74.0,3.0,,112.0,16.0,19.0,25.0,1144.0,16.0,16.0,1.0,91.0,309.0,1.0,10.0,56.0,5.0,42.0,2.0,19.0,4.0,,103.0,12.0,29.0,2.0,39.0,274.0,869.0,888.0,12.0,1.0,,,22.0,47.0,6.0,24.0,52.0,,,5.0,,,,,1.0,,,,,,,,,,,,,,1.0,,,,,,,,1.0,,,,,,,,,,
Mexico_Liga_MX,2014-2015,Club León,60t3ibndso4jkw4sig7k3t5n9,W. Yarbrough,Goalkeeper,25.0,15.0,,,,,,,,,1350.0,,,133.0,,,,69.0,54.0,136.0,,,3.0,1.0,139.0,127.0,,1.0,333.0,,1.0,107.0,25.0,,137.0,35.0,,126.0,1.0,,120.0,15.0,,11.0,489.0,15.0,,,1.0,263.0,,10.0,3.0,,89.0,,1.0,2.0,,4.0,15.0,28.0,,,35.0,80.0,196.0,3.0,1.0,,,,1.0,,4.0,1.0,,156.0,29.0,,,,,,,,,56.0,1.0,9.0,,14.0,20.0,11.0,36.0,13.0,60.0,,,,,,,,,,,,,,3.0,,2.0,2.0,,
