liga,temporada,equipo,id,nombre,posicion,dorsal,Unsuccessful Crosses open play,Time Played,Substitute On,Successful Lay-offs,Successful Launches,Goals,Open Play Passes,Corners Won,Backward Passes,Successful Crosses & Corners,Successful Passes Opposition Half,Unsuccessful Launches,Yellow Cards,Unsuccessful Long Passes,PutThrough/Blocked Distribution Won,Shots Off Target (inc woodwork),Aerial Duels lost,Total Losses Of Possession,Successful Passes Own Half,Total Tackles,Unsuccessful Short Passes,Penalty Goals Conceded,Total Passes,Substitute Off,Total Fouls Conceded,Successful Dribbles,Successful Short Passes,Goals Conceded Inside Box,Total Shots,Total Unsuccessful Passes ( Excl Crosses & Corners ),Rightside Passes,Key Passes (Attempt Assists),Unsuccessful Passes Opposition Half,Blocked Shots,Recoveries,Starts,PutThrough/Blocked Distribution,Unsuccessful Passes Own Half,Touches,Corners Taken (incl short corners),Appearances,Foul Attempted Tackle,Blocks,Ground Duels,Goals from Outside Box,Forward Passes,Total Touches In Opposition Box,Index,Duels won,Shots On Target ( inc goals ),Successful Long Passes,Successful Crosses open play,Total Fouls Won,Aerial Duels won,Unsuccessful Dribbles,Duels,Total Clearances,Goals Conceded,Left Foot Goals,Unsuccessful Crosses & Corners,Games Played,Unsuccessful Corners into Box,Handballs conceded,Assists (Intentional),Ground Duels lost,Leftside Passes,Successful Open Play Passes,Total Successful Passes ( Excl Crosses & Corners ) ,Aerial Duels,Clean Sheets,Unsuccessful lay-offs,Goal Assists,Through balls,Tackles Won,Duels lost,Tackles Lost,Interceptions,Ground Duels won,Goals Conceded Outside Box,Offsides,Right Foot Goals,Headed Goals,Goals from Inside Box,Throw Ins to Own Player,Set Pieces Goals,Successful Corners into Box,Attempts from Set Pieces,Penalties Taken,Throw Ins to Opposition Player,Saves Made,GK Successful Distribution,Penalties Conceded,Punches,Penalties Saved,Goalkeeper Smother,Drops,Catches,Saves Made from Outside Box,Saves made - parried,Saves Made from Inside Box,Penalties Faced,Saves from Penalty,Saves made - caught,GK Unsuccessful Distribution,Total Red Cards,Straight Red Cards,Foul Won Penalty,Second Goal Assists,Hit Woodwork,Penalty Goals,Crosses not Claimed,Other Goals,Red Cards - 2nd Yellow,Clearances Off the Line,Own Goal Scored,Last Man Tackle,Penalties Off Target
Canada_Canadian_Premier_League,2019,FC Edmonton,9eatc4jz3lvrdclqxj4k4980l,P. Lincourt-Joseph,Midfielder,10,2.0,346.0,8.0,,1.0,,141.0,,33.0,1.0,60.0,1.0,,7.0,3.0,1.0,6.0,58.0,49.0,12.0,28.0,2.0,143.0,2.0,1.0,5.0,102.0,4.0,2.0,35.0,27.0,3.0,29.0,2.0,22.0,3.0,5.0,8.0,214.0,,11.0,1.0,,43.0,,54.0,,10.0,28.0,1.0,6.0,,8.0,3.0,1.0,52.0,4.0,5.0,,2.0,11.0,,,,18.0,29.0,107.0,108.0,9.0,,,,,6.0,24.0,6.0,3.0,25.0,1.0,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,
Canada_Canadian_Premier_League,2019,FC Edmonton,4a4m18zkb35qgn6h57rhuhu51,J. Marcelin,Midfielder,14,5.0,1699.0,3.0,3.0,14.0,,838.0,,82.0,1.0,249.0,29.0,2.0,68.0,5.0,1.0,17.0,200.0,467.0,26.0,85.0,5.0,868.0,1.0,24.0,13.0,640.0,18.0,3.0,153.0,209.0,7.0,97.0,4.0,124.0,18.0,21.0,61.0,1107.0,,21.0,15.0,7.0,117.0,,313.0,16.0,10.0,90.0,2.0,75.0,1.0,17.0,35.0,5.0,169.0,52.0,22.0,,5.0,21.0,,1.0,,62.0,264.0,691.0,715.0,52.0,5.0,,,,19.0,79.0,7.0,29.0,55.0,4.0,1.0,,,,2.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
Canada_Canadian_Premier_League,2019,FC Edmonton,1kz50yz5flax19tm42u3m83bp,E. Mortotsi,Midfielder,6,8.0,881.0,9.0,6.0,2.0,,447.0,3.0,87.0,9.0,205.0,5.0,1.0,37.0,8.0,8.0,15.0,168.0,164.0,23.0,67.0,2.0,464.0,3.0,15.0,15.0,326.0,13.0,15.0,104.0,100.0,10.0,101.0,6.0,78.0,9.0,12.0,18.0,659.0,17.0,18.0,11.0,,98.0,,172.0,14.0,10.0,64.0,7.0,34.0,2.0,16.0,10.0,5.0,123.0,2.0,14.0,,15.0,18.0,8.0,1.0,,44.0,105.0,348.0,360.0,25.0,,,2.0,2.0,11.0,59.0,12.0,8.0,54.0,1.0,,,,,7.0,,9.0,,,12.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Canada_Canadian_Premier_League,2019,FC Edmonton,8v158n3stjodma3bjlj4yg639,K. Moses,Defender,12,13.0,970.0,4.0,2.0,8.0,,353.0,4.0,46.0,2.0,130.0,14.0,2.0,40.0,7.0,8.0,14.0,134.0,152.0,22.0,52.0,3.0,372.0,3.0,12.0,6.0,241.0,13.0,9.0,92.0,40.0,4.0,79.0,3.0,50.0,11.0,16.0,26.0,582.0,,15.0,5.0,7.0,62.0,,167.0,18.0,10.0,78.0,1.0,39.0,2.0,20.0,32.0,,108.0,26.0,13.0,,13.0,15.0,,,,16.0,119.0,262.0,280.0,46.0,1.0,,,,14.0,30.0,8.0,16.0,46.0,,,,,,33.0,,,,,8.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
Canada_Canadian_Premier_League,2019,FC Edmonton,9wsm9vzab3uywb8rox5go6jxm,E. Ongaro,Forward,19,6.0,1167.0,10.0,11.0,,10.0,235.0,8.0,64.0,,130.0,3.0,1.0,4.0,7.0,14.0,51.0,177.0,53.0,4.0,60.0,4.0,247.0,3.0,11.0,18.0,182.0,15.0,35.0,64.0,62.0,9.0,63.0,3.0,44.0,11.0,17.0,7.0,479.0,,21.0,2.0,2.0,103.0,,58.0,65.0,10.0,69.0,21.0,1.0,,12.0,37.0,22.0,191.0,7.0,19.0,5.0,6.0,21.0,,3.0,1.0,71.0,63.0,171.0,183.0,88.0,2.0,,2.0,,2.0,122.0,2.0,1.0,32.0,4.0,2.0,2.0,3.0,10.0,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Canada_Canadian_Premier_League,2019,FC Edmonton,ay1hg91asmcve43pfqesll562,D. Powley,Goalkeeper,13,,540.0,,,22.0,,127.0,,,,35.0,43.0,,82.0,,,,85.0,99.0,,1.0,2.0,217.0,,,1.0,80.0,8.0,,83.0,38.0,1.0,61.0,,49.0,6.0,,22.0,271.0,,6.0,,,1.0,,148.0,,10.0,3.0,,54.0,,1.0,2.0,,3.0,2.0,9.0,,,6.0,,,,,31.0,86.0,134.0,2.0,1.0,,,,,,,,1.0,1.0,,,,,,,,,,,21.0,59.0,,,,1.0,1.0,2.0,5.0,4.0,15.0,2.0,,1.0,22.0,,,,,,,,,,,,,
Canada_Canadian_Premier_League,2019,FC Edmonton,c3dbx4f32gv1kiryun9dysv3e,A. Sarkaria,Forward,9,1.0,566.0,2.0,8.0,,,138.0,2.0,50.0,,65.0,,1.0,1.0,2.0,2.0,7.0,65.0,46.0,12.0,34.0,1.0,146.0,6.0,8.0,3.0,107.0,10.0,4.0,35.0,26.0,1.0,32.0,2.0,32.0,8.0,6.0,4.0,223.0,,10.0,6.0,,47.0,,29.0,14.0,10.0,24.0,2.0,4.0,,6.0,3.0,,57.0,3.0,10.0,,1.0,10.0,,,1.0,26.0,41.0,103.0,111.0,10.0,1.0,2.0,1.0,,9.0,33.0,3.0,3.0,21.0,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,
Canada_Canadian_Premier_League,2019,FC Edmonton,daf9pfrmp5w42wpwejb3lzkr9,Son Yong-Chan,Midfielder,7,15.0,952.0,3.0,1.0,5.0,,303.0,9.0,58.0,8.0,123.0,14.0,1.0,27.0,11.0,,18.0,171.0,119.0,29.0,50.0,2.0,311.0,6.0,16.0,,207.0,9.0,1.0,77.0,56.0,15.0,67.0,1.0,50.0,11.0,22.0,32.0,556.0,14.0,14.0,9.0,,77.0,,121.0,9.0,10.0,48.0,1.0,27.0,4.0,12.0,7.0,5.0,102.0,3.0,11.0,,22.0,14.0,7.0,1.0,1.0,36.0,76.0,227.0,234.0,25.0,1.0,,1.0,,19.0,54.0,10.0,8.0,41.0,2.0,,,,,58.0,,4.0,,,41.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Canada_Canadian_Premier_League,2019,FC Edmonton,57sscey83fcglkmcrtpp28k5,Soria,Defender,5,11.0,2011.0,1.0,9.0,9.0,1.0,1033.0,7.0,135.0,34.0,435.0,30.0,3.0,102.0,6.0,9.0,24.0,365.0,425.0,39.0,157.0,4.0,1085.0,,18.0,5.0,750.0,20.0,13.0,259.0,275.0,26.0,245.0,,141.0,22.0,22.0,65.0,1399.0,50.0,23.0,9.0,6.0,98.0,1.0,405.0,9.0,10.0,80.0,4.0,76.0,5.0,10.0,28.0,2.0,150.0,27.0,23.0,1.0,51.0,23.0,24.0,2.0,3.0,46.0,270.0,793.0,826.0,52.0,8.0,2.0,3.0,2.0,25.0,70.0,14.0,32.0,52.0,3.0,1.0,,,,6.0,1.0,24.0,4.0,,1.0,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,
Canada_Canadian_Premier_League,2019,FC Edmonton,b4fisyd57o49077v5nwv9ex91,T. Tchani,Midfielder,22,2.0,192.0,3.0,1.0,,,134.0,,28.0,,65.0,2.0,,6.0,1.0,3.0,1.0,39.0,46.0,3.0,24.0,1.0,141.0,1.0,8.0,11.0,103.0,2.0,5.0,30.0,28.0,1.0,26.0,1.0,23.0,2.0,2.0,6.0,186.0,,5.0,7.0,2.0,31.0,,46.0,3.0,10.0,24.0,2.0,8.0,,2.0,8.0,1.0,40.0,3.0,3.0,,2.0,5.0,,,,15.0,39.0,104.0,111.0,9.0,,,,,2.0,16.0,1.0,3.0,16.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Canada_Canadian_Premier_League,2019,FC Edmonton,7w93cfaszi89ex6xdf9tgkp9l,M. Temguia,Defender,8,1.0,2430.0,,,20.0,2.0,1276.0,2.0,107.0,,229.0,53.0,3.0,141.0,20.0,5.0,25.0,318.0,813.0,63.0,123.0,5.0,1306.0,,40.0,7.0,948.0,27.0,10.0,264.0,430.0,4.0,165.0,2.0,148.0,27.0,27.0,100.0,1692.0,,27.0,20.0,13.0,178.0,,563.0,25.0,10.0,142.0,5.0,94.0,,29.0,44.0,6.0,247.0,80.0,30.0,,1.0,27.0,,1.0,,80.0,206.0,1021.0,1042.0,69.0,8.0,1.0,,,42.0,105.0,21.0,54.0,98.0,3.0,,2.0,,2.0,17.0,,,,,5.0,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,
Canada_Canadian_Premier_League,2019,FC Edmonton,7dbeb4b7em8hmoc7e0begi1yi,M. Velado-Tsegaye,Forward,17,4.0,487.0,11.0,3.0,,1.0,138.0,9.0,53.0,1.0,60.0,3.0,1.0,4.0,6.0,7.0,6.0,88.0,50.0,8.0,26.0,2.0,139.0,4.0,12.0,6.0,109.0,11.0,13.0,30.0,28.0,3.0,26.0,3.0,23.0,5.0,10.0,10.0,272.0,2.0,16.0,4.0,1.0,68.0,,26.0,18.0,10.0,30.0,6.0,,1.0,14.0,3.0,7.0,77.0,1.0,12.0,,6.0,16.0,2.0,1.0,1.0,41.0,32.0,108.0,109.0,9.0,1.0,,1.0,,4.0,47.0,4.0,4.0,27.0,1.0,1.0,1.0,,1.0,4.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,
Canada_Canadian_Premier_League,2019,FC Edmonton,ezyu9w01guirieddjudeln1lh,A. Zebie,Defender,4,16.0,1970.0,,,6.0,,908.0,3.0,223.0,5.0,354.0,28.0,1.0,50.0,22.0,,33.0,298.0,399.0,47.0,128.0,3.0,926.0,5.0,14.0,23.0,717.0,19.0,1.0,178.0,322.0,5.0,128.0,4.0,104.0,23.0,44.0,66.0,1428.0,,23.0,10.0,4.0,150.0,,343.0,12.0,10.0,106.0,1.0,31.0,5.0,13.0,24.0,8.0,207.0,31.0,22.0,,16.0,23.0,,1.0,,68.0,38.0,733.0,748.0,57.0,5.0,,,1.0,34.0,101.0,13.0,26.0,82.0,3.0,,,,,166.0,,,,,30.0,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,
Canada_Canadian_Premier_League,2019,FC Edmonton,41yxh6wtv2lrs3js0y2ir7svd,B. Zebie,Midfielder,20,26.0,1767.0,3.0,12.0,5.0,1.0,670.0,5.0,185.0,,277.0,10.0,2.0,17.0,14.0,8.0,21.0,250.0,290.0,48.0,101.0,3.0,685.0,7.0,17.0,19.0,548.0,20.0,14.0,118.0,193.0,9.0,107.0,4.0,92.0,20.0,33.0,38.0,1065.0,,23.0,10.0,6.0,174.0,,206.0,29.0,10.0,105.0,6.0,19.0,,24.0,16.0,17.0,211.0,14.0,22.0,1.0,27.0,23.0,,1.0,,85.0,101.0,552.0,567.0,37.0,6.0,2.0,,,29.0,106.0,19.0,21.0,89.0,2.0,4.0,,,1.0,43.0,,,,,7.0,,,,,,,,,,,,,,,,,,,,2.0,,,,,1.0,,,
