liga,temporada,equipo,id,nombre,posicion,dorsal,Aerial Duels,Aerial Duels lost,Aerial Duels won,Appearances,Backward Passes,Blocked Shots,Blocks,Carries,Clean Sheets,Clearances Off the Line,Corners Won,Duels,Duels lost,Duels won,Final Third Touches,Forward Passes,Foul Attempted Tackle,GK Successful Distribution,Games Played,Goal Kicks,Goals,Goals Conceded,Goals Conceded Inside Box,Goals Conceded Outside Box,Goals from Inside Box,Ground Duels,Ground Duels lost,Ground Duels won,Hit Woodwork,Index,Interceptions,Key Passes (Attempt Assists),Last Player Tackle,Leftside Passes,Offsides,Open Play Passes,Overruns,Penalty Goals Conceded,Progressive Carries,PutThrough/Blocked Distribution,PutThrough/Blocked Distribution Won,Recoveries,Right Foot Goals,Rightside Passes,Shots Off Target (inc woodwork),Shots On Target ( inc goals ),Starts,Substitute Off,Substitute On,Successful Dribbles,Successful Launches,Successful Lay-offs,Successful Long Passes,Successful Open Play Passes,Successful Passes Opposition Half,Successful Passes Own Half,Successful Short Passes,Tackles Lost,Tackles Won,Through balls,Throw Ins to Own Player,Time Played,Times Tackled,Total Big Chances Created,Total Big Chances Missed,Total Big Chances Saved,Total Clearances,Total Fouls Conceded,Total Fouls Won,Total Losses Of Possession,Total Passes,Total Shots,Total Successful Passes ( Excl Crosses & Corners ) ,Total Tackles,Total Touches In Opposition Box,Total Unsuccessful Passes ( Excl Crosses & Corners ),Touches,Unsuccessful Dribbles,Unsuccessful Launches,Unsuccessful Long Passes,Unsuccessful Passes Opposition Half,Unsuccessful Passes Own Half,Unsuccessful Short Passes,Yellow Cards,Home Goals,Away Goals,Winning Goal,Successful Crosses & Corners,Successful Crosses open play,Unsuccessful Crosses & Corners,Unsuccessful Crosses open play,Assists (Intentional),Attempts from Set Pieces,Corners Taken (incl short corners),Goal Assists,Goals from Outside Box,Handballs conceded,Second Goal Assists,Throw Ins to Opposition Player,Successful Corners into Box,Unsuccessful Corners into Box,Own Goal Scored,Foul Won Penalty,Goals Openplay,Left Foot Goals,Penalties Conceded,Total Big Chances Scored,Unsuccessful lay-offs,Catches,Drops,GK Unsuccessful Distribution,Goalkeeper Smother,Penalties Faced,Penalties Saved,Punches,Saves Made,Saves Made from Inside Box,Saves Made from Outside Box,Saves from Penalty,Saves made - caught,Saves made - parried,Red Cards - 2nd Yellow,Total Red Cards,Headed Goals,Penalties Off Target,Penalties Taken,Penalty Goals,Crosses not Claimed,Straight Red Cards,Set Pieces Goals,Other Goals
Canada_Canadian_Premier_League,2025,Valour FC,7dfcfaazbxla16jrf8obs3e5m,E. Gazdov,Goalkeeper,99,1.0,,1.0,7.0,,,,19.0,1.0,,,3.0,,3.0,,97.0,,57.0,7.0,51.0,,12.0,10.0,2.0,,2.0,,2.0,,10.0,,1.0,,32.0,,90.0,,2.0,8.0,,,53.0,,32.0,,,7.0,,,,4.0,,25.0,66.0,15.0,89.0,79.0,,,,,630.0,,,,,9.0,,2.0,62.0,161.0,,104.0,,,57.0,230.0,,19.0,54.0,45.0,12.0,3.0,,,,0.0,,,,,,,,,,,,,,,,,,,,,,3.0,,23.0,2.0,2.0,,3.0,21.0,9.0,12.0,,,7.0,,,,,,,,,,
Canada_Canadian_Premier_League,2025,Valour FC,1n07d0mnkr0n2x7gm0vfrtudw,Bruno Figueiredo,Midfielder,28,12.0,8.0,4.0,27.0,110.0,17.0,1.0,238.0,,,8.0,176.0,85.0,91.0,41.0,248.0,23.0,,27.0,,2.0,41.0,37.0,4.0,1.0,164.0,77.0,87.0,1.0,10.0,12.0,19.0,,143.0,,650.0,,5.0,140.0,28.0,13.0,84.0,2.0,181.0,24.0,11.0,17.0,9.0,10.0,23.0,4.0,12.0,56.0,489.0,312.0,220.0,463.0,7.0,24.0,7.0,5.0,1546.0,36.0,6.0,,,19.0,26.0,33.0,272.0,682.0,35.0,519.0,31.0,12.0,163.0,1014.0,15.0,14.0,48.0,171.0,32.0,115.0,7.0,1.0,1.0,0.0,13.0,3.0,40.0,17.0,2.0,12.0,26.0,3.0,1.0,,,,7.0,19.0,,1.0,2.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
Canada_Canadian_Premier_League,2025,Valour FC,949255vv8h9k5g7njcqacgui2,E. Himaras,Goalkeeper,1,1.0,,1.0,9.0,,,,35.0,1.0,,,4.0,,4.0,,117.0,,86.0,9.0,58.0,,21.0,19.0,2.0,,3.0,,3.0,,10.0,1.0,1.0,,58.0,,170.0,,3.0,14.0,1.0,1.0,76.0,,76.0,,,9.0,,,1.0,10.0,,41.0,134.0,19.0,174.0,152.0,,,,,810.0,,,,3.0,5.0,,2.0,59.0,251.0,,193.0,,,58.0,333.0,,29.0,57.0,44.0,14.0,1.0,1.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,5.0,4.0,12.0,,4.0,1.0,1.0,22.0,17.0,4.0,1.0,,4.0,,1.0,,,,,,1.0,,
Canada_Canadian_Premier_League,2025,Valour FC,4v13dz2g71gh5i527t347shyh,S. Hundal,Forward,10,43.0,28.0,15.0,23.0,108.0,4.0,2.0,88.0,,,7.0,128.0,90.0,38.0,94.0,33.0,10.0,,23.0,,8.0,22.0,20.0,2.0,8.0,85.0,62.0,23.0,1.0,10.0,2.0,9.0,,60.0,5.0,225.0,2.0,2.0,32.0,5.0,2.0,23.0,6.0,52.0,13.0,18.0,11.0,6.0,12.0,5.0,,25.0,6.0,182.0,142.0,68.0,203.0,3.0,3.0,,5.0,1206.0,43.0,2.0,10.0,,10.0,17.0,12.0,141.0,253.0,31.0,209.0,6.0,65.0,44.0,455.0,13.0,,4.0,42.0,6.0,40.0,2.0,5.0,3.0,0.0,1.0,1.0,4.0,4.0,1.0,,,2.0,,1.0,,,,,,,6.0,2.0,,6.0,3.0,,,,,,,,,,,,,,,,,,1.0,,,,,
Canada_Canadian_Premier_League,2025,Valour FC,72xktsosbsh2uwkwby59mr6z8,D. Konincks,Defender,4,14.0,6.0,8.0,9.0,29.0,,2.0,145.0,,,,32.0,13.0,19.0,12.0,184.0,3.0,,9.0,,2.0,16.0,14.0,2.0,2.0,18.0,7.0,11.0,,10.0,5.0,1.0,,162.0,,449.0,,2.0,95.0,4.0,3.0,27.0,,83.0,,3.0,8.0,,1.0,2.0,7.0,,44.0,408.0,145.0,272.0,373.0,1.0,7.0,,1.0,736.0,,,,,42.0,6.0,1.0,45.0,458.0,3.0,417.0,8.0,4.0,41.0,541.0,,8.0,23.0,34.0,9.0,18.0,2.0,1.0,1.0,1.0,,,2.0,2.0,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,2.0,,,,,,,
Canada_Canadian_Premier_League,2025,Valour FC,41fanvsovpj7spoxsns5b78k4,A. Kour,Goalkeeper,47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Canada_Canadian_Premier_League,2025,Valour FC,buim2dg8dw3rkp5gt7zt64w7o,J. Layne,Forward,19,33.0,24.0,9.0,11.0,12.0,,,6.0,,,2.0,68.0,49.0,19.0,,8.0,5.0,,11.0,,,9.0,8.0,1.0,,35.0,25.0,10.0,,10.0,,2.0,,7.0,3.0,30.0,1.0,1.0,2.0,5.0,5.0,5.0,,6.0,1.0,3.0,6.0,6.0,5.0,,,3.0,,16.0,9.0,10.0,19.0,1.0,1.0,,,421.0,11.0,,,,5.0,11.0,8.0,47.0,33.0,4.0,19.0,2.0,20.0,14.0,96.0,4.0,,,12.0,3.0,14.0,2.0,,,0.0,,,1.0,1.0,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,1.0,1.0,,,,,,,,
Canada_Canadian_Premier_League,2025,Valour FC,bs6i5mosi4psvgaaam1xvj2fo,S. Mlah,Midfielder,64,13.0,9.0,4.0,23.0,82.0,6.0,1.0,119.0,,,6.0,98.0,51.0,47.0,7.0,118.0,4.0,,23.0,,,27.0,26.0,1.0,,85.0,42.0,43.0,,10.0,11.0,10.0,,115.0,,410.0,2.0,2.0,55.0,18.0,9.0,51.0,,106.0,3.0,5.0,10.0,8.0,13.0,7.0,4.0,4.0,21.0,343.0,192.0,164.0,333.0,8.0,13.0,1.0,2.0,968.0,24.0,1.0,,,17.0,11.0,15.0,116.0,421.0,8.0,354.0,21.0,9.0,67.0,587.0,9.0,8.0,14.0,54.0,20.0,53.0,4.0,,,0.0,2.0,2.0,7.0,7.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Canada_Canadian_Premier_League,2025,Valour FC,5n7a8mn92t3qajms7udeolmok,M. Morgan,Midfielder,21,111.0,60.0,51.0,26.0,108.0,8.0,2.0,130.0,,,5.0,264.0,136.0,128.0,90.0,116.0,15.0,,26.0,,7.0,38.0,36.0,2.0,6.0,153.0,76.0,77.0,,10.0,11.0,26.0,,69.0,14.0,413.0,3.0,3.0,56.0,34.0,22.0,42.0,4.0,138.0,12.0,15.0,17.0,13.0,9.0,11.0,,19.0,23.0,294.0,190.0,124.0,289.0,12.0,24.0,1.0,3.0,1578.0,39.0,7.0,7.0,,11.0,26.0,30.0,229.0,431.0,27.0,312.0,36.0,61.0,119.0,752.0,14.0,3.0,19.0,105.0,21.0,100.0,1.0,1.0,6.0,1.0,2.0,2.0,7.0,7.0,1.0,,,4.0,1.0,,,3.0,,,,,5.0,,,5.0,1.0,,,,,,,,,,,,,,,,3.0,,,,,,,
Canada_Canadian_Premier_League,2025,Valour FC,4tus0wc9k482jmoncnstteelm,R. Ohin,Midfielder,27,25.0,16.0,9.0,26.0,176.0,8.0,3.0,269.0,2.0,,6.0,204.0,109.0,95.0,37.0,301.0,30.0,,26.0,,,48.0,44.0,4.0,,179.0,93.0,86.0,,10.0,23.0,11.0,,348.0,,1099.0,2.0,4.0,96.0,25.0,13.0,137.0,,303.0,12.0,2.0,25.0,6.0,1.0,16.0,2.0,12.0,45.0,978.0,459.0,549.0,962.0,12.0,25.0,,3.0,2164.0,26.0,,1.0,,25.0,42.0,33.0,184.0,1128.0,14.0,1007.0,37.0,9.0,121.0,1408.0,8.0,10.0,27.0,82.0,41.0,94.0,9.0,,,0.0,1.0,1.0,2.0,2.0,,1.0,,,,2.0,,1.0,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,
Canada_Canadian_Premier_League,2025,Valour FC,1lcw7k502u58342u8knol1250,E. Pop,Forward,9,12.0,7.0,5.0,17.0,12.0,3.0,1.0,24.0,,,4.0,39.0,22.0,17.0,8.0,6.0,1.0,,17.0,,1.0,12.0,11.0,1.0,1.0,27.0,15.0,12.0,,10.0,2.0,2.0,,11.0,1.0,34.0,,1.0,14.0,5.0,4.0,8.0,,10.0,2.0,1.0,1.0,1.0,16.0,5.0,,2.0,,26.0,19.0,12.0,31.0,2.0,,,,279.0,11.0,1.0,1.0,,1.0,4.0,5.0,34.0,39.0,3.0,31.0,2.0,14.0,8.0,96.0,2.0,1.0,2.0,8.0,1.0,6.0,1.0,1.0,0.0,0.0,,,1.0,1.0,,,,,,,,,,,,,,1.0,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,
Canada_Canadian_Premier_League,2025,Valour FC,cusim5b0lb4yc0sz00d7is73d,R. Romeo,Defender,3,26.0,10.0,16.0,17.0,29.0,,5.0,120.0,1.0,1.0,1.0,63.0,27.0,36.0,4.0,245.0,2.0,7.0,17.0,7.0,,31.0,28.0,3.0,,37.0,17.0,20.0,,10.0,9.0,3.0,,243.0,1.0,649.0,,2.0,73.0,8.0,3.0,49.0,,169.0,1.0,1.0,13.0,2.0,4.0,1.0,13.0,,68.0,559.0,190.0,401.0,523.0,6.0,9.0,,2.0,1157.0,2.0,,1.0,,69.0,10.0,5.0,104.0,686.0,2.0,591.0,15.0,9.0,95.0,820.0,,25.0,54.0,73.0,23.0,41.0,4.0,,,0.0,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Canada_Canadian_Premier_League,2025,Valour FC,cerrbtd14shhu2l4y6gnctnmd,K. Twardek,Midfielder,11,91.0,47.0,44.0,27.0,214.0,4.0,3.0,224.0,2.0,,17.0,251.0,139.0,112.0,134.0,129.0,12.0,1.0,27.0,1.0,4.0,51.0,48.0,3.0,3.0,160.0,92.0,68.0,,10.0,13.0,18.0,,188.0,14.0,554.0,9.0,6.0,153.0,56.0,20.0,60.0,2.0,27.0,9.0,10.0,26.0,13.0,1.0,13.0,3.0,7.0,9.0,402.0,309.0,117.0,397.0,10.0,25.0,,24.0,2206.0,41.0,5.0,4.0,,31.0,35.0,22.0,329.0,558.0,19.0,406.0,35.0,92.0,152.0,991.0,24.0,8.0,23.0,202.0,27.0,129.0,2.0,3.0,1.0,0.0,20.0,20.0,77.0,77.0,1.0,,,2.0,1.0,,,4.0,,,,,3.0,2.0,,3.0,2.0,,,,,,,,,,,,,,1.0,1.0,,,,,,,,
Canada_Canadian_Premier_League,2025,Valour FC,1sfunqkw5diq8poo9s6a0z9w5,J. Viscosi,Goalkeeper,50,4.0,,4.0,10.0,,,,25.0,,,1.0,8.0,3.0,5.0,,151.0,1.0,80.0,10.0,68.0,,22.0,21.0,1.0,,4.0,3.0,1.0,,10.0,,1.0,,51.0,,144.0,,1.0,8.0,,,87.0,,50.0,,,10.0,,,,14.0,,41.0,101.0,36.0,124.0,119.0,,,,,900.0,,,,,20.0,1.0,2.0,94.0,252.0,,160.0,,,92.0,356.0,,48.0,91.0,73.0,19.0,1.0,2.0,,,0.0,,,,,,,,,,,,,,,,,,,1.0,,,9.0,2.0,27.0,1.0,2.0,1.0,7.0,30.0,21.0,9.0,1.0,2.0,13.0,,,,,,,,,,
Canada_Canadian_Premier_League,2025,Valour FC,38531j1ng4edd1ji3h9p1zk7o,M. Voytsekhovskyi,Midfielder,18,7.0,4.0,3.0,10.0,19.0,,,22.0,,,1.0,36.0,23.0,13.0,29.0,11.0,6.0,,10.0,,1.0,4.0,3.0,1.0,1.0,29.0,19.0,10.0,,10.0,1.0,,,7.0,,49.0,,1.0,10.0,2.0,,4.0,1.0,12.0,,3.0,2.0,2.0,8.0,2.0,,2.0,2.0,44.0,28.0,17.0,42.0,,4.0,,,209.0,11.0,1.0,,,2.0,6.0,4.0,25.0,49.0,3.0,44.0,4.0,7.0,5.0,94.0,2.0,,,8.0,1.0,5.0,,0.0,1.0,0.0,1.0,1.0,4.0,4.0,1.0,,,1.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
Canada_Canadian_Premier_League,2025,Valour FC,1pr5zb2nswl0kqbo5s1mdagb8,W. Wandje,Midfielder,12,,,,2.0,4.0,,,5.0,,,,5.0,3.0,2.0,,8.0,1.0,,2.0,,,2.0,2.0,,,5.0,3.0,2.0,,10.0,,,,2.0,,22.0,,,3.0,3.0,2.0,3.0,,8.0,,,,,2.0,1.0,,,,16.0,6.0,10.0,16.0,,1.0,,3.0,51.0,2.0,,,,1.0,1.0,,9.0,22.0,,16.0,1.0,2.0,6.0,34.0,,,1.0,6.0,1.0,5.0,,,,0.0,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Canada_Canadian_Premier_League,2025,Valour FC,zib665udcicnpia6rt9qs844,C. Weir,Goalkeeper,33,,,,2.0,,,,3.0,,,,,,,,24.0,,10.0,2.0,7.0,,7.0,7.0,,,,,,,10.0,,,,5.0,,25.0,,,,,,12.0,,6.0,,,2.0,,,,6.0,,10.0,21.0,6.0,19.0,15.0,,,,,180.0,,,,,,,,11.0,35.0,,25.0,,,10.0,49.0,,4.0,9.0,9.0,1.0,1.0,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,4.0,1.0,,,,5.0,4.0,1.0,,,,,,,,,,,,,
