liga,temporada,equipo,id,nombre,posicion,dorsal,Unsuccessful Crosses open play,Time Played,Substitute On,Successful Lay-offs,Successful Launches,Goals,Right Foot Goals,Open Play Passes,Corners Won,Backward Passes,Successful Crosses & Corners,Successful Passes Opposition Half,Unsuccessful Launches,Yellow Cards,Unsuccessful Long Passes,PutThrough/Blocked Distribution Won,Shots Off Target (inc woodwork),Goals Conceded Outside Box,Aerial Duels lost,Total Losses Of Possession,Successful Passes Own Half,Total Tackles,Unsuccessful Short Passes,Total Passes,Substitute Off,Total Fouls Conceded,Successful Dribbles,Successful Short Passes,Goals Conceded Inside Box,Total Shots,Total Unsuccessful Passes ( Excl Crosses & Corners ),Successful Corners into Box,Rightside Passes,Key Passes (Attempt Assists),Unsuccessful Passes Opposition Half,Blocked Shots,Recoveries,Starts,PutThrough/Blocked Distribution,Unsuccessful Passes Own Half,Touches,Corners Taken (incl short corners),Appearances,Foul Attempted Tackle,Blocks,Ground Duels,Forward Passes,Total Touches In Opposition Box,Index,Duels won,Shots On Target ( inc goals ),Successful Long Passes,Successful Crosses open play,Total Fouls Won,Aerial Duels won,Unsuccessful Dribbles,Duels,Total Clearances,Goals Conceded,Unsuccessful Crosses & Corners,Games Played,Unsuccessful Corners into Box,Assists (Intentional),Ground Duels lost,Leftside Passes,Goals from Inside Box,Successful Open Play Passes,Total Successful Passes ( Excl Crosses & Corners ) ,Aerial Duels,Clean Sheets,Goal Assists,Through balls,Tackles Won,Duels lost,Tackles Lost,Interceptions,Ground Duels won,Throw Ins to Own Player,Throw Ins to Opposition Player,Offsides,Goals from Outside Box,Attempts from Set Pieces,Left Foot Goals,Headed Goals,Handballs conceded,Hit Woodwork,Penalties Taken,Penalty Goals,GK Successful Distribution,Total Red Cards,Red Cards - 2nd Yellow,Penalties Conceded,Unsuccessful lay-offs,Saves Made,Crosses not Claimed,Punches,Goalkeeper Smother,Drops,Catches,Saves Made from Outside Box,Saves made - parried,Saves Made from Inside Box,Penalties Faced,Saves made - caught,GK Unsuccessful Distribution,Own Goal Scored,Clearances Off the Line,Straight Red Cards,Penalties Saved,Saves from Penalty,Set Pieces Goals,Foul Won Penalty,Last Man Tackle,Second Goal Assists,Penalties Off Target,Times Tackled,Penalty Goals Conceded,Home Goals,Away Goals,Winning Goal,Overruns,Goal Kicks,Other Goals
Mexico_Liga_MX,2016-2017,CD Tiburones Rojos de Veracruz,4hnogyvv7mzdjfxd33ydkz9w5,J. Murillo,Defender,20,9.0,360.0,,,1.0,,,110.0,1.0,12.0,2.0,48.0,4.0,1.0,9.0,3.0,1.0,1.0,5.0,51.0,36.0,10.0,20.0,111.0,,9.0,3.0,78.0,1.0,1.0,29.0,,40.0,3.0,32.0,,19.0,4.0,5.0,6.0,210.0,,4.0,5.0,2.0,26.0,55.0,2.0,10.0,20.0,,4.0,2.0,3.0,4.0,,35.0,10.0,2.0,9.0,4.0,,,10.0,4.0,,81.0,82.0,9.0,2.0,,,6.0,15.0,4.0,6.0,16.0,26.0,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mexico_Liga_MX,2016-2017,CD Tiburones Rojos de Veracruz,6rkx6cx5dq70wfnn9vd6nuxn9,R. Noya,Defender,24,1.0,283.0,1.0,,1.0,,,74.0,,8.0,,21.0,7.0,1.0,9.0,,1.0,,7.0,26.0,36.0,3.0,11.0,77.0,,5.0,,50.0,8.0,1.0,20.0,,3.0,,17.0,,9.0,3.0,2.0,4.0,110.0,,4.0,2.0,1.0,9.0,41.0,1.0,10.0,10.0,,7.0,,1.0,7.0,,23.0,12.0,8.0,1.0,4.0,,,6.0,25.0,,54.0,57.0,14.0,,,,3.0,13.0,,4.0,3.0,4.0,4.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mexico_Liga_MX,2016-2017,CD Tiburones Rojos de Veracruz,4cbqf2r9geitmylsl48mz60ut,L. Ojeda,Goalkeeper,34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mexico_Liga_MX,2016-2017,CD Tiburones Rojos de Veracruz,9ehxd68s2glbcfr1bze96xbyt,J. Orozco,Forward,33,3.0,143.0,4.0,4.0,,,,36.0,,6.0,,11.0,,1.0,,,2.0,,6.0,23.0,11.0,1.0,14.0,36.0,2.0,4.0,,22.0,1.0,2.0,14.0,,7.0,,14.0,,4.0,2.0,1.0,3.0,55.0,,6.0,3.0,1.0,12.0,13.0,4.0,10.0,6.0,,,,3.0,3.0,,21.0,2.0,1.0,3.0,6.0,,,9.0,10.0,,22.0,22.0,9.0,,,,1.0,15.0,,,3.0,,,2.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mexico_Liga_MX,2016-2017,CD Tiburones Rojos de Veracruz,6thgb8y8yhjw4wvgkpxybyy8l,J. Paganoni,Defender,28,10.0,819.0,1.0,1.0,5.0,,,255.0,2.0,29.0,1.0,116.0,9.0,,19.0,6.0,,1.0,11.0,109.0,78.0,24.0,51.0,263.0,,4.0,2.0,179.0,7.0,,70.0,,15.0,4.0,57.0,,40.0,9.0,14.0,23.0,488.0,,10.0,,3.0,63.0,146.0,3.0,10.0,60.0,,14.0,1.0,19.0,17.0,4.0,91.0,21.0,8.0,10.0,10.0,,,20.0,73.0,,187.0,193.0,28.0,3.0,,,17.0,31.0,7.0,14.0,43.0,85.0,14.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mexico_Liga_MX,2016-2017,CD Tiburones Rojos de Veracruz,bny9xfc35zpgqmk21163svxsl,C. Pellerano,Midfielder,14,2.0,1408.0,,5.0,2.0,1.0,1.0,636.0,6.0,68.0,2.0,328.0,9.0,4.0,25.0,8.0,5.0,1.0,14.0,178.0,184.0,30.0,112.0,647.0,2.0,23.0,5.0,470.0,17.0,9.0,137.0,,166.0,12.0,115.0,7.0,102.0,16.0,17.0,24.0,830.0,,16.0,18.0,6.0,111.0,260.0,19.0,10.0,60.0,4.0,40.0,2.0,18.0,7.0,2.0,132.0,16.0,18.0,2.0,16.0,,2.0,58.0,153.0,1.0,501.0,510.0,21.0,4.0,2.0,1.0,19.0,72.0,11.0,23.0,53.0,1.0,1.0,1.0,,1.0,,,,1.0,,,1.0,1.0,,,,,,,,,,,,,,,,,2.0,1.0,,,,,,,,,,,,,,,
Mexico_Liga_MX,2016-2017,CD Tiburones Rojos de Veracruz,90l9ry14trhhix5g6bc2mtvx1,Á. Reyna,Forward,8,17.0,1242.0,1.0,19.0,,1.0,,446.0,14.0,95.0,20.0,283.0,2.0,3.0,14.0,9.0,16.0,,5.0,265.0,98.0,11.0,101.0,476.0,6.0,27.0,20.0,345.0,12.0,29.0,115.0,12.0,109.0,26.0,139.0,9.0,68.0,14.0,28.0,21.0,802.0,34.0,15.0,12.0,,167.0,160.0,28.0,10.0,77.0,13.0,16.0,5.0,44.0,3.0,17.0,175.0,3.0,12.0,45.0,15.0,20.0,3.0,93.0,112.0,1.0,340.0,361.0,8.0,3.0,3.0,3.0,8.0,98.0,3.0,7.0,74.0,2.0,,13.0,,6.0,1.0,,,3.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mexico_Liga_MX,2016-2017,CD Tiburones Rojos de Veracruz,5rzmv7m0frbv5s243sz6ialed,L. Rodríguez,Defender,3,4.0,180.0,,,1.0,,,40.0,,1.0,1.0,20.0,2.0,,6.0,3.0,1.0,,,29.0,7.0,5.0,11.0,43.0,,,,20.0,5.0,1.0,17.0,,6.0,2.0,16.0,,7.0,2.0,7.0,5.0,94.0,,2.0,,,13.0,32.0,,10.0,10.0,,6.0,1.0,5.0,,,13.0,6.0,5.0,4.0,2.0,,,3.0,4.0,,25.0,26.0,,,,,3.0,3.0,2.0,2.0,10.0,12.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mexico_Liga_MX,2016-2017,CD Tiburones Rojos de Veracruz,f4vlwace5zjxduv1ice2l3jyt,L. Velázquez,Midfielder,39,4.0,493.0,5.0,5.0,1.0,1.0,,201.0,9.0,33.0,2.0,127.0,,,8.0,11.0,3.0,,8.0,103.0,53.0,13.0,31.0,217.0,5.0,17.0,4.0,171.0,9.0,9.0,39.0,1.0,54.0,8.0,56.0,5.0,22.0,5.0,14.0,4.0,346.0,15.0,10.0,7.0,,68.0,55.0,10.0,10.0,30.0,6.0,7.0,,10.0,3.0,3.0,79.0,,9.0,21.0,10.0,12.0,,41.0,75.0,1.0,165.0,178.0,11.0,,,,10.0,49.0,3.0,2.0,27.0,,,,,,1.0,,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mexico_Liga_MX,2016-2017,CD Tiburones Rojos de Veracruz,emv2bx1h7uwckllmx5j8tfkyd,D. Villalva,Forward,9,13.0,491.0,3.0,5.0,,2.0,2.0,128.0,2.0,19.0,4.0,71.0,4.0,1.0,8.0,6.0,3.0,,6.0,93.0,29.0,5.0,26.0,130.0,6.0,8.0,7.0,94.0,5.0,7.0,34.0,1.0,46.0,7.0,41.0,,26.0,7.0,10.0,8.0,251.0,1.0,10.0,2.0,1.0,65.0,30.0,14.0,10.0,31.0,4.0,2.0,2.0,18.0,1.0,11.0,72.0,2.0,5.0,15.0,10.0,,,35.0,35.0,2.0,95.0,96.0,7.0,,,,3.0,41.0,2.0,5.0,30.0,3.0,,3.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mexico_Liga_MX,2016-2017,CD Tiburones Rojos de Veracruz,chkll04gsbkownzx64ra5ost1,A. Vuletich,Forward,27,,35.0,2.0,1.0,,,,8.0,,4.0,,5.0,,,,,,,2.0,4.0,3.0,,3.0,11.0,,,,8.0,3.0,1.0,3.0,,4.0,,3.0,,,,,,14.0,,2.0,,,1.0,1.0,1.0,10.0,3.0,1.0,,,1.0,2.0,,5.0,,3.0,,2.0,,,,2.0,,5.0,8.0,4.0,,,,,2.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mexico_Liga_MX,2016-2017,CD Tiburones Rojos de Veracruz,4i4xhan6ys4f3nlgiu61x7wet,K. Álvarez,Defender,30,,890.0,1.0,,3.0,1.0,,170.0,1.0,11.0,,42.0,13.0,4.0,20.0,5.0,5.0,,5.0,47.0,107.0,16.0,19.0,188.0,1.0,19.0,1.0,134.0,10.0,7.0,39.0,,70.0,,24.0,1.0,33.0,10.0,5.0,15.0,309.0,,11.0,17.0,5.0,52.0,87.0,12.0,10.0,37.0,2.0,15.0,,9.0,12.0,1.0,69.0,36.0,10.0,,11.0,,,27.0,20.0,1.0,133.0,149.0,17.0,3.0,,,10.0,32.0,6.0,20.0,25.0,2.0,,,,,,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
