liga,temporada,equipo,id,nombre,posicion,dorsal,Unsuccessful Crosses open play,Time Played,Throw Ins to Own Player,Substitute On,Successful Lay-offs,Successful Launches,Open Play Passes,Corners Won,Backward Passes,Successful Crosses & Corners,Successful Passes Opposition Half,Unsuccessful Launches,Unsuccessful Long Passes,PutThrough/Blocked Distribution Won,Shots Off Target (inc woodwork),Goals Conceded Outside Box,Aerial Duels lost,Total Losses Of Possession,Successful Passes Own Half,Total Tackles,Unsuccessful Short Passes,Total Passes,Substitute Off,Total Fouls Conceded,Successful Dribbles,Successful Short Passes,Goals Conceded Inside Box,Total Shots,Total Unsuccessful Passes ( Excl Crosses & Corners ),Rightside Passes,Key Passes (Attempt Assists),Unsuccessful Passes Opposition Half,Blocked Shots,Recoveries,Starts,PutThrough/Blocked Distribution,Unsuccessful Passes Own Half,Touches,Corners Taken (incl short corners),Appearances,Foul Attempted Tackle,Blocks,Ground Duels,Forward Passes,Total Touches In Opposition Box,Index,Duels won,Shots On Target ( inc goals ),Attempts from Set Pieces,Successful Long Passes,Successful Crosses open play,Total Fouls Won,Aerial Duels won,Unsuccessful Dribbles,Duels,Total Clearances,Goals Conceded,Unsuccessful Crosses & Corners,Games Played,Unsuccessful Corners into Box,Hit Woodwork,Assists (Intentional),Ground Duels lost,Leftside Passes,Successful Open Play Passes,Total Successful Passes ( Excl Crosses & Corners ) ,Aerial Duels,Clean Sheets,Goal Assists,Through balls,Tackles Won,Duels lost,Tackles Lost,Interceptions,Ground Duels won,Throw Ins to Opposition Player,Offsides,Goals,Right Foot Goals,Yellow Cards,Successful Corners into Box,Left Foot Goals,Foul Won Penalty,Handballs conceded,Goals from Inside Box,Penalties Taken,Penalty Goals,Penalties Conceded,Total Red Cards,Straight Red Cards,Unsuccessful lay-offs,Headed Goals,Saves Made,GK Successful Distribution,Punches,Drops,Catches,Saves Made from Outside Box,Saves made - parried,Saves Made from Inside Box,Penalties Faced,Saves made - caught,GK Unsuccessful Distribution,Clearances Off the Line,Penalty Goals Conceded,Winning Goal,Times Tackled,Overruns,Own Goal Scored,Second Goal Assists,Home Goals,Away Goals,Saves from Penalty,Penalties Saved,Goal Kicks,Goals from Outside Box,Goalkeeper Smother,Crosses not Claimed,Red Cards - 2nd Yellow,Set Pieces Goals,Last Player Tackle,Penalties Off Target,Other Goals
Mexico_Liga_MX,2018-2019,Club Necaxa,pe4j7x9k1h0nmsbhbneahhhx,P. Esquivel,Forward,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mexico_Liga_MX,2018-2019,Club Necaxa,6jdawjzbqq54yorulpz98c5w5,B. Fernández,Midfielder,11,11.0,953.0,9.0,4.0,12.0,1.0,208.0,5.0,62.0,2.0,123.0,,3.0,3.0,22.0,1.0,15.0,115.0,45.0,5.0,50.0,219.0,8.0,4.0,9.0,158.0,17.0,37.0,53.0,74.0,12.0,57.0,3.0,28.0,11.0,13.0,8.0,374.0,1.0,15.0,1.0,1.0,46.0,33.0,55.0,10.0,26.0,15.0,,8.0,2.0,5.0,7.0,9.0,68.0,7.0,18.0,12.0,15.0,1.0,1.0,1.0,27.0,50.0,155.0,166.0,22.0,,2.0,,3.0,42.0,2.0,4.0,19.0,,4.0,4.0,3.0,3.0,,1.0,1.0,,4.0,1.0,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mexico_Liga_MX,2018-2019,Club Necaxa,diauyo66kudxbolux358mjhed,M. Fernández,Midfielder,14,3.0,1009.0,3.0,1.0,15.0,,584.0,9.0,145.0,9.0,329.0,,11.0,6.0,11.0,1.0,3.0,128.0,230.0,11.0,48.0,609.0,6.0,6.0,13.0,520.0,21.0,24.0,59.0,197.0,23.0,70.0,9.0,52.0,13.0,8.0,20.0,789.0,34.0,14.0,4.0,,78.0,135.0,10.0,10.0,43.0,13.0,13.0,30.0,1.0,15.0,4.0,2.0,85.0,2.0,22.0,31.0,14.0,21.0,1.0,1.0,39.0,132.0,529.0,550.0,7.0,,1.0,1.0,7.0,42.0,4.0,5.0,39.0,,,3.0,3.0,1.0,8.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,1.0,,,,,,3.0,,,,2.0,,,
Mexico_Liga_MX,2018-2019,Club Necaxa,44cplnd0k0y93sjrcmybvt42d,F. Gallegos,Forward,18,15.0,648.0,26.0,4.0,1.0,,303.0,9.0,51.0,2.0,161.0,3.0,9.0,7.0,4.0,,4.0,73.0,124.0,16.0,20.0,312.0,1.0,2.0,3.0,266.0,13.0,6.0,29.0,136.0,4.0,38.0,2.0,36.0,7.0,19.0,11.0,457.0,6.0,11.0,2.0,4.0,45.0,95.0,11.0,10.0,27.0,2.0,,17.0,1.0,6.0,2.0,5.0,51.0,6.0,13.0,20.0,11.0,5.0,,,20.0,30.0,274.0,283.0,6.0,,,,12.0,24.0,4.0,5.0,25.0,2.0,,1.0,,,1.0,,,,1.0,,,,1.0,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mexico_Liga_MX,2018-2019,Club Necaxa,evsi15yzlgsbn8fj4phrhi39,R. González,Midfielder,24,,1530.0,6.0,,6.0,5.0,990.0,2.0,114.0,1.0,461.0,12.0,28.0,13.0,3.0,1.0,22.0,156.0,442.0,44.0,93.0,1023.0,,36.0,6.0,843.0,28.0,4.0,121.0,322.0,19.0,79.0,2.0,107.0,17.0,29.0,42.0,1241.0,,17.0,31.0,7.0,134.0,320.0,1.0,10.0,82.0,1.0,,59.0,1.0,13.0,19.0,1.0,175.0,33.0,29.0,,17.0,,,,71.0,267.0,870.0,902.0,41.0,3.0,,,32.0,93.0,12.0,36.0,63.0,,,,,3.0,,,,2.0,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,
Mexico_Liga_MX,2018-2019,Club Necaxa,8hvgcyrjla6crn2toiqflxn85,H. González,Goalkeeper,1,,1350.0,,,,12.0,127.0,,,,34.0,23.0,75.0,,,1.0,,81.0,200.0,,2.0,311.0,,,1.0,150.0,24.0,,77.0,46.0,,56.0,,126.0,15.0,,21.0,478.0,,15.0,,,4.0,211.0,,10.0,6.0,,,84.0,,3.0,3.0,,7.0,12.0,25.0,,15.0,,,,1.0,54.0,111.0,234.0,3.0,3.0,,,,1.0,,,3.0,,,,,2.0,,,,,,,,,,,,,44.0,185.0,4.0,1.0,9.0,20.0,9.0,24.0,3.0,2.0,43.0,,,,,,,,,,,,,,5.0,,,,,,
Mexico_Liga_MX,2018-2019,Club Necaxa,dml0jmfeoiwn7ik3tr7xlzmc5,Y. Gutiérrez,Goalkeeper,25,,180.0,,,,4.0,14.0,,,,9.0,5.0,13.0,,,,,15.0,13.0,,,35.0,,1.0,,8.0,4.0,,13.0,3.0,,10.0,,11.0,2.0,,3.0,52.0,,2.0,,,,30.0,,10.0,3.0,,,14.0,,,3.0,,3.0,3.0,4.0,,2.0,,,,,2.0,9.0,22.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,18.0,3.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,6.0,,,,,,,,,,,,,,,,,,,,
Mexico_Liga_MX,2018-2019,Club Necaxa,48o6b4og0psoolrm3tzlpk251,G. Hernández,Midfielder,28,,11.0,,1.0,,,10.0,,2.0,,3.0,1.0,2.0,,,,,5.0,3.0,,2.0,10.0,,,,6.0,,,4.0,3.0,,4.0,,1.0,,,,12.0,,1.0,,,1.0,3.0,,10.0,1.0,,,,,1.0,,,1.0,,,,1.0,,,,,2.0,6.0,6.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mexico_Liga_MX,2018-2019,Club Necaxa,55ht1r15uynu0ebd3al9j4fzd,L. Hernández,Defender,3,,640.0,2.0,1.0,,6.0,344.0,,15.0,,91.0,13.0,22.0,7.0,,,11.0,53.0,209.0,20.0,27.0,349.0,,11.0,,271.0,9.0,,49.0,76.0,,26.0,,25.0,7.0,9.0,23.0,425.0,,8.0,7.0,4.0,34.0,144.0,5.0,10.0,31.0,,,29.0,,,11.0,,56.0,19.0,9.0,,8.0,,,,14.0,114.0,295.0,300.0,22.0,2.0,,,14.0,25.0,6.0,15.0,20.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mexico_Liga_MX,2018-2019,Club Necaxa,9kx6jqnoo9mdze8g62qi5gzit,Leobardo López,Defender,23,,891.0,5.0,1.0,,5.0,392.0,1.0,15.0,,85.0,25.0,37.0,4.0,7.0,1.0,10.0,64.0,260.0,16.0,25.0,407.0,1.0,12.0,,308.0,15.0,7.0,62.0,77.0,1.0,34.0,,23.0,10.0,5.0,28.0,530.0,,11.0,4.0,9.0,44.0,181.0,8.0,10.0,55.0,,,37.0,,13.0,26.0,,80.0,32.0,16.0,,11.0,,,,15.0,134.0,333.0,345.0,36.0,1.0,,,13.0,25.0,3.0,22.0,29.0,,,,,2.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mexico_Liga_MX,2018-2019,Club Necaxa,c7l6c6gphs8amkcwomtrku7e1,A. Mayorga,Defender,5,15.0,990.0,70.0,,,2.0,422.0,4.0,68.0,11.0,197.0,15.0,26.0,12.0,6.0,1.0,11.0,159.0,157.0,37.0,60.0,429.0,,16.0,21.0,326.0,17.0,9.0,86.0,158.0,10.0,73.0,2.0,72.0,11.0,23.0,28.0,746.0,,11.0,10.0,1.0,110.0,177.0,12.0,10.0,74.0,3.0,,17.0,11.0,5.0,11.0,13.0,132.0,37.0,18.0,15.0,11.0,,,,47.0,26.0,336.0,343.0,22.0,2.0,1.0,1.0,27.0,58.0,10.0,12.0,63.0,13.0,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mexico_Liga_MX,2018-2019,Club Necaxa,7d7nst8wf8ge70bjz00z9glat,C. Peña,Midfielder,27,1.0,254.0,,3.0,1.0,,137.0,3.0,7.0,,75.0,1.0,5.0,2.0,3.0,,2.0,42.0,29.0,6.0,29.0,138.0,,4.0,2.0,97.0,3.0,6.0,34.0,44.0,3.0,29.0,6.0,11.0,2.0,7.0,6.0,183.0,,5.0,2.0,,20.0,45.0,13.0,10.0,17.0,3.0,,7.0,,5.0,4.0,1.0,26.0,5.0,3.0,1.0,5.0,,,,7.0,42.0,103.0,104.0,6.0,,,1.0,4.0,9.0,2.0,2.0,13.0,,1.0,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mexico_Liga_MX,2018-2019,Club Necaxa,6cixm7u6txk9qnnhen5ju84wl,L. Pérez,Midfielder,6,3.0,422.0,,3.0,4.0,,172.0,2.0,32.0,,91.0,1.0,3.0,,3.0,,3.0,38.0,59.0,5.0,20.0,173.0,4.0,4.0,2.0,145.0,12.0,4.0,23.0,57.0,4.0,19.0,1.0,18.0,5.0,4.0,7.0,219.0,,8.0,3.0,,32.0,40.0,11.0,10.0,18.0,1.0,,5.0,,7.0,4.0,1.0,39.0,5.0,12.0,3.0,8.0,,,1.0,18.0,44.0,149.0,150.0,7.0,,1.0,,5.0,21.0,,3.0,14.0,,,1.0,1.0,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mexico_Liga_MX,2018-2019,Club Necaxa,adm0uiif0vbbs4p72edizgwr9,C. Riaño,Forward,19,,228.0,,4.0,6.0,,59.0,2.0,27.0,,29.0,,1.0,3.0,3.0,,8.0,31.0,18.0,2.0,18.0,66.0,2.0,2.0,2.0,44.0,6.0,6.0,19.0,16.0,3.0,15.0,,7.0,2.0,4.0,4.0,105.0,,6.0,,,17.0,9.0,13.0,10.0,11.0,3.0,,3.0,,4.0,3.0,1.0,28.0,3.0,6.0,,6.0,,,,9.0,14.0,40.0,47.0,11.0,,,,1.0,17.0,1.0,1.0,8.0,,2.0,1.0,1.0,,,,,,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mexico_Liga_MX,2018-2019,Club Necaxa,f1pe2edlecy0s3buxaqxo8w6h,J. Veyna,Defender,20,,90.0,,,,,32.0,,4.0,,4.0,,2.0,,,,2.0,5.0,23.0,2.0,3.0,32.0,,1.0,,25.0,6.0,1.0,5.0,3.0,1.0,3.0,,2.0,1.0,1.0,2.0,41.0,,1.0,,2.0,4.0,15.0,1.0,10.0,2.0,1.0,,2.0,,,,,6.0,2.0,6.0,,1.0,,,,2.0,10.0,27.0,27.0,2.0,,,,,4.0,2.0,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mexico_Liga_MX,2018-2019,Club Necaxa,cfc38fybizx6ev3gvg1tv6ok5,D. Villalpando,Midfielder,10,6.0,1062.0,4.0,1.0,9.0,,726.0,2.0,86.0,10.0,441.0,2.0,23.0,7.0,15.0,1.0,11.0,163.0,204.0,25.0,79.0,737.0,2.0,12.0,20.0,591.0,18.0,23.0,102.0,160.0,21.0,87.0,6.0,79.0,12.0,23.0,22.0,936.0,4.0,13.0,9.0,,119.0,234.0,20.0,10.0,72.0,8.0,1.0,44.0,7.0,21.0,6.0,7.0,136.0,2.0,19.0,7.0,13.0,,,2.0,53.0,257.0,625.0,635.0,17.0,3.0,2.0,3.0,20.0,64.0,5.0,5.0,66.0,,1.0,2.0,2.0,2.0,3.0,,,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,
Mexico_Liga_MX,2018-2019,Club Necaxa,493l6f4w0zm4bqaqbp4xlcpg5,C. Villanueva,Defender,4,,46.0,4.0,1.0,,,17.0,,5.0,,7.0,1.0,1.0,1.0,,,,7.0,9.0,2.0,1.0,18.0,,1.0,1.0,14.0,,,2.0,,,1.0,,,,2.0,1.0,37.0,,1.0,,,9.0,4.0,,10.0,5.0,,,2.0,,2.0,,1.0,9.0,1.0,,,1.0,,,,4.0,9.0,15.0,16.0,,,,,1.0,4.0,1.0,2.0,5.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mexico_Liga_MX,2018-2019,Club Necaxa,812w5nzemdj9bi101mlewuvv9,D. Álvarez,Forward,7,20.0,656.0,4.0,2.0,2.0,,249.0,8.0,56.0,6.0,161.0,,4.0,3.0,2.0,,7.0,111.0,58.0,5.0,37.0,254.0,5.0,5.0,16.0,204.0,14.0,5.0,41.0,60.0,14.0,65.0,5.0,37.0,8.0,8.0,5.0,398.0,14.0,10.0,3.0,1.0,64.0,50.0,17.0,10.0,35.0,3.0,2.0,9.0,2.0,12.0,3.0,14.0,74.0,1.0,14.0,29.0,10.0,9.0,,,32.0,88.0,208.0,213.0,10.0,,,1.0,5.0,39.0,,5.0,32.0,,2.0,,,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
