liga,temporada,equipo,id,nombre,posicion,dorsal,Time Played,Throw Ins to Own Player,Open Play Passes,Backward Passes,Successful Crosses & Corners,Successful Passes Opposition Half,Unsuccessful Launches,Unsuccessful Long Passes,Total Losses Of Possession,Successful Passes Own Half,Total Tackles,Unsuccessful Short Passes,Total Passes,Substitute Off,Total Fouls Conceded,Successful Dribbles,Successful Short Passes,Goals Conceded Inside Box,Total Unsuccessful Passes ( Excl Crosses & Corners ),Successful Corners into Box,Rightside Passes,Key Passes (Attempt Assists),Unsuccessful Passes Opposition Half,Recoveries,Starts,PutThrough/Blocked Distribution,Unsuccessful Passes Own Half,Touches,Corners Taken (incl short corners),Appearances,Blocks,Ground Duels,Forward Passes,Index,Duels won,Successful Long Passes,Total Fouls Won,Aerial Duels won,Duels,Total Clearances,Goals Conceded,Unsuccessful Crosses & Corners,Games Played,Unsuccessful Corners into Box,Assists (Intentional),Ground Duels lost,Leftside Passes,Successful Open Play Passes,Total Successful Passes ( Excl Crosses & Corners ) ,Aerial Duels,Clean Sheets,Goal Assists,Tackles Won,Duels lost,Tackles Lost,Interceptions,Ground Duels won,Successful Launches,Yellow Cards,PutThrough/Blocked Distribution Won,Shots Off Target (inc woodwork),Aerial Duels lost,Total Shots,Foul Attempted Tackle,Total Touches In Opposition Box,Unsuccessful Dribbles,Unsuccessful Crosses open play,Corners Won,Blocked Shots,Throw Ins to Opposition Player,Shots On Target ( inc goals ),Through balls,Substitute On,Successful Lay-offs,Successful Crosses open play,Handballs conceded,Hit Woodwork,Saves Made,GK Successful Distribution,Punches,Saves Made from Outside Box,Saves made - parried,Saves Made from Inside Box,GK Unsuccessful Distribution,Foul Won Penalty,Offsides,Goals,Headed Goals,Goals from Inside Box,Right Foot Goals,Clearances Off the Line,Penalties Taken,Unsuccessful lay-offs,Penalty Goals,Penalty Goals Conceded,Goals Conceded Outside Box,Catches,Penalties Faced,Penalties Off Target,Left Foot Goals,Attempts from Set Pieces,Goals from Outside Box,Penalties Conceded,Set Pieces Goals,Total Red Cards,Red Cards - 2nd Yellow,Goalkeeper Smother,Drops,Own Goal Scored,Saves made - caught,Second Goal Assists,Other Goals,Last Man Tackle
Concacaf_Concacaf_Gold_Cup,2019 USA - Costa Rica - Jamaica,Nicaragua,14uejilfk2jk7k4lh58uz9fc9,A. Goufas,Forward,16,43.0,,19.0,2.0,1.0,14.0,,,10.0,6.0,1.0,,19.0,,2.0,4.0,18.0,1.0,,,11.0,1.0,2.0,6.0,,,,37.0,,3.0,,11.0,5.0,10.0,5.0,1.0,,,13.0,,1.0,2.0,3.0,,,6.0,1.0,19.0,19.0,2.0,,,1.0,8.0,,,5.0,,,,1.0,2.0,1.0,1.0,3.0,4.0,2.0,1.0,,,,,3.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Concacaf_Concacaf_Gold_Cup,2019 USA - Costa Rica - Jamaica,Nicaragua,ekbgsfk14k2jaw703qvc39drd,R. Huete,Defender,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Concacaf_Concacaf_Gold_Cup,2019 USA - Costa Rica - Jamaica,Nicaragua,8b2e92e03k5j7tn365lupn0t1,J. Llorente,Goalkeeper,1,90.0,,9.0,,,1.0,6.0,12.0,12.0,10.0,,,23.0,,,,9.0,2.0,12.0,,,,8.0,9.0,1.0,,4.0,33.0,,1.0,,,14.0,10.0,,2.0,,,,,4.0,,1.0,,,,9.0,6.0,11.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,2.0,9.0,,,1.0,2.0,4.0,,,,,,,,,,,,2.0,,,,,,,,,,,1.0,,,,,,
Concacaf_Concacaf_Gold_Cup,2019 USA - Costa Rica - Jamaica,Nicaragua,475i6gbepvzxle9lukxf6hhhx,M. López,Midfielder,8,90.0,,44.0,10.0,,15.0,3.0,5.0,15.0,20.0,2.0,6.0,46.0,,3.0,1.0,29.0,2.0,11.0,,10.0,,6.0,10.0,1.0,2.0,5.0,64.0,,1.0,1.0,10.0,11.0,10.0,7.0,6.0,3.0,1.0,13.0,3.0,4.0,,1.0,,,4.0,15.0,33.0,35.0,3.0,,,2.0,6.0,,1.0,6.0,,,1.0,2.0,2.0,2.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,2.0,,,,,,,,,,,,,,,,,
Concacaf_Concacaf_Gold_Cup,2019 USA - Costa Rica - Jamaica,Nicaragua,3z961l87sa8nut3vl1vbpjkr9,Ó. López,Defender,20,180.0,,82.0,8.0,,16.0,,5.0,11.0,59.0,5.0,4.0,84.0,,2.0,,65.0,3.0,9.0,,6.0,1.0,6.0,11.0,2.0,,3.0,98.0,,2.0,,9.0,38.0,10.0,9.0,10.0,,4.0,16.0,2.0,4.0,,2.0,,,4.0,32.0,73.0,75.0,7.0,,,3.0,7.0,2.0,2.0,5.0,3.0,1.0,,,3.0,1.0,1.0,3.0,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,
Concacaf_Concacaf_Gold_Cup,2019 USA - Costa Rica - Jamaica,Nicaragua,897q301xpqzehomyhsb8544id,H. Maradiaga,Goalkeeper,12,180.0,,20.0,,,2.0,2.0,4.0,4.0,31.0,,,37.0,,,,27.0,3.0,4.0,,12.0,,1.0,15.0,2.0,,3.0,58.0,,2.0,,,14.0,10.0,1.0,6.0,,1.0,2.0,3.0,4.0,,2.0,,,,11.0,18.0,33.0,2.0,,,,1.0,,,,1.0,,,,1.0,,,,,,,,,,,,,,,,7.0,22.0,1.0,,1.0,7.0,1.0,,,,,,,,,,,,1.0,,,,,,,,,,,,2.0,,,,,
Concacaf_Concacaf_Gold_Cup,2019 USA - Costa Rica - Jamaica,Nicaragua,cjhm2vqqfmvktygmpmh100yxh,C. Montenegro,Defender,5,90.0,,18.0,,,5.0,2.0,2.0,5.0,8.0,,3.0,18.0,,1.0,,12.0,2.0,5.0,,5.0,,2.0,3.0,1.0,,3.0,27.0,,1.0,3.0,3.0,12.0,10.0,2.0,1.0,1.0,1.0,8.0,4.0,4.0,,1.0,,,2.0,1.0,13.0,13.0,5.0,,,,6.0,,,1.0,,,,,4.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,
Concacaf_Concacaf_Gold_Cup,2019 USA - Costa Rica - Jamaica,Nicaragua,1gum1wcqcosgqmmba2ymv6acp,R. Punyed,Midfielder,17,180.0,,88.0,9.0,1.0,46.0,3.0,8.0,25.0,27.0,5.0,11.0,91.0,3.0,1.0,1.0,62.0,3.0,19.0,,28.0,2.0,17.0,5.0,3.0,1.0,2.0,116.0,,3.0,1.0,13.0,26.0,10.0,10.0,10.0,2.0,2.0,16.0,3.0,5.0,,3.0,,,5.0,28.0,69.0,72.0,3.0,,,3.0,6.0,2.0,3.0,8.0,,,,1.0,1.0,2.0,1.0,1.0,1.0,,1.0,,,1.0,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,
Concacaf_Concacaf_Gold_Cup,2019 USA - Costa Rica - Jamaica,Nicaragua,4bk0bwiic7zpv5eqp71ffxbai,C. Pérez,Defender,19,20.0,1.0,7.0,,,3.0,,,1.0,5.0,,,8.0,,,,8.0,1.0,,,6.0,,,1.0,,,,11.0,,1.0,,,2.0,10.0,,,,,1.0,,1.0,,1.0,,,,,7.0,8.0,1.0,,,,1.0,,1.0,,,,,,1.0,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Concacaf_Concacaf_Gold_Cup,2019 USA - Costa Rica - Jamaica,Nicaragua,4eb291gw9imdaloq4ji77jumt,J. Quijano,Defender,2,270.0,20.0,111.0,13.0,3.0,46.0,4.0,9.0,45.0,42.0,3.0,19.0,113.0,,1.0,,78.0,5.0,28.0,,3.0,3.0,32.0,13.0,3.0,4.0,7.0,173.0,,3.0,2.0,7.0,50.0,10.0,6.0,7.0,3.0,1.0,10.0,2.0,8.0,11.0,3.0,,,2.0,47.0,83.0,85.0,3.0,,,3.0,4.0,,5.0,5.0,3.0,,1.0,,2.0,,,1.0,,10.0,2.0,1.0,3.0,,,,,2.0,1.0,,,,,,,,,,,,,,,1.0,,,,,3.0,,,,,,,,,,,,,,,,,
Concacaf_Concacaf_Gold_Cup,2019 USA - Costa Rica - Jamaica,Nicaragua,4b0u82pfkhsolzfb1elkutrzd,B. Rodríguez,Goalkeeper,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Concacaf_Concacaf_Gold_Cup,2019 USA - Costa Rica - Jamaica,Nicaragua,8bsgv3rnukd8szqrkackdne8l,M. Rosas,Defender,3,228.0,22.0,132.0,13.0,3.0,51.0,2.0,8.0,53.0,59.0,6.0,29.0,144.0,2.0,3.0,1.0,92.0,4.0,37.0,2.0,53.0,3.0,35.0,19.0,3.0,5.0,12.0,212.0,3.0,3.0,,17.0,74.0,10.0,14.0,15.0,3.0,4.0,26.0,8.0,7.0,10.0,3.0,1.0,,7.0,4.0,97.0,107.0,9.0,,,4.0,12.0,2.0,4.0,10.0,1.0,,3.0,,5.0,,2.0,1.0,,9.0,2.0,,2.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,1.0,,,,
Concacaf_Concacaf_Gold_Cup,2019 USA - Costa Rica - Jamaica,Nicaragua,b0qt9md64yzcsvjn0l0k8hz9x,K. Serapio,Midfielder,14,180.0,,89.0,10.0,,37.0,,2.0,15.0,41.0,2.0,10.0,90.0,,6.0,1.0,75.0,3.0,12.0,,24.0,1.0,6.0,6.0,2.0,1.0,6.0,113.0,,2.0,2.0,13.0,24.0,10.0,10.0,3.0,2.0,5.0,25.0,3.0,4.0,,2.0,,,8.0,32.0,77.0,78.0,12.0,,,,15.0,2.0,1.0,5.0,,2.0,1.0,3.0,7.0,3.0,4.0,1.0,,,,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,
