root_folder,liga,temporada,equipo,equipo_folder,id,nombre,posicion,dorsal,Corners Taken (incl short corners),Successful Dribbles,Duels lost,PutThrough/Blocked Distribution,Touches,Time Played,Ground Duels lost,Backward Passes,Total Fouls Won,Successful Crosses & Corners,Successful Passes Own Half,Successful Short Passes,Unsuccessful Short Passes,Tackles Lost,Goals Conceded Inside Box,Penalty Goals Conceded,Starts,Key Passes (Attempt Assists),Total Touches In Opposition Box,Ground Duels won,Total Tackles,Successful Crosses open play,Tackles Won,Unsuccessful Passes Opposition Half,Total Unsuccessful Passes ( Excl Crosses & Corners ),Substitute Off,Forward Passes,Unsuccessful Long Passes,Total Clearances,Total Passes,Throw Ins to Own Player,Unsuccessful Passes Own Half,Successful Lay-offs,Aerial Duels,Index,Successful Passes Opposition Half,Total Losses Of Possession,Blocked Shots,Goals Conceded,Aerial Duels lost,Ground Duels,Interceptions,Duels won,Unsuccessful Crosses open play,Unsuccessful Dribbles,Leftside Passes,Aerial Duels won,Unsuccessful Launches,Total Shots,Open Play Passes,Total Successful Passes ( Excl Crosses & Corners ) ,Times Tackled,Recoveries,Unsuccessful Crosses & Corners,Appearances,Games Played,Blocks,Total Fouls Conceded,PutThrough/Blocked Distribution Won,Duels,Successful Open Play Passes,Successful Long Passes,Corners Won,Shots Off Target (inc woodwork),Rightside Passes,Winning Goal,Successful Launches,Clean Sheets,Saves Made from Outside Box,Saves made - parried,Saves Made,GK Successful Distribution,Goal Kicks,Catches,Punches,GK Unsuccessful Distribution,Saves Made from Inside Box,Substitute On,Foul Attempted Tackle,Shots On Target ( inc goals ),Goals from Inside Box,Handballs conceded,Right Foot Goals,Goals,Assists (Intentional),Yellow Cards,Goal Assists,Attempts from Set Pieces,Home Goals,Away Goals,Unsuccessful Corners into Box,Penalty Goals,Offsides,Penalties Taken,Successful Corners into Box,Throw Ins to Opposition Player,Own Goal Scored,Headed Goals,Second Goal Assists,Left Foot Goals,Penalties Conceded,Penalties Faced,Goals Conceded Outside Box,Through balls,Goalkeeper Smother,Foul Won Penalty,Clearances Off the Line,Saves from Penalty,Penalties Saved,Unsuccessful lay-offs,Last Man Tackle,Total Red Cards,Straight Red Cards,Drops,Saves made - caught,Goals from Outside Box,Hit Woodwork,Red Cards - 2nd Yellow,Fifty Fifty,Successful Fifty Fifty,Overruns,Crosses not Claimed,Set Pieces Goals
testeo_ligas_norteamerica,Concacaf_Concacaf_Gold_Cup,2023 USA,Panama,Panama,9ggta4hzy0w4xkukczrti5y7e,J. Fajardo,Forward,17,,7.0,29.0,8.0,182.0,415.0,20.0,21.0,9.0,,24.0,65.0,22.0,4.0,1.0,,5.0,3.0,30.0,26.0,10.0,,6.0,20.0,24.0,3.0,25.0,2.0,4.0,93.0,1.0,5.0,3.0,25.0,10.0,45.0,51.0,3.0,1.0,9.0,46.0,5.0,42.0,1.0,7.0,32.0,16.0,1.0,12.0,93.0,69.0,10.0,20.0,1.0,5.0,5.0,1.0,8.0,4.0,71.0,69.0,4.0,2.0,6.0,15.0,0.0,,1.0,,,,,,,,,,,3.0,6.0,2.0,,,2.0,1.0,,1.0,,0.0,2.0,,,3.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,,2.0,2.0,,,
testeo_ligas_norteamerica,Concacaf_Concacaf_Gold_Cup,2023 USA,Panama,Panama,4ajhe29nxseyo6wqg3hjdghcl,A. Godoy,Midfielder,20,,2.0,19.0,5.0,321.0,430.0,11.0,42.0,5.0,1.0,123.0,228.0,21.0,6.0,1.0,,5.0,1.0,2.0,16.0,9.0,1.0,3.0,17.0,24.0,4.0,57.0,3.0,3.0,278.0,1.0,8.0,2.0,16.0,10.0,132.0,30.0,,1.0,8.0,27.0,3.0,24.0,1.0,,82.0,8.0,,2.0,269.0,254.0,3.0,29.0,1.0,5.0,5.0,3.0,6.0,3.0,43.0,245.0,26.0,1.0,1.0,97.0,0.0,1.0,,,,,,,,,,,,3.0,1.0,,,,,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Concacaf_Gold_Cup,2023 USA,Panama,Panama,9lw2f0spw29yfiv5ga91crb3d,F. Góndola,Forward,13,,3.0,8.0,4.0,40.0,73.0,5.0,5.0,3.0,,3.0,9.0,5.0,,1.0,,1.0,,4.0,10.0,4.0,,4.0,6.0,5.0,1.0,6.0,,,14.0,,1.0,,3.0,10.0,6.0,12.0,,2.0,3.0,15.0,1.0,10.0,2.0,1.0,2.0,,,1.0,14.0,9.0,1.0,3.0,2.0,2.0,2.0,,3.0,2.0,18.0,9.0,,,1.0,1.0,0.0,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Concacaf_Gold_Cup,2023 USA,Panama,Panama,ecd9ao2y87pqxws6040ipn7dg,A. Londoño,Forward,9,,,4.0,,5.0,6.0,2.0,,,,,,,,1.0,,,,,,,,,1.0,1.0,,1.0,1.0,,1.0,,,,3.0,10.0,,4.0,,1.0,2.0,2.0,,1.0,,2.0,,1.0,,,1.0,,2.0,1.0,,2.0,2.0,,,,5.0,,,,,,0.0,,,,,,,,,,,,2.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Concacaf_Gold_Cup,2023 USA,Panama,Panama,jx4qgvdq5vsa0hvgqh73mf2t,C. Martínez,Midfielder,6,,2.0,9.0,4.0,131.0,123.0,8.0,24.0,5.0,,40.0,90.0,7.0,1.0,2.0,,1.0,,1.0,13.0,6.0,,5.0,6.0,8.0,1.0,23.0,1.0,2.0,101.0,2.0,2.0,,4.0,10.0,53.0,12.0,,3.0,1.0,21.0,2.0,16.0,,1.0,35.0,3.0,,,98.0,93.0,2.0,10.0,,4.0,4.0,,5.0,4.0,25.0,90.0,3.0,,,19.0,0.0,,,,,,,,,,,,3.0,3.0,,,,,,,1.0,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Concacaf_Gold_Cup,2023 USA,Panama,Panama,do0vmoepm1s7cngyv6k7zndud,L. Mejía,Goalkeeper,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Concacaf_Gold_Cup,2023 USA,Panama,Panama,a2zfnm2l9uistpungw8eh113p,R. Miller,Defender,5,,4.0,3.0,,90.0,99.0,3.0,8.0,,1.0,36.0,63.0,2.0,,1.0,,1.0,2.0,3.0,4.0,,1.0,,3.0,6.0,1.0,27.0,4.0,2.0,72.0,1.0,3.0,,4.0,10.0,31.0,8.0,,2.0,,7.0,1.0,8.0,,,10.0,4.0,1.0,2.0,67.0,66.0,,9.0,,3.0,3.0,1.0,2.0,,11.0,61.0,3.0,,2.0,27.0,0.0,1.0,,,,,,,,,,,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Concacaf_Gold_Cup,2023 USA,Panama,Panama,38wxu35uukjei8bvlsa29r5cl,O. Mosquera,Goalkeeper,22,,,2.0,,258.0,570.0,2.0,,,,149.0,126.0,,,5.0,,6.0,,,2.0,,,,34.0,42.0,,83.0,42.0,5.0,204.0,,8.0,,1.0,10.0,13.0,43.0,,6.0,,4.0,,3.0,,,71.0,1.0,11.0,,166.0,162.0,,46.0,,6.0,6.0,,1.0,,5.0,140.0,36.0,,,50.0,0.0,4.0,1.0,1.0,5.0,16.0,45.0,26.0,2.0,1.0,9.0,14.0,,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,,1.0,,2.0,,,,,,,,,,,,,,1.0,1.0,,,
testeo_ligas_norteamerica,Concacaf_Concacaf_Gold_Cup,2023 USA,Panama,Panama,b3vvxolwxcukqk76hb4scvh79,A. Murillo,Defender,23,,2.0,8.0,5.0,120.0,180.0,8.0,13.0,3.0,2.0,31.0,63.0,8.0,1.0,2.0,,2.0,,7.0,9.0,4.0,2.0,3.0,13.0,9.0,,21.0,1.0,,77.0,9.0,3.0,,4.0,10.0,39.0,21.0,1.0,2.0,,17.0,1.0,13.0,7.0,2.0,42.0,4.0,,3.0,73.0,68.0,2.0,10.0,7.0,2.0,2.0,,6.0,2.0,21.0,64.0,5.0,1.0,2.0,1.0,1.0,,,,,,,,,,,,,2.0,1.0,1.0,,1.0,1.0,1.0,,1.0,,0.0,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Concacaf_Gold_Cup,2023 USA,Panama,Panama,cwn6jyj57ctiprxs363fn4edx,A. Quintero,Midfielder,19,,3.0,15.0,5.0,175.0,312.0,13.0,32.0,9.0,2.0,32.0,105.0,25.0,,1.0,,4.0,5.0,12.0,14.0,2.0,2.0,2.0,30.0,29.0,4.0,36.0,4.0,,135.0,,2.0,1.0,3.0,10.0,76.0,47.0,,1.0,2.0,27.0,1.0,15.0,3.0,3.0,34.0,1.0,,1.0,131.0,106.0,8.0,10.0,3.0,5.0,5.0,,5.0,1.0,30.0,102.0,1.0,4.0,1.0,33.0,0.0,,,,,,,,,,,,1.0,3.0,,,,,,1.0,,1.0,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,
testeo_ligas_norteamerica,Concacaf_Concacaf_Gold_Cup,2023 USA,Panama,Panama,96rt3udlfkr2cxkpf3lbnaol,C. Samudio,Goalkeeper,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Concacaf_Gold_Cup,2023 USA,Panama,Panama,92np3jwhxchmtfeov82ehe13o,O. Valencia,Defender,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Concacaf_Gold_Cup,2023 USA,Panama,Panama,51mu62nt2yufzzi9qt45e3cnp,C. Waterman,Forward,18,,,14.0,2.0,76.0,205.0,6.0,15.0,4.0,,13.0,38.0,8.0,,5.0,,1.0,2.0,11.0,5.0,1.0,,1.0,8.0,8.0,,9.0,,1.0,47.0,,1.0,1.0,12.0,10.0,26.0,16.0,2.0,6.0,8.0,11.0,,9.0,1.0,2.0,14.0,4.0,,5.0,42.0,39.0,3.0,9.0,1.0,6.0,6.0,,2.0,1.0,23.0,34.0,1.0,1.0,3.0,9.0,0.0,,,,,,,,,,,,5.0,1.0,2.0,,,,,,,,,,,,,1.0,,,,,,,,,,1.0,,,,,,,,,,,,,,1.0,,,,,,
testeo_ligas_norteamerica,Concacaf_Concacaf_Gold_Cup,2023 USA,Panama,Panama,c34w0hsorku64yvjmrs05ql4a,J. Welch,Midfielder,7,,1.0,10.0,,76.0,124.0,9.0,14.0,3.0,,22.0,50.0,4.0,2.0,3.0,,1.0,,1.0,9.0,5.0,,3.0,3.0,5.0,,11.0,1.0,,57.0,,3.0,,4.0,10.0,30.0,11.0,,4.0,1.0,18.0,1.0,12.0,1.0,,13.0,3.0,1.0,1.0,57.0,52.0,2.0,8.0,1.0,4.0,4.0,,5.0,,22.0,52.0,2.0,1.0,,19.0,0.0,,,,,,,,,,,,3.0,3.0,1.0,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Concacaf_Gold_Cup,2023 USA,Panama,Panama,5k2tsxaioa9jq857zqopzmac5,C. Yanis,Midfielder,21,1.0,1.0,3.0,1.0,48.0,58.0,3.0,5.0,,1.0,12.0,32.0,2.0,,2.0,,,3.0,3.0,1.0,,,,3.0,2.0,,5.0,,3.0,36.0,,,,,10.0,23.0,7.0,1.0,2.0,,4.0,,1.0,1.0,1.0,14.0,,,,35.0,34.0,2.0,5.0,1.0,3.0,3.0,,1.0,1.0,4.0,33.0,2.0,1.0,,12.0,0.0,,,,,,,,,,,,3.0,1.0,,,,,,,,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,
