liga,temporada,equipo,id,nombre,posicion,dorsal,Games Played,Goals,Yellow Cards,Total Red Cards,Straight Red Cards,Red Cards - 2nd Yellow,Substitute On,Substitute Off,Unsuccessful Crosses open play,Offsides,Time Played,Throw Ins to Own Player,Successful Lay-offs,Successful Launches,Right Foot Goals,Open Play Passes,Corners Won,Backward Passes,Successful Crosses & Corners,Successful Passes Opposition Half,Unsuccessful Launches,Unsuccessful Long Passes,Shots Off Target (inc woodwork),Goals Conceded Outside Box,Aerial Duels lost,Total Losses Of Possession,Successful Passes Own Half,Total Tackles,Unsuccessful Short Passes,Total Passes,Total Fouls Conceded,Successful Dribbles,Successful Short Passes,Goals Conceded Inside Box,Total Shots,Total Unsuccessful Passes ( Excl Crosses & Corners ),Rightside Passes,Key Passes (Attempt Assists),Unsuccessful Passes Opposition Half,Blocked Shots,Throw Ins to Opposition Player,Recoveries,Starts,Unsuccessful Passes Own Half,Touches,Appearances,Blocks,Ground Duels,Goals from Outside Box,Forward Passes,Index,Duels won,Shots On Target ( inc goals ),Successful Long Passes,Successful Crosses open play,Total Fouls Won,Aerial Duels won,Unsuccessful Dribbles,Duels,Total Clearances,Goals Conceded,Unsuccessful Crosses & Corners,Handballs conceded,Hit Woodwork,Assists (Intentional),Ground Duels lost,Leftside Passes,Successful Open Play Passes,Total Successful Passes ( Excl Crosses & Corners ) ,Aerial Duels,Clean Sheets,Unsuccessful lay-offs,Goal Assists,Through balls,Tackles Won,Duels lost,Tackles Lost,Interceptions,Ground Duels won,Penalties Conceded,Successful Corners into Box,Corners Taken (incl short corners),Attempts from Set Pieces,Unsuccessful Corners into Box,Clearances Off the Line,Goals from Inside Box,Penalties Taken,Penalty Goals,Saves Made,GK Successful Distribution,Catches,Saves Made from Outside Box,Saves made - parried,Saves Made from Inside Box,Saves made - caught,GK Unsuccessful Distribution,Left Foot Goals,Last Man Tackle,Total Touches In Opposition Box,Foul Won Penalty,Headed Goals,Own Goal Scored,Punches,Goalkeeper Smother,Drops,Penalties Faced,Other Goals,Crosses not Claimed,Penalties Saved,Saves from Penalty,Penalties Off Target,Set Pieces Goals
USA_MLS,2013,Seattle Sounders FC,89dacrq3uvb550n8a0hk4n6j9,M. Hahnemann,Goalkeeper,1.0,6.0,,,1.0,1.0,,1.0,,,,453.0,,,20.0,,46.0,,,,29.0,27.0,42.0,,,,58.0,21.0,,,92.0,,,17.0,6.0,,42.0,2.0,,42.0,,,53.0,5.0,,170.0,6.0,,,,82.0,21.0,1.0,,33.0,,,1.0,,1.0,5.0,6.0,,,,,,8.0,25.0,50.0,1.0,1.0,,,,,,,,,,,,,,,,,,9.0,45.0,5.0,5.0,1.0,4.0,2.0,23.0,,,,,,,4.0,1.0,,,,1.0,,,,
USA_MLS,2013,Seattle Sounders FC,7faapycdbz95k50czoig5r7px,D. Herrick,Goalkeeper,38.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2013,Seattle Sounders FC,6tdcp2nilhx8n0zg3gnllcr9,J. Hurtado,Defender,34.0,30.0,,5.0,,,,2.0,1.0,1.0,2.0,2513.0,5.0,6.0,22.0,,894.0,1.0,76.0,,196.0,45.0,37.0,7.0,5.0,58.0,232.0,577.0,71.0,113.0,923.0,31.0,2.0,697.0,33.0,8.0,150.0,182.0,3.0,81.0,2.0,2.0,178.0,28.0,70.0,1377.0,30.0,18.0,140.0,,361.0,51.0,180.0,1.0,76.0,,12.0,95.0,2.0,293.0,161.0,38.0,1.0,1.0,,,55.0,304.0,750.0,773.0,153.0,8.0,,,,55.0,113.0,16.0,118.0,85.0,,,,,,,,,,,,,,,,,,,1.0,4.0,,,,,,,,,,,,,
USA_MLS,2013,Seattle Sounders FC,2mg4e9sb9ly0u8a98r69kk9g5,P. Ianni,Defender,4.0,9.0,,1.0,,,,2.0,,,,705.0,,1.0,4.0,,292.0,1.0,14.0,,57.0,27.0,26.0,3.0,1.0,15.0,120.0,169.0,13.0,49.0,301.0,9.0,,178.0,9.0,4.0,75.0,54.0,1.0,56.0,1.0,,55.0,7.0,19.0,445.0,9.0,4.0,34.0,,135.0,35.0,48.0,1.0,48.0,,7.0,28.0,,77.0,76.0,10.0,,,1.0,,14.0,98.0,218.0,226.0,43.0,2.0,,,,9.0,29.0,4.0,26.0,20.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2013,Seattle Sounders FC,3pikpwscbdq1pf2e46m4eaqxh,E. Johnson,Forward,7.0,24.0,11.0,7.0,,,,1.0,7.0,16.0,45.0,1995.0,11.0,96.0,,5.0,820.0,19.0,269.0,3.0,495.0,,5.0,27.0,3.0,74.0,351.0,168.0,8.0,157.0,822.0,24.0,18.0,639.0,27.0,57.0,162.0,181.0,36.0,159.0,2.0,,66.0,23.0,19.0,1197.0,24.0,1.0,192.0,,143.0,64.0,147.0,30.0,21.0,3.0,43.0,78.0,18.0,344.0,15.0,30.0,16.0,1.0,2.0,1.0,123.0,229.0,658.0,660.0,152.0,4.0,22.0,1.0,3.0,7.0,197.0,1.0,2.0,69.0,,,,,,,11.0,,,,,,,,,,,1.0,,19.0,,5.0,,,,,,,,,,,
USA_MLS,2013,Seattle Sounders FC,29x3dmgrmpg1ajm7aick086vp,S. Joseph,Midfielder,21.0,12.0,1.0,1.0,1.0,1.0,,5.0,3.0,4.0,,654.0,3.0,64.0,,,462.0,1.0,73.0,,212.0,1.0,13.0,3.0,2.0,13.0,121.0,180.0,13.0,66.0,471.0,11.0,4.0,355.0,12.0,6.0,79.0,131.0,9.0,73.0,,,59.0,7.0,10.0,587.0,12.0,1.0,58.0,,136.0,499.0,49.0,3.0,37.0,,10.0,22.0,3.0,93.0,15.0,14.0,4.0,1.0,,1.0,31.0,131.0,386.0,392.0,35.0,1.0,4.0,1.0,4.0,11.0,44.0,2.0,14.0,27.0,,,,,,,1.0,,,,,,,,,,,,,2.0,,1.0,,,,,,,,,,,
USA_MLS,2013,Seattle Sounders FC,2xmlacb7of1bdv3gh791ob0t1,P. Lund,Midfielder,32.0,1.0,,,,,,1.0,,,,16.0,,3.0,,,6.0,,3.0,,6.0,,,,,1.0,3.0,,,,6.0,,,6.0,,,,1.0,,,,,,,,11.0,1.0,,,,,21.0,,,,,,,,1.0,,,,,,,,2.0,6.0,6.0,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2013,Seattle Sounders FC,a3u1119cno0qponbmyasiolhx,O. Martins,Forward,9.0,21.0,8.0,,1.0,1.0,,4.0,7.0,6.0,7.0,1507.0,6.0,53.0,,4.0,531.0,7.0,129.0,4.0,293.0,2.0,11.0,21.0,1.0,40.0,244.0,114.0,16.0,118.0,532.0,17.0,12.0,384.0,21.0,37.0,129.0,156.0,10.0,120.0,6.0,1.0,57.0,17.0,15.0,790.0,21.0,,135.0,1.0,99.0,95.0,66.0,16.0,19.0,4.0,29.0,9.0,9.0,184.0,,22.0,6.0,4.0,,2.0,78.0,148.0,402.0,403.0,49.0,2.0,11.0,2.0,8.0,14.0,118.0,2.0,2.0,57.0,,,1.0,,,,7.0,,,,,,,,,,,3.0,,,,1.0,,,,,,,,,,,
USA_MLS,2013,Seattle Sounders FC,5pff6l8zhwmm6jfvmm5jdxc5x,M. Martínez,Midfielder,15.0,10.0,,,,,,5.0,4.0,11.0,3.0,503.0,4.0,13.0,,,223.0,5.0,46.0,9.0,134.0,5.0,11.0,5.0,2.0,5.0,120.0,54.0,10.0,40.0,230.0,1.0,5.0,164.0,1.0,10.0,51.0,62.0,12.0,65.0,4.0,,30.0,5.0,12.0,370.0,10.0,,62.0,,73.0,39.0,28.0,5.0,15.0,5.0,12.0,1.0,9.0,68.0,,3.0,26.0,,,,35.0,49.0,175.0,179.0,6.0,,2.0,,3.0,7.0,40.0,3.0,11.0,27.0,,3.0,17.0,5.0,14.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2013,Seattle Sounders FC,aefxy4v8lf52nsypmvaqu8f6d,A. Moffat,Midfielder,26.0,35.0,3.0,4.0,,,,4.0,14.0,20.0,3.0,2557.0,3.0,50.0,6.0,2.0,1348.0,12.0,205.0,9.0,569.0,37.0,37.0,20.0,4.0,48.0,418.0,522.0,45.0,259.0,1378.0,33.0,5.0,946.0,34.0,27.0,296.0,354.0,18.0,255.0,12.0,,172.0,31.0,70.0,1760.0,35.0,8.0,158.0,2.0,439.0,39.0,113.0,7.0,136.0,4.0,22.0,41.0,7.0,247.0,48.0,38.0,29.0,2.0,,,86.0,380.0,1056.0,1082.0,89.0,5.0,,,3.0,36.0,134.0,9.0,49.0,72.0,1.0,5.0,14.0,5.0,8.0,,1.0,,,,,,,,,,,1.0,1.0,9.0,,,,,,,,,,,,,
USA_MLS,2013,Seattle Sounders FC,70velpmyqr0x9onav4kgfjlxx,L. Neagle,Midfielder,27.0,32.0,8.0,3.0,1.0,1.0,,3.0,8.0,62.0,17.0,2586.0,24.0,71.0,1.0,6.0,805.0,36.0,158.0,21.0,465.0,6.0,17.0,31.0,4.0,89.0,532.0,129.0,64.0,218.0,808.0,60.0,34.0,552.0,30.0,57.0,235.0,260.0,39.0,281.0,11.0,4.0,105.0,29.0,27.0,1456.0,32.0,3.0,342.0,,229.0,100.0,197.0,26.0,21.0,14.0,35.0,64.0,50.0,495.0,17.0,34.0,73.0,3.0,4.0,3.0,209.0,161.0,570.0,573.0,153.0,5.0,10.0,4.0,5.0,46.0,298.0,18.0,14.0,133.0,,6.0,16.0,,9.0,,8.0,,,,,,,,,,,2.0,,11.0,2.0,,,,,,,,,,,,
USA_MLS,2013,Seattle Sounders FC,9kre2yb7asuj6vae9a3zgf26t,S. Ochoa,Forward,26.0,4.0,,,,,,2.0,2.0,,,175.0,,11.0,,,51.0,2.0,20.0,1.0,34.0,,1.0,1.0,1.0,6.0,22.0,9.0,1.0,10.0,53.0,4.0,1.0,40.0,,1.0,11.0,11.0,2.0,10.0,1.0,,4.0,2.0,1.0,76.0,4.0,,12.0,,9.0,52.0,10.0,,2.0,1.0,1.0,7.0,1.0,25.0,3.0,1.0,,,,,9.0,13.0,40.0,42.0,13.0,,1.0,,1.0,1.0,15.0,,1.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2013,Seattle Sounders FC,5vgfowhvv0bwl1ojj4vm1wmvp,D. Remick,Defender,15.0,1.0,,,,,,1.0,,1.0,,25.0,3.0,,,,9.0,,,1.0,3.0,3.0,2.0,,,,6.0,2.0,,3.0,9.0,1.0,,4.0,1.0,,5.0,3.0,1.0,4.0,,,1.0,,2.0,14.0,1.0,,2.0,,5.0,10.0,,,,1.0,,,,2.0,,1.0,1.0,,,,2.0,1.0,4.0,4.0,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2013,Seattle Sounders FC,9cgi9f9q7hml7dshvyw88edp1,M. Rosales,Midfielder,10.0,35.0,4.0,2.0,,,,9.0,23.0,89.0,4.0,2234.0,31.0,30.0,1.0,1.0,770.0,24.0,147.0,72.0,527.0,3.0,21.0,10.0,5.0,26.0,492.0,156.0,44.0,164.0,796.0,22.0,24.0,595.0,32.0,17.0,185.0,126.0,57.0,336.0,7.0,1.0,134.0,26.0,29.0,1418.0,35.0,,228.0,1.0,285.0,45.0,125.0,7.0,16.0,21.0,48.0,9.0,14.0,263.0,9.0,37.0,180.0,3.0,,8.0,112.0,238.0,592.0,611.0,35.0,,7.0,8.0,19.0,32.0,138.0,12.0,20.0,116.0,,39.0,105.0,9.0,62.0,,3.0,,,,,,,,,,,3.0,,,,,,,,,,,,,,,1.0
USA_MLS,2013,Seattle Sounders FC,5r72qv2gbsyevp837ztsye28l,A. Rose,Midfielder,5.0,19.0,1.0,2.0,,,,10.0,4.0,6.0,,894.0,,22.0,4.0,1.0,496.0,3.0,51.0,5.0,247.0,10.0,16.0,4.0,3.0,41.0,162.0,146.0,30.0,100.0,504.0,19.0,2.0,370.0,9.0,8.0,116.0,134.0,3.0,104.0,2.0,1.0,72.0,9.0,18.0,672.0,19.0,3.0,76.0,,183.0,24.0,75.0,4.0,18.0,5.0,4.0,39.0,2.0,156.0,25.0,12.0,6.0,,,1.0,40.0,136.0,380.0,388.0,80.0,1.0,1.0,1.0,,21.0,81.0,9.0,27.0,36.0,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2013,Seattle Sounders FC,h714iufapwl2sbng1xs9e0ut,Z. Scott,Defender,20.0,23.0,,3.0,2.0,,2.0,6.0,1.0,5.0,,1522.0,30.0,5.0,10.0,,675.0,3.0,51.0,3.0,228.0,30.0,40.0,2.0,2.0,31.0,272.0,301.0,35.0,122.0,688.0,34.0,1.0,452.0,13.0,6.0,162.0,139.0,5.0,130.0,1.0,31.0,113.0,17.0,37.0,1020.0,23.0,11.0,96.0,,317.0,49.0,95.0,4.0,74.0,3.0,6.0,53.0,2.0,180.0,102.0,15.0,5.0,1.0,,,54.0,181.0,517.0,526.0,84.0,8.0,,,,28.0,85.0,7.0,47.0,42.0,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,
USA_MLS,2013,Seattle Sounders FC,6oh09535cz7xklhboynis8639,D. Traoré,Defender,18.0,30.0,1.0,5.0,,,,2.0,2.0,3.0,,2505.0,9.0,,30.0,1.0,932.0,2.0,59.0,1.0,178.0,62.0,79.0,5.0,4.0,32.0,325.0,589.0,43.0,122.0,967.0,18.0,9.0,678.0,32.0,6.0,201.0,275.0,,150.0,4.0,1.0,159.0,28.0,54.0,1482.0,30.0,19.0,118.0,,458.0,50.0,140.0,1.0,88.0,1.0,26.0,62.0,5.0,212.0,198.0,36.0,3.0,1.0,,,40.0,175.0,742.0,766.0,94.0,9.0,1.0,,,33.0,72.0,10.0,127.0,78.0,2.0,,,2.0,,,1.0,,,,1.0,,,,,,,,3.0,2.0,,,,,,,,,,,,,
USA_MLS,2013,Seattle Sounders FC,8q5lhuonfjfv93xrajek1m8d1,A. Weber,Goalkeeper,37.0,3.0,,,,,,1.0,,,,225.0,,,3.0,,28.0,,,,3.0,14.0,16.0,,,,24.0,17.0,,,36.0,,,12.0,3.0,,16.0,5.0,,15.0,,,14.0,2.0,1.0,73.0,3.0,,,,23.0,10.0,,,8.0,,,,,,1.0,3.0,,,,,,8.0,17.0,20.0,,,,,,,,,,,,,,,,,,,,5.0,21.0,,2.0,2.0,3.0,1.0,8.0,,,,,,,1.0,1.0,1.0,,,1.0,,,,
USA_MLS,2013,Seattle Sounders FC,269gnyszrb8ezl57m1ampsdlh,D. Yedlin,Defender,17.0,33.0,2.0,2.0,1.0,1.0,,1.0,1.0,53.0,4.0,2845.0,204.0,10.0,9.0,1.0,1164.0,16.0,157.0,22.0,505.0,60.0,57.0,6.0,6.0,37.0,584.0,394.0,74.0,242.0,1176.0,40.0,32.0,842.0,36.0,11.0,299.0,48.0,18.0,263.0,3.0,78.0,164.0,32.0,89.0,2071.0,33.0,13.0,264.0,,532.0,52.0,185.0,5.0,35.0,22.0,29.0,50.0,44.0,351.0,97.0,42.0,53.0,3.0,,2.0,129.0,439.0,865.0,877.0,87.0,9.0,,2.0,3.0,65.0,166.0,9.0,109.0,135.0,,,,,,1.0,2.0,,,,,,,,,,1.0,,,1.0,,1.0,,,,,,,,,,,
USA_MLS,2013,Seattle Sounders FC,ar74fkd6mw5pav65oujrsr3yt,S. Zakuani,Midfielder,11.0,8.0,,,,,,2.0,5.0,18.0,2.0,492.0,4.0,25.0,,,194.0,8.0,59.0,4.0,112.0,,4.0,3.0,2.0,5.0,86.0,54.0,2.0,28.0,194.0,7.0,18.0,154.0,3.0,5.0,32.0,69.0,10.0,44.0,5.0,,24.0,6.0,6.0,305.0,8.0,,58.0,,45.0,45.0,32.0,2.0,8.0,4.0,8.0,4.0,9.0,67.0,,5.0,18.0,,1.0,1.0,30.0,21.0,162.0,162.0,9.0,,,1.0,2.0,2.0,35.0,,5.0,28.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2013,Seattle Sounders FC,45vy8s9kzx0k094lg2cicj1zp,E. Zavaleta,Forward,22.0,5.0,,,,,,5.0,,1.0,1.0,31.0,,2.0,,,12.0,,2.0,,8.0,,,,,4.0,7.0,1.0,,3.0,12.0,,,9.0,1.0,1.0,3.0,3.0,,3.0,1.0,,2.0,,1.0,20.0,5.0,,2.0,,1.0,1.0,3.0,1.0,,,1.0,2.0,,8.0,,1.0,1.0,,,,1.0,6.0,9.0,9.0,6.0,,,,,,5.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
