liga,temporada,equipo,id,nombre,posicion,dorsal,Unsuccessful Crosses open play,Offsides,Time Played,Throw Ins to Own Player,Substitute On,Successful Lay-offs,Successful Launches,Goals,Right Foot Goals,Open Play Passes,Corners Won,Backward Passes,Successful Crosses & Corners,Successful Passes Opposition Half,Unsuccessful Launches,Yellow Cards,Unsuccessful Long Passes,PutThrough/Blocked Distribution Won,Shots Off Target (inc woodwork),Goals Conceded Outside Box,Aerial Duels lost,Total Losses Of Possession,Successful Passes Own Half,Total Tackles,Unsuccessful Short Passes,Total Passes,Substitute Off,Total Fouls Conceded,Successful Dribbles,Successful Short Passes,Goals Conceded Inside Box,Total Shots,Total Unsuccessful Passes ( Excl Crosses & Corners ),Successful Corners into Box,Rightside Passes,Key Passes (Attempt Assists),Unsuccessful Passes Opposition Half,Blocked Shots,Throw Ins to Opposition Player,Recoveries,Starts,PutThrough/Blocked Distribution,Unsuccessful Passes Own Half,Touches,Corners Taken (incl short corners),Appearances,Foul Attempted Tackle,Blocks,Ground Duels,Goals from Outside Box,Forward Passes,Total Touches In Opposition Box,Index,Duels won,Shots On Target ( inc goals ),Attempts from Set Pieces,Successful Long Passes,Successful Crosses open play,Total Fouls Won,Aerial Duels won,Unsuccessful Dribbles,Duels,Total Clearances,Goals Conceded,Left Foot Goals,Unsuccessful Crosses & Corners,Games Played,Unsuccessful Corners into Box,Handballs conceded,Hit Woodwork,Assists (Intentional),Ground Duels lost,Leftside Passes,Goals from Inside Box,Penalties Taken,Successful Open Play Passes,Total Successful Passes ( Excl Crosses & Corners ) ,Aerial Duels,Clean Sheets,Unsuccessful lay-offs,Goal Assists,Penalty Goals,Through balls,Tackles Won,Duels lost,Tackles Lost,Interceptions,Ground Duels won,Penalties Conceded,Own Goal Scored,Clearances Off the Line,Headed Goals,Total Red Cards,Straight Red Cards,Saves Made,GK Successful Distribution,Crosses not Claimed,Punches,Goalkeeper Smother,Drops,Catches,Saves Made from Outside Box,Saves made - parried,Saves Made from Inside Box,Penalties Faced,Saves made - caught,GK Unsuccessful Distribution,Foul Won Penalty,Set Pieces Goals,Penalties Saved,Saves from Penalty,Last Man Tackle,Red Cards - 2nd Yellow,Penalties Off Target,Other Goals,Second Goal Assists,Penalty Goals Conceded,Times Tackled,Home Goals,Away Goals,Winning Goal
USA_MLS,2016,Houston Dynamo FC,bh2no1aqn7l1wlpj8n2dz0yc5,K. Garcia,Defender,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2016,Houston Dynamo FC,54lvjptxkuwq2w18zx20b6gnp,Agus,Defender,4,,,672.0,,,,9.0,,,175.0,,3.0,1.0,40.0,22.0,,49.0,6.0,5.0,,11.0,90.0,73.0,5.0,23.0,184.0,1.0,13.0,,88.0,8.0,8.0,72.0,,48.0,1.0,50.0,,,11.0,8.0,7.0,22.0,301.0,,8.0,7.0,6.0,26.0,,105.0,13.0,29.0,23.0,3.0,,24.0,1.0,4.0,14.0,,51.0,48.0,8.0,,,8.0,,,,,17.0,28.0,,,108.0,112.0,25.0,2.0,,,,,4.0,28.0,1.0,25.0,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2016,Houston Dynamo FC,15kop7o6luu9ppzl283ixra39,B. García,Midfielder,27,23.0,3.0,2249.0,25.0,7.0,21.0,1.0,,,1084.0,11.0,266.0,25.0,686.0,2.0,4.0,18.0,16.0,15.0,3.0,14.0,393.0,257.0,38.0,180.0,1116.0,8.0,35.0,24.0,893.0,30.0,19.0,198.0,14.0,343.0,55.0,223.0,6.0,2.0,122.0,24.0,32.0,37.0,1583.0,42.0,31.0,20.0,1.0,237.0,,284.0,50.0,97.0,133.0,4.0,2.0,25.0,8.0,58.0,14.0,24.0,265.0,11.0,33.0,,62.0,31.0,25.0,4.0,1.0,5.0,118.0,223.0,,,892.0,918.0,28.0,5.0,3.0,8.0,,4.0,25.0,132.0,13.0,18.0,119.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2016,Houston Dynamo FC,c7wtw0lejf07dv7ubm7ox3yz9,D. Horst,Defender,18,,1.0,2211.0,,2.0,,9.0,3.0,,668.0,5.0,47.0,,146.0,40.0,4.0,78.0,7.0,8.0,3.0,27.0,210.0,366.0,25.0,102.0,692.0,1.0,20.0,6.0,465.0,28.0,19.0,180.0,,84.0,3.0,115.0,2.0,,50.0,24.0,11.0,65.0,950.0,,26.0,8.0,16.0,67.0,,359.0,36.0,42.0,93.0,11.0,,47.0,,17.0,46.0,,140.0,94.0,31.0,,,26.0,,2.0,2.0,,20.0,202.0,3.0,,493.0,512.0,73.0,8.0,,,,,20.0,47.0,5.0,41.0,47.0,2.0,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2016,Houston Dynamo FC,exgvhzo1zgo07og3rsnjv13v9,C. Irving,Goalkeeper,41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2016,Houston Dynamo FC,d6h2kmz52mucj93osqupxgi51,R. Lovejoy,Midfielder,3,,,14.0,,2.0,,,,,2.0,,1.0,1.0,3.0,,,,,,,2.0,2.0,,,,2.0,,2.0,,2.0,,,,,,,,1.0,,,,,,8.0,,2.0,1.0,,4.0,,,1.0,1.0,1.0,,,,1.0,1.0,,2.0,6.0,,,,,2.0,,1.0,,,3.0,1.0,,,2.0,2.0,2.0,,,,,,,5.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2016,Houston Dynamo FC,7pwv5cynxb3x0tcnlc7lodx3p,C. Lucatero,Midfielder,29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2016,Houston Dynamo FC,d150zy8ipfswazbvh2ckyg2xh,C. Maidana,Midfielder,8,40.0,2.0,1695.0,31.0,9.0,13.0,1.0,3.0,2.0,1045.0,16.0,227.0,41.0,716.0,4.0,1.0,48.0,13.0,9.0,2.0,22.0,390.0,236.0,16.0,148.0,1107.0,16.0,8.0,10.0,843.0,25.0,15.0,196.0,26.0,256.0,46.0,270.0,7.0,2.0,82.0,21.0,23.0,24.0,1485.0,82.0,30.0,2.0,,94.0,1.0,372.0,33.0,46.0,43.0,6.0,6.0,68.0,7.0,9.0,8.0,11.0,124.0,,27.0,1.0,98.0,30.0,37.0,3.0,,2.0,59.0,252.0,2.0,,863.0,911.0,30.0,1.0,2.0,3.0,,5.0,11.0,81.0,5.0,9.0,35.0,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,
USA_MLS,2016,Houston Dynamo FC,8swufhwyim1itr5o9xrv0v1ed,M. Manotas,Forward,9,2.0,9.0,1054.0,4.0,12.0,11.0,,6.0,5.0,260.0,8.0,80.0,,167.0,,,5.0,3.0,18.0,3.0,21.0,128.0,56.0,4.0,52.0,280.0,6.0,11.0,3.0,214.0,16.0,36.0,57.0,,90.0,14.0,53.0,5.0,1.0,25.0,10.0,10.0,6.0,435.0,,22.0,3.0,,68.0,1.0,44.0,51.0,100.0,29.0,18.0,2.0,9.0,,17.0,5.0,13.0,94.0,2.0,19.0,1.0,2.0,22.0,,1.0,2.0,1.0,44.0,66.0,5.0,1.0,204.0,223.0,26.0,,3.0,1.0,1.0,1.0,3.0,65.0,1.0,1.0,24.0,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,
USA_MLS,2016,Houston Dynamo FC,ccneomdrmaqlv1o1amv9waml1,A. Mansally,Defender,20,15.0,,566.0,26.0,4.0,,1.0,,,252.0,4.0,51.0,3.0,118.0,8.0,1.0,20.0,3.0,2.0,,6.0,100.0,89.0,8.0,32.0,256.0,,9.0,3.0,195.0,7.0,3.0,52.0,,86.0,3.0,47.0,2.0,10.0,36.0,5.0,9.0,20.0,387.0,,9.0,2.0,,37.0,,103.0,13.0,67.0,22.0,1.0,,9.0,3.0,8.0,3.0,2.0,46.0,8.0,7.0,,15.0,9.0,,1.0,,,18.0,16.0,,,200.0,204.0,9.0,,,,,,7.0,24.0,1.0,14.0,19.0,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2016,Houston Dynamo FC,3egw8vgvwd0nj4xseubfemvv9,L. Miranda,Midfielder,33,10.0,,484.0,6.0,9.0,,,1.0,1.0,271.0,5.0,57.0,9.0,163.0,,,4.0,7.0,3.0,,5.0,131.0,67.0,13.0,50.0,275.0,1.0,6.0,10.0,213.0,7.0,5.0,54.0,7.0,67.0,15.0,70.0,3.0,,37.0,3.0,17.0,12.0,436.0,20.0,12.0,4.0,1.0,73.0,1.0,83.0,16.0,56.0,33.0,2.0,,8.0,1.0,8.0,2.0,10.0,80.0,1.0,7.0,,28.0,12.0,10.0,1.0,2.0,1.0,42.0,68.0,,,217.0,221.0,7.0,,,1.0,,2.0,9.0,47.0,4.0,15.0,31.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2016,Houston Dynamo FC,9e6jttf5gey2czy7jsxprkjxl,D. Perales,Goalkeeper,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2016,Houston Dynamo FC,6pv1swekztt4yue1hmlbaujmd,David Rocha,Midfielder,6,,,57.0,,4.0,,,,,25.0,,6.0,1.0,10.0,2.0,,2.0,,1.0,2.0,1.0,11.0,10.0,4.0,5.0,26.0,,2.0,,15.0,2.0,1.0,7.0,,7.0,,3.0,,,4.0,,,5.0,41.0,1.0,4.0,1.0,,10.0,,9.0,,22.0,5.0,,,4.0,,1.0,,2.0,11.0,,4.0,,1.0,4.0,1.0,,,,5.0,4.0,,,18.0,19.0,1.0,,,,,,4.0,6.0,,2.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2016,Houston Dynamo FC,daq8tc04crdc740jz6kwn326t,Raúl Rodríguez,Defender,5,1.0,,2128.0,2.0,1.0,1.0,9.0,1.0,,806.0,3.0,61.0,,175.0,46.0,3.0,94.0,9.0,6.0,5.0,36.0,235.0,476.0,40.0,106.0,851.0,1.0,23.0,2.0,570.0,31.0,9.0,200.0,,215.0,3.0,130.0,4.0,,93.0,24.0,23.0,71.0,1168.0,,25.0,13.0,12.0,82.0,,380.0,23.0,39.0,75.0,3.0,,81.0,,7.0,27.0,1.0,145.0,107.0,36.0,,1.0,25.0,,3.0,1.0,,34.0,195.0,1.0,,617.0,651.0,63.0,5.0,,,,1.0,24.0,70.0,16.0,89.0,48.0,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2016,Houston Dynamo FC,44ivaqhwzxqm3llgw226zeml1,Z. Steinberger,Midfielder,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2016,Houston Dynamo FC,91lazw34shbdm3qx4soofubit,É. Torres,Forward,9,1.0,1.0,401.0,,7.0,2.0,,,,111.0,2.0,34.0,,64.0,,1.0,2.0,2.0,9.0,,15.0,69.0,17.0,2.0,32.0,115.0,3.0,9.0,4.0,76.0,2.0,12.0,34.0,,36.0,6.0,28.0,5.0,1.0,15.0,4.0,8.0,7.0,195.0,,11.0,7.0,1.0,41.0,,18.0,27.0,100.0,22.0,3.0,,5.0,,9.0,7.0,1.0,63.0,,2.0,,1.0,11.0,,1.0,1.0,1.0,26.0,27.0,,,77.0,81.0,22.0,1.0,1.0,1.0,,,1.0,41.0,1.0,2.0,15.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2016,Houston Dynamo FC,b6qcbypqd6eicmvpvp1ivu9xx,C. Warner,Midfielder,26,4.0,,1979.0,,,6.0,3.0,,,799.0,2.0,79.0,2.0,357.0,16.0,2.0,39.0,16.0,6.0,2.0,23.0,210.0,338.0,48.0,96.0,828.0,8.0,41.0,17.0,624.0,23.0,6.0,135.0,,265.0,6.0,94.0,6.0,,122.0,24.0,22.0,45.0,1112.0,,24.0,24.0,2.0,176.0,,252.0,6.0,87.0,103.0,,,69.0,2.0,18.0,20.0,10.0,219.0,34.0,25.0,,4.0,24.0,,4.0,1.0,,93.0,232.0,,,665.0,693.0,43.0,5.0,,,,,32.0,116.0,16.0,43.0,83.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2016,Houston Dynamo FC,covdroh3u0yk1g5d6uofqi5zp,A. Wenger,Midfielder,11,35.0,6.0,2062.0,16.0,8.0,8.0,4.0,6.0,4.0,551.0,17.0,124.0,10.0,254.0,16.0,3.0,31.0,23.0,21.0,4.0,51.0,380.0,124.0,50.0,155.0,554.0,13.0,27.0,17.0,354.0,25.0,40.0,186.0,,61.0,15.0,187.0,4.0,3.0,80.0,24.0,41.0,35.0,1017.0,2.0,32.0,13.0,4.0,188.0,,196.0,91.0,34.0,118.0,19.0,,14.0,10.0,15.0,38.0,27.0,277.0,13.0,29.0,2.0,36.0,32.0,1.0,2.0,1.0,2.0,108.0,173.0,6.0,,366.0,368.0,89.0,3.0,,2.0,,,35.0,159.0,15.0,31.0,80.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2016,Houston Dynamo FC,42r1rieudw9swot3hm6sww8ut,S. Williams,Defender,22,56.0,1.0,1807.0,124.0,2.0,1.0,14.0,,,649.0,10.0,83.0,16.0,287.0,31.0,3.0,69.0,8.0,3.0,2.0,10.0,311.0,234.0,23.0,87.0,661.0,2.0,25.0,8.0,461.0,22.0,4.0,156.0,,20.0,15.0,169.0,1.0,59.0,61.0,20.0,21.0,43.0,1099.0,,22.0,18.0,3.0,95.0,,333.0,10.0,42.0,61.0,1.0,,44.0,16.0,19.0,13.0,5.0,118.0,32.0,24.0,,56.0,22.0,,,,1.0,47.0,225.0,,,497.0,505.0,23.0,4.0,,1.0,,,17.0,57.0,6.0,27.0,48.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2016,Houston Dynamo FC,241n038j8171d06j7y97ug4id,J. Willis,Goalkeeper,23,,,2275.0,,2.0,,82.0,,,238.0,,1.0,,163.0,159.0,2.0,370.0,,,5.0,,375.0,119.0,2.0,,652.0,,1.0,1.0,87.0,34.0,,370.0,,33.0,,336.0,,,249.0,24.0,,34.0,896.0,,26.0,1.0,,5.0,,583.0,,59.0,10.0,,,195.0,,1.0,6.0,,11.0,14.0,39.0,,,26.0,,,,,1.0,35.0,,,125.0,282.0,6.0,5.0,,1.0,,,1.0,1.0,1.0,1.0,4.0,1.0,,,,,,90.0,189.0,2.0,7.0,2.0,1.0,20.0,25.0,31.0,64.0,6.0,9.0,152.0,,,,,1.0,,,,,,,,,
