liga,temporada,equipo,id,nombre,posicion,dorsal,Duels lost,Tackles Lost,Total Clearances,Aerial Duels won,Yellow Cards,Time Played,Unsuccessful Short Passes,Throw Ins to Own Player,Goals Conceded Outside Box,Assists (Intentional),Unsuccessful Dribbles,Forward Passes,Total Unsuccessful Passes ( Excl Crosses & Corners ),Foul Attempted Tackle,Unsuccessful Passes Opposition Half,Tackles Won,Blocked Shots,Successful Passes Own Half,Substitute On,Key Passes (Attempt Assists),Goals Conceded Inside Box,Substitute Off,Total Fouls Won,Successful Crosses & Corners,Successful Dribbles,Recoveries,Overruns,Throw Ins to Opposition Player,Unsuccessful Long Passes,Shots Off Target (inc woodwork),Leftside Passes,Total Fouls Conceded,Goals Conceded,PutThrough/Blocked Distribution,Duels,Starts,Unsuccessful Launches,Through balls,Aerial Duels lost,Aerial Duels,Total Shots,Total Losses Of Possession,Successful Open Play Passes,Times Tackled,Ground Duels,Successful Crosses open play,Penalty Goals Conceded,Goal Assists,Appearances,Unsuccessful Passes Own Half,Unsuccessful Crosses & Corners,Total Touches In Opposition Box,Backward Passes,Penalties Conceded,Total Tackles,Touches,Interceptions,Successful Short Passes,Successful Passes Opposition Half,Successful Lay-offs,Successful Launches,Total Successful Passes ( Excl Crosses & Corners ) ,Unsuccessful lay-offs,Total Passes,Blocks,Open Play Passes,Duels won,Shots On Target ( inc goals ),Successful Long Passes,Ground Duels lost,Games Played,Rightside Passes,Index,PutThrough/Blocked Distribution Won,Unsuccessful Crosses open play,Ground Duels won,Corners Won,Winning Goal,Right Foot Goals,Goals,Offsides,Left Foot Goals,Hit Woodwork,Headed Goals,Goals from Inside Box,Clean Sheets,Home Goals,Away Goals,Total Red Cards,Goal Kicks,GK Successful Distribution,Straight Red Cards,Goals from Outside Box,Attempts from Set Pieces,Clearances Off the Line,Successful Corners into Box,Foul Won Penalty,Red Cards - 2nd Yellow,Set Pieces Goals,Unsuccessful Corners into Box,Corners Taken (incl short corners),Penalties Taken,Penalty Goals,Handballs conceded,Other Goals,Own Goal Scored,Punches,Saves made - parried,Saves Made,GK Unsuccessful Distribution,Catches,Saves Made from Outside Box,Saves Made from Inside Box,Penalties Faced,Drops,Goalkeeper Smother,Saves made - caught,Last Player Tackle,Second Goal Assists,Penalties Saved,Saves from Penalty,Penalties Off Target,Crosses not Claimed
USA_USL_League_One,2024,Charlotte Independence,bu51rg2ezwrqq6l5t1qvyjcnp,M. Ibarra,Midfielder,10,6.0,2.0,,,,129.0,9.0,1.0,,,,22.0,11.0,1.0,11.0,,,47.0,11.0,1.0,2.0,,2.0,,,9.0,,1.0,2.0,,22.0,1.0,2.0,2.0,10.0,,1.0,,3.0,3.0,,16.0,81.0,1.0,7.0,,,,11.0,3.0,3.0,,24.0,,2.0,108.0,1.0,76.0,35.0,,3.0,82.0,,93.0,,92.0,4.0,,6.0,3.0,11.0,25.0,10.0,,1.0,4.0,,0.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_League_One,2024,Charlotte Independence,9j7k19w9hlw0cz8egy841huc5,J. Johnson,Defender,8,84.0,3.0,11.0,20.0,2.0,1786.0,81.0,20.0,4.0,4.0,12.0,209.0,120.0,6.0,126.0,14.0,2.0,261.0,,21.0,21.0,20.0,7.0,10.0,13.0,48.0,3.0,3.0,39.0,12.0,173.0,16.0,25.0,24.0,141.0,23.0,6.0,7.0,28.0,48.0,27.0,217.0,546.0,30.0,93.0,10.0,2.0,4.0,23.0,25.0,31.0,39.0,126.0,,17.0,928.0,9.0,518.0,310.0,16.0,1.0,561.0,3.0,681.0,2.0,661.0,57.0,15.0,43.0,56.0,23.0,173.0,10.0,7.0,26.0,37.0,6.0,1.0,3.0,3.0,2.0,,,,3.0,2.0,1.0,2.0,,,,,,2.0,,,,,,3.0,5.0,,,1.0,,,,,,,,,,,,,,,,,,,
USA_USL_League_One,2024,Charlotte Independence,dwul4lmviqip867mzy4go6kno,M. Levy,Goalkeeper,28,,,1.0,1.0,,129.0,,,,,,21.0,12.0,,11.0,,,20.0,1.0,1.0,,,1.0,,,17.0,,,12.0,,10.0,,,,2.0,1.0,6.0,,,1.0,,12.0,13.0,,1.0,,,,2.0,1.0,,,,,,63.0,,18.0,4.0,,3.0,24.0,,36.0,,18.0,2.0,,6.0,,2.0,5.0,10.0,,,1.0,,0.0,,,,,,,,1.0,,,,12.0,20.0,,,,,,,,,,,,,,,,,2.0,11.0,2.0,4.0,2.0,9.0,,,,,,,,,,
USA_USL_League_One,2024,Charlotte Independence,616x42afdja89ng8xzh47dxbd,T. Mbuyu,Midfielder,11,87.0,10.0,8.0,5.0,4.0,1023.0,55.0,3.0,1.0,,16.0,65.0,76.0,15.0,76.0,10.0,3.0,53.0,12.0,12.0,18.0,9.0,20.0,4.0,13.0,55.0,2.0,,21.0,4.0,43.0,15.0,19.0,24.0,145.0,10.0,12.0,1.0,18.0,23.0,9.0,166.0,152.0,33.0,122.0,3.0,3.0,,22.0,20.0,20.0,46.0,49.0,,20.0,447.0,12.0,147.0,105.0,17.0,2.0,154.0,2.0,230.0,,228.0,58.0,5.0,7.0,69.0,22.0,73.0,10.0,12.0,20.0,53.0,10.0,0.0,,,3.0,,1.0,,,,,,,,,,,,,1.0,,,,,3.0,,,,,,,,,,,,,,,,,1.0,,,,,
USA_USL_League_One,2024,Charlotte Independence,1o9gtc0b71tummwmj1ycpxp1w,B. Ndiaye,Midfielder,27,75.0,12.0,15.0,34.0,4.0,1226.0,69.0,,2.0,,1.0,149.0,86.0,10.0,56.0,16.0,1.0,260.0,5.0,11.0,15.0,11.0,32.0,2.0,14.0,55.0,1.0,,17.0,2.0,138.0,18.0,17.0,20.0,183.0,14.0,11.0,1.0,37.0,71.0,5.0,124.0,442.0,9.0,112.0,2.0,2.0,1.0,19.0,33.0,3.0,19.0,97.0,,28.0,723.0,11.0,425.0,186.0,10.0,2.0,444.0,,530.0,2.0,528.0,108.0,3.0,19.0,38.0,19.0,146.0,10.0,14.0,3.0,74.0,,0.0,,1.0,1.0,,,1.0,1.0,2.0,1.0,0.0,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,
USA_USL_League_One,2024,Charlotte Independence,95p5exnd7bm81vbir9y5zp9be,F. Ngah,Defender,2,50.0,15.0,22.0,9.0,2.0,918.0,63.0,78.0,4.0,1.0,9.0,185.0,107.0,12.0,99.0,20.0,3.0,183.0,8.0,6.0,10.0,8.0,9.0,10.0,8.0,60.0,1.0,7.0,44.0,4.0,19.0,13.0,14.0,29.0,111.0,11.0,26.0,1.0,6.0,15.0,5.0,175.0,350.0,18.0,96.0,8.0,,2.0,19.0,39.0,31.0,11.0,82.0,,35.0,761.0,20.0,325.0,190.0,1.0,4.0,363.0,,470.0,1.0,456.0,61.0,1.0,38.0,44.0,19.0,184.0,10.0,12.0,25.0,52.0,6.0,0.0,,1.0,,1.0,,,,2.0,1.0,0.0,,,,,1.0,1.0,,2.0,,,1.0,5.0,13.0,,,1.0,,,,,,,,,,,,,,,1.0,,,,
USA_USL_League_One,2024,Charlotte Independence,ceod7s03kocxptt0apbefbuhg,C. Obara,Midfielder,77,10.0,,1.0,1.0,,66.0,7.0,,,,4.0,13.0,7.0,,10.0,1.0,1.0,12.0,7.0,1.0,3.0,,1.0,,3.0,6.0,,,,,13.0,3.0,3.0,6.0,16.0,,,1.0,2.0,3.0,1.0,18.0,32.0,5.0,13.0,,1.0,,7.0,1.0,4.0,4.0,10.0,,1.0,71.0,3.0,32.0,21.0,1.0,,33.0,,40.0,,39.0,6.0,1.0,1.0,8.0,7.0,4.0,10.0,4.0,4.0,5.0,2.0,0.0,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,
USA_USL_League_One,2024,Charlotte Independence,hjyr7mwtn82wuf2akzl928k5,G. Obertan,Midfielder,56,44.0,1.0,6.0,19.0,1.0,682.0,55.0,2.0,2.0,5.0,7.0,85.0,62.0,3.0,63.0,3.0,9.0,85.0,5.0,13.0,9.0,8.0,12.0,4.0,8.0,27.0,,,7.0,3.0,77.0,10.0,11.0,10.0,87.0,8.0,,2.0,17.0,36.0,8.0,109.0,265.0,16.0,51.0,4.0,1.0,5.0,13.0,9.0,10.0,43.0,79.0,,4.0,460.0,5.0,261.0,194.0,24.0,,275.0,1.0,337.0,,327.0,43.0,5.0,14.0,27.0,13.0,96.0,10.0,3.0,10.0,24.0,8.0,1.0,3.0,3.0,2.0,,1.0,,2.0,,1.0,2.0,,,,,1.0,,,,,,,,2.0,,,1.0,,,,,,,,,,,,,,,,,,,
USA_USL_League_One,2024,Charlotte Independence,4bx148bm87t5863m9oycurxwq,J. Obregón,Forward,29,104.0,1.0,12.0,15.0,1.0,1854.0,53.0,2.0,4.0,,18.0,69.0,57.0,3.0,57.0,11.0,14.0,95.0,,14.0,24.0,8.0,47.0,,17.0,38.0,1.0,1.0,4.0,20.0,65.0,22.0,28.0,15.0,194.0,21.0,,2.0,40.0,55.0,54.0,167.0,255.0,43.0,139.0,,2.0,,21.0,6.0,6.0,121.0,136.0,,12.0,660.0,5.0,284.0,203.0,21.0,,298.0,3.0,355.0,1.0,312.0,90.0,34.0,14.0,64.0,21.0,85.0,10.0,6.0,6.0,75.0,10.0,4.0,11.0,15.0,10.0,2.0,,2.0,13.0,3.0,7.0,8.0,,,,,2.0,4.0,,,1.0,,,,,2.0,2.0,6.0,,,,,,,,,,,,,,,,,,,
USA_USL_League_One,2024,Charlotte Independence,1fs7rq391ssjoyodqa5b9xyax,A. Pack,Goalkeeper,1,1.0,,16.0,8.0,4.0,1941.0,4.0,,5.0,,,353.0,180.0,,141.0,1.0,,401.0,,1.0,28.0,1.0,2.0,,,172.0,,,176.0,,169.0,,33.0,,14.0,22.0,87.0,,,8.0,,184.0,273.0,,6.0,,3.0,,22.0,39.0,,,,,1.0,893.0,,340.0,61.0,,36.0,462.0,,642.0,,352.0,13.0,,122.0,1.0,22.0,120.0,10.0,,,5.0,,0.0,,,,,,,,5.0,,,,178.0,240.0,,,,,,,,,,,,,,,,6.0,26.0,91.0,47.0,20.0,43.0,48.0,5.0,4.0,6.0,3.0,,,2.0,2.0,,
USA_USL_League_One,2024,Charlotte Independence,8lrn7x6cmdlbetphm91ubctbe,Nelson Pierre,Forward,18,12.0,,2.0,1.0,1.0,104.0,5.0,,1.0,,1.0,3.0,5.0,,4.0,,1.0,9.0,8.0,1.0,4.0,1.0,3.0,,,4.0,,,,1.0,8.0,3.0,5.0,4.0,16.0,1.0,,1.0,8.0,9.0,2.0,10.0,20.0,2.0,7.0,,1.0,,9.0,1.0,,4.0,6.0,,,45.0,,22.0,13.0,,,22.0,,27.0,,25.0,4.0,1.0,,4.0,9.0,10.0,10.0,3.0,,3.0,,0.0,1.0,1.0,,,,,1.0,,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_League_One,2024,Charlotte Independence,7tpgi9n5bp18oo50ei1kblmnd,N. Pilato,Midfielder,15,7.0,2.0,1.0,2.0,2.0,209.0,11.0,,,,,33.0,17.0,2.0,11.0,4.0,,55.0,5.0,3.0,5.0,2.0,4.0,,,15.0,,,6.0,1.0,31.0,4.0,5.0,4.0,19.0,2.0,3.0,,2.0,4.0,2.0,20.0,100.0,,15.0,,,,7.0,7.0,1.0,3.0,32.0,,6.0,149.0,4.0,100.0,51.0,8.0,,106.0,,123.0,,117.0,12.0,1.0,6.0,5.0,7.0,27.0,10.0,3.0,1.0,10.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_League_One,2024,Charlotte Independence,21dj727h17dk7bc4ts8irjhzp,H. Roberts,Defender,3,26.0,6.0,55.0,30.0,,905.0,32.0,,1.0,,,153.0,62.0,2.0,40.0,7.0,1.0,272.0,3.0,2.0,14.0,2.0,8.0,,1.0,31.0,,,30.0,,143.0,6.0,15.0,3.0,77.0,10.0,17.0,,15.0,45.0,3.0,68.0,358.0,2.0,32.0,,1.0,,13.0,22.0,,10.0,28.0,,13.0,551.0,12.0,343.0,90.0,,1.0,362.0,,424.0,16.0,418.0,51.0,3.0,19.0,11.0,13.0,100.0,10.0,2.0,,21.0,,0.0,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_League_One,2024,Charlotte Independence,f3c8i0krxzx95n116943o5zbo,I. Scheer,Midfielder,47,3.0,,,1.0,,20.0,2.0,,,,1.0,4.0,2.0,,4.0,3.0,,2.0,3.0,1.0,,,,,,,,,,,2.0,,,1.0,7.0,,,1.0,2.0,3.0,,10.0,11.0,1.0,4.0,,,,3.0,,2.0,,3.0,,3.0,26.0,,11.0,9.0,,,11.0,,13.0,,13.0,4.0,,,1.0,3.0,4.0,10.0,1.0,1.0,3.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,
USA_USL_League_One,2024,Charlotte Independence,793bjb2bgku4cw2iu6k1fxcve,A. Sorenson,Defender,13,79.0,17.0,44.0,23.0,6.0,1375.0,77.0,85.0,3.0,3.0,18.0,223.0,134.0,10.0,124.0,26.0,2.0,250.0,5.0,11.0,19.0,7.0,23.0,20.0,16.0,59.0,4.0,9.0,57.0,4.0,70.0,24.0,22.0,37.0,184.0,15.0,35.0,1.0,17.0,40.0,5.0,233.0,477.0,31.0,144.0,9.0,2.0,3.0,20.0,40.0,30.0,21.0,116.0,3.0,43.0,1033.0,24.0,442.0,254.0,7.0,8.0,484.0,2.0,618.0,2.0,609.0,105.0,1.0,42.0,62.0,20.0,209.0,10.0,21.0,20.0,82.0,9.0,0.0,,,1.0,,,,,1.0,,,,,,,,,,9.0,,,,6.0,15.0,,,4.0,,,,,,,,,,,,,,,,,,,
USA_USL_League_One,2024,Charlotte Independence,b4cookdvowyvfm2lghy2ezfu1,N. Spielman,Defender,4,70.0,5.0,132.0,44.0,6.0,2051.0,62.0,3.0,5.0,,1.0,519.0,127.0,10.0,93.0,11.0,2.0,742.0,,10.0,28.0,,7.0,,4.0,75.0,,7.0,65.0,5.0,196.0,27.0,33.0,12.0,140.0,23.0,20.0,,38.0,82.0,9.0,146.0,1002.0,3.0,58.0,,3.0,,23.0,35.0,1.0,24.0,74.0,,16.0,1444.0,26.0,957.0,303.0,,14.0,1045.0,,1172.0,27.0,1120.0,70.0,4.0,88.0,32.0,23.0,383.0,10.0,8.0,1.0,26.0,2.0,0.0,,,,,,,,6.0,,,1.0,9.0,9.0,,,,,,,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,
USA_USL_League_One,2024,Charlotte Independence,djgztclgsd5rq74fopt1di42c,O. Zerbini,Defender,45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_League_One,2024,Charlotte Independence,1m1s5p5j607baa6lany39txxw,L. Álvarez,Midfielder,14,172.0,21.0,10.0,6.0,6.0,1706.0,142.0,11.0,4.0,2.0,39.0,315.0,183.0,24.0,202.0,32.0,6.0,310.0,1.0,22.0,23.0,11.0,22.0,19.0,23.0,112.0,5.0,,41.0,22.0,190.0,29.0,27.0,41.0,276.0,20.0,12.0,7.0,26.0,32.0,37.0,341.0,692.0,69.0,244.0,7.0,2.0,2.0,21.0,37.0,56.0,31.0,165.0,,53.0,1329.0,13.0,659.0,439.0,18.0,1.0,730.0,8.0,913.0,3.0,870.0,104.0,15.0,71.0,146.0,21.0,243.0,10.0,18.0,27.0,98.0,7.0,2.0,4.0,4.0,6.0,,1.0,,3.0,2.0,2.0,2.0,,,,,1.0,2.0,,10.0,,,,23.0,37.0,,,1.0,,,,,,,,,,,,,,,,,,,
