liga,temporada,equipo,id,nombre,posicion,dorsal,Successful Short Passes,Successful Passes Opposition Half,Successful Long Passes,Forward Passes,Starts,Saves Made from Outside Box,Open Play Passes,Goals Conceded Inside Box,Successful Passes Own Half,Successful Open Play Passes,Rightside Passes,Total Unsuccessful Passes ( Excl Crosses & Corners ),Unsuccessful Passes Opposition Half,GK Unsuccessful Distribution,Appearances,Recoveries,Catches,Total Passes,Saves Made from Inside Box,Goals Conceded,Unsuccessful Passes Own Half,Saves Made,Games Played,Index,Unsuccessful Long Passes,Time Played,Goal Kicks,Crosses not Claimed,Total Successful Passes ( Excl Crosses & Corners ) ,GK Successful Distribution,Leftside Passes,Total Losses Of Possession,Saves made - parried,Touches,Winning Goal,Headed Goals,Penalty Goals,Aerial Duels won,Successful Crosses & Corners,Through balls,Corners Won,Times Tackled,Tackles Lost,Blocks,Unsuccessful Crosses open play,Goals Conceded Outside Box,Successful Crosses open play,Backward Passes,Goals from Inside Box,Hit Woodwork,Duels lost,Unsuccessful Launches,PutThrough/Blocked Distribution Won,Interceptions,Throw Ins to Own Player,Ground Duels lost,Goals,Ground Duels,PutThrough/Blocked Distribution,Foul Won Penalty,Tackles Won,Successful Corners into Box,Unsuccessful Short Passes,Foul Attempted Tackle,Substitute Off,Successful Lay-offs,Right Foot Goals,Total Tackles,Aerial Duels lost,Successful Dribbles,Aerial Duels,Penalties Taken,Shots On Target ( inc goals ),Total Shots,Penalty Goals Conceded,Duels,Overruns,Substitute On,Duels won,Unsuccessful Dribbles,Handballs conceded,Unsuccessful Crosses & Corners,Attempts from Set Pieces,Total Fouls Won,Corners Taken (incl short corners),Shots Off Target (inc woodwork),Blocked Shots,Ground Duels won,Unsuccessful Corners into Box,Total Touches In Opposition Box,Throw Ins to Opposition Player,Unsuccessful lay-offs,Total Clearances,Offsides,Total Fouls Conceded,Key Passes (Attempt Assists),Home Goals,Away Goals,Left Foot Goals,Straight Red Cards,Goals from Outside Box,Successful Launches,Total Red Cards,Yellow Cards,Clearances Off the Line,Assists (Intentional),Goal Assists,Penalties Conceded,Clean Sheets,Penalties Faced,Punches,Drops,Goalkeeper Smother,Saves made - caught,Last Player Tackle,Own Goal Scored,Red Cards - 2nd Yellow,Last Man Tackle,Set Pieces Goals,Second Goal Assists,Saves from Penalty,Penalties Saved,Penalties Off Target,Other Goals
USA_USL_League_One,2023,Northern Colorado Hailstorm FC,c4v0l6nd0hdzjk5aezddb755h,B. King,Forward,19,636.0,477.0,30.0,178.0,32.0,,763.0,27.0,210.0,644.0,207.0,121.0,150.0,,33.0,115.0,,787.0,,36.0,22.0,,33.0,10.0,25.0,2726.0,,,666.0,,139.0,313.0,,1268.0,3.0,,,2.0,21.0,4.0,28.0,79.0,8.0,,51.0,9.0,21.0,263.0,6.0,,148.0,2.0,20.0,12.0,21.0,137.0,8.0,268.0,48.0,1.0,19.0,,96.0,8.0,18.0,7.0,5.0,27.0,11.0,48.0,13.0,1.0,17.0,25.0,6.0,281.0,2.0,1.0,133.0,25.0,,51.0,,56.0,2.0,8.0,17.0,131.0,,82.0,1.0,2.0,8.0,9.0,24.0,56.0,4.0,4.0,3.0,,2.0,,,5.0,,2.0,5.0,,3.0,,,,,,,,,,,,,,,
USA_USL_League_One,2023,Northern Colorado Hailstorm FC,ek2k6sagi13lj3is2n5212p5h,E. Kwakwa,Midfielder,8,492.0,210.0,62.0,187.0,19.0,,617.0,17.0,345.0,538.0,206.0,84.0,59.0,,22.0,115.0,,638.0,,20.0,25.0,,22.0,10.0,33.0,1532.0,,,554.0,,130.0,121.0,,825.0,0.0,,,5.0,1.0,1.0,,20.0,13.0,8.0,,3.0,1.0,115.0,,,67.0,6.0,12.0,18.0,1.0,59.0,,129.0,15.0,,30.0,,51.0,13.0,9.0,8.0,,43.0,8.0,8.0,13.0,,,2.0,5.0,142.0,,3.0,75.0,7.0,1.0,,,19.0,,2.0,,70.0,,,,,12.0,,24.0,2.0,,,,,,6.0,1.0,8.0,,,,1.0,4.0,,,,,,,,1.0,,,,,,,
USA_USL_League_One,2023,Northern Colorado Hailstorm FC,8svvdqi69pc6it7mnin50q68k,S. Lukić,Midfielder,22,313.0,214.0,22.0,145.0,16.0,,428.0,9.0,124.0,325.0,85.0,104.0,103.0,,29.0,40.0,,439.0,,14.0,17.0,,29.0,10.0,18.0,1210.0,,,335.0,,108.0,169.0,,600.0,0.0,,,12.0,3.0,4.0,9.0,29.0,2.0,1.0,16.0,5.0,2.0,101.0,,,80.0,,7.0,4.0,2.0,60.0,,104.0,19.0,,9.0,1.0,86.0,13.0,14.0,16.0,,11.0,20.0,17.0,32.0,,6.0,11.0,3.0,136.0,1.0,13.0,56.0,9.0,,16.0,1.0,17.0,3.0,5.0,4.0,44.0,,30.0,,1.0,5.0,4.0,23.0,22.0,,,,,,,1.0,3.0,,2.0,3.0,,,,,,,,,,1.0,,,,,,,
USA_USL_League_One,2023,Northern Colorado Hailstorm FC,3okk9awycgy7qkpa4th7fab8q,D. Norman,Midfielder,16,27.0,17.0,3.0,13.0,1.0,,37.0,4.0,13.0,30.0,8.0,7.0,6.0,,12.0,9.0,,37.0,,6.0,1.0,,12.0,10.0,3.0,169.0,,,30.0,,8.0,16.0,,65.0,0.0,,,,,,,4.0,,,,2.0,,8.0,,,19.0,2.0,2.0,2.0,3.0,12.0,,18.0,3.0,,3.0,,4.0,1.0,1.0,,,3.0,7.0,2.0,7.0,,,2.0,1.0,25.0,,11.0,6.0,1.0,,,,1.0,,2.0,,6.0,,4.0,,1.0,1.0,,5.0,4.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,
USA_USL_League_One,2023,Northern Colorado Hailstorm FC,6bak5fjfgdw2vvnswrmlqukfd,N. Nortey,Midfielder,8,655.0,363.0,73.0,250.0,24.0,,826.0,28.0,365.0,699.0,223.0,131.0,111.0,,32.0,106.0,,859.0,,34.0,33.0,,32.0,10.0,37.0,2135.0,,,728.0,,216.0,189.0,,1110.0,0.0,,,17.0,,1.0,9.0,21.0,11.0,5.0,13.0,6.0,,170.0,1.0,,77.0,7.0,18.0,17.0,5.0,55.0,1.0,127.0,34.0,,19.0,,94.0,14.0,7.0,18.0,1.0,30.0,22.0,16.0,39.0,,9.0,24.0,8.0,166.0,,8.0,89.0,6.0,1.0,13.0,,26.0,,15.0,4.0,72.0,,20.0,,1.0,16.0,,24.0,13.0,0.0,1.0,,,,1.0,,8.0,,,,,6.0,,,,,,,,,,,1.0,,,,
USA_USL_League_One,2023,Northern Colorado Hailstorm FC,24epvbshqjzm4ivhelxkctcve,L. Opara,Forward,13,891.0,468.0,126.0,525.0,30.0,,1231.0,30.0,562.0,986.0,418.0,250.0,221.0,,33.0,177.0,,1267.0,,39.0,77.0,,33.0,10.0,99.0,2754.0,,,1017.0,,77.0,437.0,,1875.0,0.0,1.0,,51.0,13.0,1.0,11.0,31.0,13.0,3.0,48.0,9.0,13.0,247.0,3.0,,114.0,21.0,14.0,24.0,173.0,80.0,3.0,164.0,40.0,,32.0,,151.0,13.0,1.0,1.0,1.0,45.0,34.0,16.0,85.0,,5.0,18.0,8.0,249.0,4.0,3.0,135.0,18.0,3.0,48.0,,24.0,,13.0,4.0,84.0,,39.0,61.0,,45.0,4.0,32.0,29.0,3.0,0.0,1.0,,,6.0,,6.0,,3.0,5.0,1.0,11.0,,,,,,,,,,,,,,,
USA_USL_League_One,2023,Northern Colorado Hailstorm FC,2euoopnlltf8dywlwobr40jx1,I. Parra,Forward,10,34.0,37.0,4.0,15.0,1.0,,48.0,3.0,3.0,34.0,14.0,14.0,17.0,,10.0,3.0,,52.0,,4.0,,,10.0,10.0,5.0,176.0,,,38.0,,15.0,35.0,,97.0,0.0,,,4.0,2.0,,1.0,8.0,,,3.0,1.0,2.0,8.0,1.0,,24.0,,1.0,,2.0,16.0,1.0,22.0,1.0,,1.0,,9.0,2.0,,,1.0,1.0,8.0,2.0,12.0,,3.0,4.0,1.0,34.0,,9.0,10.0,3.0,,3.0,,3.0,1.0,1.0,2.0,6.0,,7.0,3.0,1.0,4.0,1.0,2.0,2.0,1.0,0.0,,,,,,,,1.0,1.0,,1.0,,,,,,,,,,,,,,,
USA_USL_League_One,2023,Northern Colorado Hailstorm FC,6j9gbfyvpr5lqp6aak54597ca,J. Peñaranda,Goalkeeper,21,16.0,4.0,11.0,20.0,2.0,3.0,23.0,4.0,23.0,19.0,7.0,12.0,11.0,5.0,2.0,11.0,1.0,39.0,3.0,5.0,1.0,6.0,2.0,10.0,12.0,180.0,12.0,,27.0,16.0,12.0,12.0,2.0,58.0,0.0,,,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,3.0,1.0,,,1.0,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,3.0,3.0,,,,,,,,,,,,,
USA_USL_League_One,2023,Northern Colorado Hailstorm FC,6ynvli3n5395c4eoteg1lod0p,N. Powder,Defender,66,301.0,171.0,24.0,122.0,12.0,,394.0,10.0,155.0,319.0,96.0,75.0,70.0,,20.0,39.0,,400.0,,14.0,22.0,,20.0,10.0,14.0,1105.0,,,325.0,,83.0,132.0,,599.0,3.0,,,7.0,1.0,1.0,10.0,20.0,3.0,1.0,17.0,4.0,1.0,99.0,1.0,,54.0,2.0,7.0,8.0,25.0,49.0,3.0,102.0,14.0,,21.0,,61.0,10.0,7.0,5.0,,24.0,5.0,13.0,12.0,,9.0,21.0,1.0,114.0,3.0,8.0,60.0,8.0,,17.0,6.0,17.0,,12.0,5.0,53.0,,15.0,3.0,3.0,9.0,,17.0,8.0,3.0,0.0,3.0,,2.0,2.0,,6.0,,1.0,5.0,,1.0,,,,,,,,,,1.0,,,,,
USA_USL_League_One,2023,Northern Colorado Hailstorm FC,1lk61nwcvayf0ep21p31xcfzd,B. Rendón,Forward,27,592.0,321.0,73.0,409.0,28.0,,914.0,23.0,354.0,653.0,41.0,262.0,240.0,,30.0,142.0,,927.0,,30.0,63.0,,30.0,10.0,73.0,2409.0,,,665.0,,309.0,439.0,,1607.0,3.0,,,84.0,10.0,2.0,23.0,48.0,24.0,5.0,41.0,7.0,10.0,168.0,5.0,2.0,180.0,23.0,11.0,28.0,173.0,123.0,5.0,237.0,39.0,,47.0,,189.0,24.0,9.0,2.0,3.0,71.0,57.0,24.0,141.0,,18.0,35.0,5.0,378.0,6.0,2.0,198.0,33.0,1.0,41.0,,20.0,,17.0,8.0,114.0,,79.0,45.0,1.0,65.0,5.0,57.0,20.0,1.0,4.0,2.0,,,7.0,1.0,12.0,,2.0,3.0,1.0,5.0,,,,,,,,1.0,,,,,,,
USA_USL_League_One,2023,Northern Colorado Hailstorm FC,9dakvdj5bkxvtyvglt69oxu22,D. Robles,Midfielder,34,147.0,83.0,15.0,60.0,6.0,,191.0,2.0,79.0,158.0,41.0,33.0,20.0,,13.0,41.0,,195.0,,2.0,17.0,,13.0,10.0,5.0,616.0,,,162.0,,53.0,62.0,,281.0,0.0,,,4.0,,4.0,2.0,7.0,4.0,,4.0,,,41.0,,1.0,31.0,3.0,8.0,6.0,1.0,25.0,1.0,45.0,11.0,,3.0,,28.0,9.0,6.0,1.0,,7.0,6.0,4.0,10.0,,1.0,2.0,,55.0,,7.0,24.0,2.0,2.0,4.0,,9.0,,1.0,3.0,20.0,,10.0,,,4.0,1.0,13.0,7.0,1.0,0.0,1.0,,1.0,,,6.0,,1.0,2.0,1.0,1.0,,,,,,,,,,,,,,,
USA_USL_League_One,2023,Northern Colorado Hailstorm FC,5ku33b8dbb20fhqdg8h83rdyi,A. Rogers,Defender,14,1259.0,787.0,209.0,808.0,34.0,,1673.0,30.0,775.0,1320.0,269.0,375.0,428.0,1.0,34.0,201.0,,1843.0,,40.0,93.0,,34.0,10.0,206.0,3052.0,7.0,,1468.0,6.0,577.0,626.0,,2609.0,1.0,,,35.0,94.0,2.0,28.0,48.0,26.0,9.0,39.0,10.0,20.0,189.0,,,140.0,38.0,26.0,28.0,89.0,114.0,2.0,258.0,54.0,,43.0,61.0,169.0,14.0,3.0,9.0,2.0,69.0,26.0,29.0,61.0,,8.0,19.0,8.0,319.0,4.0,,179.0,21.0,1.0,146.0,8.0,47.0,172.0,11.0,7.0,144.0,78.0,17.0,4.0,1.0,55.0,3.0,34.0,81.0,2.0,0.0,,,2.0,9.0,,5.0,,10.0,11.0,,13.0,,,,,,,,,,1.0,1.0,,,,
USA_USL_League_One,2023,Northern Colorado Hailstorm FC,zyn144bithqfbd0v87wzp1ck,B. Rosas,Forward,26,32.0,22.0,2.0,7.0,2.0,,39.0,3.0,12.0,31.0,6.0,8.0,5.0,,8.0,2.0,,42.0,,4.0,3.0,,8.0,10.0,,166.0,,,34.0,,10.0,18.0,,66.0,0.0,,,7.0,,,,5.0,5.0,,,1.0,,19.0,,,22.0,,,,,12.0,,21.0,,,1.0,,8.0,4.0,2.0,3.0,,6.0,10.0,,17.0,,,2.0,1.0,38.0,,6.0,16.0,1.0,,,,3.0,,2.0,,9.0,,8.0,,,,1.0,5.0,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,
USA_USL_League_One,2023,Northern Colorado Hailstorm FC,a4srjy3hj5rtng8aew1d7nkh6,V. Sabella,Forward,30,126.0,88.0,7.0,55.0,11.0,,181.0,5.0,50.0,128.0,17.0,54.0,60.0,,18.0,20.0,,187.0,,9.0,12.0,,18.0,10.0,9.0,838.0,,,133.0,,49.0,112.0,,313.0,1.0,,,,5.0,,7.0,15.0,4.0,1.0,14.0,4.0,3.0,66.0,1.0,,35.0,3.0,2.0,3.0,5.0,29.0,1.0,51.0,13.0,1.0,4.0,,45.0,4.0,11.0,3.0,,8.0,6.0,2.0,6.0,,6.0,14.0,2.0,57.0,2.0,7.0,22.0,13.0,,18.0,,12.0,1.0,8.0,7.0,22.0,,27.0,,1.0,2.0,4.0,4.0,7.0,1.0,0.0,1.0,,,,,,,1.0,1.0,,,,,,,,,,,,,1.0,,,,
