liga,temporada,equipo,id,nombre,posicion,dorsal,Games Played,Goals Conceded,Total Fouls Conceded,Total Successful Passes ( Excl Crosses & Corners ) ,Starts,Total Tackles,Rightside Passes,Time Played,Unsuccessful Long Passes,Times Tackled,Ground Duels won,Total Unsuccessful Passes ( Excl Crosses & Corners ),Total Losses Of Possession,Unsuccessful Short Passes,Goals Conceded Outside Box,Unsuccessful Passes Opposition Half,Tackles Lost,Tackles Won,Clean Sheets,Aerial Duels,Foul Attempted Tackle,Recoveries,Goals Conceded Inside Box,Total Passes,Successful Open Play Passes,Open Play Passes,Duels lost,Unsuccessful Passes Own Half,Interceptions,Touches,Aerial Duels won,Total Clearances,Ground Duels,Duels,Backward Passes,Successful Long Passes,Ground Duels lost,Forward Passes,Appearances,Index,Duels won,Successful Passes Own Half,Successful Short Passes,Key Passes (Attempt Assists),Leftside Passes,Blocks,Successful Passes Opposition Half,Home Goals,Away Goals,Winning Goal,Throw Ins to Own Player,Unsuccessful Launches,Unsuccessful Crosses open play,Substitute Off,Throw Ins to Opposition Player,PutThrough/Blocked Distribution Won,PutThrough/Blocked Distribution,Unsuccessful Crosses & Corners,Substitute On,Total Shots,Unsuccessful Dribbles,Total Fouls Won,Aerial Duels lost,Successful Dribbles,Handballs conceded,Blocked Shots,Shots Off Target (inc woodwork),Successful Launches,Unsuccessful lay-offs,Successful Lay-offs,Offsides,Yellow Cards,GK Successful Distribution,Saves Made from Inside Box,GK Unsuccessful Distribution,Saves Made,Total Touches In Opposition Box,Saves made - parried,Punches,Goals from Inside Box,Attempts from Set Pieces,Assists (Intentional),Right Foot Goals,Corners Won,Penalty Goals,Penalties Taken,Shots On Target ( inc goals ),Goal Assists,Successful Crosses & Corners,Goals,Successful Crosses open play,Goalkeeper Smother,Saves Made from Outside Box,Total Red Cards,Straight Red Cards,Unsuccessful Corners into Box,Corners Taken (incl short corners),Successful Corners into Box,Through balls,Second Goal Assists,Drops,Hit Woodwork,Left Foot Goals,Clearances Off the Line,Own Goal Scored,Headed Goals,Saves made - caught,Catches,Penalty Goals Conceded,Goals from Outside Box,Penalties Conceded,Penalties Faced,Saves from Penalty,Penalties Saved,Foul Won Penalty,Set Pieces Goals,Other Goals
Concacaf_Concacaf_Champions_Cup,2021,Arcahaie FC,8axjyioicdx8i2zkhcb79c9yi,D. Jean,Midfielder,29,1.0,8.0,2.0,11.0,1.0,,6.0,90.0,1.0,5.0,5.0,4.0,12.0,3.0,1.0,4.0,,,,,2.0,3.0,7.0,15.0,11.0,15.0,7.0,1.0,,28.0,,,12.0,12.0,3.0,1.0,7.0,3.0,1.0,18.0,5.0,5.0,10.0,,3.0,,6.0,0.0,0.0,0.0,,,1.0,,,,1.0,1.0,,,2.0,4.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Concacaf_Concacaf_Champions_Cup,2021,Arcahaie FC,agbxi27862rcsx9glgzygltuy,K. Jolicoeur,Forward,19,1.0,,3.0,,,,1.0,26.0,,2.0,1.0,3.0,5.0,3.0,,2.0,,,,3.0,2.0,1.0,,3.0,,3.0,8.0,1.0,1.0,7.0,,,6.0,9.0,,,5.0,2.0,1.0,1.0,1.0,,,,,,,0.0,0.0,0.0,,,,,,,,,1.0,,1.0,1.0,3.0,,,,,,,,,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Concacaf_Concacaf_Champions_Cup,2021,Arcahaie FC,2a19e720u4dofbrdcg0cajdp0,F. Latortue,Forward,16,2.0,4.0,,21.0,,,7.0,62.0,,,,3.0,7.0,3.0,1.0,5.0,,,,10.0,,2.0,3.0,24.0,21.0,24.0,6.0,,,30.0,4.0,,,10.0,7.0,2.0,,5.0,2.0,35.0,4.0,9.0,19.0,1.0,5.0,,12.0,0.0,0.0,0.0,,,2.0,,,1.0,2.0,2.0,2.0,,,,6.0,,,,,,,1.0,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Concacaf_Concacaf_Champions_Cup,2021,Arcahaie FC,d2v5d33185rustjoxr3jbkpp0,W. Louis-Jean,Midfielder,10,2.0,4.0,2.0,36.0,2.0,3.0,11.0,134.0,1.0,2.0,5.0,9.0,13.0,8.0,,2.0,2.0,1.0,,,2.0,6.0,4.0,45.0,36.0,45.0,4.0,7.0,2.0,61.0,,1.0,9.0,9.0,13.0,2.0,4.0,12.0,2.0,13.0,5.0,26.0,34.0,,9.0,,10.0,0.0,0.0,0.0,,,,2.0,,2.0,4.0,,,,1.0,1.0,,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Concacaf_Concacaf_Champions_Cup,2021,Arcahaie FC,7xzsday7ww3avyw4n6xvae4us,C. Marcelin,Goalkeeper,22,1.0,8.0,,13.0,1.0,,1.0,90.0,14.0,,,14.0,15.0,,1.0,13.0,,,,,,6.0,7.0,27.0,6.0,8.0,,1.0,,37.0,,2.0,,,,6.0,,18.0,1.0,1.0,,12.0,7.0,,8.0,,1.0,0.0,0.0,0.0,,3.0,,,,,1.0,,,,,,,,,,,2.0,,,,,9.0,4.0,9.0,4.0,,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Concacaf_Concacaf_Champions_Cup,2021,Arcahaie FC,ccbf1l7fqxnqp4vx6dref3f2s,A. Pierre,Defender,2,1.0,4.0,,12.0,,,1.0,29.0,,,,1.0,1.0,1.0,1.0,,,,,1.0,,,3.0,13.0,12.0,13.0,2.0,1.0,,15.0,,1.0,1.0,2.0,1.0,,1.0,5.0,1.0,1.0,,8.0,12.0,,6.0,,4.0,0.0,0.0,0.0,,,,,,,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Concacaf_Concacaf_Champions_Cup,2021,Arcahaie FC,23esgffq7fdpwu4cihvjb94ic,J. Pierre Paul,Forward,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Concacaf_Concacaf_Champions_Cup,2021,Arcahaie FC,4pcwwhx1q9z84bvlnl7rml05w,C. Thomas,Midfielder,8,2.0,8.0,,34.0,1.0,,19.0,99.0,3.0,1.0,2.0,9.0,13.0,6.0,1.0,6.0,,,,1.0,,6.0,7.0,43.0,34.0,42.0,1.0,3.0,,53.0,1.0,2.0,3.0,4.0,5.0,4.0,1.0,11.0,2.0,83.0,3.0,22.0,30.0,,8.0,,12.0,0.0,0.0,0.0,,,,,,,,,1.0,1.0,,,,2.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Concacaf_Concacaf_Champions_Cup,2021,Arcahaie FC,cfjru13esbu1j0vgcbkgv9vdg,R. Thomas,Midfielder,11,2.0,2.0,2.0,10.0,2.0,1.0,9.0,106.0,1.0,1.0,3.0,7.0,9.0,6.0,,5.0,,1.0,1.0,1.0,2.0,4.0,2.0,17.0,10.0,17.0,4.0,2.0,,24.0,,1.0,6.0,7.0,1.0,,3.0,4.0,2.0,10.0,3.0,4.0,10.0,,3.0,,6.0,0.0,0.0,0.0,,,,1.0,,1.0,2.0,,,,,,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Concacaf_Concacaf_Champions_Cup,2021,Arcahaie FC,asq0u0bjloiyz6yprqsv35b10,A. Villière,Defender,6,1.0,4.0,1.0,10.0,,,1.0,37.0,1.0,1.0,,3.0,4.0,2.0,1.0,1.0,,,,,1.0,1.0,3.0,13.0,9.0,12.0,3.0,2.0,,19.0,,1.0,3.0,3.0,5.0,,3.0,6.0,1.0,1.0,,9.0,10.0,,1.0,,1.0,0.0,0.0,0.0,4.0,1.0,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
