liga,temporada,equipo,id,nombre,posicion,dorsal,Games Played,Goals,Yellow Cards,Total Red Cards,Straight Red Cards,Red Cards - 2nd Yellow,Substitute On,Substitute Off,Unsuccessful Crosses open play,Offsides,Time Played,Throw Ins to Own Player,Successful Lay-offs,Successful Launches,Right Foot Goals,Open Play Passes,Corners Won,Backward Passes,Successful Crosses & Corners,Successful Passes Opposition Half,Unsuccessful Launches,Unsuccessful Long Passes,Shots Off Target (inc woodwork),Goals Conceded Outside Box,Aerial Duels lost,Total Losses Of Possession,Successful Passes Own Half,Total Tackles,Unsuccessful Short Passes,Total Passes,Total Fouls Conceded,Successful Dribbles,Successful Short Passes,Goals Conceded Inside Box,Total Shots,Total Unsuccessful Passes ( Excl Crosses & Corners ),Rightside Passes,Key Passes (Attempt Assists),Unsuccessful Passes Opposition Half,Blocked Shots,Throw Ins to Opposition Player,Recoveries,Starts,Unsuccessful Passes Own Half,Touches,Appearances,Blocks,Ground Duels,Goals from Outside Box,Forward Passes,Index,Duels won,Shots On Target ( inc goals ),Successful Long Passes,Successful Crosses open play,Total Fouls Won,Aerial Duels won,Unsuccessful Dribbles,Duels,Total Clearances,Goals Conceded,Unsuccessful Crosses & Corners,Handballs conceded,Hit Woodwork,Assists (Intentional),Ground Duels lost,Leftside Passes,Successful Open Play Passes,Total Successful Passes ( Excl Crosses & Corners ) ,Aerial Duels,Clean Sheets,Unsuccessful lay-offs,Goal Assists,Through balls,Tackles Won,Duels lost,Tackles Lost,Interceptions,Ground Duels won,Penalties Conceded,Successful Corners into Box,Corners Taken (incl short corners),Attempts from Set Pieces,Unsuccessful Corners into Box,Clearances Off the Line,Goals from Inside Box,Penalties Taken,Penalty Goals,Saves Made,GK Successful Distribution,Catches,Saves Made from Outside Box,Saves made - parried,Saves Made from Inside Box,Saves made - caught,GK Unsuccessful Distribution,Left Foot Goals,Last Man Tackle,Total Touches In Opposition Box,Foul Won Penalty,Headed Goals,Own Goal Scored,Punches,Goalkeeper Smother,Drops,Penalties Faced,Other Goals,Crosses not Claimed,Penalties Saved,Saves from Penalty,Penalties Off Target,Set Pieces Goals
USA_MLS,2013,Real Salt Lake,2t447i5po9ws053i5vxhmtzv9,C. Grossman,Midfielder,12.0,5.0,1.0,,,,,3.0,2.0,1.0,,175.0,2.0,6.0,1.0,,83.0,,18.0,,41.0,2.0,4.0,1.0,,1.0,26.0,24.0,5.0,14.0,83.0,1.0,,63.0,2.0,2.0,18.0,21.0,1.0,17.0,,3.0,10.0,2.0,2.0,115.0,5.0,2.0,12.0,,27.0,21.0,8.0,1.0,2.0,,2.0,1.0,,14.0,4.0,2.0,1.0,,,,5.0,17.0,65.0,65.0,2.0,,1.0,,,3.0,6.0,2.0,2.0,7.0,,,,,,,1.0,,,,,,,,,,,1.0,,,,,,,,,,,,,,,
USA_MLS,2013,Real Salt Lake,ccneomdrmaqlv1o1amv9waml1,A. Mansally,Defender,29.0,15.0,,3.0,1.0,1.0,,6.0,4.0,8.0,,805.0,84.0,3.0,12.0,,413.0,2.0,49.0,2.0,133.0,29.0,35.0,1.0,,12.0,182.0,197.0,37.0,59.0,422.0,27.0,9.0,290.0,11.0,2.0,94.0,168.0,4.0,75.0,3.0,22.0,81.0,9.0,27.0,728.0,15.0,5.0,120.0,,199.0,51.0,67.0,1.0,38.0,2.0,12.0,9.0,10.0,141.0,39.0,11.0,8.0,2.0,,1.0,62.0,6.0,324.0,328.0,21.0,2.0,,1.0,,34.0,74.0,3.0,26.0,58.0,1.0,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2013,Real Salt Lake,e6uww9a9ssp0n20ksoolesa8l,E. Martínez,Midfielder,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2013,Real Salt Lake,430fmloyoec76fbmths7zithx,A. Maund,Defender,21.0,3.0,,1.0,,,,,,,,270.0,,,1.0,,67.0,,7.0,,10.0,7.0,6.0,,,6.0,32.0,41.0,5.0,13.0,70.0,5.0,,48.0,6.0,,19.0,15.0,,16.0,1.0,,12.0,3.0,3.0,115.0,3.0,1.0,13.0,,26.0,10.0,13.0,,3.0,,1.0,7.0,,26.0,29.0,6.0,,,,,7.0,22.0,48.0,51.0,13.0,1.0,,,,5.0,13.0,,7.0,6.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2013,Real Salt Lake,9isc0nvdqvqdo4nc44npyicb9,B. McDonald,Defender,44.0,15.0,,1.0,,,,1.0,1.0,,,1235.0,5.0,1.0,8.0,,555.0,3.0,26.0,1.0,169.0,34.0,70.0,4.0,2.0,32.0,205.0,258.0,28.0,80.0,576.0,14.0,4.0,355.0,25.0,8.0,150.0,100.0,,125.0,4.0,,82.0,14.0,25.0,841.0,15.0,13.0,59.0,,291.0,10.0,67.0,4.0,71.0,1.0,6.0,29.0,,120.0,116.0,27.0,,1.0,,,21.0,159.0,412.0,426.0,61.0,3.0,,,2.0,19.0,53.0,9.0,50.0,38.0,2.0,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,
USA_MLS,2013,Real Salt Lake,27dp0c0ichq6wkd8vs2k6fphx,J. Morales,Midfielder,11.0,33.0,9.0,5.0,,,,3.0,7.0,46.0,7.0,2772.0,30.0,136.0,8.0,6.0,1863.0,42.0,395.0,71.0,1256.0,18.0,46.0,17.0,5.0,30.0,753.0,460.0,40.0,318.0,2009.0,29.0,29.0,1528.0,31.0,36.0,364.0,515.0,112.0,467.0,13.0,3.0,170.0,30.0,41.0,2773.0,33.0,,338.0,,653.0,96.0,170.0,19.0,117.0,16.0,86.0,15.0,39.0,383.0,2.0,36.0,144.0,2.0,3.0,7.0,183.0,446.0,1537.0,1645.0,45.0,7.0,10.0,9.0,29.0,33.0,213.0,7.0,14.0,155.0,,40.0,129.0,10.0,68.0,,9.0,2.0,2.0,,,,,,,,,1.0,,6.0,1.0,2.0,,,,,,,,,,,
USA_MLS,2013,Real Salt Lake,8x0p3s3vs87pxq8x6nb59q47p,L. Palmer,Defender,7.0,20.0,,5.0,1.0,1.0,,5.0,5.0,31.0,,1362.0,139.0,7.0,10.0,,561.0,3.0,69.0,6.0,205.0,64.0,51.0,7.0,,17.0,265.0,215.0,30.0,103.0,568.0,20.0,9.0,374.0,19.0,7.0,154.0,144.0,2.0,152.0,2.0,22.0,84.0,15.0,33.0,991.0,20.0,4.0,84.0,,243.0,73.0,73.0,,40.0,6.0,9.0,25.0,4.0,126.0,80.0,19.0,31.0,,,1.0,36.0,112.0,410.0,414.0,42.0,4.0,,1.0,,27.0,53.0,3.0,32.0,48.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2013,Real Salt Lake,4649qle15zg22jj8udivc2ytx,J. Plata,Forward,10.0,31.0,4.0,1.0,,,,12.0,15.0,29.0,11.0,1677.0,8.0,47.0,,1.0,529.0,11.0,130.0,11.0,333.0,1.0,10.0,21.0,3.0,16.0,294.0,102.0,17.0,97.0,531.0,18.0,13.0,405.0,22.0,40.0,107.0,200.0,19.0,139.0,10.0,2.0,58.0,19.0,8.0,866.0,31.0,1.0,153.0,2.0,99.0,79.0,51.0,19.0,19.0,6.0,17.0,4.0,32.0,173.0,3.0,25.0,40.0,1.0,2.0,8.0,106.0,102.0,422.0,424.0,20.0,1.0,7.0,9.0,4.0,15.0,122.0,2.0,6.0,47.0,,5.0,18.0,1.0,11.0,1.0,2.0,,,,,,,,,,,3.0,,,,,,,,,,,,,,,
USA_MLS,2013,Real Salt Lake,8nhhvbpx65k9rxtltgek5cq8l,N. Rimando,Goalkeeper,18.0,32.0,,2.0,,,,,,,,2940.0,,,83.0,,470.0,,,,131.0,189.0,334.0,,5.0,1.0,464.0,271.0,,13.0,749.0,,2.0,229.0,27.0,,347.0,74.0,2.0,310.0,,,344.0,32.0,37.0,1286.0,32.0,,6.0,,589.0,75.0,15.0,,173.0,,2.0,11.0,,18.0,28.0,32.0,,,,,2.0,86.0,304.0,402.0,12.0,11.0,,,,,3.0,,3.0,4.0,,,,,,,,,,95.0,284.0,32.0,35.0,27.0,57.0,8.0,170.0,,,,,,,24.0,2.0,4.0,3.0,,2.0,2.0,2.0,,
USA_MLS,2013,Real Salt Lake,8u1o82t00014ps9fc5fqdqifp,Á. Saborío,Forward,15.0,19.0,13.0,3.0,,,,1.0,4.0,8.0,24.0,1655.0,1.0,77.0,1.0,10.0,415.0,15.0,107.0,2.0,212.0,3.0,8.0,27.0,3.0,50.0,211.0,87.0,12.0,112.0,417.0,33.0,2.0,282.0,15.0,50.0,120.0,117.0,13.0,112.0,10.0,,35.0,18.0,16.0,642.0,19.0,1.0,100.0,1.0,100.0,57.0,73.0,23.0,15.0,2.0,20.0,39.0,11.0,189.0,11.0,18.0,8.0,4.0,2.0,1.0,66.0,93.0,295.0,297.0,89.0,4.0,16.0,2.0,3.0,9.0,116.0,3.0,6.0,34.0,,,,,,,12.0,5.0,4.0,,,,,,,,,1.0,,7.0,,2.0,,,,,,,,,,,
USA_MLS,2013,Real Salt Lake,6l97gjz7cqyesvghutj2k3nbp,C. Salcedo,Defender,16.0,13.0,,3.0,,,,1.0,1.0,,1.0,1069.0,3.0,,6.0,,444.0,,20.0,1.0,64.0,35.0,25.0,,2.0,21.0,114.0,321.0,14.0,43.0,452.0,18.0,2.0,342.0,13.0,,68.0,121.0,1.0,40.0,1.0,1.0,54.0,12.0,28.0,615.0,13.0,4.0,46.0,,176.0,24.0,37.0,,42.0,1.0,4.0,17.0,,84.0,86.0,15.0,,1.0,,,26.0,135.0,376.0,384.0,38.0,4.0,,,,11.0,47.0,3.0,30.0,20.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2013,Real Salt Lake,6lq3eoi6vcok5tkmtwdydju8l,D. Sandoval,Forward,49.0,20.0,4.0,1.0,,,,8.0,8.0,4.0,3.0,1071.0,,47.0,,2.0,303.0,4.0,108.0,,168.0,2.0,2.0,11.0,1.0,62.0,150.0,61.0,4.0,72.0,303.0,18.0,3.0,226.0,10.0,21.0,74.0,55.0,12.0,72.0,2.0,,40.0,12.0,6.0,456.0,20.0,3.0,80.0,,75.0,100.0,48.0,10.0,3.0,,15.0,26.0,7.0,168.0,4.0,11.0,4.0,,,,58.0,65.0,229.0,229.0,88.0,2.0,8.0,,1.0,4.0,120.0,,4.0,22.0,,,,,,,4.0,,,,,,,,,,,1.0,,14.0,,1.0,,,,,,,,,,,
USA_MLS,2013,Real Salt Lake,ben5gcm3vvnuu8tdbvbhp2l79,J. Saunders,Goalkeeper,45.0,3.0,,,,,,,1.0,,,231.0,,,6.0,,37.0,,,,6.0,16.0,22.0,,,1.0,38.0,17.0,,,45.0,,,16.0,4.0,,22.0,2.0,,19.0,,,31.0,3.0,3.0,120.0,3.0,,2.0,,35.0,70.0,3.0,,7.0,,1.0,2.0,,5.0,9.0,4.0,,,,,1.0,8.0,22.0,23.0,3.0,,,,,,2.0,,,1.0,,,,,,,,,,13.0,32.0,3.0,5.0,6.0,8.0,2.0,15.0,,,,,,,7.0,,,,,,,,,
USA_MLS,2013,Real Salt Lake,7x7y8m1p75skatexs2v2xra39,C. Schuler,Defender,28.0,21.0,2.0,3.0,,,,,,1.0,,1950.0,6.0,1.0,14.0,1.0,700.0,2.0,32.0,,200.0,36.0,51.0,6.0,2.0,28.0,239.0,366.0,33.0,90.0,707.0,24.0,2.0,506.0,17.0,10.0,141.0,162.0,4.0,102.0,1.0,3.0,106.0,21.0,40.0,1133.0,21.0,14.0,85.0,,382.0,65.0,102.0,4.0,60.0,,17.0,50.0,1.0,163.0,199.0,19.0,1.0,1.0,1.0,,33.0,131.0,563.0,566.0,78.0,7.0,,,1.0,26.0,61.0,7.0,90.0,52.0,,,,,,,2.0,,,,,,,,,,2.0,,2.0,6.0,,1.0,,,,,,,,,,,
USA_MLS,2013,Real Salt Lake,5kan0hznoyi9jz3o5ksg89n11,K. Stephenson,Midfielder,23.0,20.0,1.0,3.0,,,,11.0,9.0,5.0,1.0,821.0,5.0,33.0,4.0,1.0,343.0,4.0,83.0,,152.0,6.0,11.0,11.0,1.0,17.0,106.0,135.0,44.0,46.0,344.0,18.0,2.0,268.0,14.0,18.0,57.0,88.0,2.0,53.0,4.0,,67.0,9.0,9.0,531.0,20.0,2.0,96.0,1.0,92.0,20.0,60.0,7.0,19.0,,3.0,11.0,7.0,124.0,13.0,15.0,5.0,,1.0,1.0,47.0,81.0,286.0,287.0,28.0,,2.0,1.0,1.0,36.0,64.0,8.0,21.0,49.0,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2013,Real Salt Lake,6oclhq0rynnaesjd2s5ex40k5,J. Stertzer,Midfielder,27.0,2.0,,,,,,2.0,,,,33.0,,2.0,,,14.0,,4.0,,5.0,,,1.0,,2.0,4.0,8.0,3.0,1.0,14.0,1.0,,13.0,2.0,1.0,1.0,,1.0,1.0,1.0,,2.0,,,31.0,2.0,,6.0,,6.0,72.0,4.0,,,,,1.0,1.0,9.0,1.0,2.0,,1.0,,,3.0,4.0,13.0,13.0,3.0,,,,,2.0,5.0,1.0,1.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2013,Real Salt Lake,8jnmj4fxii9xo32vvgjmioafp,S. Velásquez,Midfielder,26.0,24.0,1.0,,,,,13.0,5.0,14.0,1.0,1135.0,10.0,43.0,1.0,,562.0,10.0,108.0,3.0,307.0,11.0,9.0,6.0,1.0,16.0,191.0,183.0,33.0,77.0,573.0,17.0,28.0,464.0,11.0,15.0,86.0,109.0,11.0,85.0,10.0,,83.0,11.0,19.0,863.0,24.0,3.0,159.0,,155.0,51.0,87.0,9.0,23.0,1.0,19.0,7.0,21.0,182.0,15.0,12.0,18.0,4.0,,,79.0,201.0,476.0,487.0,23.0,2.0,4.0,,4.0,29.0,95.0,4.0,33.0,80.0,,2.0,10.0,,3.0,,1.0,,,,,,,,,,,,,5.0,,1.0,,,,,,,,,,,
USA_MLS,2013,Real Salt Lake,9mgwh1dfp9co8qujl9qg0qd3p,K. Watson-Siriboe,Defender,3.0,7.0,,1.0,,,,,,,,630.0,2.0,2.0,1.0,,235.0,,18.0,,45.0,3.0,7.0,,1.0,7.0,33.0,174.0,14.0,10.0,236.0,10.0,,213.0,7.0,,17.0,64.0,3.0,12.0,1.0,,40.0,7.0,5.0,334.0,7.0,4.0,30.0,,76.0,50.0,27.0,,6.0,,3.0,10.0,,47.0,39.0,8.0,,,,,13.0,78.0,218.0,219.0,17.0,2.0,1.0,,,13.0,20.0,1.0,23.0,17.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2013,Real Salt Lake,6gb02llx1m6040wia4qcld61h,C. Wingert,Defender,17.0,25.0,,6.0,1.0,,1.0,1.0,4.0,21.0,,2057.0,206.0,24.0,18.0,,1144.0,3.0,132.0,6.0,486.0,74.0,72.0,3.0,5.0,34.0,354.0,421.0,57.0,190.0,1163.0,36.0,5.0,802.0,19.0,4.0,262.0,456.0,21.0,229.0,4.0,12.0,116.0,24.0,54.0,1688.0,25.0,7.0,129.0,,533.0,52.0,110.0,1.0,99.0,6.0,11.0,37.0,2.0,200.0,67.0,24.0,21.0,,1.0,1.0,56.0,42.0,885.0,901.0,71.0,7.0,,1.0,1.0,41.0,90.0,16.0,60.0,73.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
