liga,temporada,equipo,id,nombre,posicion,dorsal,Unsuccessful Crosses open play,Time Played,Successful Lay-offs,Open Play Passes,Corners Won,Backward Passes,Successful Crosses & Corners,Successful Passes Opposition Half,Unsuccessful Long Passes,Shots Off Target (inc woodwork),Total Losses Of Possession,Successful Passes Own Half,Unsuccessful Short Passes,Total Passes,Total Fouls Conceded,Successful Short Passes,Goals Conceded Inside Box,Total Shots,Total Unsuccessful Passes ( Excl Crosses & Corners ),Successful Corners into Box,Rightside Passes,Key Passes (Attempt Assists),Unsuccessful Passes Opposition Half,Recoveries,Starts,PutThrough/Blocked Distribution,Touches,Corners Taken (incl short corners),Appearances,Foul Attempted Tackle,Ground Duels,Forward Passes,Total Touches In Opposition Box,Index,Unsuccessful Dribbles,Duels,Goals Conceded,Unsuccessful Crosses & Corners,Games Played,Unsuccessful Corners into Box,Ground Duels lost,Leftside Passes,Successful Open Play Passes,Total Successful Passes ( Excl Crosses & Corners ) ,Duels lost,Throw Ins to Own Player,Aerial Duels lost,Total Tackles,Successful Dribbles,Unsuccessful Passes Own Half,Duels won,Shots On Target ( inc goals ),Aerial Duels won,Total Clearances,Aerial Duels,Tackles Won,Interceptions,Ground Duels won,Substitute On,Goals,Right Foot Goals,Substitute Off,Blocked Shots,Throw Ins to Opposition Player,Successful Long Passes,Successful Crosses open play,Total Fouls Won,Goals from Inside Box,Penalties Taken,Goal Assists,Penalty Goals,Offsides,Successful Launches,PutThrough/Blocked Distribution Won,Goals from Outside Box,Clean Sheets,Through balls,Tackles Lost,Yellow Cards,Blocks,Saves Made,GK Successful Distribution,Unsuccessful Launches,Catches,Saves made - parried,Saves Made from Inside Box,GK Unsuccessful Distribution,Clearances Off the Line,Unsuccessful lay-offs,Left Foot Goals,Foul Won Penalty,Total Red Cards,Straight Red Cards,Red Cards - 2nd Yellow,Goals Conceded Outside Box,Attempts from Set Pieces,Punches,Saves Made from Outside Box,Penalties Faced,Assists (Intentional),Headed Goals,Handballs conceded,Hit Woodwork,Penalties Conceded,Second Goal Assists,Drops,Own Goal Scored,Penalty Goals Conceded,Times Tackled,Home Goals,Away Goals,Winning Goal,Saves made - caught,Goal Kicks,Set Pieces Goals,Other Goals,Penalties Saved,Saves from Penalty,Crosses not Claimed,Goalkeeper Smother
USA_US_Open_Cup,2018,Los Angeles Galaxy,36425j4l7676d4wyubqsunh79,P. Kitchen,Midfielder,2.0,,90.0,2.0,63.0,,5.0,,27.0,3.0,,10.0,29.0,7.0,66.0,5.0,47.0,1.0,,10.0,,27.0,,8.0,8.0,1.0,3.0,84.0,,1.0,1.0,14.0,15.0,,10.0,,14.0,1.0,,1.0,,5.0,19.0,53.0,56.0,5.0,,,4.0,1.0,2.0,9.0,,,,,3.0,4.0,9.0,,,,,,,9.0,,4.0,,,,,,,3.0,,,,1.0,1.0,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_US_Open_Cup,2018,Los Angeles Galaxy,c2p156qbtkqv3aui2h5r8mvp,E. Klimenta,Defender,22.0,2.0,90.0,,39.0,,9.0,1.0,21.0,1.0,,10.0,17.0,2.0,40.0,3.0,37.0,1.0,,3.0,,1.0,1.0,5.0,5.0,1.0,2.0,73.0,,1.0,1.0,5.0,19.0,1.0,10.0,,7.0,1.0,2.0,1.0,,4.0,11.0,36.0,37.0,6.0,13.0,2.0,1.0,,,1.0,,,3.0,2.0,1.0,6.0,1.0,,,,,,1.0,,1.0,,,,,,,,2.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_US_Open_Cup,2018,Los Angeles Galaxy,206pq3zqgobudaa5dfy93psr9,A. Lassiter,Forward,15.0,4.0,123.0,5.0,62.0,2.0,28.0,,36.0,2.0,1.0,20.0,18.0,6.0,62.0,2.0,52.0,1.0,6.0,8.0,,8.0,2.0,12.0,6.0,1.0,1.0,85.0,,2.0,1.0,8.0,10.0,5.0,10.0,3.0,9.0,1.0,4.0,2.0,,6.0,16.0,54.0,54.0,7.0,,1.0,,,,2.0,5.0,,,1.0,,1.0,2.0,1.0,2.0,,,1.0,,2.0,,2.0,1.0,,,,,,,1.0,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_US_Open_Cup,2018,Los Angeles Galaxy,7shrs6664saem601vmahjw7h1,S. Lletget,Midfielder,17.0,1.0,16.0,,14.0,,4.0,,7.0,,,3.0,5.0,2.0,14.0,,12.0,,,2.0,,3.0,1.0,3.0,2.0,,1.0,17.0,,1.0,,1.0,3.0,1.0,10.0,,2.0,,1.0,1.0,,,4.0,12.0,12.0,1.0,,1.0,1.0,,,1.0,,,,1.0,,,1.0,1.0,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_US_Open_Cup,2018,Los Angeles Galaxy,9qjkqhlworzz3lk1o6nc191ih,F. López,Midfielder,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_US_Open_Cup,2018,Los Angeles Galaxy,9ddxuhle7n4xyozin0wrhatih,E. López,Goalkeeper,75.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_US_Open_Cup,2018,Los Angeles Galaxy,erg5221cj47yu7qfdenzkuuad,C. Pontius,Midfielder,19.0,3.0,90.0,1.0,43.0,,12.0,,21.0,1.0,,13.0,16.0,5.0,43.0,2.0,34.0,1.0,1.0,6.0,,2.0,,8.0,4.0,1.0,2.0,57.0,,1.0,1.0,4.0,7.0,2.0,10.0,,10.0,1.0,3.0,1.0,,4.0,22.0,37.0,37.0,7.0,4.0,3.0,,,1.0,3.0,1.0,3.0,,6.0,,,,,,,,,,3.0,,,,,,,,,1.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_US_Open_Cup,2018,Los Angeles Galaxy,bnuehb2136mhlc1p9e28jwkwl,J. Requejo,Defender,0.0,3.0,90.0,,53.0,1.0,12.0,1.0,26.0,1.0,,14.0,21.0,6.0,53.0,1.0,45.0,1.0,,7.0,,20.0,1.0,8.0,,1.0,1.0,71.0,,1.0,1.0,6.0,19.0,1.0,10.0,,6.0,1.0,3.0,1.0,,2.0,2.0,46.0,46.0,2.0,3.0,,3.0,,2.0,4.0,,,2.0,,2.0,1.0,4.0,,,,,,,1.0,1.0,1.0,,,1.0,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,
USA_US_Open_Cup,2018,Los Angeles Galaxy,49hih9ka1cljgkihamec6b17t,D. Romney,Defender,4.0,,94.0,,71.0,,6.0,,33.0,3.0,1.0,14.0,28.0,9.0,73.0,1.0,47.0,1.0,1.0,12.0,,4.0,,11.0,7.0,1.0,1.0,88.0,,2.0,,7.0,35.0,1.0,10.0,1.0,13.0,1.0,,2.0,,3.0,28.0,59.0,61.0,6.0,,3.0,2.0,,1.0,7.0,,3.0,4.0,6.0,1.0,,4.0,1.0,,,,,,14.0,,2.0,,,,,,1.0,1.0,,,1.0,1.0,,1.0,,,2.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_US_Open_Cup,2018,Los Angeles Galaxy,b7rzmi4a4b6mpiwumu8of5ql1,J. Skjelvik,Defender,16.0,,90.0,1.0,56.0,1.0,6.0,,17.0,1.0,,5.0,35.0,4.0,57.0,,48.0,1.0,1.0,5.0,,21.0,,5.0,12.0,1.0,,72.0,,1.0,,4.0,20.0,1.0,10.0,,8.0,1.0,,1.0,,2.0,10.0,51.0,52.0,4.0,,2.0,1.0,,,4.0,1.0,2.0,6.0,4.0,1.0,3.0,2.0,,,,,,,4.0,,1.0,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_US_Open_Cup,2018,Los Angeles Galaxy,1zt4jb3cd9yqr3sr9mlajdnth,D. Steres,Defender,5.0,,90.0,,70.0,,4.0,,22.0,4.0,,8.0,43.0,3.0,72.0,,60.0,1.0,,7.0,,8.0,,6.0,8.0,1.0,1.0,78.0,,1.0,,,24.0,,10.0,,5.0,1.0,,1.0,,,36.0,63.0,65.0,2.0,,2.0,,,1.0,3.0,,3.0,2.0,5.0,,2.0,,,,,,,,5.0,,,,,,,,,1.0,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_US_Open_Cup,2018,Los Angeles Galaxy,42r1rieudw9swot3hm6sww8ut,S. Williams,Defender,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_US_Open_Cup,2018,Los Angeles Galaxy,k3rif7polxoazy70fu2013op,E. Zubak,Forward,0.0,,90.0,1.0,26.0,,10.0,,17.0,1.0,2.0,8.0,3.0,6.0,27.0,,20.0,1.0,3.0,7.0,,8.0,1.0,6.0,6.0,1.0,,38.0,,1.0,,7.0,4.0,5.0,10.0,,10.0,1.0,,1.0,,2.0,5.0,19.0,20.0,3.0,,1.0,1.0,1.0,1.0,7.0,1.0,2.0,1.0,3.0,1.0,,5.0,,,,,,,,,3.0,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_US_Open_Cup,2018,Los Angeles Galaxy,9l0pu2uhhuk530in874uj250p,J. Vom Steeg,Goalkeeper,41.0,,90.0,,9.0,,,,,8.0,,8.0,10.0,,18.0,,9.0,1.0,,8.0,,2.0,,6.0,7.0,1.0,,27.0,,1.0,,,14.0,,10.0,,,1.0,,1.0,,,2.0,7.0,10.0,,,,,,2.0,,,,,,,,,,,,,,,1.0,,,,,,,,1.0,,,,,,,,3.0,7.0,2.0,,,1.0,4.0,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,
