root_folder,liga,temporada,equipo,equipo_folder,id,nombre,posicion,dorsal,Throw Ins to Own Player,Ground Duels,Aerial Duels won,Unsuccessful Passes Opposition Half,Attempts from Set Pieces,Aerial Duels,Blocks,Goals Conceded Outside Box,Duels,Shots On Target ( inc goals ),Index,Unsuccessful Passes Own Half,Total Tackles,Tackles Won,Total Losses Of Possession,Tackles Lost,Appearances,Starts,Times Tackled,Goals Conceded,Backward Passes,Interceptions,Unsuccessful Short Passes,Leftside Passes,Duels won,Ground Duels lost,Successful Dribbles,Rightside Passes,Total Passes,Successful Passes Opposition Half,Games Played,Total Successful Passes ( Excl Crosses & Corners ) ,Ground Duels won,Duels lost,Unsuccessful Launches,Penalty Goals Conceded,Successful Long Passes,Touches,Successful Short Passes,Total Unsuccessful Passes ( Excl Crosses & Corners ),Aerial Duels lost,Forward Passes,Total Shots,Successful Launches,Open Play Passes,Throw Ins to Opposition Player,Successful Open Play Passes,Unsuccessful Crosses & Corners,Goals Conceded Inside Box,Time Played,Unsuccessful Long Passes,Total Clearances,Successful Passes Own Half,Recoveries,Total Fouls Won,Winning Goal,Successful Crosses & Corners,Unsuccessful Dribbles,Total Fouls Conceded,Substitute On,Key Passes (Attempt Assists),Foul Attempted Tackle,Clearances Off the Line,Yellow Cards,Substitute Off,PutThrough/Blocked Distribution,Total Touches In Opposition Box,PutThrough/Blocked Distribution Won,Shots Off Target (inc woodwork),Goals from Outside Box,Successful Crosses open play,Goals,Successful Lay-offs,Left Foot Goals,Blocked Shots,Home Goals,Away Goals,Penalties Conceded,Corners Taken (incl short corners),Unsuccessful Corners into Box,Unsuccessful Crosses open play,Saves Made,Penalties Faced,GK Successful Distribution,Saves made - parried,GK Unsuccessful Distribution,Catches,Saves Made from Outside Box,Goal Kicks,Penalties Saved,Saves Made from Inside Box,Saves from Penalty,Drops,Corners Won,Goal Assists,Offsides,Unsuccessful lay-offs,Assists (Intentional),Straight Red Cards,Total Red Cards,Crosses not Claimed,Clean Sheets,Saves made - caught,Punches,Foul Won Penalty,Penalties Taken,Right Foot Goals,Goals from Inside Box,Penalty Goals,Successful Corners into Box,Second Goal Assists,Through balls,Handballs conceded,Headed Goals,Set Pieces Goals,Hit Woodwork,Last Man Tackle,Own Goal Scored,Goalkeeper Smother,Red Cards - 2nd Yellow,Other Goals
testeo_ligas_norteamerica,Concacaf_Concacaf_U17,2023 Guatemala,Guadeloupe Under 17,Guadeloupe_Under_17,7b0ki3nafc39biadl6njdokd0,L. Gustave,Midfielder,10,,18.0,,12.0,,2.0,2.0,1.0,20.0,1.0,10.0,4.0,7.0,6.0,26.0,1.0,3.0,2.0,5.0,5.0,4.0,,13.0,12.0,11.0,7.0,1.0,20.0,54.0,29.0,3.0,38.0,11.0,9.0,,,4.0,87.0,34.0,16.0,2.0,18.0,2.0,,54.0,,38.0,,4.0,217.0,3.0,,10.0,12.0,3.0,0.0,1.0,3.0,2.0,1.0,2.0,2.0,,1.0,1.0,4.0,4.0,,1.0,,,,,,4.0,,,,1.0,,,,,,,,,,,,,,,2.0,,1.0,,,,,,,,,,,,,,1.0,,,,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Concacaf_U17,2023 Guatemala,Guadeloupe Under 17,Guadeloupe_Under_17,6i62fapot74qncd3w0eylkxzo,W. Jacques,Midfielder,11,3.0,32.0,2.0,26.0,3.0,4.0,,1.0,36.0,3.0,10.0,4.0,5.0,3.0,53.0,2.0,3.0,3.0,13.0,7.0,15.0,1.0,18.0,9.0,20.0,14.0,6.0,28.0,70.0,29.0,3.0,47.0,18.0,16.0,1.0,,3.0,134.0,44.0,23.0,2.0,18.0,7.0,1.0,67.0,,45.0,7.0,6.0,269.0,5.0,,20.0,14.0,7.0,0.0,2.0,4.0,1.0,,7.0,1.0,,,1.0,7.0,12.0,1.0,4.0,,1.0,1.0,,1.0,2.0,1.0,0.0,,3.0,1.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,,,,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Concacaf_U17,2023 Guatemala,Guadeloupe Under 17,Guadeloupe_Under_17,25myxa5cgc1z5kojes4nzvztg,E. Lauriette,Defender,5,,12.0,3.0,23.0,,4.0,1.0,1.0,16.0,,10.0,10.0,3.0,2.0,42.0,1.0,3.0,3.0,4.0,7.0,3.0,4.0,9.0,30.0,7.0,8.0,,38.0,122.0,16.0,3.0,90.0,4.0,9.0,7.0,,17.0,160.0,73.0,32.0,1.0,51.0,,2.0,106.0,1.0,83.0,1.0,6.0,270.0,23.0,14.0,74.0,16.0,1.0,0.0,,1.0,2.0,,,2.0,,,,4.0,,3.0,,,,,,,,,,,,,1.0,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Concacaf_U17,2023 Guatemala,Guadeloupe Under 17,Guadeloupe_Under_17,cog4nt0u2dnmvzh51qnwgo9hw,L. Luce,Forward,7,,1.0,,1.0,,1.0,,,2.0,,10.0,1.0,,,5.0,,1.0,,,,,,2.0,2.0,1.0,,,3.0,6.0,3.0,1.0,4.0,1.0,1.0,,,,12.0,4.0,2.0,1.0,1.0,1.0,,6.0,,4.0,,,84.0,,,1.0,1.0,1.0,0.0,,,,1.0,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Concacaf_U17,2023 Guatemala,Guadeloupe Under 17,Guadeloupe_Under_17,6whpx1ohcdf3d84vvtb7e3kt0,Y. Moloza,Midfielder,6,,32.0,,26.0,,1.0,2.0,1.0,33.0,2.0,10.0,14.0,10.0,7.0,47.0,3.0,3.0,3.0,1.0,7.0,10.0,2.0,27.0,24.0,22.0,10.0,6.0,35.0,114.0,39.0,3.0,76.0,22.0,11.0,7.0,,12.0,159.0,64.0,38.0,1.0,45.0,3.0,2.0,113.0,1.0,76.0,2.0,6.0,244.0,11.0,4.0,37.0,29.0,6.0,1.0,,,5.0,,2.0,3.0,,,1.0,3.0,3.0,,1.0,,,1.0,,,,1.0,0.0,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Concacaf_U17,2023 Guatemala,Guadeloupe Under 17,Guadeloupe_Under_17,cu9siqzi7qrjvrkiteargtwk4,K. Mourouvin,Defender,4,,8.0,,10.0,,3.0,3.0,1.0,11.0,,10.0,11.0,4.0,4.0,25.0,,3.0,3.0,1.0,5.0,1.0,4.0,9.0,38.0,4.0,4.0,,32.0,108.0,17.0,3.0,87.0,4.0,7.0,7.0,,16.0,139.0,71.0,21.0,3.0,37.0,,1.0,99.0,,80.0,,4.0,199.0,12.0,14.0,70.0,10.0,,0.0,,,1.0,,1.0,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Concacaf_U17,2023 Guatemala,Guadeloupe Under 17,Guadeloupe_Under_17,zfdornstyg32dt1ofo7agi6s,W. Peccatus,Midfielder,8,3.0,31.0,1.0,24.0,,3.0,,1.0,34.0,2.0,10.0,3.0,2.0,1.0,51.0,1.0,3.0,3.0,14.0,7.0,11.0,3.0,13.0,27.0,11.0,21.0,6.0,11.0,59.0,31.0,3.0,41.0,10.0,23.0,1.0,,7.0,125.0,34.0,18.0,2.0,10.0,3.0,,59.0,2.0,41.0,9.0,6.0,263.0,5.0,1.0,12.0,20.0,2.0,0.0,2.0,7.0,5.0,,4.0,2.0,,,2.0,8.0,10.0,5.0,1.0,,2.0,,,,1.0,,,,,,9.0,,,,,,,,,,,,,3.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Concacaf_U17,2023 Guatemala,Guadeloupe Under 17,Guadeloupe_Under_17,89y5z1lprqadl970h7qy4tn2s,W. Perran,Goalkeeper,16,,,2.0,27.0,,2.0,,1.0,2.0,,10.0,7.0,,,36.0,,3.0,3.0,,7.0,,,1.0,19.0,2.0,,,15.0,84.0,5.0,3.0,50.0,,,4.0,,12.0,123.0,38.0,34.0,,50.0,,2.0,32.0,,21.0,,6.0,270.0,33.0,7.0,45.0,33.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,13.0,1.0,38.0,5.0,6.0,,5.0,27.0,1.0,8.0,1.0,,,,,,,,,,,2.0,4.0,,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Concacaf_U17,2023 Guatemala,Guadeloupe Under 17,Guadeloupe_Under_17,ekimul40f6yvb8txwgx5dvdas,M. Fernandes,Defender,18,5.0,6.0,,2.0,,,,,6.0,,10.0,1.0,2.0,2.0,6.0,,2.0,,2.0,,2.0,,1.0,,3.0,3.0,,7.0,13.0,2.0,2.0,12.0,3.0,3.0,,,4.0,28.0,8.0,1.0,,4.0,,1.0,12.0,,11.0,2.0,,24.0,,1.0,10.0,1.0,1.0,0.0,,2.0,,2.0,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Concacaf_U17,2023 Guatemala,Guadeloupe Under 17,Guadeloupe_Under_17,2nrs4txl5i8ac8o2v75zt02l0,S. Solitude,Midfielder,19,1.0,17.0,,12.0,,1.0,1.0,1.0,18.0,1.0,10.0,3.0,3.0,2.0,21.0,1.0,3.0,2.0,2.0,5.0,10.0,1.0,11.0,13.0,10.0,7.0,3.0,10.0,51.0,29.0,3.0,37.0,10.0,8.0,1.0,,3.0,80.0,34.0,14.0,1.0,18.0,3.0,,48.0,,34.0,1.0,4.0,163.0,3.0,2.0,8.0,13.0,4.0,0.0,,,1.0,1.0,2.0,1.0,,,2.0,3.0,2.0,,2.0,,,,,,2.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
