liga,temporada,equipo,id,nombre,posicion,dorsal,Unsuccessful Crosses open play,Time Played,Substitute On,Goals,Right Foot Goals,Open Play Passes,Corners Won,Times Tackled,Backward Passes,Successful Passes Opposition Half,Yellow Cards,PutThrough/Blocked Distribution Won,Goals Conceded Outside Box,Aerial Duels lost,Total Losses Of Possession,Successful Passes Own Half,Total Tackles,Unsuccessful Short Passes,Penalty Goals Conceded,Total Passes,Substitute Off,Total Fouls Conceded,Successful Dribbles,Successful Short Passes,Goals Conceded Inside Box,Total Shots,Total Unsuccessful Passes ( Excl Crosses & Corners ),Rightside Passes,Key Passes (Attempt Assists),Unsuccessful Passes Opposition Half,Blocked Shots,Recoveries,Starts,PutThrough/Blocked Distribution,Unsuccessful Passes Own Half,Touches,Corners Taken (incl short corners),Appearances,Foul Attempted Tackle,Ground Duels,Forward Passes,Total Touches In Opposition Box,Index,Duels won,Shots On Target ( inc goals ),Total Fouls Won,Aerial Duels won,Unsuccessful Dribbles,Duels,Total Clearances,Goals Conceded,Unsuccessful Crosses & Corners,Games Played,Unsuccessful Corners into Box,Ground Duels lost,Leftside Passes,Goals from Inside Box,Successful Open Play Passes,Total Successful Passes ( Excl Crosses & Corners ) ,Aerial Duels,Tackles Won,Duels lost,Interceptions,Ground Duels won,Winning Goal,Successful Crosses & Corners,Unsuccessful Long Passes,Successful Crosses open play,Offsides,Throw Ins to Own Player,Successful Lay-offs,Unsuccessful Launches,Shots Off Target (inc woodwork),Blocks,Successful Long Passes,Left Foot Goals,Clean Sheets,Tackles Lost,Successful Launches,Hit Woodwork,Assists (Intentional),Unsuccessful lay-offs,Goal Assists,Through balls,Throw Ins to Opposition Player,Handballs conceded,Last Man Tackle,Successful Corners into Box,Second Goal Assists,Attempts from Set Pieces,Foul Won Penalty,Headed Goals,Penalties Taken,Penalty Goals,Saves Made,GK Successful Distribution,Penalties Conceded,Punches,Penalties Saved,Goalkeeper Smother,Catches,Saves Made from Outside Box,Saves made - parried,Saves Made from Inside Box,Penalties Faced,Saves from Penalty,Saves made - caught,GK Unsuccessful Distribution,Goals from Outside Box,Clearances Off the Line,Own Goal Scored,Home Goals,Away Goals,Goal Kicks,Crosses not Claimed,Total Red Cards,Red Cards - 2nd Yellow,Drops,Straight Red Cards,Other Goals,Set Pieces Goals,Penalties Off Target
USA_USL_League_One,2020,FC Tucson,5mlb8gmahsuqedawyil2tmz8p,R. Howell,Midfielder,95,3.0,294.0,12.0,,,136.0,2.0,4.0,27.0,69.0,,4.0,,5.0,30.0,57.0,6.0,11.0,1.0,137.0,2.0,3.0,4.0,116.0,4.0,1.0,13.0,36.0,5.0,13.0,2.0,23.0,2.0,6.0,3.0,191.0,,14.0,1.0,24.0,40.0,3.0,10.0,17.0,,4.0,3.0,3.0,32.0,3.0,4.0,3.0,14.0,,10.0,34.0,,123.0,124.0,8.0,1.0,15.0,,14.0,0.0,2.0,2.0,2.0,,4.0,1.0,,1.0,,8.0,,,5.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_League_One,2020,FC Tucson,afw0d1iesr2uueu8200rbn561,A. Knight,Goalkeeper,99,,630.0,,,,108.0,,,,4.0,,,2.0,,60.0,147.0,2.0,2.0,,208.0,,1.0,,119.0,4.0,,57.0,46.0,,41.0,,63.0,7.0,,16.0,282.0,,7.0,,5.0,106.0,,10.0,5.0,,3.0,,,5.0,6.0,6.0,,7.0,,,56.0,,86.0,151.0,,1.0,,,5.0,0.0,,55.0,,,,,19.0,,,32.0,,2.0,1.0,8.0,,,,,,,1.0,1.0,,,,,,,,26.0,82.0,,2.0,1.0,1.0,,11.0,9.0,15.0,1.0,1.0,,18.0,,,,,,67.0,1.0,,,,,,,
USA_USL_League_One,2020,FC Tucson,9tra1ncwpzxln3jit1g2rjqzu,D. Lewis,Midfielder,50,,52.0,5.0,,,22.0,1.0,4.0,10.0,10.0,1.0,1.0,1.0,,14.0,7.0,2.0,5.0,,23.0,,1.0,2.0,16.0,2.0,,6.0,5.0,,3.0,,3.0,,2.0,3.0,40.0,,5.0,1.0,9.0,5.0,3.0,10.0,4.0,,,,2.0,9.0,,3.0,,5.0,,5.0,3.0,,16.0,17.0,,2.0,5.0,2.0,4.0,0.0,,1.0,,,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_League_One,2020,FC Tucson,75ya8t62q1sp6ew1nlanfdduy,A. Liadi,Forward,9,9.0,979.0,4.0,3.0,2.0,165.0,5.0,35.0,47.0,78.0,5.0,9.0,,29.0,153.0,41.0,11.0,57.0,3.0,181.0,8.0,19.0,15.0,107.0,10.0,24.0,62.0,44.0,11.0,65.0,6.0,25.0,11.0,16.0,6.0,407.0,,15.0,11.0,114.0,50.0,49.0,10.0,78.0,12.0,30.0,22.0,17.0,165.0,5.0,10.0,9.0,15.0,,58.0,40.0,3.0,104.0,119.0,51.0,5.0,87.0,4.0,56.0,0.0,,5.0,,14.0,1.0,3.0,,12.0,2.0,12.0,,1.0,6.0,,1.0,1.0,,3.0,,1.0,2.0,,,,,2.0,1.0,,,,,,,,,,,,,,,,,,,,0.0,3.0,,,,,,,,,
USA_USL_League_One,2020,FC Tucson,3ebdkaen0epb09q1cnx4za3ca,N. Logue,Defender,20,2.0,1440.0,,,,945.0,4.0,1.0,38.0,302.0,4.0,7.0,2.0,16.0,198.0,512.0,26.0,77.0,3.0,994.0,,17.0,3.0,686.0,17.0,12.0,181.0,357.0,7.0,129.0,4.0,70.0,16.0,17.0,54.0,1187.0,,16.0,10.0,61.0,502.0,25.0,10.0,61.0,4.0,5.0,27.0,,104.0,63.0,19.0,2.0,16.0,,27.0,97.0,,768.0,813.0,43.0,16.0,43.0,17.0,34.0,0.0,1.0,104.0,1.0,,5.0,,42.0,8.0,14.0,127.0,,4.0,10.0,14.0,1.0,,,,,,,,,,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_League_One,2020,FC Tucson,7unwskjpexppivb5pbqmspz6y,D. Longdon,Midfielder,2,1.0,92.0,6.0,,,6.0,,7.0,4.0,5.0,,2.0,,4.0,17.0,1.0,,1.0,,6.0,,3.0,1.0,5.0,,4.0,1.0,1.0,3.0,2.0,1.0,5.0,,2.0,,38.0,,6.0,,13.0,1.0,10.0,10.0,5.0,,3.0,1.0,2.0,18.0,,,1.0,6.0,,9.0,,,5.0,5.0,5.0,,13.0,,4.0,0.0,1.0,,1.0,2.0,1.0,,,4.0,,,,,,,,,,,,5.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_League_One,2020,FC Tucson,5kca3m71m6b4gxny495rwnasq,G. Magana-Rivera,Midfielder,17,,99.0,1.0,,,22.0,,2.0,6.0,9.0,1.0,,,2.0,6.0,11.0,1.0,1.0,,22.0,1.0,1.0,1.0,19.0,1.0,,2.0,4.0,,2.0,,2.0,1.0,,,33.0,,2.0,1.0,10.0,7.0,1.0,10.0,6.0,,4.0,,,12.0,,1.0,,2.0,,4.0,5.0,,20.0,20.0,2.0,1.0,6.0,1.0,6.0,0.0,,1.0,,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_League_One,2020,FC Tucson,eaulxpgb8yhnk0cfpwcpzks4q,C. Merancio,Goalkeeper,1,,810.0,,,,131.0,,,,28.0,1.0,,,,80.0,148.0,,,3.0,252.0,,1.0,,129.0,13.0,1.0,76.0,41.0,,60.0,,61.0,9.0,,16.0,322.0,,9.0,,3.0,159.0,1.0,10.0,4.0,,2.0,2.0,,5.0,6.0,13.0,,9.0,,1.0,52.0,,96.0,176.0,2.0,,1.0,,2.0,0.0,,76.0,,,,1.0,31.0,1.0,,47.0,,2.0,,17.0,,,,1.0,,,,,,,,,,,,25.0,93.0,,1.0,,2.0,5.0,11.0,10.0,14.0,3.0,,1.0,27.0,,,,,,95.0,,,,,,,,
USA_USL_League_One,2020,FC Tucson,cc6t2lpi174awgy8wk96cjkyd,Elivelton,Defender,6,13.0,1153.0,2.0,3.0,,523.0,7.0,26.0,103.0,241.0,1.0,9.0,1.0,10.0,193.0,204.0,32.0,85.0,2.0,538.0,11.0,19.0,13.0,388.0,13.0,23.0,104.0,165.0,17.0,88.0,3.0,72.0,14.0,24.0,38.0,835.0,9.0,16.0,15.0,132.0,151.0,23.0,10.0,90.0,8.0,31.0,15.0,10.0,157.0,20.0,14.0,22.0,16.0,4.0,57.0,119.0,3.0,422.0,434.0,25.0,16.0,67.0,16.0,75.0,1.0,11.0,19.0,6.0,2.0,29.0,4.0,7.0,15.0,1.0,46.0,1.0,,16.0,5.0,,1.0,,2.0,1.0,3.0,,,4.0,,1.0,,2.0,,,,,,,,,,,,,,,,,,,,2.0,1.0,,,,,,,,,
USA_USL_League_One,2020,FC Tucson,b669yz7ehf8o1ia03vd28yove,J. Pena,Midfielder,27,4.0,450.0,,,,176.0,1.0,6.0,40.0,53.0,2.0,1.0,1.0,3.0,55.0,105.0,7.0,19.0,,182.0,,5.0,,149.0,3.0,,27.0,69.0,1.0,15.0,,30.0,5.0,4.0,16.0,286.0,,5.0,4.0,32.0,64.0,3.0,10.0,19.0,,8.0,4.0,3.0,39.0,9.0,4.0,4.0,5.0,,17.0,9.0,,149.0,155.0,7.0,6.0,20.0,6.0,15.0,0.0,3.0,8.0,3.0,1.0,36.0,,2.0,,1.0,6.0,,3.0,1.0,,,,,,,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_League_One,2020,FC Tucson,6gg0cv3db0nowxmsxa8wqt3sa,G. Godoy,Forward,19,8.0,952.0,4.0,3.0,3.0,234.0,3.0,12.0,88.0,113.0,2.0,6.0,2.0,18.0,102.0,81.0,9.0,42.0,1.0,248.0,8.0,10.0,1.0,181.0,9.0,20.0,58.0,77.0,14.0,53.0,7.0,20.0,11.0,9.0,13.0,383.0,,15.0,5.0,46.0,52.0,34.0,10.0,39.0,7.0,12.0,17.0,6.0,81.0,6.0,11.0,8.0,15.0,,24.0,31.0,2.0,176.0,190.0,35.0,4.0,42.0,4.0,22.0,1.0,4.0,16.0,4.0,10.0,5.0,7.0,7.0,13.0,2.0,9.0,,2.0,5.0,,,,1.0,,,1.0,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,1.0,,,2.0,1.0,,,,,,,,,
USA_USL_League_One,2020,FC Tucson,asy97zdxk0352toy38huzk222,T. Silva,Defender,33,21.0,721.0,1.0,,,297.0,4.0,12.0,69.0,134.0,1.0,2.0,1.0,10.0,116.0,117.0,16.0,36.0,3.0,306.0,,14.0,3.0,222.0,10.0,1.0,60.0,125.0,4.0,59.0,1.0,36.0,8.0,12.0,22.0,524.0,5.0,9.0,4.0,55.0,107.0,5.0,10.0,26.0,,5.0,2.0,2.0,67.0,19.0,11.0,21.0,9.0,,31.0,5.0,,238.0,246.0,12.0,12.0,41.0,11.0,24.0,0.0,5.0,24.0,4.0,1.0,80.0,,15.0,1.0,4.0,24.0,,1.0,4.0,6.0,,1.0,,1.0,,7.0,2.0,,1.0,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,
USA_USL_League_One,2020,FC Tucson,8e6kj3506n4gum041dok8v1ex,R. Sommersall,Midfielder,44,1.0,628.0,1.0,,,308.0,,12.0,50.0,103.0,1.0,2.0,,8.0,70.0,176.0,17.0,36.0,2.0,323.0,5.0,11.0,9.0,254.0,11.0,1.0,44.0,102.0,3.0,28.0,,39.0,8.0,7.0,17.0,420.0,,9.0,9.0,70.0,83.0,1.0,10.0,43.0,1.0,13.0,4.0,7.0,82.0,2.0,11.0,1.0,9.0,,31.0,88.0,,264.0,279.0,12.0,10.0,39.0,17.0,39.0,0.0,,8.0,,,1.0,1.0,1.0,,1.0,25.0,,,7.0,1.0,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_League_One,2020,FC Tucson,6kur4ylifkikbcmr3c2owmeei,A. Valenzuela,Defender,26,1.0,100.0,2.0,1.0,,37.0,1.0,1.0,2.0,7.0,1.0,,,3.0,12.0,21.0,1.0,2.0,1.0,37.0,,1.0,1.0,25.0,1.0,3.0,9.0,,,7.0,,2.0,1.0,,3.0,54.0,,3.0,1.0,5.0,28.0,3.0,10.0,3.0,3.0,,1.0,,9.0,4.0,1.0,1.0,3.0,,3.0,7.0,1.0,28.0,28.0,4.0,1.0,6.0,3.0,2.0,1.0,,7.0,,,,,4.0,,1.0,3.0,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.0,,,,,,,,,
USA_USL_League_One,2020,FC Tucson,1s4bgiiuikc6kw15kl3dx4gdl,E. Virgen,Midfielder,23,,907.0,2.0,1.0,1.0,529.0,1.0,4.0,86.0,189.0,3.0,8.0,2.0,7.0,58.0,328.0,18.0,32.0,1.0,554.0,1.0,10.0,2.0,489.0,10.0,3.0,37.0,183.0,6.0,19.0,,44.0,10.0,11.0,19.0,660.0,,12.0,4.0,60.0,107.0,4.0,10.0,41.0,1.0,15.0,7.0,1.0,74.0,8.0,12.0,1.0,12.0,,26.0,178.0,,492.0,517.0,14.0,13.0,33.0,16.0,34.0,0.0,,5.0,,,2.0,,3.0,2.0,4.0,28.0,,4.0,5.0,2.0,,,1.0,,,,1.0,,,,,,,,,,,1.0,,,,,,,,,,,,1.0,,,1.0,0.0,,,,,,,,,
