liga,temporada,equipo,id,nombre,posicion,dorsal,Aerial Duels,Aerial Duels lost,Aerial Duels won,Appearances,Backward Passes,Carries,Duels,Duels lost,Duels won,Forward Passes,Foul Attempted Tackle,Games Played,Goals,Goals Conceded,Goals Conceded Inside Box,Goals from Inside Box,Ground Duels,Ground Duels lost,Ground Duels won,Index,Leftside Passes,Offsides,Open Play Passes,Overruns,Penalties Taken,Penalty Goals,Progressive Carries,PutThrough/Blocked Distribution,PutThrough/Blocked Distribution Won,Recoveries,Right Foot Goals,Rightside Passes,Shots On Target ( inc goals ),Substitute On,Successful Dribbles,Successful Lay-offs,Successful Long Passes,Successful Open Play Passes,Successful Passes Opposition Half,Successful Passes Own Half,Successful Short Passes,Tackles Won,Throw Ins to Opposition Player,Time Played,Times Tackled,Total Big Chances Scored,Total Clearances,Total Fouls Conceded,Total Losses Of Possession,Total Passes,Total Shots,Total Successful Passes ( Excl Crosses & Corners ) ,Total Tackles,Total Touches In Opposition Box,Total Unsuccessful Passes ( Excl Crosses & Corners ),Touches,Unsuccessful Dribbles,Unsuccessful Long Passes,Unsuccessful Passes Opposition Half,Unsuccessful Short Passes,Yellow Cards,Home Goals,Away Goals,Winning Goal,Blocked Shots,Blocks,Corners Won,Final Third Touches,Goals Conceded Outside Box,Goals Openplay,Handballs conceded,Hit Woodwork,Key Passes (Attempt Assists),Penalty Goals Conceded,Shots Off Target (inc woodwork),Starts,Straight Red Cards,Substitute Off,Throw Ins to Own Player,Total Big Chances Missed,Total Fouls Won,Total Red Cards,Unsuccessful Crosses & Corners,Unsuccessful Crosses open play,Unsuccessful Launches,Unsuccessful Passes Own Half,Clean Sheets,Clearances Off the Line,Interceptions,Successful Launches,Tackles Lost,Unsuccessful lay-offs,Assists (Intentional),Corners Taken (incl short corners),Foul Won Penalty,Goal Assists,Second Goal Assists,Successful Crosses & Corners,Successful Crosses open play,Total Big Chances Created,Unsuccessful Corners into Box,Attempts from Set Pieces,Direct Setpiece Goals,Goals from Outside Box,Set Pieces Goals,Successful Corners into Box,Through balls,GK Successful Distribution,Goal Kicks,Left Foot Goals,Headed Goals,Penalties Conceded,Total Big Chances Saved,Catches,Drops,GK Unsuccessful Distribution,Goalkeeper Smother,Penalties Faced,Penalties Saved,Punches,Saves Made,Saves Made from Inside Box,Saves Made from Outside Box,Saves from Penalty,Saves made - caught,Saves made - parried,Own Goal Scored,Last Player Tackle,Red Cards - 2nd Yellow,Crosses not Claimed,Penalties Off Target,Direct Corner Goals
USA_USL_League_One,2025,Union Omaha,a8alzcksq7wr7d2fhjtdh4hec,R. Jiba,Defender,27,11.0,7.0,4.0,17.0,23.0,32.0,43.0,18.0,25.0,20.0,2.0,17.0,2.0,6.0,4.0,2.0,32.0,11.0,21.0,10.0,17.0,,92.0,1.0,,,20.0,8.0,5.0,17.0,,32.0,4.0,14.0,5.0,6.0,3.0,70.0,42.0,29.0,67.0,4.0,,295.0,7.0,1.0,2.0,3.0,54.0,92.0,8.0,70.0,8.0,14.0,22.0,181.0,3.0,,24.0,22.0,,2.0,0.0,0.0,,1.0,2.0,26.0,2.0,1.0,,,1.0,,4.0,3.0,,3.0,7.0,3.0,8.0,,5.0,5.0,,3.0,,,1.0,,4.0,,,,1.0,,,1.0,1.0,1.0,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,
USA_USL_League_One,2025,Union Omaha,52zojwl05fu0y4cuc8ywqnrh1,B. Kallman,Defender,14,74.0,15.0,59.0,22.0,54.0,281.0,137.0,36.0,101.0,437.0,6.0,22.0,,27.0,23.0,,63.0,21.0,42.0,10.0,303.0,,1107.0,,,,158.0,4.0,1.0,59.0,,376.0,,2.0,1.0,,75.0,954.0,309.0,699.0,933.0,7.0,,1740.0,1.0,,129.0,19.0,174.0,1170.0,3.0,1008.0,15.0,10.0,162.0,1411.0,1.0,90.0,110.0,72.0,7.0,,,0.0,2.0,6.0,1.0,5.0,4.0,,,1.0,,2.0,3.0,20.0,,3.0,,,27.0,,,,50.0,52.0,6.0,,26.0,11.0,8.0,,,,,,,,,,,,,,,,,12.0,12.0,,,,,,,,,,,,,,,,,,,1.0,,,,
USA_USL_League_One,2025,Union Omaha,bi0hhtxpz0xvq0xfpj0otoc89,P. Kasim,Midfielder,10,12.0,10.0,2.0,23.0,153.0,148.0,90.0,52.0,38.0,96.0,8.0,23.0,4.0,10.0,6.0,4.0,78.0,42.0,36.0,10.0,167.0,4.0,476.0,2.0,,,61.0,20.0,10.0,58.0,,78.0,13.0,9.0,14.0,34.0,22.0,394.0,249.0,172.0,390.0,6.0,,1187.0,24.0,3.0,8.0,14.0,156.0,494.0,21.0,412.0,10.0,33.0,82.0,712.0,8.0,18.0,83.0,64.0,3.0,3.0,1.0,2.0,12.0,1.0,8.0,163.0,4.0,3.0,1.0,1.0,20.0,1.0,8.0,14.0,,14.0,8.0,1.0,12.0,,17.0,16.0,5.0,16.0,,,5.0,,4.0,2.0,2.0,,,2.0,,9.0,9.0,2.0,,1.0,,,,,1.0,,,4.0,,,,,,,,,,,,,,,,,,,,,,
USA_USL_League_One,2025,Union Omaha,6cnor5fkcimp64kmyhgn9ctn8,B. Knapp,Midfielder,15,79.0,27.0,52.0,30.0,207.0,344.0,218.0,92.0,126.0,471.0,13.0,30.0,,34.0,26.0,,139.0,65.0,74.0,10.0,398.0,1.0,1322.0,2.0,,,167.0,39.0,19.0,122.0,,267.0,4.0,4.0,6.0,23.0,49.0,1091.0,629.0,490.0,1059.0,21.0,19.0,2360.0,22.0,,53.0,31.0,346.0,1343.0,12.0,1108.0,37.0,26.0,235.0,1790.0,9.0,67.0,201.0,168.0,4.0,,,0.0,6.0,5.0,8.0,140.0,8.0,,,,18.0,2.0,8.0,26.0,,12.0,71.0,1.0,32.0,,32.0,32.0,36.0,66.0,5.0,,31.0,12.0,16.0,2.0,,,,,1.0,11.0,11.0,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,
USA_USL_League_One,2025,Union Omaha,2nu3jw4piu1qnqha0kdq8nzai,B. Malone,Defender,3,4.0,2.0,2.0,1.0,5.0,9.0,11.0,5.0,6.0,34.0,1.0,1.0,,3.0,2.0,,7.0,3.0,4.0,10.0,10.0,,59.0,,,,4.0,,,2.0,,14.0,,,,,4.0,45.0,20.0,28.0,44.0,,,90.0,1.0,,5.0,2.0,19.0,63.0,,48.0,,2.0,15.0,85.0,,5.0,7.0,10.0,1.0,,,0.0,1.0,,1.0,,1.0,,,,,,,1.0,,,4.0,,4.0,,,,5.0,8.0,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_League_One,2025,Union Omaha,a15ecw8anfitp7u6by6rae7ai,I. Martínez,Midfielder,30,27.0,16.0,11.0,26.0,118.0,130.0,139.0,69.0,70.0,149.0,11.0,26.0,1.0,17.0,12.0,,112.0,53.0,59.0,10.0,121.0,,517.0,,,,51.0,27.0,11.0,56.0,1.0,153.0,2.0,9.0,5.0,10.0,22.0,431.0,275.0,196.0,428.0,28.0,1.0,1347.0,15.0,,21.0,26.0,182.0,541.0,10.0,450.0,39.0,20.0,91.0,814.0,6.0,18.0,112.0,73.0,1.0,0.0,1.0,1.0,4.0,2.0,6.0,109.0,5.0,1.0,2.0,1.0,28.0,,8.0,17.0,,14.0,5.0,1.0,15.0,,44.0,15.0,5.0,23.0,2.0,,19.0,3.0,11.0,1.0,5.0,43.0,,5.0,,21.0,3.0,4.0,22.0,,,1.0,,17.0,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_League_One,2025,Union Omaha,14m1w9eageg8zqy784etxzso9,M. Milanese,Defender,5,42.0,19.0,23.0,23.0,71.0,219.0,151.0,67.0,84.0,427.0,8.0,23.0,,27.0,22.0,,109.0,48.0,61.0,10.0,166.0,1.0,968.0,,,,127.0,14.0,6.0,72.0,,344.0,1.0,4.0,6.0,1.0,75.0,811.0,337.0,513.0,769.0,28.0,11.0,1655.0,13.0,,90.0,24.0,217.0,1008.0,2.0,844.0,42.0,7.0,164.0,1337.0,8.0,88.0,126.0,76.0,7.0,,,0.0,,8.0,4.0,,5.0,,,,11.0,1.0,1.0,19.0,,5.0,52.0,,13.0,1.0,12.0,12.0,43.0,50.0,3.0,,19.0,24.0,14.0,,1.0,,,1.0,,6.0,6.0,4.0,,,,,,,1.0,5.0,6.0,,,1.0,,,,1.0,,,,,,,,,,,,,1.0,,,
USA_USL_League_One,2025,Union Omaha,ef7ozqlfiyffy3vi397qitd9m,R. Nuhu,Goalkeeper,24,3.0,,3.0,25.0,,37.0,10.0,,10.0,236.0,,25.0,,31.0,24.0,,7.0,,7.0,10.0,216.0,,329.0,,,,10.0,1.0,,188.0,,159.0,,,1.0,,80.0,290.0,38.0,477.0,435.0,,,2280.0,,,18.0,,100.0,611.0,,515.0,,,96.0,827.0,,95.0,70.0,1.0,,,,0.0,,,,,7.0,,,,,2.0,,25.0,,,,,6.0,,,,45.0,26.0,8.0,,,24.0,,,,,,,,,,,,,,,,,,263.0,179.0,,,,3.0,14.0,2.0,25.0,3.0,2.0,,6.0,60.0,35.0,22.0,,1.0,19.0,,,,1.0,,
USA_USL_League_One,2025,Union Omaha,a14n9od6gnngnm8vsvakprwgk,Sergio Ors,Midfielder,8,90.0,48.0,42.0,28.0,107.0,145.0,238.0,137.0,101.0,89.0,11.0,28.0,10.0,19.0,15.0,10.0,148.0,89.0,59.0,10.0,122.0,8.0,395.0,3.0,,,68.0,39.0,24.0,57.0,,78.0,20.0,12.0,24.0,23.0,8.0,289.0,200.0,91.0,282.0,16.0,,1559.0,49.0,7.0,8.0,28.0,239.0,396.0,47.0,290.0,24.0,93.0,106.0,732.0,22.0,8.0,98.0,98.0,2.0,7.0,3.0,3.0,12.0,1.0,16.0,143.0,4.0,7.0,1.0,1.0,13.0,2.0,27.0,16.0,,12.0,,13.0,13.0,,16.0,15.0,3.0,24.0,2.0,,8.0,1.0,8.0,4.0,2.0,1.0,,2.0,,1.0,1.0,2.0,1.0,,,,,,1.0,,,5.0,5.0,,,,,,,,,,,,,,,,,,,,,
USA_USL_League_One,2025,Union Omaha,gqwm9a2a8wdrj3uws09yj0tl,C. Ostrem,Defender,20,74.0,28.0,46.0,30.0,234.0,394.0,243.0,109.0,134.0,466.0,14.0,30.0,,38.0,29.0,,169.0,81.0,88.0,10.0,48.0,1.0,1184.0,5.0,,,238.0,68.0,18.0,111.0,,452.0,3.0,,25.0,11.0,48.0,850.0,539.0,386.0,816.0,33.0,68.0,2690.0,40.0,,73.0,29.0,673.0,1200.0,12.0,864.0,39.0,67.0,336.0,2109.0,22.0,89.0,417.0,247.0,5.0,,,0.0,12.0,8.0,33.0,321.0,9.0,,2.0,1.0,45.0,2.0,9.0,30.0,,3.0,210.0,1.0,27.0,,166.0,104.0,48.0,85.0,8.0,,31.0,17.0,6.0,2.0,9.0,72.0,,10.0,,61.0,40.0,17.0,48.0,,,,,19.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_League_One,2025,Union Omaha,a3eln6gas8765a3pn6ecqjvxm,M. Ouamri,Forward,9,6.0,5.0,1.0,4.0,16.0,10.0,15.0,11.0,4.0,9.0,,4.0,,4.0,3.0,,9.0,6.0,3.0,10.0,7.0,2.0,41.0,,,,7.0,1.0,1.0,6.0,,9.0,1.0,3.0,,2.0,1.0,31.0,25.0,6.0,30.0,,,176.0,1.0,,,4.0,25.0,41.0,7.0,31.0,1.0,13.0,10.0,75.0,1.0,3.0,7.0,7.0,2.0,,,0.0,3.0,,2.0,,1.0,,,,2.0,,6.0,1.0,,1.0,,1.0,2.0,,,,3.0,3.0,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_League_One,2025,Union Omaha,eiyzqnfh8r8aduel0seou7nu2,S. Owusu,Defender,4,72.0,31.0,41.0,28.0,68.0,366.0,160.0,71.0,89.0,718.0,14.0,28.0,1.0,26.0,19.0,1.0,88.0,40.0,48.0,10.0,611.0,,1570.0,,,,211.0,19.0,11.0,95.0,,231.0,2.0,2.0,6.0,,129.0,1362.0,538.0,881.0,1288.0,14.0,,2349.0,7.0,1.0,148.0,29.0,235.0,1628.0,8.0,1417.0,20.0,22.0,211.0,1972.0,4.0,135.0,156.0,76.0,2.0,1.0,0.0,0.0,1.0,21.0,,15.0,7.0,,,1.0,7.0,1.0,6.0,26.0,,1.0,2.0,,25.0,,1.0,1.0,70.0,56.0,9.0,1.0,34.0,33.0,6.0,,,,,,,2.0,2.0,1.0,,,,,,,,5.0,5.0,,1.0,,,,,,,,,,,,,,,,1.0,3.0,,,,
USA_USL_League_One,2025,Union Omaha,b66bnyuont72869noaqhskzu2,J. Ramsey,Defender,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_League_One,2025,Union Omaha,6ge4wgnjmai5596imt97hev6y,M. Schneider,Midfielder,23,127.0,56.0,71.0,28.0,243.0,292.0,359.0,169.0,190.0,568.0,31.0,28.0,3.0,38.0,29.0,1.0,232.0,113.0,119.0,10.0,377.0,,1600.0,,,,143.0,56.0,24.0,143.0,2.0,475.0,16.0,,6.0,23.0,77.0,1341.0,769.0,650.0,1320.0,33.0,1.0,2543.0,18.0,,37.0,77.0,371.0,1663.0,42.0,1397.0,52.0,46.0,266.0,2151.0,4.0,66.0,253.0,200.0,15.0,2.0,1.0,1.0,12.0,4.0,15.0,136.0,9.0,1.0,1.0,3.0,38.0,2.0,26.0,28.0,,2.0,1.0,4.0,63.0,,54.0,21.0,35.0,67.0,6.0,,46.0,10.0,19.0,,3.0,39.0,,3.0,,22.0,10.0,9.0,28.0,13.0,1.0,2.0,,10.0,2.0,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,1.0
USA_USL_League_One,2025,Union Omaha,8fb62dbrpiodc3n3csiw8rz3e,R. Shealy,Goalkeeper,12,,,,1.0,,2.0,,,,7.0,,1.0,,3.0,2.0,,,,,10.0,3.0,,12.0,,,,,,,7.0,,6.0,,,,,2.0,10.0,2.0,12.0,12.0,,,90.0,,,1.0,,3.0,16.0,,14.0,,,2.0,25.0,,2.0,2.0,,,,,0.0,,,,,1.0,,,,,,,1.0,,,,,,,,,2.0,,,,,2.0,,,,,,,,,,,,,,,,,,8.0,3.0,,,,,,,,1.0,,,1.0,1.0,1.0,,,,,,,,,,
USA_USL_League_One,2025,Union Omaha,8ndqdp9mhka7ggweuanmg3xlh,Stéfano,Midfielder,29,69.0,36.0,33.0,18.0,52.0,54.0,137.0,72.0,65.0,42.0,4.0,18.0,3.0,8.0,7.0,2.0,68.0,36.0,32.0,10.0,41.0,7.0,173.0,,,,23.0,8.0,2.0,21.0,2.0,43.0,14.0,8.0,6.0,15.0,2.0,114.0,83.0,39.0,117.0,2.0,,1013.0,26.0,2.0,1.0,10.0,130.0,178.0,27.0,119.0,4.0,64.0,59.0,342.0,11.0,2.0,56.0,57.0,1.0,3.0,0.0,1.0,6.0,2.0,5.0,106.0,1.0,3.0,1.0,2.0,10.0,,13.0,10.0,,7.0,1.0,9.0,22.0,,6.0,6.0,1.0,9.0,1.0,,2.0,,2.0,3.0,1.0,,1.0,2.0,,3.0,3.0,3.0,,,,1.0,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,
USA_USL_League_One,2025,Union Omaha,dv4dlgd88th26wz9m5lcn17ca,L. Wootton,Midfielder,16,48.0,22.0,26.0,26.0,133.0,206.0,184.0,82.0,102.0,184.0,12.0,26.0,,17.0,13.0,,136.0,60.0,76.0,10.0,163.0,1.0,608.0,1.0,,,89.0,25.0,13.0,51.0,,137.0,3.0,12.0,12.0,6.0,16.0,501.0,245.0,271.0,494.0,23.0,10.0,1306.0,23.0,,25.0,21.0,195.0,617.0,11.0,510.0,44.0,22.0,107.0,934.0,6.0,25.0,90.0,82.0,3.0,,,0.0,7.0,4.0,9.0,42.0,4.0,,1.0,,6.0,1.0,8.0,14.0,,11.0,37.0,,20.0,,21.0,21.0,14.0,38.0,3.0,,12.0,4.0,21.0,2.0,,,,,,6.0,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
