liga,temporada,equipo,id,nombre,posicion,dorsal,Duels lost,Tackles Lost,Total Clearances,Aerial Duels won,Yellow Cards,Time Played,Unsuccessful Short Passes,Throw Ins to Own Player,Goals Conceded Outside Box,Assists (Intentional),Unsuccessful Dribbles,Forward Passes,Total Unsuccessful Passes ( Excl Crosses & Corners ),Foul Attempted Tackle,Unsuccessful Passes Opposition Half,Tackles Won,Blocked Shots,Successful Passes Own Half,Substitute On,Key Passes (Attempt Assists),Goals Conceded Inside Box,Substitute Off,Total Fouls Won,Successful Crosses & Corners,Successful Dribbles,Recoveries,Overruns,Throw Ins to Opposition Player,Unsuccessful Long Passes,Shots Off Target (inc woodwork),Leftside Passes,Total Fouls Conceded,Goals Conceded,PutThrough/Blocked Distribution,Duels,Starts,Unsuccessful Launches,Through balls,Aerial Duels lost,Aerial Duels,Total Shots,Total Losses Of Possession,Successful Open Play Passes,Times Tackled,Ground Duels,Successful Crosses open play,Penalty Goals Conceded,Goal Assists,Appearances,Unsuccessful Passes Own Half,Unsuccessful Crosses & Corners,Total Touches In Opposition Box,Backward Passes,Penalties Conceded,Total Tackles,Touches,Interceptions,Successful Short Passes,Successful Passes Opposition Half,Successful Lay-offs,Successful Launches,Total Successful Passes ( Excl Crosses & Corners ) ,Unsuccessful lay-offs,Total Passes,Blocks,Open Play Passes,Duels won,Shots On Target ( inc goals ),Successful Long Passes,Ground Duels lost,Games Played,Rightside Passes,Index,PutThrough/Blocked Distribution Won,Unsuccessful Crosses open play,Ground Duels won,Corners Won,Winning Goal,Right Foot Goals,Goals,Offsides,Left Foot Goals,Hit Woodwork,Headed Goals,Goals from Inside Box,Clean Sheets,Home Goals,Away Goals,Total Red Cards,Goal Kicks,GK Successful Distribution,Straight Red Cards,Goals from Outside Box,Attempts from Set Pieces,Clearances Off the Line,Successful Corners into Box,Foul Won Penalty,Red Cards - 2nd Yellow,Set Pieces Goals,Unsuccessful Corners into Box,Corners Taken (incl short corners),Penalties Taken,Penalty Goals,Handballs conceded,Other Goals,Own Goal Scored,Punches,Saves made - parried,Saves Made,GK Unsuccessful Distribution,Catches,Saves Made from Outside Box,Saves Made from Inside Box,Penalties Faced,Drops,Goalkeeper Smother,Saves made - caught,Last Player Tackle,Second Goal Assists,Penalties Saved,Saves from Penalty,Penalties Off Target,Crosses not Claimed
USA_USL_League_One,2024,South Georgia Tormenta FC,bjynepnucg7xix0iqjk9cn4es,M. Mejia,Goalkeeper,33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_League_One,2024,South Georgia Tormenta FC,8a64svtccx7ja8431y65zm13o,C. Mocyunas,Defender,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_League_One,2024,South Georgia Tormenta FC,1gqh3i0wcqcnd0tnaz8k5u0dm,F. Parker,Goalkeeper,1,,1.0,17.0,3.0,3.0,1359.0,,,4.0,,,201.0,118.0,,88.0,,,219.0,,,22.0,2.0,6.0,,,136.0,,,118.0,,84.0,,26.0,1.0,9.0,16.0,55.0,,,3.0,,120.0,133.0,,6.0,,2.0,,16.0,30.0,,,,,1.0,539.0,,194.0,33.0,,18.0,252.0,,370.0,,180.0,9.0,,58.0,,16.0,85.0,10.0,,,6.0,1.0,0.0,,,,,,,,4.0,,,,132.0,180.0,,,,,,,,,,,,,,,,9.0,12.0,49.0,37.0,5.0,17.0,32.0,2.0,2.0,2.0,1.0,,,,,,
USA_USL_League_One,2024,South Georgia Tormenta FC,30yhcwhswigj9a1cllu8fp4kq,J. Ramos,Defender,3,44.0,7.0,21.0,18.0,3.0,622.0,46.0,35.0,3.0,,7.0,115.0,62.0,8.0,54.0,14.0,4.0,99.0,11.0,6.0,18.0,4.0,9.0,3.0,11.0,41.0,,6.0,16.0,2.0,59.0,11.0,21.0,14.0,103.0,6.0,8.0,,20.0,38.0,4.0,103.0,224.0,10.0,65.0,3.0,1.0,,17.0,20.0,12.0,19.0,67.0,,21.0,463.0,9.0,209.0,131.0,2.0,4.0,227.0,1.0,289.0,2.0,286.0,59.0,2.0,18.0,24.0,17.0,48.0,10.0,4.0,12.0,41.0,7.0,0.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_League_One,2024,South Georgia Tormenta FC,e1m41wj8rl902fsnf9oygzdas,G. Rodríguez,Forward,17,24.0,,1.0,6.0,1.0,308.0,19.0,2.0,1.0,1.0,1.0,13.0,20.0,5.0,12.0,2.0,,21.0,8.0,2.0,7.0,1.0,7.0,,,7.0,2.0,,1.0,2.0,19.0,6.0,8.0,3.0,39.0,2.0,,,15.0,21.0,4.0,36.0,56.0,2.0,18.0,,,1.0,10.0,9.0,1.0,12.0,33.0,,2.0,121.0,1.0,59.0,39.0,6.0,,60.0,3.0,80.0,,75.0,15.0,2.0,1.0,9.0,10.0,15.0,10.0,2.0,1.0,9.0,1.0,1.0,,2.0,6.0,2.0,,,2.0,,2.0,0.0,,,,,,,,,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,
USA_USL_League_One,2024,South Georgia Tormenta FC,4i620dhlqjnt73wr5adx20991,D. Romig,Goalkeeper,12,1.0,,8.0,1.0,,621.0,3.0,,4.0,,,100.0,51.0,,41.0,,,85.0,2.0,,12.0,,,,,60.0,,,48.0,,20.0,,16.0,,2.0,6.0,20.0,,,1.0,,51.0,57.0,,1.0,,1.0,,8.0,10.0,,,,,,236.0,,71.0,20.0,,12.0,105.0,,156.0,,75.0,1.0,,34.0,1.0,8.0,36.0,10.0,,,,,0.0,,,,,,,,,,,,54.0,69.0,,,,,,,,,,,,,,,,6.0,9.0,31.0,16.0,7.0,13.0,17.0,1.0,1.0,,,,,,,,
USA_USL_League_One,2024,South Georgia Tormenta FC,bvsjecs6ghdsxrk6z0dbz9eui,P. Spengler,Midfielder,21,123.0,10.0,8.0,7.0,5.0,1240.0,78.0,5.0,3.0,3.0,28.0,153.0,96.0,22.0,108.0,21.0,7.0,139.0,6.0,17.0,19.0,12.0,27.0,4.0,32.0,80.0,2.0,1.0,18.0,8.0,144.0,31.0,22.0,40.0,220.0,15.0,7.0,6.0,18.0,25.0,15.0,232.0,394.0,56.0,195.0,2.0,1.0,3.0,21.0,21.0,33.0,26.0,100.0,,31.0,822.0,11.0,371.0,262.0,16.0,3.0,397.0,1.0,493.0,1.0,488.0,97.0,7.0,26.0,105.0,21.0,96.0,10.0,16.0,17.0,90.0,5.0,0.0,,2.0,,1.0,,1.0,1.0,,2.0,0.0,1.0,,,,1.0,,,2.0,,1.0,,11.0,14.0,,,1.0,,,,,,,,,,,,,,,,,,,
USA_USL_League_One,2024,South Georgia Tormenta FC,b3fcjyez6bx62n84767cxbiay,D. Steedman,Midfielder,8,77.0,11.0,12.0,18.0,4.0,1196.0,63.0,,4.0,2.0,8.0,167.0,85.0,23.0,83.0,25.0,3.0,278.0,4.0,10.0,16.0,13.0,19.0,9.0,12.0,64.0,1.0,,22.0,9.0,144.0,27.0,20.0,16.0,162.0,16.0,10.0,,17.0,35.0,13.0,164.0,529.0,18.0,127.0,,2.0,2.0,20.0,29.0,27.0,9.0,123.0,,36.0,869.0,14.0,500.0,279.0,4.0,2.0,548.0,2.0,633.0,5.0,613.0,85.0,4.0,48.0,60.0,20.0,199.0,10.0,9.0,13.0,67.0,9.0,0.0,,,,,1.0,,,,,,1.0,,,,,1.0,,8.0,,1.0,,8.0,17.0,,,,,,,,,,,,,,,,,,,,,,
USA_USL_League_One,2024,South Georgia Tormenta FC,f3qlyu81youfsj813s7bbinzd,C. Stretch,Defender,6,44.0,4.0,41.0,23.0,4.0,1350.0,45.0,42.0,6.0,,8.0,256.0,96.0,4.0,84.0,12.0,,366.0,3.0,12.0,25.0,3.0,7.0,12.0,5.0,44.0,,17.0,51.0,4.0,246.0,12.0,31.0,13.0,95.0,15.0,27.0,,18.0,41.0,5.0,162.0,566.0,11.0,54.0,12.0,2.0,1.0,18.0,36.0,24.0,15.0,93.0,,16.0,901.0,11.0,541.0,220.0,,11.0,574.0,,670.0,6.0,661.0,51.0,1.0,33.0,26.0,18.0,75.0,10.0,4.0,24.0,28.0,4.0,0.0,,,4.0,,,,,3.0,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,
USA_USL_League_One,2024,South Georgia Tormenta FC,2j3ujgpz5knx7tpo7q97b8ktm,C. Thorn,Defender,4,8.0,2.0,16.0,5.0,,323.0,16.0,24.0,1.0,,,54.0,27.0,1.0,30.0,3.0,,63.0,3.0,,9.0,1.0,,2.0,,7.0,,9.0,11.0,,41.0,1.0,10.0,8.0,18.0,3.0,8.0,,4.0,9.0,2.0,54.0,113.0,1.0,9.0,2.0,2.0,,6.0,8.0,11.0,5.0,30.0,,5.0,240.0,4.0,110.0,56.0,,2.0,117.0,,144.0,6.0,139.0,10.0,2.0,7.0,4.0,6.0,19.0,10.0,3.0,10.0,5.0,2.0,0.0,1.0,1.0,1.0,,,,1.0,1.0,0.0,1.0,,,,,,,,,,,,1.0,2.0,,,,,1.0,,,,,,,,,,,,,,,,,
USA_USL_League_One,2024,South Georgia Tormenta FC,6wegwy35lbahzmf41vhljn9ck,M. Tunbridge,Midfielder,16,46.0,,9.0,8.0,,762.0,70.0,3.0,4.0,1.0,13.0,125.0,100.0,6.0,124.0,2.0,5.0,76.0,11.0,16.0,13.0,7.0,5.0,17.0,17.0,23.0,,,30.0,5.0,84.0,11.0,17.0,8.0,78.0,8.0,6.0,3.0,11.0,19.0,11.0,172.0,214.0,18.0,59.0,3.0,,1.0,19.0,11.0,35.0,32.0,52.0,,2.0,488.0,4.0,191.0,164.0,3.0,2.0,223.0,,323.0,,310.0,32.0,6.0,32.0,35.0,19.0,62.0,10.0,3.0,17.0,24.0,14.0,0.0,,2.0,,2.0,,,2.0,,0.0,2.0,,,,,,1.0,,10.0,,,,11.0,22.0,,,1.0,,,,,,,,,,,,,,,,,,,
USA_USL_League_One,2024,South Georgia Tormenta FC,3phn757ls3kfjmbq5eknf6jca,S. Vivas,Forward,9,87.0,5.0,8.0,28.0,2.0,1410.0,66.0,,6.0,2.0,9.0,57.0,71.0,15.0,59.0,13.0,7.0,82.0,5.0,23.0,19.0,9.0,23.0,3.0,3.0,29.0,,,5.0,8.0,66.0,25.0,25.0,22.0,158.0,16.0,,4.0,30.0,58.0,29.0,131.0,243.0,27.0,100.0,3.0,2.0,2.0,21.0,16.0,4.0,60.0,119.0,,18.0,544.0,6.0,261.0,193.0,34.0,,272.0,4.0,343.0,1.0,314.0,71.0,21.0,11.0,57.0,21.0,101.0,10.0,10.0,4.0,43.0,7.0,1.0,5.0,8.0,18.0,2.0,,1.0,8.0,2.0,4.0,4.0,1.0,,,,,,,,,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,
USA_USL_League_One,2024,South Georgia Tormenta FC,3uyvzfylq1i5xnl6i90uap6uh,A. Walker,Midfielder,0,29.0,4.0,12.0,11.0,2.0,677.0,46.0,3.0,3.0,,2.0,114.0,55.0,10.0,47.0,13.0,3.0,176.0,1.0,7.0,16.0,5.0,7.0,,3.0,27.0,1.0,,9.0,1.0,113.0,13.0,19.0,17.0,67.0,8.0,2.0,1.0,6.0,17.0,5.0,75.0,331.0,5.0,50.0,,2.0,,9.0,10.0,2.0,6.0,69.0,,17.0,493.0,3.0,314.0,162.0,3.0,3.0,338.0,,393.0,7.0,386.0,38.0,4.0,24.0,23.0,9.0,97.0,10.0,8.0,2.0,27.0,,0.0,2.0,2.0,,,,,,1.0,2.0,0.0,,,,,2.0,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,
USA_USL_League_One,2024,South Georgia Tormenta FC,4wd9e8deyccom8ds1fde47re2,N. Watson,Forward,7,49.0,4.0,5.0,4.0,3.0,748.0,30.0,2.0,3.0,,9.0,37.0,41.0,8.0,39.0,2.0,2.0,35.0,10.0,5.0,11.0,8.0,3.0,3.0,6.0,30.0,1.0,,11.0,8.0,26.0,16.0,14.0,10.0,68.0,9.0,7.0,1.0,13.0,17.0,13.0,93.0,89.0,14.0,51.0,3.0,2.0,,19.0,17.0,15.0,31.0,53.0,,6.0,253.0,5.0,88.0,62.0,13.0,,94.0,3.0,135.0,,130.0,19.0,5.0,6.0,36.0,19.0,19.0,10.0,6.0,15.0,15.0,5.0,1.0,3.0,3.0,9.0,,,,3.0,,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_League_One,2024,South Georgia Tormenta FC,2vi76k2v9gbom4mzvcvk70vf8,A. Wehner,Forward,15,20.0,1.0,,3.0,,151.0,11.0,,,,6.0,5.0,11.0,2.0,11.0,2.0,2.0,4.0,8.0,3.0,5.0,1.0,1.0,2.0,2.0,11.0,2.0,,,1.0,7.0,3.0,5.0,3.0,29.0,1.0,,,4.0,7.0,1.0,32.0,28.0,12.0,22.0,2.0,,,9.0,1.0,1.0,4.0,12.0,,3.0,80.0,1.0,30.0,28.0,2.0,,30.0,,41.0,,39.0,9.0,,,16.0,9.0,17.0,10.0,,1.0,6.0,2.0,0.0,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
