liga,temporada,equipo,id,nombre,posicion,dorsal,PutThrough/Blocked Distribution Won,Unsuccessful Dribbles,Times Tackled,Successful Launches,Open Play Passes,Backward Passes,Total Passes,Aerial Duels lost,Total Unsuccessful Passes ( Excl Crosses & Corners ),Aerial Duels,Successful Open Play Passes,Tackles Won,Goals from Inside Box,Yellow Cards,Ground Duels won,Throw Ins to Opposition Player,Corners Won,Total Fouls Conceded,Goal Assists,Games Played,Through balls,Unsuccessful Crosses open play,Successful Crosses open play,Assists (Intentional),Successful Passes Own Half,Substitute Off,Unsuccessful Passes Opposition Half,Total Losses Of Possession,Foul Attempted Tackle,Duels lost,Unsuccessful Long Passes,Time Played,Total Touches In Opposition Box,Rightside Passes,Total Shots,PutThrough/Blocked Distribution,Appearances,Total Fouls Won,Total Successful Passes ( Excl Crosses & Corners ) ,Shots On Target ( inc goals ),Right Foot Goals,Aerial Duels won,Ground Duels,Key Passes (Attempt Assists),Leftside Passes,Touches,Throw Ins to Own Player,Blocks,Interceptions,Duels,Duels won,Successful Crosses & Corners,Clean Sheets,Unsuccessful Crosses & Corners,Successful Short Passes,Goals Conceded Inside Box,Ground Duels lost,Goals Conceded,Goals Conceded Outside Box,Offsides,Successful Long Passes,Unsuccessful Launches,Total Clearances,Forward Passes,Goals,Successful Passes Opposition Half,Shots Off Target (inc woodwork),Unsuccessful Short Passes,Unsuccessful Passes Own Half,Overruns,Total Tackles,Starts,Substitute On,Handballs conceded,Recoveries,Tackles Lost,Successful Dribbles,Index,Home Goals,Away Goals,Winning Goal,Corners Taken (incl short corners),Successful Lay-offs,Successful Corners into Box,Blocked Shots,Headed Goals,Unsuccessful lay-offs,Left Foot Goals,Unsuccessful Corners into Box,Set Pieces Goals,Goals from Outside Box,Attempts from Set Pieces,Penalties Taken,Hit Woodwork,Penalty Goals,Straight Red Cards,Penalties Conceded,Total Red Cards,GK Successful Distribution,Goal Kicks,Foul Won Penalty,Penalties Faced,Saves Made from Inside Box,Catches,Penalties Saved,Saves Made,Goalkeeper Smother,Saves Made from Outside Box,Saves made - parried,Saves made - caught,Saves from Penalty,Punches,Drops,GK Unsuccessful Distribution,Own Goal Scored,Clearances Off the Line,Last Man Tackle,Second Goal Assists,Penalty Goals Conceded,Other Goals,Penalties Off Target,Red Cards - 2nd Yellow,Last Player Tackle,Crosses not Claimed
Canada_Canadian_Premier_League,2023,Valour FC,ch01b74i78nggnffi81875ld6,P. Niyongabire,Midfielder,24,26.0,92.0,137.0,,468.0,97.0,472.0,30.0,114.0,55.0,355.0,29.0,1.0,3.0,195.0,1.0,21.0,36.0,3.0,25.0,3.0,35.0,8.0,3.0,86.0,9.0,132.0,370.0,18.0,215.0,12.0,1823.0,131.0,105.0,27.0,45.0,25.0,54.0,358.0,11.0,1.0,25.0,380.0,24.0,128.0,1083.0,6.0,,17.0,435.0,220.0,8.0,4.0,35.0,356.0,28.0,185.0,32.0,4.0,10.0,2.0,4.0,5.0,142.0,1.0,280.0,16.0,102.0,17.0,12.0,48.0,21.0,4.0,4.0,142.0,19.0,93.0,10.0,1.0,0.0,0.0,,3.0,,9.0,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,
Canada_Canadian_Premier_League,2023,Valour FC,32fe58rlsvv1h3qthbhol08yy,A. Novak,Forward,23,3.0,14.0,40.0,,144.0,56.0,164.0,43.0,45.0,61.0,100.0,2.0,1.0,1.0,24.0,,8.0,7.0,,23.0,1.0,4.0,1.0,,37.0,7.0,44.0,119.0,3.0,93.0,1.0,943.0,38.0,39.0,10.0,9.0,23.0,15.0,119.0,5.0,1.0,18.0,74.0,7.0,32.0,316.0,1.0,1.0,,135.0,42.0,1.0,,4.0,117.0,12.0,50.0,13.0,1.0,7.0,2.0,,8.0,37.0,1.0,83.0,5.0,44.0,5.0,1.0,2.0,9.0,14.0,,17.0,,7.0,10.0,0.0,1.0,0.0,,4.0,,7.0,,1.0,,,,,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,
Canada_Canadian_Premier_League,2023,Valour FC,4tus0wc9k482jmoncnstteelm,R. Ohin,Midfielder,27,,1.0,1.0,,27.0,9.0,27.0,,3.0,1.0,24.0,1.0,,1.0,4.0,,,3.0,,1.0,,1.0,,,9.0,1.0,4.0,6.0,3.0,5.0,2.0,79.0,1.0,4.0,2.0,,1.0,2.0,24.0,,,1.0,9.0,,9.0,38.0,,,,10.0,5.0,,,1.0,23.0,,5.0,,,1.0,1.0,1.0,1.0,5.0,,15.0,2.0,1.0,,,1.0,1.0,,,2.0,,1.0,10.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Canada_Canadian_Premier_League,2023,Valour FC,57t8thjgk0yh4fv88sqx9woh5,G. Pianelli,Defender,4,5.0,,,7.0,646.0,37.0,670.0,21.0,134.0,49.0,512.0,7.0,1.0,3.0,21.0,,1.0,17.0,,17.0,,4.0,,,363.0,2.0,85.0,145.0,4.0,44.0,60.0,1292.0,12.0,134.0,7.0,9.0,17.0,6.0,536.0,2.0,,28.0,44.0,,214.0,792.0,,6.0,15.0,93.0,49.0,,3.0,4.0,502.0,20.0,23.0,22.0,2.0,,34.0,17.0,47.0,285.0,1.0,173.0,5.0,74.0,53.0,,13.0,15.0,2.0,1.0,68.0,6.0,2.0,10.0,1.0,0.0,1.0,,,,,1.0,,,,,,,,2.0,,,,,2.0,2.0,,,,,,,,,,,,,,,,,,,1.0,,,,,
Canada_Canadian_Premier_League,2023,Valour FC,a6nj3s6nhav0ybrnhla1m67mc,M. Polisi,Midfielder,21,11.0,6.0,26.0,3.0,1164.0,206.0,1192.0,18.0,167.0,36.0,998.0,40.0,,4.0,112.0,,4.0,33.0,,22.0,2.0,6.0,1.0,,532.0,7.0,133.0,225.0,20.0,104.0,58.0,1912.0,18.0,331.0,8.0,23.0,22.0,32.0,1025.0,2.0,1.0,18.0,198.0,9.0,324.0,1464.0,6.0,5.0,18.0,234.0,130.0,1.0,4.0,6.0,963.0,27.0,86.0,30.0,3.0,,62.0,16.0,11.0,331.0,1.0,494.0,6.0,109.0,40.0,1.0,57.0,22.0,,1.0,142.0,17.0,23.0,10.0,1.0,0.0,0.0,,6.0,,4.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,1.0,,,,,
Canada_Canadian_Premier_League,2023,Valour FC,77bwgkpu6tylbyfvuwdzoek15,W. Ponce,Forward,9,17.0,17.0,34.0,,362.0,134.0,379.0,38.0,98.0,72.0,264.0,19.0,4.0,3.0,63.0,,7.0,34.0,1.0,22.0,,14.0,1.0,1.0,121.0,12.0,93.0,181.0,17.0,116.0,10.0,1085.0,56.0,97.0,29.0,36.0,22.0,26.0,281.0,15.0,2.0,34.0,141.0,6.0,78.0,626.0,3.0,2.0,1.0,213.0,97.0,1.0,,14.0,268.0,16.0,78.0,18.0,2.0,4.0,13.0,7.0,8.0,70.0,4.0,161.0,14.0,88.0,19.0,2.0,26.0,14.0,8.0,2.0,58.0,7.0,11.0,10.0,2.0,2.0,2.0,,12.0,,3.0,,2.0,2.0,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Canada_Canadian_Premier_League,2023,Valour FC,2js282vjcudwck84w18f2h8t1,K. Rendón,Midfielder,10,2.0,1.0,1.0,,37.0,4.0,38.0,3.0,13.0,5.0,24.0,2.0,,1.0,5.0,,,2.0,,8.0,,,,,9.0,1.0,9.0,17.0,,9.0,5.0,136.0,,14.0,1.0,2.0,8.0,2.0,25.0,1.0,,2.0,11.0,,7.0,59.0,1.0,,2.0,16.0,7.0,,,1.0,25.0,2.0,6.0,2.0,,,,2.0,4.0,13.0,,16.0,,8.0,5.0,1.0,3.0,1.0,7.0,,6.0,1.0,,10.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Canada_Canadian_Premier_League,2023,Valour FC,368zrfhpvljc7rvzkl1v0x1bd,A. Samaké,Defender,5,3.0,3.0,8.0,5.0,901.0,43.0,936.0,14.0,127.0,63.0,776.0,9.0,1.0,4.0,39.0,1.0,,18.0,,17.0,,,,,506.0,3.0,87.0,150.0,7.0,48.0,42.0,1457.0,19.0,291.0,4.0,7.0,17.0,13.0,809.0,2.0,1.0,49.0,73.0,4.0,226.0,1112.0,12.0,5.0,17.0,136.0,88.0,,5.0,,751.0,18.0,34.0,20.0,2.0,,58.0,10.0,48.0,376.0,1.0,303.0,2.0,85.0,40.0,,17.0,17.0,,,104.0,8.0,9.0,10.0,0.0,1.0,0.0,,,,1.0,,,,,,,,,,,,,,5.0,5.0,,,,,,,,,,,,,,,,,1.0,,,,,,,
Canada_Canadian_Premier_League,2023,Valour FC,cq7i3ngn9thp8ynf3814qvqlm,J. Sanchez,Midfielder,20,12.0,11.0,34.0,1.0,550.0,150.0,563.0,15.0,80.0,24.0,470.0,18.0,,1.0,57.0,,3.0,11.0,,21.0,3.0,4.0,,,244.0,8.0,69.0,157.0,6.0,87.0,11.0,1256.0,30.0,150.0,8.0,29.0,21.0,5.0,483.0,4.0,,9.0,129.0,10.0,151.0,776.0,,2.0,9.0,153.0,66.0,4.0,2.0,14.0,467.0,13.0,72.0,14.0,1.0,2.0,16.0,9.0,5.0,112.0,,243.0,4.0,69.0,25.0,2.0,35.0,15.0,6.0,1.0,78.0,17.0,17.0,10.0,,,0.0,12.0,6.0,4.0,7.0,,,,7.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Canada_Canadian_Premier_League,2023,Valour FC,boaya7r30cknyt3xdvrhg7qad,A. Selemani,Forward,12,2.0,2.0,9.0,,66.0,30.0,72.0,12.0,19.0,17.0,47.0,4.0,,1.0,13.0,,5.0,5.0,,10.0,,13.0,,,16.0,3.0,30.0,51.0,1.0,27.0,,376.0,19.0,12.0,7.0,12.0,10.0,2.0,53.0,4.0,,5.0,28.0,2.0,15.0,140.0,3.0,,,45.0,18.0,,,13.0,53.0,7.0,15.0,9.0,2.0,3.0,,,,15.0,,37.0,3.0,19.0,2.0,,7.0,3.0,7.0,,8.0,3.0,4.0,10.0,,,0.0,,3.0,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Canada_Canadian_Premier_League,2023,Valour FC,1zs9knt17zjeb0huwrxyonvu1,Jaime Siaj,Forward,32,2.0,3.0,6.0,,119.0,53.0,130.0,20.0,38.0,34.0,81.0,3.0,,,18.0,,1.0,10.0,,12.0,1.0,,1.0,,32.0,5.0,28.0,58.0,6.0,38.0,3.0,517.0,21.0,27.0,11.0,4.0,12.0,9.0,92.0,3.0,,14.0,36.0,3.0,18.0,215.0,1.0,2.0,2.0,70.0,32.0,1.0,,,89.0,5.0,18.0,5.0,,,3.0,,9.0,32.0,,61.0,8.0,35.0,10.0,,5.0,5.0,7.0,1.0,20.0,2.0,4.0,10.0,,,0.0,,5.0,,3.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Canada_Canadian_Premier_League,2023,Valour FC,c66pilmwi4n4017fvo7k7z04q,J. Tisseur,Goalkeeper,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Canada_Canadian_Premier_League,2023,Valour FC,2v0jla46uu3zrm9x85xrewt90,J. Ulloa,Forward,11,10.0,22.0,40.0,,279.0,125.0,282.0,16.0,61.0,26.0,218.0,12.0,1.0,1.0,48.0,,17.0,23.0,1.0,26.0,,42.0,13.0,1.0,65.0,7.0,92.0,169.0,12.0,90.0,10.0,1047.0,22.0,28.0,8.0,31.0,26.0,18.0,221.0,6.0,,10.0,122.0,10.0,57.0,515.0,9.0,,6.0,148.0,58.0,13.0,,42.0,218.0,11.0,74.0,12.0,1.0,4.0,3.0,6.0,5.0,72.0,1.0,169.0,2.0,51.0,11.0,1.0,20.0,9.0,17.0,2.0,49.0,8.0,10.0,10.0,0.0,1.0,0.0,1.0,3.0,,3.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Canada_Canadian_Premier_League,2023,Valour FC,bh0eekb0i654fo4nc758x2gh5,K. Williams,Midfielder,7,7.0,26.0,53.0,,466.0,147.0,476.0,34.0,110.0,43.0,356.0,11.0,4.0,3.0,58.0,,9.0,28.0,5.0,23.0,1.0,33.0,7.0,5.0,108.0,8.0,144.0,278.0,11.0,131.0,9.0,1937.0,78.0,165.0,38.0,26.0,23.0,26.0,366.0,17.0,3.0,9.0,155.0,13.0,56.0,841.0,4.0,1.0,9.0,198.0,67.0,14.0,3.0,62.0,361.0,26.0,97.0,29.0,3.0,21.0,5.0,4.0,6.0,108.0,4.0,272.0,21.0,101.0,28.0,3.0,15.0,22.0,1.0,2.0,73.0,4.0,17.0,10.0,2.0,2.0,0.0,24.0,8.0,5.0,8.0,,6.0,1.0,19.0,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,
Canada_Canadian_Premier_League,2023,Valour FC,dbqcata2hskqhcvjkjhagy4bu,R. Yesli,Goalkeeper,99,,,,25.0,358.0,,649.0,2.0,270.0,13.0,224.0,,,1.0,6.0,,,,,26.0,,,,,280.0,,228.0,276.0,,4.0,263.0,2340.0,,103.0,,1.0,26.0,6.0,379.0,,,11.0,8.0,1.0,93.0,914.0,,,,21.0,17.0,,7.0,,238.0,31.0,2.0,35.0,4.0,,141.0,78.0,18.0,453.0,,99.0,,7.0,42.0,,,26.0,,,212.0,,1.0,10.0,,,0.0,,,,,,,,,,,,,,,,,,234.0,196.0,,1.0,53.0,22.0,,81.0,2.0,27.0,19.0,1.0,,9.0,,89.0,,,,,1.0,,,,,
Canada_Canadian_Premier_League,2023,Valour FC,f1qvh9qszr743tj8zb3kcvaei,M. de Brienne,Midfielder,22,28.0,21.0,29.0,8.0,758.0,125.0,772.0,7.0,164.0,23.0,595.0,22.0,2.0,3.0,87.0,17.0,9.0,24.0,3.0,20.0,2.0,24.0,15.0,2.0,271.0,4.0,172.0,303.0,12.0,80.0,69.0,1571.0,31.0,270.0,14.0,38.0,20.0,25.0,608.0,4.0,2.0,16.0,160.0,25.0,43.0,1263.0,85.0,2.0,40.0,183.0,103.0,24.0,4.0,51.0,559.0,19.0,73.0,21.0,2.0,,49.0,28.0,33.0,334.0,3.0,361.0,10.0,95.0,43.0,4.0,42.0,18.0,2.0,1.0,133.0,20.0,21.0,10.0,2.0,1.0,0.0,30.0,2.0,8.0,3.0,,1.0,1.0,21.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,,,,,
