liga,temporada,equipo,id,nombre,posicion,dorsal,Games Played,Goals,Yellow Cards,Total Red Cards,Straight Red Cards,Red Cards - 2nd Yellow,Substitute On,Substitute Off,Unsuccessful Crosses open play,Time Played,Throw Ins to Own Player,Successful Lay-offs,Open Play Passes,Corners Won,Backward Passes,Successful Crosses & Corners,Successful Passes Opposition Half,Unsuccessful Launches,Unsuccessful Long Passes,PutThrough/Blocked Distribution Won,Shots Off Target (inc woodwork),Goals Conceded Outside Box,Aerial Duels lost,Total Losses Of Possession,Successful Passes Own Half,Total Tackles,Unsuccessful Short Passes,Total Passes,Total Fouls Conceded,Successful Dribbles,Successful Short Passes,Goals Conceded Inside Box,Total Shots,Total Unsuccessful Passes ( Excl Crosses & Corners ),Rightside Passes,Key Passes (Attempt Assists),Unsuccessful Passes Opposition Half,Blocked Shots,Throw Ins to Opposition Player,Recoveries,Starts,PutThrough/Blocked Distribution,Unsuccessful Passes Own Half,Touches,Appearances,Foul Attempted Tackle,Blocks,Ground Duels,Forward Passes,Total Touches In Opposition Box,Index,Duels won,Shots On Target ( inc goals ),Successful Long Passes,Successful Crosses open play,Total Fouls Won,Aerial Duels won,Unsuccessful Dribbles,Duels,Total Clearances,Goals Conceded,Unsuccessful Crosses & Corners,Ground Duels lost,Leftside Passes,Successful Open Play Passes,Total Successful Passes ( Excl Crosses & Corners ) ,Aerial Duels,Clean Sheets,Unsuccessful lay-offs,Through balls,Tackles Won,Duels lost,Tackles Lost,Interceptions,Ground Duels won,Offsides,GK Successful Distribution,Successful Launches,Successful Corners into Box,Corners Taken (incl short corners),Unsuccessful Corners into Box,Handballs conceded,Hit Woodwork,Attempts from Set Pieces,Assists (Intentional),Goal Assists,Saves Made,Crosses not Claimed,Punches,Goalkeeper Smother,Catches,Saves Made from Outside Box,Saves made - parried,Saves Made from Inside Box,Saves made - caught,GK Unsuccessful Distribution,Right Foot Goals,Clearances Off the Line,Goals from Inside Box,Left Foot Goals,Headed Goals,Penalties Taken,Penalty Goals,Foul Won Penalty,Goals from Outside Box,Penalties Conceded,Last Man Tackle,Own Goal Scored,Set Pieces Goals,Penalties Faced,Penalties Off Target,Penalties Saved,Saves from Penalty,Fifty Fifty,Drops
Mexico_Liga_MX,2014-2015,Club Santos Laguna,1cjnju0wjj7ta7cqmko9isixh,C. Izquierdoz,Defender,24.0,22.0,2.0,6.0,1.0,,1.0,,1.0,3.0,1944.0,4.0,3.0,607.0,2.0,37.0,,168.0,41.0,87.0,14.0,9.0,2.0,52.0,190.0,313.0,48.0,83.0,651.0,38.0,4.0,424.0,22.0,12.0,170.0,113.0,4.0,127.0,1.0,2.0,87.0,22.0,19.0,46.0,1000.0,22.0,16.0,14.0,115.0,309.0,1.0,10.0,123.0,3.0,57.0,,18.0,58.0,3.0,225.0,139.0,24.0,3.0,50.0,192.0,452.0,481.0,110.0,7.0,,1.0,42.0,102.0,6.0,56.0,65.0,1.0,1.0,14.0,,,,3.0,,,1.0,3.0,,,,,,,,,,1.0,,,2.0,1.0,1.0,,,,,2.0,,,,,,,,,
Mexico_Liga_MX,2014-2015,Club Santos Laguna,b76zjb7kv0uxmd8xkywr1kbmd,L. Lozoya,Defender,0.0,1.0,,,,,,,,2.0,90.0,1.0,,27.0,,2.0,,12.0,3.0,4.0,,,,,12.0,7.0,1.0,4.0,27.0,2.0,,18.0,2.0,,8.0,10.0,,8.0,,,6.0,1.0,,2.0,47.0,1.0,1.0,,4.0,14.0,,10.0,1.0,,1.0,,,,1.0,4.0,1.0,2.0,2.0,3.0,1.0,19.0,19.0,,,,,1.0,3.0,,7.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mexico_Liga_MX,2014-2015,Club Santos Laguna,78k1w4eft33jdn43ut5w0ktzp,C. López,Goalkeeper,22.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mexico_Liga_MX,2014-2015,Club Santos Laguna,c1b9p5bk8hfyw0bi6thva0lw5,A. Marchesín,Goalkeeper,1.0,22.0,,3.0,1.0,,1.0,,,,1979.0,,,188.0,3.0,,,120.0,102.0,243.0,1.0,,2.0,1.0,248.0,163.0,3.0,1.0,527.0,,,128.0,23.0,2.0,244.0,43.0,1.0,229.0,,,194.0,22.0,1.0,15.0,740.0,22.0,,,13.0,430.0,,10.0,18.0,2.0,155.0,,8.0,7.0,,21.0,24.0,25.0,,2.0,54.0,124.0,283.0,8.0,7.0,,,3.0,3.0,,2.0,11.0,,169.0,47.0,,,,,,,,,67.0,,18.0,3.0,19.0,25.0,10.0,42.0,13.0,94.0,,,,,,,,,,,,,,4.0,,,,,
Mexico_Liga_MX,2014-2015,Club Santos Laguna,4nzjmby7mtgkrhq1lh20rbzrp,L. Mendoza,Forward,9.0,14.0,,,,,,6.0,3.0,29.0,723.0,2.0,12.0,251.0,9.0,45.0,6.0,134.0,3.0,14.0,8.0,3.0,1.0,12.0,148.0,54.0,12.0,62.0,258.0,12.0,10.0,164.0,6.0,11.0,76.0,49.0,11.0,102.0,2.0,,45.0,8.0,19.0,7.0,405.0,14.0,8.0,2.0,72.0,95.0,2.0,10.0,38.0,8.0,18.0,4.0,10.0,7.0,10.0,91.0,1.0,7.0,33.0,41.0,69.0,176.0,182.0,19.0,2.0,3.0,,10.0,53.0,2.0,4.0,31.0,2.0,,1.0,,4.0,3.0,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mexico_Liga_MX,2014-2015,Club Santos Laguna,ecc0z4kvkeg894k4zbnc6pmmt,J. Molina,Midfielder,4.0,21.0,2.0,7.0,,,,,2.0,2.0,1870.0,3.0,9.0,650.0,2.0,61.0,2.0,288.0,9.0,31.0,19.0,16.0,2.0,34.0,167.0,252.0,49.0,104.0,673.0,48.0,5.0,490.0,18.0,20.0,135.0,181.0,16.0,110.0,1.0,,106.0,21.0,26.0,27.0,944.0,21.0,31.0,13.0,143.0,246.0,,10.0,117.0,4.0,48.0,2.0,16.0,51.0,8.0,228.0,61.0,20.0,2.0,77.0,185.0,518.0,538.0,85.0,7.0,,,40.0,111.0,9.0,34.0,66.0,,,2.0,,,,1.0,,,,,,,,,,,,,,,1.0,,2.0,,1.0,,,,,1.0,,,,,,,,,
Mexico_Liga_MX,2014-2015,Club Santos Laguna,9ehxd68s2glbcfr1bze96xbyt,J. Orozco,Forward,0.0,20.0,6.0,,,,,5.0,11.0,6.0,1249.0,,6.0,181.0,3.0,36.0,1.0,102.0,2.0,4.0,5.0,8.0,,56.0,109.0,29.0,10.0,64.0,198.0,11.0,2.0,126.0,13.0,23.0,68.0,62.0,12.0,70.0,4.0,1.0,28.0,15.0,12.0,6.0,314.0,20.0,3.0,1.0,51.0,49.0,5.0,10.0,52.0,15.0,4.0,1.0,15.0,30.0,7.0,137.0,3.0,13.0,8.0,29.0,51.0,113.0,130.0,86.0,,5.0,,8.0,85.0,2.0,3.0,22.0,9.0,,,,1.0,1.0,1.0,,,1.0,1.0,,,,,,,,,,,3.0,,6.0,1.0,2.0,,,,,,,,,,,,,,
Mexico_Liga_MX,2014-2015,Club Santos Laguna,5rigugxkjo6yummreudad70t1,C. Orrantía,Midfielder,23.0,3.0,,,,,,3.0,,2.0,23.0,,,11.0,,1.0,,6.0,,,,,,,7.0,2.0,,4.0,12.0,,,8.0,2.0,,4.0,,,6.0,,,1.0,,,,16.0,3.0,,,,7.0,,10.0,,,,,,,,,,2.0,2.0,,4.0,7.0,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mexico_Liga_MX,2014-2015,Club Santos Laguna,bhodf8xlmd0drkplbrf7llsk5,A. Rentería,Forward,7.0,22.0,5.0,5.0,,,,3.0,9.0,22.0,1647.0,3.0,6.0,387.0,21.0,106.0,9.0,226.0,,11.0,13.0,23.0,1.0,26.0,202.0,85.0,15.0,82.0,395.0,19.0,29.0,286.0,17.0,46.0,93.0,125.0,16.0,105.0,12.0,1.0,72.0,19.0,20.0,11.0,699.0,22.0,9.0,4.0,139.0,93.0,4.0,10.0,99.0,23.0,16.0,9.0,31.0,25.0,19.0,190.0,6.0,18.0,23.0,65.0,71.0,294.0,302.0,51.0,2.0,,4.0,14.0,91.0,1.0,10.0,74.0,13.0,,,,1.0,1.0,2.0,3.0,,1.0,3.0,,,,,,,,,,,3.0,,5.0,1.0,1.0,,,3.0,,,,,,,,,,,
Mexico_Liga_MX,2014-2015,Club Santos Laguna,ayhu9k3hcyu95f26myefk0gr9,U. Rivas,Midfielder,16.0,1.0,,,,,,,1.0,,71.0,,,15.0,,1.0,1.0,4.0,1.0,2.0,1.0,,,1.0,6.0,7.0,,4.0,16.0,1.0,,9.0,1.0,,6.0,4.0,,5.0,,,3.0,1.0,1.0,1.0,28.0,1.0,1.0,,2.0,6.0,,10.0,,,1.0,1.0,,,,3.0,2.0,1.0,,2.0,5.0,10.0,10.0,1.0,,,,,3.0,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mexico_Liga_MX,2014-2015,Club Santos Laguna,cb2u04rzq9003bsqxl3kcgzpx,É. Rivera,Midfielder,18.0,11.0,,,,,,11.0,,3.0,117.0,2.0,,34.0,,6.0,,22.0,3.0,4.0,1.0,1.0,1.0,3.0,19.0,2.0,,7.0,35.0,5.0,,23.0,1.0,1.0,11.0,7.0,3.0,13.0,,,4.0,,3.0,1.0,50.0,11.0,2.0,,7.0,9.0,,10.0,5.0,,1.0,,2.0,3.0,1.0,13.0,,2.0,3.0,5.0,13.0,23.0,24.0,6.0,,,,,8.0,,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mexico_Liga_MX,2014-2015,Club Santos Laguna,4ocnbwgzdtenablyqmsrzskb9,R. Salinas,Midfielder,17.0,17.0,,2.0,,,,9.0,5.0,2.0,722.0,1.0,6.0,302.0,3.0,51.0,1.0,173.0,4.0,10.0,8.0,3.0,2.0,10.0,63.0,97.0,13.0,30.0,309.0,17.0,4.0,249.0,11.0,5.0,40.0,104.0,7.0,41.0,2.0,,47.0,8.0,13.0,5.0,405.0,17.0,11.0,1.0,52.0,85.0,,10.0,30.0,2.0,20.0,1.0,6.0,7.0,3.0,69.0,10.0,13.0,6.0,29.0,69.0,263.0,269.0,17.0,1.0,,,13.0,39.0,,17.0,23.0,,,1.0,,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,
Mexico_Liga_MX,2014-2015,Club Santos Laguna,5o2xdk3vrixki7ft4qsakez11,Djaniny,Forward,21.0,20.0,4.0,4.0,,,,3.0,11.0,16.0,1447.0,3.0,8.0,303.0,14.0,71.0,2.0,194.0,2.0,6.0,15.0,13.0,1.0,71.0,249.0,42.0,17.0,86.0,326.0,41.0,29.0,228.0,15.0,28.0,92.0,74.0,17.0,100.0,6.0,,64.0,17.0,23.0,8.0,655.0,20.0,23.0,2.0,196.0,98.0,,10.0,116.0,15.0,6.0,2.0,24.0,48.0,45.0,315.0,23.0,16.0,16.0,128.0,83.0,211.0,234.0,119.0,2.0,1.0,4.0,16.0,199.0,1.0,5.0,68.0,14.0,1.0,,,,,4.0,3.0,,5.0,7.0,,,,,,,,,,,1.0,,4.0,2.0,1.0,,,,,,,,,,,,,,
